OBJECTID,ufi,pfi,feature_id,parent_feature_id,feature_type,feature_subtype,feature_status,name,name_label,parent_name,child_exists,auth_org_code,auth_org_id,auth_org_verified,vmadd_pfi,vicnames_id,vicnames_status_code,theme1,theme2,state,create_date_pfi,superceded_pfi,feature_ufi,feature_create_date_ufi,create_date_ufi,ORIG_FID,activity_category,activity_weight,poi_group_id,poi_id
51293,76448897,1137896,1137896,1333220.0,health facility,maternal/child health centre,,POETS GROVE FAMILY AND CHILDRENS CENTRE,Poets Grove Family And Childrens Centre,ELWOOD COMMUNITY HUB RESERVE,,358,3,1502755200000.0,219061697,-1674424,11,,,VIC,1465463673000,,76448897,1780643521000,1780643521000,51293,health,1.5,1333220.0,FOI_51293
16280,76316452,1333223,1333223,,hospital,day procedure centre,,CREMORNE PRIVATE DAY SURGERY,Cremorne Private Day Surgery,,,104,8590,1777420800000.0,51100154,-2092020,11,,,VIC,1708945851000,,76316452,1778224435000,1778224435000,16280,hospital,3.0,1333223.0,FOI_16280
2492,76186361,1334815,1334815,,community venue,community centre,,BALAM BALAM PLACE,Balam Balam Place,,,,,,,130273,10,,,VIC,1728300849000,,76186361,1775027277000,1775027277000,2492,community,1.0,1334815.0,FOI_2492
20559,74583623,1335483,1335483,,community venue,community centre,,KELLAWAY AVENUE NEIGHBOURHOOD CENTRE,Kellaway Avenue Neighbourhood Centre,,,,,,53466596,130452,10,,,VIC,1733753883000,,74583623,1760598781000,1760598781000,20559,community,1.0,1335483.0,FOI_20559
10795,72139520,1335487,1335487,,community venue,hall,,AVONDALE HEIGHTS COMMUNITY PRECINCT STADIUM,Avondale Heights Community Precinct Stadium,,,,,,420275841,-2098637,11,,,VIC,1733753883000,,72139520,1733814624000,1733814624000,10795,community,1.0,1335487.0,FOI_10795
10796,72139522,1335489,1335489,,community venue,hall,,NEIL HEINZE PAVILION,Neil Heinze Pavilion,,,,,,50093578,-2098646,11,,,VIC,1733753883000,,72139522,1733814624000,1733814624000,10796,community,1.0,1335489.0,FOI_10796
10797,72139523,1335490,1335490,,community venue,hall,,MASON SQUARE (CAYDON),Mason Square (Caydon),,,,,,427936766,-2098649,11,,,VIC,1733753883000,,72139523,1733814624000,1733814624000,10797,community,1.0,1335490.0,FOI_10797
20562,74583628,1335491,1335491,,community venue,community centre,,ASCOT VALE NEIGHBOURHOOD CENTRE,Ascot Vale Neighbourhood Centre,,,,,,150658338,130449,10,,,VIC,1733753883000,,74583628,1760598781000,1760598781000,20562,community,1.0,1335491.0,FOI_20562
10869,74583629,1335493,1335493,,community venue,hall,,DOUTTA GALLA COMMUNITY HALL,Doutta Galla Community Hall,,,,,,208832190,130442,10,,,VIC,1733753883000,,74583629,1760598781000,1760598781000,10869,community,1.0,1335493.0,FOI_10869
20563,74583631,1335495,1335495,,community venue,community centre,,NIDDRIE COMMUNITY HUB,Niddrie Community Hub,,,,,,432681805,130454,10,,,VIC,1733753883000,,74583631,1760598781000,1760598781000,20563,community,1.0,1335495.0,FOI_20563
10873,74583634,1335498,1335498,,community venue,hall,,BRADSHAW STREET COMMUNITY HALL,Bradshaw Street Community Hall,,,,,,50469440,130438,10,,,VIC,1733753883000,,74583634,1760598781000,1760598781000,10873,community,1.0,1335498.0,FOI_10873
51954,76959720,1336274,1336274,,education centre,secondary school,,OAKTREE COLLEGE,Oaktree College,,,114,2257 C1,1788134400000.0,207324700,-2101852,11,,,VIC,1744288152000,,76959720,1788333232000,1788333232000,51954,school,1.5,1336274.0,FOI_51954
51955,76959721,1336275,1336275,,education centre,special school,,MASTERY SCHOOLS VICTORIA,Mastery Schools Victoria,,,114,2258 C1,1788134400000.0,430248168,-2101890,11,,,VIC,1744288152000,,76959721,1788333232000,1788333232000,51955,school,1.5,1336275.0,FOI_51955
22531,73696653,985803,985803,1336648.0,community venue,senior citizens,,EAST RESERVOIR SENIOR CITIZENS CENTRE,East Reservoir Senior Citizens Centre,T W ANDREWS PARK,,,,,54527166,-1351691,11,,,VIC,1355840960000,,73696653,1756884453000,1756884453000,22531,community,1.0,1336648.0,FOI_22531
20020,76316482,1336737,1336737,,hospital,day procedure centre,,JOLIMONT DAY HOSPITAL,Jolimont Day Hospital,,,104,7990,1777420800000.0,203474848,-2103078,11,,,VIC,1748943251000,,76316482,1778224435000,1778224435000,20020,hospital,3.0,1336737.0,FOI_20020
20023,76316484,1336739,1336739,,hospital,general hospital,,ADENEY PRIVATE HOSPITAL,Adeney Private Hospital,,,104,8130,1777420800000.0,430250044,-2103077,11,,,VIC,1748943251000,,76316484,1778224435000,1778224435000,20023,hospital,3.0,1336739.0,FOI_20023
18688,76506445,1336743,1336743,,care facility,aged care,,NORTHERN HEALTH TRANSITION CARE PROGRAM,Northern Health Transition Care Program,,,102,UID-67860,1781136000000.0,51122181,-2103108,11,,,VIC,1748943989000,,76506445,1781594413000,1781594413000,18688,care,1.0,1336743.0,FOI_18688
24672,76508474,1336754,1336754,,care facility,aged care,,AUSTIN HEALTH TRANSITION CARE PROGRAM,Austin Health Transition Care Program,,,102,UID-67854,1781136000000.0,211919131,-2103112,11,,,VIC,1748943989000,,76508474,1781594431000,1781594431000,24672,care,1.0,1336754.0,FOI_24672
24383,76508162,1336756,1336756,,care facility,aged care,,WESTERN HEALTH TRANSITION CARE PROGRAM,Western Health Transition Care Program,,,102,UID-67865,1781136000000.0,,-2103107,11,,,VIC,1748943989000,,76508162,1781594428000,1781594428000,24383,care,1.0,1336756.0,FOI_24383
50980,75990021,1001021,1001021,1337130.0,commercial facility,entertainment centre,,LA MAMA COURTHOUSE,La Mama Courthouse,CARLTON COURT HOUSE HISTORIC RESERVE,,,,,50714318,-1392017,11,,,VIC,1401382813000,,75990021,1771485713000,1771485713000,50980,commercial,2.0,1337130.0,FOI_50980
24473,76508258,1340002,1340002,,care facility,aged care,,AVONDALE HEIGHTS CARE COMMUNITY,Avondale Heights Care Community,,,102,UID-66903,1781136000000.0,53693408,-2111279,11,,,VIC,1756210231000,,76508258,1781594429000,1781594429000,24473,care,1.0,1340002.0,FOI_24473
24347,76508105,1340012,1340012,,care facility,aged care,,MACLEOD ROSHANA CARE,Macleod Roshana Care,,,102,UID-64382,1781136000000.0,212467561,-2111318,11,,,VIC,1756210231000,,76508105,1781594427000,1781594427000,24347,care,1.0,1340012.0,FOI_24347
24426,76508206,1340013,1340013,,care facility,aged care,,SANDRINGHAM GROVE CARE COMMUNITY,Sandringham Grove Care Community,,,102,UID-67670,1781136000000.0,208736833,-2111326,11,,,VIC,1756210231000,,76508206,1781594428000,1781594428000,24426,care,1.0,1340013.0,FOI_24426
24468,76508253,1340014,1340014,,care facility,aged care,,AERALIFE TWIN PARKS,Aeralife Twin Parks,,,102,UID-63782,1781136000000.0,213032965,-2111286,11,,,VIC,1756210231000,,76508253,1781594429000,1781594429000,24468,care,1.0,1340014.0,FOI_24468
24472,76508257,1340015,1340015,,care facility,aged care,,AERALIFE NORTHCOTE,Aeralife Northcote,,,102,UID-89900,1781136000000.0,173379008,-2111300,11,,,VIC,1756210231000,,76508257,1781594429000,1781594429000,24472,care,1.0,1340015.0,FOI_24472
24481,76508266,1340017,1340017,,care facility,aged care,,NORTHCOTE MEWS CARE COMMUNITY,Northcote Mews Care Community,,,102,UID-67668,1781136000000.0,,-2121253,11,,,VIC,1756210231000,,76508266,1781594429000,1781594429000,24481,care,1.0,1340017.0,FOI_24481
18712,76506472,1340025,1340025,,care facility,aged care,,REGIS CAMBERWELL,Regis Camberwell,,,102,UID-89268,1781136000000.0,457111724,-2111278,11,,,VIC,1756210231000,,76506472,1781594414000,1781594414000,18712,care,1.0,1340025.0,FOI_18712
18617,76506390,1340028,1340028,,care facility,aged care,,MALVERN EAST HORIZONS CARE COMMUNITY,Malvern East Horizons Care Community,,,102,UID-63858,1781136000000.0,427262132,-2111270,11,,,VIC,1756210231000,,76506390,1781594412000,1781594412000,18617,care,1.0,1340028.0,FOI_18617
24475,76508260,1340029,1340029,,care facility,aged care,,SURREY HILLS GARDENS CARE COMMUNITY,Surrey Hills Gardens Care Community,,,102,UID-67003,1781136000000.0,54758586,-2111296,11,,,VIC,1756210231000,,76508260,1781594429000,1781594429000,24475,care,1.0,1340029.0,FOI_24475
24550,76508339,1340036,1340036,,care facility,aged care,,BOLTON CLARKE HIGHWOOD COURT,Bolton Clarke Highwood Court,,,102,UID-64067,1781136000000.0,172645256,-2111273,11,,,VIC,1756210231000,,76508339,1781594429000,1781594429000,24550,care,1.0,1340036.0,FOI_24550
24558,76508346,1340038,1340038,,care facility,aged care,,BOLTON CLARKE TREVI COURT,Bolton Clarke Trevi Court,,,102,UID-64063,1781136000000.0,,-2111272,11,,,VIC,1756210231000,,76508346,1781594429000,1781594429000,24558,care,1.0,1340038.0,FOI_24558
24513,76508300,1340044,1340044,,care facility,aged care,,OAKLEIGH MANOR CARE COMMUNITY,Oakleigh Manor Care Community,,,102,UID-86770,1781136000000.0,422773821,-2111340,11,,,VIC,1756210231000,,76508300,1781594429000,1781594429000,24513,care,1.0,1340044.0,FOI_24513
24436,76508219,1340045,1340045,,care facility,aged care,,THE ALBA AGED CARE SUITES,The Alba Aged Care Suites,,,102,UID-89193,1781136000000.0,428668473,-2111260,11,,,VIC,1756210231000,,76508219,1781594428000,1781594428000,24436,care,1.0,1340045.0,FOI_24436
24555,76508343,1340054,1340054,,care facility,aged care,,BOLTON CLARKE PRINCETON VIEW,Bolton Clarke Princeton View,,,102,UID-67761,1781136000000.0,50246277,-2111324,11,,,VIC,1756210231000,,76508343,1781594429000,1781594429000,24555,care,1.0,1340054.0,FOI_24555
24668,76508470,1340059,1340059,,care facility,aged care,,MOUNT WAVERLEY GLADES CARE COMMUNITY,Mount Waverley Glades Care Community,,,102,UID-68644,1781136000000.0,432836646,-2111347,11,,,VIC,1756210231000,,76508470,1781594431000,1781594431000,24668,care,1.0,1340059.0,FOI_24668
24398,76508178,1340060,1340060,,care facility,aged care,,MULGRAVE RISE CARE COMMUNITY,Mulgrave Rise Care Community,,,102,UID-67439,1781136000000.0,150838833,-2111349,11,,,VIC,1756210231000,,76508178,1781594428000,1781594428000,24398,care,1.0,1340060.0,FOI_24398
24476,76508261,1340063,1340063,,care facility,aged care,,GLENROY GROVE CARE COMMUNITY,Glenroy Grove Care Community,,,102,UID-67012,1781136000000.0,54121123,-2111327,11,,,VIC,1756210231000,,76508261,1781594429000,1781594429000,24476,care,1.0,1340063.0,FOI_24476
24477,76508262,1340065,1340065,,care facility,aged care,,GLENROY TERRACE CARE COMMUNITY,Glenroy Terrace Care Community,,,102,UID-67191,1781136000000.0,218895654,-2111330,11,,,VIC,1756210231000,,76508262,1781594429000,1781594429000,24477,care,1.0,1340065.0,FOI_24477
24553,76508341,1340066,1340066,,care facility,aged care,,BOLTON CLARKE MONTCLAIRE,Bolton Clarke Montclaire,,,102,UID-66931,1781136000000.0,50221968,-2111276,11,,,VIC,1756210231000,,76508341,1781594429000,1781594429000,24553,care,1.0,1340066.0,FOI_24553
24714,76508525,1340073,1340073,,care facility,aged care,,BOX HILL VIEWS CARE COMMUNITY,Box Hill Views Care Community,,,102,UID-63612,1781136000000.0,50213303,-2111291,11,,,VIC,1756210231000,,76508525,1781594431000,1781594431000,24714,care,1.0,1340073.0,FOI_24714
24469,76508254,1340074,1340074,,care facility,aged care,,ESTIA HEALTH BRUNSWICK,Estia Health Brunswick,,,102,UID-84411,1781136000000.0,53474523,-2111333,11,,,VIC,1756210231000,,76508254,1781594429000,1781594429000,24469,care,1.0,1340074.0,FOI_24469
24716,76508527,1340075,1340075,,care facility,aged care,,PRESTON HILLTOP CARE COMMUNITY,Preston Hilltop Care Community,,,102,UID-64407,1781136000000.0,203410449,-2111342,11,,,VIC,1756210231000,,76508527,1781594431000,1781594431000,24716,care,1.0,1340075.0,FOI_24716
24471,76508256,1340077,1340077,,care facility,aged care,,CAMBERWELL MEWS CARE COMMUNITY,Camberwell Mews Care Community,,,102,UID-64509,1781136000000.0,,-2111309,11,,,VIC,1756210231000,,76508256,1781594429000,1781594429000,24471,care,1.0,1340077.0,FOI_24471
24718,76508529,1340090,1340090,,care facility,aged care,,CAMBERWELL GABLES CARE COMMUNITY,Camberwell Gables Care Community,,,102,UID-68194,1781136000000.0,50049915,-2111351,11,,,VIC,1756210231000,,76508529,1781594431000,1781594431000,24718,care,1.0,1340090.0,FOI_24718
44883,76511700,1340094,1340094,,care facility,aged care,,BERT NEWTON RETIREMENT VILLAGE,Bert Newton Retirement Village,,,102,UID-89412,1781136000000.0,457892192,-2111274,11,,,VIC,1756210231000,,76511700,1781594442000,1781594442000,44883,care,1.0,1340094.0,FOI_44883
24579,76508369,1340096,1340096,,care facility,aged care,,BOLTON CLARKE MEDINA MANOR,Bolton Clarke Medina Manor,,,102,UID-64070,1781136000000.0,211121414,-2111257,11,,,VIC,1756210231000,,76508369,1781594430000,1781594430000,24579,care,1.0,1340096.0,FOI_24579
44882,76511699,1340099,1340099,,care facility,aged care,,AUBURN HOUSE,Auburn House,,,102,UID-64735,1781136000000.0,53633625,-2111325,11,,,VIC,1756210231000,,76511699,1781594442000,1781594442000,44882,care,1.0,1340099.0,FOI_44882
24358,76508127,1340662,1340662,,care facility,aged care,,ST VINCENTS HEALTH TRANSITION CARE PROGRAM,St Vincents Health Transition Care Program,,,102,UID-67864,1781136000000.0,50111665,-2112227,11,,,VIC,1760363015000,,76508127,1781594427000,1781594427000,24358,care,1.0,1340662.0,FOI_24358
44886,76511706,1340673,1340673,,care facility,aged care,,ALFRED HEALTH TRANSITION CARE PROGRAM,Alfred Health Transition Care Program,,,102,UID-67855,1781136000000.0,53666192,-2112225,11,,,VIC,1760363015000,,76511706,1781594442000,1781594442000,44886,care,1.0,1340673.0,FOI_44886
20026,76316486,1340679,1340679,,hospital,general hospital,,WARRINGAL PRIVATE HOSPITAL DAY PROCEDURE CENTRE,Warringal Private Hospital Day Procedure Centre,,,104,691P,1777420800000.0,150043244,-2112248,11,,,VIC,1760368712000,,76316486,1778224435000,1778224435000,20026,hospital,3.0,1340679.0,FOI_20026
20033,76316487,1340680,1340680,,hospital,general hospital,,EPWORTH FREEMASONS - JOLIMONT RD,Epworth Freemasons - Jolimont Rd,,,104,647J,1777420800000.0,423379572,-2112255,11,,,VIC,1760368712000,,76316487,1778224435000,1778224435000,20033,hospital,3.0,1340680.0,FOI_20033
20036,76316488,1340681,1340681,,hospital,general hospital,,WARRINGAL PRIVATE HOSPITAL DAY ONCOLOGY AND INFUSION CENTRE,Warringal Private Hospital Day Oncology And Infusion Centre,,,104,691O,1777420800000.0,150043244,-2112246,11,,,VIC,1760368712000,,76316488,1778224435000,1778224435000,20036,hospital,3.0,1340681.0,FOI_20036
20044,76316489,1340682,1340682,,hospital,general hospital,,PARKVILLE YOUTH MENTAL HEALTH AND WELLBEING SERVICE,Parkville Youth Mental Health And Wellbeing Service,,,104,5800,1777420800000.0,203474746,-2120809,11,,,VIC,1760368712000,,76316489,1778224435000,1778224435000,20044,hospital,3.0,1340682.0,FOI_20044
44916,76511750,1341531,1341531,,care facility,aged care,,HAMMONDCARE - CAULFIELD VILLAGE,Hammondcare - Caulfield Village,,,102,UID-64062,1781136000000.0,53666192,-2114687,11,,,VIC,1762338797000,,76511750,1781594443000,1781594443000,44916,care,1.0,1341531.0,FOI_44916
44917,76511751,1341535,1341535,,care facility,aged care,,HAMMONDCARE - THE GLENS,Hammondcare - The Glens,,,102,UID-63914,1781136000000.0,53666192,-2114681,11,,,VIC,1762338797000,,76511751,1781594443000,1781594443000,44917,care,1.0,1341535.0,FOI_44917
24392,76508172,1341536,1341536,,care facility,aged care,,MECWACARE JOHN HOOD TERRACE,Mecwacare John Hood Terrace,,,102,UID-85327,1781136000000.0,50666588,-2114694,11,,,VIC,1762338797000,,76508172,1781594428000,1781594428000,24392,care,1.0,1341536.0,FOI_24392
44891,76511713,1341544,1341544,,care facility,aged care,,BERENGARRA,Berengarra,,,102,UID-89468,1781136000000.0,431736039,-2114676,11,,,VIC,1762338797000,,76511713,1781594442000,1781594442000,44891,care,1.0,1341544.0,FOI_44891
51269,76448865,999174,999174,1341569.0,community venue,hall,,2ND HAWTHORN SCOUTS,2nd Hawthorn Scouts,VICTORIA ROAD RESERVE,,,,,202652105,-1388340,11,,,VIC,1396962465000,,76448865,1780643521000,1780643521000,51269,community,1.0,1341569.0,FOI_51269
51280,76448881,1015036,1015036,1342307.0,commercial facility,entertainment centre,,LIDO CINEMAS,Lido Cinemas,LIDO ARCADE,,,,,205892933,-1431543,11,,,VIC,1442932154000,,76448881,1780643521000,1780643521000,51280,commercial,2.0,1342307.0,FOI_51280
51272,76448871,1002647,1002647,1342311.0,sport facility,swimming pool,,ST KILDA SEA BATHS,St Kilda Sea Baths,ST KILDA SEA BATHS,,,,,219061487,-1395459,11,,,VIC,1408014098000,,76448871,1780643521000,1780643521000,51272,sport,1.0,1342311.0,FOI_51272
50976,75990000,839570,839570,1342375.0,admin facility,tourist information centre,,CITY AMBASSADORS,City Ambassadors,MIDTOWN PLAZA (VIC),,135,,1264377600000.0,203460899,-1050368,11,,,VIC,1292432897000,,75990000,1771485713000,1771485713000,50976,administration,1.5,1342375.0,FOI_50976
51270,76448866,1000649,1000649,1342469.0,community venue,hall,,BENTLEIGH SCOUT CENTRE,Bentleigh Scout Centre,MACKIE ROAD RESERVE,,,,,209911656,-1391407,11,,,VIC,1401098845000,,76448866,1780643521000,1780643521000,51270,community,1.0,1342469.0,FOI_51270
52010,76959775,1342578,1342578,,education centre,primary school,,BEIT HILLEL COMMUNITY SCHOOL,Beit Hillel Community School,,,114,2264 C1,1788134400000.0,433297034,-2116820,11,,,VIC,1771244135000,,76959775,1788333232000,1788333232000,52010,school,1.5,1342578.0,FOI_52010
52011,76959776,1342579,1342579,,education centre,primary school,,NARRARRANG PRIMARY SCHOOL,Narrarrang Primary School,,,101,5606 C1,1788134400000.0,211143909,130986,10,,,VIC,1771244135000,,76959776,1788333232000,1788333232000,52011,school,1.5,1342579.0,FOI_52011
52014,76959779,1342582,1342582,,education centre,special school,,ST PAULS COLLEGE BALWYN,St Pauls College Balwyn,,,113,1647 C1,1788134400000.0,53470764,-2116826,11,,,VIC,1771244135000,,76959779,1788333232000,1788333232000,52014,school,1.5,1342582.0,FOI_52014
50990,75990037,1342845,1342845,,community venue,community centre,,,,,,343,617530,1770163200000.0,219720240,-2117374,11,,,VIC,1771427032000,,75990037,1771485713000,1771485713000,50990,community,1.0,1342845.0,FOI_50990
50991,75990038,1342846,1342846,,community venue,neighbourhood house,,KENSINGTON NEIGHBOURHOOD HOUSE,Kensington Neighbourhood House,,,343,615482,1770163200000.0,211459705,-2117382,11,,,VIC,1771427032000,,75990038,1771485713000,1771485713000,50991,community,1.0,1342846.0,FOI_50991
50994,75990041,1342847,1342847,,community venue,hall,,MAGNIFICAT HOUSE,Magnificat House,,,343,108014,1770163200000.0,50472847,-2117372,11,,,VIC,1771427032000,,75990041,1771485713000,1771485713000,50994,community,1.0,1342847.0,FOI_50994
50992,75990039,1342853,1342853,,community venue,hall,,,,,,343,101427,1770163200000.0,50331140,-2117396,11,,,VIC,1771427032000,,75990039,1771485713000,1771485713000,50992,community,1.0,1342853.0,FOI_50992
50998,75990045,1342854,1342854,,community venue,hall,,HORTICULTURAL HALL,Horticultural Hall,,,343,109680,1770163200000.0,203471053,-2117376,11,,,VIC,1771427032000,,75990045,1771485713000,1771485713000,50998,community,1.0,1342854.0,FOI_50998
50997,75990044,1342856,1342856,,community venue,hall,,,,,,343,107507,1770163200000.0,50472732,-2117385,11,,,VIC,1771427032000,,75990044,1771485713000,1771485713000,50997,community,1.0,1342856.0,FOI_50997
50989,75990036,1342863,1342863,,community venue,hall,,SCOUT HALL,Scout Hall,,,343,614615,1770163200000.0,50337163,-2117401,11,,,VIC,1771427032000,,75990036,1771485713000,1771485713000,50989,community,1.0,1342863.0,FOI_50989
50999,75990046,1342870,1342870,,community venue,community centre,,,,,,343,111423,1770163200000.0,203136521,-2117368,11,,,VIC,1771427032000,,75990046,1771485713000,1771485713000,50999,community,1.0,1342870.0,FOI_50999
51000,75990047,1342871,1342871,,community venue,hall,,NICHOLAS HALL,Nicholas Hall,,,343,105756,1770163200000.0,203167856,-2117403,11,,,VIC,1771427032000,,75990047,1771485713000,1771485713000,51000,community,1.0,1342871.0,FOI_51000
