SA2_CODE_2021,R_1_74_LT_Real_estate_agent,R_1_74_LT_Ste_terr_hsg_auth,R_1_74_LT_com_hou_pro,R_1_74_LT_Psn_not_Sme_hhd,R_1_74_LT_Other_Lld_type,R_1_74_LT_Lld_type_ns,R_1_74_Tot,R_75_99_LT_Real_estate_agent,R_75_99_LT_Ste_terr_hsg_auth,R_75_99_LT_com_hou_pro,R_75_99_LT_Psn_not_Sme_hhd,R_75_99_LT_Other_Lld_type,R_75_99_LT_Lld_type_ns,R_75_99_Tot,R_100_149_LT_Real_eSte_agent,R_100_149_LT_St_ter_hsg_aut,R_100_149_LT_com_hou_pro,R_100_149_LT_Psn_not_Sme_hhd,R_100_149_LT_Other_Lld_type,R_100_149_LT_Lld_type_ns,R_100_149_Tot,R_150_199_LT_Real_eSte_agent,R_150_199_LT_Ste_ter_hsg_aut,R_150_199_LT_com_hou_pro,R_150_199_LT_Psn_not_Sme_hhd,R_150_199_LT_Other_Lld_type,R_150_199_LT_Lld_type_ns,R_150_199_Tot,R_200_224_LT_Real_eSte_agent,R_200_224_LT_Ste_ter_hsg_aut,R_200_224_LT_com_hou_pro,R_200_224_LT_Psn_not_Sme_hhd,R_200_224_LT_Other_Lld_type,R_200_224_LT_Lld_type_ns,R_200_224_Tot,R_225_274_LT_Real_eSte_agent,R_225_274_LT_Ste_ter_hsg_aut,R_225_274_LT_com_hou_pro,R_225_274_LT_Psn_not_Sme_hhd,R_225_274_LT_Other_Lld_type,R_225_274_LT_Lld_type_ns,R_225_274_Tot,R_275_349_LT_Real_eSte_agent,R_275_349_LT_Ste_ter_hsg_aut,R_275_349_LT_com_hou_pro,R_275_349_LT_Psn_not_Sme_hhd,R_275_349_LT_Other_Lld_type,R_275_349_LT_Lld_type_ns,R_275_349_Tot,R_350_449_LT_Real_eSte_agent,R_350_449_LT_Ste_ter_hsg_aut,R_350_449_LT_com_hou_pro,R_350_449_LT_Psn_not_Sme_hhd,R_350_449_LT_Other_Lld_type,R_350_449_LT_Lld_type_ns,R_350_449_Tot,R_450_549_LT_Real_eSte_agent,R_450_549_LT_Ste_ter_hsg_aut,R_450_549_LT_com_hou_pro,R_450_549_LT_Psn_not_Sme_hhd,R_450_549_LT_Other_Lld_type,R_450_549_LT_Lld_type_ns,R_450_549_Tot,R_550_649_LT_Real_eSte_agent,R_550_649_LT_Ste_ter_hsg_aut,R_550_649_LT_com_hou_pro,R_550_649_LT_Psn_not_Sme_hhd,R_550_649_LT_Other_Lld_type,R_550_649_LT_Lld_type_ns,R_550_649_Tot,R_650_749_LT_Real_eSte_agent,R_650_749_LT_Ste_ter_hsg_aut,R_650_749_LT_com_hou_pro,R_650_749_LT_Psn_not_Sme_hhd,R_650_749_LT_Other_Lld_type,R_650_749_LT_Lld_type_ns,R_650_749_Tot,R_750_849_LT_Real_eSte_agent,R_750_849_LT_Ste_ter_hsg_aut,R_750_849_LT_com_hou_pro,R_750_849_LT_Psn_not_Sme_hhd,R_750_849_LT_Other_Lld_type,R_750_849_LT_Lld_type_ns,R_750_849_Tot,R_850_949_LT_Real_estat_agent,R_850_949_LT_Ste_ter_hsg_aut,R_850_949_LT_com_hou_pro,R_850_949_LT_Psn_not_Sme_hhd,R_850_949_LT_Other_Lld_type,R_850_949_LT_Lld_type_ns,R_850_949_Tot,R_950_over_LT_Real_eSte_agent,R_950_over_LT_Ste_ter_hsg_aut,R_950_ovr_LT_com_hou_pro,R_950_over_LT_Psn_not_Sme_hhd,R_950_over_LT_Other_Lld_type,R_950_over_LT_Lld_type_ns,R_950_over_Tot,Rent_ns_LT_Real_eSte_agent,Rent_ns_LT_Ste_ter_hsg_auth,Rent_ns_LT_com_hou_pro,Rent_ns_LT_Psn_not_Sme_hhd,Rent_ns_LT_Other_Lld_type,Rent_ns_LT_Lld_type_ns,Rent_ns_Tot,Tot_LT_Real_eSte_agent,Tot_LT_Ste_ter_hsg_auth,Tot_LT_com_hou_pro,Tot_LT_Psn_not_Sme_hhd,Tot_LT_Other_Lld_type,Tot_LT_Lld_type_ns,Tot_Tot
208021178,4,4,0,5,0,0,13,0,4,0,0,0,0,3,5,21,5,12,0,0,36,6,3,7,13,3,0,37,11,4,3,15,0,0,30,56,0,5,15,0,0,84,144,0,0,43,0,0,184,298,0,0,58,4,0,356,300,0,0,47,7,0,356,201,0,0,34,0,0,243,146,0,0,18,0,0,169,80,0,0,23,0,0,109,51,0,0,5,0,0,58,103,0,0,16,0,0,121,30,5,6,27,3,3,77,1444,38,22,339,16,13,1873
208021179,0,0,3,4,0,0,5,0,0,0,0,0,0,0,3,12,8,10,0,0,35,8,3,3,20,0,0,34,9,0,3,8,0,0,26,104,0,0,19,0,0,121,239,0,0,40,0,0,282,455,0,0,51,4,0,513,371,0,0,35,0,0,410,188,0,0,23,0,4,212,86,0,0,8,0,0,96,63,0,0,11,0,0,79,30,0,0,11,0,0,39,53,0,0,8,0,0,66,23,3,0,15,0,4,46,1639,23,18,265,10,3,1957
208021180,0,9,0,0,0,0,4,0,8,0,0,0,0,8,0,18,10,0,0,0,32,6,11,6,11,4,0,28,0,4,0,9,0,0,14,0,7,6,11,0,0,23,65,0,4,15,0,0,92,350,3,3,31,0,0,396,204,0,0,23,0,0,222,70,0,4,3,0,0,72,40,0,0,0,0,0,46,25,0,0,9,0,0,30,9,0,0,0,0,0,7,7,0,0,0,0,0,7,15,3,0,5,0,0,31,782,65,30,127,9,5,1019
208021181,0,5,0,0,0,0,7,0,0,0,0,0,0,0,4,27,6,3,0,0,43,6,8,3,4,0,0,21,16,0,5,5,0,0,25,124,4,3,23,0,0,156,238,0,0,29,0,0,271,262,3,0,24,0,0,292,214,0,0,24,0,0,238,92,0,0,10,0,0,104,60,0,0,3,0,0,66,23,0,0,5,0,0,26,21,0,0,0,0,0,24,21,0,0,7,0,0,29,21,4,0,4,0,6,28,1106,45,20,143,8,4,1321
208021182,0,3,0,3,0,0,8,0,3,0,5,0,0,9,4,5,9,10,4,0,36,10,7,5,18,0,0,48,12,0,0,15,0,0,35,171,0,0,19,0,0,191,372,0,0,51,3,0,429,578,0,0,59,6,0,649,310,0,0,37,0,0,354,151,0,0,26,0,0,176,68,0,0,7,3,0,80,42,0,0,13,0,0,55,38,0,0,3,0,0,41,31,0,0,6,0,0,35,24,3,4,11,4,3,57,1828,30,30,292,29,8,2220
208021426,0,0,0,3,0,0,4,0,0,0,0,0,0,0,4,12,3,0,0,0,20,4,3,0,10,0,0,18,5,5,0,8,0,0,10,3,5,0,14,0,0,22,51,0,0,27,0,0,74,280,3,0,37,0,0,319,298,0,0,39,0,0,340,175,0,0,19,3,0,198,146,0,0,20,0,0,162,115,0,0,17,0,0,135,73,0,0,3,0,0,79,35,0,0,6,0,0,42,15,3,4,21,4,5,47,1200,32,12,208,15,5,1464
208021427,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,11,3,4,0,0,22,6,10,9,4,0,0,28,3,7,3,7,0,0,20,5,5,4,9,0,0,16,43,3,0,27,3,0,81,219,3,0,45,4,0,273,251,0,0,32,3,0,280,148,0,0,23,0,0,171,90,0,0,14,0,0,104,84,0,0,12,0,0,90,37,0,0,0,0,0,39,18,0,0,0,0,0,24,8,5,0,9,0,0,24,914,41,25,180,9,0,1178
208031183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,5,0,0,0,0,4,0,6,0,4,0,0,7,0,0,0,4,0,0,5,5,4,0,8,0,0,15,30,4,0,11,0,0,42,84,0,0,14,0,0,98,47,0,0,0,0,0,54,37,0,0,0,0,0,40,6,0,0,3,0,0,11,4,0,0,0,0,0,0,0,0,0,0,0,0,7,10,4,0,3,3,0,20,233,16,4,44,5,3,305
208031184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
208031185,0,5,0,0,0,0,5,0,7,0,0,0,0,4,0,31,4,3,5,0,43,0,7,3,10,0,0,19,8,0,0,10,0,0,12,17,5,0,14,0,4,35,72,0,0,23,0,0,100,288,8,3,46,0,0,344,200,0,0,23,0,0,232,73,0,0,11,0,0,79,46,0,0,4,0,0,45,20,0,0,0,0,0,20,8,0,0,0,0,0,8,9,0,0,5,0,0,12,17,12,0,20,7,4,54,767,66,14,156,11,9,1015
208031186,0,8,0,0,0,0,15,0,14,0,0,0,0,14,0,61,0,8,3,0,74,16,6,0,14,7,0,53,14,5,0,14,3,0,32,60,15,0,25,22,0,122,293,4,0,55,31,0,378,615,5,0,73,7,0,694,283,0,0,19,0,0,307,125,0,0,16,0,0,139,54,0,0,3,0,0,51,14,0,0,0,0,0,14,4,0,0,0,0,0,4,11,0,0,3,0,0,12,23,14,0,9,8,0,50,1505,135,9,235,79,6,1970
208031187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,13,4,6,0,4,3,0,14,0,4,0,5,0,0,8,0,3,0,0,0,0,3,21,4,0,5,0,0,34,60,0,0,9,0,0,78,60,4,0,10,0,0,76,19,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,8,0,0,0,0,12,174,37,4,39,3,0,256
208031188,0,4,3,0,0,0,11,0,3,6,0,0,0,10,5,42,10,16,6,0,83,8,19,12,17,5,0,65,11,7,8,15,0,0,37,16,3,3,35,0,0,57,230,8,3,58,3,0,307,777,12,5,97,3,6,895,539,0,0,58,4,0,601,249,0,0,26,0,0,278,126,0,0,7,0,0,128,52,0,0,6,0,0,58,21,0,0,4,0,0,21,12,0,0,5,0,0,22,48,8,8,41,0,7,112,2102,120,57,379,25,13,2688
208031189,0,0,0,0,0,0,0,0,5,0,0,0,0,5,4,18,0,3,0,0,22,3,11,0,3,0,0,22,4,5,0,14,0,0,20,17,0,0,9,0,0,29,82,0,0,26,3,0,109,288,0,0,34,0,4,329,233,0,0,21,0,0,256,119,0,0,3,0,0,128,67,0,0,8,0,0,68,22,0,0,0,0,0,22,10,0,0,0,0,0,10,19,0,0,0,0,0,24,12,0,0,12,3,3,34,871,45,6,143,11,3,1076
208031190,6,4,0,0,0,0,9,0,3,0,0,0,0,9,3,20,11,6,0,0,36,0,8,11,19,0,0,41,10,4,0,13,0,0,24,92,4,0,23,6,0,118,305,5,0,47,4,0,362,521,0,0,62,0,0,586,246,0,0,19,0,0,265,134,0,0,14,0,0,147,71,0,0,3,0,0,71,36,0,0,4,0,0,43,17,0,0,0,0,0,17,24,0,0,3,0,0,30,28,8,3,9,3,5,57,1486,51,36,223,16,9,1816
208031191,0,8,5,0,0,0,8,0,0,0,5,0,0,0,0,30,4,9,0,0,39,4,13,12,7,0,0,42,6,5,13,9,0,0,26,23,8,10,10,0,0,48,72,4,3,17,0,0,98,179,3,6,27,0,0,217,160,0,0,22,0,0,184,118,0,0,16,0,0,134,62,0,0,5,0,0,66,32,0,0,0,0,0,33,6,0,0,0,0,0,10,15,0,0,0,0,0,10,8,8,0,7,4,0,35,678,72,57,128,13,7,954
208031192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208031193,0,13,3,0,0,0,19,0,9,0,5,0,0,12,4,84,0,10,0,0,106,12,27,8,16,0,0,67,6,18,3,21,0,0,56,60,12,0,18,0,0,92,252,5,0,47,0,0,312,501,0,0,53,4,0,558,334,0,0,48,0,0,386,164,0,0,14,0,0,184,103,0,0,10,0,0,112,50,0,0,13,0,0,57,25,0,0,4,0,0,27,27,0,0,3,0,0,29,30,14,0,19,3,0,72,1573,184,33,286,12,4,2086
208041194,3,4,3,3,0,0,8,0,8,0,5,0,0,9,5,23,12,7,0,0,51,14,7,5,14,4,0,40,15,5,5,12,0,0,35,79,4,18,26,5,0,129,379,4,0,48,0,0,433,680,0,0,79,5,3,771,341,0,0,45,3,0,389,178,0,0,19,0,0,200,123,0,0,18,0,0,143,100,0,0,21,0,0,118,58,0,0,9,0,0,62,148,0,0,14,4,0,167,48,4,0,28,10,0,88,2162,58,52,343,30,8,2649
208041195,5,9,7,0,0,0,18,0,3,0,0,0,0,10,10,20,4,16,0,0,44,25,8,19,29,4,0,82,30,6,5,19,3,0,64,83,4,7,24,7,0,116,317,0,0,39,3,0,361,601,0,0,59,4,0,669,411,0,0,51,5,0,467,198,0,0,36,0,0,237,116,0,0,14,0,0,126,100,0,0,16,0,0,114,51,0,0,6,0,0,59,90,0,0,7,0,0,94,43,3,0,34,7,3,86,2064,55,42,344,32,5,2540
209011196,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,16,0,12,4,0,38,4,6,3,8,0,0,22,0,5,5,11,0,0,22,4,4,3,8,0,0,22,71,0,0,32,5,0,107,312,5,8,50,8,0,376,99,3,3,21,10,0,127,26,0,0,5,0,0,28,10,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,10,4,0,10,7,3,32,538,41,21,161,26,5,794
209011197,4,3,0,10,0,0,17,0,4,0,0,0,0,5,0,47,11,9,5,0,72,0,15,35,16,8,9,77,3,10,3,8,0,0,22,10,5,3,21,0,0,40,112,6,0,39,4,0,161,425,4,5,56,5,0,489,284,0,0,20,0,0,311,88,0,0,10,0,0,93,18,0,0,0,0,0,21,4,0,0,0,0,0,4,4,0,0,0,0,0,4,10,0,0,0,0,0,13,15,13,3,8,4,6,50,980,107,71,188,23,11,1385
209011198,0,11,0,3,0,0,13,0,9,4,4,0,0,11,4,17,16,9,0,0,47,9,6,23,8,0,0,49,6,0,11,7,0,0,22,16,5,16,17,0,0,56,217,7,8,38,0,0,272,719,0,3,74,0,0,797,366,0,4,32,3,0,406,152,0,0,14,0,0,167,31,0,0,4,0,0,35,19,0,0,0,0,0,18,3,0,0,0,0,0,0,12,0,0,6,0,0,9,26,9,3,16,4,4,59,1583,58,75,223,13,0,1958
209011199,5,43,0,4,0,0,49,0,49,0,3,0,0,53,5,309,14,14,6,0,350,6,113,22,21,0,0,160,4,65,4,10,0,0,84,16,72,12,19,0,0,123,244,61,4,69,0,0,386,686,73,5,95,8,5,861,337,18,0,30,6,0,390,107,0,0,8,0,0,120,33,6,0,6,0,0,42,13,0,0,0,0,0,11,3,0,0,0,0,0,7,9,0,0,0,0,0,14,28,94,9,26,0,9,168,1497,896,74,310,25,14,2818
209011200,0,4,0,4,0,0,6,0,7,0,3,0,0,7,4,21,5,9,0,0,39,3,7,8,11,0,0,26,6,3,4,17,0,0,27,17,4,5,15,5,0,43,148,0,0,44,0,0,202,358,10,0,45,0,0,418,307,0,0,31,0,0,342,183,0,0,23,0,0,206,77,0,0,8,0,0,87,40,0,0,11,0,0,43,13,0,0,0,0,0,15,16,0,0,3,0,0,17,8,4,0,4,5,0,27,1179,64,25,220,16,3,1505
209011201,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,4,0,0,0,6,0,0,3,0,0,0,5,0,0,0,3,0,0,4,5,0,0,0,0,0,13,66,0,0,10,5,0,77,121,0,0,16,0,0,142,90,0,0,15,0,0,104,65,0,0,5,0,0,69,29,0,0,3,0,0,37,27,0,0,4,0,0,30,16,0,0,0,0,0,17,12,0,0,4,0,0,16,6,0,0,9,4,0,17,441,0,10,88,7,8,546
209011202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,4,0,0,27,0,9,0,4,0,0,14,4,4,0,12,0,0,22,11,0,0,20,0,0,33,98,0,0,41,5,0,144,350,3,0,42,0,0,398,238,0,0,29,0,0,274,81,0,0,6,0,0,88,24,0,0,0,0,0,25,7,0,0,0,0,0,4,3,0,0,0,0,0,3,10,0,0,3,0,0,13,12,7,4,16,0,0,40,844,50,3,185,3,4,1092
209011203,0,3,0,3,4,0,11,0,7,0,0,0,0,5,3,36,3,4,0,0,48,7,11,0,13,0,0,33,3,5,0,7,0,0,18,8,5,17,22,65,0,123,77,11,3,34,57,0,180,397,8,3,59,13,0,481,261,7,0,22,7,0,298,88,0,0,16,0,0,106,20,0,0,3,0,0,20,7,0,0,0,0,0,8,0,0,0,0,0,0,0,9,0,0,0,0,0,9,11,4,3,11,9,0,42,894,91,33,202,160,0,1383
209011204,0,4,0,0,0,0,4,0,0,0,0,0,0,4,5,41,0,5,0,0,51,0,16,3,5,0,0,22,0,14,0,3,0,0,21,10,5,0,12,4,0,35,67,8,5,16,0,0,92,295,6,0,32,4,0,345,106,4,0,16,0,0,124,29,0,0,4,0,0,34,7,0,0,0,0,0,7,0,0,0,3,0,0,8,0,0,0,0,0,0,0,3,0,0,0,0,0,9,10,9,8,4,4,3,36,542,115,17,109,9,3,799
209021205,5,0,0,4,0,0,7,0,5,0,0,0,0,0,0,5,0,13,3,0,23,20,4,5,17,5,0,54,15,0,4,10,0,0,29,35,0,7,16,12,0,77,224,3,0,40,11,0,283,413,0,6,44,10,0,477,147,0,0,22,4,0,181,40,0,0,6,3,4,54,24,0,0,0,0,0,21,13,0,0,3,0,0,12,3,0,0,0,0,0,12,14,0,0,5,0,0,18,23,0,0,10,5,4,42,981,28,21,193,54,9,1285
209021428,5,29,0,3,0,0,40,0,20,0,5,0,0,29,6,170,19,14,5,0,207,23,65,12,34,4,0,142,53,33,22,25,7,0,143,91,39,14,33,5,0,175,345,30,4,61,4,3,451,1132,41,0,136,5,0,1317,628,3,3,60,4,0,707,220,0,0,31,0,0,256,60,0,0,8,0,0,70,23,0,0,4,0,0,31,5,0,0,0,0,0,10,25,0,0,7,0,0,33,47,41,6,22,6,0,128,2672,484,84,441,48,11,3733
209021429,0,13,0,0,0,0,13,0,7,3,0,0,0,10,3,47,8,9,4,0,72,5,3,3,10,0,0,27,7,12,4,7,3,0,25,44,5,3,22,0,0,70,191,3,0,54,4,0,258,460,5,0,72,5,0,540,281,0,4,27,0,0,316,140,0,0,17,0,0,157,54,0,0,9,0,0,58,12,0,0,4,0,0,18,5,0,0,0,0,0,5,9,0,0,5,0,0,17,23,17,0,19,0,9,65,1236,110,16,258,23,9,1648
209021523,0,15,7,0,0,0,24,0,27,0,3,4,0,33,0,155,9,4,0,0,175,6,52,7,12,7,0,83,8,18,3,11,0,0,37,42,25,4,11,4,0,92,426,17,4,69,3,0,523,885,18,0,71,9,0,988,221,0,0,20,0,3,247,24,0,0,3,0,0,28,10,0,0,0,0,0,9,4,0,0,4,0,0,4,0,0,0,0,0,0,6,19,0,0,0,4,0,25,30,18,0,21,4,7,82,1670,352,37,238,35,12,2353
209021524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,3,0,0,16,0,15,0,7,0,0,31,3,10,0,9,0,0,24,9,3,0,10,0,0,27,111,0,0,29,9,0,147,252,3,0,44,6,0,306,76,0,0,13,0,0,87,19,0,0,3,0,0,21,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,5,4,7,3,18,5,7,37,492,59,8,132,14,7,706
209021525,3,19,0,0,0,4,28,0,15,0,4,0,0,22,3,192,0,10,7,3,218,4,63,5,22,4,0,100,6,24,0,18,4,0,56,46,34,0,25,16,0,119,376,30,7,53,12,0,473,609,26,3,63,12,0,706,182,0,0,24,4,0,212,45,0,0,9,0,0,54,7,0,0,0,0,0,12,7,0,0,0,0,0,7,3,0,0,0,0,0,6,7,0,0,6,0,0,14,21,32,0,19,6,5,87,1331,447,22,251,54,17,2117
209021526,0,11,0,0,0,0,16,0,5,0,4,0,0,7,4,48,0,14,0,0,68,17,13,9,22,0,0,55,13,15,4,12,0,0,43,58,8,0,26,0,0,95,505,10,8,81,10,0,606,818,5,4,90,10,6,928,235,0,0,32,0,4,276,79,0,0,13,0,0,90,18,0,0,8,0,0,28,10,0,0,0,0,0,10,0,0,0,0,0,0,0,9,0,0,0,0,0,12,28,12,0,20,5,5,70,1790,113,24,315,34,13,2290
209031209,0,3,0,3,0,0,8,0,0,0,0,0,0,5,0,15,0,3,0,0,20,3,4,0,10,0,0,31,0,6,0,5,0,0,10,9,0,0,15,0,0,19,33,0,0,31,0,0,71,206,5,0,47,3,0,256,167,0,0,37,0,0,207,113,0,0,18,0,0,132,46,0,0,3,0,0,53,14,0,0,3,0,0,18,4,0,0,0,0,0,0,3,0,0,0,0,0,8,8,0,0,17,4,0,28,607,33,0,193,14,6,856
209031210,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,19,0,0,0,0,19,0,0,0,0,0,0,0,0,4,0,4,0,0,6,3,0,0,4,0,0,0,7,0,0,8,0,0,15,20,0,0,14,0,0,28,28,0,0,3,0,0,33,10,0,0,0,0,0,10,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,68,23,0,31,0,0,128
209031211,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,4,0,0,4,0,0,0,0,0,0,3,6,0,0,3,0,0,18,3,0,0,7,0,0,13,22,0,0,5,0,0,25,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,35,0,0,26,3,0,74
209031212,0,0,0,0,0,0,6,0,0,0,4,0,0,4,0,0,0,5,0,0,5,0,0,0,0,0,0,8,3,0,0,10,0,0,15,0,0,0,8,0,0,10,5,0,0,9,0,0,11,11,0,0,3,0,0,16,8,0,0,4,0,0,10,11,0,0,4,0,0,10,4,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,4,3,0,7,50,0,0,53,8,0,109
209031213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,3,0,0,6,0,0,0,3,0,0,3,0,0,0,0,5,0,6,11,0,0,4,7,0,15,25,0,0,3,0,0,31,47,0,0,6,0,0,58,27,0,0,3,0,0,27,5,0,0,3,0,0,10,9,0,0,0,0,0,10,0,0,0,0,0,0,3,3,0,0,3,0,0,5,4,7,0,3,0,0,16,134,5,4,39,11,0,194
209031214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,12,0,0,0,5,0,0,0,0,0,0,3,0,0,6,0,0,0,7,0,0,7,5,0,0,7,0,0,15,15,0,0,11,0,0,30,12,0,0,4,0,0,18,19,0,0,5,0,0,22,4,0,0,5,0,0,7,4,0,0,3,0,0,7,3,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,5,0,0,8,67,6,0,55,7,0,137
209031215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,11,0,3,0,9,0,0,12,0,3,0,4,0,0,5,7,4,0,0,0,0,8,35,0,0,19,0,0,61,107,6,0,25,0,0,131,84,0,0,16,0,0,97,49,0,0,8,0,0,53,22,0,0,0,0,0,21,3,0,0,0,0,0,8,4,0,0,0,0,0,4,3,0,0,0,0,0,3,3,6,0,10,3,0,22,311,31,6,92,3,0,440
209041216,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,7,0,0,11,5,0,5,0,0,0,11,4,0,3,0,0,0,7,0,0,0,5,0,0,12,128,0,0,19,5,0,153,225,0,0,15,0,0,238,136,0,0,12,4,0,152,44,0,0,0,0,0,51,7,0,0,6,0,0,10,3,0,0,0,0,0,4,0,0,0,0,0,0,0,9,0,0,0,0,0,8,14,21,4,11,8,0,54,578,31,21,72,18,0,714
209041217,0,5,0,0,0,0,4,0,3,0,0,0,0,5,0,14,0,6,0,0,29,3,7,0,3,0,0,16,7,7,0,3,0,0,10,3,0,0,4,0,0,12,104,0,0,20,7,0,126,274,0,0,29,5,0,311,74,3,0,8,5,0,88,27,0,0,7,0,0,36,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,16,4,5,35,502,46,4,110,19,3,690
209041220,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,14,0,4,0,0,18,5,13,5,5,0,0,23,0,5,0,4,0,0,15,0,5,0,17,0,0,24,248,3,0,59,3,5,319,690,10,0,44,10,6,757,90,3,0,9,5,0,108,9,0,0,0,0,0,13,5,0,0,0,0,0,6,5,0,0,0,0,0,5,5,0,0,0,0,0,5,6,0,0,0,0,0,11,28,5,0,10,8,3,52,1091,51,5,168,22,6,1352
209041221,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,22,0,6,0,0,31,6,26,0,19,3,0,50,0,10,0,4,3,0,20,0,7,0,9,0,0,24,118,11,0,42,0,0,170,425,12,4,44,10,0,483,59,3,0,13,0,0,74,8,0,0,3,0,0,12,4,0,0,4,0,0,7,0,0,0,0,0,0,0,6,0,0,0,0,0,6,9,0,0,0,0,0,5,13,15,0,13,3,0,51,644,109,5,155,24,3,936
209041223,3,6,0,4,0,0,13,3,5,0,0,0,0,14,0,14,5,17,4,0,37,12,18,0,20,0,0,48,12,11,9,12,0,0,45,57,13,7,28,6,0,112,525,8,3,117,27,4,679,731,12,0,105,37,6,893,78,0,0,11,6,0,101,7,0,0,4,0,0,10,0,0,0,0,0,0,4,5,0,0,0,0,0,9,4,0,0,0,0,0,5,17,0,0,0,0,0,13,31,6,4,49,10,3,99,1478,83,25,368,101,22,2087
209041224,0,0,0,0,0,0,4,0,0,0,0,0,0,4,3,0,5,4,0,0,10,0,3,0,7,0,0,10,6,0,0,20,5,0,27,17,3,0,23,3,0,49,273,5,4,54,3,0,339,659,0,0,58,10,4,726,72,0,0,9,4,0,83,22,0,0,0,0,0,21,10,0,0,0,0,0,13,4,0,0,0,0,0,6,0,0,0,0,0,0,0,7,0,0,0,0,0,5,19,0,0,9,0,0,32,1077,11,8,194,25,9,1324
209041225,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,19,0,0,3,0,21,8,3,0,9,0,0,18,3,4,0,8,3,0,21,14,5,0,14,0,0,38,87,3,0,19,3,0,112,211,0,0,31,3,0,250,46,0,0,7,0,0,46,13,0,0,0,0,0,10,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,7,12,3,0,15,0,0,30,403,34,3,105,8,3,558
209041431,3,4,0,0,0,0,5,0,0,0,0,0,0,0,0,11,0,10,0,0,21,0,8,6,4,0,0,22,0,6,3,5,0,0,11,4,0,3,12,0,0,32,216,5,7,49,13,0,284,458,12,0,42,14,4,531,52,0,0,9,0,0,60,9,0,0,0,0,0,6,5,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,20,4,0,15,0,0,41,775,55,17,153,30,11,1033
209041432,5,0,3,0,0,0,8,0,3,0,0,0,0,0,6,20,0,3,0,0,24,0,11,0,10,0,0,29,3,12,4,5,0,0,16,8,10,0,11,3,0,34,280,10,0,37,13,0,334,371,6,0,32,11,0,422,27,3,0,3,0,0,36,6,0,0,0,0,0,3,3,0,0,0,0,0,3,5,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,8,15,7,0,13,0,8,45,725,83,6,110,35,6,977
