SA2_CODE_2021,P_Germany_0_4,P_Germany_5_14,P_Germany_15_24,P_Germany_25_44,P_Germany_45_54,P_Germany_55_64,P_Germany_65_74,P_Germany_75_84,P_Germany_85ov,P_Germany_Tot,P_Greece_0_4,P_Greece_5_14,P_Greece_15_24,P_Greece_25_44,P_Greece_45_54,P_Greece_55_64,P_Greece_65_74,P_Greece_75_84,P_Greece_85ov,P_Greece_Tot,P_Hong_Kong_SAR_Ch_0_4,P_Hong_Kong_SAR_Ch_5_14,P_Hong_Kong_SAR_Ch_15_24,P_Hong_Kong_SAR_Ch_25_44,P_Hong_Kong_SAR_Ch_45_54,P_Hong_Kong_SAR_Ch_55_64,P_Hong_Kong_SAR_Ch_65_74,P_Hong_Kong_SAR_Ch_75_84,P_Hong_Kong_SAR_Ch_85ov,P_Hong_Kong_SAR_Ch_Tot,P_India_0_4,P_India_5_14,P_India_15_24,P_India_25_44,P_India_45_54,P_India_55_64,P_India_65_74,P_India_75_84,P_India_85ov,P_India_Tot,P_Indonesia_0_4,P_Indonesia_5_14,P_Indonesia_15_24,P_Indonesia_25_44,P_Indonesia_45_54,P_Indonesia_55_64,P_Indonesia_65_74,P_Indonesia_75_84,P_Indonesia_85ov,P_Indonesia_Tot,P_Iran_0_4,P_Iran_5_14,P_Iran_15_24,P_Iran_25_44,P_Iran_45_54,P_Iran_55_64,P_Iran_65_74,P_Iran_75_84,P_Iran_85ov,P_Iran_Tot,P_Iraq_0_4,P_Iraq_5_14,P_Iraq_15_24,P_Iraq_25_44,P_Iraq_45_54,P_Iraq_55_64,P_Iraq_65_74,P_Iraq_75_84,P_Iraq_85ov,P_Iraq_Tot,P_Ireland_0_4,P_Ireland_5_14,P_Ireland_15_24,P_Ireland_25_44,P_Ireland_45_54,P_Ireland_55_64,P_Ireland_65_74,P_Ireland_75_84,P_Ireland_85ov,P_Ireland_Tot,P_Italy_0_4,P_Italy_5_14,P_Italy_15_24,P_Italy_25_44,P_Italy_45_54,P_Italy_55_64,P_Italy_65_74,P_Italy_75_84,P_Italy_85ov,P_Italy_Tot,P_Japan_0_4,P_Japan_5_14,P_Japan_15_24,P_Japan_25_44,P_Japan_45_54,P_Japan_55_64,P_Japan_65_74,P_Japan_75_84,P_Japan_85ov,P_Japan_Tot,P_Korea_South_0_4,P_Korea_South_5_14,P_Korea_South_15_24,P_Korea_South_25_44,P_Korea_South_45_54,P_Korea_South_55_64,P_Korea_South_65_74,P_Korea_South_75_84,P_Korea_South_85ov,P_Korea_South_Tot,P_Lebanon_0_4,P_Lebanon_5_14,P_Lebanon_15_24,P_Lebanon_25_44,P_Lebanon_45_54,P_Lebanon_55_64,P_Lebanon_65_74,P_Lebanon_75_84,P_Lebanon_85ov,P_Lebanon_Tot,P_Malaysia_0_4,P_Malaysia_5_14,P_Malaysia_15_24,P_Malaysia_25_44,P_Malaysia_45_54,P_Malaysia_55_64,P_Malaysia_65_74,P_Malaysia_75_84,P_Malaysia_85ov,P_Malaysia_Tot,P_Malta_0_4,P_Malta_5_14,P_Malta_15_24,P_Malta_25_44,P_Malta_45_54,P_Malta_55_64,P_Malta_65_74,P_Malta_75_84,P_Malta_85ov,P_Malta_Tot,P_Mauritius_0_4,P_Mauritius_5_14,P_Mauritius_15_24,P_Mauritius_25_44,P_Mauritius_45_54,P_Mauritius_55_64,P_Mauritius_65_74,P_Mauritius_75_84,P_Mauritius_85ov,P_Mauritius_Tot,P_Myanmar_0_4,P_Myanmar_5_14,P_Myanmar_15_24,P_Myanmar_25_44,P_Myanmar_45_54,P_Myanmar_55_64,P_Myanmar_65_74,P_Myanmar_75_84,P_Myanmar_85ov,P_Myanmar_Tot,P_Nepal_0_4,P_Nepal_5_14,P_Nepal_15_24,P_Nepal_25_44,P_Nepal_45_54,P_Nepal_55_64,P_Nepal_65_74,P_Nepal_75_84,P_Nepal_85ov,P_Nepal_Tot,P_Netherlands_0_4,P_Netherlands_5_14,P_Netherlands_15_24,P_Netherlands_25_44,P_Netherlands_45_54,P_Netherlands_55_64,P_Netherlands_65_74,P_Netherlands_75_84,P_Netherlands_85ov,P_Netherlands_Tot,P_New_Zealand_0_4,P_New_Zealand_5_14,P_New_Zealand_15_24,P_New_Zealand_25_44,P_New_Zealand_45_54,P_New_Zealand_55_64,P_New_Zealand_65_74,P_New_Zealand_75_84,P_New_Zealand_85ov,P_New_Zealand_Tot,P_North_Macedonia_0_4,P_North_Macedonia_5_14,P_North_Macedonia_15_24,P_North_Macedonia_25_44,P_North_Macedonia_45_54,P_North_Macedonia_55_64,P_North_Macedonia_65_74,P_North_Macedonia_75_84,P_North_Macedonia_85ov,P_North_Macedonia_Tot
206071518,0,0,0,32,10,0,3,0,0,48,0,0,0,6,9,25,28,68,30,159,0,6,3,39,0,9,3,0,0,73,0,6,23,138,15,0,0,0,0,188,0,0,11,42,0,3,6,3,0,60,0,0,0,22,0,5,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,4,0,75,10,3,3,0,0,97,0,0,0,37,4,11,6,4,5,64,0,0,0,33,7,0,0,0,0,40,0,6,0,41,3,0,0,0,0,50,0,0,0,3,0,0,0,0,0,7,0,5,16,93,12,8,16,6,0,158,0,0,0,5,0,0,0,0,0,8,0,0,0,10,0,0,0,0,0,10,0,0,0,0,3,0,0,0,0,3,0,0,4,4,0,0,0,0,0,7,0,0,0,18,4,7,3,0,0,26,0,0,29,290,51,20,16,0,5,415,0,0,0,4,0,3,4,0,0,17
207011146,0,0,3,4,8,6,8,6,0,31,0,0,0,0,0,13,11,23,9,60,0,15,3,19,4,11,12,4,0,70,0,5,8,65,31,27,18,16,6,170,0,0,3,7,0,0,3,0,0,25,0,0,0,10,0,0,4,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,4,0,0,0,23,0,0,0,6,0,3,6,12,13,39,0,0,0,0,4,6,0,0,0,15,0,3,0,19,5,0,4,0,0,37,0,0,0,0,5,0,0,0,0,6,0,6,0,39,25,31,11,5,0,117,0,0,0,3,0,0,0,0,0,3,0,0,0,6,5,0,4,4,3,19,0,0,0,0,0,0,0,0,0,3,0,0,3,5,0,0,0,0,0,15,0,0,0,0,0,0,3,0,0,7,0,3,6,28,33,26,10,5,0,107,0,0,0,0,0,0,0,0,0,4
207011147,0,0,3,7,3,5,14,22,4,50,0,0,0,0,0,22,39,68,27,158,0,32,10,70,61,66,46,18,3,308,7,60,49,255,68,38,28,25,8,547,0,0,9,44,16,13,17,12,0,110,0,8,13,47,26,11,6,5,0,114,0,0,0,0,0,0,0,0,0,7,0,7,0,9,0,3,4,0,0,32,0,0,4,16,13,24,39,38,18,144,0,4,0,13,7,5,0,4,0,39,0,5,12,22,31,9,0,0,0,84,0,0,0,0,8,3,0,0,0,16,0,18,40,125,110,75,97,43,15,528,0,0,0,0,0,0,0,0,6,4,0,0,0,4,0,5,0,0,0,12,0,0,3,3,4,0,0,0,0,10,0,0,5,8,0,0,0,0,0,13,0,0,4,0,4,0,5,10,3,39,5,24,27,41,25,23,25,12,3,181,0,0,0,3,0,0,0,0,0,4
207011148,0,0,0,7,5,0,16,7,5,43,0,0,5,3,19,56,68,137,64,354,8,63,43,96,77,86,97,13,4,491,0,55,66,202,130,63,30,24,0,562,0,4,3,59,32,13,15,7,0,129,0,17,17,65,51,21,26,6,0,208,0,0,0,7,7,0,0,0,0,20,0,3,3,6,5,8,13,0,0,38,0,3,0,14,8,29,90,84,40,270,0,4,4,10,7,6,7,5,0,56,0,9,13,37,32,16,7,0,0,113,0,0,0,3,4,8,0,3,3,33,0,44,74,171,169,144,129,52,11,802,0,0,0,0,0,0,6,0,0,10,0,0,0,6,5,5,0,0,0,16,0,0,0,4,6,0,0,0,0,11,0,0,0,4,0,0,3,0,0,13,0,0,3,0,8,8,6,4,4,34,0,23,47,32,36,43,21,9,4,216,0,0,0,3,3,9,6,5,3,22
207011149,0,0,10,12,8,6,21,18,9,80,0,0,0,3,14,30,35,67,38,189,0,29,22,50,41,33,21,7,0,208,4,23,16,214,43,50,32,16,5,407,0,0,6,46,6,6,8,8,0,84,0,3,0,52,9,9,4,4,0,83,0,0,0,0,0,0,0,0,0,4,0,0,0,11,13,12,7,9,12,61,0,0,0,14,12,18,39,56,63,201,0,5,4,15,12,11,3,4,6,49,0,6,4,36,15,8,4,0,0,70,0,0,0,0,0,10,0,9,0,18,0,11,26,88,86,87,70,41,9,418,0,0,0,0,0,3,5,6,0,16,0,0,0,11,4,7,3,0,0,36,0,0,0,7,0,3,0,0,0,7,0,0,6,28,0,0,0,0,0,41,0,0,4,5,5,3,14,11,0,47,0,17,41,86,64,56,53,21,13,351,0,0,0,0,4,4,0,4,0,11
207011150,3,3,0,9,18,5,13,10,5,58,0,0,0,0,7,25,34,49,23,141,0,21,10,40,12,15,23,8,4,139,0,11,15,132,52,27,20,13,0,273,0,4,4,33,14,3,7,4,0,70,0,0,3,27,9,6,0,6,0,46,0,0,0,8,3,3,0,0,0,13,0,0,4,15,9,7,8,6,0,45,0,0,0,9,7,9,20,22,19,78,0,4,0,7,11,3,0,0,0,37,0,7,3,21,10,3,0,0,0,49,0,0,0,3,0,0,0,0,0,3,0,12,12,103,63,44,55,22,3,312,0,0,0,0,0,0,3,0,0,6,0,0,0,7,5,11,5,0,0,20,0,0,6,7,0,3,0,0,0,12,0,0,0,7,0,0,0,0,0,9,0,3,0,6,6,0,11,3,8,28,0,15,30,66,56,46,20,5,4,253,0,0,0,0,0,0,0,0,0,3
207011152,0,3,0,14,3,7,16,8,8,56,0,0,0,0,4,12,42,34,17,114,4,15,13,44,23,13,8,4,0,123,8,27,42,354,26,20,17,15,4,502,0,0,13,51,7,3,3,0,0,82,0,0,5,41,11,0,0,0,0,64,0,3,0,4,0,0,0,0,0,16,0,0,0,12,4,5,10,7,0,35,0,0,0,26,9,15,26,27,18,127,0,7,0,16,8,5,3,0,0,34,0,6,12,38,10,5,4,0,0,77,0,0,0,0,0,0,0,0,0,3,0,10,20,123,62,49,34,14,10,313,0,0,0,0,0,0,3,0,0,10,0,0,0,20,0,0,5,0,0,24,0,0,0,4,0,0,0,0,0,12,0,0,19,18,0,0,0,0,0,34,0,0,0,11,3,0,3,11,4,33,0,3,22,116,41,38,30,10,3,265,0,0,0,4,0,0,0,0,0,11
207011154,0,0,0,4,5,7,5,7,0,37,0,0,0,0,0,16,19,44,21,96,0,11,3,17,11,14,15,3,0,79,0,12,18,61,26,6,11,9,4,146,0,0,0,15,3,3,6,0,0,30,0,0,0,12,0,0,7,5,0,22,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,5,0,4,0,12,0,0,0,0,10,13,30,30,27,118,0,0,3,5,3,0,0,3,0,19,0,5,5,6,0,3,0,0,0,15,0,0,0,0,0,4,0,3,0,3,0,3,0,30,15,20,18,15,0,102,0,0,0,0,0,0,0,0,0,3,0,0,0,5,3,0,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,9,0,4,6,40,16,20,5,4,0,90,0,0,5,0,0,0,3,0,0,8
207011155,0,3,0,7,4,7,15,11,9,54,0,0,0,7,0,17,17,33,18,93,0,16,14,47,27,15,13,5,3,150,3,9,17,130,47,12,17,6,5,249,0,0,4,13,15,8,0,0,3,39,0,3,3,21,16,9,4,0,0,57,0,4,0,0,0,0,0,0,0,5,0,5,4,11,6,15,3,5,3,56,0,0,0,3,4,19,27,22,14,92,0,0,0,17,9,3,5,0,0,30,0,3,10,13,9,5,0,0,0,43,0,0,0,0,0,5,3,0,0,9,0,4,12,77,50,62,45,10,7,265,0,0,0,0,0,0,6,0,0,9,0,0,0,3,0,0,3,0,0,10,0,0,0,5,0,0,0,0,0,10,0,0,4,4,0,0,0,0,0,11,0,0,3,0,7,0,12,4,0,39,3,20,16,54,41,45,30,15,7,226,0,0,0,0,0,6,3,0,0,6
207011519,0,0,0,12,8,5,10,5,0,54,0,6,0,4,3,9,16,31,27,87,0,4,11,15,10,7,6,7,0,58,4,11,37,162,3,4,9,0,0,228,0,5,5,25,3,9,10,3,0,57,0,0,0,21,7,0,0,0,0,28,0,0,0,3,0,0,0,0,0,3,0,0,0,15,4,8,3,5,0,30,0,0,0,4,4,4,8,12,8,39,0,0,6,9,7,4,0,0,0,27,0,0,5,13,0,0,0,0,0,19,0,0,0,3,5,0,0,0,0,5,0,4,13,51,16,18,21,10,0,132,0,0,0,0,0,0,3,0,0,4,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,5,0,0,11,11,0,0,0,0,0,18,0,0,0,6,3,3,0,0,0,20,0,3,6,86,21,16,13,6,0,163,0,0,0,0,0,5,6,0,0,6
207011520,0,0,0,17,4,3,7,9,9,47,0,0,0,3,0,4,17,15,6,38,5,12,14,35,20,9,6,3,0,105,6,24,71,336,36,19,12,8,0,512,0,6,8,42,0,0,4,0,0,58,0,0,5,45,8,0,0,0,0,57,0,0,0,12,0,0,0,0,0,12,0,0,0,14,5,3,4,0,3,33,0,0,0,12,3,8,19,13,12,73,0,0,5,17,10,3,4,0,0,44,0,0,5,37,3,0,0,0,0,41,0,0,0,0,0,0,0,0,0,3,0,0,31,86,33,20,26,11,0,210,0,0,0,0,0,0,4,0,0,10,0,0,0,6,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,8,0,0,14,14,0,0,0,0,0,26,0,5,0,4,0,4,8,0,0,16,0,6,11,115,24,30,25,7,5,223,0,0,0,4,0,0,0,0,0,4
207011521,0,0,0,4,6,8,10,11,6,42,0,0,7,0,9,15,27,29,24,106,0,18,18,30,27,26,21,9,0,147,0,16,10,127,36,19,14,10,3,233,0,0,9,24,7,3,8,3,0,61,0,0,7,23,5,7,0,4,0,52,0,0,0,0,0,3,0,0,0,0,0,0,0,18,5,5,3,7,0,39,0,0,0,10,6,7,32,26,18,99,0,0,0,9,5,0,4,0,0,28,0,0,3,12,8,0,0,0,0,24,0,0,0,0,4,0,0,0,0,12,0,0,6,48,55,43,65,24,4,243,0,0,0,0,0,0,3,0,0,5,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,7,0,0,8,0,0,0,0,0,0,9,0,0,0,5,0,0,7,4,0,18,0,13,7,47,36,31,14,7,3,157,0,0,0,0,0,0,5,3,0,8
207011522,0,0,0,12,7,3,12,9,7,50,0,0,0,3,4,26,31,42,34,146,0,25,6,45,28,28,35,3,6,174,3,10,12,109,16,26,20,8,3,207,0,0,8,20,7,0,3,0,0,45,0,6,4,29,15,8,9,6,0,72,0,0,0,5,0,0,0,0,0,3,3,0,0,24,8,5,7,0,0,52,0,0,0,10,9,14,32,40,30,132,0,0,6,8,8,4,4,0,0,29,0,4,7,31,12,7,0,0,0,57,0,0,0,0,0,6,5,3,0,15,0,0,17,88,57,52,54,20,10,297,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,9,0,0,15,0,0,0,3,0,0,0,0,0,9,0,0,0,5,0,0,0,0,0,9,0,3,3,4,3,0,6,6,0,22,0,8,16,58,41,31,13,8,4,179,0,0,0,0,0,4,5,0,0,10
207021156,0,8,0,8,4,3,7,8,9,44,0,0,13,12,20,42,98,196,65,451,0,15,13,59,43,33,25,13,3,197,0,4,13,83,33,30,22,6,0,182,0,0,6,27,8,6,4,6,0,57,0,10,19,88,38,22,7,5,3,179,0,0,0,4,0,0,3,0,0,12,0,0,0,8,0,0,4,0,0,15,0,0,0,8,16,35,167,285,178,689,0,0,0,9,4,0,4,0,0,20,0,8,4,25,21,6,10,0,0,69,0,0,0,3,4,16,21,7,7,62,0,3,23,85,36,49,49,25,4,271,0,0,0,0,0,3,5,6,0,18,0,0,0,6,4,4,0,0,0,14,0,0,0,0,0,0,0,0,0,7,0,0,3,10,0,0,0,0,0,11,0,0,0,5,0,0,0,3,0,13,0,7,6,35,11,14,8,3,3,92,0,0,0,0,8,7,11,8,3,34
207021157,0,0,0,6,6,0,15,28,3,60,0,9,12,15,22,96,185,296,114,744,7,55,60,302,124,153,137,35,11,892,3,22,68,303,71,37,33,25,6,563,0,3,12,82,25,16,11,15,0,174,12,78,70,406,115,78,29,15,0,807,0,0,0,3,9,3,4,0,0,22,0,0,3,4,7,5,0,0,0,25,0,12,6,27,5,38,143,166,101,500,3,5,3,25,15,3,9,0,0,61,0,24,43,140,67,34,22,5,0,331,0,0,0,8,13,19,23,9,0,78,0,53,156,565,179,159,166,64,16,1359,0,0,0,0,0,0,13,11,9,25,0,0,0,7,0,0,4,0,0,17,0,0,0,5,0,0,4,3,0,13,0,0,3,8,0,0,0,0,0,14,0,0,0,0,5,3,4,16,9,43,13,24,35,81,25,30,13,4,8,223,0,0,0,9,4,7,4,4,5,30
207021159,0,0,0,4,3,4,15,22,8,61,0,7,5,11,8,68,125,162,60,437,0,32,31,80,64,101,88,30,5,436,0,14,6,129,39,35,48,26,9,309,0,0,6,27,10,12,10,4,0,70,0,21,34,176,97,54,34,14,5,440,0,0,0,13,0,6,3,0,0,31,0,0,0,0,3,5,0,4,0,23,0,0,0,11,12,50,148,130,83,451,0,0,4,3,3,5,0,3,0,20,0,0,0,19,16,16,0,3,0,56,0,0,4,5,20,48,24,9,0,100,0,15,32,109,63,106,106,48,3,495,0,0,0,0,0,3,9,15,4,31,0,0,0,3,0,0,0,0,4,7,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,9,0,0,0,0,10,4,8,4,7,31,0,9,21,39,34,29,23,14,5,166,0,0,0,3,6,17,23,18,4,77
207021160,0,0,0,6,8,10,8,28,8,64,0,15,15,9,32,56,131,179,102,528,0,10,11,86,45,59,46,15,0,276,0,17,13,117,41,28,18,11,0,251,0,3,0,24,15,0,12,5,0,56,3,13,28,162,50,42,16,5,3,338,0,0,0,4,3,0,5,0,0,10,0,0,5,7,4,9,4,0,0,23,0,0,0,7,11,41,115,122,88,395,0,0,0,8,5,3,5,0,0,16,0,0,8,31,19,4,6,0,0,71,0,0,0,8,10,19,20,13,3,82,3,11,30,133,63,59,80,25,7,433,0,0,0,0,0,3,3,13,6,26,0,0,0,5,6,0,7,4,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,4,0,3,8,5,9,3,3,34,6,7,13,40,21,18,12,18,0,120,0,0,0,0,4,7,9,14,8,41
207021424,0,0,4,8,3,8,10,22,9,64,0,7,3,5,4,47,95,117,53,333,5,61,38,203,124,210,170,34,18,870,0,26,15,182,47,42,30,14,6,366,0,5,0,29,18,6,13,7,0,80,4,41,39,215,75,47,30,9,3,465,0,0,9,13,9,0,0,0,0,33,0,0,0,4,0,3,6,0,0,20,0,0,0,9,12,32,100,69,51,279,0,0,0,8,6,8,0,0,0,19,0,11,4,50,22,4,0,0,0,102,0,0,0,6,9,18,9,3,8,50,4,42,89,195,135,151,132,60,5,809,0,0,0,0,0,0,11,8,0,24,0,0,0,4,5,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,9,11,0,32,0,17,22,21,14,20,16,8,4,124,0,0,0,3,0,8,11,7,3,26
207021425,0,0,0,3,8,0,10,12,11,45,0,4,0,8,12,40,67,110,38,287,4,64,37,234,99,110,90,13,6,666,0,48,23,241,36,20,23,11,8,407,0,6,17,45,17,7,7,8,0,104,0,57,69,215,100,33,16,17,0,512,0,0,4,4,0,0,0,0,0,12,0,5,0,0,0,0,0,0,4,12,0,0,6,9,7,20,56,67,45,214,0,0,0,15,9,3,0,4,0,35,0,8,33,56,53,18,3,3,0,179,0,0,3,8,6,3,10,9,0,49,0,63,104,311,160,103,102,40,4,896,0,0,0,0,0,0,3,9,5,18,0,0,0,4,3,5,0,0,0,10,0,0,0,7,0,4,0,0,0,14,0,0,0,4,0,0,0,0,0,4,0,0,0,0,3,0,8,0,7,14,0,32,28,32,20,16,10,7,0,148,0,0,0,0,3,0,0,11,0,19
207031161,0,0,0,13,0,11,20,24,10,79,0,0,0,6,10,15,33,52,20,136,4,15,13,117,38,50,34,6,4,269,3,69,89,474,95,41,54,28,0,845,0,4,8,52,25,10,12,3,0,114,0,5,10,70,25,13,7,7,0,134,0,0,0,0,0,0,0,0,0,0,0,5,7,10,6,7,9,7,5,55,0,0,0,12,7,20,25,43,17,120,4,4,15,24,14,5,4,3,0,67,0,0,12,72,22,3,8,0,6,122,0,0,0,0,5,0,0,0,0,11,0,23,59,233,103,86,57,22,5,590,0,0,0,0,0,3,0,0,0,7,0,0,0,10,0,3,0,0,0,21,0,0,0,7,0,0,3,0,0,14,0,0,11,16,0,0,0,0,0,27,0,4,3,0,0,4,14,14,15,53,0,17,22,75,41,41,13,9,10,222,0,0,0,0,5,3,3,0,0,7
207031162,0,0,0,0,4,13,7,12,3,41,0,0,0,8,7,10,30,55,10,123,0,9,4,41,18,18,30,5,3,130,9,26,30,180,32,32,30,9,8,344,4,0,4,29,7,4,3,0,0,53,0,6,12,31,14,3,0,3,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,3,0,4,0,17,0,0,4,8,4,13,22,24,15,88,0,0,3,10,10,3,6,0,0,36,0,3,8,23,14,6,0,0,0,51,0,0,0,3,0,4,0,0,5,6,0,13,31,83,75,31,49,28,14,320,0,0,0,0,0,0,0,4,0,9,0,0,0,9,5,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,14,0,0,0,0,0,3,3,9,7,27,0,8,13,17,36,26,12,8,3,118,0,0,0,0,0,5,0,0,5,12
207031163,0,3,5,9,9,8,11,11,6,62,0,0,0,8,0,15,15,35,11,90,3,34,66,209,67,41,54,9,7,493,9,55,164,622,56,23,16,11,3,969,0,5,26,87,36,12,16,10,6,193,0,9,17,77,20,3,3,4,0,136,0,0,0,4,0,0,0,0,0,5,0,0,5,10,0,6,5,6,3,21,0,0,3,16,0,12,29,27,43,130,0,3,8,21,6,3,0,0,0,45,0,14,26,145,54,11,6,0,4,254,0,0,0,0,0,0,9,0,0,14,3,18,178,606,131,68,81,36,11,1136,0,0,0,0,0,4,3,3,0,10,0,0,8,15,4,0,0,3,0,30,0,0,11,4,8,3,0,0,0,31,0,0,43,84,5,0,0,0,0,137,0,0,0,0,0,0,7,10,10,29,4,29,37,71,36,32,15,6,8,228,0,0,0,0,0,0,3,0,0,3
207031164,0,0,0,5,8,11,17,14,8,60,0,6,0,0,0,20,33,68,23,143,0,19,15,128,43,53,51,3,6,313,7,36,77,284,52,23,26,16,4,522,0,0,5,62,16,12,9,3,0,98,0,8,22,79,24,9,10,5,0,160,0,3,0,5,4,0,0,0,0,14,0,0,0,0,4,3,0,8,0,22,0,0,4,11,8,20,38,51,33,160,0,9,10,21,17,3,9,0,0,68,5,10,10,79,24,10,3,3,0,149,0,0,0,4,0,8,5,4,0,12,0,22,85,266,120,91,92,36,7,730,0,0,0,0,0,3,5,6,0,12,0,0,3,6,8,0,0,0,0,16,0,0,0,0,4,0,0,0,0,8,0,3,3,10,0,0,0,0,0,19,0,0,0,0,7,0,8,5,5,25,0,26,28,52,33,43,22,8,0,214,0,0,0,0,0,4,6,0,4,20
207031165,0,0,0,5,4,0,9,10,3,34,0,0,0,6,3,10,42,102,37,198,0,10,36,66,18,31,14,5,0,187,3,19,233,468,46,29,20,20,3,842,0,0,39,42,11,8,8,6,0,109,0,3,11,39,12,8,9,5,0,86,0,0,4,0,3,0,0,0,0,7,0,0,3,3,0,0,0,0,6,17,0,0,0,5,3,3,24,22,15,76,0,3,9,9,7,4,0,0,0,32,5,0,7,49,3,7,4,0,0,74,0,5,0,3,0,3,0,0,0,10,3,9,55,151,46,41,41,20,4,369,0,0,0,0,0,0,0,0,0,4,0,0,9,4,3,0,3,0,0,15,0,0,4,4,0,0,0,0,0,13,0,0,15,8,3,0,0,0,0,24,0,0,0,0,4,0,0,8,0,22,0,6,18,32,23,7,3,9,0,106,0,0,0,0,0,5,3,0,0,5
207031166,0,0,0,3,0,6,4,21,4,43,0,0,4,12,15,39,96,173,75,409,0,4,14,61,33,35,28,4,0,177,0,36,96,280,44,33,27,16,6,538,0,0,9,32,27,6,8,5,0,86,0,0,10,33,6,3,0,4,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,0,0,4,4,6,33,52,25,122,3,0,0,6,9,0,3,0,0,16,0,0,5,36,18,13,4,0,0,81,0,0,0,3,0,5,0,0,0,12,0,10,38,143,45,68,44,19,6,377,0,0,0,0,0,0,3,11,0,15,0,0,6,3,4,0,3,0,0,18,0,0,0,0,0,3,0,0,0,10,0,0,0,18,4,0,0,0,0,23,0,0,0,0,0,6,3,7,8,26,0,11,6,25,10,7,10,4,4,80,0,0,0,0,3,0,3,4,0,9
207031167,5,0,0,4,0,8,7,3,0,28,0,0,3,4,5,3,3,17,8,42,3,11,8,35,16,19,13,3,5,97,5,9,21,103,22,15,17,3,0,185,0,0,0,24,8,0,10,6,0,49,0,0,0,23,4,0,0,0,0,27,0,0,0,0,4,0,0,0,0,5,0,0,0,3,11,7,4,0,0,31,0,0,0,0,0,4,9,11,9,43,0,0,3,12,13,0,0,0,0,35,0,0,4,19,0,3,0,0,0,37,0,0,0,0,0,4,0,0,0,3,0,8,14,77,54,37,27,13,10,234,0,0,0,0,0,6,0,3,0,6,0,0,0,6,0,3,0,0,0,13,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,10,0,5,0,0,0,0,11,7,4,18,0,0,19,30,25,26,20,6,3,133,0,0,0,0,0,0,0,0,0,3
208011168,0,0,4,9,20,21,18,24,5,106,0,3,0,0,9,16,11,13,0,56,0,6,4,4,4,5,3,0,0,30,0,4,0,15,13,26,15,8,0,79,0,0,0,4,0,0,0,4,0,11,0,0,0,12,8,3,0,0,0,22,0,0,0,0,0,0,0,0,0,5,0,0,10,18,26,7,8,9,3,72,0,0,0,0,8,14,29,15,5,71,0,0,0,8,0,0,8,0,0,19,0,0,0,4,4,0,0,0,0,8,0,0,0,4,3,6,0,0,0,11,0,0,5,8,5,8,5,4,0,34,0,0,0,0,0,3,11,0,0,11,0,0,0,0,3,3,3,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,4,8,7,23,13,4,58,0,8,23,44,57,52,34,12,0,229,0,0,0,0,0,0,3,0,0,8
208011169,0,5,0,26,19,18,36,31,19,155,0,0,0,0,10,23,37,26,15,116,4,26,11,14,12,11,11,0,0,93,0,9,6,56,22,39,25,16,8,168,0,3,5,17,11,4,0,0,0,46,0,0,0,25,4,4,3,0,0,38,0,0,0,4,0,0,0,0,0,5,0,4,3,66,18,19,11,9,0,142,0,4,3,16,20,14,49,35,40,181,0,7,11,23,21,9,5,3,0,79,0,0,6,14,8,3,0,0,0,36,0,0,0,6,4,7,9,0,0,21,0,3,9,19,31,22,25,9,4,126,0,0,0,0,0,3,7,3,0,15,0,0,0,5,4,9,4,5,0,19,0,0,0,0,0,3,0,0,0,9,0,0,0,3,0,0,0,0,0,12,0,8,4,12,11,8,16,8,4,73,0,13,20,96,85,68,40,20,13,359,0,0,0,8,5,0,0,5,0,21
