SA2_CODE_2021,T_LPLFS_EPT_DC_0_4,T_LPLFS_EPT_DC_5_9,T_LPLFS_EPT_DC_10_12,T_LPLFS_EPT_DC_13_14,T_LPLFS_EPT_DC_15_17,T_LPLFS_EPT_DC_18_20,T_LPLFS_EPT_DC_21_24,T_LPLFS_EPT_Tot,T_LPLFS_EAW_DC_0_4,T_LPLFS_EAW_DC_5_9,T_LPLFS_EAW_DC_10_12,T_LPLFS_EAW_DC_13_14,T_LPLFS_EAW_DC_15_17,T_LPLFS_EAW_DC_18_20,T_LPLFS_EAW_DC_21_24,T_LPLFS_EAW_Tot,T_LPLFS_HNS_DC_0_4,T_LPLFS_HNS_DC_5_9,T_LPLFS_HNS_DC_10_12,T_LPLFS_HNS_DC_13_14,T_LPLFS_HNS_DC_15_17,T_LPLFS_HNS_DC_18_20,T_LPLFS_HNS_DC_21_24,T_LPLFS_HNS_Tot,T_LPLFS_EW_Tot_DC_0_4,T_LPLFS_EW_Tot_DC_5_9,T_LPLFS_EW_Tot_DC_10_12,T_LPLFS_EW_Tot_DC_13_14,T_LPLFS_EW_Tot_DC_15_17,T_LPLFS_EW_Tot_DC_18_20,T_LPLFS_EW_Tot_DC_21_24,T_LPLFS_EW_Tot_Tot,T_LPLFS_ULFTW_DC_0_4,T_LPLFS_ULFTW_DC_5_9,T_LPLFS_ULFTW_DC_10_12,T_LPLFS_ULFTW_DC_13_14,T_LPLFS_ULFTW_DC_15_17,T_LPLFS_ULFTW_DC_18_20,T_LPLFS_ULFTW_DC_21_24,T_LPLFS_ULFTW_Tot,T_LPLFS_ULPTW_DC_0_4,T_LPLFS_ULPTW_DC_5_9,T_LPLFS_ULPTW_DC_10_12,T_LPLFS_ULPTW_DC_13_14,T_LPLFS_ULPTW_DC_15_17,T_LPLFS_ULPTW_DC_18_20,T_LPLFS_ULPTW_DC_21_24,T_LPLFS_ULPTW_Tot,T_LPLFS_U_T_DC_0_4,T_LPLFS_U_T_DC_5_9,T_LPLFS_U_T_DC_10_12,T_LPLFS_U_T_DC_13_14,T_LPLFS_U_T_DC_15_17,T_LPLFS_U_T_DC_18_20,T_LPLFS_U_T_DC_21_24,T_LPLFS_U_T_Tot,T_LPLFS_T_LF_DC_0_4,T_LPLFS_T_LF_DC_5_9,T_LPLFS_T_LF_DC_10_12,T_LPLFS_T_LF_DC_13_14,T_LPLFS_T_LF_DC_15_17,T_LPLFS_T_LF_DC_18_20,T_LPLFS_T_LF_DC_21_24,T_LPLFS_T_LF_Tot,T_LPLFS_NLF_DC_0_4,T_LPLFS_NLF_DC_5_9,T_LPLFS_NLF_DC_10_12,T_LPLFS_NLF_DC_13_14,T_LPLFS_NLF_DC_15_17,T_LPLFS_NLF_DC_18_20,T_LPLFS_NLF_DC_21_24,T_LPLFS_NLF_Tot,T_LPLFS_LFSNS_DC_0_4,T_LPLFS_LFSNS_DC_5_9,T_LPLFS_LFSNS_DC_10_12,T_LPLFS_LFSNS_DC_13_14,T_LPLFS_LFSNS_DC_15_17,T_LPLFS_LFSNS_DC_18_20,T_LPLFS_LFSNS_DC_21_24,T_LPLFS_LFSNS_Tot,T_LPLFS_Tot_DC_0_4,T_LPLFS_Tot_DC_5_9,T_LPLFS_Tot_DC_10_12,T_LPLFS_Tot_DC_13_14,T_LPLFS_Tot_DC_15_17,T_LPLFS_Tot_DC_18_20,T_LPLFS_Tot_DC_21_24,T_LPLFS_Tot_Tot
213011333,34,49,29,15,41,20,8,203,0,0,3,0,0,0,0,14,0,0,4,0,3,0,0,14,49,80,59,43,73,44,27,371,0,0,0,6,3,5,0,18,0,14,3,8,9,9,0,46,0,15,9,15,11,12,5,62,50,94,69,53,87,55,27,438,66,126,61,47,54,32,12,392,5,10,5,3,0,0,0,25,123,227,136,102,144,84,45,860
213011334,34,67,30,24,41,27,16,244,0,10,5,0,5,0,3,21,0,7,0,0,6,5,0,19,60,111,69,53,88,58,33,483,4,9,9,4,11,13,0,51,5,17,15,3,11,3,3,55,7,25,21,7,22,13,9,105,66,136,95,63,114,73,40,590,109,154,70,67,78,38,26,548,3,11,4,3,3,3,0,31,182,303,166,134,195,116,67,1164
213011335,31,50,35,19,30,22,13,193,4,0,0,3,11,4,3,36,3,6,0,0,3,0,0,19,49,97,60,41,73,52,39,417,7,13,5,3,10,7,5,32,9,16,15,4,12,7,5,66,13,22,18,11,19,11,3,102,62,126,78,55,94,71,43,519,91,116,66,51,58,39,18,441,3,0,7,0,3,0,0,19,156,239,152,110,157,115,54,983
213011336,17,24,21,13,21,3,5,100,0,8,3,0,5,0,0,16,0,0,3,0,0,0,0,7,24,50,37,22,38,16,16,201,0,5,0,0,4,6,0,16,0,3,0,0,5,0,4,17,5,7,4,0,12,0,7,31,29,53,41,24,45,17,22,236,30,44,21,14,12,11,8,136,6,0,5,0,0,0,5,9,61,99,64,43,57,33,29,387
213011337,8,32,25,25,28,14,6,138,0,0,0,0,0,0,3,7,0,3,3,0,9,0,0,14,32,64,45,51,53,44,22,310,0,0,0,3,4,8,0,13,4,3,0,0,7,4,0,19,6,6,0,0,8,7,0,29,32,74,47,52,60,53,25,339,58,82,54,31,46,26,11,308,0,4,0,0,0,0,0,8,98,153,103,89,102,82,37,661
213011338,25,49,28,27,27,13,8,173,6,8,3,4,3,3,0,29,0,6,0,0,4,0,0,11,62,111,91,49,78,46,33,469,8,8,7,0,0,4,5,29,9,10,4,3,5,0,3,38,15,11,9,8,5,6,5,64,75,122,99,60,88,53,38,536,103,99,60,44,61,37,23,436,3,0,5,3,0,0,0,15,182,219,165,112,149,96,60,981
213011339,21,26,28,18,19,12,3,128,0,5,5,0,3,0,0,19,0,0,4,0,0,0,0,4,41,65,64,31,63,35,18,324,5,7,0,0,0,0,0,16,0,8,0,0,0,0,0,16,3,11,4,7,3,3,0,28,46,76,67,38,65,34,22,349,41,44,23,15,21,4,9,166,0,0,0,0,3,3,0,9,86,120,95,53,89,45,30,526
213011340,10,27,16,18,25,23,13,138,4,0,0,3,10,0,0,17,0,0,0,0,5,0,0,5,32,72,56,43,71,49,36,353,3,0,3,0,0,6,0,10,0,0,0,0,4,0,0,10,3,6,8,0,4,5,0,20,31,76,55,50,73,52,36,376,27,30,10,19,22,0,5,110,0,0,0,0,0,0,0,5,58,109,68,67,89,49,43,485
213011569,27,51,36,18,35,14,13,191,5,5,4,4,3,4,0,25,4,10,3,0,0,0,0,19,58,116,76,48,84,45,23,448,5,18,10,10,10,3,3,60,11,21,4,9,5,3,0,60,16,35,17,21,20,10,6,116,70,155,91,71,97,55,25,564,82,83,53,34,37,27,14,341,4,11,3,0,0,0,0,22,160,246,148,108,138,82,42,929
213011570,14,19,15,15,17,8,3,93,0,5,5,3,0,0,0,7,6,4,0,0,0,0,0,9,32,66,39,28,46,23,12,242,0,5,0,3,4,0,0,11,0,0,11,0,0,0,0,19,3,5,12,5,8,0,0,28,38,68,43,27,49,24,9,269,21,39,19,10,8,6,13,117,0,5,0,0,3,0,0,11,62,110,68,41,62,33,21,399
213021341,14,28,18,12,21,12,3,109,5,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,29,78,60,51,61,29,24,330,0,0,3,3,0,3,0,14,6,10,0,0,0,0,0,12,6,5,3,3,0,0,0,19,30,82,62,54,65,38,20,351,24,15,10,10,11,0,4,87,0,0,0,0,0,0,0,0,51,98,77,66,77,41,26,433
213021342,30,50,42,31,45,18,20,232,3,5,3,0,3,5,0,22,4,6,0,3,0,0,0,15,52,109,82,57,84,47,37,469,5,7,6,0,3,5,0,30,9,6,0,0,0,0,0,12,12,12,10,0,3,5,3,46,65,117,91,60,91,54,39,518,69,68,36,22,19,14,10,242,6,4,0,0,0,0,0,14,142,188,127,81,107,71,49,767
213021343,15,39,27,20,18,16,13,147,3,6,6,6,5,0,0,18,0,0,0,0,0,0,0,0,35,85,60,53,59,31,26,351,4,6,6,3,4,7,0,28,0,8,5,0,6,0,3,19,3,11,11,3,8,7,3,44,42,93,73,60,64,34,26,397,48,41,27,25,23,8,3,176,0,3,0,4,0,0,0,8,91,140,98,85,92,43,31,580
213021344,20,40,32,19,30,20,8,170,3,10,0,0,0,0,0,11,0,0,0,0,0,0,0,6,39,100,93,68,94,54,17,473,0,4,0,0,3,0,3,8,0,3,3,0,0,0,0,11,0,3,3,0,10,0,3,20,42,107,95,70,99,56,23,493,23,24,19,10,7,8,5,104,0,4,0,0,0,0,0,4,63,133,114,81,110,70,27,594
213021345,7,15,7,7,7,8,0,57,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,10,21,22,16,24,14,8,112,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,7,0,0,0,0,13,10,24,31,16,24,14,8,125,12,18,12,11,11,0,0,73,0,0,0,0,0,0,0,0,23,45,42,26,33,16,3,194
213021346,9,24,25,21,15,12,10,103,10,12,4,4,0,0,3,33,0,0,0,3,0,0,0,9,18,76,72,54,71,42,31,368,0,4,4,3,3,3,0,13,0,0,0,0,0,0,0,5,0,6,4,3,6,4,0,21,22,78,78,56,73,45,34,391,21,27,12,15,6,8,3,95,0,0,0,0,0,0,0,3,42,109,92,72,81,54,33,486
213031347,30,33,27,15,15,30,13,154,7,12,3,0,4,8,0,31,0,5,4,3,3,0,0,14,53,95,79,46,73,68,34,440,0,5,6,3,6,3,0,29,4,11,7,3,4,6,5,31,3,13,13,8,7,4,5,54,58,111,89,55,81,73,32,502,72,90,60,51,60,40,18,391,4,3,5,3,0,0,0,17,131,202,158,105,143,110,51,903
213031348,16,27,20,12,14,8,4,98,0,4,0,0,0,0,0,6,7,0,0,0,0,0,0,3,33,71,46,29,44,21,17,259,0,5,4,0,0,0,0,9,0,9,3,5,0,0,0,15,4,13,10,8,0,0,0,27,42,79,50,28,49,21,17,288,43,37,17,13,15,8,5,135,0,0,0,0,0,0,0,5,81,116,70,44,61,32,26,423
213031349,11,15,17,9,11,13,0,80,0,3,5,0,0,0,0,10,0,0,0,0,0,0,0,4,26,42,40,38,54,36,17,260,0,0,0,4,0,5,0,13,0,0,0,3,6,0,6,8,0,0,0,4,6,9,4,20,27,49,40,44,60,40,23,283,10,20,11,11,12,3,5,81,0,0,0,0,0,0,0,0,39,68,50,56,73,45,29,362
213031350,12,17,16,12,6,0,7,63,3,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,27,56,32,22,31,11,12,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,27,54,33,26,32,11,12,184,3,8,4,8,11,4,4,42,0,0,0,0,0,0,0,0,29,66,40,29,38,10,9,227
213031351,17,31,11,9,16,8,4,100,6,0,0,0,7,3,0,22,0,0,0,0,0,0,0,0,26,59,38,28,48,32,15,254,0,7,0,0,0,0,0,5,0,9,0,4,0,0,0,18,0,13,4,4,6,0,0,22,37,72,44,30,49,32,17,280,20,30,17,8,20,6,0,108,0,0,0,0,0,0,0,4,55,103,60,43,67,41,21,384
213031352,17,29,23,13,13,11,6,122,0,3,0,3,4,0,0,8,0,0,0,0,0,0,0,0,24,76,58,39,37,31,22,289,6,0,4,0,0,3,0,12,6,0,0,0,0,0,0,10,4,0,4,0,3,3,0,25,30,81,65,43,45,33,20,316,14,20,13,9,13,3,6,82,0,0,0,0,0,0,0,0,44,100,79,53,59,38,27,400
213041353,33,98,84,46,62,23,10,347,14,4,12,5,0,0,0,37,3,4,6,0,0,0,0,15,80,189,174,111,133,60,33,780,6,7,6,3,0,0,0,26,11,10,5,0,4,0,0,29,19,15,10,7,3,0,0,53,94,208,187,124,135,60,33,831,115,118,77,39,51,14,15,422,0,0,0,0,3,0,0,3,208,328,266,157,182,71,39,1256
213041358,52,102,71,47,68,10,8,358,6,19,7,9,5,0,0,47,9,11,16,3,0,3,0,44,108,227,155,100,140,43,26,792,9,19,12,5,11,3,5,56,20,26,8,8,3,5,0,75,23,42,20,19,17,6,5,127,132,273,175,121,151,46,28,921,195,192,108,68,68,13,3,657,3,5,0,0,0,5,0,12,331,467,288,191,221,62,32,1593
213041359,26,42,22,12,20,12,5,139,6,6,4,0,4,0,0,19,0,5,0,0,0,0,0,10,59,88,48,32,43,18,13,306,3,3,0,0,0,0,0,12,5,19,4,0,5,0,0,30,7,17,9,0,5,0,0,36,71,107,55,32,46,18,19,346,75,63,28,14,12,5,0,201,0,0,0,0,0,0,0,5,152,169,85,47,55,26,19,550
213041360,18,42,25,23,50,12,15,182,7,5,10,4,5,0,0,35,0,12,0,0,0,0,0,15,47,116,80,57,109,48,34,493,6,3,11,4,3,0,6,31,0,4,5,3,9,6,0,27,9,13,8,8,11,3,3,59,53,125,91,60,122,55,42,553,28,44,30,32,25,9,15,181,0,0,0,0,4,0,0,4,83,171,123,90,150,64,57,740
213041461,7,15,7,7,10,0,4,56,0,5,0,0,0,0,0,6,0,0,4,0,0,0,0,5,12,31,21,18,22,11,4,132,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,8,12,31,21,24,26,16,4,136,7,15,10,0,8,7,0,48,0,0,0,0,0,0,0,4,26,48,23,23,36,20,11,187
213041462,4,14,10,13,9,6,4,63,3,5,8,0,4,0,0,27,0,0,0,0,0,0,0,0,24,31,34,28,30,21,18,185,0,0,0,4,0,0,0,6,0,0,0,0,4,0,0,6,0,0,0,4,5,0,0,11,24,36,33,29,35,20,16,196,23,35,19,13,6,4,0,95,0,0,0,0,0,0,4,4,47,69,50,40,38,24,22,293
213041463,22,54,43,40,59,24,3,238,3,4,4,3,6,7,0,34,3,4,0,0,5,0,0,7,47,110,91,99,151,78,28,604,8,0,7,0,4,3,5,25,4,11,8,9,7,0,0,41,12,10,13,16,13,6,6,61,58,124,102,118,161,76,31,674,55,73,51,35,43,27,13,308,4,4,3,0,0,0,0,9,118,199,159,156,203,105,46,982
213041571,13,42,22,18,21,4,0,123,3,6,0,0,6,0,0,14,0,0,0,0,0,0,0,3,42,81,51,45,54,17,6,292,0,12,3,6,3,0,0,29,3,8,0,4,0,0,0,23,9,17,6,8,4,0,0,46,48,93,54,53,67,17,11,343,63,66,36,22,23,12,4,229,0,0,0,0,0,0,0,3,113,161,91,77,89,33,14,577
213041572,25,23,14,9,8,4,0,85,3,7,0,0,0,0,0,15,6,0,0,0,0,0,0,8,60,53,33,24,20,12,5,203,0,0,3,0,0,0,0,4,0,7,3,3,0,0,0,17,0,7,7,3,7,0,0,22,65,62,38,22,25,11,5,228,56,57,26,12,7,7,0,160,0,0,0,0,0,0,0,0,124,109,61,36,30,18,9,393
213041573,0,15,3,0,0,0,0,15,0,0,4,0,0,0,0,9,0,0,0,0,0,0,0,0,3,22,18,0,3,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,7,24,17,3,3,0,0,56,13,14,5,3,3,3,0,39,0,0,0,0,0,0,0,0,20,35,23,4,8,3,0,98
213041574,9,24,24,18,11,5,8,96,4,0,3,0,3,0,0,15,0,0,0,0,0,0,0,3,34,59,67,54,59,33,18,329,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,13,40,63,68,54,59,39,18,337,33,43,18,10,8,8,4,131,0,3,0,0,0,0,0,4,64,109,92,65,75,47,25,476
213041575,26,44,34,22,31,13,9,178,4,8,0,0,3,0,0,17,4,0,0,3,0,0,0,10,44,87,74,52,79,44,28,410,0,3,0,0,0,3,0,15,0,11,0,0,5,0,0,15,0,9,5,3,9,3,0,34,45,98,78,55,85,51,29,440,16,41,36,21,23,14,8,164,0,0,0,0,0,0,0,4,61,140,113,80,109,63,42,606
213041576,31,57,35,21,33,13,0,189,5,8,8,6,0,0,0,24,7,0,0,0,0,0,0,8,42,104,79,35,69,26,13,372,4,0,5,6,4,0,0,31,13,11,7,0,10,0,0,50,18,17,13,11,12,7,0,78,68,126,96,49,82,33,12,451,118,98,50,39,30,3,3,343,0,3,0,0,0,0,0,8,189,223,142,84,109,39,20,803
213041577,13,22,9,9,15,6,8,79,9,4,0,4,4,0,0,17,0,3,0,0,0,0,0,3,32,45,28,27,25,10,5,174,3,4,8,9,3,0,0,18,3,11,0,4,4,0,0,23,7,8,5,12,8,0,0,44,38,55,30,34,33,11,5,215,78,86,42,32,33,12,12,287,5,0,0,3,0,0,0,9,114,146,71,66,69,20,16,510
213041578,39,58,41,25,36,8,0,214,7,4,3,0,0,0,0,19,5,4,4,0,5,0,0,26,91,116,87,59,83,23,10,468,6,14,4,12,3,0,3,41,18,13,5,6,3,6,0,50,21,31,14,14,6,3,3,91,115,144,103,69,92,20,11,558,183,172,84,38,55,9,7,555,7,7,4,0,0,0,0,20,306,325,192,111,143,35,18,1128
213051361,21,51,41,36,48,17,11,226,3,7,0,0,9,0,0,19,0,4,0,4,0,0,0,9,46,116,96,78,109,47,21,512,0,5,9,4,6,0,0,27,10,13,9,4,4,0,0,36,13,18,12,5,5,4,0,66,62,132,108,85,117,45,29,580,71,64,41,27,47,18,13,294,4,7,3,0,3,0,0,12,140,198,152,119,172,69,41,883
213051362,28,51,27,23,39,13,8,191,5,7,6,7,4,5,0,41,0,3,0,5,0,0,0,11,51,116,73,67,93,42,33,483,9,9,5,0,4,0,0,27,0,10,3,0,7,6,0,27,10,16,12,7,6,6,0,58,61,135,87,73,100,50,33,535,91,114,67,44,57,18,8,384,4,11,5,5,0,0,0,21,147,256,152,120,158,65,41,935
213051363,14,23,19,3,11,8,0,81,4,5,4,0,3,0,0,18,3,0,0,0,0,0,0,6,31,51,38,21,40,22,19,224,5,3,0,3,4,4,0,19,0,0,0,0,3,0,0,6,5,3,5,6,0,3,0,24,35,58,44,24,46,26,19,249,22,31,15,16,23,13,7,122,0,0,0,0,0,0,0,0,55,91,55,36,71,42,26,374
213051368,18,24,24,19,31,9,7,137,10,5,4,4,5,0,0,25,0,0,0,0,0,0,0,0,36,79,74,50,77,35,18,369,5,8,0,0,4,0,0,13,8,8,7,0,5,0,0,31,10,12,6,0,7,0,0,42,43,97,87,53,89,35,22,417,44,80,30,21,23,18,5,220,5,0,0,0,0,0,0,0,91,174,114,66,108,52,29,635
213051464,22,43,38,21,33,8,9,173,3,6,0,3,0,3,0,26,4,0,3,3,3,0,0,24,76,144,95,59,88,29,14,503,0,8,7,3,5,0,0,31,11,15,0,8,3,0,0,37,9,22,11,9,6,0,0,66,80,157,107,71,97,34,14,570,82,91,31,31,46,20,9,301,3,0,0,0,0,0,0,9,169,253,141,102,142,51,25,879
213051466,27,40,29,23,23,16,0,159,7,9,0,0,0,0,0,23,0,0,3,0,0,0,0,8,57,113,84,54,66,36,15,423,0,10,0,5,8,0,0,22,7,11,6,7,9,4,3,50,3,22,6,14,13,5,3,70,59,133,91,63,81,45,13,493,49,73,31,15,25,7,3,217,0,0,0,0,0,0,0,3,109,213,124,88,108,52,17,712
213051467,21,66,34,21,32,10,14,207,6,11,6,4,4,4,0,35,0,3,0,0,0,0,0,9,66,137,89,70,85,48,31,524,5,14,9,0,4,0,0,28,8,11,6,4,0,0,4,27,17,22,13,6,0,0,4,56,77,157,95,74,91,48,33,582,140,123,71,60,54,36,25,497,5,7,0,0,0,0,0,20,226,287,171,136,141,79,55,1098
213051468,63,94,37,42,44,14,10,299,12,9,5,3,7,5,0,44,6,4,0,0,6,0,0,16,103,166,96,82,99,43,13,606,4,10,3,0,0,4,4,29,8,11,8,11,4,0,0,34,11,21,9,13,5,4,4,66,113,191,107,88,106,43,18,674,135,137,55,43,33,9,15,426,5,5,3,3,5,0,0,24,254,326,165,140,142,57,31,1120
213051579,24,34,25,14,12,8,0,122,9,9,0,0,3,3,0,22,0,4,0,0,0,0,0,8,49,84,57,36,54,17,7,304,0,3,5,6,0,0,0,20,13,5,0,7,0,0,0,20,10,12,3,6,3,0,0,42,57,96,65,46,61,17,10,349,40,50,23,23,32,3,6,183,0,0,0,0,0,0,0,3,103,146,90,66,92,26,15,534
213051580,17,35,36,29,30,9,13,174,0,6,0,3,7,3,0,23,0,0,0,0,0,0,0,3,24,80,72,69,83,40,22,391,0,3,0,3,0,0,0,10,0,8,0,0,0,0,0,6,0,9,3,3,0,0,0,19,27,88,77,69,91,40,22,410,35,41,23,19,24,14,12,162,4,0,0,0,0,0,0,4,61,126,99,88,113,51,31,576
213051581,7,21,13,19,18,8,9,93,3,0,3,0,3,0,3,20,0,0,4,0,0,0,0,3,30,50,35,52,57,27,13,259,7,6,3,0,7,0,3,29,3,6,0,0,0,0,0,13,8,8,7,0,3,0,3,42,41,56,38,51,64,29,17,298,26,15,6,6,10,5,8,77,6,0,0,0,0,0,0,4,65,78,45,60,73,32,23,379
213051582,15,20,4,7,6,9,4,68,7,0,0,0,5,5,0,13,4,9,4,0,0,0,0,13,34,57,32,14,21,14,5,182,5,5,0,4,0,0,3,11,5,10,0,3,0,0,0,17,9,14,0,3,0,0,3,25,45,70,36,21,23,14,3,206,53,60,23,18,16,3,4,166,3,0,0,0,3,0,0,7,93,124,59,40,39,19,9,383
213051583,39,52,44,40,38,19,8,235,9,6,0,5,0,4,0,26,3,7,8,0,5,0,0,24,75,155,128,89,110,56,25,626,10,8,0,6,7,5,5,38,4,16,3,7,3,0,0,36,19,19,6,10,10,3,0,73,91,176,133,98,118,55,29,701,75,86,47,31,35,15,16,297,6,9,6,6,0,0,0,20,175,267,176,133,155,71,44,1019
213051584,16,18,8,5,0,0,0,48,0,7,3,0,5,0,0,14,0,0,0,0,0,0,0,0,28,44,23,7,17,3,10,128,3,3,3,0,0,0,0,9,4,3,0,0,0,0,0,5,3,7,5,0,0,0,0,16,32,50,25,7,16,3,11,146,25,13,12,13,9,0,0,70,0,4,0,0,0,0,0,6,53,68,39,21,24,6,11,223
213051585,9,27,20,8,22,13,6,102,3,3,3,5,5,6,0,19,0,3,3,0,4,3,0,17,31,58,58,28,58,28,13,273,4,3,4,4,3,0,3,20,4,14,7,0,0,0,0,27,5,13,11,5,8,3,3,50,40,73,63,33,67,32,15,325,55,49,37,15,28,12,6,200,4,0,0,0,0,0,0,9,93,124,103,50,95,46,23,530
213051586,15,22,0,3,6,0,0,48,0,3,0,4,0,0,0,11,0,0,0,0,0,0,0,0,35,51,18,11,15,5,3,130,4,3,0,0,0,0,0,9,0,0,4,0,0,0,0,7,7,3,4,0,0,0,0,10,36,50,18,11,15,5,3,143,29,24,8,3,0,0,0,68,0,7,0,0,0,0,0,5,73,81,24,12,19,5,3,219
213051587,13,15,26,5,10,4,7,79,0,6,0,0,0,4,0,6,0,0,0,0,0,6,0,0,32,48,39,19,19,8,8,171,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,3,5,0,0,0,0,0,0,9,33,51,38,19,23,8,8,177,29,25,14,15,19,10,0,107,3,0,0,0,0,0,0,3,62,80,54,29,38,22,11,287
213051588,35,54,33,20,25,9,0,178,6,12,5,7,0,3,0,32,3,4,6,0,5,4,0,16,72,121,81,51,66,37,12,441,0,6,6,0,4,5,0,17,7,15,7,8,3,0,0,42,7,24,10,10,7,5,0,61,80,143,98,59,70,42,12,498,87,86,45,35,31,18,3,308,3,3,5,0,0,0,0,10,172,228,142,95,106,60,22,819
213051589,26,32,25,13,21,9,3,124,6,6,5,0,0,0,0,15,0,0,0,4,3,0,0,10,53,71,51,30,45,21,13,285,0,4,4,4,0,0,8,22,9,3,0,0,0,0,0,12,8,8,7,3,3,0,8,39,65,82,57,36,45,21,20,322,84,67,40,20,27,7,3,247,0,0,0,0,4,0,0,5,149,153,96,55,72,31,26,576
213051590,28,59,46,23,32,15,0,211,3,8,11,0,0,0,0,20,0,6,0,0,3,0,0,7,50,120,78,52,78,26,14,421,6,10,4,0,4,0,0,23,7,6,5,3,3,0,0,21,16,20,9,3,8,0,0,52,63,136,85,58,81,26,14,472,82,94,64,39,49,15,6,356,3,0,3,4,0,0,0,10,145,234,155,105,136,44,22,840
214011370,66,120,68,56,63,21,10,396,18,7,5,0,4,0,5,32,4,3,6,0,0,3,0,19,126,195,133,101,131,49,26,764,3,5,0,5,5,3,0,15,5,18,5,0,8,0,0,31,6,23,8,3,5,5,0,48,128,216,145,103,142,52,26,816,102,105,74,53,37,8,4,375,0,3,4,0,0,0,0,13,233,324,219,157,174,59,30,1199
214011371,43,122,94,67,63,22,9,422,12,8,9,4,7,3,4,41,0,0,0,5,0,0,0,6,85,203,167,128,157,63,29,835,0,5,3,6,10,0,0,28,4,13,8,3,0,0,0,33,4,21,12,10,10,0,0,57,90,222,177,136,170,63,27,894,105,127,56,54,48,14,16,408,4,7,4,0,0,0,0,17,194,352,235,193,218,81,43,1314
214011372,51,111,70,37,54,22,8,350,10,9,6,5,8,0,0,37,0,4,3,4,4,0,0,18,95,189,134,82,132,46,24,689,3,7,3,3,3,0,0,26,3,12,3,3,8,0,0,29,3,18,10,11,11,0,0,54,104,201,140,88,141,43,24,744,162,170,103,59,61,24,10,583,7,3,4,3,0,0,0,20,271,371,254,157,202,70,30,1346
214011373,22,58,36,29,40,18,4,216,0,0,0,4,5,0,0,17,0,0,0,0,0,6,3,7,38,126,83,75,114,58,30,519,0,3,0,0,4,0,0,9,0,0,4,4,3,0,0,10,0,4,4,3,4,0,0,22,38,124,84,79,123,58,30,539,29,32,29,14,26,14,0,151,0,0,0,0,0,0,0,0,71,156,118,93,146,68,32,691
214011374,49,105,74,34,56,22,11,347,15,10,8,9,8,0,0,51,0,5,3,3,5,0,0,21,86,179,131,100,141,66,24,731,4,6,3,5,3,3,0,24,0,4,0,0,0,0,0,11,3,8,3,7,10,8,0,33,88,191,132,107,151,68,24,766,81,69,50,33,32,14,3,280,0,3,0,0,0,0,0,5,169,267,187,146,183,82,31,1054
214011375,34,70,39,26,43,12,3,236,4,9,0,6,0,0,0,18,4,5,7,0,0,0,0,11,56,131,82,71,102,35,13,498,4,5,3,3,5,0,0,15,7,7,7,3,4,0,0,34,9,10,11,7,7,3,0,47,69,144,94,75,108,39,13,547,69,59,33,38,40,14,4,252,0,6,0,3,0,0,0,11,133,206,131,113,147,59,11,809
214011376,25,44,32,15,33,10,10,172,4,6,5,0,6,3,0,23,0,0,0,0,0,0,0,0,46,94,67,42,74,26,29,378,0,0,0,3,0,0,0,4,0,5,0,0,0,0,0,8,4,3,0,3,0,0,0,14,49,95,69,43,75,28,29,397,42,41,21,13,16,6,0,144,0,0,0,0,0,0,0,5,90,138,90,64,96,38,35,541
214021377,21,43,24,26,35,8,5,163,0,4,6,0,7,0,0,16,0,5,0,0,0,0,0,10,35,73,54,53,91,30,19,352,0,6,0,0,0,0,0,8,0,3,9,3,5,0,0,15,0,3,9,6,10,0,0,23,38,75,57,58,99,30,19,378,20,31,14,9,13,3,3,96,4,0,4,0,3,0,0,18,60,105,79,74,108,36,25,485
214021378,0,3,6,4,8,3,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,13,7,9,20,6,3,65,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,3,3,4,0,0,0,0,0,3,8,21,7,9,17,6,3,72,3,7,11,6,6,0,0,38,0,0,0,0,0,0,0,0,10,26,17,18,24,13,3,106
214021379,55,111,81,66,77,24,3,414,7,9,5,11,8,0,0,47,0,0,0,0,0,0,0,3,93,172,137,111,154,50,11,734,0,7,0,0,0,0,0,14,4,12,4,0,0,0,0,13,3,15,3,7,0,0,0,36,96,191,142,119,156,49,13,768,96,119,66,53,44,14,0,383,0,0,7,0,0,0,0,7,195,308,206,169,196,68,13,1157
214021381,20,32,30,17,33,22,10,163,4,7,4,3,5,4,0,20,0,0,0,0,0,0,0,0,28,80,70,44,74,50,28,379,0,3,0,0,0,4,0,7,0,0,3,4,5,0,0,10,0,3,3,4,7,4,0,20,31,83,76,50,77,50,28,398,12,24,10,11,11,10,0,80,0,0,0,0,0,0,0,0,45,108,84,64,92,58,32,479
