SA2_CODE_2021,M_AgriForestFish_0,M_AgriForestFish_1_19,M_AgriForestFish_20_29,M_AgriForestFish_30_34,M_AgriForestFish_35_39,M_AgriForestFish_40_44,M_AgriForestFish_45_49,M_AgriForestFish_50_over,M_AgriForestFish_hours_NS,M_AgriForestFish_Tot,M_Min_0,M_Min_1_19,M_Min_20_29,M_Min_30_34,M_Min_35_39,M_Min_40_44,M_Min_45_49,M_Min_50_over,M_Min_hours_NS,M_Min_Tot,M_Mnfg_0,M_Mnfg_1_19,M_Mnfg_20_29,M_Mnfg_30_34,M_Mnfg_35_39,M_Mnfg_40_44,M_Mnfg_45_49,M_Mnfg_50_over,M_Mnfg_hours_NS,M_Mnfg_Tot,M_EGW_WS_0,M_EGW_WS_1_19,M_EGW_WS_20_29,M_EGW_WS_30_34,M_EGW_WS_35_39,M_EGW_WS_40_44,M_EGW_WS_45_49,M_EGW_WS_50_over,M_EGW_WS_hours_NS,M_EGW_WS_Tot,M_Cnstn_0,M_Cnstn_1_19,M_Cnstn_20_29,M_Cnstn_30_34,M_Cnstn_35_39,M_Cnstn_40_44,M_Cnstn_45_49,M_Cnstn_50_over,M_Cnstn_hours_NS,M_Cnstn_Tot,M_WTrade_0,M_WTrade_1_19,M_WTrade_20_29,M_WTrade_30_34,M_WTrade_35_39,M_WTrade_40_44,M_WTrade_45_49,M_WTrade_50_over,M_WTrade_hours_NS,M_WTrade_Tot,M_RTrade_0,M_RTrade_1_19,M_RTrade_20_29,M_RTrade_30_34,M_RTrade_35_39,M_RTrade_40_44,M_RTrade_45_49,M_RTrade_50_over,M_RTrade_hours_NS,M_RTrade_Tot,M_AccomFoodS_0,M_AccomFoodS_1_19,M_AccomFoodS_20_29,M_AccomFoodS_30_34,M_AccomFoodS_35_39,M_AccomFoodS_40_44,M_AccomFoodS_45_49,M_AccomFoodS_50_over,M_AccomFoodS_hours_NS,M_AccomFoodS_Tot,M_TransPostWhse_0,M_TransPostWhse_1_19,M_TransPostWhse_20_29,M_TransPostWhse_30_34,M_TransPostWhse_35_39,M_TransPostWhse_40_44,M_TransPostWhse_45_49,M_TransPostWhse_50_over,M_TransPostWhse_hours_NS,M_TransPostWhse_Tot,M_InfoMedTelecom_0,M_InfoMedTelecom_1_19,M_InfoMedTelecom_20_29,M_InfoMedTelecom_30_34,M_InfoMedTelecom_35_39,M_InfoMedTelecom_40_44,M_InfoMedTelecom_45_49,M_InfoMedTelecom_50_over,M_InfoMedTelecom_hours_NS,M_InfoMedTelecom_Tot,M_FinInsurS_0,M_FinInsurS_1_19,M_FinInsurS_20_29,M_FinInsurS_30_34,M_FinInsurS_35_39,M_FinInsurS_40_44,M_FinInsurS_45_49,M_FinInsurS_50_over,M_FinInsurS_hours_NS,M_FinInsurS_Tot,M_RentHirREserv_0,M_RentHirREserv_1_19,M_RentHirREserv_20_29,M_RentHirREserv_30_34,M_RentHirREserv_35_39,M_RentHirREserv_40_44,M_RentHirREserv_45_49,M_RentHirREserv_50_over,M_RentHirREserv_hours_NS,M_RentHirREserv_Tot,M_ProScieTechServ_0,M_ProScieTechServ_1_19,M_ProScieTechServ_20_29,M_ProScieTechServ_30_34,M_ProScieTechServ_35_39,M_ProScieTechServ_40_44,M_ProScieTechServ_45_49,M_ProScieTechServ_50_over,M_ProScieTechServ_hours_NS,M_ProScieTechServ_Tot,M_AdminSupServ_0,M_AdminSupServ_1_19,M_AdminSupServ_20_29,M_AdminSupServ_30_34,M_AdminSupServ_35_39,M_AdminSupServ_40_44,M_AdminSupServ_45_49,M_AdminSupServ_50_over,M_AdminSupServ_hours_NS,M_AdminSupServ_Tot,M_PubAdmiSafety_0,M_PubAdmiSafety_1_19,M_PubAdmiSafety_20_29,M_PubAdmiSafety_30_34,M_PubAdmiSafety_35_39,M_PubAdmiSafety_40_44,M_PubAdmiSafety_45_49,M_PubAdmiSafety_50_over,M_PubAdmiSafety_hours_NS,M_PubAdmiSafety_Tot,M_EducTrain_0,M_EducTrain_1_19,M_EducTrain_20_29,M_EducTrain_30_34,M_EducTrain_35_39,M_EducTrain_40_44,M_EducTrain_44_49,M_EducTrain_50_over,M_EducTrain_hours_NS,M_EducTrain_Tot,M_HealthCareSocA_0,M_HealthCareSocA_1_19,M_HealthCareSocA_20_29,M_HealthCareSocA_30_34,M_HealthCareSocA_35_39,M_HealthCareSocA_40_44,M_HealthCareSocA_45_49,M_HealthCareSocA_50_over,M_HealthCareSocA_hours_NS,M_HealthCareSocA_Tot,M_ArtRecServ_0,M_ArtRecServ_1_19,M_ArtRecServ_20_29,M_ArtRecServ_30_34,M_ArtRecServ_35_39,M_ArtRecServ_40_44,M_ArtRecServ_45_49,M_ArtRecServ_50_over,M_ArtRecServ_hours_NS,M_ArtRecServ_Tot,M_OthServ_0,M_OthServ_1_19,M_OthServ_20_29,M_OthServ_30_34,M_OthServ_35_39,M_OthServ_40_44,M_OthServ_45_49,M_OthServ_50_over,M_OthServ_hours_NS,M_OthServ_Tot,M_ID_NS_0,M_ID_NS_1_19,M_ID_NS_20_29,M_ID_NS_30_34,M_ID_NS_35_39,M_ID_NS_40_44,M_ID_NS_45_49,M_ID_NS_50_over,M_ID_NS_hours_NS,M_ID_NS_Tot
210031535,0,0,0,0,6,5,0,0,0,4,0,0,0,0,0,0,0,3,0,5,6,11,21,20,92,90,30,34,3,309,0,7,4,3,12,12,9,3,0,46,17,32,33,41,105,191,42,80,15,558,4,3,3,3,24,23,4,7,0,86,5,54,45,19,80,57,14,18,7,297,15,81,60,27,54,23,3,21,3,297,3,36,64,33,61,78,12,19,6,325,0,8,0,7,27,24,3,10,0,76,0,0,3,3,46,50,9,11,0,124,0,5,0,0,8,8,3,5,0,33,5,13,9,7,72,102,17,21,0,249,4,34,48,10,32,36,8,14,0,183,11,4,14,11,66,51,14,21,0,194,8,19,11,3,54,32,9,13,0,157,8,24,30,15,60,58,9,11,4,215,6,8,3,0,11,8,3,0,0,47,4,11,25,5,38,30,5,10,0,129,8,11,18,14,55,43,3,15,56,220
210031536,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,4,8,25,7,53,61,15,21,0,192,0,0,4,0,10,8,3,6,0,34,9,10,17,17,55,115,35,51,0,314,0,0,7,5,14,34,5,6,0,78,6,30,19,7,35,37,6,13,0,160,18,91,71,26,53,24,7,6,6,301,6,22,24,15,58,51,19,27,0,223,0,6,0,3,15,17,6,7,0,53,0,0,0,5,35,35,4,14,6,98,0,0,0,0,10,8,0,0,0,24,0,8,13,9,70,77,8,20,0,197,0,16,55,9,25,7,0,0,0,124,0,3,10,8,59,60,13,16,0,166,0,10,0,0,29,20,4,10,0,81,3,7,24,14,40,28,11,7,0,134,7,3,0,4,0,13,0,0,0,29,3,3,15,5,20,15,0,0,0,67,9,9,13,4,35,35,5,9,25,150
210031537,0,0,8,0,0,3,0,0,0,9,0,0,0,0,0,0,0,3,0,8,6,3,6,4,27,53,11,25,0,142,0,0,5,0,10,15,5,5,0,35,7,15,22,23,67,120,32,56,3,353,0,0,5,0,16,18,6,12,0,59,10,21,20,9,36,25,7,15,0,150,8,44,35,10,28,15,11,4,0,164,6,9,13,15,25,42,15,13,0,150,0,0,3,0,19,20,4,7,0,53,6,0,4,3,44,64,13,24,0,149,0,0,4,0,0,10,0,0,0,16,6,6,7,9,74,120,22,50,0,299,0,14,20,5,23,15,0,10,0,79,8,3,8,4,41,53,19,15,0,157,0,15,3,0,39,26,13,16,0,113,5,7,14,11,25,36,5,17,0,117,7,13,5,4,7,7,8,6,0,54,0,9,5,0,11,24,5,14,0,63,4,9,12,3,31,16,5,8,17,99
210031538,0,0,4,0,3,10,0,0,0,20,0,0,0,0,0,0,0,0,0,7,13,12,24,7,88,114,27,54,0,346,0,0,0,3,27,20,8,12,0,70,17,39,36,39,126,256,72,154,14,751,0,6,12,9,35,69,14,21,0,163,11,74,34,19,75,58,20,36,0,325,21,83,47,19,22,22,12,28,4,254,15,26,32,23,77,77,32,44,6,332,3,13,0,0,36,36,0,20,4,112,11,0,8,8,56,108,23,48,3,267,0,0,3,3,11,21,3,16,0,65,9,20,20,20,107,192,46,84,3,506,8,15,24,9,44,40,7,17,0,158,9,12,13,14,121,99,25,35,4,331,8,26,16,14,63,52,12,32,0,235,8,28,21,33,62,103,18,27,0,302,12,13,14,0,19,18,4,3,0,95,5,15,14,9,39,33,11,23,0,156,6,13,15,10,45,58,16,32,32,217
210041240,0,4,4,6,6,3,0,8,0,28,0,0,0,0,3,3,0,8,0,19,16,4,4,15,73,96,25,63,0,302,5,3,0,4,8,19,10,11,0,61,29,31,30,33,159,347,85,184,7,896,8,6,7,4,28,54,14,35,0,153,10,54,34,21,53,54,18,28,5,286,15,78,22,14,15,11,3,10,0,170,22,26,27,19,99,99,48,67,0,417,0,5,3,8,6,16,10,5,0,51,3,0,4,0,13,27,10,14,0,70,0,6,0,0,13,15,8,13,0,57,0,20,12,7,30,56,19,33,0,178,9,10,21,8,16,20,4,6,0,88,12,5,11,6,70,88,30,28,6,261,4,22,12,13,32,36,11,26,0,152,4,19,14,18,29,33,6,16,0,139,7,7,0,7,7,6,0,10,4,49,9,10,11,5,41,43,8,24,3,152,4,12,6,4,45,49,13,26,16,177
210041539,0,0,0,4,0,12,0,5,0,15,0,0,0,0,0,6,0,0,0,9,10,4,3,0,31,47,14,14,5,127,0,0,0,4,9,0,4,6,0,22,4,10,13,4,49,104,33,54,7,284,0,0,5,0,17,10,0,3,0,43,8,10,7,9,23,25,8,0,0,104,10,20,7,8,8,5,6,4,0,66,4,10,12,4,45,51,20,45,3,202,0,0,0,0,11,3,0,0,0,21,0,0,5,0,14,26,0,5,0,51,0,0,0,0,8,3,8,0,0,21,0,3,3,3,31,39,9,8,0,93,3,4,3,6,10,8,0,5,0,42,3,3,3,6,42,53,0,12,0,125,0,9,3,0,24,12,4,13,0,58,0,0,8,5,23,11,4,3,0,61,3,3,0,0,4,7,4,0,0,21,3,4,5,0,17,24,16,6,0,74,0,4,4,0,22,23,0,6,13,70
210041540,0,4,3,6,3,4,0,4,0,25,0,0,0,0,0,6,0,0,0,11,4,10,14,13,81,101,40,61,4,326,3,0,0,0,13,29,3,7,0,60,16,29,27,24,142,269,87,185,16,806,3,5,5,3,40,28,12,30,3,136,16,50,22,30,54,65,16,24,0,279,11,58,26,5,22,17,6,12,0,169,28,36,37,26,110,132,54,70,5,494,0,3,0,5,16,12,3,11,0,53,3,0,3,4,45,43,3,13,0,121,0,0,0,0,3,14,4,13,0,38,0,14,8,4,49,78,18,31,0,198,5,17,7,4,25,26,4,5,0,93,19,10,0,11,104,89,21,22,0,282,3,8,8,4,50,35,11,13,3,148,3,15,16,13,36,32,7,12,0,137,7,12,4,0,14,6,6,5,0,58,3,17,9,8,16,43,14,22,3,133,9,10,4,8,36,35,9,29,25,161
210041541,0,0,5,0,5,5,0,6,0,27,0,0,0,0,0,0,3,4,0,7,10,7,10,6,60,95,46,36,6,279,0,0,0,0,12,14,4,10,0,45,22,26,29,28,121,281,73,125,8,711,0,3,3,3,32,40,11,19,0,115,7,35,24,15,48,41,12,26,0,205,15,50,11,8,12,11,6,8,0,127,20,28,24,23,83,106,35,62,3,384,0,6,0,0,10,11,3,4,0,38,5,0,0,3,22,25,5,17,0,72,3,0,0,0,8,4,0,10,0,32,0,6,8,0,33,44,6,25,0,124,4,12,7,9,27,15,4,11,0,83,9,0,7,3,74,79,21,26,0,227,0,16,13,10,39,31,8,27,0,145,5,7,14,9,25,18,6,9,0,102,4,12,4,0,13,13,0,3,0,50,8,12,3,6,31,28,13,19,0,128,3,7,5,3,28,34,7,27,27,149
210051242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,17,32,19,122,77,17,25,3,317,3,0,0,0,12,9,5,0,0,31,15,50,54,38,72,123,26,44,12,430,0,6,7,11,18,18,5,9,0,69,3,46,50,20,34,22,8,8,3,191,12,66,58,24,35,18,4,7,3,228,23,50,87,32,58,64,17,27,8,375,0,5,3,0,9,6,0,3,0,30,3,0,0,0,16,23,3,10,0,57,0,7,0,0,9,5,0,0,0,18,0,8,9,12,36,57,7,5,4,129,3,23,38,12,40,14,0,4,3,135,9,7,12,7,51,29,10,13,0,147,7,13,13,5,26,22,0,8,0,90,8,21,20,12,40,24,5,6,6,145,8,8,3,0,4,3,0,5,0,35,5,17,16,7,35,22,3,11,6,114,15,14,23,12,49,41,6,6,62,230
210051243,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,10,20,23,21,95,85,25,29,9,314,5,5,4,8,9,9,0,3,0,40,17,43,42,33,79,154,34,55,17,469,0,8,4,3,33,21,8,12,0,90,4,43,44,18,50,34,3,17,3,220,14,53,33,17,18,16,3,12,0,170,25,42,62,33,56,89,17,38,8,372,0,0,0,0,5,9,0,4,0,21,4,0,0,3,18,13,0,0,0,37,0,4,0,0,11,7,0,4,0,22,5,9,10,3,31,34,4,0,4,100,4,24,26,8,29,19,0,9,0,122,3,13,11,11,37,40,16,6,0,140,3,13,5,12,25,18,4,0,4,87,5,9,10,5,25,15,4,8,4,85,5,6,0,0,5,5,0,0,0,23,9,24,18,13,33,28,7,9,3,147,17,32,27,15,63,45,3,15,76,285
210051245,0,3,0,0,5,3,4,0,0,17,0,0,0,0,0,0,0,4,0,10,13,21,10,15,135,136,44,74,8,449,0,0,3,3,13,20,4,11,0,53,32,36,62,35,166,333,68,155,16,905,5,11,13,8,56,51,18,24,0,172,12,52,44,13,66,50,14,27,4,284,21,66,28,8,19,26,11,11,5,198,24,28,57,30,111,113,46,83,7,510,3,0,3,0,12,15,3,7,0,54,9,3,3,3,36,58,12,15,0,139,0,3,5,5,17,13,5,11,0,53,5,15,12,7,65,86,19,41,4,244,0,24,21,15,32,34,6,5,6,136,16,13,16,3,90,74,27,24,0,266,10,22,12,19,27,31,10,23,0,156,7,9,11,19,42,39,7,13,7,156,11,11,0,0,8,9,3,4,0,52,13,20,11,5,38,57,7,20,4,176,7,17,21,3,52,48,7,27,50,226
210051246,0,0,0,6,7,6,0,0,0,22,6,0,0,0,0,5,0,4,0,19,5,20,24,10,181,155,64,93,3,545,0,0,0,0,18,17,8,9,0,62,30,77,60,69,219,419,120,215,30,1231,3,12,6,12,67,62,18,35,0,212,18,102,46,20,110,90,30,66,3,482,28,76,39,8,22,19,10,27,0,224,32,45,59,48,141,170,56,92,11,650,0,8,4,4,27,41,9,11,0,102,0,9,5,4,52,58,14,26,0,178,0,4,0,3,19,23,15,23,0,90,6,24,10,15,75,118,26,41,5,334,3,30,16,18,53,46,7,26,3,195,15,10,16,6,99,102,18,30,5,299,3,29,6,7,69,51,11,32,3,218,10,28,26,30,56,79,7,22,4,250,15,8,7,0,11,8,5,8,0,60,9,23,16,10,46,56,14,28,6,212,9,25,13,16,69,89,18,30,65,335
210051247,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,4,9,18,14,22,134,89,20,35,4,347,0,0,0,0,10,3,0,3,0,23,22,31,53,35,92,126,28,52,27,465,0,5,4,0,25,13,8,7,0,63,14,33,27,8,40,26,10,12,4,175,0,34,22,14,16,12,0,7,3,107,13,41,49,25,70,83,24,35,9,349,3,0,0,0,9,10,0,0,0,22,0,0,6,0,13,18,4,0,0,42,0,4,5,0,9,10,4,0,0,33,0,10,6,3,42,22,4,7,0,98,8,19,24,5,26,16,3,14,0,103,0,15,8,4,47,33,15,4,4,142,3,14,11,8,27,20,0,7,0,107,4,22,17,9,29,21,5,8,0,105,5,9,0,0,0,0,0,0,0,18,10,19,14,15,22,31,3,5,0,119,9,27,16,19,48,45,12,11,58,244
210051248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210051250,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,5,7,5,61,39,9,15,6,159,0,0,3,0,4,4,0,7,0,22,8,9,15,18,65,104,32,61,5,318,0,5,0,0,19,13,10,4,3,60,6,14,10,8,17,23,7,13,0,94,9,22,10,7,14,14,5,6,0,76,16,21,32,24,46,64,16,34,4,245,0,0,0,0,4,10,0,4,0,24,3,0,0,0,8,19,0,3,0,37,0,3,0,0,0,14,5,4,0,34,0,9,3,0,22,31,10,9,0,90,0,3,5,9,22,6,0,3,0,53,3,3,9,5,26,28,5,13,0,103,4,0,3,0,14,7,3,3,0,39,4,8,7,4,17,4,0,6,0,48,0,7,3,0,6,3,0,0,0,20,5,8,3,4,20,26,4,11,0,82,7,6,3,0,25,19,5,7,18,91
210051441,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,5,14,18,12,108,75,23,38,3,295,0,7,0,0,0,8,0,8,0,19,3,23,27,20,67,129,22,48,8,346,0,4,6,0,28,15,0,9,0,64,5,20,16,12,49,15,10,8,3,131,8,18,20,0,19,8,5,0,3,81,13,33,39,6,49,82,18,40,6,284,0,5,0,0,8,3,0,3,0,25,0,0,3,0,15,12,0,0,0,41,0,0,0,0,5,9,4,0,0,25,0,0,0,0,22,24,3,4,0,62,6,14,7,7,21,12,3,3,0,67,4,6,3,4,30,18,7,0,0,74,0,6,3,0,5,7,4,6,0,36,0,4,9,11,17,4,0,4,0,60,0,3,3,0,3,5,0,0,0,16,0,6,7,6,27,19,12,12,0,84,0,15,16,3,42,36,12,14,30,162
210051442,0,4,0,0,9,4,0,0,0,21,0,0,0,0,0,0,0,3,0,11,0,21,22,16,128,117,44,46,4,400,0,0,0,3,11,14,5,5,0,43,17,25,33,29,98,157,40,80,8,488,0,5,6,0,33,34,7,8,0,95,10,50,32,9,76,52,8,17,3,266,10,52,26,7,19,8,3,3,3,147,17,35,51,27,92,114,30,68,7,441,0,0,0,0,13,16,0,0,3,37,3,0,6,5,30,37,3,9,0,91,0,0,3,0,9,7,0,3,0,33,0,7,3,8,29,56,8,11,0,124,7,11,18,12,28,18,6,9,3,100,5,10,13,3,48,58,11,5,0,150,0,9,8,4,35,17,0,13,0,84,9,17,24,23,43,32,7,10,3,170,5,9,0,0,4,3,3,0,0,24,3,9,13,6,33,29,12,7,0,105,0,10,13,16,55,40,12,12,38,202
210051443,0,0,0,0,8,11,0,0,4,26,0,0,0,0,0,4,0,0,0,3,6,33,45,25,217,193,47,63,10,633,3,0,0,5,31,17,8,13,3,77,17,67,85,61,174,303,59,135,20,921,8,3,3,9,60,45,10,12,0,156,14,94,55,27,103,80,26,25,5,426,23,110,53,16,46,29,7,11,4,291,30,65,88,54,140,167,40,96,17,691,4,0,10,0,25,30,3,4,0,79,0,3,8,3,32,75,6,8,0,134,0,0,0,3,13,12,0,4,5,43,3,12,14,3,74,106,14,29,0,259,3,24,28,10,41,28,3,11,0,149,6,21,17,5,117,64,17,23,3,266,3,23,5,5,33,24,8,18,0,112,13,24,32,35,77,65,3,19,5,258,6,9,0,3,9,8,5,0,0,35,7,29,38,12,64,48,12,14,7,217,7,26,34,17,107,72,15,27,74,375
210051445,0,4,0,0,5,11,0,0,0,29,0,0,0,0,0,7,0,5,0,10,11,27,23,22,236,186,71,88,3,659,3,0,0,4,34,20,5,8,0,77,21,43,85,49,217,353,74,152,24,1029,0,7,11,9,64,72,20,28,3,207,16,49,59,30,141,79,29,25,8,434,14,69,33,17,52,27,4,21,11,253,25,73,122,70,202,269,101,219,27,1114,0,8,0,0,31,24,7,10,0,89,9,3,4,0,67,69,6,13,0,172,0,0,3,4,17,21,10,9,0,67,4,5,16,6,94,107,11,38,6,282,7,14,18,9,58,39,13,14,3,174,11,13,15,11,106,107,13,32,9,317,6,9,7,5,58,36,0,13,0,133,10,19,36,45,100,66,6,19,0,292,4,9,8,4,12,11,4,3,4,54,5,7,25,15,84,70,18,18,4,241,7,19,27,16,103,96,20,32,81,400
210051542,0,0,0,0,4,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,8,9,17,6,109,98,26,31,0,308,0,0,4,0,11,14,0,3,4,36,4,24,45,9,89,105,23,32,5,339,0,3,5,0,20,23,3,0,0,62,5,29,17,8,53,41,10,3,0,162,10,46,16,9,33,19,0,10,4,146,8,38,41,27,87,109,28,56,11,399,0,5,4,0,20,8,0,0,0,39,3,3,0,3,27,35,4,11,0,82,0,3,0,0,15,6,0,6,0,27,0,9,8,4,39,73,7,8,0,142,4,19,10,4,26,10,5,5,0,75,3,5,7,4,45,50,7,8,0,140,0,5,7,7,21,18,5,3,3,65,4,11,9,24,41,30,3,9,0,138,0,4,0,0,0,6,0,0,0,17,6,13,9,0,33,24,7,8,0,105,6,17,16,10,33,32,3,14,28,146
210051543,0,0,0,0,8,3,0,0,0,12,0,0,0,0,0,0,0,0,0,3,6,14,25,14,151,98,29,41,5,398,0,0,3,0,13,13,0,5,0,43,3,43,61,30,79,131,23,48,10,425,0,0,3,0,37,16,6,9,0,77,7,33,33,17,54,40,15,4,3,213,3,48,31,15,40,19,5,11,0,171,14,40,72,38,87,120,31,70,8,470,0,0,0,5,13,17,0,3,0,45,3,0,0,0,47,60,0,8,3,125,0,0,9,0,9,6,0,0,0,30,0,9,3,4,62,93,7,7,0,190,0,21,11,4,26,20,4,3,0,90,3,14,5,7,42,38,14,15,0,139,0,9,5,4,19,12,9,3,0,58,3,13,15,21,40,34,7,8,7,159,0,3,3,0,6,4,0,0,0,15,4,15,23,0,29,26,4,10,0,113,5,12,22,4,51,46,0,6,39,184
210051544,0,0,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,4,13,12,17,92,77,21,22,3,263,0,0,3,3,13,10,3,3,0,37,10,27,38,24,84,94,20,42,8,342,0,0,5,3,18,28,10,7,5,71,3,49,24,10,37,31,7,8,5,175,18,35,26,10,25,10,0,7,4,134,14,28,36,14,53,67,14,27,11,262,0,4,0,0,13,0,0,3,0,26,4,3,3,0,18,26,0,3,0,53,3,0,0,0,4,4,4,4,0,19,4,10,6,5,21,46,14,12,0,114,0,19,16,7,21,3,0,4,5,71,0,11,16,0,30,22,8,9,0,99,0,13,12,4,20,16,4,4,0,74,6,14,18,13,22,16,0,12,8,96,6,3,0,0,4,0,0,0,0,14,0,14,6,0,22,17,0,7,3,79,9,18,6,10,37,26,14,12,33,165
210051545,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,5,22,9,14,109,91,35,28,4,320,0,0,0,0,7,6,3,5,4,28,9,49,36,34,97,116,38,34,13,432,3,3,7,3,22,27,3,6,0,82,17,66,30,17,73,31,7,13,4,255,11,69,23,7,18,12,0,13,3,153,11,42,48,16,73,82,31,34,5,343,0,0,0,0,19,8,0,0,0,34,3,0,3,0,32,32,0,8,0,80,0,3,4,0,4,14,5,5,0,35,3,14,9,4,49,58,0,14,4,150,3,29,19,4,31,14,0,6,3,109,5,16,15,14,51,34,11,10,4,160,0,14,4,11,26,26,5,3,0,92,0,16,19,14,36,25,0,12,0,116,0,5,3,0,4,0,0,0,0,15,5,11,22,7,26,39,6,18,0,130,3,25,22,10,43,47,8,7,71,241
211011251,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,3,0,6,0,7,10,22,8,16,173,116,30,37,3,418,0,0,0,0,11,21,6,10,0,48,13,29,20,39,118,215,44,70,4,561,0,8,8,4,53,39,21,18,0,153,9,46,37,32,65,52,22,21,0,287,12,56,24,11,17,22,0,8,0,155,6,16,16,16,33,49,19,24,0,180,5,3,3,0,18,18,11,6,0,61,5,4,3,0,31,61,11,22,3,135,0,0,5,0,12,9,0,5,0,31,0,17,12,13,85,100,18,23,0,273,8,14,7,8,32,19,9,10,0,106,14,5,10,8,35,52,17,10,0,148,8,17,15,8,44,28,9,21,0,146,11,20,33,21,55,37,11,12,6,206,5,9,11,0,3,4,0,3,0,44,11,15,14,8,29,42,5,23,0,138,3,14,18,11,60,53,12,21,28,223
211011254,0,0,0,3,0,3,0,3,0,15,0,0,0,0,0,0,0,5,0,6,4,17,18,14,177,161,42,53,5,489,5,3,0,0,17,26,6,11,0,67,22,30,36,44,150,216,54,86,3,648,5,20,12,15,66,96,14,24,3,245,13,70,49,21,89,81,26,27,0,378,17,80,37,15,34,21,7,12,4,218,9,12,17,17,40,54,23,41,4,206,8,10,7,0,26,23,8,13,0,98,0,8,4,7,68,92,18,22,0,221,3,8,4,7,16,16,3,9,0,60,12,27,26,8,115,188,38,50,0,476,11,21,32,7,35,39,5,15,6,162,8,0,4,10,56,80,0,20,0,191,3,42,22,8,43,35,12,27,0,193,0,26,18,31,62,67,4,25,0,245,8,10,6,0,15,4,0,4,0,51,10,17,16,6,47,47,8,21,0,171,8,11,11,7,76,77,12,29,29,264
211011255,0,0,0,0,3,3,0,4,0,15,0,0,0,0,0,0,0,0,0,5,0,12,7,5,54,69,26,45,0,220,3,5,0,0,8,17,5,4,0,45,9,15,16,18,75,156,39,95,4,421,3,0,9,9,36,26,9,24,0,103,8,57,22,17,35,36,17,24,0,222,14,36,14,0,13,5,0,5,0,85,0,0,10,6,20,23,6,16,0,87,3,3,6,0,8,9,8,9,0,49,0,3,5,3,15,39,8,12,4,83,0,0,3,8,5,5,0,12,0,27,5,5,5,8,17,55,10,48,0,154,0,13,6,0,8,10,0,6,0,52,4,0,0,3,14,32,12,10,0,77,0,16,0,3,13,13,11,12,0,69,5,5,10,3,26,15,10,10,0,90,3,12,0,0,6,0,0,5,0,28,3,4,4,3,22,28,11,20,0,93,3,4,4,3,18,21,7,15,11,82
211011256,0,0,0,0,0,4,0,0,0,12,0,0,0,0,0,4,0,4,0,12,10,19,10,27,150,160,42,95,0,509,0,0,0,3,20,27,3,16,0,72,13,34,47,36,151,266,64,116,3,717,7,3,6,8,88,84,20,33,0,252,16,114,38,22,102,82,23,43,7,450,12,63,27,8,19,26,4,13,7,178,13,17,23,10,53,50,20,32,5,219,0,3,4,0,28,21,12,12,0,91,7,7,6,0,51,78,21,18,0,188,0,4,0,6,18,20,6,11,0,56,10,14,7,12,90,148,25,57,0,369,4,19,18,10,27,31,4,4,0,126,9,11,12,3,44,70,9,16,0,178,12,32,17,14,41,39,17,27,0,197,7,27,27,20,38,58,12,22,0,207,8,12,3,6,20,3,0,5,0,50,6,10,8,8,50,54,14,30,0,178,5,14,10,13,51,76,13,19,25,214
211011257,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,8,5,12,3,7,84,87,26,42,0,270,0,0,0,0,6,5,0,4,0,24,0,17,10,15,57,148,47,63,6,365,3,4,0,3,32,40,17,23,0,126,0,42,29,20,49,47,13,15,0,217,6,38,9,4,13,13,0,7,0,101,8,4,15,6,24,28,17,10,0,109,0,4,9,0,17,19,0,5,0,53,0,3,4,5,21,45,0,16,0,106,0,3,3,0,4,8,3,8,0,26,4,10,9,3,50,75,16,31,0,202,0,9,7,3,9,8,0,3,0,55,3,7,3,5,24,40,10,9,0,100,0,13,6,0,24,26,13,11,0,97,0,13,5,8,27,24,9,10,0,93,5,4,0,0,0,9,0,0,0,27,8,0,4,8,15,25,11,18,0,95,3,3,4,7,26,39,11,10,12,114
