SA2_CODE_2021,O_OR_DS_Sep_house,O_OR_DS_SemiD_ro_or_tce_h_th,O_OR_DS_Flat_apart,O_OR_DS_Oth_dwell,O_OR_DS_not_stated,O_OR_Total,O_MTG_DS_Sep_house,O_MTG_DS_SemiD_ro_or_tce_h_th,O_MTG_DS_Flat_apart,O_MTG_DS_Oth_dwell,O_MTG_DS_not_stated,O_MTG_Total,R_RE_Agt_DS_Sep_house,R_RE_Ag_DS_SemD_ro_or_tc_h_th,R_RE_Agt_DS_Flat_apart,R_RE_Agt_DS_Oth_dwell,R_RE_Agt_DS_not_stated,R_RE_Agt_Total,R_ST_h_auth_DS_Sep_house,R_ST_h_au_DS_SD_ro_or_tc_h_th,R_ST_h_auth_DS_Flat_apart,R_ST_h_auth_DS_Oth_dwell,R_ST_h_auth_DS_not_stated,R_ST_h_auth_Total,R_Com_Hp_DS_Sp_ho,R_Com_Hp_DS_SD_ro_t_h_t,R_Com_Hp_DS_Flt_apt,R_Com_Hp_DS_Ot_dwel,R_Com_Hp_DS_NS,R_Com_Hp_Total,R_Psn_not_in_s_hh_DS_Sep_hous,R_P_not_in_s_h_DS_SD_ro_t_h_t,R_P_not_in_s_hh_DS_Flat_apart,R_Psn_not_in_s_hh_DS_Oth_dwel,R_Psn_not_in_s_hh_DS_NS,R_Psn_not_in_s_hh_Total,R_Ot_landld_typ_DS_Sep_house,R_O_LLd_typ_DS_SD_ro_tc_h_th,R_Ot_LLd_typ_DS_Flat_apart,R_Ot_landld_typ_DS_Oth_dwell,R_Ot_landld_typ_DS_not_stated,R_Ot_landld_typ_Total,R_Landld_typ_NS_DS_Sep_house,R_Ld_typ_NS_DS_SD_ro_tce_h_th,R_LLd_typ_NS_DS_Flat_apart,R_Landld_typ_NS_DS_Oth_dwell,R_Landld_typ_NS_DS_not_stated,R_Landld_typ_NS_Total,R_Tot_DS_Sep_house,R_Tot_DS_SemiD_ro_or_tce_h_th,R_Tot_DS_Flat_apart,R_Tot_DS_Oth_dwell,R_Tot_DS_not_stated,R_Tot_Total,Oth_ten_type_DS_Sep_house,Oth_ten_ty_DS_SD_ro_tce_h_th,Oth_ten_type_DS_Flat_apart,Oth_ten_type_DS_Oth_dwell,Oth_ten_type_DS_not_stated,Oth_ten_type_Total,Ten_type_NS_DS_Sep_house,Ten_ty_NS_DS_SD_ro_tce_h_t,Ten_ty_NS_DS_Flat_apart,Ten_type_NS_DS_Oth_dwell,Ten_type_NS_DS_not_stated,Ten_type_NS_Total,Total_DS_Sep_house,Total_DS_SemiD_ro_or_tce_h_th,Total_DS_Flat_apart,Total_DS_Oth_dwell,Total_DS_not_stated,Total_Total
215011393,604,0,6,0,0,608,241,0,0,0,0,246,26,0,0,0,0,27,4,11,6,0,0,16,0,3,0,0,0,4,79,0,3,0,0,80,26,0,3,0,0,36,0,0,0,0,0,0,133,17,14,0,0,166,83,0,0,0,0,90,31,0,0,0,0,28,1087,17,20,4,5,1134
215011394,1502,5,0,16,0,1529,591,0,0,6,0,594,134,18,3,0,0,161,12,17,0,0,0,27,10,7,0,0,0,16,166,8,4,0,0,174,41,3,5,3,0,54,0,0,0,0,0,0,371,45,14,4,0,439,82,0,0,0,0,89,66,4,0,4,0,73,2612,56,15,36,0,2718
215021395,951,0,16,18,0,981,1106,4,8,0,0,1126,142,3,55,0,4,203,8,0,5,0,0,8,0,0,8,0,0,9,132,0,11,0,0,149,26,0,0,8,3,36,8,0,4,0,0,11,311,3,81,7,3,415,34,0,12,5,0,52,54,0,3,0,0,65,2465,10,116,33,7,2630
215021396,596,8,3,11,0,619,757,8,0,0,0,770,66,24,4,0,0,94,23,5,0,0,0,24,0,3,11,0,0,11,112,3,0,0,0,119,18,0,0,8,0,28,5,0,0,0,0,4,218,34,15,7,0,283,25,7,0,0,0,33,39,5,5,0,0,44,1643,62,26,26,3,1755
215021398,678,5,0,25,0,712,324,0,0,0,0,326,61,5,0,0,0,63,4,10,0,0,0,9,0,4,0,0,0,4,87,3,5,0,0,91,59,0,3,26,0,85,0,0,0,17,0,15,208,16,4,38,0,275,68,4,0,3,0,76,35,0,0,0,0,43,1322,27,6,75,3,1427
215021399,742,27,0,10,0,780,808,13,0,0,0,820,185,38,3,0,0,228,23,16,0,0,0,41,0,11,9,0,0,15,156,14,0,0,0,176,29,0,0,5,0,32,4,0,0,0,0,6,397,81,11,5,0,495,41,0,0,0,0,46,40,5,0,0,0,45,2041,123,11,18,3,2196
215021469,1729,198,65,19,4,2019,1697,80,28,6,0,1806,1128,365,246,7,3,1744,207,153,69,0,0,441,34,16,32,0,0,81,428,82,43,0,7,555,80,15,14,4,0,107,17,13,7,0,0,37,1897,634,410,15,18,2967,69,39,37,0,4,142,122,35,18,3,3,178,5510,984,549,41,24,7116
215021470,1735,114,67,48,5,1967,1911,63,22,0,0,1999,842,188,168,0,0,1199,125,18,37,0,0,174,22,5,25,0,0,49,287,49,36,0,0,378,42,4,10,27,0,90,10,3,10,0,0,22,1322,270,281,34,7,1915,139,6,15,0,0,162,99,9,16,3,0,130,5198,461,398,86,13,6165
215031400,1369,40,4,23,0,1438,539,13,0,0,0,547,67,8,5,0,0,86,21,5,22,0,0,44,4,0,7,0,0,10,183,5,0,4,0,195,47,0,0,0,0,56,0,0,0,0,0,3,324,24,36,0,0,388,97,0,3,0,0,101,72,5,4,3,0,83,2400,80,44,27,5,2556
215031401,1429,17,0,11,5,1460,651,0,0,0,5,662,124,17,0,0,0,136,12,15,3,0,0,32,0,4,0,0,0,6,175,0,0,0,0,183,45,4,0,4,0,50,0,0,0,0,0,0,360,40,3,5,0,414,101,0,0,0,0,103,54,0,0,0,0,56,2597,63,4,20,9,2696
215031402,716,40,0,10,4,770,418,4,0,8,0,426,148,53,0,0,0,210,46,13,0,0,0,50,0,0,0,0,0,0,67,18,0,3,0,87,14,0,0,0,0,19,9,0,0,0,0,9,283,82,0,4,0,375,29,0,0,0,0,31,33,0,0,15,0,60,1483,135,0,38,8,1663
215031403,318,0,7,5,5,340,220,6,0,0,0,223,39,3,13,0,0,55,73,4,15,0,0,91,33,0,0,0,0,34,123,0,3,6,0,140,70,10,3,23,6,105,6,0,0,0,0,6,348,20,33,27,3,434,26,0,0,0,0,25,31,0,0,4,3,40,942,23,45,38,15,1067
215031404,1393,84,34,7,0,1520,1267,22,13,3,0,1305,424,142,188,0,0,758,128,39,55,0,0,210,20,4,20,0,0,45,233,49,17,0,6,306,29,10,0,10,0,52,3,4,4,0,0,12,837,243,279,10,3,1381,58,10,3,0,0,66,59,12,14,0,0,79,3609,368,337,27,9,4348
215031405,992,0,0,20,3,1010,719,0,3,7,0,725,82,0,5,0,0,85,6,4,10,0,0,20,0,0,0,0,0,0,145,0,0,6,0,148,88,0,0,32,14,137,7,0,0,0,0,7,323,8,13,38,15,399,97,0,0,3,0,108,49,0,0,10,0,59,2181,8,22,73,23,2303
216011406,2111,160,0,61,0,2339,1812,60,0,9,4,1880,688,238,14,0,0,937,203,151,0,0,0,351,24,7,0,0,0,31,267,43,0,7,5,313,32,5,0,3,0,43,3,0,0,0,0,4,1212,445,10,9,3,1683,75,30,0,3,0,110,89,39,0,0,0,133,5299,741,15,81,13,6149
216011407,1645,93,7,21,0,1758,1394,10,0,3,0,1408,314,137,9,0,0,459,55,29,0,0,0,83,14,22,0,0,0,40,217,31,0,0,0,258,45,9,0,27,0,82,10,8,0,0,0,15,655,242,8,28,0,937,86,7,0,0,0,94,91,15,0,0,0,107,3866,371,21,51,6,4309
216011408,586,3,0,5,0,594,519,0,0,0,0,519,37,0,0,0,0,37,0,7,0,0,0,7,0,4,0,0,0,10,96,0,0,0,0,99,31,0,0,0,0,35,0,0,0,0,0,0,174,9,0,8,0,185,58,0,0,0,0,58,22,0,0,0,0,24,1362,12,0,8,4,1387
216011409,738,9,0,16,0,763,454,3,0,0,0,466,82,31,0,0,0,118,31,9,0,0,0,40,0,9,0,0,0,9,87,6,0,0,0,95,13,0,0,9,0,23,0,0,0,0,0,0,220,56,0,12,0,285,32,0,0,0,0,33,30,5,0,0,0,31,1473,68,0,23,0,1570
216011410,834,0,0,8,0,851,506,0,0,4,0,514,68,8,4,0,0,76,3,3,0,0,0,6,0,0,0,0,0,0,97,7,0,4,0,107,18,0,0,10,0,25,3,0,0,0,0,3,186,20,9,13,0,224,57,0,0,0,0,62,51,0,0,5,0,64,1646,25,9,30,4,1714
216021411,1078,22,0,19,6,1124,643,11,0,0,3,657,319,62,0,0,0,375,74,39,0,0,0,115,11,22,0,0,0,31,134,7,0,0,0,145,27,5,0,11,0,45,5,3,0,0,0,9,569,130,0,16,0,719,45,0,0,0,0,47,59,12,0,7,0,82,2396,175,3,43,4,2626
216021412,475,0,0,0,0,482,373,0,0,0,0,373,27,4,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,61,17,0,0,0,0,21,0,0,0,0,0,0,108,10,0,0,0,114,52,0,0,0,0,48,16,0,0,5,0,26,1023,8,0,8,0,1043
216021413,1974,61,0,28,7,2070,1562,29,0,8,0,1600,300,98,9,0,0,413,28,18,0,0,0,50,3,0,0,0,0,4,265,17,0,4,0,279,60,0,0,14,0,80,0,5,0,0,0,7,661,141,9,20,0,836,153,6,0,9,0,155,112,6,0,0,0,122,4461,240,10,65,7,4781
216021414,1389,154,3,47,0,1596,914,40,4,0,0,956,338,159,3,3,0,507,49,47,0,0,0,94,4,8,0,0,0,13,126,42,4,3,0,172,14,0,0,4,0,20,4,0,0,0,0,5,538,253,9,5,0,804,32,11,0,3,0,47,42,14,0,0,0,64,2917,469,13,62,0,3462
216031415,949,90,0,111,0,1143,967,21,0,8,0,996,365,172,0,0,0,540,106,49,13,0,0,163,30,15,4,3,0,48,144,24,0,9,0,177,15,8,0,43,0,67,7,5,0,0,0,16,669,267,13,58,3,1010,19,31,0,4,0,58,48,23,0,10,0,79,2648,433,13,188,5,3291
216031416,2045,143,0,27,0,2221,2261,62,0,0,3,2327,1061,512,8,5,0,1580,280,85,3,0,0,365,30,18,20,0,0,71,340,74,0,8,4,414,35,13,0,6,0,56,11,6,0,0,0,22,1761,701,31,14,4,2505,60,23,0,14,0,101,106,23,0,9,0,132,6231,952,32,61,6,7285
216031418,560,0,0,0,0,553,572,0,0,5,0,576,40,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,78,27,0,0,6,0,34,0,0,0,0,0,0,153,0,0,6,0,154,43,0,0,0,0,43,25,0,0,14,0,38,1348,0,0,21,3,1372
216031419,1512,38,0,25,0,1576,1308,21,0,0,0,1328,257,65,3,3,0,327,27,15,0,0,0,41,0,6,0,0,0,0,205,11,0,14,0,231,49,4,0,27,0,86,6,5,0,4,0,9,546,100,3,45,5,702,86,4,0,3,0,95,69,3,0,5,0,82,3530,166,6,75,10,3781
216031593,1061,4,0,35,0,1105,1398,10,0,4,0,1421,216,3,0,0,0,218,11,0,0,0,0,11,5,0,0,9,0,15,83,0,0,0,0,84,10,0,0,8,0,16,7,0,0,0,0,7,327,0,0,8,0,344,24,0,0,53,0,74,51,0,0,4,0,54,2866,17,0,102,5,2993
216031594,1706,138,5,38,6,1891,1535,43,5,4,7,1585,916,254,5,5,0,1181,188,83,0,0,0,273,53,31,0,0,0,90,408,44,0,4,0,449,116,31,0,4,0,153,28,8,0,0,0,37,1711,448,8,14,0,2181,136,20,0,23,0,181,133,30,0,0,0,163,5221,677,13,78,10,6000
217011420,1857,7,6,22,3,1892,1053,6,0,4,0,1059,106,9,19,3,0,130,17,3,3,0,0,24,9,5,3,0,0,16,192,0,0,0,0,195,43,0,6,14,0,56,8,0,0,0,0,10,378,15,26,16,0,442,129,0,7,0,0,136,62,3,0,6,0,71,3476,35,36,41,11,3596
217011421,1744,47,13,4,0,1812,1331,16,3,0,0,1357,376,96,54,0,0,519,121,13,15,0,0,151,11,22,0,0,0,33,223,22,0,0,3,249,23,9,0,15,0,46,9,11,0,0,0,16,760,172,72,15,3,1019,59,17,0,0,3,79,65,6,0,0,0,77,3957,265,90,16,10,4338
217011422,1777,92,12,16,0,1895,1383,29,3,4,4,1422,425,136,26,6,0,590,135,76,3,0,0,214,12,6,0,0,0,18,230,37,3,3,0,273,20,12,3,6,0,39,4,4,0,0,0,11,821,269,35,14,0,1139,52,3,0,0,0,58,68,11,0,0,0,82,4105,398,55,34,7,4596
217011423,1323,9,0,11,0,1348,619,3,0,0,0,626,68,0,0,0,0,70,6,15,0,0,0,17,7,0,0,0,0,7,171,0,0,0,0,178,51,4,0,0,0,59,4,4,0,0,0,7,313,21,0,9,0,339,170,0,0,0,0,172,43,0,0,0,0,43,2469,41,0,17,4,2528
217031471,691,16,0,0,0,710,412,3,0,0,0,418,108,36,0,0,0,146,21,21,0,0,0,40,3,0,0,0,0,3,72,7,0,0,0,86,9,0,0,0,0,9,6,0,0,0,0,4,222,66,3,0,0,294,15,0,0,0,0,15,26,9,0,0,0,33,1368,91,0,0,0,1462
217031472,1893,129,0,10,0,2039,1558,29,0,7,3,1591,513,183,0,6,0,697,148,69,3,0,0,224,26,21,0,0,0,43,233,34,0,0,0,269,21,14,0,29,0,72,9,9,0,0,0,17,950,328,3,34,3,1323,38,24,0,3,0,66,78,32,0,3,0,110,4516,549,0,56,8,5127
217031473,974,0,0,0,0,981,763,6,0,0,4,771,103,0,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,121,0,0,0,0,120,30,0,0,0,0,30,0,0,0,0,0,0,257,0,0,0,3,258,74,0,0,0,0,74,41,0,0,0,0,41,2109,5,0,3,0,2124
217031474,997,16,0,3,4,1025,614,5,0,4,0,626,112,15,0,0,0,131,11,20,0,0,0,35,0,0,0,0,0,4,142,9,4,0,0,159,47,3,0,0,0,53,4,0,0,0,0,0,319,46,7,3,3,379,111,0,0,0,0,111,50,3,0,0,0,55,2093,78,9,11,8,2196
217031475,1158,12,0,4,3,1179,787,9,0,4,0,794,146,19,0,0,0,165,9,17,0,0,0,26,0,0,0,0,0,0,180,15,0,4,0,190,69,0,0,0,3,71,3,0,0,0,0,3,402,51,0,5,3,457,183,0,0,0,0,187,52,0,0,3,0,55,2575,76,0,11,6,2666
217031476,772,20,7,4,0,800,390,10,0,4,4,416,103,40,9,0,0,147,4,0,0,0,0,4,0,4,5,0,0,10,93,8,5,0,3,103,22,5,0,0,4,42,0,0,0,0,0,0,222,59,21,0,3,313,34,0,0,6,3,40,32,0,0,0,0,36,1451,84,36,23,12,1602
217041477,1083,0,0,9,4,1098,825,0,0,0,0,829,116,0,0,0,0,117,4,0,0,0,0,0,3,3,0,0,0,13,185,0,0,0,0,183,83,0,0,0,0,82,3,0,0,0,0,6,394,9,0,0,0,403,167,0,0,0,0,168,47,0,0,0,0,48,2517,17,0,11,7,2544
217041478,1678,47,3,3,9,1743,1221,17,0,0,0,1242,223,42,3,0,0,271,23,25,0,0,0,46,0,0,0,0,0,0,186,19,3,4,5,213,40,0,0,7,0,47,0,0,0,0,0,5,478,87,3,9,6,579,124,0,0,0,0,125,83,6,0,0,0,83,3578,159,4,15,9,3768
217041479,2988,200,18,0,3,3211,2841,102,15,0,0,2963,1018,336,36,0,0,1396,299,58,30,0,0,385,35,12,22,0,0,65,332,80,9,0,0,422,26,8,17,0,0,49,11,5,3,0,0,14,1728,488,111,0,0,2332,54,36,4,0,0,91,100,21,7,0,0,121,7704,844,156,0,8,8713
217041480,1694,191,51,45,6,1984,1399,95,48,20,3,1560,524,250,187,24,3,986,73,64,45,0,0,182,16,24,23,0,0,60,214,55,45,3,4,322,23,16,5,9,0,51,3,0,4,0,0,11,854,401,317,35,6,1609,73,43,46,3,0,164,47,14,10,0,0,79,4072,740,468,107,16,5396
297979799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299999499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
