SA2_CODE_2021,NegNil_inc_Emp_WFT,NegNil_inc_Emp_WPT,NegNil_inc_Emp_AW,NegNil_inc_E_T,NegNil_inc_UnE_lfw_FTW,NegNil_inc_UnE_lfw_PTW,NegNil_inc_UnE_lfw_Tot,NegNil_inc_T_LF,NegNil_inc_Notin_LF,NegNil_inc_LF_sta_NS,NegNil_inc_Tot,I_1_149_Emp_WFT,I_1_149_Emp_WPT,I_1_149_Emp_AW,I_1_149_E_T,I_1_149_UnE_lfw_FTW,I_1_149_UnE_lfw_PTW,I_1_149_UnE_lfw_Tot,I_1_149_T_LF,I_1_149_Notin_LF,I_1_149_LF_sta_NS,I_1_149_Tot,I_150_299_Emp_WFT,I_150_299_Emp_WPT,I_150_299_Emp_AW,I_150_299_E_T,I_150_299_UnE_lfw_FTW,I_150_299_UnE_lfw_PTW,I_150_299_UnE_lfw_Tot,I_150_299_T_LF,I_150_299_Notin_LF,I_150_299_LF_sta_NS,I_150_299_Tot,I_300_399_Emp_WFT,I_300_399_Emp_WPT,I_300_399_Emp_AW,I_300_399_E_T,I_300_399_UnE_lfw_FTW,I_300_399_UnE_lfw_PTW,I_300_399_UnE_lfw_Tot,I_300_399_T_LF,I_300_399_Notin_LF,I_300_399_LF_sta_NS,I_300_399_Tot,I_400_499_Emp_WFT,I_400_499_Emp_WPT,I_400_499_Emp_AW,I_400_499_E_T,I_400_499_UnE_lfw_FTW,I_400_499_UnE_lfw_PTW,I_400_499_UnE_lfw_Tot,I_400_499_T_LF,I_400_499_Notin_LF,I_400_499_LF_sta_NS,I_400_499_Tot,I_500_649_Emp_WFT,I_500_649_Emp_WPT,I_500_649_Emp_AW,I_500_649_E_T,I_500_649_UnE_lfw_FTW,I_500_649_UnE_lfw_PTW,I_500_649_UnE_lfw_Tot,I_500_649_T_LF,I_500_649_Notin_LF,I_500_649_LF_sta_NS,I_500_649_Tot,I_650_799_Emp_WFT,I_650_799_Emp_WPT,I_650_799_Emp_AW,I_650_799_E_T,I_650_799_UnE_lfw_FTW,I_650_799_UnE_lfw_PTW,I_650_799_UnE_lfw_Tot,I_650_799_T_LF,I_650_799_Notin_LF,I_650_799_LF_sta_NS,I_650_799_Tot,I_800_999_Emp_WFT,I_800_999_Emp_WPT,I_800_999_Emp_AW,I_800_999_E_T,I_800_999_UnE_lfw_FTW,I_800_999_UnE_lfw_PTW,I_800_999_UnE_lfw_Tot,I_800_999_T_LF,I_800_999_Notin_LF,I_800_999_LF_sta_NS,I_800_999_Tot,I_1000_1249_Emp_WFT,I_1000_1249_Emp_WPT,I_1000_1249_Emp_AW,I_1000_1249_E_T,I_1000_1249_UnE_lfw_FTW,I_1000_1249_UnE_lfw_PTW,I_1000_1249_UnE_lfw_Tot,I_1000_1249_T_LF,I_1000_1249_Notin_LF,I_1000_1249_LF_sta_NS,I_1000_1249_Tot,I_1250_1499_Emp_WFT,I_1250_1499_Emp_WPT,I_1250_1499_Emp_AW,I_1250_1499_E_T,I_1250_1499_UnE_lfw_FTW,I_1250_1499_UnE_lfw_PTW,I_1250_1499_UnE_lfw_Tot,I_1250_1499_T_LF,I_1250_1499_Notin_LF,I_1250_1499_LF_sta_NS,I_1250_1499_Tot,I_1500_1749_Emp_WFT,I_1500_1749_Emp_WPT,I_1500_1749_Emp_AW,I_1500_1749_E_T,I_1500_1749_UnE_lfw_FTW,I_1500_1749_UnE_lfw_PTW,I_1500_1749_UnE_lfw_Tot,I_1500_1749_T_LF,I_1500_1749_Notin_LF,I_1500_1749_LF_sta_NS,I_1500_1749_Tot,I_1750_1999_Emp_WFT,I_1750_1999_Emp_WPT,I_1750_1999_Emp_AW,I_1750_1999_E_T,I_1750_1999_UnE_lfw_FTW,I_1750_1999_UnE_lfw_PTW,I_1750_1999_UnE_lfw_Tot,I_1750_1999_T_LF,I_1750_1999_Notin_LF,I_1750_1999_LF_sta_NS,I_1750_1999_Tot,I_2000_2499_Emp_WFT,I_2000_2499_Emp_WPT,I_2000_2499_Emp_AW,I_2000_2499_E_T,I_2000_2499_UnE_lfw_FTW,I_2000_2499_UnE_lfw_PTW,I_2000_2499_UnE_lfw_Tot,I_2000_2499_T_LF,I_2000_2499_Notin_LF,I_2000_2499_LF_sta_NS,I_2000_2499_Tot,I_2500_2999_Emp_WFT,I_2500_2999_Emp_WPT,I_2500_2999_Emp_AW,I_2500_2999_E_T,I_2500_2999_UnE_lfw_FTW,I_2500_2999_UnE_lfw_PTW,I_2500_2999_UnE_lfw_Tot,I_2500_2999_T_LF,I_2500_2999_Notin_LF,I_2500_2999_LF_sta_NS,I_2500_2999_Tot,I_3000_3499_Emp_WFT,I_3000_3499_Emp_WPT,I_3000_3499_Emp_AW,I_3000_3499_E_T,I_3000_3499_UnE_lfw_FTW,I_3000_3499_UnE_lfw_PTW,I_3000_3499_UnE_lfw_Tot,I_3000_3499_T_LF,I_3000_3499_Notin_LF,I_3000_3499_LF_sta_NS,I_3000_3499_Tot,I_3500_3999_Emp_WFT,I_3500_3999_Emp_WPT,I_3500_3999_Emp_AW,I_3500_3999_E_T,I_3500_3999_UnE_lfw_FTW,I_3500_3999_UnE_lfw_PTW,I_3500_3999_UnE_lfw_Tot,I_3500_3999_T_LF,I_3500_3999_Notin_LF,I_3500_3999_LF_sta_NS,I_3500_3999_Tot,I_4000more_Emp_WFT,I_4000more_Emp_WPT,I_4000more_Emp_AW,I_4000more_E_T,I_4000more_UnE_lfw_FTW,I_4000more_UnE_lfw_PTW,I_4000more_UnE_lfw_Tot,I_4000more_T_LF,I_4000more_Notin_LF,I_4000more_LF_sta_NS,I_4000more_Tot,Part_inc_sta_Emp_WFT,Part_inc_sta_Emp_WPT,Part_inc_sta_Emp_AW,Part_inc_sta_E_T,Part_inc_sta_UnE_lfw_FTW,Part_inc_sta_UnE_lfw_PTW,Part_inc_sta_UnE_lfw_Tot,Part_inc_sta_T_LF,Part_inc_sta_Notin_LF,Part_inc_sta_LF_sta_NS,Part_inc_sta_Tot,All_inc_NS_Emp_WFT,All_inc_NS_Emp_WPT
211011251,0,0,0,0,0,0,0,0,9,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,10,0,6,0,6,0,0,0,3,5,0,13,0,7,0,7,0,0,0,7,23,0,29,0,12,0,8,0,0,0,11,24,0,35,8,21,4,29,0,0,0,32,19,0,53,10,18,3,28,0,0,0,31,27,0,55,27,22,0,52,0,4,4,54,33,0,91,37,21,3,61,3,5,5,66,24,0,86,16,10,11,36,0,3,3,39,21,0,51,19,12,0,37,0,0,0,37,8,0,48,33,14,3,48,0,0,0,48,15,0,58,24,7,0,33,0,0,0,33,7,0,38,17,7,0,19,0,0,0,19,3,0,22,7,4,0,8,0,0,0,8,0,0,7,3,5,0,7,0,0,0,7,0,0,8,14,5,0,26,0,0,0,24,17,0,46,0,3
211011254,0,0,0,3,0,0,0,0,18,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,4,4,3,3,0,9,0,9,0,9,0,6,3,10,17,0,31,4,7,4,10,0,0,0,13,21,0,35,9,15,0,23,0,0,0,30,21,0,49,15,24,3,35,0,0,3,37,25,0,66,25,29,0,55,0,3,3,61,27,0,86,31,25,0,55,0,5,7,58,18,0,80,31,13,4,46,0,0,0,44,18,0,62,17,8,0,28,0,0,4,26,18,0,46,37,15,3,61,0,0,0,60,17,0,74,25,8,0,31,0,0,0,31,9,0,39,11,0,0,14,0,0,0,14,4,0,17,0,0,0,8,0,0,0,4,5,0,12,21,3,0,22,0,0,0,22,0,0,22,17,14,9,31,0,0,0,31,11,0,46,0,0
211011255,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,5,0,3,0,0,0,5,0,0,0,5,3,0,8,0,8,0,6,0,0,0,6,6,0,14,4,0,0,3,0,0,0,10,3,0,13,3,7,0,11,0,0,0,11,6,0,17,0,6,0,9,0,0,0,9,4,0,16,7,5,0,16,0,0,0,16,0,0,17,4,3,0,15,0,0,0,15,0,0,12,8,10,0,13,0,0,0,13,4,0,20,0,0,0,6,0,0,0,6,0,0,3,7,0,0,8,0,0,0,8,0,0,12,0,0,0,6,0,0,0,7,0,0,7,4,7,0,12,0,0,0,13,0,0,13,3,0,0,8,0,0,0,8,8,0,15,0,0
211011256,0,0,0,0,0,0,0,0,9,0,5,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,4,0,9,0,0,0,0,0,0,0,4,5,0,8,0,6,0,6,0,0,0,3,13,0,16,0,9,0,14,0,3,7,16,15,0,31,3,12,4,15,3,0,3,15,15,0,27,9,12,0,19,0,0,3,25,18,0,41,16,15,0,31,0,0,3,35,24,0,59,30,11,3,45,0,0,0,45,19,0,69,22,3,0,23,3,0,3,27,16,0,42,24,15,0,37,0,0,0,37,15,0,51,33,15,4,54,0,0,3,52,19,0,73,28,9,0,42,0,0,0,42,8,0,46,23,4,0,25,0,0,0,25,5,0,26,9,3,0,17,0,0,0,17,3,0,16,20,0,0,21,0,0,0,25,3,0,25,17,4,0,27,0,0,0,25,12,0,38,0,5
211011257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,7,0,3,0,4,3,0,3,5,9,0,13,0,0,0,0,0,0,0,0,3,0,8,0,3,0,3,0,0,0,9,11,0,15,0,8,0,6,0,0,0,11,3,0,14,16,10,0,26,0,0,0,26,11,0,39,14,4,0,15,0,0,0,15,10,0,26,10,9,0,16,0,0,0,16,6,0,17,8,6,0,12,0,0,0,12,4,0,15,14,7,0,22,0,0,0,22,9,0,29,14,0,0,15,0,0,0,15,3,0,17,6,0,0,9,0,0,0,8,0,0,6,9,0,0,9,0,0,0,9,5,0,13,10,0,0,14,0,0,0,14,0,0,12,11,4,0,14,0,0,0,14,0,0,15,0,0
211011258,0,0,0,0,0,0,0,0,7,0,9,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,4,3,0,3,0,3,0,8,0,4,4,9,0,0,12,0,6,0,6,0,0,0,6,8,0,19,3,4,0,4,0,0,0,8,0,0,12,3,15,0,16,0,0,0,21,8,0,20,4,8,0,14,0,0,0,14,10,0,26,11,11,0,21,0,0,0,21,10,0,33,8,5,4,20,0,0,0,17,5,0,21,4,3,0,11,0,0,0,10,0,0,10,32,6,0,39,0,0,0,39,3,0,43,24,0,0,28,0,0,0,28,9,0,38,3,0,0,6,0,0,0,6,4,0,11,7,5,0,8,0,0,0,8,0,0,17,12,6,0,18,0,0,0,21,0,0,22,12,6,0,17,0,0,0,18,10,0,27,0,0
211011259,0,0,0,0,0,0,0,0,20,0,17,0,0,0,0,0,0,0,8,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,7,8,0,10,0,3,0,3,0,6,6,10,8,0,8,0,6,0,9,0,0,0,10,12,0,23,4,13,4,20,0,0,0,21,22,0,47,10,12,0,27,0,0,0,26,19,0,45,17,16,0,32,0,0,0,32,27,0,57,17,8,0,29,0,0,0,29,21,0,48,24,13,4,34,0,0,0,37,15,0,53,14,10,0,24,0,0,0,24,3,0,28,40,7,0,46,3,0,3,52,22,0,75,9,6,5,22,0,0,0,19,12,0,29,10,0,0,16,0,0,0,16,0,0,19,10,0,0,11,0,0,0,11,0,0,12,7,4,0,13,0,0,0,13,3,0,20,20,5,0,25,6,0,6,28,13,0,38,0,0
211011260,4,0,0,0,0,3,4,8,14,0,24,0,0,0,0,0,0,0,4,10,0,5,0,0,0,5,0,0,0,4,5,0,13,0,3,0,8,0,0,0,8,6,0,17,0,4,0,9,0,5,5,8,12,0,23,0,16,3,15,0,5,5,25,24,0,44,0,14,4,20,0,0,0,23,20,0,32,14,10,0,21,5,0,4,29,28,0,56,14,13,0,30,0,0,0,34,23,0,56,19,11,0,33,0,0,0,32,33,0,68,23,4,3,34,0,0,4,35,21,0,61,22,11,0,27,0,0,4,32,19,0,53,38,22,0,62,3,0,3,63,29,0,95,18,10,0,30,0,0,0,30,8,0,39,12,3,0,17,0,0,0,17,0,0,23,10,3,0,13,0,0,0,13,3,0,18,17,4,0,19,0,0,0,19,3,0,26,14,9,7,32,0,0,0,32,10,0,36,0,0
211011446,0,0,0,4,0,0,0,4,16,0,14,0,0,0,0,0,0,3,3,6,0,4,0,0,5,3,0,4,3,3,3,0,8,0,4,3,10,8,0,4,16,14,0,30,0,11,3,11,3,0,3,14,40,0,54,0,18,0,23,3,0,6,25,42,0,62,6,34,7,41,0,0,5,43,43,0,89,24,50,6,78,0,0,0,76,65,0,140,34,40,9,80,0,0,4,86,66,0,158,40,34,3,77,0,0,0,79,30,0,106,49,34,5,82,0,0,0,82,27,0,110,48,11,0,55,0,0,0,61,28,0,87,59,23,0,82,0,0,0,81,29,0,105,27,8,5,45,3,0,3,47,16,0,61,20,4,0,26,0,0,0,26,0,0,26,13,4,0,26,0,0,0,26,3,0,23,18,0,0,19,0,0,0,19,11,0,27,35,14,3,50,0,0,0,51,24,0,77,3,0
211011447,0,0,0,0,4,0,4,3,9,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,10,0,4,0,3,3,0,4,9,4,0,19,0,0,0,0,0,0,0,5,14,0,21,0,19,0,18,3,0,4,20,20,0,42,4,17,8,27,0,5,5,34,33,0,66,12,20,0,30,4,0,4,30,33,0,63,26,31,6,58,0,5,5,56,35,0,94,23,30,0,52,0,0,0,52,22,0,77,29,12,0,44,0,0,0,45,20,0,62,27,13,5,41,0,0,0,41,14,0,59,37,15,3,55,0,0,0,55,19,0,75,25,6,0,29,0,0,0,28,9,0,33,10,3,0,18,0,0,0,18,3,0,19,3,0,0,8,0,0,0,8,4,0,9,10,7,0,17,0,0,0,17,4,0,17,17,10,0,26,0,0,0,26,18,0,49,0,0
211011448,0,0,0,3,0,0,0,6,4,0,8,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,5,4,0,0,4,0,4,0,4,3,0,8,6,6,0,13,0,0,0,3,0,0,0,3,12,0,16,0,9,0,9,0,0,4,9,23,0,28,3,23,3,24,0,0,3,30,10,0,41,12,20,4,35,0,0,0,37,34,0,74,21,26,5,47,0,0,0,47,31,0,81,32,29,4,53,0,0,0,53,27,0,84,25,13,0,41,0,0,0,41,16,0,58,22,9,0,30,0,0,0,29,16,0,41,47,28,0,72,0,0,0,72,13,0,88,23,9,0,35,0,0,0,35,0,0,30,22,3,3,28,0,0,0,28,5,0,35,6,0,0,6,0,0,0,3,0,0,8,17,5,0,21,0,0,0,21,3,0,24,25,12,6,41,0,0,0,41,8,0,50,0,0
211011449,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,3,0,0,0,3,4,0,5,0,11,0,8,0,0,0,14,4,0,18,0,7,0,14,0,0,0,14,4,0,19,0,11,0,12,0,0,0,12,7,0,23,4,7,0,13,0,0,4,16,5,0,23,3,7,0,14,0,0,0,14,5,0,14,9,0,0,5,0,0,0,5,0,0,9,13,3,0,20,0,0,0,20,3,0,22,5,0,0,3,0,0,0,3,3,0,9,3,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,3,0,4,5,0,0,5,0,0,0,5,0,0,5,6,0,0,0,0,5,5,4,4,0,8,0,0
211021261,0,0,0,0,0,0,0,8,23,0,23,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,8,0,8,0,5,0,5,0,0,0,0,3,0,7,0,0,4,8,0,0,0,9,7,0,10,0,0,0,8,0,0,0,8,3,0,7,6,11,0,12,0,5,5,14,14,0,31,0,8,0,9,0,0,0,10,18,0,26,11,16,0,30,0,4,0,30,13,0,46,16,13,0,28,0,0,0,33,15,0,44,10,11,0,20,0,0,0,22,12,0,38,14,9,0,25,0,0,0,22,11,0,32,28,7,0,36,0,0,0,42,10,0,49,8,4,0,22,0,0,0,22,9,0,34,15,3,0,16,0,0,0,16,4,0,19,3,4,0,6,0,0,0,6,3,0,9,25,5,3,36,0,0,0,34,9,0,44,8,10,0,19,0,0,3,23,10,5,29,0,0
211021262,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,3,0,5,0,0,0,5,3,0,10,0,4,0,9,0,0,0,6,4,0,13,0,10,0,14,0,0,0,15,3,0,17,3,6,0,9,0,0,0,9,8,0,14,7,7,0,14,0,0,0,14,11,0,26,7,3,0,17,0,0,0,17,3,0,22,9,4,5,12,0,0,0,12,0,0,14,16,13,0,28,0,0,0,28,9,0,33,10,7,0,12,0,0,0,12,5,0,17,11,9,0,16,0,0,0,16,0,0,17,0,3,0,6,0,0,0,6,0,0,8,24,0,0,22,0,0,0,22,5,0,24,11,8,0,20,0,0,0,23,9,0,32,0,0
211031263,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,3,7,7,0,15,0,3,0,3,0,0,0,9,12,0,14,0,0,0,4,0,0,0,4,20,0,24,3,23,0,30,0,0,0,30,16,0,48,10,16,3,23,0,0,0,28,26,0,55,21,23,4,44,0,0,0,44,25,0,68,16,21,0,38,0,0,0,38,16,0,57,16,16,3,31,0,0,0,30,14,0,46,19,7,0,27,0,0,0,27,14,0,39,24,7,0,40,0,0,0,40,5,0,52,19,5,0,31,3,0,3,30,0,0,29,18,7,0,23,0,0,0,23,0,0,22,11,3,0,13,0,0,0,13,0,0,13,3,0,0,4,0,0,0,4,0,0,8,15,10,0,27,0,0,0,27,8,0,37,0,0
211031265,0,0,0,0,0,0,0,0,13,0,12,0,0,0,5,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,9,0,8,0,6,0,6,0,0,0,4,8,0,11,4,3,0,7,0,0,0,7,19,0,24,0,6,0,12,0,0,0,11,17,0,28,8,13,0,19,0,3,0,22,17,0,40,0,22,0,23,0,0,0,23,19,0,47,18,24,3,42,3,0,3,42,19,0,65,20,33,0,49,0,0,0,49,15,0,71,18,17,0,28,0,0,0,28,6,0,34,22,13,0,36,0,0,0,36,14,0,54,54,23,5,78,0,0,0,81,12,0,88,28,7,0,36,0,0,0,36,9,0,44,19,5,0,28,0,0,0,28,0,0,28,6,4,0,10,0,0,0,10,3,0,12,32,8,0,40,0,0,5,49,6,0,52,22,10,7,42,0,0,0,42,14,4,54,0,0
211031266,0,0,0,0,4,0,4,5,25,0,33,0,0,0,0,0,0,0,4,3,0,9,0,0,0,0,0,4,4,4,4,0,12,0,7,0,10,0,0,0,15,6,0,22,0,9,0,4,0,0,0,10,18,0,29,0,15,0,19,0,0,4,21,21,0,37,5,21,3,29,0,5,4,33,27,0,58,11,24,3,39,0,0,0,40,34,0,73,27,17,3,49,4,0,6,49,24,0,80,32,26,4,63,3,0,3,64,35,0,96,27,15,0,42,0,0,0,43,16,0,66,24,16,3,35,0,0,0,35,11,0,52,45,13,5,70,0,0,0,70,11,0,78,27,12,3,40,0,0,0,40,3,0,44,14,3,4,24,0,0,0,24,4,0,28,10,0,0,13,0,0,0,13,0,0,13,11,0,0,14,0,0,0,18,5,0,19,20,13,6,37,3,0,4,43,11,4,55,5,0
211031267,0,0,0,0,0,0,0,0,17,0,17,0,0,0,0,0,0,0,0,8,0,7,0,0,0,0,0,0,0,0,5,0,5,0,6,0,9,0,0,0,9,6,0,18,0,9,0,7,0,0,0,9,18,0,29,0,8,3,15,0,0,5,15,16,0,38,0,21,0,20,0,4,4,29,28,0,55,13,20,4,31,4,0,4,36,37,0,73,26,29,4,57,0,0,0,58,34,0,96,38,29,0,66,0,0,0,68,31,0,99,26,25,0,60,0,0,0,59,15,0,72,24,12,0,33,0,0,0,33,10,0,43,55,17,4,82,0,0,0,82,25,0,100,23,9,0,37,0,0,0,32,10,0,46,21,4,0,24,0,0,0,24,5,0,31,7,3,0,12,0,0,0,12,4,0,16,19,0,0,24,0,0,0,24,10,0,31,37,9,0,52,0,0,5,52,10,0,61,0,0
211031268,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,5,0,0,0,3,6,0,9,0,0,0,0,0,0,0,0,9,0,14,0,9,0,11,0,0,4,16,6,0,18,4,8,4,16,0,0,0,16,12,0,30,4,5,3,14,0,0,0,15,7,0,25,5,18,5,23,0,0,0,23,13,0,32,11,3,0,19,0,0,0,17,7,0,26,10,4,0,11,0,0,0,13,3,0,14,24,9,0,34,4,0,4,37,8,0,48,11,3,0,18,0,0,0,18,4,0,22,14,3,0,20,0,0,0,20,7,0,25,3,0,0,0,0,0,0,0,0,0,0,19,0,0,20,0,0,0,20,3,0,24,15,4,0,21,0,0,0,21,5,0,29,0,0
211031450,0,0,0,0,0,0,0,0,12,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,3,13,0,15,0,6,5,13,0,0,0,12,17,0,27,6,18,5,23,5,5,7,27,25,0,60,3,23,0,30,0,0,0,34,19,0,50,15,31,3,55,3,0,5,60,39,0,98,25,27,9,59,0,3,3,62,33,0,97,26,21,0,56,0,0,0,57,30,0,81,32,18,3,54,0,0,0,54,16,0,72,31,12,0,42,0,0,0,43,12,0,63,56,26,0,81,0,0,4,84,9,0,98,24,8,3,33,0,0,0,33,14,0,45,21,5,0,24,0,0,0,24,5,0,26,4,0,0,4,0,0,0,4,0,0,9,9,0,0,9,0,0,0,9,3,0,17,40,12,4,50,0,4,4,56,14,0,75,0,0
211031451,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,3,3,0,11,0,0,0,0,0,0,0,0,7,0,8,0,7,0,7,0,0,0,7,11,0,21,0,18,0,20,0,3,7,20,26,0,53,5,15,0,22,0,0,0,22,25,0,50,0,17,0,17,0,0,0,17,31,0,53,16,21,3,42,0,0,0,40,22,0,62,19,20,3,37,0,0,0,36,26,0,63,19,11,0,29,0,0,0,33,8,0,42,20,9,0,34,0,0,0,34,3,0,41,55,11,0,65,0,0,0,65,8,0,77,27,5,0,34,0,0,0,34,6,0,37,14,0,0,15,0,0,0,15,0,0,19,3,4,0,8,0,0,0,8,0,0,8,22,0,0,22,0,0,0,22,0,0,26,13,14,5,30,0,0,0,30,11,0,36,0,0
211031452,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,3,0,6,0,11,0,11,0,0,0,12,6,0,19,3,5,0,11,0,0,0,11,21,0,34,5,10,0,14,0,0,0,14,4,0,19,10,10,0,15,0,0,0,16,3,0,17,6,10,0,15,0,0,0,16,4,0,20,15,0,0,17,0,0,0,16,6,0,20,24,6,0,24,0,0,0,24,3,0,36,5,0,0,7,0,0,0,7,3,0,8,5,3,0,5,0,0,0,5,0,0,5,3,0,0,3,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,7,3,0,9,0,0,0,9,3,0,16,0,0
211041269,0,0,0,0,0,0,0,0,10,0,9,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,0,3,4,3,0,6,0,0,0,6,7,0,9,0,0,0,0,0,0,0,0,13,0,17,0,7,0,7,0,3,3,7,11,0,18,0,5,0,9,0,7,7,12,11,0,25,8,11,0,16,0,0,0,21,22,0,46,17,11,4,31,0,0,0,34,23,0,56,10,8,0,20,0,0,0,20,23,0,43,9,13,0,25,0,0,0,24,24,0,46,30,11,0,39,0,0,0,38,10,0,49,30,9,3,37,0,0,0,37,18,0,55,10,6,0,12,0,0,0,12,10,0,20,7,0,0,8,0,0,0,8,3,0,14,3,0,0,4,0,0,0,3,0,0,5,12,0,0,16,0,0,0,16,4,0,20,8,9,0,14,0,0,0,14,13,0,26,0,0
211041270,0,0,0,0,0,0,0,0,18,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,13,0,4,0,4,0,0,0,4,9,0,9,0,3,0,4,0,0,0,4,10,0,13,4,8,0,7,0,0,0,8,9,0,25,0,12,0,19,0,0,0,16,21,0,37,10,13,0,22,0,0,0,20,25,0,50,15,21,0,36,0,0,0,41,27,0,67,21,17,0,38,0,0,0,38,33,0,70,13,0,0,16,0,0,0,21,21,0,31,21,17,0,44,0,0,0,44,7,0,52,38,11,0,50,0,0,0,49,14,0,63,21,10,0,28,0,0,0,28,7,0,34,19,4,0,17,0,0,0,17,3,0,23,11,0,0,13,0,0,0,13,3,0,14,25,6,0,25,0,0,0,29,8,0,38,13,12,3,29,0,0,0,29,18,0,48,0,0
211041271,0,0,0,0,0,0,6,6,5,0,5,0,0,0,3,0,0,0,8,3,0,12,0,0,0,0,0,6,6,4,0,0,3,0,0,0,0,0,0,0,0,6,0,4,0,3,0,3,0,0,0,3,9,0,11,0,8,0,3,0,0,0,7,11,0,12,7,13,0,17,0,0,0,17,13,0,28,5,10,0,18,0,0,0,18,24,0,40,7,18,0,23,0,4,4,24,23,0,49,15,6,0,22,0,0,0,22,19,0,39,15,7,0,23,0,0,0,23,16,0,41,8,14,0,22,0,0,0,22,11,0,28,34,7,0,42,0,0,0,42,13,0,54,12,7,0,15,0,0,0,15,4,0,28,9,0,0,13,0,0,0,15,7,0,16,5,0,0,5,0,0,0,5,0,0,5,16,8,0,22,0,0,0,22,0,0,28,15,3,0,20,0,0,0,21,6,0,28,0,0
211041272,0,0,0,0,0,0,0,0,17,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,5,0,0,0,0,0,0,0,0,8,0,10,0,0,3,7,0,0,0,7,11,0,17,3,4,0,3,0,0,3,8,14,0,21,3,9,0,14,0,0,0,14,8,0,21,7,14,4,25,0,0,0,25,25,0,47,19,16,0,35,0,0,0,35,16,0,44,15,9,0,22,0,0,0,22,16,0,34,13,11,0,20,0,0,0,20,7,0,28,8,9,4,15,0,0,0,22,8,0,26,14,10,0,24,0,0,0,24,11,0,41,14,4,0,15,0,0,0,15,7,0,29,13,0,0,17,0,0,0,17,0,0,19,3,3,0,9,0,0,0,9,3,0,10,12,4,0,14,0,0,0,14,0,0,14,13,0,0,19,0,0,0,19,8,0,22,0,0
211041273,0,0,0,0,0,0,0,0,17,0,22,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,3,3,0,8,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,6,0,10,3,9,0,10,0,0,6,14,12,0,29,3,5,0,9,0,0,0,9,8,0,18,4,13,0,15,0,0,0,15,19,0,36,6,8,0,22,0,0,0,23,14,0,38,12,8,0,22,0,0,0,22,8,0,28,19,4,0,21,0,0,0,24,15,0,33,13,4,0,18,0,0,0,18,7,0,27,27,3,0,36,0,0,0,36,18,0,52,14,3,0,22,0,0,0,22,9,0,33,20,0,0,22,0,0,0,22,6,0,26,3,0,0,3,0,0,0,3,0,0,8,11,3,0,15,0,0,0,18,3,0,19,7,8,0,13,0,0,0,13,5,0,21,0,0
