SA2_CODE_2021,One_method_Train_M,One_method_Train_F,One_method_Train_P,One_method_Bus_M,One_method_Bus_F,One_method_Bus_P,One_method_Ferry_M,One_method_Ferry_F,One_method_Ferry_P,One_met_Tram_or_lt_rail_M,One_met_Tram_or_lt_rail_F,One_met_Tram_or_lt_rail_P,One_met_Taxi_or_Rideshare_M,One_met_Taxi_or_Rideshare_F,One_met_Taxi_or_Rideshare_P,One_method_Car_as_driver_M,One_method_Car_as_driver_F,One_method_Car_as_driver_P,One_method_Car_as_passenger_M,One_method_Car_as_passenger_F,One_method_Car_as_passenger_P,One_method_Truck_M,One_method_Truck_F,One_method_Truck_P,One_method_Motorbike_scootr_M,One_method_Motorbike_scootr_F,One_method_Motorbike_scootr_P,One_method_Bicycle_M,One_method_Bicycle_F,One_method_Bicycle_P,One_method_Other_M,One_method_Other_F,One_method_Other_P,One_method_Walked_only_M,One_method_Walked_only_F,One_method_Walked_only_P,One_method_Tot_one_method_M,One_method_Tot_one_method_F,One_method_Tot_one_method_P,Two_methods_Train_Bus_M,Two_methods_Train_Bus_F,Two_methods_Train_Bus_P,Two_methods_Train_Ferry_M,Two_methods_Train_Ferry_F,Two_methods_Train_Ferry_P,Two_mt_trn_Trm_or_lt_rail_M,Two_mt_trn_Trm_or_lt_rail_F,Two_mt_trn_Trm_or_lt_rail_P,Two_methods_Trn_Car_as_drvr_M,Two_methods_Trn_Car_as_drvr_F,Two_methods_Trn_Car_as_drvr_P,Two_methods_Trn_Car_as_pass_M,Two_methods_Trn_Car_as_pass_F,Two_methods_Trn_Car_as_pass_P,Two_methods_Train_Other_M,Two_methods_Train_Other_F,Two_methods_Train_Other_P,Two_methods_Train_Tot_M,Two_methods_Train_Tot_F,Two_methods_Train_Tot_P,Two_methods_Bus_Ferry_M,Two_methods_Bus_Ferry_F,Two_methods_Bus_Ferry_P,Two_mth_Bu_Trm_or_lt_rail_M,Two_mth_Bu_Trm_or_lt_rail_F,Two_mth_Bu_Trm_or_lt_rail_P,Two_methods_Bus_Car_as_drvr_M,Two_methods_Bus_Car_as_drvr_F,Two_methods_Bus_Car_as_drvr_P,Two_methods_Bus_Car_as_pass_M,Two_methods_Bus_Car_as_pass_F,Two_methods_Bus_Car_as_pass_P,Two_methods_Bus_Other_M,Two_methods_Bus_Other_F,Two_methods_Bus_Other_P,Two_methods_Bus_Tot_M,Two_methods_Bus_Tot_F,Two_methods_Bus_Tot_P,Two_methds_Othr_two_methds_M,Two_methds_Othr_two_methds_F,Two_methds_Othr_two_methds_P,Two_methods_Tot_two_methods_M,Two_methods_Tot_two_methods_F,Two_methods_Tot_two_methods_P,Three_meth_Tr_2_oth_meth_M,Three_meth_Tr_2_oth_meth_F,Three_meth_Tr_2_oth_meth_P,Three_met_Bs_2_ot_met_ex_tr_M,Three_met_Bs_2_ot_met_ex_tr_F,Three_met_Bs_2_ot_met_ex_tr_P,Three_meth_Othr_three_meth_M,Three_meth_Othr_three_meth_F,Three_meth_Othr_three_meth_P,Three_meth_Tot_three_meth_M,Three_meth_Tot_three_meth_F,Three_meth_Tot_three_meth_P,Worked_home_M,Worked_home_F,Worked_home_P,Did_not_go_to_work_M,Did_not_go_to_work_F,Did_not_go_to_work_P,Method_travel_to_work_ns_M,Method_travel_to_work_ns_F,Method_travel_to_work_ns_P,Tot_M,Tot_F,Tot_P
211031263,41,26,70,13,19,29,0,0,0,0,0,0,4,7,7,1989,1576,3564,105,97,201,48,3,44,6,0,8,26,8,31,9,5,16,38,14,52,2272,1751,4025,8,8,18,0,0,0,0,0,0,14,7,20,3,4,8,3,0,3,34,19,43,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,3,4,6,27,13,35,56,25,86,9,5,14,0,0,0,0,0,5,8,6,15,605,756,1356,253,492,747,7,14,21,3208,3044,6255
211031265,37,32,75,14,10,23,0,0,0,0,0,0,3,0,5,2724,2189,4918,118,166,282,51,0,54,12,0,13,19,3,21,20,10,25,35,32,67,3035,2452,5487,13,6,15,0,0,0,5,0,5,18,15,34,4,3,5,0,0,0,31,25,58,0,0,0,0,0,0,0,0,0,3,6,8,0,0,0,6,6,9,30,12,43,67,43,110,9,8,15,0,0,0,0,0,0,9,8,15,1417,1529,2945,476,842,1317,14,17,28,5007,4888,9898
211031266,134,139,272,36,43,79,0,0,0,0,0,0,8,4,13,2551,1780,4334,114,167,278,20,0,18,19,5,20,14,0,17,29,12,41,63,104,170,2997,2263,5261,29,40,73,0,0,0,12,16,24,14,18,28,3,4,9,12,4,14,67,82,152,0,0,0,0,0,0,3,0,4,0,6,4,0,4,0,6,3,11,22,21,38,90,103,203,12,19,34,0,0,3,0,0,0,18,23,34,1371,1442,2821,400,727,1125,25,18,44,4897,4590,9488
211031267,138,84,222,12,23,32,0,0,0,0,0,0,9,6,8,2724,2121,4852,136,160,298,39,0,37,21,0,19,33,4,34,15,12,28,60,67,132,3180,2475,5659,29,21,48,0,0,0,7,7,9,13,18,28,4,5,6,0,4,9,52,52,105,0,0,0,0,0,0,0,0,0,0,6,6,4,0,4,9,5,15,21,18,40,78,76,156,14,15,29,0,0,0,0,0,4,20,19,31,1707,1780,3489,479,922,1401,13,13,29,5474,5284,10757
211031268,34,16,53,9,8,19,3,0,4,0,0,0,0,3,3,1262,997,2260,66,88,158,12,0,12,10,0,10,6,0,10,9,5,11,16,17,35,1423,1152,2572,11,6,19,0,0,0,0,0,0,18,5,23,0,0,0,0,0,0,24,15,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,3,5,10,9,15,41,30,72,4,4,10,0,0,0,0,0,0,4,9,12,839,861,1705,226,414,640,4,15,22,2541,2478,5016
211031450,66,61,127,31,20,53,3,0,3,0,0,0,9,9,19,2392,1962,4354,126,130,249,29,0,31,11,0,15,22,9,28,17,9,23,44,51,96,2752,2250,5004,26,18,45,0,0,0,3,0,9,22,14,30,0,4,4,0,0,0,52,38,92,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,3,3,27,7,31,75,49,127,9,14,21,0,0,0,0,0,0,8,14,23,848,1090,1935,318,675,993,18,20,35,4023,4094,8113
211031451,51,50,101,17,21,42,0,0,0,0,0,0,6,9,11,1860,1471,3332,100,108,213,35,0,36,5,0,5,15,5,17,9,0,8,33,42,69,2135,1706,3841,18,15,37,0,0,0,3,0,4,8,8,20,0,3,6,0,0,3,39,30,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,6,19,51,37,90,3,7,9,0,0,0,0,0,4,4,9,15,881,1056,1941,280,554,834,11,15,24,3372,3380,6746
211031452,27,10,37,3,3,14,0,0,0,0,0,0,0,0,5,747,572,1316,36,38,73,13,0,10,4,0,4,6,0,8,8,4,12,6,9,15,845,643,1488,0,0,5,0,0,0,0,0,0,11,4,10,0,0,3,0,0,0,14,9,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,21,9,31,0,3,3,0,0,0,0,0,0,0,3,6,307,346,653,99,211,309,4,0,0,1272,1211,2487
211041269,54,29,87,14,19,41,0,0,0,5,0,3,7,0,4,1205,996,2208,42,102,150,12,0,12,12,4,13,8,3,8,13,11,25,28,45,71,1398,1219,2619,23,10,34,0,0,0,0,0,0,12,7,16,0,0,0,0,0,0,37,21,52,0,0,0,0,0,0,0,0,5,0,5,4,0,0,0,0,10,6,5,10,22,46,38,78,14,14,25,0,5,5,0,0,0,14,14,32,826,783,1612,222,344,566,11,5,13,2513,2411,4928
211041270,161,135,295,19,36,56,3,0,3,0,0,0,0,7,12,2003,1532,3538,84,149,237,19,0,19,10,0,10,34,3,36,12,5,23,58,52,119,2413,1926,4343,26,40,65,0,0,0,9,16,27,16,13,32,0,0,9,5,6,4,55,72,133,0,0,0,0,0,0,3,0,3,0,3,3,0,4,3,4,8,8,20,15,41,82,101,187,15,16,32,3,0,0,3,0,5,23,16,38,1668,1638,3302,387,618,1002,16,15,29,4591,4317,8910
211041271,107,95,199,16,33,52,0,0,0,0,0,0,4,4,3,1436,1091,2536,55,138,190,17,0,17,5,4,12,15,6,19,17,8,23,34,38,68,1712,1415,3130,32,22,51,0,0,0,0,11,13,7,6,14,0,6,3,4,3,9,49,43,86,0,0,0,0,3,5,3,0,3,0,3,3,0,0,0,4,5,13,9,5,20,62,60,122,13,20,32,0,4,0,0,0,0,16,19,34,1108,1031,2144,295,446,741,4,5,13,3198,2980,6176
211041272,48,32,85,16,17,34,0,0,0,0,3,3,4,4,10,1307,1025,2332,78,116,195,18,0,18,7,0,7,12,0,12,9,4,7,27,26,53,1524,1232,2751,8,17,25,0,0,0,0,0,0,18,13,30,0,5,3,0,0,0,33,29,62,0,0,0,0,0,0,0,0,0,4,5,4,0,0,0,3,5,7,10,6,19,42,47,92,8,16,20,0,0,0,0,0,0,8,15,27,914,883,1794,225,364,589,10,3,7,2722,2539,5262
211041273,40,34,68,19,19,35,0,0,0,10,12,21,0,4,7,1413,1104,2519,72,100,171,25,0,25,4,0,4,6,0,5,9,4,18,19,16,32,1618,1292,2906,11,9,22,0,0,0,0,0,0,23,9,30,3,6,7,0,0,0,38,25,60,0,0,0,4,0,4,0,0,3,0,4,4,0,4,4,3,7,15,18,8,24,61,41,100,9,9,19,4,0,4,0,0,0,14,9,23,880,874,1754,233,360,591,16,9,25,2816,2585,5400
211051274,38,26,62,10,9,20,0,0,3,0,0,0,0,0,4,1482,1080,2561,68,66,141,49,0,49,12,0,11,5,0,5,11,10,20,27,39,67,1711,1232,2944,12,3,13,0,0,0,0,0,5,13,4,20,0,0,0,0,0,0,31,10,41,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,6,0,3,16,12,23,44,21,69,3,5,12,0,0,0,0,0,0,3,5,12,731,859,1587,257,495,755,8,4,11,2749,2615,5368
211051275,26,16,45,13,10,23,0,0,0,0,0,0,8,4,7,1984,1436,3421,99,110,205,28,0,28,7,0,11,3,0,6,14,7,22,18,20,44,2199,1612,3809,3,11,14,0,0,0,5,0,4,10,5,16,0,0,3,0,0,0,20,22,36,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9,3,8,18,5,19,38,27,66,3,11,17,0,0,0,0,0,0,3,12,15,624,746,1367,283,576,857,9,8,14,3161,2972,6136
211051276,0,6,7,10,5,12,0,0,0,0,0,0,0,0,0,2141,1639,3774,115,96,210,71,4,80,9,3,11,15,4,18,16,13,28,76,85,164,2455,1856,4307,3,4,12,0,0,0,0,0,0,9,10,20,3,0,3,0,0,0,16,8,28,0,0,0,0,0,0,0,0,0,5,0,6,0,0,0,5,5,11,24,7,28,49,17,62,4,0,10,0,0,3,3,0,5,8,4,9,525,828,1352,350,603,954,19,13,33,3401,3321,6719
211051277,14,15,31,10,9,24,0,0,0,0,0,0,3,0,4,1604,1300,2905,84,89,170,38,0,41,10,4,17,14,0,14,7,6,7,24,19,37,1811,1446,3261,7,9,18,0,0,0,0,0,0,7,3,13,0,0,0,0,3,3,15,15,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,17,7,23,29,26,57,0,6,12,0,0,0,0,0,0,3,6,11,396,568,966,181,420,599,10,14,17,2429,2476,4908
211051278,54,49,110,24,19,41,0,0,0,0,0,0,6,3,10,3317,2395,5711,174,165,336,94,3,94,18,0,23,11,3,14,26,8,34,59,40,103,3790,2686,6477,16,12,31,0,0,0,0,0,0,17,10,31,0,0,0,4,0,3,41,30,71,0,0,0,0,0,0,0,0,6,0,4,3,0,0,0,3,0,7,29,13,39,72,44,118,8,7,15,0,0,0,0,0,0,8,8,14,900,1242,2144,462,891,1349,18,23,37,5249,4889,10140
211051279,3,0,6,6,3,9,0,0,0,0,0,0,0,0,0,947,677,1624,43,38,82,28,0,29,10,0,10,0,0,0,6,3,11,55,39,100,1107,766,1873,0,0,0,0,0,0,0,0,0,3,3,8,0,0,0,0,0,0,10,3,8,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,5,0,4,12,0,11,17,4,24,0,0,0,0,0,0,0,0,0,0,0,0,288,369,654,117,228,349,4,0,10,1537,1370,2906
211051280,13,8,16,5,4,8,3,0,3,0,0,0,0,3,4,1130,828,1958,67,58,123,36,0,41,7,0,7,9,0,11,4,0,9,18,6,21,1290,910,2201,9,0,9,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,10,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,8,15,9,24,0,0,0,0,0,0,0,0,0,0,0,0,319,486,804,170,284,446,10,7,19,1806,1689,3494
211051281,76,47,122,12,14,23,6,0,5,0,0,0,4,12,13,3872,2879,6758,234,192,433,65,0,60,17,0,17,22,0,18,22,11,32,31,39,67,4351,3201,7549,29,39,66,0,0,0,3,4,7,19,15,34,3,5,8,6,0,6,55,60,119,0,0,0,0,0,0,5,0,5,0,4,3,0,0,0,10,4,9,25,12,40,90,74,164,14,12,26,0,0,0,0,0,0,14,10,26,1201,1455,2652,535,1027,1561,25,17,45,6220,5780,12003
211051282,15,11,33,13,4,18,0,0,0,0,0,0,0,0,0,1316,992,2314,63,64,126,26,0,26,14,0,14,8,0,8,12,6,19,44,33,74,1506,1121,2624,4,4,10,0,0,0,0,0,0,9,3,11,3,0,5,0,0,0,18,4,27,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,3,0,7,14,9,19,39,17,54,4,4,11,0,5,5,5,0,5,11,7,16,752,854,1609,292,415,705,8,5,14,2603,2419,5020
211051283,12,11,16,13,13,21,0,0,3,0,0,0,0,4,4,1776,1280,3057,82,90,171,66,0,66,9,0,10,8,0,8,14,5,14,13,29,39,1995,1421,3418,3,3,7,0,0,0,0,0,0,5,8,10,0,0,0,0,0,0,11,15,23,0,0,0,0,0,0,0,0,0,7,0,10,0,0,0,7,6,11,23,3,28,40,19,60,0,0,0,0,0,0,0,0,0,3,0,4,448,657,1109,226,461,692,9,0,9,2719,2566,5289
211051284,47,36,84,7,3,15,5,0,8,0,0,0,0,0,0,1479,1158,2638,73,67,141,23,0,23,16,4,14,6,3,11,15,13,26,26,37,62,1700,1316,3017,8,5,14,0,0,0,0,0,0,11,9,17,4,4,9,3,0,10,29,14,44,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,19,3,22,48,25,71,0,0,3,0,0,0,0,0,0,0,0,3,711,821,1541,289,458,741,12,10,19,2757,2633,5392
211051285,7,7,15,4,10,10,0,3,3,0,0,0,0,0,0,1436,1092,2531,90,55,140,72,0,75,3,0,5,0,0,0,8,6,15,58,43,102,1682,1210,2891,0,0,0,0,0,0,0,0,0,4,0,10,0,0,0,0,0,0,4,4,11,0,0,0,0,0,0,0,0,0,3,3,9,0,0,0,3,3,10,19,11,29,30,16,42,0,0,0,0,0,0,0,0,0,0,0,0,340,495,839,164,366,535,13,3,19,2234,2096,4330
211051286,4,0,7,21,13,33,0,0,0,0,0,0,0,0,0,2763,1957,4715,170,112,283,109,0,109,20,0,20,11,5,9,13,3,21,87,59,144,3188,2151,5340,0,3,7,0,0,0,0,0,0,11,4,15,0,0,3,0,0,0,19,5,22,0,0,0,0,0,0,4,0,6,7,0,7,0,0,0,11,0,9,35,13,49,60,18,82,4,3,11,0,0,4,0,0,0,3,10,10,479,787,1264,377,653,1030,38,25,55,4151,3631,7783
212011289,9,9,19,11,4,20,0,0,0,0,0,0,0,0,4,3276,2209,5486,156,165,321,117,3,121,20,0,22,7,0,6,16,14,29,55,50,103,3665,2468,6127,4,6,8,0,0,0,0,0,0,10,11,25,0,3,3,0,0,0,18,16,34,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,3,4,30,4,38,52,25,74,3,6,10,0,0,3,0,0,0,5,4,11,865,1309,2173,416,749,1167,20,18,39,5021,4573,9602
212011546,121,106,224,4,14,15,0,0,0,0,0,0,9,11,15,4229,3030,7256,202,233,436,72,0,76,31,0,34,13,3,13,28,13,42,28,46,78,4735,3456,8191,15,31,50,0,0,0,5,3,9,24,9,32,4,5,11,4,3,10,57,55,110,0,0,0,0,0,0,0,3,6,0,4,4,0,0,0,6,4,14,40,15,54,95,73,172,21,26,47,0,0,0,0,0,0,18,26,47,1243,1606,2850,462,983,1451,15,15,30,6575,6171,12745
212011547,18,13,26,0,7,12,0,0,0,0,0,0,0,0,0,1672,1207,2889,67,79,152,98,3,104,10,0,10,4,0,4,14,4,17,63,43,109,1952,1360,3307,5,0,5,0,0,0,0,0,3,12,3,18,3,0,3,7,0,7,21,4,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,21,4,24,48,13,59,3,0,3,0,0,0,0,0,0,3,0,3,335,565,901,191,366,554,34,31,67,2552,2335,4891
212011548,6,6,12,0,5,6,4,0,4,0,0,0,0,0,0,1906,1335,3240,95,87,177,89,8,89,12,0,15,0,3,3,13,6,15,51,43,96,2175,1490,3665,0,3,6,0,0,0,0,0,0,4,3,12,0,0,0,0,0,0,9,8,16,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,5,0,0,22,13,37,32,20,58,0,0,0,0,0,0,0,0,0,0,0,0,298,506,805,176,352,537,24,19,43,2705,2395,5102
212011549,50,36,86,0,8,12,0,0,0,0,0,0,0,3,3,2750,1921,4667,154,130,279,54,0,54,25,3,23,8,8,13,18,9,25,24,17,41,3088,2128,5218,14,17,39,0,0,0,0,0,0,18,11,28,0,4,7,3,0,3,41,32,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,38,20,54,79,53,131,13,9,21,0,0,0,0,0,0,13,11,19,445,681,1125,269,536,809,13,7,30,3908,3424,7330
212011550,33,25,57,5,8,12,0,0,0,0,0,0,3,3,6,1300,1026,2331,66,60,128,35,3,37,0,0,0,0,0,5,13,3,22,17,9,33,1484,1147,2629,5,5,11,0,0,0,0,0,5,3,3,14,4,0,7,6,5,4,19,15,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,12,30,35,30,66,6,6,13,0,0,0,0,0,0,8,6,14,294,401,694,113,249,359,11,12,16,1941,1841,3780
212011551,33,40,77,0,3,8,0,0,0,0,0,0,0,5,5,1065,652,1714,59,63,123,32,0,32,6,0,6,9,0,7,7,9,15,19,36,55,1228,806,2033,12,19,33,0,0,0,0,0,5,4,4,5,0,0,0,4,0,4,25,21,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,7,20,41,26,70,5,6,11,0,0,0,0,0,0,5,6,11,141,232,376,103,190,286,5,5,8,1516,1263,2783
212011552,133,145,278,27,15,39,0,0,6,0,0,0,18,12,32,4490,3080,7571,268,318,587,80,0,76,24,0,24,20,3,21,29,19,50,46,49,99,5132,3647,8777,27,32,60,0,0,0,11,10,19,30,10,39,4,6,11,14,4,17,82,58,142,0,0,0,0,0,0,0,3,6,0,5,5,0,0,0,3,11,14,43,25,66,126,93,219,10,22,31,0,0,3,4,0,3,10,27,37,885,1225,2105,475,895,1374,31,20,52,6655,5903,12563
212021293,73,58,127,3,13,23,4,0,4,0,0,0,3,6,9,3556,2659,6213,194,207,401,39,6,35,19,0,17,10,0,9,25,12,38,42,45,83,3968,3003,6972,11,9,21,0,0,0,3,0,5,14,3,20,4,0,8,3,0,3,37,14,51,0,0,0,0,0,0,3,0,3,0,3,6,0,0,0,9,3,7,22,12,35,62,30,100,7,11,19,0,0,0,5,0,5,9,14,25,1311,1576,2889,448,841,1289,19,19,40,5823,5480,11307
212021295,29,21,56,40,43,82,0,0,0,0,0,0,11,10,18,2031,901,2923,133,145,280,51,3,48,7,0,7,8,0,10,18,9,25,23,19,36,2344,1142,3495,5,14,20,0,0,0,3,0,3,6,9,10,3,0,4,0,0,0,14,22,34,0,0,0,0,0,0,0,0,4,3,4,5,0,3,5,5,7,12,23,8,30,42,41,84,4,11,16,0,0,5,0,0,0,4,11,18,159,249,410,148,172,320,37,17,54,2742,1643,4381
212021297,26,41,76,23,25,47,0,0,0,0,0,0,4,11,15,1830,1066,2901,104,140,243,32,0,37,0,0,8,3,0,3,26,10,36,16,14,27,2068,1316,3385,5,14,19,0,0,0,0,0,0,12,6,21,0,4,9,0,3,3,25,24,50,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,4,0,8,20,10,30,45,33,84,4,11,10,0,0,0,0,0,0,6,11,13,302,389,690,187,231,419,18,7,27,2625,1992,4617
212021299,14,3,20,5,0,4,0,0,0,0,0,0,0,0,5,1474,968,2437,74,73,145,70,0,71,0,0,4,3,0,3,8,10,15,13,6,23,1652,1061,2717,0,0,0,0,0,0,0,0,0,4,5,6,0,0,0,0,0,0,3,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,18,23,12,28,0,0,0,0,0,0,4,0,4,4,0,4,384,574,961,144,255,401,15,11,22,2212,1918,4126
212021453,21,24,43,12,15,25,0,0,0,0,0,0,8,3,9,2010,1348,3358,91,148,248,47,0,51,5,0,6,4,0,3,13,8,23,16,10,28,2231,1557,3787,6,3,8,0,0,0,0,6,6,14,15,26,3,0,5,0,3,3,26,27,51,0,0,0,0,0,0,0,4,4,3,6,11,0,0,0,4,11,11,15,12,34,41,49,90,11,8,19,0,0,0,0,0,0,9,5,15,496,630,1121,213,364,574,5,10,18,3005,2610,5615
212021454,32,16,46,20,14,30,0,0,0,0,0,0,3,0,6,2157,1431,3589,103,147,252,57,0,57,10,0,7,7,0,7,13,16,27,11,18,29,2411,1648,4062,13,8,22,0,0,0,0,0,0,13,11,30,0,4,4,3,0,4,32,24,55,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,7,5,27,13,36,58,36,99,4,11,15,0,0,0,3,0,3,6,14,16,591,694,1288,228,357,589,20,11,28,3312,2757,6068
212021455,37,23,65,4,17,24,0,0,0,0,0,0,10,0,11,2472,1665,4139,101,135,241,48,0,48,7,0,7,5,0,5,21,15,33,10,17,30,2726,1883,4612,13,16,30,0,0,0,0,0,0,17,8,26,3,0,4,0,0,0,37,24,61,0,0,0,0,0,0,0,0,0,4,3,6,0,0,0,7,3,9,19,8,24,69,29,96,9,6,17,0,0,0,0,0,0,14,6,20,555,747,1305,277,484,766,10,11,26,3655,3170,6825
212021456,64,61,127,16,29,46,0,0,0,0,0,0,10,6,18,2559,1613,4173,134,140,272,45,3,49,11,0,11,5,0,5,22,11,28,12,24,38,2872,1890,4762,24,25,50,0,0,0,4,11,12,13,9,19,4,7,8,0,0,3,41,49,92,0,0,0,0,0,0,0,0,0,0,5,6,3,0,3,5,5,10,24,15,42,75,69,143,11,16,26,0,0,0,0,0,0,10,13,26,454,700,1149,246,429,666,6,8,14,3665,3106,6773
212021553,71,48,117,6,6,11,0,0,0,0,0,5,7,3,15,2876,2115,4986,174,203,372,39,0,40,17,0,17,10,0,11,28,11,42,22,32,48,3243,2423,5667,13,21,37,0,0,0,0,3,4,21,13,35,0,4,3,9,3,10,51,41,87,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,8,10,32,17,42,80,56,139,14,15,26,0,0,6,0,0,0,14,17,29,1109,1226,2342,372,637,1008,17,8,24,4832,4374,9207
212021554,52,41,94,0,7,14,0,0,0,0,0,0,5,8,14,1887,1328,3214,87,125,209,32,0,32,16,0,14,9,0,7,15,12,32,4,12,23,2107,1541,3649,8,13,22,0,0,0,0,0,0,19,6,28,0,6,3,0,0,0,32,28,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,16,11,27,50,41,87,7,14,22,0,0,0,0,0,0,6,11,22,657,735,1394,188,400,582,0,6,13,3009,2738,5748
212031300,84,75,158,32,43,72,0,0,0,0,0,0,9,21,34,3708,2385,6090,245,247,494,80,3,81,27,0,30,11,0,14,22,22,41,40,51,89,4260,2848,7107,35,41,70,0,0,0,4,0,8,22,6,25,4,3,13,7,4,4,67,56,123,0,0,0,0,0,0,3,0,0,0,4,8,5,4,6,7,8,14,30,24,55,106,85,191,20,22,44,9,0,9,0,0,0,25,22,50,436,706,1143,356,608,961,28,27,51,5209,4300,9510
212031303,44,33,78,9,13,27,0,0,6,0,0,0,10,8,17,3303,2364,5669,131,157,292,133,0,133,16,0,16,7,0,7,32,22,53,30,31,63,3723,2630,6351,8,20,25,0,0,0,0,0,0,24,6,32,0,9,9,0,0,0,37,30,68,0,0,0,0,0,0,0,0,0,0,3,10,0,0,0,0,3,10,44,21,71,82,62,148,8,7,22,0,0,0,0,0,0,11,7,20,653,1027,1682,334,677,1011,19,14,37,4825,4415,9240
212031304,58,60,121,18,28,44,0,0,0,0,0,0,9,15,34,4057,2774,6829,197,266,464,85,0,86,30,0,30,4,0,5,43,19,61,16,32,54,4523,3200,7719,17,14,35,0,0,0,0,0,7,31,18,49,3,7,9,5,0,3,60,46,106,0,0,0,0,0,0,0,5,5,6,6,10,0,0,0,9,10,14,42,33,74,103,86,194,13,20,29,3,0,3,0,0,0,17,18,31,587,860,1445,351,681,1026,29,14,44,5604,4861,10469
212031306,134,121,256,20,21,40,0,0,0,0,0,0,17,12,24,3093,2023,5118,126,240,374,63,0,63,17,0,16,12,0,12,28,19,43,12,26,41,3518,2465,5989,14,41,57,0,0,0,5,6,12,23,16,46,0,7,7,0,3,5,45,83,124,0,0,0,0,0,0,5,0,5,4,0,3,0,0,0,7,0,5,32,22,56,81,103,185,10,23,34,3,4,10,0,0,0,19,28,45,882,953,1837,277,474,748,32,13,48,4804,4040,8847
212031308,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1565,1101,2665,69,66,129,81,6,93,0,5,4,11,0,12,14,9,15,32,25,52,1772,1213,2980,0,0,0,0,0,0,0,0,0,4,4,7,0,0,0,0,0,0,3,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,10,29,23,10,38,0,0,0,0,0,0,0,0,0,0,0,0,210,428,643,157,286,447,13,13,24,2176,1957,4139
212031457,45,24,71,10,9,10,0,4,4,0,0,0,4,3,5,2370,1616,3985,135,174,313,44,0,44,16,0,16,8,0,8,16,11,26,13,9,31,2650,1855,4501,11,11,18,0,0,0,0,0,4,20,7,23,0,3,7,0,6,0,32,26,57,0,0,0,0,0,0,0,3,3,0,5,4,0,0,0,0,6,12,23,9,35,59,41,104,0,0,6,3,0,3,0,0,0,10,0,13,586,764,1358,300,490,782,9,5,15,3609,3164,6771
212031458,66,43,115,24,21,45,0,0,0,0,0,0,10,5,14,2927,1911,4844,175,230,406,65,0,68,14,0,14,5,3,6,29,15,42,10,22,28,3328,2247,5575,13,17,24,0,0,0,0,0,3,23,10,37,0,8,8,0,0,0,40,36,78,0,0,0,0,0,0,7,0,8,0,10,12,0,3,6,8,15,23,35,18,54,81,66,152,14,15,29,0,0,0,3,0,3,13,21,36,567,711,1282,293,513,813,24,15,38,4312,3575,7892
212031555,47,43,87,4,0,7,0,0,0,0,0,0,10,8,13,1718,1256,2970,66,102,166,26,0,26,3,0,6,7,0,7,17,14,32,3,20,22,1901,1438,3333,10,8,18,0,0,0,3,0,3,21,14,35,0,5,5,0,0,0,33,25,61,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,7,7,22,16,38,51,46,100,7,19,26,0,0,0,0,0,0,7,19,26,592,635,1231,172,294,467,17,13,29,2736,2447,5187
212031556,55,44,95,5,15,16,0,0,0,0,0,0,15,17,34,2983,1939,4917,95,166,264,46,0,48,3,0,3,4,0,6,37,16,50,4,16,21,3253,2208,5459,10,29,38,0,0,0,0,0,0,18,6,30,0,9,7,0,0,3,31,43,75,0,0,0,0,0,0,0,0,5,4,0,9,0,0,0,5,3,12,20,18,38,59,71,127,4,11,17,0,5,5,0,0,0,10,17,20,570,697,1261,235,469,705,26,15,41,4152,3472,7620
