SA2_CODE_2021,CF_C_BPBO_DC_0_4,CF_C_BPBO_DC_5_9,CF_C_BPBO_DC_10_12,CF_C_BPBO_DC_13_14,CF_C_BPBO_DC_15_17,CF_C_BPBO_DC_18_20,CF_C_BPBO_DC_21_24,CF_C_BPBO_Tot,CF_C_FBO_DC_0_4,CF_C_FBO_DC_5_9,CF_C_FBO_DC_10_12,CF_C_FBO_DC_13_14,CF_C_FBO_DC_15_17,CF_C_FBO_DC_18_20,CF_C_FBO_DC_21_24,CF_C_FBO_Tot,CF_C_MBO_DC_0_4,CF_C_MBO_DC_5_9,CF_C_MBO_DC_10_12,CF_C_MBO_DC_13_14,CF_C_MBO_DC_15_17,CF_C_MBO_DC_18_20,CF_C_MBO_DC_21_24,CF_C_MBO_Tot,CF_C_BPBAu_DC_0_4,CF_C_BPBAu_DC_5_9,CF_C_BPBAu_DC_10_12,CF_C_BPBAu_DC_13_14,CF_C_BPBAu_DC_15_17,CF_C_BPBAu_DC_18_20,CF_C_BPBAu_DC_21_24,CF_C_BPBAu_Tot,CF_C_BP_NS_DC_0_4,CF_C_BP_NS_DC_5_9,CF_C_BP_NS_DC_10_12,CF_C_BP_NS_DC_13_14,CF_C_BP_NS_DC_15_17,CF_C_BP_NS_DC_18_20,CF_C_BP_NS_DC_21_24,CF_C_BP_NS_Tot,CF_C_Tot_DC_0_4,CF_C_Tot_DC_5_9,CF_C_Tot_DC_10_12,CF_C_Tot_DC_13_14,CF_C_Tot_DC_15_17,CF_C_Tot_DC_18_20,CF_C_Tot_DC_21_24,CF_C_Tot_Tot,One_PF_BPBO_DC_0_4,One_PF_BPBO_DC_5_9,One_PF_BPBO_DC_10_12,One_PF_BPBO_DC_13_14,One_PF_BPBO_DC_15_17,One_PF_BPBO_DC_18_20,One_PF_BPBO_DC_21_24,One_PF_BPBO_Tot,One_PF_FBO_DC_0_4,One_PF_FBO_DC_5_9,One_PF_FBO_DC_10_12,One_PF_FBO_DC_13_14,One_PF_FBO_DC_15_17,One_PF_FBO_DC_18_20,One_PF_FBO_DC_21_24,One_PF_FBO_Tot,One_PF_MBO_DC_0_4,One_PF_MBO_DC_5_9,One_PF_MBO_DC_10_12,One_PF_MBO_DC_13_14,One_PF_MBO_DC_15_17,One_PF_MBO_DC_18_20,One_PF_MBO_DC_21_24,One_PF_MBO_Tot,One_PF_BPBAu_DC_0_4,One_PF_BPBAu_DC_5_9,One_PF_BPBAu_DC_10_12,One_PF_BPBAu_DC_13_14,One_PF_BPBAu_DC_15_17,One_PF_BPBAu_DC_18_20,One_PF_BPBAu_DC_21_24,One_PF_BPBAu_Tot,One_PF_BP_NS_DC_0_4,One_PF_BP_NS_DC_5_9,One_PF_BP_NS_DC_10_12,One_PF_BP_NS_DC_13_14,One_PF_BP_NS_DC_15_17,One_PF_BP_NS_DC_18_20,One_PF_BP_NS_DC_21_24,One_PF_BP_NS_Tot,One_PF_Tot_DC_0_4,One_PF_Tot_DC_5_9,One_PF_Tot_DC_10_12,One_PF_Tot_DC_13_14,One_PF_Tot_DC_15_17,One_PF_Tot_DC_18_20,One_PF_Tot_DC_21_24,One_PF_Tot_Tot,Tot_DC_0_4,Tot_DC_5_9,Tot_DC_10_12,Tot_DC_13_14,Tot_DC_15_17,Tot_DC_18_20,Tot_DC_21_24,Tot_Tot
210031537,177,161,65,37,36,39,13,530,40,17,15,17,15,15,5,123,48,36,11,6,12,15,3,139,202,143,76,54,61,38,23,604,0,0,0,0,0,0,0,0,471,367,179,106,130,99,50,1403,5,6,8,10,15,5,7,62,6,9,5,0,5,4,0,27,0,4,5,0,4,0,4,24,13,26,15,6,20,10,17,104,3,0,0,0,0,0,0,4,25,47,37,23,40,21,25,226,497,420,212,135,169,123,74,1629
210031538,279,230,128,65,84,53,39,875,104,97,47,33,33,18,11,343,122,96,49,21,27,11,4,322,452,421,230,147,211,108,46,1612,6,0,0,0,0,0,0,10,966,842,448,268,344,188,100,3159,18,31,23,20,29,13,11,139,15,29,24,9,14,5,4,107,3,11,16,5,18,9,0,62,32,60,40,19,49,36,13,249,0,4,0,0,0,0,0,10,72,133,105,60,104,61,30,560,1031,975,553,329,444,251,135,3717
210041240,62,62,42,30,42,28,21,291,73,78,31,31,49,33,7,304,76,71,26,19,23,14,12,238,444,515,315,238,275,132,65,1988,5,0,3,0,0,0,0,8,660,728,424,312,392,208,102,2829,4,7,0,0,3,3,0,18,6,16,10,3,10,0,4,52,0,7,10,3,7,0,0,30,61,112,67,50,77,35,14,422,0,4,0,0,3,0,0,14,80,143,93,63,99,43,22,533,741,879,513,374,492,248,121,3365
210041539,149,108,38,12,19,15,8,347,33,13,13,3,7,3,0,77,36,18,4,0,3,5,3,78,219,157,53,37,37,18,7,526,0,0,0,0,0,0,0,8,444,298,108,63,64,34,13,1028,3,7,8,4,0,0,0,21,4,6,0,3,3,0,0,30,0,4,0,0,0,0,0,9,28,39,18,27,25,4,0,142,0,0,5,5,0,0,0,5,37,57,30,33,31,11,5,204,484,358,137,98,99,47,15,1232
210041540,106,145,64,38,53,27,16,436,71,56,43,22,45,11,6,257,70,55,32,22,28,16,0,224,468,510,273,152,210,76,48,1748,0,0,0,0,0,0,0,6,715,767,411,239,339,132,77,2681,3,15,9,4,8,3,4,44,18,22,15,17,8,3,5,87,7,15,3,5,3,3,0,43,89,125,88,64,94,32,19,507,0,5,4,0,0,4,0,16,115,175,126,88,112,45,27,698,834,942,535,329,453,177,102,3376
210041541,77,61,34,25,30,11,7,247,54,53,25,19,17,11,3,183,58,53,19,18,16,8,5,175,458,385,220,144,166,76,54,1501,3,0,0,0,0,0,0,4,657,557,298,204,225,107,69,2114,3,4,7,4,7,0,6,26,20,17,11,3,10,6,4,69,0,5,8,3,9,0,0,34,48,108,72,39,70,19,10,368,0,0,3,0,0,0,0,8,78,131,97,51,99,30,23,501,727,691,397,249,326,139,90,2617
210051242,523,455,251,156,162,92,50,1683,119,98,43,27,33,10,0,331,47,52,25,8,12,6,3,144,86,47,27,24,27,16,9,232,13,5,0,0,4,3,0,28,785,655,345,211,236,129,64,2426,60,58,54,41,56,30,16,313,12,19,16,11,11,0,3,75,14,20,15,9,13,7,0,75,58,58,45,29,45,9,3,255,5,9,6,4,3,0,0,27,146,170,132,85,132,52,20,741,928,829,473,297,366,177,86,3163
210051243,479,585,346,232,295,176,96,2205,155,127,86,65,57,28,9,523,103,92,49,24,27,7,7,304,130,121,42,28,20,11,6,364,9,8,4,9,0,0,0,33,871,942,531,350,402,218,121,3429,42,79,51,42,81,52,29,378,30,48,17,18,27,7,5,151,8,14,7,5,6,3,0,47,48,58,26,21,27,9,3,195,9,14,3,3,3,0,0,35,140,212,114,93,141,72,43,811,1012,1147,644,443,538,289,161,4236
210051245,158,183,140,102,136,114,79,913,79,93,45,26,46,26,13,336,77,67,38,25,37,21,3,262,543,443,233,144,189,79,52,1682,6,0,0,4,4,0,0,19,856,793,455,301,408,249,151,3214,13,24,23,28,39,27,18,176,18,22,17,13,18,11,3,100,4,15,9,7,18,7,0,55,60,105,75,46,79,26,12,411,0,4,0,0,0,0,0,12,101,160,128,102,158,65,42,753,958,954,589,403,566,314,188,3966
210051246,417,536,303,233,288,218,159,2156,150,161,90,67,86,54,37,644,127,110,59,44,41,42,27,446,698,532,297,180,237,166,76,2187,8,3,4,0,0,0,0,17,1401,1342,753,521,659,484,289,5454,20,51,34,28,39,39,23,232,8,24,24,19,19,18,10,116,7,13,7,6,7,8,0,47,61,79,42,46,52,21,19,317,7,0,0,0,0,0,0,10,97,158,117,96,119,86,52,728,1498,1505,869,618,779,571,345,6183
210051247,404,471,294,186,263,203,128,1957,180,161,76,45,58,22,8,550,60,59,33,20,15,7,7,196,124,95,38,27,27,13,7,338,16,8,8,3,0,0,0,41,784,789,453,287,371,245,158,3087,68,102,72,54,90,58,42,482,30,36,21,21,13,9,4,135,3,16,14,11,8,6,4,72,48,72,34,23,19,9,3,201,8,8,3,4,0,0,0,23,159,225,139,124,132,81,54,916,943,1013,596,414,504,321,207,4001
210051248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,3,0,7
210051250,88,92,48,28,34,20,17,321,23,14,4,4,3,7,0,57,31,20,12,0,10,5,3,86,187,119,47,31,35,14,4,438,0,0,0,0,0,0,0,6,329,245,110,71,78,38,24,900,0,3,12,10,8,7,7,45,3,9,7,3,4,4,3,32,5,4,3,4,0,3,0,20,29,38,30,22,25,8,9,167,0,4,0,0,0,0,0,8,45,55,49,36,35,19,17,264,374,301,165,109,117,64,44,1164
210051441,266,262,135,78,98,53,34,929,31,30,11,11,17,3,8,113,20,19,13,13,15,10,0,88,113,120,90,56,59,36,15,485,4,0,3,0,0,0,0,14,434,426,256,160,186,105,57,1633,17,35,29,23,23,12,9,138,12,10,15,3,9,0,0,55,0,7,0,0,4,0,0,13,49,61,32,16,43,7,3,200,3,4,3,0,0,0,0,10,77,111,78,47,78,21,16,425,513,540,330,205,264,127,68,2055
210051442,494,599,329,213,269,164,81,2144,47,63,45,18,27,13,0,213,46,39,26,18,13,3,3,156,175,250,158,87,107,39,10,830,6,3,0,0,0,0,0,14,772,957,552,337,417,216,91,3351,38,45,40,28,32,30,13,217,12,25,12,3,8,3,5,74,5,12,9,0,5,3,0,27,36,55,27,32,30,20,6,207,0,3,3,0,0,0,0,3,89,140,85,63,77,56,25,536,870,1096,635,405,494,269,117,3884
210051443,1125,1105,557,312,446,261,192,3990,120,123,47,33,26,27,16,391,86,83,27,17,14,9,5,255,304,246,155,96,126,46,32,996,7,3,8,4,0,0,0,23,1642,1559,793,462,617,336,242,5652,60,102,57,42,56,46,32,401,28,35,14,8,18,4,4,111,16,15,6,3,8,7,5,55,50,79,57,41,53,18,10,317,3,9,5,0,0,0,0,20,160,237,139,98,132,85,48,904,1804,1796,930,563,749,424,288,6559
210051445,1818,1419,504,265,286,151,74,4520,162,69,37,20,26,16,9,332,107,56,27,10,18,4,4,225,653,321,121,83,73,37,11,1305,15,10,6,6,0,0,0,38,2764,1873,697,389,403,209,98,6430,69,89,51,29,43,36,12,333,23,23,18,12,7,0,3,93,7,12,14,5,13,4,0,52,114,134,51,35,28,15,5,390,7,5,3,0,0,0,0,20,220,270,138,80,91,56,23,887,2982,2148,838,466,497,262,119,7315
210051542,849,791,356,150,171,93,67,2478,45,40,25,12,11,0,0,138,46,24,12,0,5,3,0,83,136,108,33,18,15,4,5,322,3,0,0,0,0,0,0,14,1077,965,424,180,203,107,69,3035,25,42,26,25,30,17,4,170,10,11,7,8,3,4,0,40,5,10,9,0,0,0,0,21,27,39,20,14,12,9,5,115,0,0,0,0,0,3,0,3,69,102,58,44,40,26,11,357,1149,1066,484,227,247,131,81,3388
210051543,757,814,414,198,262,162,82,2694,56,53,30,22,19,7,0,193,42,47,16,11,12,13,3,138,162,180,74,27,36,9,0,492,8,3,0,0,0,0,0,17,1019,1100,539,259,337,180,87,3522,35,60,35,21,43,23,16,244,10,15,9,13,8,0,6,59,11,16,10,8,6,0,0,47,32,43,21,23,25,0,3,154,4,10,4,3,0,0,0,20,89,146,78,63,88,29,20,517,1114,1244,623,326,420,212,108,4043
210051544,261,324,220,174,242,189,104,1511,74,62,44,18,35,19,6,255,37,34,25,10,9,8,9,144,61,50,40,37,57,40,15,289,3,0,0,0,0,0,0,8,435,471,329,240,342,247,140,2205,26,38,39,27,48,36,18,231,8,29,9,6,8,4,4,75,0,15,8,3,3,3,5,38,21,24,12,12,23,9,0,102,0,3,0,0,0,0,0,4,64,109,64,48,85,52,29,453,501,576,397,292,429,305,165,2654
210051545,631,781,528,351,509,334,202,3339,94,114,63,37,38,12,13,367,42,56,14,12,24,10,3,167,136,108,64,43,57,26,10,455,4,5,3,4,0,0,0,24,911,1065,671,451,633,391,229,4347,42,74,61,37,65,48,23,358,17,19,15,14,14,15,0,89,7,10,5,0,13,4,4,48,33,32,18,19,19,0,0,117,0,8,7,4,4,0,0,32,110,145,100,74,109,68,31,635,1021,1208,780,528,736,452,257,4988
211011251,276,280,95,57,92,59,44,907,32,31,24,13,14,4,0,116,59,52,31,19,20,8,3,194,250,205,122,84,89,36,20,798,0,0,0,0,0,0,0,3,613,570,270,168,208,115,67,2013,15,26,9,9,20,12,12,103,7,12,12,10,16,8,0,66,10,4,4,3,8,6,3,34,49,65,54,39,61,27,11,311,4,3,3,0,0,0,0,7,82,113,82,70,104,49,28,522,692,680,354,234,310,160,95,2540
211011254,416,511,283,176,243,195,130,1948,48,44,25,20,27,16,6,181,79,83,35,22,35,17,5,270,271,248,156,114,151,80,41,1059,6,6,3,4,0,4,0,20,814,889,500,328,459,305,185,3484,14,48,26,16,29,22,20,169,8,9,11,6,13,3,3,53,4,10,11,5,9,5,4,43,45,76,42,44,74,26,8,321,0,0,5,0,0,0,0,9,68,146,89,73,128,58,37,600,885,1036,595,405,583,367,220,4084
211011255,51,82,43,28,58,35,21,318,15,23,18,15,19,15,13,111,31,29,21,11,18,12,9,125,145,227,158,100,167,116,55,971,0,0,0,0,0,0,0,0,241,361,245,154,265,176,92,1524,0,3,8,0,11,7,4,26,8,3,6,3,0,0,0,24,0,4,5,0,0,0,0,12,19,26,16,12,14,12,4,108,0,0,0,0,0,0,0,6,29,34,30,16,32,24,12,171,267,396,273,170,298,194,97,1701
211011256,275,335,161,95,150,139,91,1253,53,53,34,21,33,18,14,235,63,68,41,31,29,22,17,274,264,294,206,139,166,100,61,1244,0,0,0,0,0,0,0,4,663,751,451,293,386,281,177,3010,10,28,16,11,14,17,18,108,8,12,6,0,8,3,4,36,0,3,4,9,10,0,0,36,36,58,37,42,56,23,6,262,0,0,0,0,3,0,0,3,57,95,64,69,94,43,27,449,724,849,512,363,484,330,196,3458
211011257,149,170,93,56,84,68,48,660,17,37,34,20,20,10,4,154,34,30,15,18,18,11,4,135,143,204,160,106,161,75,35,890,0,0,0,0,0,0,0,9,351,444,306,205,288,162,90,1847,10,6,3,8,13,6,11,56,3,5,0,4,0,3,6,22,0,0,0,3,4,0,0,17,3,21,25,15,32,13,11,126,3,0,0,0,0,0,0,3,26,31,39,33,49,24,21,219,380,475,341,235,335,189,109,2066
211011258,128,184,100,65,122,110,83,791,31,38,30,20,30,21,18,188,39,37,26,13,30,13,22,178,217,207,170,125,167,105,40,1037,0,0,0,0,0,0,0,0,423,466,321,219,350,250,165,2197,6,8,11,10,20,9,11,69,4,9,3,4,8,6,0,33,0,3,3,4,4,3,4,28,17,31,29,22,27,10,12,151,0,3,0,0,0,0,0,5,34,54,48,40,57,27,25,285,459,518,367,260,409,281,187,2480
211011259,369,478,217,135,167,128,75,1567,43,59,30,26,32,11,0,196,61,53,27,22,17,12,13,197,218,233,167,109,111,76,37,943,5,3,0,0,0,0,0,10,686,820,440,294,324,225,121,2913,16,35,24,13,25,20,11,154,10,14,8,9,7,4,0,44,0,8,3,4,11,3,3,37,31,53,47,31,45,17,13,236,0,0,0,0,0,0,0,3,62,113,80,55,87,49,33,480,752,932,524,354,412,269,155,3397
211011260,383,511,265,158,244,215,128,1900,38,42,19,24,22,20,14,193,66,55,34,23,28,16,9,230,161,222,149,102,174,98,50,950,0,0,0,0,0,0,0,6,649,827,472,310,467,348,204,3280,18,25,39,16,41,36,23,205,6,6,10,11,13,4,0,56,7,8,5,0,11,3,0,40,34,52,43,30,49,24,16,236,3,0,4,0,0,0,0,11,71,93,99,60,106,71,40,540,717,916,572,369,573,426,245,3823
211011446,340,314,149,102,120,87,39,1144,84,64,25,26,31,17,9,260,113,103,54,44,29,15,3,353,673,541,277,174,216,94,31,2009,0,6,9,0,0,0,0,14,1206,1030,516,344,395,205,89,3783,10,30,16,21,22,18,10,123,11,17,23,10,21,10,9,104,22,10,18,9,15,3,4,83,104,168,123,89,112,41,32,654,4,7,0,0,0,0,0,18,149,232,179,131,166,72,47,980,1360,1263,691,475,560,279,136,4762
211011447,164,138,83,44,54,54,30,566,58,62,32,13,18,12,7,204,84,79,26,17,17,18,0,249,390,370,208,139,174,80,24,1391,4,4,0,0,0,0,0,6,697,649,346,218,270,169,65,2407,4,15,5,3,15,8,11,56,13,22,14,6,11,11,3,64,4,14,5,7,11,0,3,43,60,99,65,53,87,34,21,418,0,0,0,0,0,0,0,6,83,154,88,64,120,50,38,588,776,803,431,289,387,217,96,2998
211011448,189,204,91,58,82,70,53,752,52,52,51,23,38,12,4,236,66,63,23,25,27,23,11,226,499,434,237,156,229,104,58,1717,3,0,3,0,0,0,0,10,811,761,402,263,380,208,123,2946,8,11,10,10,14,10,3,72,12,24,13,13,17,5,3,88,3,15,15,7,8,6,0,45,49,82,64,45,86,39,17,377,0,0,0,0,0,0,0,8,75,130,103,77,118,56,36,596,883,897,506,337,494,262,154,3538
211011449,20,17,7,18,12,7,4,81,24,21,15,5,18,4,0,92,23,19,12,9,11,5,0,74,164,191,106,71,85,41,14,674,0,0,0,0,0,0,0,0,229,251,146,105,119,56,17,921,0,0,0,0,0,0,0,4,4,3,0,5,9,4,0,25,0,0,0,0,0,3,0,8,14,39,14,17,17,5,6,113,0,0,0,0,0,0,0,4,15,48,17,16,28,15,4,150,247,296,157,122,149,64,23,1069
211021261,212,297,164,116,148,109,65,1111,52,57,37,26,43,40,10,273,66,79,69,32,51,42,28,369,241,446,287,221,316,239,139,1883,6,6,3,0,0,0,0,9,578,880,565,397,566,433,245,3648,6,19,21,18,22,24,15,121,4,12,24,9,17,14,5,80,4,5,7,3,7,9,3,40,22,37,26,26,40,19,9,181,0,0,0,0,0,0,0,0,28,70,79,58,88,64,30,419,606,955,644,453,647,495,274,4074
211021262,38,38,41,19,50,22,21,227,45,40,40,32,49,23,21,249,36,45,26,18,33,26,17,206,237,341,281,210,305,169,92,1633,3,0,0,0,0,0,0,0,349,468,385,285,439,241,152,2320,0,0,9,0,9,7,3,28,7,3,3,3,6,0,3,26,0,6,4,6,4,0,0,19,7,22,19,21,38,17,13,140,0,0,6,0,0,0,0,3,9,38,40,29,55,30,15,220,358,505,426,314,495,275,167,2546
211031263,153,137,75,30,44,28,30,491,27,43,23,23,16,12,6,161,75,47,17,11,15,0,6,161,355,369,212,143,188,84,32,1379,0,0,0,0,0,0,0,0,607,600,328,206,261,125,75,2194,15,19,10,8,6,7,5,60,16,7,7,3,8,3,0,42,5,6,12,4,7,0,0,25,41,74,57,42,69,25,6,310,0,0,0,3,0,0,0,3,72,104,81,57,87,37,11,445,679,700,409,263,345,163,83,2641
211031265,127,166,98,62,80,60,29,623,73,70,30,28,50,32,9,288,65,82,58,31,41,23,13,313,567,686,425,294,435,207,140,2758,0,5,0,0,0,0,0,7,825,1009,616,414,608,322,187,3993,5,17,15,7,15,19,4,85,14,13,14,3,17,4,3,73,0,9,10,9,11,0,5,38,31,105,71,50,83,47,24,416,0,0,0,0,0,0,0,3,54,145,105,67,132,68,39,611,882,1154,721,480,743,392,228,4606
211031266,462,388,166,111,131,69,36,1371,56,55,33,34,33,10,5,229,82,72,32,28,33,6,10,253,417,341,210,125,178,86,34,1397,0,6,0,0,0,0,0,10,1020,862,445,301,374,173,87,3262,47,53,35,23,41,34,22,254,11,26,18,8,18,4,0,81,5,9,6,3,9,3,4,47,26,56,54,46,78,45,21,325,3,4,0,0,0,0,0,5,89,147,114,83,146,89,45,710,1108,1009,560,384,518,265,127,3973
211031267,344,375,185,94,115,67,41,1221,92,94,59,35,43,25,10,367,94,109,58,36,41,20,11,374,642,629,367,254,334,184,69,2477,0,0,0,0,0,0,0,3,1166,1204,670,419,538,299,136,4440,11,24,15,15,14,22,11,119,15,21,16,12,19,5,3,103,5,6,9,11,9,4,7,56,39,105,73,44,67,49,23,400,0,0,0,3,0,0,0,8,70,163,116,86,112,82,45,676,1241,1370,785,502,656,383,181,5118
211031268,88,122,60,46,52,41,16,432,42,37,30,15,34,9,13,185,36,43,16,18,19,30,6,169,279,342,243,159,221,105,54,1400,0,0,0,0,0,0,0,3,442,550,346,245,331,192,91,2180,5,9,11,0,6,5,4,42,4,11,3,4,7,3,0,30,0,6,3,0,3,4,0,18,10,32,25,24,43,26,8,170,0,0,0,0,0,0,0,0,14,52,42,30,56,37,14,258,456,601,389,272,386,228,108,2438
211031450,298,249,101,60,62,48,20,847,65,51,23,16,12,12,4,184,71,58,34,16,15,13,0,210,535,414,198,122,156,63,26,1515,0,7,3,0,0,0,0,6,979,780,353,217,248,136,54,2769,19,31,13,8,17,6,5,102,13,27,8,7,8,9,0,84,3,9,5,12,3,0,0,37,55,87,70,59,74,41,15,407,10,4,0,5,0,0,0,12,97,161,101,94,106,57,24,642,1071,942,454,308,357,194,81,3408
211031451,219,197,104,60,66,46,23,699,58,61,30,19,19,11,3,210,58,61,34,13,19,10,10,197,446,366,215,133,178,96,47,1469,4,3,0,0,0,0,0,7,777,684,382,220,280,157,78,2584,7,25,19,16,18,18,10,106,11,18,5,8,5,4,8,52,9,5,10,4,13,8,3,42,44,76,64,57,70,29,9,350,0,0,3,0,0,0,0,6,65,126,94,82,96,55,30,548,846,812,475,308,374,213,102,3137
211031452,45,64,29,10,25,14,7,203,26,25,14,10,14,4,0,93,38,29,6,7,5,3,0,100,175,164,100,51,50,28,14,580,0,3,0,0,0,0,0,4,285,280,151,83,98,51,29,979,3,5,5,0,3,5,0,19,4,9,4,3,6,0,0,27,4,3,5,0,4,0,0,15,17,39,25,26,17,8,0,124,0,0,0,0,0,0,0,0,22,52,33,33,23,14,3,190,310,337,190,112,125,64,29,1163
211041269,273,275,117,69,99,67,55,955,46,33,24,13,18,9,0,132,52,53,29,14,22,13,4,190,135,182,123,77,111,72,38,731,3,0,0,0,0,0,0,0,503,542,291,174,245,158,103,2012,9,26,18,13,26,22,21,135,4,8,6,10,8,5,0,36,0,13,5,6,12,5,0,37,15,21,15,22,32,18,11,136,0,0,0,0,0,0,0,3,24,69,52,40,74,58,33,341,527,610,336,215,325,211,131,2352
211041270,396,378,150,87,105,63,44,1228,70,72,51,35,38,16,7,292,109,90,58,32,37,15,11,347,345,370,237,175,241,131,55,1558,0,4,3,0,0,0,0,13,920,917,493,329,417,240,117,3436,9,29,18,5,18,18,24,125,14,15,7,5,12,5,3,62,7,7,6,5,3,0,3,33,11,35,31,18,43,33,18,193,4,4,3,4,0,0,0,10,41,95,59,39,86,64,43,427,970,1012,555,363,503,300,163,3864
211041271,326,294,111,54,90,57,35,963,45,48,28,20,32,25,12,206,69,53,24,19,22,14,11,211,226,257,176,119,151,82,44,1048,0,6,0,0,0,0,0,8,668,655,339,209,296,178,99,2445,14,28,18,20,21,29,7,134,3,7,8,5,5,5,6,33,0,0,5,8,4,0,4,16,19,26,25,17,33,20,14,145,5,0,0,0,0,0,0,4,41,64,50,37,63,48,24,335,705,720,389,251,355,226,125,2776
211041272,295,477,209,124,153,83,41,1379,31,43,34,17,29,15,8,170,59,55,35,17,25,11,13,207,132,200,162,98,191,90,31,906,0,0,0,0,0,3,0,9,522,773,436,257,393,200,91,2668,11,26,26,20,27,21,17,154,6,9,3,4,11,4,0,37,5,8,6,3,15,8,0,47,5,21,35,18,34,18,0,142,0,0,0,0,0,0,0,3,29,70,81,52,85,50,22,386,551,844,513,310,477,252,112,3056
211041273,290,394,192,132,165,137,95,1405,11,11,20,16,19,15,6,108,32,33,18,13,26,17,10,145,77,103,105,78,116,76,46,594,0,0,0,0,0,0,0,6,413,546,332,238,324,247,158,2264,12,36,28,18,36,32,18,183,0,4,7,5,3,0,5,28,0,3,7,0,3,5,0,32,9,19,12,11,28,19,10,107,0,0,0,0,0,0,0,0,31,66,53,46,72,56,30,345,443,606,390,283,393,308,190,2609
211051274,35,43,29,25,35,10,5,167,61,65,34,27,39,20,15,267,61,78,36,30,23,26,7,261,342,367,227,144,169,84,43,1375,4,0,0,0,0,0,0,9,496,554,333,232,264,139,58,2074,0,0,6,0,5,0,0,28,6,12,8,5,8,4,0,49,6,10,7,6,7,5,3,37,21,34,49,34,60,17,10,229,0,0,0,0,0,0,0,0,33,54,75,49,88,32,17,346,531,610,404,277,350,164,79,2422
211051275,96,123,61,26,59,44,20,445,42,51,25,16,27,12,9,179,59,29,21,22,20,13,6,166,509,438,225,153,193,87,36,1647,0,0,0,0,0,0,0,10,719,650,327,220,304,156,71,2445,3,9,7,13,16,8,0,50,8,16,3,3,9,3,0,44,3,7,4,7,10,8,0,34,39,74,56,37,63,20,11,304,0,7,0,0,0,0,0,0,53,115,67,61,97,38,16,438,770,762,397,281,401,195,90,2883
211051276,32,21,14,15,24,10,5,118,36,59,38,24,24,13,3,189,38,42,33,20,17,5,3,171,535,530,291,185,221,64,32,1852,4,3,0,0,0,0,0,7,636,658,375,242,292,82,49,2329,3,5,4,7,4,3,0,25,8,12,4,7,10,0,5,47,4,9,3,3,7,0,0,33,54,91,79,57,65,32,6,377,0,8,0,0,0,0,0,16,67,124,86,74,86,40,17,491,704,776,465,316,377,121,58,2829
211051277,106,113,62,34,33,24,7,379,34,30,16,6,8,3,3,106,49,34,17,11,19,7,7,139,393,288,163,91,115,37,16,1107,4,0,3,3,0,0,0,14,585,460,257,152,188,72,27,1744,3,3,6,4,5,0,6,36,6,14,0,6,3,4,4,39,8,4,4,4,10,0,5,30,48,101,67,40,58,27,8,336,3,0,0,0,0,0,0,4,67,121,78,60,79,29,16,446,652,582,336,210,257,106,48,2189
211051278,65,62,60,25,46,41,21,313,55,53,37,35,45,26,11,268,70,80,38,25,39,19,7,276,785,654,432,266,361,142,59,2700,0,0,6,0,0,0,0,6,974,854,571,355,492,228,94,3563,0,3,9,8,5,3,0,27,10,14,23,15,16,5,3,85,5,8,11,4,14,5,4,52,63,129,105,83,118,38,13,543,0,0,0,0,0,0,0,6,84,160,142,114,149,53,18,726,1059,1014,710,473,639,277,114,4284
211051279,7,8,12,9,12,5,3,67,23,34,15,14,26,7,3,122,16,39,21,12,17,7,3,121,195,248,152,81,130,48,23,884,0,0,0,0,0,0,0,4,239,334,204,111,192,78,32,1194,0,0,0,0,0,0,0,8,8,6,4,4,8,0,0,31,0,0,0,0,5,0,0,12,25,39,32,19,22,11,8,155,0,0,0,3,0,0,0,10,32,49,38,27,38,15,12,206,275,386,241,139,227,89,43,1404
211051280,15,7,7,8,12,7,5,60,26,36,15,8,17,12,13,121,30,23,22,16,17,14,0,123,336,336,179,122,145,42,35,1187,0,0,0,0,0,0,0,0,403,403,221,152,182,68,50,1493,0,0,0,3,0,0,0,10,3,0,0,0,0,0,6,10,0,5,5,0,3,0,6,18,21,39,23,17,18,21,0,138,0,0,0,0,0,0,0,0,25,46,31,28,19,20,11,176,432,452,249,175,206,88,63,1674
211051281,283,301,166,92,123,69,48,1071,83,78,34,21,37,19,9,288,104,106,50,36,43,14,6,357,905,802,438,317,364,153,71,3051,3,4,3,3,0,0,0,16,1382,1289,697,462,569,252,141,4787,16,23,12,11,22,13,7,109,16,25,6,13,22,7,0,94,9,12,13,4,8,0,3,44,73,149,118,70,119,43,24,600,0,0,3,0,5,0,0,10,116,206,154,107,168,57,40,844,1494,1493,850,565,731,308,181,5630
211051282,24,34,19,21,23,8,10,138,42,75,34,28,33,14,15,243,66,71,38,23,31,18,3,255,271,345,195,146,178,88,44,1267,0,0,0,0,0,0,0,0,397,529,296,213,272,123,77,1905,0,7,0,0,3,4,0,13,0,0,9,7,14,0,0,32,6,9,4,0,7,3,4,26,16,35,29,27,30,12,11,161,0,0,0,0,0,0,0,3,17,50,43,36,55,21,15,242,420,580,342,250,323,151,90,2142
