SA2_CODE_2021,Aust_BP_B_OS,Aust_FO_B_OS,Aust_MO_B_OS,Aust_Both_parents_born_Aust,Aust_Birthplace_not_stated,Aust_Tot_resp,Aust_Abor_BP_B_OS,Aust_Abor_FO_B_OS,Aust_Abor_MO_B_OS,Aust_Abor_BP_B_Aus,Aust_Abor_BP_NS,Aust_Abor_Tot_resp,Chinese_BP_B_OS,Chinese_FO_B_OS,Chinese_MO_B_OS,Chinese_BP_B_Aus,Chinese_BP_NS,Chinese_Tot_resp,Croatian_BP_B_OS,Croatian_FO_B_OS,Croatian_MO_B_OS,Croatian_BP_B_Aus,Croatian_BP_NS,Croatian_Tot_resp,Dutch_BP_B_OS,Dutch_FO_B_OS,Dutch_MO_B_OS,Dutch_BP_B_Aus,Dutch_BP_NS,Dutch_Tot_resp,English_BP_B_OS,English_FO_B_OS,English_MO_B_OS,English_BP_B_Aus,English_BP_NS,English_Tot_resp,Filipino_BP_B_OS,Filipino_FO_B_OS,Filipino_MO_B_OS,Filipino_BP_B_Aus,Filipino_BP_NS,Filipino_Tot_resp,French_BP_B_OS,French_FO_B_OS,French_MO_B_OS,French_BP_B_Aus,French_BP_NS,French_Tot_resp,German_BP_B_OS,German_FO_B_OS,German_MO_B_OS,German_BP_B_Aus,German_BP_NS,German_Tot_resp,Greek_BP_B_OS,Greek_FO_B_OS,Greek_MO_B_OS,Greek_BP_B_Aus,Greek_BP_NS,Greek_Tot_resp,Hungarian_BP_B_OS,Hungarian_FO_B_OS,Hungarian_MO_B_OS,Hungarian_BP_B_Aus,Hungarian_BP_NS,Hungarian_Tot_resp,Indian_BP_B_OS,Indian_FO_B_OS,Indian_MO_B_OS,Indian_BP_B_Aus,Indian_BP_NS,Indian_Tot_resp,Irish_BP_B_OS,Irish_FO_B_OS,Irish_MO_B_OS,Irish_BP_B_Aus,Irish_BP_NS,Irish_Tot_resp,Italian_BP_B_OS,Italian_FO_B_OS,Italian_MO_B_OS,Italian_BP_B_Aus,Italian_BP_NS,Italian_Tot_resp,Korean_BP_B_OS,Korean_FO_B_OS,Korean_MO_B_OS,Korean_BP_B_Aus,Korean_BP_NS,Korean_Tot_resp,Lebanese_BP_B_OS,Lebanese_FO_B_OS,Lebanese_MO_B_OS,Lebanese_BP_B_Aus,Lebanese_BP_NS,Lebanese_Tot_resp,Macedonian_BP_B_OS,Macdonian_FO_B_OS,Macdonian_MO_B_OS,Macdonian_BP_B_Aus,Macdonian_BP_NS,Macedonian_Tot_resp,Maltese_BP_B_OS,Maltese_FO_B_OS,Maltese_MO_B_OS,Maltese_BP_B_Aus,Maltese_BP_NS,Maltese_Tot_resp,Maori_BP_B_OS,Maori_FO_B_OS,Maori_MO_B_OS,Maori_BP_B_Aus,Maori_BP_NS,Maori_Tot_resp,NZ_BP_B_OS,NZ_FO_B_OS,NZ_MO_B_OS,NZ_BP_B_Aus,NZ_BP_NS,NZ_Tot_resp,Polish_BP_B_OS,Polish_FO_B_OS,Polish_MO_B_OS,Polish_BP_B_Aus,Polish_BP_NS,Polish_Tot_resp,Russian_BP_B_OS,Russian_FO_B_OS,Russian_MO_B_OS,Russian_BP_B_Aus,Russian_BP_NS,Russian_Tot_resp,Samoan_BP_B_OS,Samoan_FO_B_OS,Samoan_MO_B_OS,Samoan_BP_B_Aus,Samoan_BP_NS,Samoan_Tot_resp,Scottish_BP_B_OS,Scottish_FO_B_OS,Scottish_MO_B_OS,Scottish_BP_B_Aus,Scottish_BP_NS,Scottish_Tot_resp,Serbian_BP_B_OS,Serbian_FO_B_OS,Serbian_MO_B_OS,Serbian_BP_B_Aus,Serbian_BP_NS,Serbian_Tot_resp,Sth_African_BP_B_OS,Sth_African_FO_B_OS,Sth_African_MO_B_OS,Sth_Afrcan_BP_B_Aus,Sth_African_BP_NS,Sth_African_Tot_resp,Spanish_BP_B_OS,Spanish_FO_B_OS,Spanish_MO_B_OS,Spanish_BP_B_Aus,Spanish_BP_NS,Spanish_Tot_resp,Sri_Lankan_BP_B_OS,Sri_Lankan_FO_B_OS,Sri_Lankan_MO_B_OS,Sri_Lankan_BP_B_Aus,Sri_Lankan_BP_NS,Sri_Lankan_Tot_resp,Vietnamese_BP_B_OS,Vietnamese_FO_B_OS,Vietnamese_MO_B_OS,Vietnamese_BP_B_Aus,Vietnamese_BP_NS,Vietnamese_Tot_resp,Welsh_BP_B_OS,Welsh_FO_B_OS,Welsh_MO_B_OS,Welsh_BP_B_Aus,Welsh_BP_NS,Welsh_Tot_resp,Other_BP_B_OS,Other_FO_B_OS,Other_MO_B_OS,Other_BP_B_Aus,Other_BP_NS,Other_Tot_resp,Ancestry_NS_BP_B_OS,Ancestry_NS_FO_B_OS,Ancestry_NS_MO_B_OS,Ancestry_NS_BP_B_Aus,Ancestry_NS_BP_NS,Ancestry_NS_Tot_resp,Tot_P_BP_B_OS,Tot_P_FO_B_OS,Tot_P_MO_B_OS,Tot_P_BP_B_Aus,Tot_P_BP_NS,Tot_P_Tot_resp
211011257,98,303,187,1674,12,2279,0,0,0,18,0,24,919,14,16,20,0,974,33,0,0,19,0,60,86,30,18,50,0,179,488,255,170,1324,13,2248,85,0,10,0,0,99,33,3,4,9,0,42,75,28,15,115,0,236,114,26,9,97,0,244,41,0,0,14,0,59,373,7,16,10,0,403,81,35,37,410,0,570,204,55,27,187,4,476,28,0,0,0,0,28,49,11,3,7,0,64,8,0,0,3,0,16,39,6,5,30,0,76,32,0,0,4,0,40,9,0,8,4,0,26,50,15,7,13,0,77,21,0,0,0,0,20,16,0,0,0,0,16,100,48,36,356,0,543,14,3,0,3,0,19,53,11,8,3,0,80,26,6,3,3,0,44,157,15,4,6,0,186,124,0,3,3,0,134,21,0,3,12,0,37,892,68,57,81,5,1100,29,0,0,18,144,196,3695,542,375,3117,174,7905
211011258,169,334,216,1745,5,2469,3,8,0,25,0,30,1035,13,38,21,3,1104,65,5,4,12,0,98,114,27,7,40,0,188,582,277,176,1552,8,2597,103,4,5,0,0,109,54,0,0,19,0,76,108,34,22,143,0,307,177,31,12,113,0,337,38,4,0,6,4,61,510,18,12,13,0,552,114,48,32,466,3,666,389,86,49,323,0,852,52,0,3,0,0,53,49,4,4,9,0,70,41,7,3,18,0,65,44,5,11,35,0,104,16,0,4,4,0,21,19,15,10,9,0,51,120,12,8,25,0,171,32,0,5,0,0,41,4,0,0,0,0,4,148,57,47,406,0,658,31,3,3,9,0,50,54,5,6,3,0,68,36,0,3,0,0,53,317,14,8,19,0,358,102,0,9,0,0,113,12,13,6,13,0,41,1531,107,99,157,9,1903,66,6,7,32,216,321,5362,657,475,3633,242,10375
211011259,165,369,298,2342,21,3187,8,10,0,57,0,72,3219,33,55,38,6,3348,45,7,0,15,0,70,110,28,19,59,4,221,714,335,264,2133,17,3457,190,10,19,0,0,223,24,0,0,23,0,51,131,38,22,175,4,367,188,34,20,102,3,349,72,3,0,4,4,87,776,7,17,5,0,801,170,60,60,703,6,1003,270,73,26,217,0,587,96,0,0,0,0,99,29,3,8,19,0,53,26,4,0,3,0,28,20,17,6,35,0,73,22,0,3,0,0,23,46,15,8,10,0,73,61,4,13,16,0,93,28,0,0,4,0,29,11,0,4,0,0,16,192,98,74,691,6,1057,49,3,7,10,0,74,52,5,16,4,0,79,43,0,0,14,0,59,207,17,10,15,0,249,195,3,5,3,0,210,29,5,3,30,0,62,1459,130,92,136,6,1835,76,3,8,44,514,642,7702,764,595,4700,578,14341
211011260,185,433,342,2631,34,3633,0,3,0,53,3,70,4637,40,83,23,13,4801,42,6,0,10,0,56,167,37,24,99,0,338,1007,406,289,2467,35,4211,172,0,21,0,0,195,53,3,4,29,0,89,144,37,28,199,3,419,275,52,21,132,4,485,51,4,6,7,0,68,1003,9,12,14,3,1046,202,97,59,712,8,1080,324,74,30,257,4,682,172,0,4,0,0,171,33,5,0,6,0,44,22,0,3,0,0,29,45,5,5,22,3,79,26,13,0,0,0,43,35,19,13,13,0,84,70,8,5,18,0,106,28,0,0,7,0,42,16,0,0,0,0,17,227,84,78,686,7,1081,38,8,5,0,0,48,62,6,11,4,0,82,38,0,4,7,0,49,312,3,13,12,0,340,198,0,9,0,0,207,31,6,0,30,0,65,2102,132,99,161,10,2494,99,8,6,24,413,543,10542,890,678,5306,521,17942
211011446,257,917,737,5645,50,7610,4,16,8,188,0,213,1788,18,57,47,0,1913,62,20,5,20,0,100,286,90,71,216,0,666,1644,865,677,5051,59,8296,234,10,29,8,0,287,64,11,5,39,0,118,379,106,67,541,16,1106,134,55,40,92,0,328,92,25,15,22,0,144,723,17,12,14,0,766,383,159,136,1549,6,2228,293,123,57,409,7,892,139,0,4,0,0,138,31,11,9,17,0,65,13,4,0,13,0,34,44,23,15,43,0,121,63,15,14,15,0,95,68,32,35,21,0,160,130,23,11,35,6,203,59,7,9,5,0,83,25,0,12,0,0,39,359,189,161,1423,4,2140,68,12,4,4,4,87,75,16,18,9,0,121,66,0,10,19,0,84,241,14,12,11,3,284,145,0,11,3,0,159,56,11,11,86,0,163,1953,206,196,310,13,2670,99,11,8,101,985,1200,8407,1703,1354,10952,1133,23560
211011447,135,664,515,3677,32,5022,0,4,10,123,0,137,761,19,38,43,6,869,39,7,3,16,0,59,193,78,34,122,0,427,1030,531,393,3230,47,5228,152,0,27,11,0,191,34,9,5,26,0,72,248,76,48,329,4,696,95,20,12,74,0,199,43,8,3,16,0,70,382,9,6,12,0,412,205,135,70,1032,8,1455,195,88,49,260,4,588,55,0,3,0,0,56,19,0,4,3,0,24,6,5,0,4,0,23,31,14,9,26,0,82,21,4,6,7,0,31,54,30,16,7,0,114,88,12,8,33,0,148,36,7,6,7,0,56,13,0,0,0,0,13,217,145,86,877,8,1332,31,0,6,4,0,42,59,25,9,9,0,89,26,0,0,9,0,36,128,5,5,5,0,147,68,9,9,3,0,80,32,16,6,35,0,88,981,155,143,171,6,1468,61,4,5,47,441,557,4554,1164,855,7039,534,14145
211011448,139,695,478,3817,22,5146,4,6,3,71,9,93,1077,26,29,41,0,1161,45,13,0,12,0,78,202,75,42,139,0,457,1048,608,401,3359,29,5447,135,0,21,3,0,158,38,5,5,26,0,75,273,69,44,357,4,748,142,37,19,93,0,294,42,5,4,17,0,74,401,12,12,12,0,431,238,117,68,1108,14,1545,276,75,31,317,0,700,100,0,3,4,0,111,19,8,0,0,0,30,18,4,0,5,0,24,32,14,19,51,0,119,46,20,4,12,0,76,40,27,25,9,0,101,95,20,13,55,5,182,17,6,3,3,0,31,12,0,0,0,0,17,260,148,86,967,7,1470,40,3,3,7,0,53,83,13,17,7,0,120,31,3,4,5,0,44,186,13,11,9,0,222,55,3,11,0,0,75,40,11,12,41,0,105,1158,140,98,228,8,1638,43,3,3,79,403,530,5361,1260,834,7400,485,15334
211011449,18,223,140,1305,12,1692,0,3,0,39,0,46,66,0,8,19,4,94,6,0,0,16,0,19,67,27,9,64,0,172,386,199,139,1182,17,1925,20,5,4,0,0,26,10,3,0,12,0,24,70,33,19,141,0,258,10,0,0,18,0,32,16,3,0,7,0,25,24,9,6,0,0,39,70,40,21,357,0,488,58,21,9,90,4,176,6,0,0,0,0,7,0,0,0,0,0,4,0,0,0,4,0,0,17,8,4,13,0,32,10,0,0,0,0,15,18,10,8,6,0,41,22,5,8,11,0,44,3,0,0,7,0,10,4,0,0,0,0,4,71,44,37,385,5,540,8,0,0,0,0,3,9,0,5,0,0,20,0,0,0,4,0,11,27,5,0,6,0,42,0,0,3,0,0,7,23,11,0,17,0,51,179,43,39,55,0,318,7,0,0,27,124,164,967,404,254,2565,158,4345
211021261,154,544,445,2926,23,4093,6,5,0,28,0,43,2452,50,81,49,11,2629,84,24,4,45,0,153,146,49,27,86,0,315,832,485,392,2917,23,4642,60,0,14,10,0,84,48,4,4,30,0,86,181,80,48,272,5,580,387,67,34,246,0,738,56,4,3,11,0,74,351,19,15,11,0,398,152,106,88,1004,3,1351,712,137,83,542,10,1480,99,0,0,0,0,100,63,10,5,20,0,96,34,6,3,22,0,69,57,12,10,42,0,117,12,0,0,0,0,9,35,10,14,7,0,64,78,15,14,49,0,154,27,11,0,7,0,54,5,0,0,0,0,9,197,106,98,896,0,1300,36,8,0,0,0,44,77,22,5,4,0,119,26,0,9,12,0,48,83,11,9,15,0,109,82,7,11,3,0,101,19,4,4,42,0,69,1478,146,154,233,3,2018,86,5,3,34,469,596,7143,1135,914,6538,538,16275
211021262,54,445,277,2711,8,3498,0,0,4,39,6,47,469,23,27,27,0,548,42,10,0,25,0,76,149,53,21,105,0,325,732,444,315,2628,6,4129,12,0,9,0,0,19,25,0,3,22,0,57,127,57,37,252,0,479,159,42,15,118,0,338,19,4,0,11,0,37,93,13,6,6,0,125,137,86,66,873,4,1163,301,75,20,320,0,731,6,0,0,0,0,6,15,0,3,12,0,33,30,5,0,3,0,42,30,9,5,35,0,87,18,0,0,4,0,18,32,14,15,11,0,72,46,11,12,30,0,104,10,0,0,3,0,16,4,0,0,0,0,6,173,102,78,849,4,1201,7,3,0,0,0,9,49,9,8,4,0,74,7,0,4,6,0,27,24,5,7,3,0,43,25,5,10,3,0,38,27,4,0,39,0,72,441,92,77,155,0,771,21,5,0,38,233,292,2725,869,588,5670,262,10112
211031263,106,522,359,3302,43,4333,0,11,3,75,0,85,612,11,25,19,0,659,30,9,3,13,0,61,143,58,40,154,0,388,747,460,333,2742,28,4310,135,4,21,0,0,158,30,7,4,29,0,66,146,52,36,275,4,515,46,20,12,56,0,135,52,9,9,14,0,76,399,11,4,8,0,424,164,78,76,833,3,1159,110,68,20,220,0,416,20,0,0,0,0,20,16,0,0,5,0,22,12,7,3,12,0,22,31,12,6,29,0,82,7,6,3,3,0,21,37,26,12,9,0,85,49,7,6,21,0,87,10,4,0,8,0,22,5,11,3,5,0,17,180,117,69,717,0,1080,23,7,0,6,0,36,51,4,8,9,0,66,23,0,3,13,0,40,80,8,6,4,0,108,87,0,10,6,0,99,37,12,0,26,3,77,917,91,91,159,9,1274,57,8,4,77,424,568,3650,921,653,6134,512,11871
211031265,119,793,596,5101,26,6637,4,4,7,103,0,125,939,13,42,34,11,1043,63,18,3,54,0,139,254,108,59,224,6,646,1248,666,515,4564,37,7028,69,4,11,11,0,96,46,13,9,49,0,117,251,80,81,467,6,881,139,44,12,153,0,346,45,6,3,27,0,79,218,13,9,4,0,247,246,155,104,1436,3,1945,371,144,69,561,0,1145,41,3,0,0,0,46,48,4,0,9,0,66,34,6,6,23,0,70,59,21,19,42,0,143,9,3,0,6,0,17,53,31,28,8,0,122,71,15,19,66,0,178,18,4,8,17,0,48,4,3,0,0,0,3,332,165,125,1382,11,2018,14,0,6,14,0,33,113,15,23,15,0,160,33,10,5,13,0,64,89,21,20,12,0,147,48,0,5,0,0,58,53,15,7,61,0,131,956,166,128,253,5,1508,61,5,9,101,327,497,5022,1441,1071,10121,409,18059
211031266,172,634,521,3484,54,4862,13,11,5,92,0,117,2638,32,54,35,17,2779,67,9,4,19,0,94,137,73,40,160,0,411,1115,571,409,3402,30,5529,171,9,35,7,0,213,52,10,6,40,0,111,151,65,53,384,7,661,119,35,12,88,0,256,29,11,3,18,0,62,639,16,16,6,0,681,270,151,96,1236,12,1761,278,120,51,303,0,757,158,0,7,0,0,166,24,0,4,12,0,37,19,3,6,7,0,38,38,27,12,38,0,101,26,7,4,8,0,34,45,14,26,15,0,100,134,24,23,55,0,243,46,3,3,11,0,62,7,3,0,0,0,11,264,141,115,1100,11,1627,43,3,0,5,0,51,65,13,7,0,0,94,58,0,7,8,3,68,132,18,3,16,0,168,162,0,10,5,0,181,32,14,8,39,0,98,2405,170,128,213,12,2928,105,3,0,79,676,873,8452,1257,927,7280,801,18715
211031267,151,936,633,5066,34,6827,0,10,0,121,0,140,1755,27,76,49,12,1923,45,7,0,23,0,82,209,91,57,215,0,574,1310,824,547,4948,46,7673,144,6,26,15,0,185,57,13,9,45,4,122,193,94,70,499,8,867,123,38,14,132,0,319,68,8,3,31,3,117,609,22,22,15,3,674,341,182,97,1792,13,2422,218,130,43,393,4,792,130,5,3,5,0,138,15,8,0,17,0,41,10,5,0,11,0,30,28,21,13,34,0,98,19,0,3,3,0,32,68,49,30,14,0,160,74,26,21,68,0,193,57,4,6,14,0,87,11,11,0,0,0,18,327,188,137,1564,11,2231,34,3,0,4,0,38,73,18,16,8,0,116,36,11,8,8,0,65,71,5,14,19,0,108,110,4,10,11,0,138,58,14,10,55,0,135,1984,216,179,306,15,2694,89,20,5,78,631,817,7148,1699,1164,10370,751,21132
211031268,70,402,280,2546,12,3313,0,5,4,33,0,38,818,13,17,24,0,879,31,7,4,24,0,69,105,35,17,76,0,234,613,338,240,2215,17,3423,33,0,19,0,0,55,18,5,0,26,0,54,106,46,24,214,0,400,100,37,7,84,0,230,16,4,3,17,0,42,154,8,10,3,0,177,125,57,60,801,4,1049,275,94,35,271,4,677,54,0,0,0,0,55,15,5,0,4,0,28,16,5,3,10,0,33,22,9,5,33,0,70,5,10,0,3,0,20,29,16,14,15,0,71,45,16,0,28,0,91,16,3,0,8,0,32,0,3,0,0,0,4,174,73,61,720,4,1031,18,0,3,0,0,24,63,4,6,0,0,71,24,3,4,6,0,35,36,5,6,10,0,54,51,0,0,9,0,56,12,6,3,24,0,47,600,94,87,131,3,910,25,4,0,50,147,219,3125,767,509,5062,186,9654
211031450,148,664,517,3970,36,5324,8,9,5,102,5,123,748,14,38,36,0,833,42,8,0,19,0,74,215,65,45,172,0,499,1156,642,483,3771,45,6095,135,0,26,6,0,169,42,10,15,34,0,97,186,96,57,400,5,734,70,33,12,81,0,198,31,8,8,15,0,60,406,11,4,0,0,430,241,144,69,1315,14,1778,190,102,30,313,0,643,41,0,0,0,0,45,19,8,3,0,0,33,14,0,0,5,0,20,35,13,3,34,0,81,29,5,3,6,0,46,56,19,34,19,0,129,72,16,13,23,0,127,26,3,8,6,0,42,5,0,0,0,0,6,303,148,93,1068,7,1617,29,6,0,9,0,46,64,12,11,3,0,88,54,0,0,8,0,69,43,4,11,15,0,65,46,0,3,0,0,51,44,12,11,54,0,123,1835,161,109,232,18,2349,73,9,5,55,508,650,5346,1280,918,7953,609,16109
211031451,118,628,363,3472,31,4618,0,0,0,79,0,81,880,5,26,29,4,944,28,6,0,13,0,52,198,63,27,118,0,398,1043,532,370,3274,43,5266,78,0,25,6,0,110,27,3,3,32,0,68,179,65,45,325,4,613,93,31,22,64,3,208,31,16,3,24,0,73,383,15,14,15,3,421,227,112,80,1168,16,1601,210,78,46,286,4,631,40,0,3,0,0,36,12,7,3,3,0,31,20,3,0,19,0,38,34,15,3,26,0,85,32,6,8,4,0,46,43,30,21,20,0,111,58,14,14,26,3,109,30,10,4,4,0,49,3,0,0,0,0,3,228,131,103,1041,16,1512,26,4,0,11,0,37,82,22,14,6,0,119,22,0,0,13,0,39,66,13,0,12,0,90,60,0,0,4,0,66,40,11,8,44,0,101,1244,118,103,176,9,1656,70,3,3,39,450,565,4734,1115,746,6986,559,14139
211031452,30,236,149,1349,0,1767,6,3,0,38,0,39,269,3,7,12,0,292,15,0,0,6,0,23,53,28,5,54,0,139,313,222,153,1241,8,1939,48,0,6,3,0,57,16,6,3,13,0,46,46,19,12,100,0,180,22,6,3,28,0,61,18,4,3,5,0,27,141,4,0,6,0,150,65,35,27,465,0,598,59,27,11,93,0,196,13,0,3,0,0,11,5,0,0,0,0,5,10,0,0,0,0,10,11,3,0,15,0,26,11,0,7,4,0,21,23,12,3,7,0,39,23,5,0,20,0,47,6,0,4,3,0,15,0,0,3,0,0,7,86,40,27,352,0,508,7,0,0,5,0,9,17,4,8,6,0,33,8,0,0,0,0,16,29,3,4,4,0,39,23,4,0,3,0,36,16,9,0,12,0,30,259,63,35,56,5,412,13,7,6,20,127,172,1376,428,285,2669,139,4898
211041269,149,259,273,1595,42,2323,4,4,0,32,0,35,2726,37,62,28,16,2870,24,3,0,4,0,31,76,16,12,36,0,140,510,222,166,1488,36,2415,103,3,10,0,0,116,21,3,3,9,0,46,104,29,19,195,0,355,280,29,19,166,9,497,28,9,3,10,0,49,439,14,8,9,0,464,112,62,44,582,8,798,216,67,18,153,3,463,80,5,0,0,0,84,19,0,5,3,0,29,12,0,0,3,0,15,18,5,3,23,0,55,4,3,0,0,0,9,18,12,8,7,0,41,56,0,6,20,0,85,17,0,0,4,0,26,0,0,0,0,0,0,130,75,46,489,3,747,23,0,3,6,0,35,26,3,7,4,0,46,50,5,0,6,0,60,129,10,0,3,0,141,200,0,14,0,0,223,12,4,7,29,0,56,1134,76,82,104,7,1403,66,0,0,15,304,382,5972,558,478,3378,392,10780
211041270,160,621,469,3271,9,4538,0,4,6,56,0,70,2937,56,95,80,7,3166,72,9,6,15,0,102,110,42,30,104,0,287,824,557,347,3133,31,4893,135,9,16,3,0,162,30,3,5,31,0,78,160,56,40,314,3,574,152,36,14,100,0,301,40,7,8,15,0,71,698,24,20,9,0,754,189,139,88,1207,5,1631,362,96,55,389,0,906,151,0,4,4,0,161,7,6,0,9,0,20,22,9,3,7,0,38,38,17,5,34,0,87,18,10,3,3,0,31,45,25,11,23,0,106,74,13,6,38,0,130,42,11,0,4,0,62,3,6,0,0,0,12,208,163,114,1058,4,1544,51,9,7,17,0,80,69,12,10,4,0,93,45,3,4,8,0,63,94,15,10,6,0,119,200,6,18,8,0,231,25,23,9,49,0,110,1544,164,150,215,10,2077,59,10,6,37,346,456,7517,1202,873,6790,412,16795
211041271,120,402,279,2061,16,2877,0,12,0,32,0,41,2425,55,75,51,8,2610,42,3,4,17,0,60,74,27,18,70,0,181,586,308,216,2007,27,3151,141,0,13,4,7,158,23,3,5,13,0,46,83,47,14,200,0,349,159,35,22,101,0,313,23,10,0,15,0,47,651,17,17,5,0,681,119,82,47,800,0,1053,237,59,31,197,3,527,77,6,0,0,0,87,16,0,7,5,0,27,13,0,0,5,0,20,25,8,4,23,0,55,9,4,0,0,0,22,30,17,11,0,0,63,63,7,6,24,0,102,22,0,0,6,0,28,0,0,5,0,0,4,140,79,58,668,3,953,36,0,0,0,0,43,37,16,4,0,4,58,20,3,0,0,0,28,77,8,3,12,0,102,230,16,8,5,0,259,19,14,5,36,0,67,1443,108,92,141,5,1791,68,3,0,23,539,635,6178,753,546,4329,602,12413
211041272,129,331,273,1809,12,2560,0,4,3,33,0,41,2458,17,59,28,7,2577,35,8,0,25,0,64,81,32,14,44,0,166,525,263,219,1784,32,2826,110,5,19,4,0,140,18,3,0,18,0,41,115,27,28,167,0,342,107,18,17,63,0,210,34,4,5,9,0,53,644,10,6,11,0,674,130,56,40,681,9,917,178,56,19,186,0,438,76,0,6,0,0,83,22,3,0,4,0,28,12,4,0,3,0,19,15,0,3,19,0,48,4,3,0,0,0,11,26,14,11,11,0,54,69,9,16,22,0,114,46,4,9,6,0,65,4,3,3,0,0,9,138,68,64,590,5,861,31,5,3,5,0,38,25,8,6,0,0,49,25,0,3,6,0,36,123,9,6,3,0,145,191,3,3,0,0,201,7,0,6,20,0,36,1062,80,85,146,6,1373,54,0,0,24,201,284,5706,617,533,3867,265,10993
211041273,122,258,208,1434,13,2036,6,0,0,17,0,23,3495,17,46,30,10,3596,48,3,8,3,0,61,63,22,11,31,0,125,665,203,180,1466,20,2527,89,0,9,0,0,99,27,0,0,4,0,38,105,25,21,163,5,316,405,39,26,130,8,601,32,3,0,9,0,49,532,3,8,6,0,553,142,54,40,566,3,802,347,47,21,178,8,598,93,0,4,0,0,95,34,6,0,0,0,35,17,3,0,11,0,26,33,6,6,34,0,74,10,0,0,0,0,10,16,7,11,3,0,37,62,3,13,9,0,81,29,8,0,3,0,39,5,0,0,0,0,4,162,58,47,475,0,747,24,0,4,9,0,34,48,5,5,3,0,56,28,5,0,5,0,35,179,9,10,6,0,197,135,3,4,0,0,144,21,5,3,17,0,40,1184,78,60,98,14,1436,53,5,0,8,432,500,7332,517,422,3186,500,11954
211051274,57,579,456,2768,18,3880,0,8,5,45,0,64,110,9,22,31,0,168,31,5,8,16,0,50,193,88,45,164,3,491,1001,498,381,2540,20,4439,25,6,4,5,0,39,43,13,9,24,0,94,180,65,41,307,0,597,57,17,7,49,0,136,36,8,6,23,0,75,41,10,4,11,0,61,195,116,64,963,6,1347,116,64,27,163,0,366,8,0,0,0,0,7,8,0,0,9,0,20,5,0,0,6,0,15,25,5,3,24,0,57,8,7,7,0,0,22,40,25,16,9,0,85,80,13,5,32,0,128,18,0,4,20,0,42,0,0,0,0,0,0,206,125,100,843,7,1277,21,3,5,4,0,37,33,4,12,4,0,56,22,3,4,6,0,30,34,13,9,3,0,55,16,0,0,0,0,20,41,3,5,38,0,94,457,129,148,153,0,886,7,3,4,35,304,356,2377,1009,782,5483,353,10005
211051275,94,500,357,3261,26,4243,0,4,7,77,0,93,445,11,23,24,0,501,42,9,0,22,0,77,168,66,30,147,0,409,899,491,336,2892,32,4643,92,3,19,0,0,112,22,3,0,24,0,53,168,69,33,288,0,554,50,19,6,50,0,116,22,7,3,12,0,48,270,24,0,0,0,298,191,94,53,784,0,1127,344,89,26,383,8,850,21,0,3,0,0,21,14,3,5,3,0,27,12,4,0,6,0,21,23,18,8,43,0,89,12,0,0,3,0,23,24,24,6,14,0,65,77,7,4,29,0,122,22,0,5,0,0,29,5,6,3,0,0,7,205,92,60,748,5,1107,19,4,0,0,0,23,59,5,13,4,0,86,21,0,0,11,0,30,39,4,9,12,0,64,36,5,0,4,0,46,29,14,11,29,0,81,689,93,56,136,5,979,57,10,9,65,335,471,3487,956,632,6288,413,11779
211051276,94,633,464,4321,61,5579,0,22,18,296,5,341,69,8,19,19,0,111,17,8,4,10,0,37,239,79,53,189,0,558,1228,603,497,4130,58,6506,32,0,0,0,0,37,37,8,6,44,0,92,217,68,46,413,13,752,24,4,7,46,3,81,37,6,3,22,5,61,29,6,3,0,0,47,263,135,87,1324,13,1808,144,61,26,264,0,496,0,0,0,0,0,3,7,4,8,4,0,19,4,0,0,0,0,5,22,10,5,21,0,56,24,6,9,12,0,45,43,26,13,15,3,99,57,13,8,31,0,108,11,3,0,6,0,19,0,0,0,0,0,0,313,141,126,1161,16,1751,8,0,0,7,0,12,27,9,0,3,0,46,11,4,9,17,0,45,7,8,3,9,0,22,5,0,0,0,0,4,34,5,4,38,0,80,392,105,80,216,6,800,30,10,8,96,622,762,2669,1123,853,8652,768,14065
211051277,122,433,350,2868,31,3799,0,7,0,118,0,131,137,8,14,15,0,179,9,8,0,17,0,35,179,51,39,129,3,406,791,415,325,2470,27,4027,64,0,12,5,0,78,25,0,6,19,0,50,128,42,31,240,7,446,49,17,9,42,0,117,17,4,0,14,0,35,129,8,0,8,0,142,151,88,56,715,5,1015,101,65,21,225,4,413,17,0,0,0,0,17,9,0,0,4,0,13,7,0,0,12,0,21,21,15,0,17,0,55,4,0,0,0,0,6,21,13,24,11,0,72,31,10,4,25,0,77,11,0,0,7,0,20,0,3,0,0,0,3,204,87,80,653,8,1023,15,0,0,0,0,18,45,14,8,6,0,72,13,0,9,3,0,17,45,0,11,10,0,67,19,0,0,0,0,22,20,7,13,40,0,83,912,56,74,141,5,1193,38,4,0,37,281,365,2781,783,626,5378,350,9916
