SA2_CODE_2021,M_0_149_CFNC,M_0_149_CF_C_und15,M_0_149_CFNC_und15,M_0_149_1PF_C_und15,M_0_149_1PFNC_und15,M_0_149_OthF,M_0_149_Tot,M_150_299_CFNC,M_150_299_CF_C_und15,M_150_299_CFNC_und15,M_150_299_1PF_C_und15,M_150_299_1PFNC_und15,M_150_299_OthF,M_150_299_Tot,M_300_449_CFNC,M_300_449_CF_C_und15,M_300_449_CFNC_und15,M_300_449_1PF_C_und15,M_300_449_1PFNC_und15,M_300_449_OthF,M_300_449_Tot,M_450_599_CFNC,M_450_599_CF_C_und15,M_450_599_CFNC_und15,M_450_599_1PF_C_und15,M_450_599_1PFNC_und15,M_450_599_OthF,M_450_599_Tot,M_600_799_CFNC,M_600_799_CF_C_und15,M_600_799_CFNC_und15,M_600_799_1PF_C_und15,M_600_799_1PFNC_und15,M_600_799_OthF,M_600_799_Tot,M_800_999_CFNC,M_800_999_CF_C_und15,M_800_999_CFNC_und15,M_800_999_1PF_C_und15,M_800_999_1PFNC_und15,M_800_999_OthF,M_800_999_Tot,M_1000_1199_CFNC,M_1000_1199_CF_C_und15,M_1000_1199_CFNC_und15,M_1000_1199_1PF_C_und15,M_1000_1199_1PFNC_und15,M_1000_1199_OthF,M_1000_1199_Tot,M_1200_1399_CFNC,M_1200_1399_CF_C_und15,M_1200_1399_CFNC_und15,M_1200_1399_1PF_C_und15,M_1200_1399_1PFNC_und15,M_1200_1399_OthF,M_1200_1399_Tot,M_1400_1599_CFNC,M_1400_1599_CF_C_und15,M_1400_1599_CFNC_und15,M_1400_1599_1PF_C_und15,M_1400_1599_1PFNC_und15,M_1400_1599_OthF,M_1400_1599_Tot,M_1600_1799_CFNC,M_1600_1799_CF_C_und15,M_1600_1799_CFNC_und15,M_1600_1799_1PF_C_und15,M_1600_1799_1PFNC_und15,M_1600_1799_OthF,M_1600_1799_Tot,M_1800_1999_CFNC,M_1800_1999_CF_C_und15,M_1800_1999_CFNC_und15,M_1800_1999_1PF_C_und15,M_1800_1999_1PFNC_und15,M_1800_1999_OthF,M_1800_1999_Tot,M_2000_2199_CFNC,M_2000_2199_CF_C_und15,M_2000_2199_CFNC_und15,M_2000_2199_1PF_C_und15,M_2000_2199_1PFNC_und15,M_2000_2199_OthF,M_2000_2199_Tot,M_2200_2399_CFNC,M_2200_2399_CF_C_und15,M_2200_2399_CFNC_und15,M_2200_2399_1PF_C_und15,M_2200_2399_1PFNC_und15,M_2200_2399_OthF,M_2200_2399_Tot,M_2400_2599_CFNC,M_2400_2599_CF_C_und15,M_2400_2599_CFNC_und15,M_2400_2599_1PF_C_und15,M_2400_2599_1PFNC_und15,M_2400_2599_OthF,M_2400_2599_Tot,M_2600_2999_CFNC,M_2600_2999_CF_C_und15,M_2600_2999_CFNC_und15,M_2600_2999_1PF_C_und15,M_2600_2999_1PFNC_und15,M_2600_2999_OthF,M_2600_2999_Tot,M_3000_3999_CFNC,M_3000_3999_CF_C_und15,M_3000_3999_CFNC_und15,M_3000_3999_1PF_C_und15,M_3000_3999_1PFNC_und15,M_3000_3999_OthF,M_3000_3999_Tot,M_4000_4999_CFNC,M_4000_4999_CF_C_und15,M_4000_4999_CFNC_und15,M_4000_4999_1PF_C_und15,M_4000_4999_1PFNC_und15,M_4000_4999_OthF,M_4000_4999_Tot,M_5000over_CFNC,M_5000over_CF_C_und15,M_5000over_CFNC_und15,M_5000over_1PF_C_und15,M_5000over_1PFNC_und15,M_5000over_OthF,M_5000over_Tot,M_NS_CFNC,M_NS_CF_C_und15,M_NS_CFNC_und15,M_NS_1PF_C_und15,M_NS_1PFNC_und15,M_NS_OthF,M_NS_Tot,Tot_CFNC,Tot_CF_C_und15,Tot_CFNC_und15,Tot_1PF_C_und15,Tot_1PFNC_und15,Tot_OthF,Tot_Tot
207011147,28,36,29,5,16,0,111,9,0,0,0,0,0,8,5,8,4,0,0,0,23,6,3,3,0,0,0,12,5,0,7,0,0,0,17,0,5,6,0,0,0,10,15,10,8,0,3,0,40,16,10,12,7,3,0,54,5,3,7,0,10,0,35,13,10,4,4,5,0,39,4,13,9,3,0,0,28,27,29,31,3,13,0,96,12,8,5,0,3,0,23,10,16,14,0,4,6,38,17,17,17,0,5,0,60,35,79,55,4,10,0,184,33,79,46,13,10,0,173,49,216,87,44,23,4,423,30,39,29,11,11,4,120,318,581,365,100,108,13,1494
207011148,41,45,50,6,13,0,162,0,13,4,0,0,0,22,11,5,4,0,0,0,14,10,0,3,0,0,0,19,0,7,9,3,0,0,22,9,7,8,0,3,0,31,9,19,20,0,0,0,57,12,14,22,0,4,0,48,9,15,18,5,5,0,57,9,24,15,0,7,0,51,3,11,13,0,7,0,33,22,46,44,10,4,0,129,4,17,8,0,4,0,44,7,21,18,3,4,0,59,17,40,27,0,4,0,89,52,158,85,16,13,0,321,28,152,65,15,9,0,268,64,320,108,34,20,0,549,22,93,59,4,16,0,200,323,1020,584,106,122,6,2160
207011149,39,44,43,7,6,0,137,8,0,4,0,4,0,22,6,4,15,0,0,0,35,4,0,6,0,0,0,18,6,3,13,0,0,0,27,10,9,8,0,0,0,35,9,18,7,6,3,0,46,10,8,16,7,3,0,41,19,10,14,0,4,0,48,11,7,12,5,3,0,39,10,15,8,0,6,0,40,29,36,32,3,9,0,115,9,21,9,0,0,0,48,11,25,11,3,0,0,52,21,46,18,0,4,0,93,52,133,67,8,14,0,279,31,124,61,4,4,0,230,71,347,89,27,12,4,559,34,52,36,9,16,0,147,399,919,484,91,106,10,2007
207011150,32,34,34,6,5,3,113,0,6,0,0,0,0,9,4,3,10,0,4,0,22,5,7,6,0,0,0,21,4,12,3,0,0,0,28,5,11,9,3,0,0,30,5,23,18,0,7,0,51,14,19,16,0,3,0,44,15,22,16,0,4,0,48,4,15,7,0,0,4,35,6,15,10,4,3,0,39,38,46,38,3,4,3,129,11,8,12,3,0,0,37,10,41,17,0,3,0,69,18,34,24,3,3,0,89,46,126,46,9,14,4,244,33,154,49,9,10,0,259,51,334,70,18,15,0,490,27,50,42,0,3,0,122,341,951,429,69,70,20,1885
207011152,20,21,23,3,7,0,69,0,0,0,0,3,0,4,4,3,0,0,0,0,11,6,5,0,0,0,0,10,3,4,3,0,5,0,16,13,8,6,0,0,0,26,13,12,10,3,0,0,40,20,8,9,4,4,0,46,21,21,3,5,0,0,44,29,13,8,3,0,0,56,13,19,4,4,4,0,40,31,34,13,7,7,0,88,17,13,4,4,7,0,41,34,23,7,9,0,0,61,29,22,6,3,0,0,57,40,83,31,9,4,0,166,39,86,31,4,7,0,168,53,213,55,22,11,0,340,14,48,15,4,8,0,91,399,626,220,76,60,10,1380
207011154,16,14,9,0,5,0,45,5,0,0,0,0,0,8,6,0,6,0,0,0,10,0,4,3,0,0,0,5,0,3,0,0,0,0,6,5,3,8,0,4,0,12,0,6,10,0,6,0,26,0,3,5,4,0,0,16,3,7,0,0,3,0,10,5,5,3,4,0,0,17,3,3,3,0,5,0,12,9,23,19,4,5,0,55,4,7,0,0,0,0,12,7,7,5,3,3,0,28,5,17,0,4,0,0,28,19,66,16,3,6,0,110,13,52,15,9,3,0,86,22,113,17,3,0,0,162,3,21,16,0,3,0,38,127,347,139,39,49,3,694
207011155,32,29,36,0,9,3,106,4,0,4,0,0,0,10,0,3,9,0,0,0,13,5,3,0,0,0,0,9,5,6,3,0,0,0,13,6,4,13,0,3,0,24,14,6,14,0,7,0,47,12,8,5,0,4,0,34,7,13,12,0,5,0,39,3,16,11,0,0,0,33,10,11,6,8,0,0,30,29,39,25,0,6,0,103,7,14,3,0,0,0,29,12,25,5,0,0,0,55,17,34,17,3,7,0,83,46,112,57,7,6,0,233,22,108,42,8,6,0,184,58,288,99,34,29,3,508,26,52,46,10,8,0,144,317,779,415,91,88,5,1692
207011519,8,13,11,0,3,0,41,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,4,3,0,0,12,12,0,0,0,0,0,22,7,7,7,0,0,0,20,13,3,4,0,0,0,22,10,3,0,0,0,0,17,22,23,12,0,0,0,57,14,11,0,3,0,0,28,6,8,0,0,4,0,23,21,16,0,0,0,0,35,24,51,14,8,0,0,100,19,52,19,0,5,0,86,30,141,39,10,3,0,230,14,28,11,0,0,0,62,209,364,130,33,24,5,773
207011520,9,19,6,4,7,0,38,3,5,0,0,4,0,6,10,0,0,0,0,0,10,5,0,0,0,0,0,9,4,0,0,0,0,0,3,7,4,0,0,0,0,11,12,9,3,5,0,0,28,4,5,4,0,6,0,11,19,14,0,5,0,0,42,25,6,5,0,0,3,42,20,11,0,3,0,0,35,44,15,4,0,6,4,80,13,7,3,0,3,0,21,12,23,9,4,0,0,52,17,5,11,5,3,0,39,26,46,12,3,11,0,101,12,34,18,9,0,0,75,30,94,39,3,10,0,184,15,27,16,0,5,0,65,296,332,131,40,47,7,854
207011521,22,15,18,4,0,0,66,3,0,0,0,0,0,6,0,0,6,0,0,0,16,0,3,4,0,0,0,9,4,3,8,0,4,0,14,6,8,0,4,0,0,15,10,5,7,0,0,0,24,7,7,6,4,5,0,26,11,6,3,4,0,0,20,9,3,0,4,0,0,20,7,7,0,0,0,0,22,11,25,9,4,3,0,53,12,7,3,0,0,0,27,4,19,4,5,3,3,40,13,17,5,4,4,0,39,34,59,28,10,11,4,136,18,52,20,11,0,0,104,32,196,91,30,17,5,367,18,27,23,10,9,0,81,235,456,226,86,60,9,1076
207011522,15,20,12,3,9,0,67,0,6,0,0,0,0,10,7,0,4,0,0,0,8,6,3,4,0,0,0,8,3,5,7,0,0,0,16,0,4,3,0,5,0,15,9,4,4,0,6,0,26,7,4,10,4,0,0,25,8,9,4,0,0,0,25,12,14,8,0,6,0,36,15,13,0,0,0,0,31,17,27,16,4,7,0,72,15,15,5,3,3,0,41,16,15,7,4,7,0,44,16,23,3,4,3,0,50,37,73,22,13,7,0,149,31,66,14,3,7,0,128,37,209,65,14,13,0,339,33,41,21,3,0,0,102,291,545,210,68,66,12,1189
207021156,26,11,19,0,10,0,65,3,3,4,0,0,0,7,0,0,4,0,3,0,12,0,0,0,0,0,0,7,8,3,0,0,5,0,14,4,9,14,0,4,0,26,7,14,9,0,3,0,41,5,8,11,3,10,0,37,19,12,15,0,3,0,55,17,11,14,0,0,0,44,11,16,4,3,0,0,30,31,34,20,9,0,0,93,8,11,6,0,5,0,26,17,16,12,4,3,0,55,25,40,16,9,5,0,86,55,99,40,7,4,0,208,13,55,16,5,8,0,101,33,56,19,6,8,0,118,20,31,9,3,3,0,68,297,439,240,48,79,0,1101
207021157,44,40,30,11,11,5,140,6,5,8,0,0,0,18,9,0,7,5,0,0,26,7,6,8,0,3,0,28,5,9,7,0,6,0,34,15,17,14,3,10,3,54,24,23,13,4,3,0,68,26,22,21,8,6,0,85,33,20,9,5,12,4,86,29,22,20,5,10,0,87,29,35,7,7,8,4,90,68,96,29,9,21,0,225,15,38,13,4,4,0,79,29,49,16,9,15,0,109,38,57,19,8,6,0,133,103,174,60,15,19,4,374,55,122,28,16,16,3,227,53,90,39,11,7,0,194,43,42,40,12,9,3,155,625,875,398,125,168,31,2214
207021159,34,26,32,9,10,0,111,4,0,10,0,0,0,17,4,9,5,0,0,0,17,11,5,5,0,0,0,17,11,4,14,0,8,0,34,13,8,14,0,5,0,40,27,13,15,3,7,0,60,16,12,14,4,4,0,55,13,12,21,0,9,0,59,11,24,16,0,4,0,50,15,23,18,0,4,0,65,25,62,37,0,9,0,139,10,15,15,3,7,0,49,16,27,18,5,0,0,66,28,50,23,4,0,0,108,83,187,61,17,11,0,362,44,106,39,11,8,0,219,77,156,50,19,11,4,313,41,61,55,0,6,0,165,484,809,460,81,100,11,1952
207021160,21,8,23,0,3,0,61,6,8,7,0,0,0,18,4,3,12,0,0,0,26,3,4,3,0,0,0,12,0,7,11,0,8,0,31,14,4,14,0,0,0,28,11,19,13,3,4,0,47,9,28,9,0,4,0,49,16,28,20,0,7,0,77,14,22,13,3,4,0,56,10,25,16,9,0,0,54,37,53,38,14,11,0,148,13,22,10,0,0,0,50,9,41,4,0,9,0,62,20,68,16,6,8,0,116,72,155,40,16,13,0,293,26,96,19,8,5,0,161,21,73,14,5,3,0,111,26,43,38,0,8,0,112,327,706,317,67,92,8,1513
207021424,32,16,29,5,10,0,92,0,3,8,0,0,0,13,18,3,9,0,0,0,30,3,8,8,0,0,5,24,7,8,13,0,4,0,29,11,9,17,3,0,0,37,16,15,36,3,7,0,71,16,23,11,0,4,0,58,12,24,26,0,4,0,64,26,24,20,0,5,0,76,11,16,15,0,12,0,50,33,63,35,6,6,0,144,9,28,18,3,0,0,57,13,35,9,0,3,0,63,23,60,22,5,0,0,112,53,188,60,18,15,0,331,35,135,30,8,6,3,212,27,95,28,3,4,0,164,22,54,30,4,10,0,117,370,800,398,69,93,15,1747
207021425,24,28,12,7,14,3,85,0,0,0,0,0,0,4,7,7,3,0,0,0,15,4,0,3,0,0,0,20,0,5,7,0,3,0,21,9,13,8,0,8,0,29,16,22,11,0,3,0,54,11,26,8,6,0,0,58,12,29,13,3,7,0,67,18,24,3,3,5,0,57,15,30,8,3,0,0,55,28,67,26,9,4,3,132,16,24,12,6,5,0,57,14,48,10,6,7,0,88,25,84,16,4,4,0,128,61,172,24,17,11,3,289,25,82,15,0,10,0,132,20,65,12,4,5,0,115,27,39,22,0,3,4,89,321,775,218,71,100,16,1494
207031161,36,50,39,0,6,0,135,8,10,12,0,3,0,29,9,12,11,0,3,0,40,10,9,13,0,4,0,32,6,18,14,0,14,0,49,21,17,12,9,7,0,68,21,27,18,3,16,0,95,26,26,17,3,13,0,82,25,36,23,3,8,4,101,32,39,34,4,5,0,116,20,29,23,0,10,0,81,41,105,48,4,5,0,210,13,53,14,4,0,0,82,24,59,22,0,5,0,112,45,101,17,7,12,0,187,104,287,63,16,13,4,484,49,144,43,8,8,0,248,29,140,25,15,6,0,210,27,59,44,4,8,0,140,535,1222,493,89,143,11,2495
207031162,17,17,15,0,12,0,60,0,0,4,0,0,0,3,3,0,12,0,0,0,17,6,0,3,0,0,0,10,6,6,7,3,0,0,28,8,13,9,4,5,0,35,11,20,15,0,0,0,51,9,24,18,5,3,3,63,6,18,16,5,9,0,54,9,23,9,7,3,0,53,3,18,13,0,8,0,39,14,61,32,0,10,0,118,11,19,3,0,5,0,35,12,39,10,0,0,0,63,28,56,13,8,4,0,104,45,160,23,13,6,0,250,19,74,11,4,4,0,114,15,53,16,0,0,0,78,22,46,15,3,3,0,82,242,646,246,48,74,6,1268
207031163,27,28,14,7,7,0,86,8,8,8,0,0,0,18,4,8,11,0,7,0,29,3,3,7,0,0,0,13,9,6,8,3,0,0,26,12,4,15,4,6,0,44,19,12,13,3,7,0,54,24,23,13,8,11,0,77,31,30,16,5,4,0,93,27,17,18,8,5,0,80,24,23,12,12,5,6,74,52,60,34,5,13,7,169,17,32,9,0,8,0,69,22,25,7,4,3,0,68,24,61,16,3,4,0,119,57,146,39,15,14,4,277,36,99,25,12,6,0,181,28,84,24,9,5,0,150,28,57,20,5,22,0,120,445,740,313,104,125,15,1750
207031164,30,24,24,6,9,6,102,8,3,3,0,0,3,20,5,6,6,0,0,0,24,8,7,6,5,0,0,23,8,12,3,3,9,0,36,7,15,19,0,6,0,42,15,24,18,3,6,0,71,10,23,15,4,3,4,57,12,23,13,10,7,0,63,9,29,19,11,4,4,83,11,23,7,4,0,0,48,22,77,35,14,10,0,157,8,31,9,7,5,0,63,14,42,13,0,0,0,74,29,66,27,15,6,0,135,56,202,57,23,17,5,350,41,133,30,10,4,0,216,37,115,28,4,9,0,189,23,51,20,11,5,0,104,361,902,352,109,120,19,1859
207031165,16,19,19,6,4,0,56,0,3,6,0,0,0,11,0,4,4,0,0,0,12,0,0,6,0,0,0,5,0,6,0,0,3,0,16,3,6,10,3,0,0,21,3,14,14,3,6,0,36,6,4,8,0,4,0,27,10,12,8,3,7,3,41,7,13,3,0,4,0,27,8,7,9,0,0,0,30,17,20,18,4,6,0,62,6,19,3,3,0,0,29,10,12,9,4,0,0,37,28,39,17,5,3,0,92,46,107,23,4,12,3,197,16,52,11,3,8,0,95,25,40,9,8,0,0,81,9,31,18,0,3,0,67,223,414,190,52,61,11,951
207031166,10,17,14,0,6,0,48,0,0,0,0,0,0,10,6,3,4,0,0,0,18,5,5,10,0,0,0,22,12,4,0,0,0,0,25,7,12,16,0,8,0,37,7,10,8,0,0,0,33,13,11,13,0,3,0,43,17,13,14,0,0,0,52,13,19,12,0,7,0,53,12,12,3,0,0,0,29,14,45,17,6,6,0,86,10,18,8,0,0,0,35,13,24,7,4,8,0,48,11,34,12,0,5,0,64,36,105,21,9,10,0,179,11,48,8,8,3,0,73,12,33,18,6,0,0,64,21,27,13,0,3,0,69,238,434,201,35,69,4,982
207031167,14,29,19,3,6,0,67,5,0,3,0,0,0,8,3,6,3,3,0,0,11,3,6,3,0,0,0,11,3,5,0,0,0,0,6,9,9,8,4,0,0,30,8,11,12,0,3,0,33,5,11,10,0,4,0,34,6,14,3,0,7,0,27,14,8,5,0,0,0,25,0,11,7,0,0,0,18,19,25,19,4,5,0,82,10,13,5,0,0,0,32,27,21,10,0,0,0,64,13,16,8,4,6,0,55,39,95,41,0,11,0,184,19,85,20,4,4,0,132,26,107,39,8,5,0,190,13,33,11,5,5,0,65,249,500,225,41,58,10,1080
208011168,27,14,29,4,3,0,74,11,5,3,0,0,0,21,7,0,8,0,5,0,19,5,6,7,0,0,0,19,9,5,7,0,9,0,23,8,3,8,7,5,0,28,20,21,19,0,3,0,58,15,16,19,0,3,0,50,12,18,9,0,5,0,40,13,11,6,0,0,0,47,8,5,14,4,0,0,38,26,44,29,3,6,0,112,13,20,12,0,4,0,50,11,32,10,0,0,0,57,24,49,20,5,0,0,99,52,178,72,11,8,0,310,29,138,51,0,9,4,234,57,206,71,10,4,0,344,23,43,27,4,3,0,102,358,819,436,54,61,6,1735
208011169,52,46,33,12,13,0,146,8,5,0,0,3,0,18,5,6,9,0,4,0,22,9,5,6,0,4,0,21,6,5,3,0,0,0,25,10,6,10,0,0,0,36,16,16,9,4,6,0,55,11,9,14,4,0,0,37,13,12,5,0,6,0,37,15,4,6,0,7,0,27,10,10,0,4,7,0,30,28,45,32,6,5,0,122,13,15,5,6,0,4,35,26,22,14,0,4,0,70,17,17,13,11,5,0,65,65,108,54,15,18,0,260,43,102,50,13,12,0,223,107,396,167,23,34,3,726,38,84,43,7,10,0,177,496,914,468,110,132,11,2135
208011170,16,30,28,0,11,0,90,3,0,0,0,0,0,9,3,7,12,4,0,0,25,8,12,3,0,0,0,25,7,4,10,0,0,0,19,10,8,9,4,3,0,39,10,10,11,0,3,0,33,9,17,11,5,4,0,47,12,10,13,8,0,0,35,8,19,11,3,0,0,45,10,13,12,4,5,0,38,17,37,29,5,10,0,102,9,22,6,3,5,0,41,17,29,12,4,5,0,61,21,48,8,4,6,0,85,49,158,63,5,7,0,287,40,163,50,15,7,0,275,51,327,65,24,11,0,481,40,72,30,0,12,0,153,343,979,378,95,93,9,1888
208011171,13,12,10,0,10,0,51,4,3,0,0,3,0,14,8,5,4,0,0,0,17,0,5,3,0,11,0,22,8,4,4,0,4,0,25,6,9,6,3,5,0,28,8,15,8,0,4,0,41,8,22,16,5,0,0,48,15,17,8,6,4,0,58,23,30,16,3,11,0,79,20,25,11,7,4,0,67,38,68,23,10,6,0,145,12,37,15,3,5,0,70,17,46,11,5,0,0,79,25,73,17,9,3,0,125,56,224,30,12,6,3,329,47,127,29,3,0,0,213,24,106,20,4,0,0,156,17,34,14,7,7,0,80,353,859,252,72,95,10,1644
208011172,29,33,27,0,8,6,102,3,3,4,0,0,0,9,0,13,3,0,0,0,19,0,4,12,0,0,0,20,6,0,5,0,0,0,13,9,17,7,0,3,0,33,16,13,15,4,3,0,51,13,12,22,5,11,0,53,17,23,15,0,6,0,61,14,23,22,6,4,3,59,22,18,12,4,0,0,52,33,55,42,7,10,0,151,13,16,9,3,5,0,44,23,41,16,5,3,0,96,43,45,21,5,6,4,118,86,196,78,16,14,0,383,42,158,50,9,7,0,267,55,256,79,12,3,0,407,31,52,34,11,4,0,132,450,976,459,78,99,13,2084
208011173,29,24,20,6,0,3,83,9,0,0,0,0,0,12,3,6,9,0,0,0,21,6,4,7,0,3,0,19,12,3,11,0,5,0,35,8,5,14,4,5,0,36,20,12,12,0,4,0,50,15,25,5,0,0,0,48,20,26,10,0,0,4,56,14,19,8,5,5,0,53,14,10,8,0,0,0,37,43,48,33,4,4,0,141,17,20,13,0,3,0,59,14,23,4,3,5,0,50,28,41,9,0,10,0,83,65,150,57,13,10,0,294,40,106,43,5,6,0,205,59,252,71,11,9,0,399,38,65,31,10,9,0,150,458,828,369,67,95,12,1818
208021174,28,44,25,4,13,0,117,6,10,4,0,5,0,21,6,6,7,0,3,0,26,8,7,8,0,0,0,27,12,12,17,0,7,0,45,13,25,9,4,0,0,59,21,31,25,3,7,0,85,17,22,17,3,10,0,73,18,32,21,3,12,0,93,27,39,24,6,12,0,97,30,49,14,6,9,0,109,55,94,49,7,23,0,221,28,41,16,5,10,0,99,28,60,28,12,8,0,130,31,87,33,6,12,0,170,102,288,81,26,19,0,507,66,212,42,12,10,0,334,49,233,57,12,3,3,357,29,68,51,9,11,0,174,577,1341,534,121,174,20,2768
208021176,14,19,11,0,5,0,59,3,4,0,0,4,0,9,6,0,4,0,0,0,13,3,9,3,0,0,5,23,10,8,5,4,5,0,25,14,11,13,0,6,0,46,21,13,21,3,3,0,67,26,18,9,4,3,0,69,31,28,12,0,0,0,71,34,39,13,3,9,8,101,50,35,19,3,9,0,108,49,64,14,7,6,0,152,28,36,11,7,5,0,84,36,28,5,4,4,0,79,41,47,11,5,4,0,118,78,134,32,11,7,3,265,47,80,16,8,8,0,164,38,98,17,4,3,0,156,27,42,9,6,4,4,88,561,716,226,73,85,27,1681
208021177,42,37,27,0,0,0,110,4,0,9,0,0,0,13,13,4,3,0,0,0,25,4,3,5,0,0,0,15,9,4,3,6,0,0,22,0,5,0,6,0,3,16,8,25,18,0,0,0,51,17,17,6,3,0,0,46,19,18,9,4,5,0,54,19,16,4,0,4,0,47,26,27,8,6,3,0,63,48,63,25,6,4,0,141,25,19,4,0,4,0,53,13,34,11,0,0,0,63,31,44,17,4,8,0,106,73,122,33,12,7,0,251,46,127,30,9,7,0,216,66,192,58,16,5,0,340,47,101,26,7,10,0,191,527,854,294,77,64,11,1831
208021178,32,21,34,7,9,0,103,0,5,10,0,0,0,14,10,3,6,0,0,0,21,8,8,3,0,0,0,28,12,15,5,0,0,0,25,9,8,12,0,0,0,24,16,18,7,8,7,0,51,18,15,16,5,4,0,50,17,20,10,3,9,0,54,14,19,12,3,4,0,55,14,19,5,0,6,0,45,32,67,44,4,9,0,157,16,11,6,4,4,0,42,23,31,11,0,4,0,69,36,54,5,0,6,0,106,87,187,62,7,10,0,353,46,150,36,6,9,0,250,48,187,61,5,8,4,309,31,80,34,4,7,0,164,474,908,373,69,92,7,1920
208021179,24,23,3,4,3,0,60,0,3,0,5,0,0,13,12,0,4,0,0,0,10,3,3,4,3,0,0,11,3,0,3,0,0,0,10,7,0,4,0,0,0,19,10,11,14,6,6,0,35,15,6,9,0,0,0,32,16,16,6,0,3,0,46,13,17,7,3,3,0,40,13,3,4,3,3,0,21,26,40,12,0,0,0,83,17,19,5,0,0,0,38,22,22,8,8,0,0,54,17,23,8,0,0,0,52,38,81,28,8,0,0,154,21,69,16,4,3,0,118,23,159,22,19,0,0,229,9,38,15,0,3,0,71,296,547,168,58,36,3,1106
208021180,10,18,10,0,0,0,37,0,0,0,0,0,0,6,4,0,3,0,0,0,9,0,4,5,0,0,0,11,5,3,3,0,0,0,12,6,8,5,0,0,0,14,0,3,19,3,0,0,28,8,11,6,5,5,0,35,8,7,6,3,3,0,30,9,18,5,4,3,0,43,17,11,4,0,0,0,36,18,36,15,3,0,0,69,12,16,3,0,4,0,37,18,22,4,0,3,0,45,9,37,9,0,0,0,53,38,77,22,8,4,0,147,11,44,10,0,0,0,60,10,37,0,6,0,0,52,8,21,13,0,0,0,48,191,367,140,37,30,3,776
208021181,11,13,14,0,4,0,46,8,0,3,0,0,0,12,4,3,3,0,4,0,11,0,3,0,0,0,0,7,13,5,7,0,7,0,31,8,10,9,0,0,0,28,11,11,14,5,5,0,40,9,8,8,0,8,0,35,9,9,3,0,4,0,37,17,16,8,0,3,0,44,11,17,6,4,5,0,39,30,32,14,4,4,0,81,11,30,6,0,0,0,44,13,25,11,0,4,0,48,27,27,7,3,0,0,64,45,114,12,8,7,0,187,17,60,9,0,0,0,98,13,55,5,5,0,0,83,15,31,16,0,0,0,54,261,482,154,36,45,9,986
208021182,18,12,14,0,3,0,51,0,3,3,0,0,0,14,5,0,7,0,0,0,15,0,5,0,0,6,0,11,6,5,4,0,3,0,19,11,12,7,0,5,0,38,13,17,9,3,0,0,45,6,8,9,5,0,0,29,19,14,13,3,3,0,63,28,20,6,4,11,0,63,37,18,3,4,0,3,62,38,52,15,9,10,0,116,18,23,4,3,0,0,45,20,36,8,10,0,0,72,27,46,17,0,0,7,86,49,114,36,6,9,0,206,24,66,20,7,8,0,123,9,92,10,7,3,0,127,14,31,12,4,5,0,73,348,564,206,55,69,16,1257
208021426,22,27,27,0,13,0,86,7,0,4,0,4,0,12,6,7,13,5,7,0,29,14,5,6,0,0,0,31,8,8,8,0,6,0,32,8,24,13,0,7,0,48,17,13,21,5,0,0,64,14,23,26,6,3,0,68,14,31,22,8,0,0,69,12,21,21,7,3,0,62,23,39,13,0,7,0,77,34,81,43,10,16,4,193,15,44,12,3,0,0,80,11,61,27,6,5,0,114,20,86,22,5,10,0,139,55,266,47,18,11,3,397,37,177,32,8,9,0,261,28,121,16,6,4,0,173,26,65,24,7,9,0,137,366,1097,388,102,112,12,2081
208021427,22,13,21,0,5,0,63,4,4,3,0,0,0,9,3,5,11,0,7,0,26,5,3,7,0,3,0,17,6,11,10,5,6,0,39,8,12,14,0,5,0,40,20,11,14,4,7,0,61,13,27,19,8,7,0,73,13,20,18,3,8,0,61,12,24,12,5,0,4,62,20,28,8,4,3,0,64,28,72,33,7,7,0,149,12,30,7,4,0,0,49,18,53,9,0,5,0,90,24,63,23,12,6,0,133,94,260,48,16,6,0,424,55,133,26,8,5,0,224,21,78,14,7,0,0,117,27,56,24,0,8,0,114,397,908,320,80,90,15,1802
208031183,12,19,24,0,7,0,60,4,3,4,0,0,0,11,0,3,14,0,3,0,26,0,5,8,0,3,0,14,6,3,10,3,0,0,23,13,10,17,0,0,0,46,12,18,11,4,3,0,48,17,29,15,9,8,0,74,16,41,18,4,7,0,80,9,38,26,0,3,0,81,14,34,21,0,4,0,70,18,71,35,9,6,0,137,12,35,9,6,0,0,55,15,42,9,6,3,0,75,19,59,20,4,3,0,104,41,106,44,3,8,0,206,9,32,20,4,3,0,66,13,28,14,0,3,0,62,15,27,20,5,5,0,81,252,610,331,46,84,10,1325
208031184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4
