SA1_CODE_2021,P_Tot_0_14,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85_over,P_Tot_Tot
20902152421,32,33,34,25,44,31,30,39,11,273
20902152422,48,23,28,48,41,34,21,25,16,287
20902152423,47,33,56,49,38,37,42,52,22,376
20902152424,76,48,66,64,51,45,44,37,9,441
20902152425,69,45,51,63,41,46,48,56,12,435
20902152501,75,48,94,70,59,45,23,20,9,451
20902152502,63,33,125,92,48,68,32,21,13,503
20902152503,100,73,129,87,71,51,58,31,10,617
20902152504,108,60,88,89,57,45,48,43,94,641
20902152505,38,41,58,48,32,18,17,9,13,276
20902152506,62,59,37,46,67,57,32,17,10,386
20902152507,60,54,54,57,69,60,45,28,15,429
20902152508,64,58,97,87,56,49,42,17,21,494
20902152509,73,33,99,69,51,64,84,54,6,546
20902152510,25,16,32,18,19,40,78,76,29,322
20902152511,55,45,85,52,49,35,23,22,4,368
20902152512,73,64,106,77,61,52,38,28,14,511
20902152513,59,56,81,73,57,47,27,7,7,415
20902152514,84,73,118,114,78,44,25,24,6,562
20902152515,67,63,138,74,56,70,43,20,13,542
20902152516,67,45,75,68,65,36,23,5,9,386
20902152517,91,56,90,80,89,43,46,23,10,525
20902152518,67,42,97,74,61,71,40,22,9,494
20902152519,74,60,72,53,64,50,42,14,9,441
20902152520,49,46,62,32,29,37,22,9,12,294
20902152521,95,70,92,79,96,60,43,18,14,567
20902152522,84,56,107,80,52,47,20,16,0,467
20902152523,5,0,0,0,0,4,52,113,142,308
20902152524,93,80,123,83,50,50,45,24,8,552
20902152525,72,43,56,74,61,36,24,12,13,392
20902152526,59,62,128,65,53,43,33,18,10,456
20902152527,45,36,92,70,50,37,43,17,13,414
20902152528,68,50,69,68,70,50,34,18,12,441
20902152601,72,39,93,85,45,54,14,17,5,436
20902152602,95,43,34,81,61,36,28,10,13,398
20902152603,94,34,73,75,55,43,29,14,8,423
20902152604,90,62,78,84,82,59,46,13,6,512
20902152605,63,56,140,78,77,46,30,23,15,538
20902152606,108,57,99,114,95,60,35,25,7,602
20902152607,65,44,58,80,63,51,24,13,16,415
20902152608,99,41,75,112,80,44,30,11,4,501
20902152609,56,27,36,54,42,33,19,8,6,285
20902152610,46,17,44,50,30,21,22,21,10,261
20902152611,86,19,105,102,52,59,35,21,8,488
20902152612,67,35,69,70,67,34,31,13,10,394
20902152613,115,57,80,94,81,67,40,27,8,562
20902152614,0,0,6,5,0,6,0,0,0,13
20902152615,96,50,183,115,63,51,59,33,41,693
20902152616,85,46,98,101,82,67,48,32,18,577
20902152617,120,67,66,98,98,90,51,36,17,640
20902152618,129,57,92,112,78,51,28,13,9,563
20902152619,23,11,30,30,10,12,8,4,0,131
20902152620,88,35,49,66,66,33,30,11,12,386
20902152621,0,0,0,0,0,0,0,0,0,0
20902152622,56,37,116,88,56,39,24,25,10,454
20902152623,94,49,88,98,56,49,26,16,3,476
20902152624,46,39,88,50,28,26,9,8,3,305
20902152625,96,40,79,83,69,44,24,10,11,457
20902152626,0,0,0,0,0,0,0,0,0,0
20902152627,69,30,114,97,40,49,27,12,7,441
20902152628,84,47,141,99,70,61,34,24,14,573
20902152629,50,39,67,43,50,28,40,14,5,340
20902152630,92,70,136,104,70,44,40,34,8,597
20902152631,103,40,78,93,74,55,27,32,12,511
20902152632,64,50,92,69,71,40,27,21,15,462
20902152633,126,57,119,116,91,67,45,26,7,664
20903120901,104,56,26,63,71,66,92,21,0,498
20903120902,35,40,61,42,57,62,37,39,13,374
20903120903,95,39,44,66,62,43,50,50,24,487
20903120904,55,52,17,29,58,44,28,10,0,297
20903120905,72,62,35,49,78,86,27,13,0,424
20903120906,59,69,33,42,67,81,34,7,3,401
20903120907,59,78,34,37,75,79,28,4,0,391
20903120908,85,42,47,61,58,66,49,27,3,448
20903120909,86,44,31,54,51,39,35,6,9,343
20903120910,80,60,50,57,71,77,68,10,0,486
20903120911,46,35,34,40,39,61,30,6,0,296
20903120912,61,36,32,43,55,45,45,15,7,335
20903120913,87,45,27,59,67,59,79,17,4,443
20903120914,59,37,20,35,45,26,49,10,0,287
20903120915,105,63,48,97,80,61,48,45,16,558
20903120916,73,73,53,51,64,55,36,17,4,435
20903120917,97,56,48,66,86,69,62,30,15,532
20903120918,81,52,36,52,77,39,57,23,5,411
20903120919,91,70,46,69,89,73,59,26,8,536
20903120920,67,29,13,42,53,28,49,8,0,295
20903120921,71,39,19,35,47,59,77,8,0,345
20903120922,115,62,38,85,83,53,35,17,5,489
20903120923,61,28,26,50,50,48,45,29,4,345
20903120924,115,69,60,79,100,65,70,42,9,599
20903120925,84,37,30,41,57,45,42,9,0,337
20903120926,43,28,12,30,34,28,30,18,0,230
20903120927,54,25,21,31,29,35,31,8,0,228
20903120928,44,30,12,32,43,24,23,3,0,217
20903120929,69,73,39,50,67,86,52,19,0,455
20903120930,72,48,25,32,77,61,32,20,3,374
20903120931,99,60,31,46,83,62,50,25,0,445
20903120932,39,29,20,27,36,42,30,3,0,229
20903120933,82,57,32,38,67,70,33,10,0,387
20903120934,66,85,44,52,88,92,39,39,3,519
20903120935,85,53,33,61,56,74,21,7,4,392
20903120936,127,40,31,97,73,56,74,21,7,529
20903120937,60,36,14,32,48,63,39,27,5,326
20903120938,71,47,21,27,65,49,58,30,9,372
20903120939,82,89,35,46,95,79,56,31,3,504
20903120940,19,35,18,10,34,51,41,6,3,226
20903120941,69,43,18,37,69,52,34,21,0,344
20903120942,91,56,32,46,83,62,45,19,0,438
20903120943,86,28,30,42,52,54,24,5,3,317
20903120944,78,69,36,62,64,66,39,21,3,443
20903120945,64,71,26,38,86,68,81,67,69,575
20903120946,69,38,47,60,63,56,41,14,5,379
20903120947,65,39,26,45,32,44,39,24,3,319
20903120948,36,23,11,20,38,36,15,14,0,195
20903120949,62,54,16,38,60,66,46,26,0,371
20903120950,115,81,37,77,88,68,56,22,0,552
20903120951,81,57,37,41,57,64,28,14,0,374
20903120952,48,44,18,30,47,60,28,5,0,283
20903120953,81,24,32,55,51,40,43,28,0,364
20903120954,109,47,32,68,68,51,51,18,3,452
20903120955,72,62,41,46,65,70,29,11,0,396
20903120956,65,34,25,46,47,41,53,15,3,322
20903120957,53,38,14,29,43,24,52,15,0,264
20903120958,113,75,32,62,95,70,50,14,3,521
20903120959,58,24,30,50,39,32,32,21,14,289
20903120960,84,47,41,55,58,46,53,19,8,412
20903121001,66,32,32,26,40,53,24,25,3,300
20903121002,138,66,60,82,86,57,55,17,7,562
20903121003,69,25,26,46,42,31,19,15,0,274
20903121004,59,52,36,48,66,69,49,20,3,406
20903121005,39,35,13,29,39,37,21,13,0,229
20903121006,73,53,43,51,50,65,61,26,0,425
20903121007,29,36,21,19,32,53,17,0,4,216
20903121008,55,44,27,36,52,51,53,17,9,344
20903121009,69,40,35,48,63,31,31,8,4,340
20903121010,106,46,59,71,60,73,40,10,0,461
20903121101,36,35,19,32,38,52,27,7,0,247
20903121102,131,81,66,89,110,89,60,14,3,648
20903121103,61,59,51,52,67,58,36,15,0,408
20903121104,62,24,34,37,57,45,36,9,0,314
20903121105,68,49,31,45,52,67,45,8,3,365
20903121106,125,73,69,82,98,67,47,20,0,586
20903121107,67,18,38,48,47,32,26,9,0,294
20903121108,23,19,25,21,26,35,17,14,0,176
20903121109,40,33,34,25,60,62,41,15,0,308
20903121110,61,46,29,59,66,58,36,4,0,368
20903121111,33,15,14,19,30,48,21,10,0,192
20903121112,36,28,41,37,64,49,37,4,0,302
20903121201,70,47,31,46,51,56,63,16,3,385
20903121202,43,24,19,28,37,41,50,8,0,267
20903121203,47,24,13,27,38,39,17,14,5,224
20903121204,60,47,19,38,67,81,48,5,0,356
20903121205,28,37,18,17,30,45,35,14,0,218
20903121206,40,43,27,36,47,48,29,11,5,285
20903121207,48,35,11,36,62,43,30,28,0,297
20903121208,43,21,13,28,38,21,20,0,0,198
20903121209,0,0,0,0,0,0,0,0,0,0
20903121210,0,0,0,0,0,0,0,0,0,0
20903121211,39,46,26,26,52,57,60,25,0,345
20903121212,61,49,25,43,63,56,45,9,0,352
20903121213,54,48,30,49,58,84,36,17,4,365
20903121214,49,54,32,24,47,64,50,29,3,355
20903121215,43,45,28,25,47,74,60,20,0,343
20903121216,46,34,15,23,30,54,47,16,0,265
20903121217,26,30,17,21,37,43,45,22,10,245
20903121218,36,35,20,18,25,51,33,21,3,233
20903121219,29,23,4,8,26,29,21,13,3,158
20903121220,30,27,25,17,35,36,16,10,0,205
20903121301,99,121,54,57,118,99,52,27,4,623
20903121302,56,70,21,49,60,72,28,35,83,484
20903121303,37,44,16,12,44,45,20,11,0,226
20903121304,120,78,58,80,86,71,36,13,0,548
20903121305,124,72,71,99,74,54,57,24,5,581
20903121306,47,49,25,17,50,40,16,5,0,251
20903121307,65,39,32,57,43,38,30,13,0,316
20903121308,97,34,44,74,52,47,46,15,3,420
20903121309,76,31,39,62,37,44,41,16,4,350
20903121310,38,23,12,23,27,31,35,17,4,207
20903121311,176,122,103,137,154,96,89,42,17,952
20903121312,29,19,15,16,35,37,15,9,5,180
20903121313,67,62,37,41,57,74,46,25,12,413
20903121314,61,42,20,52,52,39,37,16,8,320
20903121315,69,39,38,55,51,56,39,11,0,368
20903121316,39,33,35,27,35,84,39,12,0,303
20903121317,48,33,19,35,39,28,35,35,52,323
20903121318,160,117,46,104,153,76,72,27,9,772
20903121319,26,29,13,15,42,43,26,23,9,219
20903121320,31,43,25,17,32,40,25,25,5,248
20903121321,20,34,14,9,38,33,20,10,0,169
20903121322,23,36,20,17,33,36,25,9,4,206
20903121323,45,47,28,34,48,56,53,23,0,338
20903121324,27,45,16,16,49,54,18,14,0,255
20903121325,86,67,21,46,76,48,26,16,4,388
20903121401,71,61,30,54,64,59,58,14,5,417
20903121402,58,54,35,38,62,59,53,13,10,386
20903121403,46,52,18,25,37,58,29,9,0,270
20903121404,107,55,41,61,76,69,49,21,5,481
20903121405,81,60,15,45,59,73,31,15,10,390
20903121406,113,47,40,72,79,83,49,25,5,511
20903121407,89,62,39,50,84,56,45,14,3,443
20903121408,116,79,42,71,113,83,40,22,3,569
20903121409,54,43,20,33,54,38,32,13,6,291
20903121410,86,50,38,43,72,77,27,12,0,408
20903121411,124,73,41,82,103,58,39,18,6,548
20903121412,48,63,33,41,64,74,48,16,6,394
20903121413,40,32,26,22,43,39,32,18,5,261
20903121414,68,54,33,33,53,58,58,32,5,389
20903121415,61,45,29,41,49,77,41,16,3,365
20903121416,71,75,33,49,68,67,45,34,3,447
20903121417,79,63,25,31,70,55,28,16,3,367
20903121501,49,27,18,25,38,37,23,13,0,234
20903121502,91,45,87,66,50,52,42,36,13,484
20903121503,54,62,14,29,64,49,39,26,0,332
20903121504,51,42,35,33,41,44,22,0,0,267
20903121505,82,56,38,51,59,73,29,15,0,397
20903121506,0,0,0,0,0,0,0,0,0,0
20903121507,70,76,48,53,60,70,47,18,3,448
20903121508,54,50,26,41,44,59,19,9,0,306
20903121509,126,78,71,83,83,91,44,17,6,594
20903121510,28,22,14,24,19,32,30,13,3,180
20903121511,67,47,48,50,54,66,53,19,0,400
20903121513,58,67,60,39,64,81,50,9,3,441
20903121514,54,43,39,34,59,74,30,5,8,351
20903121515,266,118,122,177,154,91,54,31,0,1018
20903121516,53,32,38,35,37,34,33,24,3,284
20903121517,91,90,81,65,96,75,57,30,4,598
20903121518,79,70,56,56,67,45,73,39,13,489
20903121519,115,124,33,71,132,58,36,6,0,574
20903121520,57,59,37,41,56,85,33,18,9,393
20903121521,62,79,33,42,73,70,58,14,0,436
20903121522,104,129,38,73,110,115,51,26,6,641
20903121523,101,31,62,82,56,67,55,21,12,480
20903121524,40,49,48,39,58,41,42,17,4,324
20903121525,147,63,87,105,88,77,65,17,3,647
20903121526,82,37,47,48,45,40,27,11,3,337
20903121527,43,76,27,27,60,65,23,3,0,323
20903121528,44,24,25,23,31,33,11,5,0,193
20903121529,117,59,68,80,80,53,30,16,3,503
20903121530,162,94,74,112,125,59,37,17,16,691
20903121531,116,60,30,53,72,54,21,6,0,418
20903121532,79,39,71,40,50,65,36,36,47,477
20903121533,32,42,22,27,37,35,25,18,3,236
20903121534,54,35,35,42,35,33,15,8,4,250
20903121535,64,69,39,29,60,63,15,8,4,346
20903121536,53,57,45,33,37,50,25,13,3,311
20904121601,32,214,90,41,32,62,53,22,9,547
20904121603,49,57,35,43,36,49,60,27,9,375
20904121604,47,51,73,39,44,48,57,21,5,386
20904121605,69,138,129,71,104,93,41,9,0,649
20904121606,55,35,33,35,45,32,10,3,0,257
20904121607,69,57,41,45,76,52,21,10,7,384
20904121608,55,69,49,36,61,57,27,5,4,353
20904121609,91,83,74,69,74,71,56,11,0,511
20904121610,0,0,0,0,0,0,0,0,0,0
20904121611,80,59,31,59,72,76,29,5,5,411
20904121612,82,64,53,61,60,44,29,11,0,398
20904121613,34,46,101,61,63,60,31,6,0,402
20904121614,6,3,11,4,7,7,37,147,110,325
20904121615,0,0,0,0,0,0,0,0,0,0
20904121616,425,403,407,377,377,226,113,24,7,2355
20904121701,23,14,19,25,16,21,35,21,4,186
20904121702,51,54,55,36,52,78,49,26,9,408
20904121703,48,19,45,38,22,33,40,26,5,284
20904121704,43,24,37,44,24,27,47,29,15,297
20904121705,57,37,43,45,49,51,43,41,18,367
20904121706,70,58,62,61,68,35,27,31,7,419
20904121707,39,39,62,47,41,22,19,22,11,299
20904121708,24,41,85,36,30,20,26,20,10,297
20904121709,80,107,173,94,55,52,51,26,9,635
20904121710,32,23,24,27,30,23,33,22,0,219
20904121711,82,69,90,85,78,76,61,23,10,585
20904121712,16,18,38,24,22,34,34,17,13,217
20904121713,47,40,60,48,46,48,86,53,17,435
20904121714,56,20,56,49,28,51,31,27,5,320
20904121715,35,19,40,43,31,44,75,39,15,342
20904121716,25,35,36,25,19,18,32,25,8,213
20904121717,40,37,45,46,39,41,34,13,9,292
20904121718,54,43,69,53,45,32,30,40,9,375
20904122001,43,33,46,37,33,40,13,4,0,256
20904122002,0,0,0,0,0,0,0,0,0,0
20904122003,78,78,68,68,70,69,52,18,4,506
20904122004,105,53,76,81,65,71,47,14,6,522
20904122005,51,69,51,53,80,71,35,25,4,446
20904122006,80,61,62,51,69,85,27,23,7,455
20904122007,61,54,41,44,69,82,62,11,7,423
20904122008,42,39,28,30,43,42,18,10,5,262
20904122009,55,70,32,29,66,58,41,14,3,366
20904122010,31,51,30,36,49,63,45,9,4,320
20904122011,32,35,32,32,46,56,60,28,11,322
20904122012,69,41,52,57,63,40,36,6,4,371
20904122013,69,62,51,54,80,58,48,20,3,444
20904122014,42,54,51,36,55,44,29,18,6,323
20904122015,38,47,39,40,38,64,43,14,0,328
20904122016,80,71,56,63,64,76,47,17,8,492
20904122017,38,28,41,43,33,52,18,16,4,265
20904122018,55,60,63,37,50,64,33,9,5,378
20904122019,41,45,37,31,52,77,48,21,9,357
20904122020,40,31,46,31,45,43,30,8,5,278
20904122021,74,50,63,70,52,59,44,19,7,432
20904122022,115,55,87,76,72,66,32,21,0,525
20904122023,65,48,46,58,51,80,38,20,3,413
20904122024,65,53,72,60,57,87,65,23,7,490
20904122025,35,31,30,28,24,28,13,8,6,199
20904122026,47,59,59,33,53,84,37,10,8,392
20904122027,46,36,37,33,40,47,30,9,6,277
20904122028,74,101,76,48,88,90,39,46,96,666
20904122029,89,81,41,66,87,78,23,15,3,481
20904122030,68,57,43,54,57,66,34,12,5,398
20904122031,38,17,30,39,25,35,25,5,4,222
20904122032,72,34,56,60,42,31,70,13,5,391
20904122033,61,85,44,51,94,95,35,3,5,476
20904122034,41,31,48,37,23,41,57,13,8,299
20904122035,71,59,64,63,44,86,49,16,0,454
20904122036,36,31,50,34,35,47,39,25,6,299
20904122037,137,130,283,170,91,111,88,27,4,1043
20904122038,47,54,52,44,58,59,52,34,4,402
20904122039,39,30,33,36,26,37,42,11,4,251
20904122040,37,20,25,28,19,35,29,7,5,209
20904122041,50,34,52,29,29,53,26,18,9,300
20904122042,65,43,62,46,49,59,32,9,0,375
20904122043,69,37,50,48,49,52,18,13,0,335
20904122044,59,47,70,45,45,42,26,10,7,341
20904122045,55,60,32,43,66,53,34,16,0,375
20904122046,59,38,39,38,37,43,21,11,0,301
20904122101,64,54,57,62,49,48,50,11,6,392
20904122102,56,62,48,40,51,52,46,14,3,369
20904122103,49,36,50,40,39,52,55,24,8,344
20904122104,68,93,66,41,71,108,48,9,4,520
20904122105,52,55,39,49,52,97,53,25,3,421
20904122106,77,52,70,58,69,72,30,33,0,463
20904122107,73,60,73,68,73,94,41,18,4,512
20904122108,88,59,82,67,63,49,34,19,7,465
20904122109,37,52,55,32,47,44,50,12,3,324
20904122110,93,66,107,60,58,83,56,23,8,546
20904122111,66,66,68,69,59,50,41,17,5,440
20904122112,68,42,56,53,61,76,35,14,9,412
20904122113,96,67,84,76,62,59,64,22,5,539
20904122114,80,33,61,66,42,72,55,31,4,449
20904122115,42,27,53,49,29,30,23,11,0,268
20904122116,40,37,35,26,44,49,29,10,3,267
20904122117,58,37,61,43,43,60,67,22,10,395
20904122118,68,41,74,65,44,61,59,28,11,443
20904122119,54,33,41,47,31,45,38,19,0,310
20904122120,83,42,66,71,40,56,27,15,6,410
20904122121,69,48,58,53,64,76,32,13,6,418
20904122122,48,25,58,37,32,43,17,12,4,265
20904122123,51,38,22,39,27,54,27,9,0,271
20904122124,59,51,70,58,59,79,41,20,4,439
20904122125,91,50,108,78,48,92,84,24,6,581
20904122126,42,37,25,22,37,29,19,11,3,214
20904122127,36,27,35,41,23,42,33,10,5,263
20904122128,20,20,33,20,24,30,21,20,3,194
20904122129,57,36,44,41,37,35,42,17,0,311
20904122301,76,44,56,50,35,33,28,27,12,358
20904122302,102,67,78,94,58,62,69,46,11,580
20904122303,52,33,49,49,36,18,27,45,5,312
20904122304,89,75,180,94,74,70,37,42,17,680
20904122305,76,88,94,110,73,63,44,49,13,621
20904122306,40,33,64,46,26,43,38,41,40,362
20904122307,60,75,95,74,43,40,24,26,14,444
20904122308,71,60,136,78,40,32,39,21,9,482
20904122309,91,41,103,53,49,54,50,51,21,510
20904122310,55,41,33,34,30,43,40,39,3,316
20904122311,46,37,55,33,39,37,41,30,4,323
20904122312,94,65,72,72,56,69,92,40,12,568
20904122313,56,46,42,38,41,49,62,23,11,371
20904122314,72,41,75,49,57,60,85,40,10,483
20904122315,39,31,49,30,25,31,26,25,8,265
20904122316,27,15,29,31,24,25,37,21,7,218
20904122317,39,20,39,29,35,35,50,34,4,285
20904122318,54,46,40,51,58,51,62,61,12,428
20904122319,82,59,71,60,60,31,46,28,4,449
20904122320,73,70,63,47,78,54,27,11,5,433
20904122321,52,61,66,43,70,62,42,6,0,398
20904122322,48,44,68,41,35,31,25,27,18,331
20904122323,90,39,52,66,40,39,36,13,6,381
20904122324,0,0,0,0,0,0,0,0,0,5
20904122325,12,10,31,10,0,0,3,0,0,63
20904122326,79,59,43,56,46,74,56,25,11,441
20904122327,47,20,41,28,34,26,42,22,4,271
20904122328,67,48,64,49,46,49,51,13,7,382
20904122329,35,27,46,32,25,70,72,31,10,347
20904122330,57,37,36,56,33,37,62,15,6,336
20904122331,71,67,117,83,39,40,30,33,30,517
20904122332,69,33,69,61,34,33,25,24,13,368
20904122333,87,84,81,90,51,59,37,35,17,543
20904122334,85,43,90,72,51,61,32,34,16,483
20904122335,0,0,0,0,0,0,0,0,0,0
20904122336,73,56,63,44,56,48,74,53,11,481
20904122337,55,30,37,41,43,39,49,36,13,340
20904122338,51,30,54,45,33,59,45,17,7,351
20904122339,51,24,74,35,29,20,42,35,16,332
20904122340,58,50,57,58,49,38,46,33,11,400
20904122341,65,47,36,54,60,38,57,31,7,395
20904122342,81,58,64,74,60,59,64,56,12,523
20904122343,80,50,68,63,49,43,44,28,3,441
20904122344,0,0,0,0,4,0,0,0,0,3
20904122345,54,48,37,36,53,38,72,56,13,407
20904122346,79,46,86,59,44,50,57,51,10,480
20904122347,74,50,58,50,51,46,65,38,8,438
20904122348,51,52,55,41,39,58,50,39,5,401
20904122349,64,54,41,49,43,42,49,35,17,383
20904122350,0,0,0,0,0,0,0,0,0,0
20904122351,47,33,49,47,41,28,22,23,17,308
20904122352,28,19,26,24,17,10,28,15,7,179
20904122353,72,37,57,56,46,29,46,32,3,377
20904122354,56,58,102,74,39,32,21,28,13,420
20904122402,107,53,76,81,45,48,31,10,6,456
20904122403,75,77,46,42,56,41,14,10,3,358
20904122404,191,87,100,114,91,62,39,12,7,699
20904122405,96,71,94,56,66,77,40,29,5,528
20904122407,104,52,31,58,75,70,39,8,6,454
20904122408,93,48,27,49,57,64,43,27,0,415
20904122409,81,51,41,54,63,65,59,30,0,451
20904122411,72,21,37,38,44,46,48,5,0,317
20904122413,94,32,58,66,55,61,57,11,0,430
20904122414,107,83,51,52,95,93,31,15,8,528
20904122415,81,40,54,55,49,72,57,21,3,428
20904122416,52,32,43,44,36,41,38,0,0,301
20904122417,114,88,64,77,88,90,37,18,4,576
20904122418,90,72,65,46,73,69,49,20,6,496
20904122419,61,32,52,53,34,34,24,5,0,294
20904122420,51,37,20,26,43,43,28,6,9,265
20904122421,105,63,81,60,65,60,23,12,0,468
20904122422,157,91,77,100,95,84,42,10,0,654
20904122423,39,17,10,13,31,14,12,5,0,136
20904122424,51,14,39,24,21,40,17,12,0,217
20904122426,154,71,96,98,82,68,41,10,0,621
20904122430,104,28,22,64,48,50,30,13,0,360
20904122432,203,58,215,129,58,36,15,7,7,724
20904122433,191,70,80,128,73,46,23,3,0,619
20904122434,79,49,48,53,70,70,42,13,0,427
20904122435,105,39,82,51,28,21,12,7,0,347
20904122436,94,55,61,54,39,37,38,11,0,396
20904122437,58,15,78,43,22,14,6,6,0,240
20904122438,83,34,57,49,29,22,5,0,0,284
20904122439,90,26,37,68,43,26,13,3,0,307
20904122440,119,61,79,90,72,54,43,22,4,559
20904122441,88,65,46,44,63,50,25,9,0,393
20904122442,155,57,116,106,47,32,21,3,0,547
20904122443,80,53,35,54,84,62,64,28,9,460
20904122444,135,40,135,86,48,28,11,3,0,486
20904122445,143,44,128,87,45,22,21,5,0,500
20904122446,82,54,25,52,62,39,27,9,0,350
20904122447,187,53,127,114,58,44,29,9,0,623
20904122448,105,45,112,67,33,26,17,0,0,419
20904122449,38,33,12,33,40,44,17,5,0,222
20904122450,5,6,3,9,7,13,4,7,0,68
20904122451,149,32,144,91,44,25,8,0,0,494
20904122452,62,30,67,48,13,14,8,0,0,245
20904122453,146,31,77,99,43,27,9,0,0,430
20904122454,192,65,171,129,58,38,16,0,0,668
20904122455,111,45,78,54,25,27,18,14,4,363
20904122456,43,22,52,38,17,35,20,5,0,227
20904122457,74,36,34,47,37,14,17,7,3,261
20904122458,73,52,28,48,49,43,28,15,0,344
20904122459,184,79,97,125,90,39,35,3,0,650
20904122460,185,62,153,88,49,30,15,4,0,589
20904122461,38,49,30,28,39,39,36,15,6,282
20904122462,208,60,145,113,69,32,13,8,0,644
20904122501,87,53,43,55,63,82,43,23,11,452
20904122503,43,29,30,22,45,35,37,26,5,277
20904122504,77,46,25,47,74,74,41,19,4,414
20904122505,61,49,25,36,62,40,43,18,0,336
20904122506,174,81,62,109,74,56,40,23,3,616
20904122507,56,49,47,41,52,60,70,67,119,551
20904122508,40,10,25,22,25,34,20,11,4,197
20904122509,82,97,57,52,94,60,64,40,4,540
20904122510,78,58,38,52,90,82,62,17,3,497
20904122512,66,33,39,31,59,62,74,36,3,400
20904122513,0,0,0,0,0,0,0,0,0,0
20904122514,61,62,27,29,70,37,36,19,0,339
20904122515,0,0,0,0,0,0,0,0,0,0
20904122516,95,92,61,64,84,34,47,28,3,512
20904122517,32,32,19,21,28,33,35,23,16,243
20904122518,28,34,33,17,23,44,46,46,45,325
20904122519,70,68,62,52,74,66,60,20,0,461
20904122520,65,35,38,29,46,33,23,17,4,292
20904122521,118,60,48,71,73,28,34,25,4,466
20904122522,20,15,10,9,20,22,33,10,3,150
20904122523,46,36,27,29,51,58,49,24,6,318
20904122524,179,59,246,134,42,35,17,3,0,718
20904122525,41,37,16,21,41,28,42,9,0,228
20904122526,191,80,257,160,47,32,15,0,0,773
20904122527,102,44,58,63,56,34,50,13,0,427
20904122528,142,63,76,94,71,41,29,7,3,535
20904122529,142,49,134,111,27,14,0,0,0,482
20904122530,16,16,22,13,20,13,12,3,3,130
20904143101,151,77,168,153,90,58,26,4,3,731
20904143102,0,0,0,0,0,0,0,0,0,0
20904143103,83,80,69,67,84,67,33,4,0,487
20904143104,91,59,94,55,75,60,86,33,4,549
20904143105,36,32,29,30,21,23,46,11,11,235
20904143106,34,31,34,29,26,42,18,3,0,226
20904143107,0,0,4,0,6,3,59,231,231,535
20904143108,87,91,94,68,89,80,53,20,7,594
20904143109,69,45,73,55,36,69,54,31,0,438
20904143110,100,66,79,51,63,96,26,13,5,492
20904143111,68,37,41,45,39,56,44,10,4,343
20904143112,87,30,46,64,49,36,20,12,0,344
20904143113,72,50,59,58,42,72,32,12,5,395
20904143114,269,126,123,186,114,97,29,6,0,952
20904143115,109,73,83,72,66,67,26,12,0,507
20904143116,70,30,58,38,32,54,23,6,0,322
20904143117,54,43,48,53,44,59,36,12,0,344
20904143118,68,56,75,52,59,56,40,16,7,436
20904143119,54,50,50,40,35,56,31,3,0,321
20904143120,22,31,29,24,25,17,27,9,0,174
20904143121,100,70,91,64,80,97,30,12,5,542
