SA1_CODE_2021,P_85y_ov_DNUDW,P_85y_ov_UDW_NS,P_85y_ov_Total,P_Tot_DUDW_LT_5_h,P_Tot_DUDW_5_14_h,P_Tot_DUDW_15_29_h,P_Tot_DUDW_30_h_mo,P_Tot_DNUDW,P_Tot_UDW_NS,P_Tot_Total
20201102120,0,0,0,63,93,34,33,58,4,285
20201102121,4,0,3,51,68,28,15,54,15,227
20201102122,0,0,0,40,59,22,20,25,6,169
20201102123,0,0,0,0,0,0,0,0,0,0
20201102124,0,0,0,0,0,4,0,0,0,6
20201102125,5,0,3,75,108,35,20,69,21,329
20201102126,3,0,6,79,107,58,27,48,0,319
20201102127,0,0,0,0,0,0,0,0,0,0
20201102201,3,0,8,60,103,45,36,89,24,355
20201102202,20,10,55,145,187,79,68,240,52,770
20201102203,38,4,39,26,41,12,16,102,20,219
20201102204,11,6,33,90,105,65,65,174,52,558
20201102205,3,0,7,63,109,48,36,89,6,344
20201102206,0,4,8,71,93,41,31,63,18,319
20201102208,0,0,5,70,95,58,24,85,16,355
20201102209,8,0,19,84,106,44,28,86,16,361
20201102210,7,0,7,65,117,41,31,90,18,359
20201102211,3,0,13,69,110,37,29,107,40,386
20201102212,7,4,12,82,110,54,49,127,27,450
20201102213,3,0,12,34,51,23,10,54,13,184
20201102214,0,0,5,42,70,26,21,72,8,246
20201102215,4,0,3,38,57,38,23,82,6,249
20201102216,17,9,52,161,199,83,79,218,66,801
20201102217,7,0,20,75,104,64,29,117,75,458
20201102218,6,0,13,94,116,51,34,109,30,429
20201102219,6,0,14,50,79,34,28,80,16,289
20201102220,0,0,5,28,41,15,15,48,19,168
20201102221,9,0,17,44,57,17,13,120,27,281
20201102222,5,0,14,142,177,81,76,167,26,661
20201102223,6,0,12,66,104,50,54,121,30,419
20201102224,3,3,15,50,89,40,33,121,19,352
20201102225,84,7,98,103,133,56,36,250,21,605
20201102226,0,0,6,52,58,41,25,82,16,273
20201102227,3,0,14,100,116,54,47,125,24,461
20201102228,4,0,4,91,129,56,38,102,41,458
20201102229,7,0,9,81,118,45,44,111,28,424
20201102230,12,6,25,42,63,30,24,88,47,297
20201102231,3,0,15,64,97,61,26,69,33,352
20201102232,4,0,9,95,130,61,50,115,22,480
20201102233,4,5,15,55,75,40,25,43,12,248
20201102234,0,0,0,36,42,23,23,72,11,209
20201102235,5,0,6,68,95,46,49,98,12,372
20201102236,8,8,31,88,167,74,54,175,47,612
20201102237,0,0,6,83,119,35,37,111,16,414
20201102238,0,0,13,65,98,63,36,79,29,364
20201102239,6,3,12,61,84,44,32,84,21,336
20201102240,0,0,0,56,48,12,14,51,10,190
20201102241,6,58,63,101,103,57,37,127,127,549
20201102242,3,4,11,35,45,18,14,68,37,214
20201102243,9,5,19,58,91,37,38,102,30,354
20201102244,29,70,104,72,95,33,33,98,125,456
20201102245,3,0,5,175,264,110,68,180,26,823
20201102301,0,0,5,92,160,53,52,108,6,482
20201102302,0,0,3,93,127,66,48,90,5,428
20201102305,0,0,4,123,189,99,53,111,7,584
20201102306,0,0,0,67,85,40,45,46,34,322
20201102307,4,0,9,63,86,52,43,53,13,305
20201102308,0,0,0,96,146,65,45,98,10,452
20201102309,0,0,0,42,83,32,24,51,10,246
20201102310,0,0,0,89,124,57,40,67,7,391
20201102311,0,0,3,143,199,66,69,119,19,623
20201102312,0,0,0,74,100,38,32,70,13,325
20201102402,0,0,0,54,89,44,41,39,11,269
20201102403,0,0,3,50,42,27,12,26,20,169
20201102405,8,0,8,131,176,88,68,92,20,579
20201102407,0,3,3,72,129,62,35,61,18,378
20201102408,0,0,9,126,164,79,58,90,22,531
20201102409,4,0,6,99,145,69,50,70,7,437
20201102410,0,0,0,169,185,105,49,61,22,590
20201102411,4,0,4,63,104,51,44,87,29,376
20201102412,0,0,3,87,130,91,43,57,30,432
20201102413,5,0,6,73,105,44,40,38,10,308
20201102415,6,0,3,49,51,41,31,33,0,202
20201102417,0,0,0,0,0,0,0,0,0,0
20201102418,0,0,0,116,241,115,71,126,18,687
20201102419,0,0,5,99,134,56,30,53,6,382
20201102421,3,0,3,116,137,68,53,61,30,467
20201102422,20,3,50,80,149,92,56,118,30,529
20201102423,3,0,3,69,102,45,25,58,3,303
20201102424,0,0,3,88,149,68,35,69,8,416
20201102425,4,0,11,48,89,54,24,35,12,258
20201102426,0,0,0,57,81,41,29,32,6,244
20201102427,0,0,0,99,153,72,48,56,9,436
20201102428,0,0,0,45,49,25,20,29,6,182
20201102501,6,0,5,99,120,81,46,102,22,462
20201102502,0,0,4,106,164,64,38,100,23,497
20201102503,6,0,4,132,186,80,51,136,18,610
20201102504,4,0,3,59,85,37,15,69,16,282
20201102505,9,3,19,55,95,47,41,90,21,356
20201102506,4,0,3,61,75,24,24,85,8,287
20201102507,0,0,0,0,0,0,0,0,3,4
20201102509,4,0,5,131,145,103,69,100,37,583
20201102510,6,0,12,92,130,74,59,91,23,473
20201102511,3,0,9,54,82,34,15,70,18,261
20201102512,3,0,5,71,109,58,55,117,21,426
20201102514,6,6,21,93,142,48,49,135,28,501
20201102515,0,0,5,39,51,29,33,43,31,225
20201102517,4,0,8,113,137,74,46,86,24,481
20201102519,4,0,5,91,94,51,25,85,23,365
20201102520,5,0,10,119,139,80,52,148,35,569
20201102521,0,0,11,111,129,59,57,99,13,466
20201102522,0,0,6,75,85,35,27,76,18,324
20201102523,5,0,3,70,94,45,34,100,15,350
20201102524,0,0,3,71,130,45,55,60,49,402
20201102525,0,0,0,57,71,39,21,69,10,272
20201102526,5,0,9,52,83,46,30,49,15,272
20201102527,0,0,0,87,129,58,48,114,4,444
20201102528,0,0,4,92,120,59,48,96,18,438
20201102529,0,0,0,77,117,48,30,79,9,365
20201102530,0,0,3,65,92,35,26,46,26,284
20201102531,4,0,4,85,127,62,44,109,19,436
20201102532,0,0,0,67,93,48,38,78,19,341
20201102533,0,0,0,50,89,39,17,47,24,266
20202102601,0,0,3,65,111,46,34,32,3,298
20202102602,0,0,0,40,67,48,39,51,35,280
20202102603,4,3,7,121,155,95,61,51,26,500
20202102604,5,0,3,74,119,76,39,64,10,379
20202102605,0,0,5,63,95,59,46,33,10,297
20202102606,0,0,0,49,43,36,15,40,27,203
20202102607,0,0,4,65,105,57,34,64,10,333
20202102608,3,0,5,242,349,144,104,178,42,1059
20202102609,0,0,5,42,64,33,25,32,11,208
20202102610,0,0,3,59,90,38,25,44,14,273
20202102611,0,0,4,80,106,62,40,90,33,413
20202102612,0,0,0,80,91,57,40,41,28,326
20202102613,0,0,0,83,154,91,73,75,29,514
20202102614,0,0,0,38,69,46,26,18,19,224
20202102615,0,0,0,36,60,31,27,26,12,191
20202102616,3,0,4,60,83,54,34,31,8,277
20202102617,3,0,3,27,39,14,17,34,14,145
20202102618,0,0,6,59,115,44,42,45,37,333
20202102619,0,0,3,78,115,49,53,46,25,364
20202102701,0,0,6,59,98,58,34,45,21,315
20202102702,0,0,15,65,81,49,50,44,12,298
20202102703,0,0,0,0,0,0,0,0,0,0
20202102704,0,6,11,46,94,54,33,43,27,298
20202102705,4,4,13,69,103,54,41,57,27,349
20202102706,3,4,8,75,125,65,46,49,21,385
20202102707,5,0,10,103,165,70,59,98,24,515
20202102708,5,0,7,76,201,110,59,124,34,599
20202102709,0,0,8,84,107,41,40,59,23,357
20202102710,0,0,4,47,118,65,32,48,40,347
20202102711,4,0,9,63,98,50,23,55,23,314
20202102712,0,0,0,48,117,54,41,35,20,314
20202102713,9,4,20,69,122,65,23,46,31,356
20202102714,0,0,4,51,92,65,27,34,25,277
20202102715,8,0,18,53,149,71,40,51,22,383
20202102716,9,0,14,43,70,41,20,31,15,226
20202102717,3,7,19,58,116,61,39,55,23,349
20202102718,4,155,164,27,61,46,21,24,254,442
20202102719,5,4,23,63,123,62,46,37,25,363
20202102720,8,0,14,33,86,49,40,39,22,267
20202102721,4,0,10,117,178,92,78,118,22,593
20202102722,4,5,17,62,65,33,29,28,551,759
20202102723,4,0,14,32,78,15,26,48,34,233
20202102724,7,0,10,53,97,55,21,41,16,286
20202102725,3,0,12,60,124,53,35,52,19,339
20202102726,10,0,32,80,118,83,55,86,25,451
20202102727,5,0,15,67,107,49,45,61,10,340
20202102801,0,0,3,41,76,35,27,36,15,231
20202102802,0,0,11,94,161,101,71,83,35,543
20202102803,0,0,3,57,83,32,43,42,7,269
20202102804,3,0,3,48,82,56,34,32,16,263
20202102805,0,0,5,68,103,42,44,31,21,309
20202102806,7,0,4,46,80,46,33,46,22,273
20202102807,0,4,5,44,84,56,47,45,41,320
20202102808,0,0,7,76,117,70,44,44,31,395
20202102809,0,0,0,16,31,27,13,18,39,145
20202102810,25,0,37,67,130,86,37,98,25,439
20202102811,0,0,9,59,84,46,40,36,43,309
20202102812,0,0,5,28,57,41,23,20,28,196
20202102813,0,0,3,43,88,59,50,36,22,296
20202102814,3,0,4,44,100,55,48,30,17,301
20202102815,0,0,3,77,153,80,54,55,45,468
20202102816,0,0,8,52,102,49,57,45,23,329
20202102817,3,0,10,45,112,50,41,39,24,311
20202102818,0,0,10,56,98,44,29,55,12,287
20202102819,0,0,0,35,64,42,28,43,14,224
20202102820,7,0,11,60,123,57,69,64,46,408
20202102821,6,0,5,46,58,40,33,33,5,221
20202102822,7,0,6,31,51,36,20,23,17,179
20202102823,4,0,3,60,105,59,44,38,23,329
20202102824,5,0,4,72,94,80,47,49,24,356
20202102825,0,0,0,39,42,35,21,28,8,171
20202102826,0,0,10,63,125,67,49,38,28,372
20202102901,16,0,21,66,102,52,30,124,39,419
20202102902,5,0,12,46,77,37,39,75,33,304
20202102903,0,0,3,45,71,38,30,40,24,256
20202102904,0,0,3,31,83,48,53,70,22,306
20202102905,0,0,4,48,74,51,39,81,35,322
20202102906,0,4,4,39,75,44,28,79,45,309
20202102907,3,0,8,48,117,74,57,86,63,443
20202102908,0,8,10,41,108,69,46,53,67,387
20202102909,4,0,9,31,52,36,31,73,36,264
20202102910,33,8,43,44,60,27,24,112,30,300
20202102911,0,3,7,93,140,93,57,62,51,494
20202102912,7,0,22,62,76,38,40,84,49,350
20202102913,0,0,10,27,52,30,26,32,21,183
20202103001,0,0,3,69,111,85,54,57,15,399
20202103002,0,5,11,86,111,75,65,44,19,399
20202103003,4,0,4,88,151,95,50,82,71,542
20202103004,0,0,6,69,139,94,52,61,44,458
20202103005,0,0,0,55,75,51,29,46,72,332
20202103006,0,0,0,53,98,50,42,26,15,291
20202103007,0,0,4,74,110,64,50,40,18,357
20202103008,0,0,0,34,59,28,24,19,44,213
20202103009,0,0,3,65,109,59,34,37,23,327
20202103010,7,0,3,58,125,54,37,55,19,353
20202103011,0,0,0,51,67,46,27,42,6,244
20202103012,3,0,9,81,128,55,50,102,21,439
20202103013,5,0,24,74,131,77,47,95,31,451
20202103014,5,7,20,38,66,22,28,56,16,231
20202103015,5,6,16,44,90,60,29,64,19,303
20202103016,9,3,15,61,132,58,31,71,29,378
20202103018,70,8,90,84,132,55,38,163,53,522
20202103019,43,3,65,81,148,75,55,173,24,549
20202103020,6,3,17,162,213,106,72,169,25,746
20202103021,0,0,3,80,103,60,42,81,9,360
20202103022,0,0,0,0,0,0,0,0,0,6
20202103023,3,0,7,64,88,37,34,86,11,323
20202103024,0,0,5,53,108,42,45,50,37,339
20202103025,0,0,0,40,41,24,33,27,24,186
20202103101,3,0,7,104,218,104,68,88,25,602
20202103102,6,0,13,120,240,130,78,110,16,699
20202103104,0,0,0,73,122,67,49,52,14,383
20202103105,0,0,0,95,141,80,65,66,46,492
20202103106,3,0,6,78,91,66,31,45,21,327
20202103107,3,0,6,69,145,81,56,61,26,435
20202103108,0,0,0,37,42,35,20,13,9,161
20202103109,0,0,0,39,87,43,35,32,28,267
20202103110,5,0,3,51,85,67,33,25,33,285
20202103111,0,0,3,91,129,69,51,70,12,415
20202103112,0,0,5,48,92,39,24,32,7,243
20202103113,0,0,3,72,123,63,47,62,13,385
20202103114,0,0,4,57,97,35,16,44,3,255
20202103115,3,3,19,90,137,52,45,92,29,439
20202103116,70,4,77,69,143,55,36,152,18,472
20202103117,3,4,12,17,59,31,19,47,15,195
20202103118,0,0,0,89,112,53,42,37,26,359
20203103201,4,0,3,71,146,67,47,69,24,424
20203103202,3,0,10,59,67,32,43,68,31,299
20203103203,0,0,3,47,67,48,24,42,33,251
20203103204,0,4,6,41,66,33,34,61,25,255
20203103205,0,0,5,61,87,43,44,66,28,333
20203103206,4,0,10,73,93,44,37,76,24,354
20203103207,0,0,4,88,126,61,54,96,50,474
20203103208,0,0,3,35,67,35,30,55,93,318
20203103209,3,0,5,56,72,39,36,63,17,274
20203103210,0,0,0,46,46,24,26,38,23,206
20203103211,3,3,9,76,87,70,28,60,30,362
20203103212,4,0,4,19,44,28,33,40,12,181
20203103213,3,5,16,66,70,38,41,69,49,335
20203103301,31,20,53,55,87,44,36,146,63,427
20203103302,4,0,7,51,82,38,39,62,25,293
20203103303,0,0,8,42,42,30,26,38,18,189
20203103304,9,0,8,41,75,48,38,67,75,353
20203103305,0,3,4,37,69,42,30,44,34,256
20203103306,0,0,6,49,82,47,38,88,10,310
20203103307,4,0,12,56,68,43,47,72,28,318
20203103308,5,3,8,59,73,29,56,59,39,315
20203103309,11,0,8,38,53,26,40,71,37,269
20203103310,0,0,3,28,33,28,26,56,53,218
20203103311,0,0,3,22,25,12,9,37,21,123
20203103312,4,0,7,44,60,38,28,55,17,241
20203103313,0,0,4,77,92,43,38,45,43,351
20203103314,5,0,11,28,72,20,34,88,34,290
20203103315,30,22,72,45,79,28,36,84,102,377
20203103316,4,0,4,48,57,31,43,78,25,287
20203103317,7,0,4,78,92,51,34,57,19,333
20203103318,6,3,14,39,77,43,41,67,46,309
20203103319,0,3,10,37,43,30,23,58,23,217
20203103320,3,0,8,28,32,18,14,65,24,185
20203103321,7,3,6,52,59,39,37,71,26,279
20203103322,8,0,17,40,64,33,42,68,8,251
20301103401,4,0,3,83,121,52,57,74,7,395
20301103402,0,0,5,146,204,103,93,110,25,684
20301103403,0,0,3,80,137,69,77,90,19,471
20301103404,0,0,0,96,109,53,54,68,12,403
20301103407,3,0,9,111,144,74,80,127,36,567
20301103408,10,0,19,31,71,37,22,69,28,263
20301103411,0,0,4,48,74,41,38,45,19,268
20301103412,0,0,0,184,287,138,83,196,27,915
20301103413,61,11,75,126,155,72,70,231,30,687
20301103414,0,0,0,34,41,16,13,15,10,131
20301103415,0,0,4,46,72,50,31,50,7,253
20301103416,6,0,4,38,43,26,23,30,26,180
20301103417,0,0,3,137,194,89,59,144,13,632
20301103501,0,0,0,64,100,38,52,54,19,321
20301103502,5,0,8,56,102,66,33,62,13,335
20301103503,3,0,3,103,158,79,61,82,23,500
20301103504,0,0,0,37,74,35,27,39,5,214
20301103505,4,0,7,75,117,69,55,55,28,395
20301103506,0,0,0,151,208,103,78,100,29,677
20301103507,0,0,0,67,78,57,17,50,11,283
20301103508,0,0,5,36,82,32,35,32,7,221
20301103509,0,0,5,88,113,58,38,77,39,408
20301103510,4,0,9,68,95,58,32,56,36,345
20301103511,0,0,3,54,88,46,43,42,18,288
20301103512,3,0,8,105,143,85,75,134,79,616
20301103513,7,0,6,69,93,56,39,70,23,360
20301103514,5,0,5,91,153,90,75,80,17,511
20301103515,0,0,3,57,87,53,38,45,14,300
20301103516,3,0,10,109,143,104,76,98,46,575
20301103601,5,31,39,40,61,32,22,53,59,266
20301103602,3,5,7,126,160,83,55,93,28,546
20301103603,0,0,5,57,81,51,33,56,12,292
20301103604,6,0,6,61,109,54,51,51,61,394
20301103605,0,0,4,45,94,40,38,24,19,267
20301103606,0,0,3,49,67,28,16,24,16,204
20301103607,4,0,9,75,110,62,41,70,19,376
20301103608,0,0,3,37,65,37,20,33,5,196
20301103609,4,0,5,58,66,46,40,29,16,250
20301103610,0,0,0,53,111,50,46,44,23,320
20301103612,4,0,7,51,76,55,33,31,10,255
20301103613,5,0,4,48,62,39,29,58,41,274
20301103614,0,0,0,54,81,45,31,41,5,264
20301103615,0,0,5,71,119,50,52,70,31,385
20301103617,0,0,0,40,81,20,15,15,0,175
20301103618,3,0,4,57,76,26,37,49,24,268
20301103619,3,0,4,65,82,53,46,62,34,347
20301103620,4,0,8,44,86,50,28,76,23,310
20302103701,0,0,12,67,127,57,32,73,19,370
20302103702,6,0,14,92,142,64,44,129,17,488
20302103703,3,0,9,56,94,33,32,63,7,288
20302103704,0,0,6,63,73,47,31,88,16,322
20302103705,6,0,14,65,120,50,27,130,30,419
20302103706,3,4,8,69,91,26,22,93,15,317
20302103707,3,0,4,72,116,64,34,88,23,400
20302103708,0,0,0,0,0,0,0,0,0,0
20302103709,4,3,17,100,151,61,49,96,21,467
20302103710,7,62,80,54,71,31,29,50,96,327
20302103711,23,0,37,99,153,67,47,138,13,507
20302103712,11,0,19,98,129,52,27,92,5,405
20302103713,3,0,8,50,94,31,35,57,7,280
20302103714,7,0,13,61,94,53,30,73,12,321
20302103715,3,0,21,78,126,50,46,108,14,415
20302103716,6,0,12,93,151,77,41,97,19,466
20302103717,11,0,17,107,158,67,40,147,15,529
20302103718,0,0,9,66,130,52,41,105,5,405
20302103719,4,0,7,58,84,31,19,66,23,285
20302103720,6,0,17,62,95,42,38,113,30,373
20302103721,0,0,6,67,103,40,30,45,20,318
20302103722,5,4,17,75,129,43,40,119,27,431
20302103723,0,0,11,98,172,55,44,87,29,489
20302103724,10,5,26,127,192,61,37,106,28,558
20302103725,0,0,14,65,80,37,28,38,16,268
20302103726,7,4,15,92,122,77,43,92,29,454
20302103727,10,8,24,133,182,65,42,173,59,654
20302103728,23,0,27,74,100,26,20,102,4,325
20302103729,16,3,26,92,157,67,42,114,11,482
20302103730,14,31,53,74,130,65,39,101,62,471
20302103731,0,0,3,74,136,54,25,88,20,398
20302103732,0,0,4,47,53,22,20,60,16,213
20302103904,4,0,6,101,118,63,30,100,18,434
20302103905,3,0,4,90,107,39,23,71,19,350
20302103906,0,0,6,70,85,32,22,69,11,278
20302103907,3,0,4,84,141,66,45,101,27,465
20302103908,0,0,0,72,120,44,28,78,20,358
20302103909,0,0,3,87,108,42,30,62,11,341
20302103910,5,0,22,228,272,74,23,277,115,995
20302103911,31,4,37,58,76,27,19,113,23,311
20302103912,3,0,16,81,132,61,24,81,20,405
20302103913,0,0,7,75,114,38,12,60,6,305
20302103914,4,0,10,104,150,58,35,73,26,450
20302103915,0,0,11,107,141,54,37,137,60,535
20302103916,0,0,9,72,92,36,25,57,38,319
20302103917,3,0,6,57,120,45,26,49,11,306
20302103918,0,0,6,73,109,51,23,43,7,314
20302103919,3,0,5,106,172,53,37,100,14,474
20302103920,5,0,8,91,135,46,34,80,16,398
20302103921,0,0,5,43,55,36,13,39,6,203
20302103922,4,0,13,78,112,56,35,76,9,366
20302103923,0,0,3,99,148,54,24,100,22,442
20302103924,9,0,15,74,126,71,18,45,5,347
20302103925,3,0,11,71,122,45,16,88,12,362
20302103927,7,0,7,78,111,44,34,76,16,355
20302103928,5,0,10,64,85,49,40,114,51,400
20302103929,3,0,6,59,96,40,23,67,17,302
20302103930,4,4,9,81,107,29,20,115,38,391
20302103931,0,0,0,0,0,0,0,0,0,0
20302103932,0,0,0,44,64,19,14,48,27,214
20302103933,3,4,8,44,60,26,23,59,11,215
20302103934,4,0,9,56,49,26,13,54,13,205
20302103935,8,0,11,55,86,31,15,44,5,235
20302103936,0,0,0,0,0,0,0,0,0,3
20302103937,3,0,5,37,66,14,8,60,14,204
20302103938,0,0,0,45,38,5,9,52,12,161
20302103939,5,0,7,59,92,40,16,81,26,310
20302104001,0,0,6,72,122,50,38,75,12,374
20302104002,8,5,13,103,144,45,51,87,7,441
20302104003,0,0,0,72,119,44,22,46,6,314
20302104004,0,0,8,94,157,83,44,84,18,479
20302104005,0,0,6,41,71,32,21,45,10,213
20302104006,9,0,15,73,86,30,20,60,6,284
20302104007,3,0,14,63,102,38,28,72,10,314
20302104008,4,3,14,97,121,53,25,54,21,371
20302104009,0,0,0,78,102,45,36,61,6,325
20302104010,0,0,6,60,110,40,19,58,8,298
20302104011,4,0,8,58,96,45,21,64,11,297
20302104012,5,0,7,93,116,50,26,104,25,409
20302104013,4,0,4,49,91,24,22,59,12,264
20302104014,6,4,5,90,125,42,24,80,26,389
20302104015,0,0,3,110,133,48,38,90,21,451
20302104016,5,0,8,82,137,51,25,101,17,400
20302104017,0,0,14,63,96,56,15,51,15,300
20302104018,0,0,4,116,172,54,24,147,54,572
20302104019,0,0,4,49,75,34,12,58,13,241
20302104020,3,0,3,41,62,27,21,33,13,194
20302104021,0,0,4,66,104,45,30,68,14,325
20302104022,0,0,0,71,107,48,15,51,8,301
20302104023,0,0,4,45,96,44,18,54,15,283
20302104024,6,0,6,56,98,38,37,87,26,335
20302104025,0,0,11,75,145,75,28,84,4,415
20302104026,0,0,4,65,92,37,28,92,12,325
20302104027,5,0,5,39,70,31,31,51,16,235
20302104028,0,4,8,36,80,24,20,33,7,196
20302104029,7,0,10,77,94,45,29,82,13,337
20302104030,3,0,3,47,64,19,14,62,0,203
20302104031,3,0,12,102,148,74,36,103,21,493
20302104032,0,0,7,45,51,26,17,53,16,214
20302104033,6,3,11,64,92,37,14,82,22,308
20302104034,6,3,8,104,154,73,38,119,27,512
20302104035,4,7,11,62,101,61,41,75,11,352
20302104036,0,0,6,79,89,33,21,75,8,306
20302104038,8,0,29,81,135,50,50,101,26,449
20302104039,7,0,13,99,127,42,32,96,25,429
20302104040,5,0,9,65,96,35,31,64,18,301
20302104041,8,3,27,118,160,79,45,120,21,545
20302104042,10,0,10,65,120,41,24,148,19,420
20302104043,7,0,8,50,107,51,29,84,3,327
20302104044,8,0,10,89,127,52,28,71,5,386
20302104045,4,0,8,70,77,40,22,56,17,279
20302104046,3,0,19,56,81,28,26,72,10,280
20302104047,55,3,66,51,83,22,26,125,14,321
20302104048,0,0,5,42,73,27,8,45,9,201
20302104049,0,0,5,49,77,28,17,41,9,221
20302104050,4,0,12,70,100,49,27,49,11,305
20302104051,0,0,0,9,15,0,4,14,8,51
20302104052,0,0,5,54,78,33,10,41,9,230
20302104053,0,0,0,156,181,86,35,100,12,574
20302104201,4,0,12,81,128,75,42,82,26,440
20302104202,13,0,24,88,156,94,56,61,12,475
20302104203,0,0,10,71,114,52,34,57,12,332
20302104204,3,0,3,56,82,49,22,47,3,258
20302104205,0,0,0,83,110,41,29,40,8,308
20302104206,0,0,4,119,166,84,67,73,13,525
20302104208,4,4,18,98,163,75,37,105,37,511
20302104209,10,0,19,91,134,47,54,102,29,458
20302104210,9,0,16,76,127,46,42,46,14,343
20302104211,0,0,3,97,141,72,44,101,25,469
20302104212,4,0,14,62,94,42,34,39,13,280
20302104213,0,0,6,49,93,53,34,42,13,278
20302104215,4,0,10,102,112,47,42,118,21,447
20302104216,4,0,10,111,138,62,51,92,13,458
20302104217,0,0,12,94,111,48,32,68,10,362
20302104218,6,0,21,100,179,80,49,101,21,529
20302104219,10,0,25,80,117,62,32,77,6,375
20302104220,0,0,3,85,99,54,37,54,9,339
20302104221,3,0,3,97,118,56,31,65,3,375
20302104222,4,0,11,109,155,83,40,89,17,495
20302104223,7,3,21,105,153,84,39,78,16,480
20302104224,0,0,9,101,112,63,32,58,4,373
20302104225,0,0,3,41,60,29,21,51,3,207
20302104228,3,0,11,75,136,73,38,69,7,405
20302104229,11,0,18,94,138,37,36,87,18,413
20302104230,0,0,0,78,144,52,43,65,14,404
20302104232,50,9,63,66,91,40,40,151,25,422
20302104233,3,0,16,58,89,55,34,85,20,331
20302104235,7,0,16,87,112,44,35,90,18,385
20302104236,4,0,11,43,81,52,31,41,8,255
20302104237,7,0,12,104,160,76,62,74,7,481
20302104238,8,0,29,86,137,75,28,104,7,437
20302104239,5,0,9,62,73,51,27,78,4,292
20302104240,5,0,9,67,91,33,30,48,5,272
20302104242,0,0,0,47,53,38,28,35,8,214
20302104243,0,0,3,100,142,87,30,81,8,442
20302104244,0,0,0,0,0,0,0,0,0,0
20302104245,3,0,0,71,83,47,37,35,8,273
20302104246,4,0,4,269,161,30,8,208,30,708
20302104247,0,0,0,96,90,26,18,112,100,440
20302104248,0,0,6,68,75,32,12,96,27,308
20302104249,0,0,4,152,122,51,19,195,48,586
20302104250,0,0,0,82,106,45,22,43,7,299
20302104251,0,0,0,53,62,30,16,25,8,189
20302104252,0,0,3,70,88,39,22,86,25,332
20302104253,0,0,0,37,59,33,17,30,3,186
20302104254,0,0,0,100,167,77,40,68,18,477
20302104255,0,0,0,66,75,33,29,35,9,252
20302104256,0,0,0,56,92,40,33,42,5,277
20302104257,4,0,4,81,97,58,24,52,10,328
20302104258,0,0,3,89,109,58,33,71,3,365
20302104259,0,0,0,54,68,35,19,37,6,224
20302104260,0,0,0,55,73,28,20,33,3,217
20302104261,0,0,0,38,73,25,16,26,9,184
20302104262,0,0,0,21,36,16,8,27,0,110
20302104301,0,0,0,77,119,50,36,88,9,385
20302104302,4,5,8,53,57,22,24,48,8,215
20302104303,4,0,9,35,69,32,28,33,29,227
20302104304,0,0,3,66,88,36,60,35,21,308
20302104305,3,0,9,72,77,44,41,70,9,309
20302104306,0,0,0,40,64,19,33,33,16,211
20302104307,0,0,10,101,113,47,54,125,41,480
20302104308,0,0,0,8,15,5,4,0,1135,1168
20302104309,0,0,0,17,27,7,3,25,0,73
20302104310,4,0,13,59,107,42,36,110,18,366
20302104311,0,0,0,40,53,40,29,74,21,255
20302104312,6,0,4,40,69,37,22,50,8,223
20302104313,5,0,11,73,93,39,41,69,13,330
20302104314,3,0,5,40,66,42,24,50,7,225
20302104315,11,4,30,15,15,8,12,48,11,113
20302104316,0,0,5,43,70,26,19,60,0,226
20302104317,7,0,7,34,62,26,29,53,24,231
20302104318,6,0,0,94,138,50,32,135,14,461
20302104319,0,0,4,105,130,73,56,107,35,497
20302104321,3,0,8,87,119,47,39,103,11,406
20302104322,0,0,0,46,84,39,32,68,13,284
20302104324,3,0,3,53,75,28,26,53,10,247
20302104325,0,0,0,3,3,0,0,5,0,14
20302104326,4,0,4,237,290,110,83,232,45,995
20302104327,3,0,13,95,108,52,31,68,14,369
20302104329,0,0,0,80,109,59,38,96,12,406
20302104330,0,0,6,68,88,48,35,60,9,310
20302104331,0,0,6,110,137,65,48,136,25,519
20302104333,4,5,19,53,72,25,22,62,22,264
20302104334,0,0,5,76,87,39,34,109,18,369
20302104335,0,0,0,64,89,36,27,122,22,362
20302104337,5,0,10,81,110,41,30,71,23,362
20302104338,8,0,10,103,117,44,34,122,12,430
20302104340,3,0,8,71,106,44,44,90,17,375
20302104341,77,0,78,35,62,33,29,179,12,341
20302104344,0,0,4,71,93,49,40,73,11,333
20302104345,11,0,14,121,161,70,64,135,14,559
20302104346,0,0,0,74,109,45,35,66,8,337
20302104347,0,0,0,83,96,43,31,62,7,326
20302104348,5,0,18,47,81,57,22,132,32,367
20302104349,0,0,0,45,63,35,18,35,4,205
20302104350,0,0,0,42,75,42,26,80,0,269
20302104351,0,0,0,26,27,16,17,40,12,132
20302104352,0,0,0,83,101,42,26,64,3,333
20302104353,0,0,0,79,126,64,53,123,5,454
20302104354,0,0,0,77,90,48,22,80,10,331
20302104355,0,0,3,89,116,49,35,83,7,383
20302104356,0,0,5,99,105,43,47,92,7,390
20302104401,0,0,6,52,84,31,21,54,13,261
20302104402,6,56,69,54,72,51,30,72,115,399
20302104403,0,0,5,40,56,31,14,59,12,213
20302104404,5,0,16,86,77,52,38,87,12,348
20302104405,3,0,13,88,115,60,38,89,20,409
20302104406,4,0,10,105,130,62,59,126,12,497
