SA1_CODE_2021,F_Mgnt_Com_35_44,F_Mgnt_Com_45_54,F_Mgnt_Com_55_64,F_Mgnt_Com_65_74,F_Mgnt_Com_75_84,F_Mgnt_Com_85ov,F_Mgnt_Com_Tot,F_Society_Cult_15_24,F_Society_Cult_25_34,F_Society_Cult_35_44,F_Society_Cult_45_54,F_Society_Cult_55_64,F_Society_Cult_65_74,F_Society_Cult_75_84,F_Society_Cult_85ov,F_Society_Cult_Tot,F_Creative_Arts_15_24,F_Creative_Arts_25_34,F_Creative_Arts_35_44,F_Creative_Arts_45_54,F_Creative_Arts_55_64,F_Creative_Arts_65_74,F_Creative_Arts_75_84,F_Creative_Arts_85ov,F_Creative_Arts_Tot,F_Fd_Hosp_Psnl_Svcs_15_24,F_Fd_Hosp_Psnl_Svcs_25_34,F_Fd_Hosp_Psnl_Svcs_35_44,F_Fd_Hosp_Psnl_Svcs_45_54,F_Fd_Hosp_Psnl_Svcs_55_64,F_Fd_Hosp_Psnl_Svcs_65_74,F_Fd_Hosp_Psnl_Svcs_75_84,F_Fd_Hosp_Psnl_Svcs_85ov,F_Fd_Hosp_Psnl_Svcs_Tot,F_MixFld_Prgm_15_24,F_MixFld_Prgm_25_34,F_MixFld_Prgm_35_44,F_MixFld_Prgm_45_54,F_MixFld_Prgm_55_64,F_MixFld_Prgm_65_74,F_MixFld_Prgm_75_84,F_MixFld_Prgm_85ov,F_MixFld_Prgm_Tot,F_FldStd_InadDes_15_24,F_FldStd_InadDes_25_34,F_FldStd_InadDes_35_44,F_FldStd_InadDes_45_54,F_FldStd_InadDes_55_64,F_FldStd_InadDes_65_74,F_FldStd_InadDes_75_84,F_FldStd_InadDes_85ov,F_FldStd_InadDes_Tot,F_FldStd_NS_15_24,F_FldStd_NS_25_34,F_FldStd_NS_35_44,F_FldStd_NS_45_54,F_FldStd_NS_55_64,F_FldStd_NS_65_74,F_FldStd_NS_75_84,F_FldStd_NS_85ov,F_FldStd_NS_Tot,F_Tot_15_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_NatPhyl_Scn_15_24,P_NatPhyl_Scn_25_34,P_NatPhyl_Scn_35_44,P_NatPhyl_Scn_45_54,P_NatPhyl_Scn_55_64,P_NatPhyl_Scn_65_74,P_NatPhyl_Scn_75_84,P_NatPhyl_Scn_85ov,P_NatPhyl_Scn_Tot,P_InfoTech_15_24,P_InfoTech_25_34,P_InfoTech_35_44,P_InfoTech_45_54,P_InfoTech_55_64,P_InfoTech_65_74,P_InfoTech_75_84,P_InfoTech_85ov,P_InfoTech_Tot,P_Eng_RelTec_15_24,P_Eng_RelTec_25_34,P_Eng_RelTec_35_44,P_Eng_RelTec_45_54,P_Eng_RelTec_55_64,P_Eng_RelTec_65_74,P_Eng_RelTec_75_84,P_Eng_RelTec_85ov,P_Eng_RelTec_Tot,P_ArchtBldng_15_24,P_ArchtBldng_25_34,P_ArchtBldng_35_44,P_ArchtBldng_45_54,P_ArchtBldng_55_64,P_ArchtBldng_65_74,P_ArchtBldng_75_84,P_ArchtBldng_85ov,P_ArchtBldng_Tot,P_Ag_Envir_Rltd_Sts_15_24,P_Ag_Envir_Rltd_Sts_25_34,P_Ag_Envir_Rltd_Sts_35_44,P_Ag_Envir_Rltd_Sts_45_54,P_Ag_Envir_Rltd_Sts_55_64,P_Ag_Envir_Rltd_Sts_65_74,P_Ag_Envir_Rltd_Sts_75_84,P_Ag_Envir_Rltd_Sts_85ov,P_Ag_Envir_Rltd_Sts_Tot,P_Health_15_24,P_Health_25_34,P_Health_35_44,P_Health_45_54,P_Health_55_64,P_Health_65_74,P_Health_75_84,P_Health_85ov,P_Health_Tot,P_Educ_15_24,P_Educ_25_34,P_Educ_35_44,P_Educ_45_54,P_Educ_55_64,P_Educ_65_74,P_Educ_75_84,P_Educ_85ov,P_Educ_Tot,P_Mgnt_Com_15_24,P_Mgnt_Com_25_34,P_Mgnt_Com_35_44,P_Mgnt_Com_45_54,P_Mgnt_Com_55_64,P_Mgnt_Com_65_74,P_Mgnt_Com_75_84,P_Mgnt_Com_85ov,P_Mgnt_Com_Tot,P_Society_Cult_15_24,P_Society_Cult_25_34,P_Society_Cult_35_44,P_Society_Cult_45_54,P_Society_Cult_55_64,P_Society_Cult_65_74,P_Society_Cult_75_84,P_Society_Cult_85ov,P_Society_Cult_Tot,P_Creative_Arts_15_24,P_Creative_Arts_25_34,P_Creative_Arts_35_44,P_Creative_Arts_45_54,P_Creative_Arts_55_64,P_Creative_Arts_65_74,P_Creative_Arts_75_84,P_Creative_Arts_85ov,P_Creative_Arts_Tot,P_Fd_Hosp_Psnl_Svcs_15_24,P_Fd_Hosp_Psnl_Svcs_25_34,P_Fd_Hosp_Psnl_Svcs_35_44,P_Fd_Hosp_Psnl_Svcs_45_54,P_Fd_Hosp_Psnl_Svcs_55_64,P_Fd_Hosp_Psnl_Svcs_65_74,P_Fd_Hosp_Psnl_Svcs_75_84,P_Fd_Hosp_Psnl_Svcs_85ov,P_Fd_Hosp_Psnl_Svcs_Tot,P_MixFld_Prgm_15_24,P_MixFld_Prgm_25_34,P_MixFld_Prgm_35_44,P_MixFld_Prgm_45_54,P_MixFld_Prgm_55_64,P_MixFld_Prgm_65_74,P_MixFld_Prgm_75_84,P_MixFld_Prgm_85ov,P_MixFld_Prgm_Tot,P_FldStd_InadDes_15_24,P_FldStd_InadDes_25_34,P_FldStd_InadDes_35_44,P_FldStd_InadDes_45_54,P_FldStd_InadDes_55_64,P_FldStd_InadDes_65_74,P_FldStd_InadDes_75_84,P_FldStd_InadDes_85ov,P_FldStd_InadDes_Tot,P_FldStd_NS_15_24,P_FldStd_NS_25_34,P_FldStd_NS_35_44,P_FldStd_NS_45_54,P_FldStd_NS_55_64,P_FldStd_NS_65_74,P_FldStd_NS_75_84,P_FldStd_NS_85ov,P_FldStd_NS_Tot,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54
20503109140,4,4,0,5,0,0,15,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,4,0,4,10,4,8,15,12,16,11,0,8,67,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,6,0,15,0,0,0,0,3,3,0,0,15,0,0,4,0,0,4,0,0,10,0,0,0,8,3,5,0,3,17,0,0,0,5,0,4,0,0,10,3,4,8,4,4,5,0,0,26,0,3,0,0,8,0,0,0,13,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,0,5,7,3,4,28,8,11,24,23
20503109141,3,9,0,0,0,0,23,0,6,7,4,9,0,0,0,27,0,0,0,0,0,0,0,0,8,0,3,4,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,5,3,0,0,0,14,4,26,34,26,21,10,0,0,134,0,0,8,0,0,0,0,0,12,0,0,4,0,0,0,0,0,3,0,3,4,13,5,4,3,4,35,0,4,6,4,4,6,0,0,29,0,5,3,0,4,0,0,0,13,0,3,7,7,5,3,0,0,16,0,4,9,9,0,0,0,0,23,0,4,3,8,0,0,0,0,26,0,6,11,4,7,0,0,0,27,0,3,5,0,5,0,0,0,13,0,3,8,3,0,3,0,0,17,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,7,7,3,3,0,8,0,0,27,11,46,69,55
20503109142,0,3,4,0,0,0,12,0,5,0,0,7,0,0,0,8,0,0,4,0,0,0,0,0,4,0,0,4,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,10,13,19,14,6,6,0,76,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,7,0,4,3,0,7,3,0,0,18,0,7,3,0,0,0,0,0,9,0,3,4,5,0,0,0,0,12,0,3,6,4,9,4,0,0,21,0,8,0,3,0,3,0,0,18,0,3,3,8,5,0,3,0,23,0,6,3,0,4,0,0,0,17,0,0,0,0,0,0,0,0,11,0,0,4,3,0,5,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,3,4,3,0,0,0,23,8,26,33,37
20503109143,0,0,5,3,0,0,7,0,0,0,3,5,0,0,0,11,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,5,0,0,0,0,12,3,18,11,15,11,14,3,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,4,0,0,18,0,3,0,0,0,0,4,0,13,0,0,0,0,0,0,0,0,0,0,4,3,6,3,0,5,0,20,0,6,0,0,0,5,0,0,12,0,0,4,0,5,3,0,0,13,0,3,0,3,5,0,0,0,13,0,4,0,0,0,0,0,0,3,0,4,7,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,4,0,0,3,0,5,25,7,31,20,24
20503109144,0,0,0,0,0,0,4,0,0,3,5,5,5,0,0,23,0,0,0,0,0,0,0,0,9,0,4,0,0,0,5,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6,6,6,5,11,18,17,20,3,5,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,7,0,3,0,0,8,3,0,0,16,0,0,0,3,0,0,0,0,3,0,3,0,4,5,5,0,0,18,0,0,0,5,3,10,0,0,20,0,5,0,5,0,0,0,0,17,4,0,3,5,5,5,0,0,20,0,0,0,4,0,0,0,0,9,0,4,0,0,3,5,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,5,6,18,11,13,19,25
20503109201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0
20503109302,5,0,8,4,0,0,17,4,3,3,6,9,3,3,0,20,0,0,0,0,0,0,0,0,4,3,3,0,0,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,5,5,0,0,3,0,15,8,24,26,20,24,20,13,6,133,0,0,0,5,0,4,0,0,10,0,0,0,0,0,0,0,0,6,0,3,8,3,4,0,0,3,28,5,8,8,0,3,5,5,0,31,0,0,0,0,0,0,0,0,7,0,12,7,3,11,0,0,0,26,0,5,6,4,10,9,8,0,44,0,0,4,4,7,8,0,0,25,4,3,0,6,9,3,3,0,28,0,0,0,0,3,0,0,0,9,3,3,0,0,3,0,4,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3,9,0,0,4,0,24,10,35,51,31
20503109303,6,0,6,0,0,0,16,3,0,3,3,5,4,0,0,13,0,0,0,0,0,0,0,0,4,0,5,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,3,0,12,5,11,23,20,13,18,10,0,107,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,6,6,5,3,6,0,34,5,0,5,0,3,0,0,0,14,0,0,0,0,0,0,0,0,5,0,6,5,4,5,4,4,0,22,0,3,7,0,4,10,7,0,36,0,3,9,0,4,3,7,0,20,3,0,5,3,5,3,0,0,24,0,0,0,0,0,4,0,0,4,0,9,4,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,7,0,5,0,0,27,14,34,47,26
20503109304,0,3,4,6,0,0,21,0,0,6,5,9,4,3,0,24,0,0,0,0,0,0,5,0,8,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,3,0,3,0,19,12,4,17,24,46,26,11,0,139,0,0,0,3,8,10,0,0,14,0,0,0,0,5,0,0,0,6,0,4,4,6,10,8,0,0,29,0,0,0,4,9,5,0,0,18,0,0,0,3,0,5,0,0,12,0,4,3,3,12,5,0,0,36,0,0,3,4,10,10,0,0,35,0,4,3,10,11,3,0,0,33,0,0,8,7,12,7,3,0,37,0,0,0,0,0,4,5,0,9,0,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,5,3,0,0,4,0,27,13,20,33,45
20503109305,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,12,0,10,5,11,15,8,4,0,55,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,7,4,3,0,0,0,18,0,0,0,0,5,0,0,0,9,0,0,0,0,0,0,0,0,8,0,4,0,4,5,4,0,0,21,0,0,0,0,0,0,0,0,8,0,4,0,3,0,0,0,0,8,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,3,0,18,3,13,11,16
20503109306,10,3,3,6,0,0,19,0,4,7,0,4,7,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,5,0,0,23,4,11,26,28,28,32,0,0,125,0,0,0,4,0,0,0,0,5,0,0,0,0,0,7,0,0,4,0,3,3,5,6,6,0,0,36,3,4,7,0,3,0,0,0,20,0,0,6,5,4,3,0,0,22,0,3,0,3,11,8,0,0,30,0,0,3,6,5,14,0,0,34,0,0,3,8,6,10,0,0,34,0,9,4,3,3,8,0,0,35,0,0,0,0,5,0,0,0,6,0,0,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,4,4,10,3,14,4,0,0,48,9,21,53,49
20503109307,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,13,0,9,14,12,5,14,4,0,55,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,0,3,3,0,3,0,0,16,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,8,0,0,4,0,0,3,0,0,5,0,0,0,3,3,7,5,0,18,0,0,0,0,3,0,0,0,12,0,0,0,4,0,3,0,0,9,0,5,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,5,3,3,0,0,26,7,11,21,18
20503109308,7,0,0,0,0,0,14,4,3,8,7,7,0,0,0,26,0,4,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,14,7,21,21,11,11,7,4,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,3,9,0,0,29,0,7,0,3,0,0,0,0,15,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,5,0,14,0,6,0,0,0,0,0,0,6,0,7,7,4,5,5,0,0,25,4,3,8,7,7,4,0,0,25,0,4,5,3,0,0,0,0,8,0,5,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,3,0,4,3,4,3,5,3,26,8,35,29,18
20503109309,0,0,6,3,0,0,14,0,0,4,4,0,5,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,3,5,0,0,23,5,14,11,15,20,17,4,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,7,5,6,0,0,0,19,0,0,3,0,5,0,4,0,15,0,7,0,0,0,0,0,0,13,0,3,6,0,4,4,0,0,17,0,3,3,0,0,0,0,0,11,0,0,0,4,6,6,0,0,21,0,0,5,4,0,4,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,9,13,7,10,4,0,49,5,29,32,36
20503109310,3,8,7,5,0,0,23,0,4,4,5,6,3,0,0,26,0,0,3,0,0,0,0,0,11,0,0,4,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,10,7,0,27,4,22,24,25,17,20,10,0,118,0,0,0,0,0,4,0,0,6,0,0,0,0,0,0,0,0,7,0,5,0,5,5,6,3,0,36,0,0,4,8,0,3,0,0,22,0,0,0,0,5,6,0,0,15,0,0,0,4,9,6,0,0,11,0,9,0,0,3,5,0,0,18,0,6,6,8,5,0,0,0,25,0,4,4,12,6,4,0,0,24,0,4,5,0,3,3,0,0,11,0,0,3,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,9,6,11,7,3,53,7,37,36,43
20503109311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20503109312,8,0,4,0,0,0,24,0,12,11,9,9,10,4,0,49,0,3,0,0,0,0,0,0,6,0,6,5,3,3,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,9,4,0,0,33,10,46,49,31,33,19,5,3,197,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,12,7,4,10,12,3,5,54,0,16,9,4,4,4,0,0,36,0,3,4,0,5,0,0,0,15,4,16,6,6,5,6,0,0,41,0,3,10,8,6,0,0,0,26,4,8,8,3,5,0,0,0,29,5,20,8,7,12,4,4,0,63,3,4,0,0,0,0,0,0,7,8,8,8,7,8,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,13,9,8,19,0,0,60,25,89,77,54
20503109313,5,3,6,0,0,0,18,0,0,0,8,3,0,0,0,10,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,3,0,0,13,3,17,13,23,24,9,7,0,91,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,6,0,8,3,0,21,0,3,3,3,4,5,0,0,16,0,0,0,0,0,0,0,0,8,0,4,4,3,6,3,0,0,23,0,3,0,7,3,0,0,0,19,0,7,0,9,4,0,0,0,32,0,0,0,3,5,0,0,0,13,0,0,0,5,0,0,0,0,6,0,0,3,0,4,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,4,5,7,3,0,28,5,26,19,42
20503109314,10,0,0,0,0,0,15,0,8,0,0,0,4,4,0,20,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,7,3,19,0,21,16,11,14,18,19,6,109,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,3,4,3,0,8,3,3,27,0,5,0,0,0,4,0,0,14,0,0,0,0,3,0,0,0,8,0,5,5,3,10,0,0,0,19,0,5,0,4,0,4,5,0,20,0,7,10,6,3,8,0,0,27,0,4,0,0,3,7,4,0,29,0,0,0,0,0,0,0,0,4,0,3,0,0,5,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,7,0,3,11,7,3,32,7,39,23,30
20503109315,4,3,4,4,0,0,24,0,5,0,10,7,0,0,0,24,0,0,0,0,0,0,0,0,9,0,8,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,3,5,10,10,0,32,7,21,24,20,41,28,19,4,147,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,9,3,5,3,34,4,3,0,6,4,3,3,0,21,0,0,0,3,4,0,0,0,5,0,0,6,3,3,12,0,0,27,0,6,4,8,10,10,5,0,34,0,4,10,3,6,5,0,0,33,4,0,0,12,11,5,0,0,36,0,0,0,0,0,0,0,0,10,0,8,6,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,4,4,12,13,16,4,55,16,27,37,40
20503109316,0,4,0,3,0,3,16,0,0,0,0,4,4,5,0,13,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,10,14,12,43,0,6,3,9,22,19,27,23,106,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,5,3,9,5,24,0,0,0,0,0,3,5,0,15,0,0,0,5,0,0,0,0,3,0,3,0,0,6,5,7,6,16,0,0,0,0,0,3,3,0,6,0,0,0,5,3,0,3,4,21,0,0,0,0,8,4,5,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,3,0,3,7,10,27,22,89,3,12,10,19
20503109317,7,6,7,3,0,0,24,0,0,3,5,11,5,0,0,25,0,0,0,0,0,4,0,0,7,4,3,5,3,3,3,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,5,5,0,19,3,18,32,18,37,24,9,0,150,0,0,4,0,0,0,0,0,7,0,0,0,0,3,0,0,0,5,0,0,9,4,8,9,3,0,35,0,0,11,11,14,0,6,0,37,0,5,0,3,0,0,0,0,8,0,11,4,6,7,0,0,0,38,0,0,5,4,6,0,3,0,26,0,3,13,9,11,9,0,0,46,6,0,9,5,13,6,0,0,32,0,0,4,0,0,4,0,0,12,4,3,6,4,8,3,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,4,7,14,0,40,7,40,59,47
20503109318,0,3,3,6,0,0,20,0,3,0,3,12,0,5,0,22,0,3,0,0,0,0,0,0,7,0,0,0,0,4,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,8,5,0,33,5,19,15,26,26,25,13,5,123,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,3,4,7,7,0,23,0,4,0,0,3,5,0,0,16,0,0,3,4,0,0,0,0,11,0,5,4,0,3,7,4,0,22,0,0,0,0,0,0,0,0,9,0,4,0,3,8,9,0,0,23,0,4,0,7,12,0,5,0,29,0,3,0,0,0,3,0,0,7,3,8,4,0,4,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,6,4,3,13,10,3,54,14,33,25,35
20503109319,8,6,3,5,0,0,22,4,4,0,6,3,7,0,0,22,0,0,0,0,0,0,0,0,5,0,4,0,0,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,4,0,0,12,10,17,28,21,19,22,13,0,126,0,0,3,0,0,0,0,0,4,0,0,0,0,0,5,0,0,3,0,8,7,6,7,8,3,0,41,0,9,5,7,0,3,0,0,33,0,0,4,0,0,0,0,0,7,0,0,7,3,0,7,0,0,26,0,0,4,0,4,0,7,0,11,0,4,8,6,6,8,0,0,29,4,4,0,7,3,7,0,0,23,0,0,0,0,4,0,3,0,7,0,12,6,9,5,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,7,5,10,7,6,6,0,48,13,42,50,42
20503109320,3,5,3,0,0,0,20,0,3,5,4,0,8,6,0,20,0,4,4,5,0,0,0,0,10,0,4,3,5,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,3,9,5,5,0,24,7,13,22,31,21,15,12,6,125,0,0,0,0,4,0,0,0,5,0,0,4,0,0,0,0,0,3,0,11,5,0,20,7,4,0,52,0,4,0,7,5,0,0,0,19,0,0,9,3,0,0,0,0,11,0,0,0,5,4,0,0,0,11,0,0,3,4,0,10,3,0,18,0,5,0,6,10,3,3,0,25,0,3,5,4,4,4,6,0,27,0,8,4,5,0,0,0,0,12,0,5,8,7,4,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,5,10,9,8,0,48,12,29,45,52
20503109321,3,7,6,4,4,0,15,0,0,7,4,9,4,3,0,24,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,12,5,11,15,14,24,24,18,6,123,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,8,0,9,4,0,0,26,0,0,4,5,0,0,0,0,10,0,0,0,0,3,3,4,0,12,0,9,9,0,4,15,0,0,38,0,0,0,6,10,0,7,0,30,0,3,3,11,10,7,5,0,35,0,3,7,4,9,7,0,0,25,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,11,3,22,8,19,30,29
20503109322,0,0,0,4,0,0,13,0,0,5,0,3,5,0,0,18,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,4,4,3,0,5,0,3,20,3,12,27,12,16,32,24,4,137,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,4,0,6,5,4,3,14,7,4,46,0,0,7,0,7,3,6,0,22,0,0,0,6,5,6,0,0,14,0,5,10,0,8,0,4,0,33,0,0,5,0,6,11,8,0,33,0,4,0,8,0,8,5,0,24,0,3,3,0,3,8,3,0,25,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,3,4,6,0,0,3,6,5,29,9,28,42,25
