SA1_CODE_2021,Age_yr_0_M,Age_yr_0_F,Age_yr_0_P,Age_yr_1_M,Age_yr_1_F,Age_yr_1_P,Age_yr_2_M,Age_yr_2_F,Age_yr_2_P,Age_yr_3_M,Age_yr_3_F,Age_yr_3_P,Age_yr_4_M,Age_yr_4_F,Age_yr_4_P,Age_yr_0_4_M,Age_yr_0_4_F,Age_yr_0_4_P,Age_yr_5_M,Age_yr_5_F,Age_yr_5_P,Age_yr_6_M,Age_yr_6_F,Age_yr_6_P,Age_yr_7_M,Age_yr_7_F,Age_yr_7_P,Age_yr_8_M,Age_yr_8_F,Age_yr_8_P,Age_yr_9_M,Age_yr_9_F,Age_yr_9_P,Age_yr_5_9_M,Age_yr_5_9_F,Age_yr_5_9_P,Age_yr_10_M,Age_yr_10_F,Age_yr_10_P,Age_yr_11_M,Age_yr_11_F,Age_yr_11_P,Age_yr_12_M,Age_yr_12_F,Age_yr_12_P,Age_yr_13_M,Age_yr_13_F,Age_yr_13_P,Age_yr_14_M,Age_yr_14_F,Age_yr_14_P,Age_yr_10_14_M,Age_yr_10_14_F,Age_yr_10_14_P,Age_yr_15_M,Age_yr_15_F,Age_yr_15_P,Age_yr_16_M,Age_yr_16_F,Age_yr_16_P,Age_yr_17_M,Age_yr_17_F,Age_yr_17_P,Age_yr_18_M,Age_yr_18_F,Age_yr_18_P,Age_yr_19_M,Age_yr_19_F,Age_yr_19_P,Age_yr_15_19_M,Age_yr_15_19_F,Age_yr_15_19_P,Age_yr_20_M,Age_yr_20_F,Age_yr_20_P,Age_yr_21_M,Age_yr_21_F,Age_yr_21_P,Age_yr_22_M,Age_yr_22_F,Age_yr_22_P,Age_yr_23_M,Age_yr_23_F,Age_yr_23_P,Age_yr_24_M,Age_yr_24_F,Age_yr_24_P,Age_yr_20_24_M,Age_yr_20_24_F,Age_yr_20_24_P,Age_yr_25_M,Age_yr_25_F,Age_yr_25_P,Age_yr_26_M,Age_yr_26_F,Age_yr_26_P,Age_yr_27_M,Age_yr_27_F,Age_yr_27_P,Age_yr_28_M,Age_yr_28_F,Age_yr_28_P,Age_yr_29_M,Age_yr_29_F,Age_yr_29_P,Age_yr_25_29_M,Age_yr_25_29_F,Age_yr_25_29_P,Age_yr_30_M,Age_yr_30_F,Age_yr_30_P,Age_yr_31_M,Age_yr_31_F,Age_yr_31_P,Age_yr_32_M,Age_yr_32_F,Age_yr_32_P,Age_yr_33_M,Age_yr_33_F,Age_yr_33_P,Age_yr_34_M,Age_yr_34_F,Age_yr_34_P,Age_yr_30_34_M,Age_yr_30_34_F,Age_yr_30_34_P,Age_yr_35_M,Age_yr_35_F,Age_yr_35_P,Age_yr_36_M,Age_yr_36_F,Age_yr_36_P,Age_yr_37_M,Age_yr_37_F,Age_yr_37_P,Age_yr_38_M,Age_yr_38_F,Age_yr_38_P,Age_yr_39_M,Age_yr_39_F,Age_yr_39_P,Age_yr_35_39_M,Age_yr_35_39_F,Age_yr_35_39_P,Age_yr_40_M,Age_yr_40_F,Age_yr_40_P,Age_yr_41_M,Age_yr_41_F,Age_yr_41_P,Age_yr_42_M,Age_yr_42_F,Age_yr_42_P,Age_yr_43_M,Age_yr_43_F,Age_yr_43_P,Age_yr_44_M,Age_yr_44_F,Age_yr_44_P,Age_yr_40_44_M,Age_yr_40_44_F,Age_yr_40_44_P,Age_yr_45_M,Age_yr_45_F,Age_yr_45_P,Age_yr_46_M,Age_yr_46_F,Age_yr_46_P,Age_yr_47_M,Age_yr_47_F,Age_yr_47_P,Age_yr_48_M,Age_yr_48_F,Age_yr_48_P,Age_yr_49_M,Age_yr_49_F,Age_yr_49_P,Age_yr_45_49_M,Age_yr_45_49_F,Age_yr_45_49_P,Age_yr_50_M,Age_yr_50_F,Age_yr_50_P,Age_yr_51_M,Age_yr_51_F,Age_yr_51_P,Age_yr_52_M,Age_yr_52_F,Age_yr_52_P,Age_yr_53_M,Age_yr_53_F,Age_yr_53_P,Age_yr_54_M,Age_yr_54_F,Age_yr_54_P,Age_yr_50_54_M,Age_yr_50_54_F,Age_yr_50_54_P,Age_yr_55_M,Age_yr_55_F
21005124325,0,0,0,0,3,3,0,3,3,0,0,0,5,0,3,3,3,9,4,0,0,3,0,4,3,0,3,0,0,4,0,0,0,9,5,13,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,3,9,7,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,7,4,10,4,0,4,8,5,10,4,0,4,6,9,10,0,0,3,14,15,27,4,0,7,5,0,8,3,4,4,4,3,6,3,0,3,20,13,33,0,0,3,3,3,9,3,0,4,0,0,0,6,0,9,16,5,17,0,0,3,0,3,10,0,0,0,0,0,0,0,6,4,9,9,18,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,13,0,4,0,5,0,5,5,0,5,0,3,4,0,0,0,6,6,17,3,0,3,0,0,0,0,4,6,0,0,5,3,3,7,12,12,18,3,0
21005124326,7,0,9,3,0,4,5,3,9,4,0,11,3,5,9,22,16,36,0,5,8,3,3,3,8,4,12,0,4,4,4,0,7,15,15,34,0,4,4,0,0,3,4,7,4,7,3,11,0,0,4,15,18,32,4,0,8,3,0,9,0,0,3,0,0,3,0,4,4,11,8,21,6,0,10,0,3,5,5,0,0,0,5,5,4,0,3,16,11,25,4,4,6,0,0,0,9,7,11,0,0,6,5,5,4,17,11,32,0,3,3,0,3,5,3,10,8,0,0,7,0,5,4,11,16,26,4,4,8,0,0,5,4,5,6,0,3,8,4,0,7,15,16,26,7,3,8,4,0,8,0,3,5,0,0,7,3,0,7,14,17,29,0,0,3,5,0,4,3,0,3,3,0,5,0,3,7,14,8,22,3,0,6,0,3,3,4,7,8,4,6,4,0,3,3,8,15,25,0,5
21005124327,7,4,8,0,3,3,0,8,5,0,6,10,5,5,8,13,23,31,4,3,10,9,7,5,4,0,5,3,3,7,8,0,5,24,17,35,6,4,11,0,0,0,5,3,6,0,0,8,3,4,5,12,16,27,4,4,6,0,7,7,0,0,4,0,3,3,3,6,11,14,20,35,7,0,6,11,4,9,4,0,6,10,0,12,4,4,3,21,14,39,3,0,11,5,0,7,3,5,10,0,0,0,8,0,11,18,13,32,0,12,14,0,0,6,7,3,7,4,0,4,8,0,7,21,16,41,8,4,9,4,0,5,10,0,13,5,0,5,4,4,3,23,10,26,0,4,11,0,7,4,0,9,5,0,5,4,8,8,14,11,22,36,0,7,7,5,0,8,3,3,6,3,0,5,13,3,18,21,16,32,3,0,6,6,0,9,0,4,8,5,4,9,3,0,3,9,17,32,0,0
21005124328,4,4,4,0,0,0,11,7,12,3,5,7,7,6,9,26,15,39,3,3,8,0,8,8,4,4,10,5,0,8,3,0,8,18,20,45,3,0,3,0,0,7,3,3,9,0,0,0,3,7,9,13,14,26,0,7,6,3,0,5,0,0,5,7,4,8,0,0,3,12,18,29,4,0,3,5,6,10,0,6,3,3,4,5,0,0,6,8,11,20,3,7,9,8,0,8,3,0,3,5,0,6,0,3,5,16,15,29,0,0,3,0,0,4,4,4,4,4,3,6,3,3,5,8,14,28,4,7,7,0,0,5,6,5,11,4,0,3,4,0,12,21,14,37,7,3,9,9,6,10,0,3,5,0,6,7,0,5,7,14,20,34,4,0,4,0,0,0,0,5,9,6,0,5,0,0,3,11,12,19,3,4,5,6,6,10,3,0,4,3,0,3,0,9,7,10,17,34,0,0
21005124329,4,0,4,0,6,11,0,0,3,3,0,3,0,5,4,11,14,23,0,0,0,4,0,5,3,3,8,8,5,12,4,0,4,18,17,33,6,3,5,0,0,7,4,4,6,9,0,10,4,4,5,20,15,38,6,0,7,6,3,6,3,3,9,3,7,8,0,4,5,14,16,33,10,3,11,3,4,7,6,3,9,4,5,9,0,0,5,20,16,33,0,3,7,7,0,4,6,7,8,5,8,7,3,3,5,21,20,38,3,9,9,0,3,6,3,6,10,12,5,14,5,0,8,18,25,47,4,0,3,0,6,6,5,0,7,8,5,12,3,4,6,15,18,35,8,0,9,0,0,4,8,0,9,0,0,3,4,0,12,21,13,31,0,0,4,4,0,3,5,0,0,0,0,0,12,3,11,16,12,28,0,4,4,4,0,4,8,0,8,6,0,5,3,0,3,10,11,27,3,0
21005124330,0,3,3,3,3,3,0,4,4,0,0,0,3,0,5,9,12,17,0,5,5,7,0,6,0,3,3,3,0,0,4,0,4,6,9,17,3,3,3,5,0,5,4,4,6,0,3,0,0,3,5,8,7,19,0,0,4,0,0,0,0,0,0,0,0,7,3,0,5,5,6,10,0,0,3,0,3,0,0,0,3,0,0,0,3,0,10,5,7,16,9,4,14,0,5,3,0,0,7,3,3,9,0,4,6,22,16,41,0,5,7,0,0,5,0,5,4,3,0,4,0,0,0,10,12,23,4,4,7,0,0,3,4,0,4,3,0,5,5,0,5,16,6,20,0,0,0,4,0,3,3,0,3,4,0,4,5,6,7,14,5,18,0,0,0,0,3,5,0,3,3,0,5,5,4,0,3,4,9,19,3,0,7,0,0,6,0,0,0,0,3,3,3,0,3,6,5,19,0,5
21005124331,0,0,4,0,0,0,4,0,3,6,0,9,4,4,7,13,6,20,0,3,9,3,0,3,3,0,3,0,4,4,3,0,3,10,7,18,0,0,0,5,3,9,0,0,4,0,0,0,0,0,4,6,10,11,4,3,4,3,3,3,0,0,4,0,0,0,3,3,7,14,11,22,3,0,3,3,3,4,3,0,3,6,0,8,0,0,4,10,8,26,0,0,4,0,3,3,0,0,5,0,0,0,0,0,3,8,9,14,5,0,8,4,0,4,0,0,6,0,0,3,0,0,0,9,9,16,5,0,4,0,0,0,0,0,0,0,0,0,0,3,6,10,6,17,0,0,0,0,3,3,0,0,0,0,3,5,4,0,4,6,9,10,0,0,0,0,0,0,3,3,8,0,0,0,5,0,5,5,0,8,3,5,9,0,0,0,7,6,8,3,0,10,0,0,3,11,13,28,0,0
21005124332,0,0,5,6,0,3,5,0,5,0,0,0,0,5,5,7,8,14,4,0,4,0,0,0,0,0,0,5,0,5,0,0,0,3,4,8,0,0,4,0,8,8,0,4,4,6,0,4,6,5,7,14,12,19,4,3,4,0,0,4,0,0,0,3,0,3,0,3,8,9,9,14,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,4,0,4,4,0,0,0,4,0,3,0,0,3,0,0,0,10,6,16,0,0,0,0,4,5,0,0,6,0,0,0,0,3,3,4,12,12,0,3,3,0,0,0,0,0,5,0,3,6,0,4,3,9,7,13,0,0,3,0,0,0,0,3,3,5,0,0,0,0,0,6,5,11,3,0,3,0,0,0,0,3,3,0,0,0,3,0,0,8,8,10,3,3,7,0,6,3,0,0,7,3,0,4,0,0,3,10,9,16,0,0
21005124333,3,4,8,0,3,5,6,3,8,4,4,10,0,6,7,20,20,38,8,7,9,4,3,6,6,0,10,6,4,8,3,6,12,18,20,43,3,5,8,5,3,9,6,3,6,3,0,6,0,3,7,19,21,44,3,6,12,0,6,8,6,3,11,5,0,10,5,4,7,22,24,43,3,0,8,8,5,12,4,0,3,5,4,6,6,8,11,16,16,40,6,5,12,4,8,10,11,0,4,6,5,10,3,3,4,30,21,52,4,5,5,0,9,9,4,8,16,5,7,8,4,3,5,30,21,51,0,7,10,3,6,14,0,0,0,4,0,4,0,5,9,15,21,37,3,3,3,3,3,10,3,6,10,7,3,7,3,3,6,18,15,33,0,3,8,0,4,3,0,5,3,7,5,10,3,3,11,11,18,28,6,7,3,6,0,3,10,4,13,0,4,5,6,0,3,19,11,33,0,3
21005124334,0,0,0,6,0,10,9,6,10,7,3,10,3,0,8,25,13,38,0,5,3,10,6,16,5,3,7,8,3,6,3,3,5,19,20,44,3,0,6,0,0,7,4,0,6,9,4,10,6,3,9,21,13,31,3,4,4,3,3,11,0,0,5,0,3,3,6,0,6,15,11,25,5,9,5,0,0,0,6,0,6,4,0,3,0,0,3,15,11,30,7,3,10,3,3,5,3,0,3,0,7,4,3,0,5,18,14,33,3,3,5,3,0,3,0,6,5,4,0,6,3,0,5,16,10,29,0,3,0,4,4,3,4,7,9,0,10,10,0,0,6,10,16,25,4,4,8,4,0,4,0,0,0,0,0,0,0,0,0,12,6,18,3,5,6,0,4,7,3,0,4,0,0,0,0,0,3,8,15,25,3,3,9,0,0,0,5,3,9,0,3,0,0,0,4,8,13,21,3,3
21005124335,0,4,3,0,0,3,0,4,7,6,6,5,7,0,8,17,10,31,0,0,5,4,5,7,5,4,7,6,3,6,5,3,8,20,20,33,0,8,10,7,3,12,8,4,4,4,5,12,0,0,0,16,20,37,3,4,9,3,0,3,0,0,8,0,5,3,0,3,6,13,13,29,6,0,6,0,6,8,6,3,8,3,0,5,8,4,10,16,13,31,0,0,8,3,6,6,6,4,6,4,0,7,5,3,9,18,10,31,4,0,9,3,0,5,0,3,4,0,0,4,0,0,4,14,10,25,0,0,0,0,3,8,0,0,0,4,0,10,4,3,6,14,13,24,0,0,9,0,6,10,5,0,7,3,4,8,3,4,3,18,15,30,4,3,6,3,4,6,5,4,4,3,4,4,3,0,3,14,14,25,3,0,3,0,3,4,4,10,10,0,0,0,5,0,9,17,8,24,7,0
21005124336,4,0,6,7,0,9,3,7,6,0,0,4,3,10,11,19,14,36,6,5,14,3,0,7,8,9,12,0,8,12,8,3,11,30,29,58,9,3,10,0,4,6,3,5,12,3,4,8,4,4,9,27,20,47,4,3,12,4,9,13,3,3,4,6,9,12,0,10,9,23,30,50,8,0,7,6,5,10,5,4,13,8,0,8,3,0,5,24,11,39,5,3,8,3,0,8,0,0,0,5,4,5,3,3,8,10,15,29,5,5,7,10,5,10,0,7,10,8,3,11,3,5,7,16,18,35,0,3,11,10,4,9,3,3,10,0,0,3,9,0,3,22,16,35,0,0,0,4,6,10,4,0,3,0,7,8,3,3,3,16,12,27,0,8,4,4,4,12,3,3,3,4,0,4,7,5,18,17,19,38,4,3,5,0,0,4,3,3,7,0,4,5,5,0,6,15,17,31,0,0
21005124337,3,5,7,3,0,3,0,0,3,4,4,8,0,0,0,12,8,24,0,0,0,3,0,5,4,0,3,0,4,7,0,0,0,9,3,20,0,0,3,5,4,8,4,5,5,4,0,3,0,6,6,8,10,21,3,0,3,3,0,3,0,0,3,3,0,7,0,0,3,14,3,18,5,0,8,0,3,5,0,0,7,0,4,3,0,0,9,13,7,24,4,4,3,3,5,6,3,5,6,6,0,10,5,5,6,15,15,33,3,6,4,4,7,7,3,0,8,0,0,6,0,3,3,12,14,22,8,4,5,0,0,5,5,0,7,5,0,9,0,0,4,19,7,22,4,0,5,0,3,3,5,6,0,4,0,3,0,5,7,9,10,19,0,4,4,3,6,4,0,0,0,0,0,0,3,0,3,10,9,15,0,3,0,0,0,0,0,5,7,0,4,4,0,6,4,10,8,17,5,0
21005124338,3,0,3,0,0,0,3,4,3,0,0,0,0,5,5,4,8,14,0,3,3,0,6,4,0,0,0,4,0,11,0,0,0,6,14,16,0,0,0,0,0,0,3,0,3,3,0,3,0,0,0,4,4,8,0,6,6,0,0,0,0,0,3,0,0,0,0,0,0,0,9,8,0,0,0,0,3,6,0,0,0,0,0,0,4,0,4,13,4,17,6,0,6,5,0,5,4,0,5,3,0,3,3,0,3,14,4,19,0,0,0,0,0,6,0,5,3,3,3,5,6,0,8,13,11,22,0,0,3,5,0,4,0,0,0,0,0,0,0,0,6,12,8,17,3,0,3,4,3,10,0,0,3,3,0,5,0,0,0,12,12,24,0,0,3,0,0,0,0,5,5,0,0,0,5,0,5,8,4,13,0,0,0,0,4,3,0,0,4,0,0,0,0,0,0,5,8,14,5,0
21005124339,0,3,7,4,4,8,3,3,3,0,0,7,0,8,9,14,24,34,6,0,4,0,4,4,0,6,4,9,4,9,0,3,9,16,18,33,3,0,4,3,5,9,0,5,5,5,4,8,5,3,9,17,14,27,0,0,5,4,0,4,0,3,4,4,4,7,6,4,4,17,8,30,4,0,6,0,6,4,0,0,0,3,6,9,0,0,0,10,14,24,0,3,6,7,4,3,3,0,6,3,0,4,0,6,0,13,14,23,3,0,3,3,6,7,4,5,3,4,4,4,0,3,5,11,18,29,3,0,7,0,6,6,4,9,5,3,5,6,7,0,7,17,15,35,0,4,9,0,0,0,0,0,0,5,4,6,4,0,8,15,14,25,0,0,0,0,5,5,3,0,3,6,4,5,6,4,7,9,10,19,3,8,8,4,0,4,0,0,5,3,0,3,0,6,4,13,13,22,0,0
21005124340,5,0,3,5,0,4,0,4,3,0,0,3,9,0,10,13,12,27,6,4,7,4,5,11,5,0,6,9,3,10,0,3,8,16,21,38,4,5,6,9,9,10,3,3,8,4,11,12,7,5,9,22,28,53,8,8,13,4,6,11,5,3,8,7,3,10,11,5,12,30,24,56,0,0,5,8,0,13,8,7,17,3,5,7,5,7,12,25,19,47,4,0,10,5,0,5,9,6,15,5,0,5,0,0,5,27,8,38,3,0,4,9,4,11,0,3,10,0,6,7,0,0,3,22,18,30,6,7,16,0,4,0,0,0,5,0,4,4,3,5,3,9,13,22,0,3,4,5,0,9,4,5,9,0,6,4,3,3,7,13,16,31,3,6,6,4,4,7,0,0,3,3,8,10,3,3,8,11,17,28,5,5,4,3,0,9,5,4,7,0,5,7,0,5,4,16,14,32,0,7
21005124341,3,0,9,3,0,3,0,3,3,9,5,8,0,0,0,14,9,28,6,0,5,5,0,5,3,4,11,3,3,9,0,5,3,15,16,31,3,6,9,6,5,5,3,3,7,4,3,3,7,3,4,13,16,28,4,4,7,3,3,3,0,3,6,0,0,0,3,0,4,10,13,23,3,4,7,3,9,11,6,0,10,0,3,7,3,5,6,12,16,32,6,0,6,3,3,8,3,0,7,6,8,5,3,3,6,19,15,31,6,0,5,5,6,8,7,8,8,3,0,6,0,0,0,19,14,33,0,0,0,4,0,3,0,0,5,0,3,3,0,0,0,10,8,14,0,0,0,3,0,3,6,0,6,0,4,5,0,0,6,14,5,22,0,3,4,0,0,0,0,0,4,0,3,5,3,0,3,8,11,22,0,5,6,0,0,0,0,0,0,4,0,4,0,0,0,10,10,18,7,5
21005124342,0,0,3,3,0,3,0,0,8,0,0,0,0,0,5,7,7,15,0,0,3,0,3,3,7,3,10,4,0,4,0,6,5,10,12,22,4,0,4,0,0,0,4,0,4,0,3,5,3,0,3,17,0,14,0,0,0,4,0,4,0,0,5,0,0,5,0,0,0,7,0,14,0,0,0,0,0,0,3,0,4,0,0,0,3,0,0,5,9,14,6,0,6,7,0,7,0,3,3,0,3,6,4,0,4,16,3,23,0,0,3,0,0,0,0,0,6,0,0,0,3,0,3,11,6,15,0,6,6,0,3,3,4,4,5,0,0,0,0,0,0,3,11,17,0,0,0,3,0,3,5,0,5,5,0,5,0,3,3,10,3,14,0,0,0,0,3,3,0,0,0,0,3,3,0,6,5,3,7,12,0,0,0,5,3,7,4,4,6,4,0,3,4,0,4,11,11,22,0,6
21005124343,0,5,5,0,0,6,3,0,0,0,3,5,6,6,9,14,14,29,0,0,0,3,4,5,0,7,4,3,0,7,3,0,5,11,15,25,3,5,8,3,0,6,3,7,6,8,0,4,5,0,7,18,13,30,8,0,8,9,6,9,6,0,5,3,3,5,0,0,0,23,13,30,0,0,4,3,6,3,3,6,4,3,6,8,6,0,12,18,18,31,3,4,7,0,3,5,4,0,4,0,0,3,9,0,4,11,11,24,0,0,8,0,0,3,6,3,6,7,0,5,0,5,5,15,8,20,0,4,4,6,6,8,0,3,3,0,8,8,3,4,5,8,21,33,0,0,0,3,0,8,4,0,5,0,3,7,0,3,4,14,8,22,5,5,9,0,3,4,0,3,3,3,5,8,0,4,4,17,20,37,9,0,9,3,4,8,0,3,4,0,0,0,0,0,9,15,13,26,0,3
21005124344,0,0,4,0,5,5,0,3,3,0,0,0,8,0,4,11,8,14,0,0,3,3,3,8,0,3,0,0,3,3,4,0,4,7,15,22,3,0,5,6,3,3,3,0,0,0,0,0,3,0,5,14,9,18,3,4,3,4,0,3,7,11,9,0,0,7,4,0,3,9,20,28,3,4,6,0,3,3,7,0,7,0,0,0,0,0,4,7,15,20,0,0,3,3,3,6,3,0,8,0,0,0,3,0,4,10,6,24,0,0,0,4,0,3,0,0,0,4,0,3,5,0,3,12,6,15,0,0,3,3,3,5,0,0,0,0,0,0,0,6,5,8,8,14,0,4,3,0,0,0,0,0,7,0,0,4,4,0,4,9,11,16,0,4,3,5,0,6,3,0,3,7,7,7,0,9,9,10,14,25,0,3,4,0,0,3,0,0,8,0,0,0,0,0,0,7,11,20,6,3
21005124501,0,10,8,3,5,6,3,0,8,3,4,4,3,3,6,14,19,29,5,0,4,0,0,0,0,3,3,0,0,4,4,0,6,9,8,16,0,3,3,0,0,3,4,4,8,0,0,4,7,5,12,15,14,34,6,9,15,4,0,4,7,3,9,5,8,8,5,0,3,25,22,42,0,8,7,0,0,0,7,4,8,0,0,4,6,0,6,14,11,25,9,0,9,5,0,3,3,0,10,0,0,0,5,4,5,14,8,25,5,4,6,10,5,13,0,5,4,5,0,3,0,4,5,19,17,35,0,5,3,10,4,7,4,0,6,0,5,8,3,3,10,22,19,35,4,3,8,4,0,9,4,5,6,5,3,14,4,4,3,21,18,38,0,0,0,0,3,8,4,3,10,4,0,5,0,0,4,15,16,28,3,3,6,5,0,7,7,3,5,4,0,6,3,3,10,19,18,36,5,0
21005124502,0,0,7,0,0,3,4,3,5,5,0,0,5,8,11,15,16,27,3,5,5,0,0,5,7,0,5,0,6,7,0,4,4,13,8,24,0,0,8,6,8,9,0,5,3,0,3,4,0,0,6,10,15,26,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,5,11,0,0,3,0,0,5,6,0,6,0,0,0,0,0,0,10,3,14,0,0,0,3,0,4,4,0,4,4,4,11,0,0,0,15,7,23,4,5,3,0,0,3,0,0,3,3,0,3,0,3,9,6,11,24,5,6,8,6,4,10,0,4,3,3,4,7,6,9,7,17,16,36,0,3,0,4,0,5,4,4,7,0,3,3,0,0,5,10,12,21,7,0,7,0,0,0,0,0,0,0,0,0,0,0,4,9,10,18,0,3,3,4,3,8,4,0,4,0,3,3,0,6,12,15,19,25,0,0
21005124503,0,4,5,0,0,0,0,0,0,0,0,3,0,0,0,8,9,10,0,3,3,3,0,4,6,0,3,5,0,5,9,3,7,13,9,24,0,6,3,0,3,0,0,0,5,0,3,3,0,0,3,3,16,14,0,0,4,0,0,4,0,0,3,3,3,6,0,0,3,5,10,15,4,0,7,0,0,5,0,3,3,0,0,3,0,6,6,7,10,21,0,0,0,0,0,3,0,0,0,3,0,3,3,3,6,9,11,15,0,0,0,0,4,3,0,0,0,0,0,3,3,0,3,6,9,14,3,7,7,0,0,8,0,0,0,8,0,8,0,6,3,12,14,24,4,7,6,0,4,3,3,5,5,6,4,9,0,0,0,15,15,28,3,3,9,4,3,9,0,4,6,6,0,6,3,0,7,16,9,21,0,4,4,5,0,3,8,0,8,0,0,0,0,0,0,7,10,19,4,6
21005124504,3,0,4,0,3,3,0,0,0,4,3,4,0,7,7,6,7,19,0,0,0,0,0,0,0,0,0,6,3,5,0,4,4,7,12,17,0,0,0,0,3,3,3,0,3,0,0,0,3,0,0,5,3,11,4,4,5,3,0,3,3,4,3,4,0,4,0,0,0,11,9,16,3,0,3,4,0,0,0,0,0,3,3,6,0,0,0,8,8,13,0,4,3,3,3,8,0,0,3,0,4,3,4,4,9,16,17,33,0,6,6,4,0,3,4,0,5,5,0,4,3,4,3,16,10,27,0,0,0,0,0,0,0,3,3,3,3,4,0,0,3,11,9,21,3,0,5,0,0,0,0,3,3,3,5,4,4,3,4,8,8,21,0,4,4,0,0,0,0,0,0,0,0,3,0,0,6,0,6,13,3,0,3,0,6,0,0,0,0,0,0,0,0,0,0,6,4,9,0,0
21005124505,0,0,5,0,3,0,0,0,3,0,0,7,0,0,0,9,7,16,3,3,5,0,0,0,0,0,4,0,0,3,0,4,4,3,13,11,4,3,7,0,0,5,4,0,3,0,4,3,3,5,4,16,7,26,3,0,6,6,4,8,0,0,0,8,0,7,3,3,3,18,11,33,3,0,0,3,0,4,3,0,0,0,6,3,6,0,6,10,9,20,0,5,5,0,3,5,3,6,7,0,6,8,3,0,4,9,12,22,3,0,0,0,0,0,0,0,0,0,4,5,9,4,9,14,6,24,0,3,9,0,0,5,5,0,0,4,0,4,0,0,5,11,10,21,4,5,6,3,5,5,0,4,8,0,0,4,3,0,6,13,19,35,0,0,4,0,0,0,6,0,7,0,3,3,0,11,12,8,17,26,0,0,0,0,0,4,0,4,5,0,3,7,4,0,4,12,14,23,0,0
21005124506,6,6,8,7,0,7,0,0,0,3,0,5,5,3,5,23,11,32,0,7,4,6,3,7,3,0,4,4,6,12,5,0,4,20,17,40,5,0,10,0,3,5,10,4,8,5,0,7,5,0,7,16,13,28,3,4,3,6,9,5,0,6,4,3,0,7,0,5,3,16,15,27,4,0,4,0,0,0,0,0,0,3,0,3,0,0,5,9,4,8,0,0,0,5,0,6,0,3,6,0,0,3,0,3,3,12,7,19,0,4,7,0,0,0,3,4,7,4,5,11,0,0,4,9,15,26,3,3,5,5,3,8,0,0,0,3,5,9,0,3,4,14,18,34,0,3,8,5,8,9,0,0,7,0,0,8,6,0,7,13,20,29,3,0,4,0,0,4,0,4,7,0,0,7,0,3,3,9,12,21,0,4,4,3,4,3,0,0,9,3,0,6,3,0,0,13,13,22,4,0
21005124507,0,0,0,0,5,4,4,0,4,0,3,4,0,0,0,13,5,17,6,0,4,0,0,0,0,7,5,3,3,4,0,3,6,5,10,19,0,0,6,3,0,3,0,6,3,7,0,7,0,0,0,7,4,13,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,3,11,10,3,0,4,0,5,4,0,0,0,0,0,4,0,0,0,5,10,14,0,0,3,4,0,8,0,0,0,0,3,5,3,4,9,17,11,25,0,0,0,4,0,7,0,0,0,3,3,9,0,0,4,7,14,19,4,0,4,4,4,4,3,0,7,4,0,9,10,4,5,16,10,27,8,6,7,0,3,4,0,0,4,4,0,4,0,0,0,14,9,18,0,0,5,0,0,0,0,3,9,0,4,4,3,6,6,6,10,16,0,0,0,0,3,3,0,0,0,3,0,3,0,5,3,6,3,12,0,0
21005124508,10,0,10,5,3,8,5,4,8,3,4,11,3,0,4,21,12,31,0,0,0,9,3,11,0,0,7,8,4,7,3,6,8,22,9,32,4,3,7,7,3,7,0,6,6,3,0,3,4,3,8,16,18,37,6,4,6,0,4,10,0,0,0,0,0,0,3,0,5,14,9,26,7,6,9,3,3,8,4,5,4,3,6,0,4,4,0,15,16,28,4,0,8,3,3,8,5,0,7,0,0,6,3,4,10,18,12,31,3,3,9,4,4,12,0,3,5,4,4,8,9,3,12,14,24,41,0,7,3,0,4,8,0,3,6,0,3,0,0,10,11,10,20,32,3,0,9,0,3,9,4,5,5,9,4,6,5,3,5,21,16,34,0,0,3,4,0,6,5,3,6,0,9,7,0,5,4,6,16,20,0,0,3,0,0,3,3,3,8,3,3,5,0,7,7,9,12,18,5,6
21005124509,0,0,0,0,5,5,3,0,3,0,0,0,0,0,0,3,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,8,0,0,0,0,8,8,0,7,7,0,0,0,0,0,0,5,13,17,3,0,4,0,4,10,0,0,0,0,6,7,3,0,3,13,14,23,3,0,3,5,0,5,0,6,7,6,0,7,3,5,6,13,11,24,0,0,3,5,0,4,0,0,0,0,0,0,0,0,5,3,0,7,0,0,0,5,0,5,0,0,0,0,0,0,0,3,3,3,13,16,0,0,0,0,0,0,0,0,4,4,0,0,4,4,7,7,5,13,0,0,5,9,0,8,0,4,0,0,7,7,8,0,3,15,13,21,0,0
