node_id,node_raw_id,node_name,node_lat,node_lon,feed,departures,departures_rt_2,departures_rt_400,departures_rt_0,departures_rt_3,departures_rt_701,departures_rt_204,rail_pax_norm_weekday,rail_stop_name,rail_match_method
F03_16733,16733,Macarthur Rd/Royal Pde #14,-37.79001743,144.958644,03,152,,,152.0,,,,0.0,,
F03_16734,16734,Gatehouse St/Royal Pde #13,-37.79267912,144.95830955,03,152,,,152.0,,,,0.0,,
F03_16735,16735,Morrah St/Royal Pde #12,-37.79565568,144.95794368,03,152,,,152.0,,,,0.0,,
F03_16738,16738,Williams Rd/High St #35,-37.85301095,145.00232392,03,102,,,102.0,,,,0.0,,
F03_16739,16739,Chatsworth Rd/High St #36,-37.85355558,145.00627581,03,102,,,102.0,,,,0.0,,
F03_16740,16740,Airlie Ave/High St #37,-37.85386619,145.00865422,03,102,,,102.0,,,,0.0,,
F03_16741,16741,Orrong Rd/High St #38,-37.85421989,145.01145203,03,102,,,102.0,,,,0.0,,
F03_16742,16742,Auburn Gr/High St #39,-37.85468487,145.01497429,03,102,,,102.0,,,,0.0,,
F03_16743,16743,Armadale Station/High St #40,-37.85511852,145.01824739,03,102,,,102.0,,,,0.0,,
F03_16744,16744,Kooyong Rd/High St #41,-37.85541912,145.02058071,03,102,,,102.0,,,,0.0,,
F03_16745,16745,Huntingtower Rd/High St #42,-37.85583154,145.02367259,03,102,,,102.0,,,,0.0,,
F03_16746,16746,Mercer Rd/High St #43,-37.85612189,145.02593803,03,102,,,102.0,,,,0.0,,
F03_16747,16747,Glenferrie Rd/High St #44,-37.85653646,145.02916631,03,102,,,102.0,,,,0.0,,
F03_16748,16748,De La Salle College/High St #45,-37.85694174,145.0323835,03,108,,,108.0,,,,0.0,,
F03_16749,16749,Fraser St/High St #46,-37.85738316,145.03561113,03,108,,,108.0,,,,0.0,,
F03_16750,16750,Dixon St/High St #47,-37.85769356,145.03801254,03,108,,,108.0,,,,0.0,,
F03_16751,16751,Tooronga Rd/High St #48,-37.85807757,145.04104854,03,108,,,108.0,,,,0.0,,
F03_16752,16752,Harold Holt Swim Centre/High St #49,-37.85845437,145.04419842,03,108,,,108.0,,,,0.0,,
F03_16753,16753,Belmont Ave/High St #50,-37.85894526,145.04825465,03,108,,,108.0,,,,0.0,,
F03_16754,16754,Burke Rd/High St #51,-37.85930967,145.0512117,03,108,,,108.0,,,,0.0,,
F03_16755,16755,Boyanda Rd/High St #52,-37.85961375,145.05379528,03,108,,,108.0,,,,0.0,,
F03_16757,16757,Malvern Rd/High St #53,-37.86000111,145.05651309,03,215,,,215.0,,,,0.0,,
F03_16758,16758,Boyanda Rd/High St #52,-37.85978247,145.05418867,03,107,,,107.0,,,,0.0,,
F03_16759,16759,Burke Rd/High St #51,-37.85948571,145.0515026,03,107,,,107.0,,,,0.0,,
F03_16760,16760,Belmont Ave/High St #50,-37.85911004,145.04840943,03,107,,,107.0,,,,0.0,,
F03_16761,16761,Harold Holt Swim Centre/High St #49,-37.85867005,145.04470421,03,107,,,107.0,,,,0.0,,
F03_16762,16762,Tooronga Rd/High St #48,-37.85827203,145.04136165,03,107,,,107.0,,,,0.0,,
F03_16764,16764,Dixon St/High St #47,-37.85781967,145.0380092,03,107,,,107.0,,,,0.0,,
F03_16765,16765,Fraser St/High St #46,-37.85755753,145.03579973,03,107,,,107.0,,,,0.0,,
F03_16766,16766,De La Salle College/High St #45,-37.85715747,145.03288924,03,107,,,107.0,,,,0.0,,
F03_16767,16767,Glenferrie Rd/High St #44,-37.85671426,145.02955939,03,107,,,107.0,,,,0.0,,
F03_16768,16768,Mercer Rd/High St #43,-37.85628898,145.02622909,03,103,,,103.0,,,,0.0,,
F03_16769,16769,Huntingtower Rd/High St #42,-37.85599635,145.02382731,03,103,,,103.0,,,,0.0,,
F03_16770,16770,Kooyong Rd/High St #41,-37.85558508,145.02080359,03,103,,,103.0,,,,0.0,,
F03_16771,16771,Armadale Station/High St #40,-37.85527432,145.01840234,03,103,,,103.0,,,,0.0,,
F03_16772,16772,Auburn Gr/High St #39,-37.85487154,145.01535572,03,103,,,103.0,,,,0.0,,
F03_16773,16773,Orrong Rd/High St #38,-37.85438644,145.01170897,03,103,,,103.0,,,,0.0,,
F03_16774,16774,Airlie Ave/High St #37,-37.85399287,145.00868491,03,103,,,103.0,,,,0.0,,
F03_16775,16775,Chatsworth Rd/High St #36,-37.85376394,145.00687257,03,103,,,103.0,,,,0.0,,
F03_16776,16776,Williams Rd/High St #35,-37.85316909,145.00261516,03,103,,,103.0,,,,0.0,,
F03_16777,16777,Lewisham Rd/High St #34,-37.85282921,145.00011256,03,103,,,103.0,,,,0.0,,
F03_16778,16778,Prahran RSL/High St  #33,-37.85262338,144.99860652,03,103,,,103.0,,,,0.0,,
F03_1696,1696,Nott St/Wattletree Rd #51,-37.86478209,145.04699802,03,86,,,86.0,,,,0.0,,
F03_17306,17306,North Coburg Terminus/Sydney Rd #40,-37.72773352,144.96366864,03,317,,,317.0,,,,0.0,,
F03_17307,17307,Mercy College/Sydney Rd #39,-37.72989065,144.96385917,03,156,,,156.0,,,,0.0,,
F03_17308,17308,Carr St/Sydney Rd #38,-37.73211182,144.96462665,03,156,,,156.0,,,,0.0,,
F03_17309,17309,Gaffney St/Sydney Rd #37,-37.73385558,144.96540724,03,156,,,156.0,,,,0.0,,
F03_17310,17310,Rogers St/Sydney Rd #36,-37.73553432,144.96607617,03,156,,,156.0,,,,0.0,,
F03_17311,17311,St Pauls Catholic Church/Sydney Rd #35,-37.73750463,144.96693006,03,156,,,156.0,,,,0.0,,
F03_17312,17312,Bell St/Sydney Rd #34,-37.74115879,144.96665985,03,156,,,156.0,,,,0.0,,
F03_17313,17313,Coburg Market/Sydney Rd #33,-37.74313615,144.96635607,03,156,,,156.0,,,,0.0,,
F03_17314,17314,Harding St/Sydney Rd #32,-37.74488833,144.96605843,03,156,,,156.0,,,,0.0,,
F03_17315,17315,Edward St/Sydney Rd #31,-37.74847354,144.96544955,03,156,,,156.0,,,,0.0,,
F03_17316,17316,The Avenue/Sydney Rd #30,-37.75186059,144.96484602,03,156,,,156.0,,,,0.0,,
F03_17317,17317,Moore St/Sydney Rd #29,-37.75350466,144.96455127,03,156,,,156.0,,,,0.0,,
F03_17318,17318,Moreland Rd/Sydney Rd #28,-37.75528248,144.96417338,03,156,,,156.0,,,,0.0,,
F03_17319,17319,Brunswick Tram Depot/Sydney Rd #27,-37.75742216,144.96387636,03,152,,,152.0,,,,0.0,,
F03_17320,17320,Albion St/Sydney Rd #26,-37.76073771,144.96330869,03,152,,,152.0,,,,0.0,,
F03_17321,17321,Stewart St/Sydney Rd #25,-37.7630828,144.96290381,03,152,,,152.0,,,,0.0,,
F03_17322,17322,Blyth St/Sydney Rd #24,-37.76535602,144.96251222,03,152,,,152.0,,,,0.0,,
F03_17323,17323,Victoria St/Sydney Rd #23,-37.76698226,144.96222919,03,152,,,152.0,,,,0.0,,
F03_17324,17324,Albert St/Sydney Rd #22,-37.76876124,144.96191925,03,152,,,152.0,,,,0.0,,
F03_17325,17325,Glenlyon Rd/Sydney Rd #21,-37.77136695,144.96147305,03,152,,,152.0,,,,0.0,,
F03_17327,17327,Brunswick Rd/Sydney Rd #19,-37.77755702,144.960372,03,152,,,152.0,,,,0.0,,
F03_17329,17329,Ievers St/Royal Pde #17,-37.7816842,144.95983843,03,152,,,152.0,,,,0.0,,
F03_17330,17330,Walker St/Royal Pde #16,-37.7845893,144.95950873,03,152,,,152.0,,,,0.0,,
F03_17331,17331,Leonard St/Royal Pde #15,-37.78767376,144.95912865,03,152,,,152.0,,,,0.0,,
F03_17332,17332,Cemetery Road West/Royal Pde #14,-37.78971511,144.95887943,03,152,,,152.0,,,,0.0,,
F03_17333,17333,Gatehouse St/Royal Pde #13,-37.79242184,144.95854375,03,152,,,152.0,,,,0.0,,
F03_17334,17334,Morrah St/Royal Pde #12,-37.79556053,144.95817343,03,152,,,152.0,,,,0.0,,
F03_17591,17591,Russell St/Bourke St #7,-37.81270797,144.96848101,03,246,,,246.0,,,,0.0,,
F03_17593,17593,Swanston St/Bourke St #6,-37.8135,144.96581257,03,246,,,246.0,,,,0.0,,
F03_17594,17594,Elizabeth St/Bourke St #5,-37.81420601,144.96338498,03,246,,,246.0,,,,0.0,,
F03_17596,17596,Queen St/Bourke St #4,-37.81523478,144.95982386,03,246,,,246.0,,,,0.0,,
F03_17597,17597,William St/Bourke St #3,-37.81586374,144.95763684,03,246,,,246.0,,,,0.0,,
F03_17602,17602,Hornby St/High St #32,-37.85235382,144.99653395,03,103,,,103.0,,,,0.0,,
F03_17603,17603,Chapel St/High St #31,-37.85195124,144.99353304,03,103,,,103.0,,,,0.0,,
F03_17604,17604,Prahran Station/High St #30,-37.85139234,144.98929759,03,103,,,103.0,,,,0.0,,
F03_17605,17605,Perth St/High St #29,-37.85120671,144.98792745,03,103,,,103.0,,,,0.0,,
F03_17606,17606,Punt Rd/High St #28,-37.85075836,144.98437099,03,103,,,103.0,,,,0.0,,
F03_1784,1784,Gaffney St/Sydney Rd #37,-37.73409741,144.96532119,03,161,,,161.0,,,,0.0,,
F03_17848,17848,Spencer St/Bourke St #1,-37.81696847,144.95378947,03,246,,,246.0,,,,0.0,,
F03_17849,17849,Spencer St/Bourke St #1,-37.81681107,144.95406646,03,249,,,249.0,,,,0.0,,
F03_17850,17850,Flinders Street Railway Station/Elizabeth St #1,-37.81771743,144.96476527,03,396,,,396.0,,,,0.0,,
F03_17851,17851,Collins St/Elizabeth St #2,-37.81549116,144.96370181,03,396,,,396.0,,,,0.0,,
F03_17852,17852,Bourke Street Mall/Elizabeth St #3,-37.81354706,144.96280104,03,396,,,396.0,,,,0.0,,
F03_17854,17854,Melbourne Central Station/Elizabeth St #5,-37.8106403,144.96147244,03,396,,,396.0,,,,0.0,,
F03_17856,17856,Queen Victoria Market/Elizabeth St #7,-37.80662499,144.95961788,03,396,,,396.0,,,,0.0,,
F03_17857,17857,Peel St/Victoria St #8,-37.80603715,144.95741921,03,121,,,121.0,,,,0.0,,
F03_17858,17858,William St/Victoria St #9,-37.80568781,144.95390781,03,121,,,121.0,,,,0.0,,
F03_17859,17859,Chetwynd St/Victoria St #10,-37.80551725,144.95239053,03,121,,,121.0,,,,0.0,,
F03_17860,17860,Errol St/Victoria St #11,-37.80519567,144.94944632,03,121,,,121.0,,,,0.0,,
F03_17861,17861,Victoria St/Errol St #11,-37.8049595,144.94933927,03,121,,,121.0,,,,0.0,,
F03_17862,17862,Chetwynd St/Victoria St #10,-37.80540285,144.95203023,03,121,,,121.0,,,,0.0,,
F03_17863,17863,Howard St/Victoria St #9,-37.80556361,144.95350235,03,121,,,121.0,,,,0.0,,
F03_17864,17864,Peel St/Victoria St #8,-37.80607362,144.9579634,03,121,,,121.0,,,,0.0,,
F03_17866,17866,Pelham St/Elizabeth St #9,-37.80201923,144.95749584,03,275,,,275.0,,,,0.0,,
F03_17867,17867,Royal Melbourne Hospital-Parkville Station/Royal Pde (Melbo... #10,-37.79998236,144.95748381,03,152,,,152.0,,,,0.0,,
F03_17868,17868,Royal Melbourne Hospital-Parkville Station/Royal Pde (Parkv... #10,-37.79945329,144.95763467,03,152,,,152.0,,,,0.0,,
F03_17869,17869,Pelham St/Elizabeth St #9,-37.80214829,144.95766265,03,275,,,275.0,,,,0.0,,
F03_17871,17871,Queen Victoria Market/Elizabeth St #7,-37.80680848,144.95980592,03,396,,,396.0,,,,0.0,,
F03_17873,17873,Melbourne Central Station/Elizabeth St #5,-37.81101433,144.96173476,03,396,,,396.0,,,,0.0,,
F03_17875,17875,Bourke Street Mall/Elizabeth St #3,-37.81387585,144.96305327,03,396,,,396.0,,,,0.0,,
F03_17876,17876,Collins St/Elizabeth St #2,-37.81583776,144.9639422,03,396,,,396.0,,,,0.0,,
F03_17877,17877,Flinders Street Railway Station/Elizabeth St #1,-37.81775346,144.96476428,03,396,,,396.0,,,,0.0,,
F03_17878,17878,Melbourne Museum/Nicholson St #11,-37.80612594,144.97351137,03,245,,,245.0,,,,0.0,,
F03_17880,17880,Albert St/Nicholson St #10,-37.8096665,144.97292615,03,282,,,282.0,,,,0.0,,
F03_17882,17882,Spring St/Bourke St #9,-37.81151658,144.97255749,03,246,,,246.0,,,,0.0,,
F03_17885,17885,William St/Bourke St #3,-37.81572375,144.95787925,03,249,,,249.0,,,,0.0,,
F03_17886,17886,Queen St/Bourke St #4,-37.8151038,144.96006602,03,249,,,249.0,,,,0.0,,
F03_17887,17887,Elizabeth St/Bourke St #5,-37.8140574,144.96365033,03,249,,,249.0,,,,0.0,,
F03_17888,17888,Swanston St/Bourke St #6,-37.81324957,144.9664442,03,249,,,249.0,,,,0.0,,
F03_17889,17889,Russell St/Bourke St #7,-37.8124401,144.96914719,03,249,,,249.0,,,,0.0,,
F03_1789,1789,Anderson St/Wattletree Rd #50,-37.86438507,145.04371198,03,86,,,86.0,,,,0.0,,
F03_17891,17891,Spring St/Bourke St #9,-37.81152149,144.97231882,03,254,,,254.0,,,,0.0,,
F03_17892,17892,Albert St/Nicholson St #10,-37.80946736,144.9728748,03,252,,,252.0,,,,0.0,,
F03_17894,17894,Melbourne Museum/Nicholson St #11,-37.80576602,144.97354393,03,252,,,252.0,,,,0.0,,
F03_17895,17895,St Vincents Plaza/Victoria Pde #12,-37.8082739,144.97631501,03,430,,,430.0,,,,0.0,,
F03_17896,17896,Albert St/Gisborne St #11,-37.80939028,144.97572795,03,341,,,341.0,,,,0.0,,
F03_17897,17897,Parliament Railway Station/Macarthur St #10,-37.8124486,144.97434947,03,341,,,341.0,,,,0.0,,
F03_17898,17898,Spring St/Collins St #8,-37.81353855,144.97327462,03,443,,,443.0,,,,0.0,,
F03_17901,17901,Melbourne Town Hall/Collins St #6,-37.81568334,144.96595711,03,443,,,443.0,,,,0.0,,
F03_17902,17902,Elizabeth St/Collins St #5,-37.81640619,144.96346083,03,443,,,443.0,,,,0.0,,
F03_17903,17903,William St/Collins St #3,-37.81756122,144.95938493,03,443,,,443.0,,,,0.0,,
F03_17905,17905,Spencer St/Collins St #1,-37.81884589,144.95499861,03,443,,,443.0,,,,0.0,,
F03_17906,17906,Spencer St/Collins St #1,-37.81870592,144.95524103,03,440,,,440.0,,,,0.0,,
F03_17908,17908,William St/Collins St #3,-37.81739736,144.95980976,03,440,,,440.0,,,,0.0,,
F03_17910,17910,Elizabeth St/Collins St #5,-37.816266,144.96369188,03,440,,,440.0,,,,0.0,,
F03_17911,17911,Melbourne Town Hall/Collins St #6,-37.81551769,144.96627972,03,440,,,440.0,,,,0.0,,
F03_17914,17914,Spring St/Collins St #8,-37.81341597,144.97348244,03,440,,,440.0,,,,0.0,,
F03_17915,17915,Parliament Railway Station/Macarthur St #10,-37.81217073,144.97443658,03,337,,,337.0,,,,0.0,,
F03_17917,17917,Rosamond Rd/Raleigh Rd #46,-37.76888717,144.88672852,03,196,,,196.0,,,,0.0,,
F03_17918,17918,Raleigh Rd/Wests Rd #48,-37.76963693,144.88281327,03,76,,,76.0,,,,0.0,,
F03_17919,17919,Waterford Ave/Wests Rd #49,-37.7731311,144.88218,03,76,,,76.0,,,,0.0,,
F03_17920,17920,Wests Rd/Williamson Rd #50,-37.77521214,144.88214332,03,76,,,76.0,,,,0.0,,
F03_17921,17921,Highpoint Shopping Centre/Rosamond Rd #51,-37.77608496,144.88558122,03,76,,,76.0,,,,0.0,,
F03_17922,17922,Rosamond Rd/River St #52,-37.77931439,144.88576169,03,76,,,76.0,,,,0.0,,
F03_17923,17923,Maribyrnong College/River St #53,-37.7795666,144.88776416,03,76,,,76.0,,,,0.0,,
F03_17924,17924,Gordon St/River St #54,-37.7799656,144.89092059,03,76,,,76.0,,,,0.0,,
F03_17925,17925,Lyric St/Gordon St #55,-37.78224068,144.89115113,03,76,,,76.0,,,,0.0,,
F03_17926,17926,Edgewater Square/Gordon St #56,-37.78489825,144.89059868,03,76,,,76.0,,,,0.0,,
F03_17927,17927,Titch St/Gordon St #57,-37.78864405,144.88992439,03,76,,,76.0,,,,0.0,,
F03_17928,17928,Ballarat Rd/Gordon St #58,-37.7904758,144.88955432,03,76,,,76.0,,,,0.0,,
F03_17929,17929,Droop St/Ballarat Rd #59,-37.79258435,144.89357113,03,76,,,76.0,,,,0.0,,
F03_17930,17930,Tiernan St/Droop St #60,-37.79489006,144.89551571,03,76,,,76.0,,,,0.0,,
F03_17931,17931,Geelong Rd/Droop St #61,-37.79679335,144.89713113,03,76,,,76.0,,,,0.0,,
F03_17932,17932,Nicholson St/Hopkins St #62,-37.79984074,144.89973634,03,76,,,76.0,,,,0.0,,
F03_17933,17933,Footscray Market/Leeds St #63,-37.80008059,144.90105834,03,76,,,76.0,,,,0.0,,
F03_17934,17934,Footscray Station/Leeds St #64,-37.80128593,144.90093336,03,152,,,152.0,,,,0.0,,
F03_17935,17935,Epsom Rd/Maribyrnong Rd #40,-37.7704323,144.90512121,03,196,,,196.0,,,,0.0,,
F03_17936,17936,Bowen St/Maribyrnong Rd #39,-37.77086174,144.90900307,03,196,,,196.0,,,,0.0,,
F03_17937,17937,Hotham St/Maribyrnong Rd #38,-37.77123617,144.91233024,03,196,,,196.0,,,,0.0,,
F03_17938,17938,Union Rd/Maribyrnong Rd #37,-37.7717056,144.9159386,03,196,,,196.0,,,,0.0,,
F03_17940,17940,Moore St/Maribyrnong Rd #35,-37.77221197,144.92113538,03,76,,,76.0,,,,0.0,,
F03_17941,17941,Ascot Vale Rd/Maribyrnong Rd #34,-37.77247358,144.92370518,03,76,,,76.0,,,,0.0,,
F03_17942,17942,Chaucer St/Ascot Vale Rd #33,-37.7700506,144.92428383,03,76,,,76.0,,,,0.0,,
F03_17944,17944,Central Park Ave/Cordite Ave #49,-37.768856,144.87797673,03,237,,,237.0,,,,0.0,,
F03_17945,17945,St Leonards Rd/Union Rd #36,-37.77357111,144.91594298,03,120,,,120.0,,,,0.0,,
F03_17946,17946,Bloomfield Rd/Union Rd #35,-37.77588936,144.91555997,03,120,,,120.0,,,,0.0,,
F03_17948,17948,Melbourne Showgrounds/Union Rd #33,-37.78016577,144.91481536,03,120,,,120.0,,,,0.0,,
F03_17949,17949,Sandown Rd/Epsom Rd #32,-37.78267031,144.9168115,03,120,,,120.0,,,,0.0,,
F03_17951,17951,Flemington Racecourse/Epsom Rd #30,-37.78592285,144.91983144,03,120,,,120.0,,,,0.0,,
F03_17954,17954,Newmarket Plaza/Racecourse Rd #26,-37.78797103,144.92815427,03,120,,,120.0,,,,0.0,,
F03_17955,17955,Wellington St/Racecourse Rd #25,-37.78824148,144.93123539,03,120,,,120.0,,,,0.0,,
F03_17956,17956,Victoria St/Racecourse Rd #24,-37.78844326,144.9334895,03,120,,,120.0,,,,0.0,,
F03_17957,17957,Stubbs St/Racecourse Rd #23,-37.78877582,144.93652351,03,120,,,120.0,,,,0.0,,
F03_17959,17959,Melrose St/Flemington Rd #20,-37.79050222,144.94351607,03,244,,,244.0,,,,0.0,,
F03_17961,17961,Abbotsford St Interchange/Abbotsford St #19,-37.7939988,144.94713264,03,121,,,121.0,,,,0.0,,
F03_18006,18006,Albert St/Gisborne St #11,-37.80969458,144.97560605,03,337,,,337.0,,,,0.0,,
F03_18009,18009,Nicholson St/Victoria Pde #10,-37.80801928,144.97356184,03,89,,,89.0,,,,0.0,,
F03_18010,18010,La Trobe St/Victoria St #9,-37.80761421,144.97097182,03,89,,,89.0,,,,0.0,,
F03_18030,18030,Melbourne Central & State Library stations/La Trobe St (Melb... #6,-37.80954153,144.96411517,03,89,,,89.0,,,,0.0,,
F03_18033,18033,Flagstaff Station/La Trobe St  #3,-37.81168516,144.95676376,03,89,,,89.0,,,,0.0,,
F03_18037,18037,New Quay Prom/Docklands Dr #D10,-37.81376383,144.94055342,03,252,,,252.0,,,,0.0,,
F03_18038,18038,Waterfront City/Docklands Dr #D11,-37.81437176,144.93873037,03,251,,,251.0,,,,0.0,,
F03_18039,18039,NewQuay Prom/Docklands Dr #D10,-37.81333796,144.94145128,03,251,,,251.0,,,,0.0,,
F03_18040,18040,Docklands Stadium/La Trobe St  #D1,-37.81460496,144.9464029,03,241,,,241.0,,,,0.0,,
F03_18045,18045,Melbourne Central Station/La Trobe St  #5,-37.81035321,144.96102598,03,124,,,124.0,,,,0.0,,
F03_18046,18046,Melbourne Central & State Library stations/La Trobe St (Melb... #6,-37.80928289,144.96479244,03,124,,,124.0,,,,0.0,,
F03_18049,18049,Victoria St/La Trobe St #9,-37.80765612,144.97026645,03,124,,,124.0,,,,0.0,,
F03_18050,18050,Nicholson St/Victoria Pde #10,-37.80786246,144.97282782,03,124,,,124.0,,,,0.0,,
F03_18051,18051,St Vincents Plaza/Victoria Pde #12,-37.80821104,144.97632809,03,314,,,314.0,,,,0.0,,
F03_18052,18052,Central Pier/Harbour Esp #D2,-37.81458663,144.9448358,03,432,,,432.0,,,,0.0,,
F03_18053,18053,Stadium Precinct - Bourke St/Harbour Esp #D3,-37.81775596,144.9462247,03,191,,,191.0,,,,0.0,,
F03_18054,18054,Docklands Park/Harbour Esp #D4,-37.82145671,144.94759898,03,191,,,191.0,,,,0.0,,
F03_18055,18055,South Wharf/Wurundjeri Way #D5,-37.82184327,144.95116687,03,191,,,191.0,,,,0.0,,
F03_18056,18056,Flinders Street West/Flinders St #D6,-37.82149683,144.95352808,03,191,,,191.0,,,,0.0,,
F03_18059,18059,Haines St/Abbotsford St #16,-37.79815775,144.9463588,03,121,,,121.0,,,,0.0,,
F03_18060,18060,Arden St/Abbotsford St #15,-37.80096074,144.94586093,03,121,,,121.0,,,,0.0,,
F03_18061,18061,Queensberry St/Abbotsford St #14,-37.80238955,144.94562827,03,121,,,121.0,,,,0.0,,
F03_18064,18064,Elliott Ave/Royal Park #24,-37.78799733,144.94974016,03,126,,,126.0,,,,0.0,,
F03_18065,18065,State Netball Hockey Centre/Royal Park #25,-37.78452049,144.94880296,03,126,,,126.0,,,,0.0,,
F03_18066,18066,Melbourne Zoo/Royal Park #26,-37.78257239,144.94923152,03,126,,,126.0,,,,0.0,,
F03_18067,18067,Royal Park Station/Royal Park #27,-37.78097436,144.9506155,03,126,,,126.0,,,,0.0,,
F03_18068,18068,Park St/Royal Park #28,-37.77706714,144.94980376,03,126,,,126.0,,,,0.0,,
F03_18069,18069,Brunswick Rd/Grantham St #29,-37.77553769,144.94891503,03,126,,,126.0,,,,0.0,,
F03_18071,18071,Union Square Shopping Centre/Grantham St #30,-37.77225925,144.94953923,03,126,,,126.0,,,,0.0,,
F03_18072,18072,Grantham St/Dawson St #31,-37.77005124,144.94953211,03,126,,,126.0,,,,0.0,,
F03_18075,18075,Smith St/Melville Rd #34,-37.76731147,144.94331864,03,126,,,126.0,,,,0.0,,
F03_18076,18076,Victoria St/Melville Rd #35,-37.76470803,144.94389025,03,126,,,126.0,,,,0.0,,
F03_18077,18077,Hope St/Melville Rd #36,-37.76204015,144.94438414,03,126,,,126.0,,,,0.0,,
F03_18078,18078,Albion St/Melville Rd #37,-37.75856317,144.94499119,03,126,,,126.0,,,,0.0,,
F03_18079,18079,Jacobs Reserve/Melville Rd #38,-37.75662349,144.94538538,03,126,,,126.0,,,,0.0,,
F03_18081,18081,Moreland Rd/Melville Rd #40,-37.75316294,144.94590108,03,126,,,126.0,,,,0.0,,
F03_18083,18083,Reynard St/Melville Rd #42,-37.74639864,144.944556,03,126,,,126.0,,,,0.0,,
F03_18084,18084,Princes Tce/Melville Rd #43,-37.74392811,144.94499886,03,126,,,126.0,,,,0.0,,
F03_18085,18085,Brearley Pde/Melville Rd #44,-37.7415921,144.94540392,03,126,,,126.0,,,,0.0,,
F03_18086,18086,Bell St/Melville Rd #45,-37.74020692,144.94555571,03,249,,,249.0,,,,0.0,,
F03_18087,18087,Market St/Flinders St #3,-37.81907974,144.96172875,03,191,,,191.0,,,,0.0,,
F03_18089,18089,Elizabeth St/Flinders St #4,-37.81825434,144.96454604,03,191,,,191.0,,,,0.0,,
F03_18090,18090,Swanston St/Flinders St #5,-37.81756006,144.96713247,03,191,,,191.0,,,,0.0,,
F03_18091,18091,Russell St/Flinders St #6,-37.81645156,144.97078666,03,191,,,191.0,,,,0.0,,
F03_18092,18092,Spring St/Flinders St #8,-37.81535157,144.9744178,03,94,,,94.0,,,,0.0,,
F03_18093,18093,Lansdowne St/Wellington Pde #9,-37.81545285,144.97716407,03,197,,,197.0,,,,0.0,,
F03_18094,18094,Jolimont Rd/Wellington Pde #10,-37.81575029,144.97979141,03,197,,,197.0,,,,0.0,,
F03_18095,18095,Jolimont Station-MCG/Wellington Pde #11,-37.81630313,144.9847065,03,197,,,197.0,,,,0.0,,
F03_18097,18097,Simpson St/Wellington Pde #13,-37.81654033,144.98698338,03,197,,,197.0,,,,0.0,,
F03_18098,18098,Punt Rd/Wellington Pde #14,-37.81738838,144.98967538,03,197,,,197.0,,,,0.0,,
F03_18099,18099,Punt Rd/Bridge Rd #14,-37.81753279,144.99021674,03,197,,,197.0,,,,0.0,,
F03_18100,18100,Simpson St/Wellington Pde #13,-37.81660319,144.98697031,03,197,,,197.0,,,,0.0,,
F03_18102,18102,Jolimont Station-MCG/Wellington Pde #11,-37.81625621,144.98407162,03,197,,,197.0,,,,0.0,,
F03_18103,18103,Jolimont Rd/Wellington Pde #10,-37.81576932,144.97932514,03,197,,,197.0,,,,0.0,,
F03_18104,18104,Lansdowne St/Wellington Pde #9,-37.81547129,144.97666374,03,197,,,197.0,,,,0.0,,
F03_18105,18105,Spring St/Flinders St #8,-37.81550921,144.97415221,03,132,,,132.0,,,,0.0,,
F03_18108,18108,Rod Laver Arena/MCG Gates 1-3 #7B,-37.81953078,144.97900672,03,97,,,97.0,,,,0.0,,
F03_18116,18116,MCG Gates 4-7/John Cain Arena #7C,-37.82238396,144.98352999,03,97,,,97.0,,,,0.0,,
F03_18118,18118,Olympic Boulevard #7D,-37.82405345,144.98682469,03,97,,,97.0,,,,0.0,,
F03_18155,18155,Olympic Boulevard #7D,-37.82387213,144.98676145,03,96,,,96.0,,,,0.0,,
F03_18161,18161,MCG Gates 4-7/John Cain Arena #7C,-37.82214729,144.98286615,03,96,,,96.0,,,,0.0,,
F03_18172,18172,Rod Laver Arena/MCG Gates 1-3 #7B,-37.81938728,144.97852214,03,96,,,96.0,,,,0.0,,
F03_18174,18174,Russell St/Flinders St #6,-37.81663172,144.97025918,03,228,,,228.0,,,,0.0,,
F03_18175,18175,Swanston St/Flinders St #5,-37.81775606,144.96647957,03,228,,,228.0,,,,0.0,,
F03_18176,18176,Elizabeth St/Flinders St #4,-37.81839473,144.96432634,03,228,,,228.0,,,,0.0,,
