SAL_CODE_2021,OPDs_Separate_house_Dwellings,OPDs_Separate_house_Persons,OPDs_SD_r_t_h_th_1_sty_Dwgs,OPDs_SD_r_t_h_th_1_sty_Psns,OPDs_SD_r_t_h_th_2_m_sty_Dwgs,OPDs_SD_r_t_h_th_2_m_sty_Psns,OPDs_SD_r_t_h_th_Tot_Dwgs,OPDs_SD_r_t_h_th_Tot_Psns,OPDs_F_ap_I_1or2_sty_blk_Ds,OPDs_F_ap_I_1or2_sty_blk_Ps,OPDs_F_ap_I_3_sty_blk_Dwgs,OPDs_F_ap_I_3_sty_blk_Psns,OPDs_F_ap_I_4to8_sty_blk_Ds,OPDs_F_ap_I_4to8_sty_blk_Ps,OPDs_F_ap_I_9_m_sty_blk_Ds,OPDs_F_ap_I_9_m_sty_blk_Ps,OPDs_Flt_apt_Att_house_Ds,OPDs_Flt_apt_Att_house_Ps,OPDs_Flt_apart_Tot_Dwgs,OPDs_Flt_apart_Tot_Psns,OPDs_Oth_dwg_Cvn_Ds,OPDs_Oth_dw_Cvn_Ps,OPDs_Oth_dwg_cab_hboat_Ds,OPDs_Oth_dwg_cab_hboat_Ps,OPDs_Ot_dwg_Im_hm_tnt_SO_Ds,OPDs_Ot_dwg_Im_hm_tnt_SO_Ps,OPDs_Ot_dwg_Hs_f_att_sh_of_Ds,OPDs_Ot_dwg_Hs_f_att_sh_of_Ps,OPDs_Other_dwelling_Tot_Dwgs,OPDs_Other_dwelling_Tot_Psns,OPDs_Dwlling_structur_NS_Dwgs,OPDs_Dwlling_structur_NS_Psns,OPDs_Tot_OPDs_Dwellings,OPDs_Tot_OPDs_Persons,Unoccupied_PDs_Dwgs,Unoccupied_PDs_Psns,Total_PDs_Dwellings,Total_PDs_Persons
SAL21636,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,4,..,8,17
SAL21637,304,759,7,14,5,9,11,16,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,6,0,0,322,781,42,..,362,781
SAL21638,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,0,..,3,11
SAL21639,24,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,67,0,..,30,67
SAL21640,15,40,0,4,58,114,54,115,158,282,477,842,2473,4318,24132,41291,0,0,27250,46730,0,0,0,0,0,0,13,19,13,19,147,236,27478,47137,12174,..,39648,47137
SAL21641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0
SAL21642,2518,6286,380,582,123,282,500,864,0,0,0,0,0,0,0,0,3,5,3,5,0,0,0,0,0,0,0,0,4,0,0,0,3024,7168,264,..,3281,7168
SAL21643,3278,9089,468,908,61,120,523,1031,5,8,0,0,0,0,0,0,3,0,10,14,0,0,0,0,0,0,0,17,0,17,0,5,3821,10156,280,..,4096,10156
SAL21644,2772,7871,170,398,13,18,184,423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,2959,8312,152,..,3106,8312
SAL21645,22,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,55,5,..,25,55
SAL21646,11,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,17,4,..,14,17
SAL21647,12,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,30,0,..,17,30
SAL21648,2481,6877,1367,2414,730,1735,2099,4150,671,986,127,212,163,265,72,99,0,6,1028,1571,0,0,0,0,0,0,33,50,33,50,3,0,5642,12652,557,..,6198,12652
SAL21649,304,871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,304,871,27,..,334,871
SAL21650,10,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,28,0,..,10,28
SAL21651,23,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,61,0,..,23,61
SAL21652,26,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,72,13,..,38,72
SAL21653,943,2277,58,80,4,0,62,85,22,33,0,0,0,0,0,0,0,0,26,33,15,30,0,0,0,3,0,0,19,34,3,0,1050,2431,114,..,1166,2431
SAL21654,141,377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,382,17,..,155,382
SAL21655,70,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,179,3,..,74,179
SAL21656,300,759,3,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,7,0,0,299,770,37,..,338,770
SAL21657,29,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,67,14,..,42,67
SAL21658,116,216,0,5,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,229,21,..,144,229
SAL21659,6733,21075,374,673,314,713,688,1395,56,102,47,83,0,0,0,0,0,0,110,184,0,5,0,0,0,0,0,3,5,10,0,3,7530,22665,351,..,7880,22665
SAL21660,64,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,166,3,..,62,166
SAL21661,15,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,41,3,..,19,41
SAL21662,78,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,167,29,..,107,167
SAL21663,74,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,152,147,..,221,152
SAL21664,147,371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,148,377,83,..,232,377
SAL21665,251,577,0,3,0,3,3,9,0,0,0,0,0,0,0,0,0,0,0,0,11,8,4,15,0,0,0,0,13,21,0,0,262,606,30,..,295,606
SAL21666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0
SAL21667,161,373,0,5,0,0,0,5,4,6,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,167,389,214,..,376,389
SAL21668,111,367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,373,13,..,129,373
SAL21669,15,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,37,3,..,18,37
SAL21670,92,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,193,75,..,166,193
SAL21671,77,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,170,21,..,98,170
SAL21672,12,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,26,3,..,18,26
SAL21673,787,1695,9,11,5,11,13,19,0,0,0,0,0,0,0,0,0,0,0,0,6,9,0,0,0,0,0,0,4,5,0,5,810,1727,329,..,1134,1727
SAL21674,89,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,87,198,45,..,139,198
SAL21675,4934,16425,57,159,26,65,82,230,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,6,0,0,0,6,0,3,5019,16665,417,..,5440,16665
SAL21676,15,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,22,0,..,9,22
SAL21677,243,645,623,1530,323,883,949,2407,94,172,189,325,41,64,105,153,6,15,432,730,0,0,0,0,0,0,9,26,9,26,0,0,1628,3806,338,..,1965,3806
SAL21678,34,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,92,0,..,40,92
SAL21679,73,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,195,19,..,92,195
SAL21680,11,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,23,7,..,16,23
SAL21681,208,552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,3,6,0,0,0,0,6,10,0,5,216,565,20,..,240,565
SAL21682,10751,27509,1383,2259,68,122,1447,2381,932,1427,19,23,0,0,0,0,3,3,949,1448,38,55,80,156,4,6,12,28,134,255,44,73,13319,31672,1262,..,14584,31672
SAL21683,8819,24779,678,1678,303,736,981,2411,31,74,16,28,197,354,0,0,6,23,256,477,0,0,0,0,0,0,0,6,0,6,3,5,10057,27671,418,..,10479,27671
SAL21684,57,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,176,6,..,70,176
SAL21685,659,1472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,661,1480,67,..,730,1480
SAL21686,12,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,35,0,..,16,35
SAL21687,28,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,50,3,..,29,50
SAL21688,9,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,25,3,..,10,25
SAL21689,25,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,57,0,..,25,57
SAL21690,9,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,13,8,..,15,13
SAL21691,1299,3663,9,14,0,0,9,14,6,20,0,0,0,0,0,0,0,0,6,20,0,0,0,0,0,0,0,0,0,0,0,0,1317,3698,55,..,1370,3698
SAL21692,16,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,44,0,..,20,44
SAL21693,32,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,98,5,..,40,98
SAL21694,30,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,69,13,..,41,69
SAL21695,21,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,51,5,..,28,51
SAL21696,22,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,58,5,..,25,58
SAL21697,4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,0,..,4,13
SAL21698,219,452,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,5,4,0,0,225,462,51,..,273,462
SAL21699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0
SAL21700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0
SAL21701,13,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,39,5,..,20,39
SAL21702,127,293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,134,291,33,..,163,291
SAL21703,827,1990,42,47,0,0,42,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,869,2038,75,..,935,2038
SAL21704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0
SAL21705,13,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,28,3,..,15,28
SAL21706,4063,11322,1453,2856,637,1647,2090,4503,23,40,45,76,231,344,0,0,7,28,310,496,0,0,0,0,0,0,0,0,0,0,3,3,6468,16316,425,..,6890,16316
SAL21707,298,777,3,12,18,32,31,35,8,8,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,328,830,13,..,344,830
SAL21708,22,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,52,16,..,34,52
SAL21709,48,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,49,100,13,..,59,100
SAL21710,24,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,64,7,..,36,64
SAL21711,63,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,6,0,0,60,142,38,..,98,142
SAL21712,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,4,..,4,9
SAL21713,7,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,30,5,..,11,30
SAL21714,55,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,150,10,..,59,150
SAL21715,89,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,252,10,..,97,252
SAL21716,3323,7441,535,698,28,28,557,727,236,292,0,0,0,0,0,0,0,0,240,291,29,37,6,4,0,0,0,0,33,46,8,8,4159,8518,455,..,4617,8518
SAL21717,174,486,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,490,13,..,190,490
SAL21718,46,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,114,120,..,170,114
SAL21719,12,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,23,4,..,14,23
SAL21720,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,..,0,6
SAL21721,33,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,6,0,4,37,74,10,..,52,74
SAL21722,38,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,69,21,..,53,69
SAL21723,11,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,25,3,..,20,25
SAL21724,34,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,87,12,..,42,87
SAL21725,8,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,24,7,..,16,24
SAL21726,61,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,133,11,..,68,133
SAL21727,1248,3382,34,61,0,0,39,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,4,20,3,9,1301,3471,77,..,1378,3471
SAL21728,69,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,189,10,..,74,189
SAL21729,23,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,39,4,..,22,39
SAL21730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0
SAL21731,26,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,67,8,..,28,67
SAL21732,1026,2928,458,881,212,495,668,1366,70,130,79,143,54,101,0,0,6,3,207,373,0,0,0,0,0,0,5,4,5,4,4,9,1909,4681,225,..,2130,4681
SAL21733,1310,3731,399,832,348,875,750,1706,4,13,0,0,0,0,0,0,0,0,4,13,0,0,0,0,0,0,0,0,0,0,6,6,2068,5453,185,..,2255,5453
SAL21734,23,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,63,0,..,23,63
SAL21735,3088,8119,306,506,115,281,417,793,22,39,9,15,0,0,0,0,5,5,36,54,0,0,0,0,0,0,0,0,0,0,8,9,3543,8976,192,..,3738,8976
SAL21736,2138,6188,84,119,10,24,92,144,92,132,0,0,0,0,0,0,0,0,92,135,0,0,0,0,0,0,0,0,0,0,0,3,2323,6471,121,..,2447,6471
SAL21737,610,1472,27,51,0,0,27,51,0,0,0,0,0,0,0,0,0,0,0,0,5,5,21,30,0,0,0,4,33,43,7,0,677,1574,53,..,728,1574
SAL21738,10,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,18,0,..,11,18
SAL21739,16,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,33,4,..,17,33
SAL21740,75,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,5,4,0,0,84,178,44,..,124,178
SAL21741,15,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,50,5,..,20,50
SAL21742,3064,8557,497,1069,576,1413,1076,2482,646,1063,554,817,1329,2078,167,249,0,0,2697,4206,0,0,0,0,0,0,17,46,17,46,0,6,6862,15300,996,..,7855,15300
SAL21743,37,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,78,3,..,42,78
SAL21744,31,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,74,0,..,31,74
SAL21745,7,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,26,0,..,13,26
SAL21746,1852,4974,112,215,100,245,209,466,128,210,0,0,134,201,91,161,0,0,345,570,0,0,0,0,0,0,5,7,5,7,3,5,2415,6020,286,..,2703,6020
SAL21747,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,..,0,3
SAL21748,33,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,81,0,..,33,81
SAL21749,30,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,91,16,..,42,91
SAL21750,12,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,23,3,..,9,23
SAL21751,20,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,20,43,18,..,44,43
SAL21752,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,..,4,5
SAL21753,36,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,73,6,..,39,73
SAL21754,339,950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,4,6,0,0,0,0,0,6,0,0,0,6,0,0,345,960,23,..,372,960
SAL21755,7673,21471,181,329,167,318,348,638,0,4,10,9,0,0,0,0,5,22,16,30,0,0,0,5,0,0,0,3,5,6,7,14,8040,22162,365,..,8407,22162
SAL21756,2648,6491,429,623,6,3,433,628,0,0,13,16,0,0,0,0,0,0,13,16,138,184,43,64,0,0,10,30,188,276,5,9,3291,7413,230,..,3519,7413
SAL21757,45,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,128,12,..,51,128
SAL21758,21,60,3,9,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,64,8,..,31,64
SAL21759,54,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,161,16,..,74,161
SAL21760,1392,4150,1018,1980,574,1497,1596,3474,345,513,149,231,3,0,0,0,0,4,498,756,0,0,0,0,0,0,12,25,12,25,4,5,3498,8403,277,..,3771,8403
SAL21761,17,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,30,4,..,16,30
SAL21762,273,839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273,839,17,..,285,839
SAL21763,8064,19682,622,910,553,1134,1175,2046,988,1591,64,97,40,67,0,0,11,9,1107,1765,3,7,118,161,0,0,0,3,128,170,7,12,10476,23686,1090,..,11566,23686
SAL21764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0
SAL21765,43,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,104,11,..,54,104
SAL21766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0
SAL21767,593,1303,9,11,0,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,609,1319,89,..,694,1319
SAL21768,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,..,3,4
SAL21769,4996,11523,316,399,49,95,366,503,428,621,0,0,0,0,0,0,6,0,425,627,0,0,15,23,3,8,6,11,23,39,5,6,5816,12686,647,..,6463,12686
SAL21770,46,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,113,0,..,49,113
SAL21771,11,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,33,6,..,15,33
SAL21772,392,787,4,8,0,0,10,7,5,4,0,0,0,0,0,0,0,5,3,5,0,0,0,0,0,0,0,0,0,0,0,5,403,805,150,..,556,805
SAL21773,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,..,3,9
SAL21774,20,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,40,12,..,31,40
SAL21775,14,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,25,4,..,17,25
SAL21776,22,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,39,10,..,31,39
SAL21777,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,..,0,5
SAL21778,17,57,0,0,0,0,0,0,5,12,8,22,10,22,0,3,0,0,25,61,0,0,0,0,0,0,0,0,0,0,4,11,41,132,86,..,128,132
SAL21779,49,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,147,5,..,58,147
SAL21780,21,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,62,3,..,29,62
SAL21781,57,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,112,35,..,86,112
SAL21782,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,0,..,4,11
SAL21783,1016,2725,181,391,4,5,184,392,151,234,0,0,0,0,0,0,0,0,151,234,0,0,0,0,0,0,0,0,0,0,0,0,1353,3353,113,..,1468,3353
SAL21784,8,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,21,0,..,8,21
SAL21785,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,..,3,8
SAL21786,145,452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,459,19,..,169,459
SAL21787,451,1174,8,10,0,0,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,459,1181,59,..,522,1181
SAL21788,51,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,117,6,..,63,117
SAL21789,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,..,3,6
SAL21790,2050,5801,16,48,6,19,27,62,0,0,0,0,0,0,0,0,0,0,0,0,18,23,9,8,0,0,0,7,29,37,3,11,2114,5914,172,..,2280,5914
SAL21791,40,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,116,7,..,45,116
SAL21792,256,626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,626,61,..,316,626
