SAL_CODE_2021,Sme_Usl_ad_5_yr_ago_as_2021_M,Sme_Usl_ad_5_yr_ago_as_2021_F,Sme_Usl_ad_5_yr_ago_as_2021_P,Dif_Usl_ad_5_yr_ago_Sme_SA2_M,Dif_Usl_ad_5_yr_ago_Sme_SA2_F,Dif_Usl_ad_5_yr_ago_Sme_SA2_P,Dif_Us_ad_5_ago_Dif_SA2_NSW_M,Dif_Us_ad_5_ago_Dif_SA2_NSW_F,Dif_Us_ad_5_ago_Dif_SA2_NSW_P,Dif_Us_ad_5_ago_Dif_SA2_Vic_M,Dif_Us_ad_5_ago_Dif_SA2_Vic_F,Dif_Us_ad_5_ago_Dif_SA2_Vic_P,Dif_Us_ad_5_ago_Dif_SA2_Qld_M,Dif_Us_ad_5_ago_Dif_SA2_Qld_F,Dif_Us_ad_5_ago_Dif_SA2_Qld_P,Dif_Us_ad_5_ago_Dif_SA2_SA_M,Dif_Us_ad_5_ago_Dif_SA2_SA_F,Dif_Us_ad_5_ago_Dif_SA2_SA_P,Dif_Us_ad_5_ago_Dif_SA2_WA_M,Dif_Us_ad_5_ago_Dif_SA2_WA_F,Dif_Us_ad_5_ago_Dif_SA2_WA_P,Dif_Us_ad_5_ago_Dif_SA2_Tas_M,Dif_Us_ad_5_ago_Dif_SA2_Tas_F,Dif_Us_ad_5_ago_Dif_SA2_Tas_P,Dif_Us_ad_5_ago_Dif_SA2_NT_M,Dif_Us_ad_5_ago_Dif_SA2_NT_F,Dif_Us_ad_5_ago_Dif_SA2_NT_P,Dif_Us_ad_5_ago_Dif_SA2_ACT_M,Dif_Us_ad_5_ago_Dif_SA2_ACT_F,Dif_Us_ad_5_ago_Dif_SA2_ACT_P,Dif_Us_ad_5_ago_Dif_SA2_OT_M,Dif_Us_ad_5_ago_Dif_SA2_OT_F,Dif_Us_ad_5_ago_Dif_SA2_OT_P,Dif_Us_ad_5_ago_Dif_SA2_Tot_M,Dif_Us_ad_5_ago_Dif_SA2_Tot_F,Dif_Us_ad_5_ago_Dif_SA2_Tot_P,Difnt_Usl_add_5_yr_ago_OS_M,Difnt_Usl_add_5_yr_ago_OS_F,Difnt_Usl_add_5_yr_ago_OS_P,Difnt_Usl_add_5_yr_ago_Ns_M,Difnt_Usl_add_5_yr_ago_Ns_F,Difnt_Usl_add_5_yr_ago_Ns_P,Difnt_Usl_add_5_yr_ago_Tot_M,Difnt_Usl_add_5_yr_ago_Tot_F,Difnt_Usl_add_5_yr_ago_Tot_P,N_stated_M,N_stated_F,N_stated_P,Tot_M,Tot_F,Tot_P
SAL22349,116,122,233,6,7,21,5,7,15,23,27,45,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,36,67,0,0,0,0,0,0,40,49,88,13,16,23,165,177,346
SAL22350,252,250,498,18,24,47,0,0,3,84,78,162,7,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,83,174,6,11,15,0,6,6,117,123,242,33,23,51,396,391,791
SAL22351,119,96,214,17,18,37,8,14,16,25,27,49,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,34,34,74,4,0,4,0,5,7,53,59,113,9,12,21,184,165,349
SAL22352,40,35,80,0,0,3,0,0,0,5,6,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,15,0,0,0,0,0,0,10,10,18,0,3,3,55,49,98
SAL22353,18,17,36,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,28,15,43
SAL22354,1701,1736,3434,436,420,856,17,15,28,300,324,629,11,21,30,21,32,54,12,13,26,3,5,5,0,0,0,0,0,0,0,0,0,372,408,778,109,119,222,18,16,30,935,960,1893,288,289,580,2926,2983,5910
SAL22355,71,78,152,8,15,29,0,0,0,23,29,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,29,49,0,3,5,0,0,0,37,42,79,15,18,29,123,139,261
SAL22356,22,12,37,0,0,0,0,0,0,8,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,12,0,0,0,0,0,0,8,7,13,0,3,6,32,28,56
SAL22357,31,29,61,4,0,4,6,6,11,8,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,6,25,0,0,0,0,0,0,15,11,26,11,9,15,62,42,101
SAL22358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22359,17,18,26,0,0,0,0,0,0,4,3,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,3,10,0,0,0,0,0,0,7,3,10,0,0,6,20,20,42
SAL22360,12,15,28,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,4,7,6,16,20,23,46
SAL22361,25,22,48,0,0,0,0,0,0,7,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,10,16,0,0,0,0,0,0,13,10,16,9,9,13,46,34,81
SAL22362,11,8,17,4,0,4,0,0,0,7,4,11,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,8,13,0,0,0,0,0,0,8,8,14,0,0,0,20,20,33
SAL22363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,5,0,0
SAL22364,90,91,181,19,13,31,0,0,4,25,26,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,35,60,7,0,6,0,0,0,49,45,96,6,3,7,139,145,281
SAL22365,25,8,30,0,5,0,0,0,0,6,6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,13,0,0,0,0,0,0,11,8,16,3,0,6,38,23,65
SAL22366,59,53,114,7,7,7,0,0,3,17,18,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18,37,0,0,0,0,0,0,24,28,45,9,10,15,89,90,182
SAL22367,41,24,70,0,4,3,0,0,0,6,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,11,0,0,0,0,0,0,11,12,17,8,10,10,52,42,95
SAL22368,3,0,3,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,4,5,6
SAL22369,754,795,1547,197,196,393,25,24,43,270,276,541,13,16,28,7,9,18,0,0,0,3,0,3,12,5,13,0,0,4,0,0,0,321,328,653,17,13,31,5,4,9,547,544,1089,66,70,137,1367,1411,2777
SAL22370,59,49,108,4,3,8,0,0,0,26,13,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,13,38,0,0,0,0,0,0,28,15,48,39,28,72,129,93,225
SAL22371,43,47,93,3,3,13,0,3,6,10,16,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,18,37,0,0,0,3,0,3,22,25,47,17,12,32,84,93,174
SAL22372,86,92,183,8,12,22,3,0,4,35,32,63,0,4,6,0,0,6,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,38,39,75,0,3,6,0,0,0,54,55,106,26,32,58,165,176,344
SAL22373,1529,1633,3162,179,162,335,30,37,69,664,720,1384,17,22,40,15,19,30,6,9,15,5,4,13,0,0,7,9,8,12,0,0,0,746,823,1569,60,64,125,18,7,20,999,1055,2054,125,156,283,2655,2844,5498
SAL22374,62,59,125,5,0,3,0,0,0,0,0,0,0,0,3,5,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3,20,0,0,0,0,0,0,14,10,21,6,9,17,88,78,159
SAL22375,61,66,123,0,0,0,0,0,0,19,15,28,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,17,15,30,0,0,0,0,0,0,17,15,30,14,13,25,90,94,184
SAL22376,1639,1728,3372,290,302,595,48,50,94,896,929,1830,30,31,56,3,11,14,16,14,37,3,3,9,7,10,16,7,11,13,0,0,0,1018,1052,2067,49,55,107,9,12,22,1361,1422,2783,119,103,218,3122,3254,6375
SAL22377,30,28,59,5,3,9,0,0,0,5,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,5,0,0,0,0,0,0,8,8,23,0,3,6,40,42,82
SAL22378,8,10,15,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,3,3,10,13,12,31
SAL22379,314,282,593,58,47,106,15,21,33,68,61,128,3,10,14,0,0,0,0,0,5,0,3,0,4,3,6,0,0,0,0,0,0,93,92,190,5,0,11,4,0,4,163,147,306,64,45,113,533,479,1009
SAL22380,2750,2772,5524,225,225,447,22,19,43,1011,1030,2043,17,16,36,13,9,23,12,9,16,0,0,3,0,0,0,7,0,7,0,0,0,1084,1086,2168,108,115,224,11,20,35,1434,1446,2876,117,106,216,4297,4323,8624
SAL22381,326,369,690,20,20,39,0,0,4,111,98,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,106,215,15,15,28,0,0,0,143,138,278,14,18,38,489,521,1005
SAL22382,217,191,414,24,29,55,54,46,95,1066,1030,2098,9,5,9,15,15,23,15,9,29,5,4,4,17,15,29,4,4,3,0,0,0,1178,1121,2298,194,252,446,6,9,21,1410,1411,2817,114,104,218,1737,1706,3444
SAL22383,51,43,92,0,5,8,0,0,0,20,9,29,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,14,30,0,0,0,0,0,0,16,15,37,13,3,18,86,68,152
SAL22384,34,29,58,0,0,0,0,0,3,13,7,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,10,23,0,0,0,0,0,0,14,10,23,7,8,16,55,45,103
SAL22385,31,23,55,4,3,6,0,0,0,9,8,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,17,0,0,0,0,0,0,10,11,21,0,0,3,42,36,74
SAL22386,9,4,11,0,4,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,3,11,0,0,0,11,14,25
SAL22387,94,82,174,6,3,8,0,0,0,12,14,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,15,25,0,0,0,0,0,0,20,15,38,17,21,39,132,117,248
SAL22388,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
SAL22389,87,83,166,0,0,0,0,0,0,29,30,62,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,30,32,63,0,0,0,0,0,0,30,32,63,0,0,0,115,112,228
SAL22390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22391,10654,11135,21795,1014,1073,2081,105,114,218,4600,4923,9523,109,107,221,20,24,51,48,60,107,17,29,43,20,18,34,16,15,29,0,0,0,4931,5287,10220,322,382,708,116,104,219,6372,6848,13222,747,760,1506,17780,18740,36521
SAL22392,134,110,249,6,13,18,0,0,4,30,26,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,30,54,3,0,3,0,0,0,34,40,80,13,9,20,188,163,348
SAL22393,84,58,145,14,10,22,6,0,6,48,43,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,48,98,0,5,5,0,0,3,64,59,120,9,11,22,158,129,290
SAL22394,95,100,196,27,29,50,0,0,3,64,83,154,4,11,12,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,77,96,173,4,8,15,4,0,4,107,132,240,22,21,42,227,249,476
SAL22395,2298,2315,4610,193,176,372,27,30,57,1016,912,1928,22,18,33,8,9,21,15,24,38,3,4,5,3,4,10,8,3,11,0,0,0,1100,1003,2099,630,494,1119,35,43,79,1960,1708,3671,326,254,578,4581,4276,8856
SAL22396,3310,3534,6847,294,306,605,24,12,35,1058,1013,2071,18,21,42,13,16,27,10,15,28,0,5,4,7,3,6,0,0,0,0,0,0,1139,1085,2218,436,372,815,50,35,92,1920,1802,3724,391,389,778,5631,5724,11350
SAL22397,5531,5711,11245,473,458,931,46,44,94,1459,1298,2758,36,37,74,16,13,32,12,13,28,11,9,21,4,0,7,0,0,0,0,0,0,1592,1419,3011,616,519,1137,50,33,81,2731,2426,5157,588,530,1113,8845,8668,17515
SAL22398,165,161,335,21,24,43,0,4,9,95,83,183,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,93,190,6,5,12,0,3,5,127,123,247,31,30,63,324,315,644
SAL22399,3868,4266,8135,233,255,488,34,46,84,1434,1590,3021,27,35,61,22,20,52,39,29,63,9,8,10,0,0,4,4,3,8,0,0,0,1572,1729,3299,325,389,716,37,28,61,2160,2403,4563,208,215,421,6234,6885,13121
SAL22400,3,11,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7,16
SAL22401,41,44,88,5,0,5,0,0,0,15,10,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,10,26,0,0,0,0,0,0,24,11,37,0,0,4,65,62,125
SAL22402,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3
SAL22403,39,46,88,0,0,0,0,0,0,21,24,45,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,26,20,46,0,0,0,0,0,0,26,20,47,4,3,5,71,67,136
SAL22404,26,32,62,0,0,0,0,0,0,14,24,38,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,26,42,0,0,0,0,0,0,16,21,43,0,0,0,50,55,103
SAL22405,2789,3080,5874,791,854,1643,105,116,216,534,635,1172,30,40,66,25,20,49,19,19,36,5,10,15,11,11,29,0,0,0,0,0,0,732,850,1581,259,271,533,24,28,52,1804,2007,3814,364,390,757,4963,5475,10436
SAL22406,5,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,9
SAL22407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22408,31,33,66,0,4,10,0,0,0,16,11,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,11,26,0,0,4,0,0,0,15,19,37,8,8,13,55,57,114
SAL22409,220,213,432,26,42,71,13,7,16,117,96,208,5,4,3,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,0,0,0,132,106,239,0,3,9,0,0,0,165,150,320,39,28,66,426,394,819
SAL22410,65,74,139,4,3,3,3,5,3,23,17,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,24,49,0,0,0,0,0,0,27,26,54,8,14,22,103,110,220
SAL22411,8,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,10
SAL22412,9,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,9,3,17
SAL22413,72,65,137,17,8,23,0,0,3,17,19,30,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,21,39,0,0,0,0,0,0,33,30,65,16,6,17,119,97,220
SAL22414,2993,3044,6037,178,193,374,16,16,32,1033,1105,2137,26,12,37,20,9,27,5,6,14,0,0,3,3,0,9,3,4,9,0,0,0,1110,1161,2267,362,372,738,20,23,45,1672,1753,3420,265,265,530,4935,5063,9991
SAL22415,8,9,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,17
SAL22416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22417,56,42,103,0,3,8,0,0,0,8,6,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,16,0,3,3,0,4,3,11,17,30,12,13,25,82,74,158
SAL22418,17,11,27,4,0,3,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,0,0,0,0,0,0,5,5,7,0,0,0,23,16,33
SAL22419,126,132,254,8,8,19,0,0,0,39,43,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,47,89,0,5,7,0,0,0,53,51,108,12,9,23,193,198,392
SAL22420,13,10,25,0,0,0,0,0,0,3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,8,0,0,0,0,0,0,3,5,5,0,0,0,17,16,30
SAL22421,6,10,19,0,0,0,0,0,0,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,4,0,0,0,0,0,0,5,4,4,0,0,0,11,9,18
SAL22422,5,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,5,15
SAL22423,164,129,296,8,11,19,4,0,4,31,34,69,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6,0,0,0,0,0,0,37,40,82,0,5,3,0,0,0,48,52,100,21,29,50,236,212,443
SAL22424,92,76,168,7,8,11,17,20,36,4,6,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,26,45,0,0,0,0,0,0,25,34,58,5,8,11,122,112,233
SAL22425,26,24,46,0,0,0,5,6,7,3,0,10,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,12,21,0,0,0,0,0,0,10,18,27,6,7,10,42,43,87
SAL22426,307,307,616,53,53,109,26,29,52,79,86,158,9,12,19,0,0,0,0,0,0,5,3,8,4,0,4,8,3,4,0,0,0,117,130,247,19,6,23,8,9,14,190,196,386,49,57,109,546,560,1109
SAL22427,25,18,38,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,3,0,6,0,0,0,28,16,39
SAL22428,48,43,99,3,5,3,0,0,0,3,3,3,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,14,0,0,0,0,0,0,11,17,23,10,6,12,69,65,131
SAL22429,64,69,131,4,3,11,5,3,10,13,9,21,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,15,17,34,0,0,0,0,0,0,23,23,45,13,3,17,100,89,196
SAL22430,256,220,473,13,14,24,3,4,11,83,87,168,0,3,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,84,95,182,4,4,8,4,3,8,108,115,221,14,12,26,374,347,721
SAL22431,204,178,380,3,5,12,0,3,3,42,51,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,50,101,3,0,6,0,0,0,57,57,114,44,37,74,302,266,571
SAL22432,11,8,15,0,0,0,0,0,0,0,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,0,0,0,0,0,0,4,9,0,0,0,9,12,25
SAL22433,96,101,196,15,11,27,0,0,0,33,23,57,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,24,58,0,0,0,0,0,0,46,39,88,8,9,18,152,153,298
SAL22434,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3
SAL22435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22436,52,39,91,0,0,0,0,3,4,10,12,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,12,25,0,0,0,0,0,0,16,12,29,5,6,17,71,62,136
SAL22437,15,15,29,0,0,0,0,0,0,5,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,9,0,0,0,0,0,0,5,0,9,4,10,10,25,24,46
SAL22438,4,8,15,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,10,13,18
SAL22439,14,12,22,0,4,3,0,0,0,5,5,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,14,0,0,0,0,0,0,12,4,13,4,3,9,24,17,43
SAL22440,28,19,46,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,3,4,0,0,0,27,24,55
SAL22441,185,192,379,21,28,53,24,34,55,111,120,235,20,16,36,6,4,7,0,0,0,6,0,6,6,0,6,0,0,0,0,0,0,169,179,342,7,5,8,0,3,3,193,214,407,22,17,47,406,424,833
SAL22442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22443,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7
SAL22444,201,184,382,0,3,9,0,0,0,46,39,87,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,43,49,90,0,0,0,0,0,0,52,53,99,19,18,33,270,246,519
SAL22445,8,4,11,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,8,10,15
SAL22446,3,6,8,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,4,0,4,8,9,15
SAL22447,153,150,305,9,3,11,4,0,4,63,69,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,70,138,6,4,10,0,0,5,77,80,165,29,18,46,266,246,515
SAL22448,12,3,16,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,6,0,5,8,7,8,16,16,31
SAL22449,10,7,16,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,4,4,16,12,27
SAL22450,41,32,75,0,4,5,0,0,0,23,19,44,3,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,29,54,0,0,0,0,0,0,28,29,58,15,9,21,83,69,150
SAL22451,9266,9355,18621,921,909,1830,561,508,1065,8467,7990,16459,244,212,453,179,174,358,173,159,334,57,42,99,63,41,99,44,43,84,0,0,0,9786,9170,18961,3899,3714,7616,161,139,304,14768,13940,28707,1546,1439,2979,25577,24728,50306
SAL22452,32,27,58,0,0,0,0,0,3,9,8,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,13,15,29,0,0,0,0,0,0,19,15,30,8,0,11,51,37,93
SAL22453,10,7,18,0,0,0,0,0,0,6,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,7,0,0,0,0,0,0,6,4,7,0,0,0,15,11,29
SAL22454,26,22,42,0,3,8,0,0,0,9,13,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,13,17,0,0,0,0,0,0,11,16,25,8,5,16,45,42,81
SAL22455,15,13,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,13,31
SAL22456,25,19,42,0,0,3,0,0,0,9,5,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,13,0,0,0,0,0,0,8,8,16,3,7,10,39,27,69
SAL22457,35,28,66,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,4,3,5,3,0,9,51,31,81
SAL22458,141,133,270,18,19,36,3,3,6,25,29,51,0,0,0,0,4,3,4,5,10,3,0,4,0,0,0,0,0,0,0,0,0,36,35,71,0,0,0,0,0,0,50,54,105,11,13,21,202,197,398
SAL22459,9,8,24,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,4,7,0,0,0,16,12,25
SAL22460,22,21,44,0,0,0,0,0,0,3,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,5,0,0,0,0,0,0,4,4,16,0,0,0,32,27,56
SAL22461,6,5,19,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,3,5,0,0,3,13,9,25
SAL22462,102,104,206,7,15,21,0,0,0,23,23,52,3,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,30,31,63,4,0,8,0,3,4,50,46,93,5,0,8,157,155,310
SAL22463,18,18,36,0,0,0,0,0,0,7,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,8,0,0,0,0,0,0,9,5,10,3,4,8,35,27,64
