SAL_CODE_2021,Aust_BP_B_OS,Aust_FO_B_OS,Aust_MO_B_OS,Aust_Both_parents_born_Aust,Aust_Birthplace_not_stated,Aust_Tot_resp,Aust_Abor_BP_B_OS,Aust_Abor_FO_B_OS,Aust_Abor_MO_B_OS,Aust_Abor_BP_B_Aus,Aust_Abor_BP_NS,Aust_Abor_Tot_resp,Chinese_BP_B_OS,Chinese_FO_B_OS,Chinese_MO_B_OS,Chinese_BP_B_Aus,Chinese_BP_NS,Chinese_Tot_resp,Croatian_BP_B_OS,Croatian_FO_B_OS,Croatian_MO_B_OS,Croatian_BP_B_Aus,Croatian_BP_NS,Croatian_Tot_resp,Dutch_BP_B_OS,Dutch_FO_B_OS,Dutch_MO_B_OS,Dutch_BP_B_Aus,Dutch_BP_NS,Dutch_Tot_resp,English_BP_B_OS,English_FO_B_OS,English_MO_B_OS,English_BP_B_Aus,English_BP_NS,English_Tot_resp,Filipino_BP_B_OS,Filipino_FO_B_OS,Filipino_MO_B_OS,Filipino_BP_B_Aus,Filipino_BP_NS,Filipino_Tot_resp,French_BP_B_OS,French_FO_B_OS,French_MO_B_OS,French_BP_B_Aus,French_BP_NS,French_Tot_resp,German_BP_B_OS,German_FO_B_OS,German_MO_B_OS,German_BP_B_Aus,German_BP_NS,German_Tot_resp,Greek_BP_B_OS,Greek_FO_B_OS,Greek_MO_B_OS,Greek_BP_B_Aus,Greek_BP_NS,Greek_Tot_resp,Hungarian_BP_B_OS,Hungarian_FO_B_OS,Hungarian_MO_B_OS,Hungarian_BP_B_Aus,Hungarian_BP_NS,Hungarian_Tot_resp,Indian_BP_B_OS,Indian_FO_B_OS,Indian_MO_B_OS,Indian_BP_B_Aus,Indian_BP_NS,Indian_Tot_resp,Irish_BP_B_OS,Irish_FO_B_OS,Irish_MO_B_OS,Irish_BP_B_Aus,Irish_BP_NS,Irish_Tot_resp,Italian_BP_B_OS,Italian_FO_B_OS,Italian_MO_B_OS,Italian_BP_B_Aus,Italian_BP_NS,Italian_Tot_resp,Korean_BP_B_OS,Korean_FO_B_OS,Korean_MO_B_OS,Korean_BP_B_Aus,Korean_BP_NS,Korean_Tot_resp,Lebanese_BP_B_OS,Lebanese_FO_B_OS,Lebanese_MO_B_OS,Lebanese_BP_B_Aus,Lebanese_BP_NS,Lebanese_Tot_resp,Macedonian_BP_B_OS,Macdonian_FO_B_OS,Macdonian_MO_B_OS,Macdonian_BP_B_Aus,Macdonian_BP_NS,Macedonian_Tot_resp,Maltese_BP_B_OS,Maltese_FO_B_OS,Maltese_MO_B_OS,Maltese_BP_B_Aus,Maltese_BP_NS,Maltese_Tot_resp,Maori_BP_B_OS,Maori_FO_B_OS,Maori_MO_B_OS,Maori_BP_B_Aus,Maori_BP_NS,Maori_Tot_resp,NZ_BP_B_OS,NZ_FO_B_OS,NZ_MO_B_OS,NZ_BP_B_Aus,NZ_BP_NS,NZ_Tot_resp,Polish_BP_B_OS,Polish_FO_B_OS,Polish_MO_B_OS,Polish_BP_B_Aus,Polish_BP_NS,Polish_Tot_resp,Russian_BP_B_OS,Russian_FO_B_OS,Russian_MO_B_OS,Russian_BP_B_Aus,Russian_BP_NS,Russian_Tot_resp,Samoan_BP_B_OS,Samoan_FO_B_OS,Samoan_MO_B_OS,Samoan_BP_B_Aus,Samoan_BP_NS,Samoan_Tot_resp,Scottish_BP_B_OS,Scottish_FO_B_OS,Scottish_MO_B_OS,Scottish_BP_B_Aus,Scottish_BP_NS,Scottish_Tot_resp,Serbian_BP_B_OS,Serbian_FO_B_OS,Serbian_MO_B_OS,Serbian_BP_B_Aus,Serbian_BP_NS,Serbian_Tot_resp,Sth_African_BP_B_OS,Sth_African_FO_B_OS,Sth_African_MO_B_OS,Sth_Afrcan_BP_B_Aus,Sth_African_BP_NS,Sth_African_Tot_resp,Spanish_BP_B_OS,Spanish_FO_B_OS,Spanish_MO_B_OS,Spanish_BP_B_Aus,Spanish_BP_NS,Spanish_Tot_resp,Sri_Lankan_BP_B_OS,Sri_Lankan_FO_B_OS,Sri_Lankan_MO_B_OS,Sri_Lankan_BP_B_Aus,Sri_Lankan_BP_NS,Sri_Lankan_Tot_resp,Vietnamese_BP_B_OS,Vietnamese_FO_B_OS,Vietnamese_MO_B_OS,Vietnamese_BP_B_Aus,Vietnamese_BP_NS,Vietnamese_Tot_resp,Welsh_BP_B_OS,Welsh_FO_B_OS,Welsh_MO_B_OS,Welsh_BP_B_Aus,Welsh_BP_NS,Welsh_Tot_resp,Other_BP_B_OS,Other_FO_B_OS,Other_MO_B_OS,Other_BP_B_Aus,Other_BP_NS,Other_Tot_resp,Ancestry_NS_BP_B_OS,Ancestry_NS_FO_B_OS,Ancestry_NS_MO_B_OS,Ancestry_NS_BP_B_Aus,Ancestry_NS_BP_NS,Ancestry_NS_Tot_resp,Tot_P_BP_B_OS,Tot_P_FO_B_OS,Tot_P_MO_B_OS,Tot_P_BP_B_Aus,Tot_P_BP_NS,Tot_P_Tot_resp
SAL20708,666,440,287,1650,55,3099,9,12,3,112,0,145,1151,11,33,11,12,1223,272,20,8,25,0,328,231,28,11,40,5,317,1125,287,200,1367,39,3019,353,0,26,4,0,391,90,4,0,6,0,105,161,30,14,143,4,354,764,131,74,251,14,1229,90,9,6,14,4,118,1482,13,12,10,3,1522,167,60,34,442,3,716,741,112,64,289,11,1216,89,0,0,0,0,88,366,39,25,29,3,461,95,9,0,12,0,117,60,6,0,23,0,97,112,19,18,0,4,149,59,19,8,5,3,94,191,15,14,18,3,234,98,13,0,10,3,118,116,20,6,4,0,149,196,59,55,401,4,713,760,27,17,4,6,822,64,9,3,4,0,79,114,4,3,12,0,131,648,24,20,5,3,699,836,10,23,4,0,875,25,4,8,13,0,41,6588,214,156,185,75,7216,347,5,8,39,1200,1596,15867,1006,670,3580,1431,22550
SAL20709,0,8,4,16,0,25,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,4,13,0,0,26,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,13,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,6,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,23,0,0,0,0,15,20,49,5,6,44,20,125
SAL20710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8
SAL20711,0,6,3,30,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,0,36,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,5,0,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,8,0,0,0,3,18,20,15,7,3,71,18,105
SAL20712,74,391,266,3054,18,3807,3,15,9,140,4,169,42,3,3,16,0,66,57,16,0,30,0,109,92,44,19,84,3,245,570,330,267,2501,28,3693,21,5,10,0,0,37,9,12,0,13,0,33,76,31,38,221,0,366,41,14,7,50,0,106,33,6,0,13,0,56,129,4,0,10,0,147,123,66,54,791,9,1042,116,45,22,213,0,398,8,0,0,0,0,8,10,4,0,11,0,24,7,8,0,4,0,21,128,53,32,138,3,356,19,0,7,0,0,26,26,21,15,7,0,66,57,16,14,34,0,126,4,0,0,5,0,17,9,0,3,0,0,3,143,85,55,733,11,1023,24,6,0,0,0,31,6,0,3,3,0,20,19,0,0,3,0,27,10,0,0,0,0,9,32,0,0,0,0,32,30,0,0,21,0,60,412,75,56,114,8,666,21,6,10,64,283,383,1894,720,506,5729,343,9190
SAL20713,0,0,0,16,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,25,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,11,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,34,0,46
SAL20714,0,0,0,23,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,19,4,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,19,3,0,9,53,22,84
SAL20715,0,33,19,290,9,354,0,0,0,7,0,7,0,0,0,0,0,4,0,0,0,0,0,0,14,7,6,7,0,32,37,27,14,258,4,342,3,0,0,0,0,3,0,0,0,0,0,7,6,7,3,30,0,38,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,63,0,75,8,0,0,13,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,63,0,78,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,5,0,7,0,23,0,0,0,3,49,52,81,56,31,538,53,759
SAL20716,0,13,8,144,0,169,0,0,0,4,0,4,4,0,0,0,0,4,4,0,0,0,0,6,4,0,0,0,0,4,35,10,6,94,0,150,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,9,0,13,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,3,5,46,0,54,9,5,0,7,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,5,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,39,0,47,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,12,0,0,12,0,24,0,0,0,0,31,31,83,23,11,242,33,402
SAL20717,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,12
SAL20718,4,9,0,114,3,134,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,9,8,0,109,0,127,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,19,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,29,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,3,0,6,10,19,24,14,3,241,17,299
SAL20719,0,3,3,32,0,35,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,30,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,11,0,0,0,0,31,31,20,4,3,73,34,130
SAL20720,0,0,0,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,34,3,40
SAL20721,11,87,43,582,11,740,0,0,0,22,0,23,26,0,0,15,0,46,12,0,0,0,0,12,32,11,3,6,0,59,217,103,67,799,19,1196,13,0,0,0,0,12,10,0,0,10,0,16,40,14,11,70,0,132,15,5,0,10,0,24,6,0,0,0,0,11,22,0,0,0,0,20,53,32,15,381,4,491,50,27,6,72,0,150,0,0,0,0,0,0,3,0,0,3,0,8,5,5,0,0,0,10,9,0,0,6,0,19,0,5,0,0,0,4,4,3,8,0,0,10,19,4,0,7,0,26,10,0,4,3,0,12,0,0,0,0,0,0,73,25,15,344,3,452,11,0,0,0,0,15,12,0,0,0,0,16,3,0,0,0,0,7,3,0,0,0,0,4,0,0,0,0,0,0,16,0,0,8,0,24,152,30,23,42,4,248,4,0,0,22,202,229,655,196,109,1583,236,2781
SAL20722,0,0,0,51,0,51,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,19,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,7,7,4,5,0,117,7,132
SAL20723,0,13,16,78,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,7,30,16,16,103,0,165,0,0,0,0,0,0,0,0,0,0,0,4,13,0,4,9,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,6,39,3,51,3,3,0,3,5,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,51,0,68,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,7,0,17,0,0,0,6,56,54,56,30,23,197,55,368
SAL20724,19,8,12,38,0,82,0,0,0,0,0,0,17,0,0,0,0,22,10,5,0,12,0,26,0,0,0,0,0,3,22,5,0,32,0,56,66,0,0,0,0,63,0,0,0,0,0,0,6,3,0,0,0,13,8,0,0,0,0,7,0,0,0,0,0,0,95,0,0,0,0,94,0,0,0,4,0,6,18,7,0,17,0,41,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,3,0,22,22,6,5,11,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,11,3,0,5,0,0,9,0,0,0,0,0,0,3,0,0,0,0,3,8,0,0,0,0,8,30,4,0,0,0,32,0,0,0,0,0,0,200,16,0,4,0,226,3,0,0,0,16,25,484,46,20,94,16,654
SAL20725,0,3,0,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,3,0,4,3,12
SAL20726,0,3,7,60,0,74,0,0,0,5,0,5,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,4,0,9,0,8,0,67,0,78,0,0,6,0,0,4,0,0,0,0,0,5,3,0,0,18,0,16,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,4,0,4,37,0,39,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,12,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,4,0,0,0,0,13,16,19,10,14,142,13,198
SAL20727,0,5,3,72,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8,8,0,6,70,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,15,0,20,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,10,0,0,0,6,11,18,17,13,6,155,15,210
SAL20728,22,57,39,305,6,427,0,0,0,3,0,3,547,11,19,7,0,592,3,0,0,6,0,3,14,4,4,9,0,32,111,47,40,378,6,584,3,0,0,0,0,7,7,0,0,4,0,11,14,8,0,28,0,43,39,3,4,18,0,63,3,0,0,4,0,11,41,6,3,0,0,47,23,11,4,196,3,242,59,9,7,61,0,134,3,0,0,0,0,3,3,0,0,9,0,17,3,3,0,0,0,9,7,0,0,8,0,10,0,0,0,0,0,0,0,0,3,8,0,13,15,0,3,5,0,21,3,0,0,0,0,7,0,0,0,0,0,0,34,20,11,122,0,187,4,0,0,0,0,4,4,0,0,0,0,6,8,0,0,3,0,15,14,0,0,0,0,14,38,3,3,0,0,52,5,3,0,6,0,11,121,11,17,30,0,174,4,0,0,0,46,49,1022,114,109,800,54,2101
SAL20729,517,265,203,1038,31,2048,10,6,4,63,0,85,1125,9,39,17,4,1199,229,23,8,32,4,300,25,10,6,17,0,52,691,175,120,1007,28,2022,937,14,37,15,0,1003,32,4,0,15,0,49,107,15,11,82,0,219,219,38,18,70,0,340,29,0,0,0,0,38,774,6,8,3,3,793,84,35,27,336,4,491,480,66,29,172,8,763,23,0,0,0,0,23,67,7,12,21,0,110,265,28,17,42,5,346,614,64,41,159,0,888,108,21,4,6,4,150,39,5,7,5,5,68,161,4,5,18,0,189,29,3,0,3,0,34,240,20,7,4,0,268,109,44,15,238,6,411,143,8,10,10,0,167,10,0,7,0,0,11,155,9,8,11,5,182,66,6,0,0,0,69,2305,46,34,27,18,2423,8,0,0,11,0,18,4620,194,119,126,47,5104,530,10,7,13,1170,1733,13165,709,480,2453,1331,18145
SAL20730,22,151,105,1895,20,2200,0,0,0,105,4,118,22,0,0,14,0,38,14,0,0,8,0,23,41,25,20,49,0,137,205,140,107,1818,15,2285,33,0,3,0,0,41,3,0,0,10,0,21,23,4,10,158,0,202,3,0,0,13,0,26,8,0,0,0,0,7,39,0,0,0,0,45,43,17,8,556,8,630,21,11,3,76,0,111,0,0,3,0,0,6,0,0,0,0,0,4,0,0,0,4,0,3,13,3,0,7,0,29,8,3,0,0,0,9,10,7,3,11,0,28,12,0,8,18,0,41,8,0,0,6,0,13,7,0,0,0,0,7,61,33,19,487,7,607,4,0,7,0,0,13,5,11,4,0,0,15,0,0,0,5,0,12,0,0,0,0,0,0,4,0,0,0,0,4,11,3,6,27,0,45,203,26,16,63,4,309,4,3,6,60,302,373,691,266,197,3897,346,5408
SAL20731,306,149,82,513,11,1063,0,3,0,28,0,35,530,3,10,5,7,557,154,12,6,8,5,185,3,3,0,5,0,22,358,91,53,387,17,902,486,9,18,3,0,520,8,3,0,0,0,8,45,6,3,32,0,84,112,35,24,44,4,222,19,0,0,0,0,19,279,10,4,0,0,294,47,27,16,97,0,185,218,37,21,133,0,415,4,0,0,0,0,4,100,21,4,15,3,143,332,35,13,39,0,418,374,48,38,116,0,580,13,0,3,0,0,17,14,5,0,0,0,13,109,3,7,15,0,139,10,0,3,0,0,14,57,0,0,0,0,66,30,12,13,66,0,123,121,7,5,10,0,142,3,0,0,0,0,5,83,4,0,3,0,91,37,0,0,0,0,37,962,15,23,18,3,1019,4,0,0,0,0,6,1750,84,64,75,7,1979,203,8,5,15,345,573,5867,406,263,1136,402,8077
SAL20732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,13
SAL20733,0,3,0,12,0,13,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,23,0,37
SAL20734,0,0,0,21,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,5,0,5,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,26,5,41
SAL20735,0,0,0,9,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,17,0,19
