SAL_CODE_2021,Preschool_M,Preschool_F,Preschool_P,Primary_Government_M,Primary_Government_F,Primary_Government_P,Primary_Catholic_M,Primary_Catholic_F,Primary_Catholic_P,Primry_Othr_non_Govt_M,Primry_Othr_non_Govt_F,Primry_Othr_non_Govt_P,Primary_Tot_Primary_M,Primary_Tot_Primary_F,Primary_Tot_Primary_P,Secondary_Government_M,Secondary_Government_F,Secondary_Government_P,Secondary_Catholic_M,Secondary_Catholic_F,Secondary_Catholic_P,Secondary_Other_non_Govt_M,Secondary_Other_non_Govt_F,Secondary_Other_non_Govt_P,Secondary_Tot_Secondary_M,Secondary_Tot_Secondary_F,Secondary_Tot_Secondary_P,Tert_Voc_edu_Ft_15_24_M,Tert_Voc_edu_Ft_15_24_F,Tert_Voc_edu_Ft_15_24_P,Tert_Voc_edu_Ft_25_ov_M,Tert_Voc_edu_Ft_25_ov_F,Tert_Voc_edu_Ft_25_ov_P,Tert_Voc_edu_Pt_15_24_M,Tert_Voc_edu_Pt_15_24_F,Tert_Voc_edu_Pt_15_24_P,Tert_Voc_edu_Pt_25_ov_M,Tert_Voc_edu_Pt_25_ov_F,Tert_Voc_edu_Pt_25_ov_P,Tert_Voc_edu_F_Pt_ns_M,Tert_Voc_edu_F_Pt_ns_F,Tert_Voc_edu_F_Pt_ns_P,Tert_Voc_edu_Tot_M,Tert_Voc_edu_Tot_F,Tert_Voc_edu_Tot_P,Tert_Uni_oth_h_edu_Ft_15_24_M,Tert_Uni_oth_h_edu_Ft_15_24_F,Tert_Uni_oth_h_edu_Ft_15_24_P,Tert_Uni_oth_h_edu_Ft_25_ov_M,Tert_Uni_oth_h_edu_Ft_25_ov_F,Tert_Uni_oth_h_edu_Ft_25_ov_P,Tert_Uni_oth_h_edu_Pt_15_24_M,Tert_Uni_oth_h_edu_Pt_15_24_F,Tert_Uni_oth_h_edu_Pt_15_24_P,Tert_Uni_oth_h_edu_Pt_25_ov_M,Tert_Uni_oth_h_edu_Pt_25_ov_F,Tert_Uni_oth_h_edu_Pt_25_ov_P,Tert_Uni_oth_h_edu_F_Pt_ns_M,Tert_Uni_oth_h_edu_F_Pt_ns_F,Tert_Uni_oth_h_edu_F_Pt_ns_P,Tert_Uni_other_high_edu_Tot_M,Tert_Uni_other_high_edu_Tot_F,Tert_Uni_other_high_edu_Tot_P,Tert_Tot_Tert_M,Tert_Tot_Tert_F,Tert_Tot_Tert_P,Othr_typ_educ_inst_Ft_stud_M,Othr_typ_educ_inst_Ft_stud_F,Othr_typ_educ_inst_Ft_stud_P,Othr_typ_educ_inst_Pt_stud_M,Othr_typ_educ_inst_Pt_stud_F,Othr_typ_educ_inst_Pt_stud_P,Oth_typ_ed_instit_F_Pt_ns_M,Oth_typ_ed_instit_F_Pt_ns_F,Oth_typ_ed_instit_F_Pt_ns_P,Other_type_educ_instit_Tot_M,Other_type_educ_instit_Tot_F,Other_type_educ_instit_Tot_P,Type_educanl_institution_ns_M,Type_educanl_institution_ns_F,Type_educanl_institution_ns_P,Tot_M,Tot_F,Tot_P
SAL21536,28,21,49,45,42,85,18,16,32,9,12,19,73,69,139,18,15,31,34,32,71,17,15,30,69,68,134,0,0,0,0,4,3,9,0,9,4,6,14,0,0,0,16,8,29,7,3,6,0,0,5,0,3,3,4,20,24,0,0,0,6,31,38,23,44,66,0,5,0,3,0,8,0,0,0,3,3,10,34,22,56,222,231,451
SAL21537,7,6,8,19,14,31,10,17,26,0,0,3,29,30,58,13,7,19,13,8,17,0,6,10,21,23,45,0,0,4,0,0,0,4,0,5,0,3,3,0,0,0,4,4,7,0,4,7,0,3,5,0,0,0,0,3,8,0,0,0,6,10,17,8,18,26,0,0,0,0,4,4,0,0,0,0,3,3,16,12,32,87,97,180
SAL21538,26,22,50,86,72,161,14,22,35,8,10,16,107,99,213,54,59,110,6,5,10,9,12,26,65,80,147,3,3,8,3,9,11,10,8,14,5,10,18,0,0,0,22,32,50,5,8,15,0,14,17,0,5,5,4,25,26,0,0,0,16,55,63,36,84,118,6,3,5,4,7,11,0,0,0,5,10,13,100,106,202,341,394,742
SAL21539,0,0,4,4,0,3,0,0,0,0,0,0,5,0,4,8,0,9,0,4,4,0,3,3,9,7,14,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,4,7,9,0,0,0,0,0,0,0,0,0,0,0,0,34,13,48,51,26,82
SAL21540,0,0,6,8,5,13,3,3,5,0,0,0,15,4,19,5,6,12,0,4,4,0,0,4,3,13,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,5,7,0,0,0,0,0,5,0,0,0,0,0,5,15,9,22,34,36,71
SAL21541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,11,21,14,12,26
SAL21542,13,7,20,26,27,48,0,0,0,3,0,3,25,31,56,19,12,34,4,0,6,12,4,12,32,19,51,4,0,4,3,0,3,4,0,8,13,8,17,0,0,0,17,11,29,10,11,22,4,0,4,0,0,0,4,4,13,0,0,0,17,20,37,38,32,67,0,0,0,3,3,6,0,0,0,3,9,11,64,63,134,180,150,330
SAL21543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
SAL21544,34,27,55,55,47,104,36,32,68,12,20,34,107,105,206,42,49,85,32,44,73,22,37,66,97,124,223,9,5,11,3,6,8,18,3,22,8,12,15,0,0,0,34,32,57,30,29,60,6,4,7,14,9,20,3,25,24,0,0,0,49,66,118,84,98,172,8,9,18,6,13,20,0,0,0,14,15,34,67,46,114,398,414,809
SAL21545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7
SAL21546,0,3,3,6,0,13,4,0,5,0,6,3,10,11,20,9,13,16,0,0,0,0,0,5,10,9,20,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,16,6,24,42,32,79
SAL21547,40,48,85,120,103,222,42,32,77,8,13,24,173,146,320,70,62,135,40,43,84,32,27,56,143,133,277,3,0,0,0,6,12,14,5,22,6,13,23,0,0,0,29,27,56,44,73,115,6,14,15,7,11,13,18,28,43,0,0,0,75,122,190,103,150,249,0,6,6,8,12,25,0,0,0,8,17,23,73,57,129,536,550,1083
SAL21548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,7,6,0,7
SAL21549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10
SAL21550,54,58,117,82,87,173,52,59,109,22,17,39,157,167,320,49,63,119,27,21,47,19,16,40,95,106,202,5,0,5,10,8,16,5,9,17,13,17,34,0,0,0,28,37,69,18,37,58,4,22,32,5,8,14,9,35,46,0,0,0,41,111,154,70,152,221,0,6,9,3,9,15,0,0,0,11,18,22,42,45,86,428,540,967
SAL21551,18,13,33,37,32,71,6,18,26,3,6,9,50,61,113,25,27,48,9,16,27,6,7,9,40,45,85,0,0,0,0,0,0,3,5,4,0,14,19,0,0,0,8,21,27,0,5,3,0,0,4,0,0,0,0,8,8,0,0,0,5,17,20,7,35,47,4,0,6,0,6,6,0,0,0,3,6,14,52,60,115,184,214,398
SAL21552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6
SAL21553,0,0,3,7,0,7,0,4,5,0,0,0,8,5,16,0,7,9,5,0,0,0,4,7,9,9,13,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,4,3,8,11,0,0,4,0,0,0,0,0,0,0,0,4,10,13,21,31,34,65
SAL21554,102,113,216,350,300,653,84,112,195,38,27,67,476,440,921,232,191,415,131,119,248,66,66,136,425,378,802,36,25,60,17,28,37,23,14,34,20,64,84,0,0,0,99,123,218,149,169,317,35,48,81,19,22,39,28,47,73,0,0,0,224,286,510,322,407,733,25,32,52,38,31,70,0,0,0,61,61,122,203,185,382,1590,1580,3173
SAL21555,148,132,278,401,414,818,121,104,217,70,75,141,596,592,1190,166,183,345,105,84,184,72,60,130,336,328,666,19,21,41,32,21,56,13,8,21,43,44,89,0,0,5,116,91,211,109,134,245,23,57,88,12,15,25,43,58,97,0,0,0,183,270,456,304,363,663,15,28,46,30,46,80,0,0,0,49,78,128,167,168,338,1597,1668,3262
SAL21556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,7,3,7,3,6,12
SAL21557,3,3,3,5,0,5,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,3,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,6,0,7,0,0,0,0,0,0,0,0,0,0,0,0,8,10,24,21,19,45
SAL21558,57,66,125,218,191,405,54,55,110,33,33,70,305,276,583,105,98,210,133,92,226,58,88,146,295,283,573,12,24,34,5,9,10,44,17,58,13,31,46,0,0,0,70,76,149,101,145,242,17,20,37,32,15,43,23,40,62,0,0,0,165,216,383,239,289,531,8,7,16,21,19,42,0,0,0,28,25,55,86,81,168,1013,1024,2034
SAL21559,6,7,18,20,17,31,13,9,23,15,7,25,48,28,80,7,12,21,12,14,29,27,16,43,48,44,94,0,0,3,0,0,0,12,0,14,3,3,7,0,0,0,17,11,24,18,16,33,4,5,6,3,0,3,6,7,7,0,0,0,26,25,47,38,31,73,4,0,4,0,5,5,0,0,0,4,5,6,25,17,41,169,140,303
SAL21560,3,7,7,21,11,31,3,0,3,3,0,3,24,11,32,6,15,18,0,4,8,8,5,14,15,27,43,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,7,11,0,6,4,0,0,0,0,0,0,0,5,5,0,0,0,0,9,9,0,12,19,0,0,0,0,0,0,0,0,0,0,0,0,15,10,26,60,66,126
SAL21561,6,3,10,23,19,45,7,4,12,3,4,8,34,27,59,21,12,39,5,12,14,11,8,21,38,30,67,4,0,4,0,0,0,6,5,14,7,7,5,0,0,0,14,12,27,9,9,21,0,3,3,5,0,4,0,5,5,0,0,0,10,19,32,25,33,59,0,0,4,0,3,3,0,0,0,0,3,8,16,13,28,116,122,238
SAL21562,27,14,42,74,85,164,7,14,27,9,12,23,99,116,213,23,19,42,39,28,70,42,25,73,110,73,184,8,0,4,3,4,4,12,5,17,3,8,13,0,0,0,23,13,33,10,26,38,7,3,9,0,0,5,13,15,23,0,0,0,30,42,73,47,58,109,0,0,0,5,3,8,0,0,0,5,8,8,62,53,108,344,319,666
SAL21563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7
SAL21564,131,114,247,235,243,483,128,116,242,12,28,38,370,390,762,196,164,360,91,118,208,61,63,128,348,341,691,15,12,30,13,14,24,34,12,42,27,49,77,0,0,0,85,88,172,127,159,290,50,66,122,13,19,30,43,83,127,0,0,0,236,330,567,321,414,739,4,14,15,29,25,62,0,0,0,35,40,76,120,114,236,1337,1409,2743
SAL21565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,13,13,6,18
SAL21566,0,0,0,0,3,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,8
SAL21567,0,0,0,8,0,7,0,0,0,0,3,4,9,0,13,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,12,9,20,24,20,37
SAL21568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
SAL21569,76,93,169,200,187,386,36,36,73,52,48,101,291,270,556,118,96,214,23,16,40,36,41,75,177,158,335,10,11,22,21,15,30,15,6,24,21,40,64,0,0,0,65,67,137,36,47,87,3,33,41,3,11,13,19,46,66,0,0,0,59,140,203,125,212,340,20,14,36,19,23,40,0,0,0,38,34,76,105,95,198,807,856,1665
SAL21570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21571,59,53,114,179,169,348,48,63,111,12,4,21,238,239,483,95,114,213,59,45,99,12,15,30,164,176,341,7,3,10,6,8,10,15,18,33,8,33,43,0,0,0,38,59,99,11,19,26,0,13,18,0,5,8,5,33,40,0,0,0,17,72,97,56,137,194,4,0,4,13,14,27,0,0,0,18,14,29,154,145,301,695,768,1456
SAL21572,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,8,11,6,19
SAL21573,0,6,7,10,3,18,0,5,6,0,0,0,16,10,24,7,8,10,12,14,24,0,0,0,17,18,34,0,0,0,0,0,0,3,0,3,0,0,5,0,0,0,7,0,5,3,0,4,0,0,0,0,0,0,0,4,6,0,0,0,8,8,13,9,9,14,0,0,0,0,0,0,0,0,0,0,0,3,7,5,7,51,41,96
SAL21574,81,70,150,187,179,371,120,123,248,21,14,34,325,320,649,117,98,211,109,132,237,23,30,52,244,259,504,8,9,15,3,9,8,21,9,37,26,29,56,0,0,0,61,56,121,19,54,70,6,9,18,6,3,6,23,32,48,0,0,0,48,94,143,107,151,258,3,4,11,6,8,13,0,0,0,16,16,25,66,73,138,838,892,1724
SAL21575,92,115,200,236,165,402,88,83,172,9,12,19,334,257,593,176,163,340,41,58,102,20,22,43,239,244,485,26,18,48,54,39,96,13,14,28,56,56,108,0,0,0,153,131,287,132,157,290,88,79,169,15,14,30,55,72,130,0,0,0,292,322,615,452,452,902,39,33,72,40,46,84,0,0,3,76,77,155,298,312,607,1492,1458,2943
SAL21576,3,4,8,15,18,34,8,4,13,0,0,4,27,23,48,13,16,27,0,6,7,0,0,0,17,19,35,0,0,0,0,0,0,7,0,7,3,6,12,0,0,0,11,5,21,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,5,3,9,12,10,24,0,0,0,0,0,0,0,0,0,0,0,0,21,17,43,82,82,162
SAL21577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,4,0,0,0,0,0,0,3,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,11
SAL21578,3,3,4,7,10,16,0,0,0,3,6,8,10,18,23,3,0,3,0,0,4,11,5,18,14,10,21,0,0,0,0,0,0,3,0,3,0,3,3,0,0,0,3,3,8,4,5,10,0,0,0,0,0,0,0,3,3,0,0,0,4,6,14,7,12,21,0,0,0,0,0,0,0,0,0,0,0,0,19,23,42,54,61,114
SAL21579,5,0,4,11,8,21,3,4,8,3,0,3,16,12,30,0,6,6,0,0,0,0,0,0,4,6,8,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,5,8,14,36,25,62
SAL21580,3,0,0,0,0,0,3,0,3,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,13,6,11
SAL21581,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,10
SAL21582,0,0,0,6,8,11,0,4,7,0,0,0,9,10,17,6,4,7,0,0,0,0,0,3,4,7,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,16,6,24,31,29,63
SAL21583,6,8,12,22,24,50,4,4,8,9,4,11,37,29,63,15,12,21,9,3,13,11,14,26,34,34,67,0,3,3,0,0,0,3,0,3,5,3,8,0,0,0,13,9,19,4,0,7,0,0,0,0,3,3,6,12,21,0,0,0,11,19,28,20,27,49,0,0,0,0,10,9,0,0,0,3,10,8,53,48,96,145,149,298
SAL21584,12,5,17,22,36,64,0,0,0,0,3,3,22,38,66,18,27,44,0,0,0,0,0,0,18,29,44,0,0,0,0,0,0,0,0,0,6,3,9,0,0,0,3,5,8,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,12,15,7,10,18,0,0,0,4,4,4,0,0,0,0,4,11,42,46,87,110,134,246
SAL21585,6,3,13,37,27,59,10,10,18,0,0,0,42,35,73,22,14,38,0,15,14,5,5,4,27,32,58,0,0,5,0,0,4,0,0,0,0,0,5,0,0,0,6,6,15,0,0,6,0,5,3,0,0,0,5,12,17,0,0,0,10,18,28,17,23,42,3,0,3,6,0,3,0,0,0,6,0,7,35,31,66,140,127,260
SAL21586,112,91,201,147,136,285,61,50,110,143,156,304,352,340,693,22,35,61,78,61,140,258,263,521,359,367,726,9,14,22,10,10,26,10,8,18,29,29,65,0,0,0,61,62,128,211,240,451,37,50,87,22,20,43,58,84,142,0,0,0,322,399,720,384,462,851,10,4,17,19,30,48,0,0,0,28,40,65,178,165,345,1412,1468,2878
SAL21587,242,221,465,483,460,944,161,180,343,193,181,375,840,813,1659,131,115,247,287,279,569,408,391,800,825,789,1613,47,33,83,65,47,110,42,13,48,85,93,180,0,0,0,236,183,417,608,664,1269,181,194,378,59,60,119,122,175,294,0,3,3,970,1100,2062,1205,1286,2485,37,35,78,51,72,125,0,0,0,95,109,200,361,377,736,3572,3582,7161
SAL21588,5,7,9,12,13,24,4,6,9,0,6,3,19,14,37,4,10,13,0,0,0,0,0,0,9,5,19,4,0,4,0,8,8,0,0,5,0,0,0,0,0,0,3,7,11,0,5,8,3,0,4,0,0,0,0,4,4,0,0,0,3,12,15,12,12,25,0,0,3,0,3,4,0,0,0,0,4,10,0,0,0,46,51,94
SAL21589,3,5,8,8,11,24,0,0,0,0,0,0,8,11,24,7,7,11,0,0,0,0,0,0,10,3,11,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,4,4,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,5,3,9,30,31,62
SAL21590,7,6,13,23,14,39,22,17,35,10,13,16,54,40,95,12,7,19,12,6,20,19,7,27,39,20,63,0,0,5,0,0,0,0,0,0,0,6,6,0,0,0,0,3,8,7,3,9,0,0,0,0,0,4,0,10,5,0,0,0,11,13,20,11,12,27,0,0,0,0,3,3,0,0,0,0,7,5,12,11,26,129,104,228
SAL21591,0,5,9,12,7,23,4,0,4,0,3,7,17,17,32,4,8,9,5,0,4,6,3,8,13,13,20,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,5,0,3,0,0,0,0,0,0,0,0,4,0,0,0,3,4,9,9,5,13,3,6,6,0,0,0,0,0,0,6,6,7,4,0,9,43,43,86
SAL21592,0,0,0,4,6,5,0,0,0,0,0,0,7,5,11,4,0,4,0,3,3,0,0,0,4,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,13,14,29,24,23,45
SAL21593,41,33,76,61,57,114,49,59,107,21,16,36,129,134,259,16,10,26,47,73,124,41,21,61,105,102,205,8,6,5,3,3,11,15,3,12,11,9,21,0,0,0,35,21,53,32,21,51,6,12,21,7,3,12,5,21,32,0,0,0,57,68,123,92,84,172,4,0,5,3,3,13,0,0,0,8,3,15,36,40,80,405,402,814
SAL21594,0,0,0,0,5,4,0,0,0,3,0,3,5,3,6,0,0,3,3,0,3,0,0,0,6,4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,5,4,6,8,4,10,0,0,0,0,5,5,0,0,0,0,5,5,4,5,4,18,17,39
SAL21595,0,0,0,0,3,7,0,0,0,0,0,0,0,3,7,0,0,4,0,0,0,0,4,0,4,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,18
SAL21596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4
SAL21597,241,202,440,578,507,1089,158,190,347,96,89,181,831,785,1621,376,349,722,82,113,197,29,34,64,486,501,988,25,28,51,20,49,70,36,26,64,48,124,173,0,0,0,128,231,352,107,125,233,51,83,135,11,5,19,53,71,123,0,0,0,218,294,512,345,521,871,22,28,52,40,77,118,0,0,0,64,101,171,279,274,552,2250,2389,4634
SAL21598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21599,60,61,122,147,152,297,69,53,127,32,30,65,251,236,492,114,124,241,10,18,35,22,24,51,151,170,321,4,4,11,4,9,12,22,9,31,25,36,61,0,0,0,46,60,108,9,16,24,3,9,11,4,4,7,9,37,51,0,0,0,25,68,96,74,129,200,3,4,8,16,13,27,3,0,5,28,15,42,143,162,302,707,775,1483
SAL21600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL21601,0,0,0,3,0,3,3,4,8,0,0,0,4,4,9,0,4,4,0,0,0,0,4,0,3,5,11,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,6,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,11,14,0,4,6,0,0,0,0,0,0,0,4,6,6,6,10,19,24,44
SAL21602,0,0,8,10,9,18,0,0,0,0,0,0,10,6,15,9,3,11,5,0,5,3,0,0,13,3,13,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,15,17,31,39,35,77
SAL21603,0,0,0,4,8,10,0,0,0,0,0,0,4,8,10,8,8,14,0,0,0,0,0,0,7,14,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,9,8,14,23,31,51
SAL21604,111,90,199,172,139,306,160,126,291,43,47,88,371,314,685,195,179,373,86,92,178,77,72,152,352,346,702,26,33,62,44,53,98,31,15,48,63,87,142,0,0,0,161,189,347,246,229,475,130,120,250,22,31,51,91,110,202,0,4,4,489,491,983,648,680,1334,20,33,51,51,66,117,0,0,0,76,95,173,224,229,446,1778,1754,3530
SAL21605,0,0,0,4,5,9,5,0,5,0,0,0,3,8,15,4,5,11,0,0,5,0,0,5,10,8,16,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,4,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,4,4,8,0,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,23,24,42
SAL21606,0,0,0,7,3,12,0,4,3,0,0,0,9,10,13,0,3,3,0,4,4,4,0,3,7,7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,3,4,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,4,8,13,19,25,45
