SAL_CODE_2021,POL_Tamil_UOLSE_NWorNAA,POL_Tamil_UOLSE_Tot,POL_Tamil_NS,POL_Tamil_Tot,POL_Thai_SEO,POL_Thai_UOLSE_VWorW,POL_Thai_UOLSE_NWorNAA,POL_Thai_UOLSE_Tot,POL_Thai_NS,POL_Thai_Tot,POL_Turkish_SEO,POL_Turkish_UOLSE_VWorW,POL_Turkish_UOLSE_NWorNAA,POL_Turkish_UOLSE_Tot,POL_Turkish_NS,POL_Turkish_Tot,POL_Vietnamese_SEO,POL_Vietnamese_UOLSE_VWorW,POL_Vietnamese_UOLSE_NWorNAA,POL_Vietnamese_UOLSE_Tot,POL_Vietnamese_NS,POL_Vietnamese_Tot,POL_Oth_SEO,POL_Oth_UOLSE_VWorW,POL_Oth_UOLSE_NWorNAA,POL_Oth_UOLSE_Tot,POL_Oth_NS,POL_Oth_Tot,POL_Tot_SEO,POL_Tot_UOLSE_VWorW,POL_Tot_UOLSE_NWorNAA,POL_Tot_UOLSE_Tot,POL_Tot_NS,POL_Tot_Tot,P_LUatH_NS_SEO,P_LUatH_NS_UOLSE_VWorW,P_LUatH_NS_UOLSE_NWorNAA,P_LUatH_NS_UOLSE_Tot,P_LUatH_NS_NS,P_LUatH_NS_Tot,P_Tot_SEO,P_Tot_UOLSE_VWorW,P_Tot_UOLSE_NWorNAA,P_Tot_UOLSE_Tot,P_Tot_NS,P_Tot_Tot
SAL22690,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,13,13,62,0,0,0,13,72
SAL22691,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,6,6,0,6,..,0,0,0,5,5,45,0,6,6,5,53
SAL22692,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,9,0,9,0,9,..,0,0,0,9,9,13,9,0,9,9,31
SAL22693,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,10,0,10,0,10,..,10,0,10,0,10,..,0,0,0,12,12,123,10,0,10,12,146
SAL22694,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,13,0,0,0,0,13
SAL22695,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,9,0,15,0,15,..,0,0,0,24,27,531,13,0,11,24,565
SAL22696,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,3,3,33,0,0,0,3,42
SAL22697,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,9,0,9,0,9,..,57,4,55,0,56,..,4,0,4,205,210,2091,54,4,60,208,2359
SAL22698,3,22,0,21,..,31,7,40,0,44,..,4,0,4,0,4,..,37,17,57,0,57,..,238,19,258,5,262,..,1186,153,1342,14,1356,..,42,3,49,904,955,17551,1231,152,1383,918,19856
SAL22699,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,4,0,4,0,4,..,0,0,0,32,27,244,3,0,3,32,280
SAL22700,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,33,0,0,0,0,33
SAL22701,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,0,0,0,3,3,58,5,0,5,3,68
SAL22702,0,0,0,0,..,3,0,0,0,0,..,3,0,3,0,3,..,7,0,10,0,10,..,58,0,57,3,64,..,647,74,719,5,721,..,13,4,11,121,132,4682,652,82,735,123,5541
SAL22703,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,60,8,67,0,67,..,0,0,0,20,20,584,60,8,67,20,671
SAL22704,0,5,0,5,..,9,0,9,0,6,..,0,0,0,0,0,..,3,3,5,0,5,..,36,4,35,0,35,..,450,45,494,5,498,..,12,0,13,100,117,4206,465,43,510,105,4820
SAL22705,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,6,6,46,0,0,0,6,50
SAL22706,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,5,5,136,3,0,3,5,144
SAL22707,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,17,0,18,0,18,..,5,0,5,40,45,658,24,0,23,40,721
SAL22708,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,16,0,0,0,0,16
SAL22709,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,0,0,0,5,9,190,6,0,6,5,204
SAL22710,6,28,0,28,..,51,15,73,0,73,..,8,0,10,4,16,..,66,54,118,0,118,..,239,30,268,9,280,..,1465,293,1759,43,1804,..,91,5,97,1696,1793,27713,1557,298,1862,1735,31308
SAL22711,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,42,0,0,0,0,46
SAL22712,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,9,9,70,3,0,3,9,77
SAL22713,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,0,0,0,6,6,81,5,0,5,6,88
SAL22714,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,0,0,0,24,24,93,5,0,5,24,124
SAL22715,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,29,0,0,0,0,29
SAL22716,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,5,5,37,0,0,0,5,43
SAL22717,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,9,0,9,..,9,0,10,0,10,..,0,0,0,15,15,190,9,0,10,15,217
SAL22718,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,12,0,0,0,0,12
SAL22719,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,13,13,111,0,0,0,13,122
SAL22720,0,30,0,30,..,5,0,9,0,9,..,29,4,32,0,32,..,115,22,140,0,141,..,77,7,84,0,82,..,914,152,1073,8,1076,..,9,3,8,32,43,1300,928,154,1079,39,2422
SAL22721,0,28,0,24,..,14,0,14,0,14,..,0,0,0,0,0,..,22,0,22,0,22,..,103,24,128,5,132,..,866,129,997,16,1016,..,12,6,12,181,200,4136,881,131,1011,201,5352
SAL22722,3,18,0,20,..,11,0,11,0,11,..,3,0,3,0,3,..,7,0,7,0,7,..,45,5,50,0,50,..,686,91,774,4,779,..,7,0,12,47,65,2964,696,88,783,54,3799
SAL22723,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,59,0,0,0,0,58
SAL22724,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,6,0,6,..,5,0,5,11,12,231,12,0,12,11,250
SAL22725,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0
SAL22726,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,3,3,95,3,0,3,3,104
SAL22727,0,0,0,0,..,3,0,5,0,5,..,3,0,8,0,8,..,6,0,6,0,6,..,4,0,6,0,6,..,95,12,100,0,100,..,5,0,5,36,36,1765,96,12,105,36,1911
SAL22728,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,9,0,0,0,0,11
SAL22729,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,10,0,10,..,0,0,0,16,16,278,6,0,10,16,308
SAL22730,0,27,0,27,..,10,0,11,0,11,..,4,0,4,0,4,..,21,0,22,0,22,..,67,6,76,6,73,..,621,38,657,0,662,..,9,0,9,191,198,4094,625,38,666,193,4956
SAL22731,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,20,0,0,0,0,20
SAL22732,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,45,0,0,0,0,52
SAL22733,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,8,0,9,0,9,..,21,0,25,0,26,..,8,0,8,95,104,827,26,0,30,99,951
SAL22734,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,20,0,0,0,0,20
SAL22735,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,28,0,0,0,0,31
SAL22736,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,12,0,0,0,0,15
SAL22737,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,7,7,57,0,0,0,7,62
SAL22738,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,121,0,0,0,0,121
SAL22739,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,8,8,34,0,0,0,8,41
SAL22740,4,44,0,44,..,7,0,7,0,7,..,3,4,9,0,9,..,28,15,50,0,48,..,386,75,466,7,472,..,1698,228,1928,28,1955,..,50,9,57,229,285,2106,1749,238,1987,251,4348
SAL22741,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,9,9,132,0,0,0,9,144
SAL22742,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,11,3,8,0,8,..,13,3,9,0,9,..,0,0,0,12,12,189,13,3,9,12,210
SAL22743,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,13,0,17,0,17,..,0,0,0,38,38,312,13,0,17,38,361
SAL22744,0,0,0,0,..,0,4,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,20,20,39,0,39,..,0,0,0,11,8,78,22,20,36,11,128
SAL22745,0,4,0,4,..,15,0,15,0,15,..,0,0,0,0,0,..,24,5,32,0,32,..,78,19,101,7,104,..,474,67,550,14,563,..,35,7,44,716,764,9054,512,76,595,726,10376
SAL22746,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,6,0,6,..,0,0,0,3,3,88,6,0,6,3,95
SAL22747,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0
SAL22748,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,4,4,63,0,0,0,4,66
SAL22749,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,5,5,34,0,0,0,5,43
SAL22750,28,389,7,394,..,103,27,129,0,129,..,26,4,36,0,36,..,380,121,506,9,511,..,3292,1253,4538,69,4606,..,13169,2620,15787,204,15995,..,291,101,396,2798,3189,30848,13460,2726,16180,3001,50027
SAL22751,0,0,0,0,..,0,0,0,0,0,..,3,0,10,0,10,..,9,5,16,0,16,..,72,4,77,0,81,..,421,44,467,0,468,..,14,0,14,169,184,1733,442,44,479,176,2392
SAL22752,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,7,7,88,0,0,0,7,97
SAL22753,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,23,0,23,0,23,..,0,0,0,65,63,967,23,0,25,65,1052
SAL22754,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,3,3,6,0,6,..,7,5,15,0,15,..,0,0,0,22,23,340,7,5,15,22,378
SAL22755,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,3,3,106,0,0,0,3,113
SAL22756,4,29,0,29,..,33,8,37,0,37,..,40,18,59,0,58,..,642,307,944,9,957,..,486,72,554,11,574,..,2944,760,3703,47,3752,..,51,14,62,619,683,7299,2995,770,3763,670,11729
SAL22757,0,56,0,61,..,63,7,73,3,80,..,25,6,27,0,27,..,158,14,172,0,169,..,191,15,207,5,214,..,3177,407,3585,30,3610,..,24,9,35,549,581,3826,3203,411,3617,579,8025
SAL22758,0,6,0,6,..,19,0,20,0,20,..,0,0,0,0,0,..,32,22,53,0,53,..,135,38,173,4,177,..,638,112,751,14,760,..,39,6,44,734,777,13257,676,118,793,747,14794
SAL22759,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,15,15,148,3,0,3,15,163
SAL22760,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,27,0,0,0,0,27
SAL22761,0,3,0,3,..,11,3,10,0,14,..,152,32,185,4,188,..,31,17,50,0,54,..,251,51,301,3,308,..,1623,287,1906,26,1930,..,28,9,32,344,377,4197,1649,287,1941,370,6502
SAL22762,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,11,11,55,0,0,0,11,62
SAL22763,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,13,13,113,0,0,0,13,130
SAL22764,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,8,0,10,0,10,..,0,0,0,41,37,436,8,0,9,41,483
SAL22765,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,11,0,11,0,11,..,16,0,15,0,15,..,5,0,5,15,18,222,16,0,22,15,252
SAL22766,5,278,0,276,..,32,8,37,0,37,..,63,14,82,0,82,..,180,42,225,0,225,..,545,50,592,11,600,..,7940,1510,9444,56,9498,..,94,24,125,751,878,10276,8036,1533,9569,808,20652
SAL22767,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,9,9,9,0,0,0,9,18
SAL22768,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,25,0,0,0,0,25
SAL22769,0,3,0,3,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,3,..,66,17,83,0,83,..,281,41,319,0,323,..,10,0,14,141,155,3144,293,44,333,143,3620
SAL22770,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,6,0,6,..,18,5,19,0,19,..,0,0,0,26,26,300,18,5,19,26,347
SAL22771,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,30,0,0,0,0,30
SAL22772,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,20,0,23,0,23,..,0,0,0,10,11,185,20,5,22,10,220
SAL22773,0,0,0,0,..,0,3,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,3,3,0,3,..,0,0,0,6,7,21,0,3,10,6,37
SAL22774,4,3,0,3,..,10,0,8,0,8,..,0,0,0,0,0,..,10,7,18,0,18,..,97,9,115,0,114,..,357,48,404,4,409,..,3,3,4,377,382,3194,355,52,411,381,3990
SAL22775,0,0,0,0,..,9,0,9,0,9,..,4,0,3,0,3,..,11,5,14,0,14,..,41,7,48,0,47,..,324,40,361,7,366,..,18,0,18,279,294,5450,338,40,379,282,6117
SAL22776,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,25,0,0,0,0,25
SAL22777,0,0,0,0,..,8,3,10,0,10,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,35,9,45,0,45,..,0,0,0,21,21,318,35,9,45,21,383
SAL22778,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,3,3,87,3,0,3,3,92
SAL22779,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,4,4,57,3,0,3,4,64
SAL22780,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,0,0,0,6,6,35,5,0,5,6,45
SAL22781,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,6,0,6,..,0,0,0,9,9,117,6,0,6,9,123
SAL22782,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,8,0,8,0,8,..,0,0,0,8,8,175,8,0,8,8,192
SAL22783,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,13,13,60,0,0,0,13,78
SAL22784,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,5,0,5,0,5,..,28,0,28,0,28,..,0,0,0,59,62,153,28,0,27,59,244
SAL22785,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,28,0,0,0,0,28
SAL22786,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,5,5,32,0,0,0,5,35
SAL22787,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,53,0,0,0,0,53
SAL22788,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,3,8,0,8,..,9,3,6,0,6,..,0,0,0,47,45,384,9,3,11,47,439
SAL22789,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,35,0,0,0,0,33
SAL22790,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,9,9,9,0,0,0,9,17
SAL22791,5,133,0,137,..,55,15,69,0,69,..,18,3,19,0,19,..,116,46,164,0,164,..,797,69,870,14,883,..,5217,599,5815,78,5888,..,64,5,72,467,538,3021,5280,604,5883,544,9448
SAL22792,0,14,0,14,..,28,4,30,0,30,..,7,0,11,0,11,..,113,31,148,0,146,..,243,27,267,3,274,..,1929,195,2129,15,2141,..,46,0,45,430,476,11790,1973,201,2175,445,14407
SAL22793,0,0,0,0,..,4,0,6,0,6,..,3,0,3,0,3,..,5,0,5,0,7,..,32,5,35,0,35,..,236,23,257,0,264,..,3,3,6,55,59,1294,238,26,263,59,1622
SAL22794,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,7,0,7,0,7,..,24,0,20,0,20,..,0,0,0,45,44,587,26,0,25,45,654
SAL22795,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,5,0,3,0,3,..,0,0,0,13,18,221,4,0,4,13,241
SAL22796,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,12,0,0,0,0,10
SAL22797,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,12,12,63,0,0,0,12,77
SAL22798,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,8,8,136,0,0,0,8,146
SAL22799,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,23,23,67,0,0,0,23,88
SAL22800,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,5,5,10,3,0,3,5,16
SAL22801,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,3,0,3,..,19,0,22,0,22,..,0,0,0,30,30,367,19,0,22,30,421
SAL22802,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,11,0,11,0,11,..,50,5,59,0,58,..,5,3,11,183,191,2206,60,9,66,176,2456
SAL22803,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,6,0,6,..,0,0,0,0,0,..,0,0,7,0,7,..,0,0,0,9,9,154,0,0,7,9,171
SAL22804,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,7,0,7,0,7,..,0,0,0,4,4,88,7,0,7,4,96
SAL22805,0,15,0,15,..,27,0,27,0,31,..,50,21,79,0,75,..,25,11,34,0,34,..,130,25,151,0,152,..,1266,265,1528,18,1548,..,31,6,35,464,498,5220,1293,267,1564,488,7273
SAL22806,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,4,0,0,0,0,4
SAL22807,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,26,0,0,0,0,26
SAL22808,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,18,0,0,0,0,18
SAL22809,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0
SAL22810,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,8,0,0,0,0,8
SAL22811,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,19,0,0,0,0,14
SAL22812,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,6,0,6,..,0,0,0,21,21,100,6,0,6,21,127
SAL22813,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,10,0,10,0,10,..,0,0,0,19,15,413,12,0,12,19,436
SAL22814,0,4,0,4,..,3,0,3,0,3,..,0,0,0,0,0,..,7,0,7,0,7,..,43,3,46,0,49,..,302,32,331,6,339,..,12,0,12,82,96,3013,312,32,338,88,3440
SAL22815,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,6,0,6,..,0,0,0,4,4,90,3,0,6,4,103
SAL22816,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,8,0,0,0,0,8
SAL22817,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,3,0,0,0,0,3
SAL22818,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,9,9,167,0,0,0,9,177
SAL22819,0,11,0,11,..,12,10,19,0,19,..,5,0,5,0,5,..,90,60,145,0,150,..,358,126,485,3,487,..,1557,347,1904,20,1924,..,92,17,107,1003,1110,17227,1649,364,2015,1016,20259
SAL22820,47,441,8,452,..,28,6,31,0,31,..,262,46,319,3,317,..,208,87,295,0,299,..,1315,223,1542,35,1581,..,13801,1703,15510,200,15708,..,224,53,280,841,1116,7583,14023,1760,15786,1038,24407
SAL22821,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,21,0,0,0,0,26
SAL22822,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,4,0,4,..,0,0,0,9,9,40,0,0,4,9,49
