SAL_CODE_2021,All_inc_NS_Emp_AW,All_inc_NS_E_T,All_inc_NS_UnE_lfw_FTW,All_inc_NS_UnE_lfw_PTW,All_inc_NS_UnE_lfw_Tot,All_inc_NS_T_LF,All_inc_NS_Notin_LF,All_inc_NS_LF_sta_NS,All_inc_NS_Tot,Tot_Emp_WFT,Tot_Emp_WPT,Tot_Emp_AW,Tot_E_T,Tot_UnE_lfw_FTW,Tot_UnE_lfw_PTW,Tot_UnE_lfw_Tot,Tot_T_LF,Tot_Notin_LF,Tot_LF_sta_NS,Tot_Tot
SAL22076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22077,0,0,0,0,0,0,0,0,0,7,7,0,17,0,0,0,16,6,0,24
SAL22078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
SAL22079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SAL22082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22084,0,0,0,0,0,0,0,0,0,11,8,0,20,0,0,0,20,15,0,38
SAL22085,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,3
SAL22086,5,12,0,0,0,12,5,9,30,807,465,93,1369,73,60,131,1504,673,20,2197
SAL22087,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,4,3,0,9
SAL22088,0,0,0,0,0,0,0,0,0,23,28,5,49,0,4,6,60,29,0,89
SAL22089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22094,0,0,0,0,0,0,0,0,0,8,6,0,8,0,0,0,8,4,0,12
SAL22095,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,5
SAL22096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22097,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3
SAL22098,0,0,0,0,0,0,0,0,0,4,0,0,10,0,0,3,11,3,0,18
SAL22099,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,6,0,0,0
SAL22100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
SAL22102,0,0,0,0,0,0,0,0,0,7,14,0,16,0,0,0,18,13,0,31
SAL22103,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,8,0,14
SAL22104,0,0,0,0,0,0,0,0,0,6,10,0,15,0,0,0,14,5,0,16
SAL22105,0,6,0,0,0,6,0,0,7,29,31,3,70,5,3,7,75,45,3,122
SAL22106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
SAL22107,0,0,0,0,0,0,6,0,5,244,130,13,394,6,9,16,410,248,4,660
SAL22108,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,6,0,8
SAL22109,0,0,0,0,0,0,0,3,4,22,31,6,56,0,0,4,66,69,5,142
SAL22110,0,4,0,0,0,4,5,6,10,123,124,15,268,13,15,27,290,209,11,516
SAL22111,0,0,0,0,0,0,0,0,0,4,3,0,14,0,0,0,14,20,0,27
SAL22112,0,0,0,0,0,0,0,0,0,8,0,0,7,0,0,0,7,4,0,9
SAL22113,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,3,0,8
SAL22114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL22115,0,0,0,0,0,0,0,0,0,3,3,0,10,0,0,0,10,0,0,9
SAL22116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22118,3,3,0,0,0,3,0,0,3,96,52,10,156,6,3,11,171,102,3,278
SAL22119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22121,0,10,0,3,3,9,8,10,23,370,293,40,697,21,16,37,734,604,23,1360
SAL22122,0,0,0,0,0,0,0,0,4,9,8,3,27,3,0,8,31,33,0,60
SAL22123,0,0,0,0,0,0,0,0,0,0,6,0,7,0,0,0,7,0,0,6
SAL22124,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,5
SAL22125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22127,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,5,0,9
SAL22128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22129,0,0,0,0,0,0,0,0,4,5,9,0,15,0,0,0,18,17,3,38
SAL22130,0,0,0,0,0,0,0,0,0,6,7,0,13,0,0,0,15,18,0,32
SAL22131,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,7,0,11
SAL22132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22133,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,5,0,0,4
SAL22134,0,0,0,0,0,0,0,0,0,40,37,4,86,6,0,3,91,36,0,121
SAL22135,0,0,0,0,0,0,0,0,0,23,11,0,32,0,0,0,33,14,0,44
SAL22136,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,4,9,0,13
SAL22137,0,0,0,0,0,0,0,0,0,3,3,0,5,0,0,0,5,9,0,16
SAL22138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22139,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0
SAL22140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22142,0,0,0,0,0,0,0,0,0,9,0,0,7,0,0,0,7,11,0,14
SAL22143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22144,0,0,0,0,0,0,0,0,0,0,8,5,7,0,0,3,11,11,0,18
SAL22145,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8,11,0,11
SAL22146,0,0,0,0,0,0,0,0,0,6,3,0,5,0,0,0,5,9,0,8
SAL22147,0,0,0,0,0,0,3,5,6,61,52,3,121,9,4,12,125,97,4,228
SAL22148,0,0,0,0,0,0,0,0,0,9,9,0,20,0,0,0,20,6,0,32
SAL22149,0,0,0,0,0,0,0,0,0,3,7,0,12,0,0,0,12,8,0,14
SAL22150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
SAL22151,0,0,0,0,0,0,0,3,3,43,53,9,105,0,6,9,117,104,3,223
SAL22152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SAL22153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22154,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,3,8,0,11
SAL22155,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,5,0,0,10
SAL22156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SAL22159,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,3,0,3
SAL22160,0,0,0,0,0,0,0,0,0,29,11,0,41,0,0,0,41,28,0,67
SAL22161,3,8,0,0,0,8,15,14,38,529,443,67,1032,44,40,89,1124,1162,34,2316
SAL22162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22164,0,0,0,0,0,0,0,0,0,3,4,0,12,0,0,0,12,9,0,18
SAL22165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22170,0,0,0,0,0,0,6,5,18,240,139,16,405,17,26,49,449,409,7,865
SAL22171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22172,0,0,0,0,0,0,0,3,3,51,47,6,104,0,4,4,112,42,3,151
SAL22173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22174,0,5,0,0,0,5,6,0,11,274,204,36,515,19,14,31,545,274,9,828
SAL22175,0,0,0,0,0,0,7,0,6,156,96,14,266,6,6,15,285,174,3,458
SAL22176,0,0,0,0,0,0,8,3,9,128,71,14,217,3,6,12,230,111,4,343
SAL22177,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,7,3,0,13
SAL22178,0,0,0,0,0,0,0,0,0,14,8,0,25,0,0,0,27,14,0,39
SAL22179,0,0,0,0,0,0,0,0,0,25,8,5,39,0,0,0,36,16,0,50
SAL22180,0,0,0,0,0,0,0,0,0,8,0,0,8,0,0,0,8,4,0,3
SAL22181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL22182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL22183,0,0,0,0,0,0,0,0,0,16,21,0,35,0,7,4,40,63,5,107
SAL22184,0,0,0,0,0,0,0,4,4,25,36,6,69,0,0,0,72,53,3,127
SAL22185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22186,0,0,0,0,0,0,0,0,0,31,16,8,51,3,0,3,64,30,0,86
SAL22187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22190,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0
SAL22191,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,5,0,11
SAL22192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4
SAL22193,0,0,0,0,0,0,0,0,0,54,45,10,110,3,8,10,115,84,0,204
SAL22194,0,4,0,0,0,4,3,0,4,103,71,9,184,3,0,8,188,99,0,286
SAL22195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
SAL22198,0,0,0,0,0,0,5,7,10,181,191,54,424,11,15,25,448,312,10,774
SAL22199,0,0,0,0,0,0,0,0,4,16,21,0,39,0,0,0,39,34,0,78
SAL22200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22201,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,5
SAL22202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22203,0,0,0,0,0,0,0,0,3,13,7,0,22,0,0,0,22,5,0,28
SAL22204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22207,4,9,0,0,0,9,4,4,15,464,272,44,774,22,15,42,817,365,3,1183
SAL22208,0,0,0,0,0,0,9,12,23,180,166,32,380,18,17,41,416,551,24,991
SAL22209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22210,0,0,0,0,0,0,0,0,0,7,0,0,9,0,0,0,9,0,0,8
SAL22211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL22212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL22213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22214,0,0,0,0,0,0,0,0,0,8,3,0,9,0,0,3,11,8,0,19
SAL22215,0,0,0,0,0,0,0,0,0,9,14,0,25,0,0,0,25,25,0,49
SAL22216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
SAL22217,0,0,0,0,0,0,3,0,6,40,24,0,62,0,3,3,70,48,0,112
SAL22218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22219,0,0,0,0,0,0,0,0,0,3,5,0,9,0,0,0,9,0,0,9
SAL22220,3,7,0,0,0,7,6,3,11,85,90,31,204,5,7,10,215,162,3,381
SAL22221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22222,0,3,0,0,0,3,0,0,9,94,74,9,178,3,3,11,193,67,5,260
SAL22223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22224,0,0,0,0,0,0,0,0,0,14,6,0,27,0,0,0,28,24,3,50
SAL22225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
SAL22226,0,4,0,0,0,4,3,0,9,179,189,31,394,19,16,36,427,276,9,711
SAL22227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22229,0,0,0,0,0,0,0,0,0,12,17,0,25,5,0,4,28,24,0,52
SAL22230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,8
SAL22231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22232,0,0,0,0,0,0,0,6,6,68,26,0,102,0,0,0,102,31,4,137
SAL22233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4
SAL22234,0,0,0,0,0,0,0,0,0,117,65,18,198,10,7,17,216,119,3,338
SAL22235,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,9
SAL22236,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,5,0,8
SAL22237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22238,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,3,0,14
SAL22239,0,0,0,0,0,0,4,0,0,10,13,0,19,0,0,0,19,23,0,46
SAL22240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22241,0,0,0,0,0,0,0,0,0,10,9,3,23,0,5,5,27,16,0,43
SAL22242,0,0,0,0,0,0,0,0,0,92,62,6,167,3,3,10,176,90,0,263
SAL22243,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,4
SAL22244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
SAL22245,0,0,0,0,0,0,0,0,0,5,0,0,6,0,0,0,6,0,0,3
SAL22246,0,0,0,0,0,0,0,0,0,5,14,0,15,0,0,0,16,11,0,27
SAL22247,0,0,0,0,0,0,0,0,4,69,51,8,126,3,5,8,137,81,0,218
SAL22248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22249,0,5,0,0,0,8,8,6,19,283,247,33,555,21,26,47,610,381,8,1002
SAL22250,0,0,0,0,0,0,0,0,4,35,13,0,50,0,5,4,54,27,3,90
SAL22251,0,0,0,0,0,0,0,0,0,6,0,0,8,0,0,0,8,5,0,18
SAL22252,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,6,0,0,4
SAL22253,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,5,0,0,7
SAL22254,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,7,3,0,6
SAL22255,0,3,0,0,0,4,7,7,14,141,209,37,387,22,9,30,420,325,10,752
SAL22256,0,0,0,0,0,0,0,0,4,57,33,3,94,0,3,0,100,62,0,163
SAL22257,0,0,0,0,0,0,0,0,0,3,4,0,11,0,0,0,13,3,0,10
SAL22258,0,0,0,0,0,0,0,0,0,15,17,3,38,0,0,0,38,23,0,61
SAL22259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22261,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,6,0,0,3
SAL22262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22263,0,0,0,0,0,0,0,0,0,31,35,0,64,0,0,0,64,24,0,82
SAL22264,0,0,0,0,0,0,0,0,0,10,3,0,16,0,0,0,16,6,0,24
SAL22265,0,3,0,0,0,4,0,4,11,92,104,24,223,8,15,22,247,183,4,433
SAL22266,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,5,0,0,5
SAL22267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3
SAL22269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22271,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,4,4,0,9
SAL22272,0,0,0,0,0,0,0,0,0,5,7,0,6,0,0,0,6,0,0,9
SAL22273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22275,0,3,0,4,4,9,18,18,41,390,425,67,886,30,42,73,955,680,35,1669
SAL22276,0,3,0,0,0,3,5,0,3,6,6,0,12,0,0,0,12,19,0,36
SAL22277,0,0,0,0,0,0,0,0,0,16,12,4,39,0,0,3,39,15,0,58
SAL22278,0,0,0,0,0,0,0,0,0,4,7,0,6,0,0,0,6,0,0,6
SAL22279,0,0,0,0,0,0,0,0,0,3,3,0,5,0,4,4,6,6,0,14
SAL22280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22281,0,0,0,0,0,0,0,0,0,9,10,0,12,0,0,0,12,15,0,29
SAL22282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22283,0,0,0,0,0,0,0,0,0,8,3,0,11,0,0,0,11,8,0,20
SAL22284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22286,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,5,0,8
SAL22287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22290,0,0,0,0,0,0,0,4,7,5,9,0,12,0,0,0,11,19,4,33
SAL22291,0,4,0,0,0,4,4,3,7,152,120,12,284,6,3,10,295,117,3,415
SAL22292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22293,0,0,0,0,0,0,0,0,0,3,3,0,7,0,0,0,7,0,0,8
SAL22294,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,6,0,5
SAL22295,0,0,0,0,0,0,0,0,0,6,0,0,10,0,0,0,11,5,0,11
SAL22296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22298,0,0,0,0,0,0,0,0,0,16,17,0,27,0,0,0,32,15,0,50
SAL22299,0,0,0,0,0,0,0,0,0,15,3,0,21,0,0,0,21,21,0,40
SAL22300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22301,0,0,0,0,0,0,0,0,0,11,9,3,20,0,3,3,24,22,0,44
SAL22302,0,0,0,0,0,0,0,0,0,23,35,3,65,0,0,3,73,52,0,119
SAL22303,0,0,0,0,0,0,0,0,0,19,15,4,41,0,0,0,34,14,0,52
SAL22304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22305,0,0,0,0,0,0,4,3,12,144,166,32,344,10,5,15,356,168,6,526
SAL22306,0,0,0,0,0,0,0,0,0,3,13,0,14,0,0,0,14,17,0,38
SAL22307,0,0,0,0,0,0,0,0,0,3,4,0,13,0,0,0,13,12,0,24
SAL22308,0,0,0,0,0,0,0,0,0,12,13,0,28,0,0,0,28,16,0,46
SAL22309,0,0,0,0,0,0,0,0,0,37,12,3,49,0,5,5,48,25,0,81
SAL22310,0,0,0,0,0,0,0,3,6,120,73,14,200,13,13,25,230,152,3,386
SAL22311,0,4,0,0,0,4,6,11,20,357,261,30,646,15,24,35,681,335,17,1034
SAL22312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22314,4,4,0,0,0,4,3,3,15,189,101,25,315,11,8,17,332,251,8,592
SAL22315,0,0,0,0,0,0,0,3,3,175,73,19,268,13,12,26,296,179,8,479
SAL22316,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0
SAL22317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22319,0,0,0,0,0,0,0,0,0,42,24,0,70,0,0,0,71,30,0,101
SAL22320,0,0,0,0,0,0,0,0,3,46,40,0,85,0,0,6,91,46,0,143
SAL22321,0,0,0,0,0,0,0,0,0,6,3,0,6,0,0,0,6,0,0,8
SAL22322,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,5,0,5
SAL22323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22325,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,7
SAL22326,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,4,0,12
SAL22327,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,6
SAL22328,4,4,0,0,0,3,6,10,22,197,173,24,394,21,19,42,438,602,28,1068
SAL22329,0,0,0,0,0,0,3,4,7,176,133,16,325,19,19,38,367,348,13,724
SAL22330,8,9,0,0,0,10,24,24,57,398,377,88,862,82,82,166,1024,1242,54,2315
SAL22331,0,0,0,0,0,0,3,0,4,65,59,8,137,3,4,11,147,85,0,233
SAL22332,0,0,0,0,0,0,0,0,0,13,17,4,35,0,3,3,37,17,0,55
SAL22333,0,0,0,0,0,0,0,0,0,6,11,3,16,0,0,0,18,5,0,31
SAL22334,0,0,0,0,0,0,0,0,0,24,25,3,55,4,7,5,56,45,4,103
SAL22335,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
SAL22336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22338,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,5,0,0,6
SAL22339,0,0,0,0,0,0,0,0,0,34,27,0,61,0,0,0,60,20,0,82
SAL22340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4
SAL22343,0,0,0,0,0,0,0,0,0,160,101,17,281,3,10,17,293,144,5,443
SAL22344,4,4,0,0,0,4,3,0,7,112,90,4,210,4,5,6,216,93,7,308
SAL22345,0,0,0,0,0,0,0,0,0,33,10,5,52,3,4,5,54,12,0,64
SAL22346,0,0,0,0,0,0,0,0,0,20,35,0,62,0,3,8,65,68,0,135
SAL22347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6
SAL22349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,4
SAL22350,0,0,0,0,0,0,0,0,0,13,10,4,27,0,0,0,31,15,0,41
SAL22351,0,0,0,0,0,0,0,0,0,4,4,0,6,0,0,0,6,0,0,12
SAL22352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL22353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22354,0,0,0,0,0,0,6,5,10,50,66,9,127,0,0,0,129,121,4,259
SAL22355,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,3,3,0,5
SAL22356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22364,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,8
SAL22365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SAL22366,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,3
SAL22367,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,7
SAL22368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22369,0,0,0,0,0,0,0,0,0,26,33,5,65,0,0,0,65,26,0,98
SAL22370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
SAL22371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22372,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,5,3,0,8
