demand_definition,radius_m,facilities_p,candidate_id,candidate_index,lga,suitability_score
enhanced,1500,14,CAND_531015,239,STONNINGTON,0.5365560862024135
enhanced,1500,14,CAND_3845098,244,YARRA,0.5145760306613077
enhanced,1500,14,CAND_3046688,247,DAREBIN,0.38248771219692385
enhanced,1500,14,CAND_2228747,255,GLEN EIRA,0.47464720546350314
enhanced,1500,14,CAND_1863241,293,STONNINGTON,0.5149647652178989
enhanced,1500,14,CAND_3085617,322,BOROONDARA,0.351617213280118
enhanced,1500,14,CAND_1844962,354,GLEN EIRA,0.3823793450827972
enhanced,1500,15,CAND_1108525,49,MARIBYRNONG,0.5230167353928568
enhanced,1500,15,CAND_263271,103,MOONEE VALLEY,0.35804136327689473
enhanced,1500,15,CAND_537764,150,PORT PHILLIP,0.6340941535692455
enhanced,1500,15,CAND_4180477,154,MELBOURNE,0.8743420910845217
enhanced,1500,15,CAND_978113,173,MERRI-BEK,0.517079059145578
enhanced,1500,15,CAND_3655291,214,YARRA,0.5429458753095412
enhanced,1500,15,CAND_2219048,231,PORT PHILLIP,0.6073689870742068
enhanced,1500,15,CAND_531015,239,STONNINGTON,0.5365560862024135
enhanced,1500,15,CAND_3845098,244,YARRA,0.5145760306613077
enhanced,1500,15,CAND_3046688,247,DAREBIN,0.38248771219692385
enhanced,1500,15,CAND_2228747,255,GLEN EIRA,0.47464720546350314
enhanced,1500,15,CAND_1863241,293,STONNINGTON,0.5149647652178989
enhanced,1500,15,CAND_3085617,322,BOROONDARA,0.351617213280118
enhanced,1500,15,CAND_1844962,354,GLEN EIRA,0.3823793450827972
enhanced,1500,15,CAND_2246456,415,WHITEHORSE,0.5761331489603232
enhanced,1500,16,CAND_1108525,49,MARIBYRNONG,0.5230167353928568
enhanced,1500,16,CAND_263271,103,MOONEE VALLEY,0.35804136327689473
enhanced,1500,16,CAND_2008317,117,MERRI-BEK,0.3714139426948232
enhanced,1500,16,CAND_537764,150,PORT PHILLIP,0.6340941535692455
enhanced,1500,16,CAND_4180477,154,MELBOURNE,0.8743420910845217
enhanced,1500,16,CAND_978113,173,MERRI-BEK,0.517079059145578
enhanced,1500,16,CAND_3655291,214,YARRA,0.5429458753095412
enhanced,1500,16,CAND_2219048,231,PORT PHILLIP,0.6073689870742068
enhanced,1500,16,CAND_531015,239,STONNINGTON,0.5365560862024135
enhanced,1500,16,CAND_3845098,244,YARRA,0.5145760306613077
enhanced,1500,16,CAND_3046688,247,DAREBIN,0.38248771219692385
enhanced,1500,16,CAND_2228747,255,GLEN EIRA,0.47464720546350314
enhanced,1500,16,CAND_1863241,293,STONNINGTON,0.5149647652178989
enhanced,1500,16,CAND_3085617,322,BOROONDARA,0.351617213280118
enhanced,1500,16,CAND_1844962,354,GLEN EIRA,0.3823793450827972
enhanced,1500,16,CAND_2246456,415,WHITEHORSE,0.5761331489603232
enhanced,1500,17,CAND_1108525,49,MARIBYRNONG,0.5230167353928568
enhanced,1500,17,CAND_263271,103,MOONEE VALLEY,0.35804136327689473
enhanced,1500,17,CAND_2008317,117,MERRI-BEK,0.3714139426948232
enhanced,1500,17,CAND_537764,150,PORT PHILLIP,0.6340941535692455
enhanced,1500,17,CAND_4180477,154,MELBOURNE,0.8743420910845217
enhanced,1500,17,CAND_978113,173,MERRI-BEK,0.517079059145578
enhanced,1500,17,CAND_3655291,214,YARRA,0.5429458753095412
enhanced,1500,17,CAND_2219048,231,PORT PHILLIP,0.6073689870742068
enhanced,1500,17,CAND_531015,239,STONNINGTON,0.5365560862024135
enhanced,1500,17,CAND_3845098,244,YARRA,0.5145760306613077
enhanced,1500,17,CAND_3676601,250,DAREBIN,0.4750828759870738
enhanced,1500,17,CAND_2228747,255,GLEN EIRA,0.47464720546350314
enhanced,1500,17,CAND_3985825,259,DAREBIN,0.4404706443780855
enhanced,1500,17,CAND_1863241,293,STONNINGTON,0.5149647652178989
enhanced,1500,17,CAND_3085617,322,BOROONDARA,0.351617213280118
enhanced,1500,17,CAND_1844962,354,GLEN EIRA,0.3823793450827972
enhanced,1500,17,CAND_2246456,415,WHITEHORSE,0.5761331489603232
enhanced,1500,18,CAND_1108525,49,MARIBYRNONG,0.5230167353928568
enhanced,1500,18,CAND_437392,79,MOONEE VALLEY,0.4602531740912229
enhanced,1500,18,CAND_263271,103,MOONEE VALLEY,0.35804136327689473
enhanced,1500,18,CAND_537764,150,PORT PHILLIP,0.6340941535692455
enhanced,1500,18,CAND_4180477,154,MELBOURNE,0.8743420910845217
enhanced,1500,18,CAND_978113,173,MERRI-BEK,0.517079059145578
enhanced,1500,18,CAND_2804967,177,MERRI-BEK,0.49164347284399035
enhanced,1500,18,CAND_3655291,214,YARRA,0.5429458753095412
enhanced,1500,18,CAND_2219048,231,PORT PHILLIP,0.6073689870742068
enhanced,1500,18,CAND_531015,239,STONNINGTON,0.5365560862024135
enhanced,1500,18,CAND_3845098,244,YARRA,0.5145760306613077
enhanced,1500,18,CAND_3676601,250,DAREBIN,0.4750828759870738
enhanced,1500,18,CAND_2228747,255,GLEN EIRA,0.47464720546350314
enhanced,1500,18,CAND_3985825,259,DAREBIN,0.4404706443780855
enhanced,1500,18,CAND_1863241,293,STONNINGTON,0.5149647652178989
enhanced,1500,18,CAND_3085617,322,BOROONDARA,0.351617213280118
enhanced,1500,18,CAND_1844962,354,GLEN EIRA,0.3823793450827972
enhanced,1500,18,CAND_2246456,415,WHITEHORSE,0.5761331489603232
enhanced,1500,19,CAND_1108525,49,MARIBYRNONG,0.5230167353928568
enhanced,1500,19,CAND_437392,79,MOONEE VALLEY,0.4602531740912229
enhanced,1500,19,CAND_263271,103,MOONEE VALLEY,0.35804136327689473
enhanced,1500,19,CAND_537764,150,PORT PHILLIP,0.6340941535692455
enhanced,1500,19,CAND_4180477,154,MELBOURNE,0.8743420910845217
enhanced,1500,19,CAND_978113,173,MERRI-BEK,0.517079059145578
enhanced,1500,19,CAND_2804967,177,MERRI-BEK,0.49164347284399035
enhanced,1500,19,CAND_3655291,214,YARRA,0.5429458753095412
enhanced,1500,19,CAND_2219048,231,PORT PHILLIP,0.6073689870742068
enhanced,1500,19,CAND_531015,239,STONNINGTON,0.5365560862024135
enhanced,1500,19,CAND_3845098,244,YARRA,0.5145760306613077
enhanced,1500,19,CAND_3676601,250,DAREBIN,0.4750828759870738
enhanced,1500,19,CAND_2228747,255,GLEN EIRA,0.47464720546350314
enhanced,1500,19,CAND_3985825,259,DAREBIN,0.4404706443780855
enhanced,1500,19,CAND_1863241,293,STONNINGTON,0.5149647652178989
enhanced,1500,19,CAND_3085617,322,BOROONDARA,0.351617213280118
enhanced,1500,19,CAND_3461562,331,GLEN EIRA,0.2912016716573499
enhanced,1500,19,CAND_2328292,355,GLEN EIRA,0.37718331699200613
enhanced,1500,19,CAND_2246456,415,WHITEHORSE,0.5761331489603232
enhanced,1500,20,CAND_1108525,49,MARIBYRNONG,0.5230167353928568
enhanced,1500,20,CAND_437392,79,MOONEE VALLEY,0.4602531740912229
enhanced,1500,20,CAND_263271,103,MOONEE VALLEY,0.35804136327689473
enhanced,1500,20,CAND_537764,150,PORT PHILLIP,0.6340941535692455
enhanced,1500,20,CAND_4180477,154,MELBOURNE,0.8743420910845217
enhanced,1500,20,CAND_978113,173,MERRI-BEK,0.517079059145578
enhanced,1500,20,CAND_2804967,177,MERRI-BEK,0.49164347284399035
enhanced,1500,20,CAND_3655291,214,YARRA,0.5429458753095412
enhanced,1500,20,CAND_2219048,231,PORT PHILLIP,0.6073689870742068
enhanced,1500,20,CAND_531015,239,STONNINGTON,0.5365560862024135
enhanced,1500,20,CAND_3845098,244,YARRA,0.5145760306613077
enhanced,1500,20,CAND_3676601,250,DAREBIN,0.4750828759870738
enhanced,1500,20,CAND_2228747,255,GLEN EIRA,0.47464720546350314
enhanced,1500,20,CAND_3985825,259,DAREBIN,0.4404706443780855
enhanced,1500,20,CAND_1863241,293,STONNINGTON,0.5149647652178989
enhanced,1500,20,CAND_3085617,322,BOROONDARA,0.351617213280118
enhanced,1500,20,CAND_3461562,331,GLEN EIRA,0.2912016716573499
enhanced,1500,20,CAND_2328292,355,GLEN EIRA,0.37718331699200613
enhanced,1500,20,CAND_1489275,356,STONNINGTON,0.2629009818918797
enhanced,1500,20,CAND_2246456,415,WHITEHORSE,0.5761331489603232
enhanced,1500,21,CAND_1108525,49,MARIBYRNONG,0.5230167353928568
enhanced,1500,21,CAND_437392,79,MOONEE VALLEY,0.4602531740912229
enhanced,1500,21,CAND_263271,103,MOONEE VALLEY,0.35804136327689473
enhanced,1500,21,CAND_537764,150,PORT PHILLIP,0.6340941535692455
enhanced,1500,21,CAND_4180477,154,MELBOURNE,0.8743420910845217
enhanced,1500,21,CAND_978113,173,MERRI-BEK,0.517079059145578
enhanced,1500,21,CAND_2804967,177,MERRI-BEK,0.49164347284399035
enhanced,1500,21,CAND_3655291,214,YARRA,0.5429458753095412
enhanced,1500,21,CAND_2219048,231,PORT PHILLIP,0.6073689870742068
enhanced,1500,21,CAND_531015,239,STONNINGTON,0.5365560862024135
enhanced,1500,21,CAND_3845098,244,YARRA,0.5145760306613077
enhanced,1500,21,CAND_3676601,250,DAREBIN,0.4750828759870738
enhanced,1500,21,CAND_2228747,255,GLEN EIRA,0.47464720546350314
enhanced,1500,21,CAND_3985825,259,DAREBIN,0.4404706443780855
enhanced,1500,21,CAND_1863241,293,STONNINGTON,0.5149647652178989
enhanced,1500,21,CAND_3085617,322,BOROONDARA,0.351617213280118
enhanced,1500,21,CAND_3461562,331,GLEN EIRA,0.2912016716573499
enhanced,1500,21,CAND_2328292,355,GLEN EIRA,0.37718331699200613
enhanced,1500,21,CAND_1489275,356,STONNINGTON,0.2629009818918797
enhanced,1500,21,CAND_129898,378,BOROONDARA,0.2358474004577134
enhanced,1500,21,CAND_2246456,415,WHITEHORSE,0.5761331489603232
enhanced,1500,22,CAND_1108525,49,MARIBYRNONG,0.5230167353928568
enhanced,1500,22,CAND_437392,79,MOONEE VALLEY,0.4602531740912229
enhanced,1500,22,CAND_263271,103,MOONEE VALLEY,0.35804136327689473
enhanced,1500,22,CAND_537764,150,PORT PHILLIP,0.6340941535692455
enhanced,1500,22,CAND_4180477,154,MELBOURNE,0.8743420910845217
enhanced,1500,22,CAND_978113,173,MERRI-BEK,0.517079059145578
enhanced,1500,22,CAND_2804967,177,MERRI-BEK,0.49164347284399035
enhanced,1500,22,CAND_3655291,214,YARRA,0.5429458753095412
enhanced,1500,22,CAND_2219048,231,PORT PHILLIP,0.6073689870742068
enhanced,1500,22,CAND_531015,239,STONNINGTON,0.5365560862024135
enhanced,1500,22,CAND_3845098,244,YARRA,0.5145760306613077
enhanced,1500,22,CAND_3676601,250,DAREBIN,0.4750828759870738
enhanced,1500,22,CAND_2228747,255,GLEN EIRA,0.47464720546350314
enhanced,1500,22,CAND_3985825,259,DAREBIN,0.4404706443780855
enhanced,1500,22,CAND_2774758,290,BAYSIDE,0.3008367198824087
enhanced,1500,22,CAND_1863241,293,STONNINGTON,0.5149647652178989
enhanced,1500,22,CAND_3085617,322,BOROONDARA,0.351617213280118
enhanced,1500,22,CAND_3461562,331,GLEN EIRA,0.2912016716573499
enhanced,1500,22,CAND_2328292,355,GLEN EIRA,0.37718331699200613
enhanced,1500,22,CAND_1489275,356,STONNINGTON,0.2629009818918797
enhanced,1500,22,CAND_129898,378,BOROONDARA,0.2358474004577134
enhanced,1500,22,CAND_2246456,415,WHITEHORSE,0.5761331489603232
enhanced,1500,23,CAND_1108525,49,MARIBYRNONG,0.5230167353928568
enhanced,1500,23,CAND_437392,79,MOONEE VALLEY,0.4602531740912229
enhanced,1500,23,CAND_263271,103,MOONEE VALLEY,0.35804136327689473
enhanced,1500,23,CAND_2008317,117,MERRI-BEK,0.3714139426948232
enhanced,1500,23,CAND_537764,150,PORT PHILLIP,0.6340941535692455
enhanced,1500,23,CAND_4180477,154,MELBOURNE,0.8743420910845217
enhanced,1500,23,CAND_978113,173,MERRI-BEK,0.517079059145578
enhanced,1500,23,CAND_2804967,177,MERRI-BEK,0.49164347284399035
enhanced,1500,23,CAND_3655291,214,YARRA,0.5429458753095412
enhanced,1500,23,CAND_2219048,231,PORT PHILLIP,0.6073689870742068
enhanced,1500,23,CAND_531015,239,STONNINGTON,0.5365560862024135
enhanced,1500,23,CAND_3845098,244,YARRA,0.5145760306613077
enhanced,1500,23,CAND_3676601,250,DAREBIN,0.4750828759870738
enhanced,1500,23,CAND_2228747,255,GLEN EIRA,0.47464720546350314
enhanced,1500,23,CAND_3985825,259,DAREBIN,0.4404706443780855
enhanced,1500,23,CAND_2774758,290,BAYSIDE,0.3008367198824087
enhanced,1500,23,CAND_1863241,293,STONNINGTON,0.5149647652178989
enhanced,1500,23,CAND_3085617,322,BOROONDARA,0.351617213280118
enhanced,1500,23,CAND_3461562,331,GLEN EIRA,0.2912016716573499
enhanced,1500,23,CAND_2328292,355,GLEN EIRA,0.37718331699200613
enhanced,1500,23,CAND_1489275,356,STONNINGTON,0.2629009818918797
enhanced,1500,23,CAND_129898,378,BOROONDARA,0.2358474004577134
enhanced,1500,23,CAND_2246456,415,WHITEHORSE,0.5761331489603232
enhanced,1500,24,CAND_1108525,49,MARIBYRNONG,0.5230167353928568
enhanced,1500,24,CAND_437392,79,MOONEE VALLEY,0.4602531740912229
enhanced,1500,24,CAND_263271,103,MOONEE VALLEY,0.35804136327689473
enhanced,1500,24,CAND_1518983,127,PORT PHILLIP,0.37926448841777616
enhanced,1500,24,CAND_2300652,144,MELBOURNE,0.7056731081194106
enhanced,1500,24,CAND_2439064,160,MERRI-BEK,0.5145553148263795
enhanced,1500,24,CAND_2804967,177,MERRI-BEK,0.49164347284399035
enhanced,1500,24,CAND_2915782,183,MELBOURNE,0.6258502398917403
enhanced,1500,24,CAND_2095741,202,YARRA,0.5199681764283094
enhanced,1500,24,CAND_2207421,225,YARRA,0.6301100444703408
enhanced,1500,24,CAND_2219048,231,PORT PHILLIP,0.6073689870742068
enhanced,1500,24,CAND_531015,239,STONNINGTON,0.5365560862024135
enhanced,1500,24,CAND_3676601,250,DAREBIN,0.4750828759870738
enhanced,1500,24,CAND_2228747,255,GLEN EIRA,0.47464720546350314
enhanced,1500,24,CAND_3985825,259,DAREBIN,0.4404706443780855
enhanced,1500,24,CAND_2459433,277,YARRA,0.36405740536605535
enhanced,1500,24,CAND_2774758,290,BAYSIDE,0.3008367198824087
enhanced,1500,24,CAND_1863241,293,STONNINGTON,0.5149647652178989
enhanced,1500,24,CAND_3461562,331,GLEN EIRA,0.2912016716573499
enhanced,1500,24,CAND_3981084,335,BOROONDARA,0.39277697755887864
enhanced,1500,24,CAND_2328292,355,GLEN EIRA,0.37718331699200613
enhanced,1500,24,CAND_1489275,356,STONNINGTON,0.2629009818918797
enhanced,1500,24,CAND_129898,378,BOROONDARA,0.2358474004577134
enhanced,1500,24,CAND_2246456,415,WHITEHORSE,0.5761331489603232
enhanced,1500,25,CAND_1108525,49,MARIBYRNONG,0.5230167353928568
enhanced,1500,25,CAND_437392,79,MOONEE VALLEY,0.4602531740912229
enhanced,1500,25,CAND_263271,103,MOONEE VALLEY,0.35804136327689473
enhanced,1500,25,CAND_1518983,127,PORT PHILLIP,0.37926448841777616
enhanced,1500,25,CAND_3142094,135,MERRI-BEK,0.4936712357221679
enhanced,1500,25,CAND_961717,141,MELBOURNE,0.7795599077108085
enhanced,1500,25,CAND_3344162,155,MELBOURNE,0.7113095353529799
enhanced,1500,25,CAND_2804967,177,MERRI-BEK,0.49164347284399035
enhanced,1500,25,CAND_505397,199,MELBOURNE,0.3821201413908698
enhanced,1500,25,CAND_3925052,203,MERRI-BEK,0.4960575895627154
enhanced,1500,25,CAND_2207421,225,YARRA,0.6301100444703408
enhanced,1500,25,CAND_2219048,231,PORT PHILLIP,0.6073689870742068
enhanced,1500,25,CAND_1449144,233,STONNINGTON,0.5841323024064116
enhanced,1500,25,CAND_3676601,250,DAREBIN,0.4750828759870738
enhanced,1500,25,CAND_2228747,255,GLEN EIRA,0.47464720546350314
enhanced,1500,25,CAND_3985825,259,DAREBIN,0.4404706443780855
enhanced,1500,25,CAND_3748439,269,YARRA,0.38609212279016614
enhanced,1500,25,CAND_2774758,290,BAYSIDE,0.3008367198824087
enhanced,1500,25,CAND_1863241,293,STONNINGTON,0.5149647652178989
enhanced,1500,25,CAND_3461562,331,GLEN EIRA,0.2912016716573499
enhanced,1500,25,CAND_3981084,335,BOROONDARA,0.39277697755887864
enhanced,1500,25,CAND_2328292,355,GLEN EIRA,0.37718331699200613
enhanced,1500,25,CAND_1489275,356,STONNINGTON,0.2629009818918797
enhanced,1500,25,CAND_129898,378,BOROONDARA,0.2358474004577134
enhanced,1500,25,CAND_2246456,415,WHITEHORSE,0.5761331489603232
enhanced,1500,26,CAND_1108525,49,MARIBYRNONG,0.5230167353928568
enhanced,1500,26,CAND_437392,79,MOONEE VALLEY,0.4602531740912229
enhanced,1500,26,CAND_263271,103,MOONEE VALLEY,0.35804136327689473
enhanced,1500,26,CAND_1518983,127,PORT PHILLIP,0.37926448841777616
enhanced,1500,26,CAND_3142094,135,MERRI-BEK,0.4936712357221679
enhanced,1500,26,CAND_961717,141,MELBOURNE,0.7795599077108085
enhanced,1500,26,CAND_3344162,155,MELBOURNE,0.7113095353529799
enhanced,1500,26,CAND_2804967,177,MERRI-BEK,0.49164347284399035
enhanced,1500,26,CAND_505397,199,MELBOURNE,0.3821201413908698
enhanced,1500,26,CAND_3925052,203,MERRI-BEK,0.4960575895627154
enhanced,1500,26,CAND_2207421,225,YARRA,0.6301100444703408
enhanced,1500,26,CAND_2219048,231,PORT PHILLIP,0.6073689870742068
enhanced,1500,26,CAND_1449144,233,STONNINGTON,0.5841323024064116
enhanced,1500,26,CAND_3676601,250,DAREBIN,0.4750828759870738
enhanced,1500,26,CAND_2228747,255,GLEN EIRA,0.47464720546350314
enhanced,1500,26,CAND_3985825,259,DAREBIN,0.4404706443780855
enhanced,1500,26,CAND_3748439,269,YARRA,0.38609212279016614
enhanced,1500,26,CAND_2774758,290,BAYSIDE,0.3008367198824087
enhanced,1500,26,CAND_1863241,293,STONNINGTON,0.5149647652178989
enhanced,1500,26,CAND_2896688,325,BOROONDARA,0.32354088152701077
enhanced,1500,26,CAND_3461562,331,GLEN EIRA,0.2912016716573499
enhanced,1500,26,CAND_3981084,335,BOROONDARA,0.39277697755887864
enhanced,1500,26,CAND_2328292,355,GLEN EIRA,0.37718331699200613
enhanced,1500,26,CAND_1489275,356,STONNINGTON,0.2629009818918797
enhanced,1500,26,CAND_129898,378,BOROONDARA,0.2358474004577134
enhanced,1500,26,CAND_2246456,415,WHITEHORSE,0.5761331489603232
enhanced,1500,27,CAND_1108525,49,MARIBYRNONG,0.5230167353928568
enhanced,1500,27,CAND_437392,79,MOONEE VALLEY,0.4602531740912229
enhanced,1500,27,CAND_263271,103,MOONEE VALLEY,0.35804136327689473
enhanced,1500,27,CAND_1518983,127,PORT PHILLIP,0.37926448841777616
enhanced,1500,27,CAND_3142094,135,MERRI-BEK,0.4936712357221679
enhanced,1500,27,CAND_961717,141,MELBOURNE,0.7795599077108085
enhanced,1500,27,CAND_3344162,155,MELBOURNE,0.7113095353529799
enhanced,1500,27,CAND_2804967,177,MERRI-BEK,0.49164347284399035
enhanced,1500,27,CAND_505397,199,MELBOURNE,0.3821201413908698
enhanced,1500,27,CAND_3925052,203,MERRI-BEK,0.4960575895627154
enhanced,1500,27,CAND_2207421,225,YARRA,0.6301100444703408
enhanced,1500,27,CAND_2219048,231,PORT PHILLIP,0.6073689870742068
enhanced,1500,27,CAND_1449144,233,STONNINGTON,0.5841323024064116
enhanced,1500,27,CAND_3676601,250,DAREBIN,0.4750828759870738
enhanced,1500,27,CAND_2228747,255,GLEN EIRA,0.47464720546350314
enhanced,1500,27,CAND_3985825,259,DAREBIN,0.4404706443780855
enhanced,1500,27,CAND_3748439,269,YARRA,0.38609212279016614
enhanced,1500,27,CAND_2774758,290,BAYSIDE,0.3008367198824087
enhanced,1500,27,CAND_1863241,293,STONNINGTON,0.5149647652178989
enhanced,1500,27,CAND_2896688,325,BOROONDARA,0.32354088152701077
enhanced,1500,27,CAND_3461562,331,GLEN EIRA,0.2912016716573499
enhanced,1500,27,CAND_3981084,335,BOROONDARA,0.39277697755887864
enhanced,1500,27,CAND_2328292,355,GLEN EIRA,0.37718331699200613
enhanced,1500,27,CAND_1489275,356,STONNINGTON,0.2629009818918797
enhanced,1500,27,CAND_129898,378,BOROONDARA,0.2358474004577134
enhanced,1500,27,CAND_2246456,415,WHITEHORSE,0.5761331489603232
enhanced,1500,27,CAND_3616379,491,MONASH,0.28726169148464137
enhanced,1500,28,CAND_1108525,49,MARIBYRNONG,0.5230167353928568
enhanced,1500,28,CAND_437392,79,MOONEE VALLEY,0.4602531740912229
enhanced,1500,28,CAND_263271,103,MOONEE VALLEY,0.35804136327689473
enhanced,1500,28,CAND_1518983,127,PORT PHILLIP,0.37926448841777616
enhanced,1500,28,CAND_3142094,135,MERRI-BEK,0.4936712357221679
enhanced,1500,28,CAND_961717,141,MELBOURNE,0.7795599077108085
enhanced,1500,28,CAND_3344162,155,MELBOURNE,0.7113095353529799
enhanced,1500,28,CAND_2804967,177,MERRI-BEK,0.49164347284399035
enhanced,1500,28,CAND_505397,199,MELBOURNE,0.3821201413908698
enhanced,1500,28,CAND_3925052,203,MERRI-BEK,0.4960575895627154
enhanced,1500,28,CAND_2207421,225,YARRA,0.6301100444703408
enhanced,1500,28,CAND_2219048,231,PORT PHILLIP,0.6073689870742068
enhanced,1500,28,CAND_1449144,233,STONNINGTON,0.5841323024064116
enhanced,1500,28,CAND_3676601,250,DAREBIN,0.4750828759870738
enhanced,1500,28,CAND_2228747,255,GLEN EIRA,0.47464720546350314
enhanced,1500,28,CAND_3985825,259,DAREBIN,0.4404706443780855
enhanced,1500,28,CAND_3748439,269,YARRA,0.38609212279016614
enhanced,1500,28,CAND_2774758,290,BAYSIDE,0.3008367198824087
enhanced,1500,28,CAND_1863241,293,STONNINGTON,0.5149647652178989
enhanced,1500,28,CAND_2896688,325,BOROONDARA,0.32354088152701077
enhanced,1500,28,CAND_3461562,331,GLEN EIRA,0.2912016716573499
enhanced,1500,28,CAND_3981084,335,BOROONDARA,0.39277697755887864
enhanced,1500,28,CAND_2328292,355,GLEN EIRA,0.37718331699200613
enhanced,1500,28,CAND_1489275,356,STONNINGTON,0.2629009818918797
enhanced,1500,28,CAND_662451,367,GLEN EIRA,0.35418174370190636
enhanced,1500,28,CAND_129898,378,BOROONDARA,0.2358474004577134
enhanced,1500,28,CAND_2246456,415,WHITEHORSE,0.5761331489603232
enhanced,1500,28,CAND_3616379,491,MONASH,0.28726169148464137
enhanced,1500,29,CAND_1108525,49,MARIBYRNONG,0.5230167353928568
enhanced,1500,29,CAND_437392,79,MOONEE VALLEY,0.4602531740912229
enhanced,1500,29,CAND_263271,103,MOONEE VALLEY,0.35804136327689473
enhanced,1500,29,CAND_1518983,127,PORT PHILLIP,0.37926448841777616
enhanced,1500,29,CAND_3142094,135,MERRI-BEK,0.4936712357221679
enhanced,1500,29,CAND_961717,141,MELBOURNE,0.7795599077108085
enhanced,1500,29,CAND_3344162,155,MELBOURNE,0.7113095353529799
enhanced,1500,29,CAND_2804967,177,MERRI-BEK,0.49164347284399035
enhanced,1500,29,CAND_505397,199,MELBOURNE,0.3821201413908698
enhanced,1500,29,CAND_3925052,203,MERRI-BEK,0.4960575895627154
enhanced,1500,29,CAND_2207421,225,YARRA,0.6301100444703408
enhanced,1500,29,CAND_2219048,231,PORT PHILLIP,0.6073689870742068
enhanced,1500,29,CAND_1449144,233,STONNINGTON,0.5841323024064116
enhanced,1500,29,CAND_3676601,250,DAREBIN,0.4750828759870738
enhanced,1500,29,CAND_4021585,252,BAYSIDE,0.26185990744618143
enhanced,1500,29,CAND_2228747,255,GLEN EIRA,0.47464720546350314
enhanced,1500,29,CAND_3985825,259,DAREBIN,0.4404706443780855
enhanced,1500,29,CAND_3748439,269,YARRA,0.38609212279016614
enhanced,1500,29,CAND_2774758,290,BAYSIDE,0.3008367198824087
enhanced,1500,29,CAND_1863241,293,STONNINGTON,0.5149647652178989
enhanced,1500,29,CAND_2896688,325,BOROONDARA,0.32354088152701077
enhanced,1500,29,CAND_3461562,331,GLEN EIRA,0.2912016716573499
enhanced,1500,29,CAND_3981084,335,BOROONDARA,0.39277697755887864
enhanced,1500,29,CAND_2328292,355,GLEN EIRA,0.37718331699200613
enhanced,1500,29,CAND_1489275,356,STONNINGTON,0.2629009818918797
enhanced,1500,29,CAND_662451,367,GLEN EIRA,0.35418174370190636
enhanced,1500,29,CAND_129898,378,BOROONDARA,0.2358474004577134
enhanced,1500,29,CAND_2246456,415,WHITEHORSE,0.5761331489603232
enhanced,1500,29,CAND_3616379,491,MONASH,0.28726169148464137
enhanced,1500,30,CAND_1108525,49,MARIBYRNONG,0.5230167353928568
enhanced,1500,30,CAND_437392,79,MOONEE VALLEY,0.4602531740912229
enhanced,1500,30,CAND_263271,103,MOONEE VALLEY,0.35804136327689473
enhanced,1500,30,CAND_1952781,105,MERRI-BEK,0.19387104780679518
enhanced,1500,30,CAND_1518983,127,PORT PHILLIP,0.37926448841777616
enhanced,1500,30,CAND_3142094,135,MERRI-BEK,0.4936712357221679
enhanced,1500,30,CAND_961717,141,MELBOURNE,0.7795599077108085
enhanced,1500,30,CAND_3344162,155,MELBOURNE,0.7113095353529799
enhanced,1500,30,CAND_2804967,177,MERRI-BEK,0.49164347284399035
enhanced,1500,30,CAND_505397,199,MELBOURNE,0.3821201413908698
enhanced,1500,30,CAND_3925052,203,MERRI-BEK,0.4960575895627154
enhanced,1500,30,CAND_2207421,225,YARRA,0.6301100444703408
enhanced,1500,30,CAND_2219048,231,PORT PHILLIP,0.6073689870742068
enhanced,1500,30,CAND_1449144,233,STONNINGTON,0.5841323024064116
enhanced,1500,30,CAND_3676601,250,DAREBIN,0.4750828759870738
enhanced,1500,30,CAND_4021585,252,BAYSIDE,0.26185990744618143
enhanced,1500,30,CAND_2228747,255,GLEN EIRA,0.47464720546350314
enhanced,1500,30,CAND_3985825,259,DAREBIN,0.4404706443780855
enhanced,1500,30,CAND_3748439,269,YARRA,0.38609212279016614
enhanced,1500,30,CAND_2774758,290,BAYSIDE,0.3008367198824087
enhanced,1500,30,CAND_1863241,293,STONNINGTON,0.5149647652178989
enhanced,1500,30,CAND_2896688,325,BOROONDARA,0.32354088152701077
enhanced,1500,30,CAND_3461562,331,GLEN EIRA,0.2912016716573499
enhanced,1500,30,CAND_3981084,335,BOROONDARA,0.39277697755887864
enhanced,1500,30,CAND_2328292,355,GLEN EIRA,0.37718331699200613
enhanced,1500,30,CAND_1489275,356,STONNINGTON,0.2629009818918797
enhanced,1500,30,CAND_662451,367,GLEN EIRA,0.35418174370190636
enhanced,1500,30,CAND_129898,378,BOROONDARA,0.2358474004577134
enhanced,1500,30,CAND_2246456,415,WHITEHORSE,0.5761331489603232
enhanced,1500,30,CAND_3616379,491,MONASH,0.28726169148464137
enhanced,1500,31,CAND_1108525,49,MARIBYRNONG,0.5230167353928568
enhanced,1500,31,CAND_437392,79,MOONEE VALLEY,0.4602531740912229
enhanced,1500,31,CAND_263271,103,MOONEE VALLEY,0.35804136327689473
enhanced,1500,31,CAND_1952781,105,MERRI-BEK,0.19387104780679518
enhanced,1500,31,CAND_1518983,127,PORT PHILLIP,0.37926448841777616
enhanced,1500,31,CAND_3142094,135,MERRI-BEK,0.4936712357221679
enhanced,1500,31,CAND_961717,141,MELBOURNE,0.7795599077108085
enhanced,1500,31,CAND_3344162,155,MELBOURNE,0.7113095353529799
enhanced,1500,31,CAND_2804967,177,MERRI-BEK,0.49164347284399035
