POW_SA2_CODE_2021,CoPSW_1250_1499_H_0,CoPSW_1250_1499_H_1_19,CoPSW_1250_1499_H_20_29,CoPSW_1250_1499_H_30_34,CoPSW_1250_1499_H_35_39,CoPSW_1250_1499_H_40_44,CoPSW_1250_1499_H_45_49,CoPSW_1250_1499_H_50ov,CoPSW_1250_1499_H_NS,CoPSW_1250_1499_H_Tot,CoPSW_1500_1749_H_0,CoPSW_1500_1749_H_1_19,CoPSW_1500_1749_H_20_29,CoPSW_1500_1749_H_30_34,CoPSW_1500_1749_H_35_39,CoPSW_1500_1749_H_40_44,CoPSW_1500_1749_H_45_49,CoPSW_1500_1749_H_50ov,CoPSW_1500_1749_H_NS,CoPSW_1500_1749_H_Tot,CoPSW_1750_1999_H_0,CoPSW_1750_1999_H_1_19,CoPSW_1750_1999_H_20_29,CoPSW_1750_1999_H_30_34,CoPSW_1750_1999_H_35_39,CoPSW_1750_1999_H_40_44,CoPSW_1750_1999_H_45_49,CoPSW_1750_1999_H_50ov,CoPSW_1750_1999_H_NS,CoPSW_1750_1999_H_Tot,CoPSW_2000_2999_H_0,CoPSW_2000_2999_H_1_19,CoPSW_2000_2999_H_20_29,CoPSW_2000_2999_H_30_34,CoPSW_2000_2999_H_35_39,CoPSW_2000_2999_H_40_44,CoPSW_2000_2999_H_45_49,CoPSW_2000_2999_H_50ov,CoPSW_2000_2999_H_NS,CoPSW_2000_2999_H_Tot,CoPSW_3000_3499_H_0,CoPSW_3000_3499_H_1_19,CoPSW_3000_3499_H_20_29,CoPSW_3000_3499_H_30_34,CoPSW_3000_3499_H_35_39,CoPSW_3000_3499_H_40_44,CoPSW_3000_3499_H_45_49,CoPSW_3000_3499_H_50ov,CoPSW_3000_3499_H_NS,CoPSW_3000_3499_H_Tot,CoPSW_3500mo_H_0,CoPSW_3500mo_H_1_19,CoPSW_3500mo_H_20_29,CoPSW_3500mo_H_30_34,CoPSW_3500mo_H_35_39,CoPSW_3500mo_H_40_44,CoPSW_3500mo_H_45_49,CoPSW_3500mo_H_50ov,CoPSW_3500mo_H_NS,CoPSW_3500mo_H_Tot,CoPSW_PINS_H_0,CoPSW_PINS_H_1_19,CoPSW_PINS_H_20_29,CoPSW_PINS_H_30_34,CoPSW_PINS_H_35_39,CoPSW_PINS_H_40_44,CoPSW_PINS_H_45_49,CoPSW_PINS_H_50ov,CoPSW_PINS_H_NS,CoPSW_PINS_H_Tot,CoPSW_Tot_H_0,CoPSW_Tot_H_1_19,CoPSW_Tot_H_20_29,CoPSW_Tot_H_30_34,CoPSW_Tot_H_35_39,CoPSW_Tot_H_40_44,CoPSW_Tot_H_45_49,CoPSW_Tot_H_50ov,CoPSW_Tot_H_NS,CoPSW_Tot_H_Tot,ClAW_NNI_H_0,ClAW_NNI_H_1_19,ClAW_NNI_H_20_29,ClAW_NNI_H_30_34,ClAW_NNI_H_35_39,ClAW_NNI_H_40_44,ClAW_NNI_H_45_49,ClAW_NNI_H_50ov,ClAW_NNI_H_NS,ClAW_NNI_H_Tot,ClAW_1_149_H_0,ClAW_1_149_H_1_19,ClAW_1_149_H_20_29,ClAW_1_149_H_30_34,ClAW_1_149_H_35_39,ClAW_1_149_H_40_44,ClAW_1_149_H_45_49,ClAW_1_149_H_50ov,ClAW_1_149_H_NS,ClAW_1_149_H_Tot,ClAW_150_299_H_0,ClAW_150_299_H_1_19,ClAW_150_299_H_20_29,ClAW_150_299_H_30_34,ClAW_150_299_H_35_39,ClAW_150_299_H_40_44,ClAW_150_299_H_45_49,ClAW_150_299_H_50ov,ClAW_150_299_H_NS,ClAW_150_299_H_Tot,ClAW_300_399_H_0,ClAW_300_399_H_1_19,ClAW_300_399_H_20_29,ClAW_300_399_H_30_34,ClAW_300_399_H_35_39,ClAW_300_399_H_40_44,ClAW_300_399_H_45_49,ClAW_300_399_H_50ov,ClAW_300_399_H_NS,ClAW_300_399_H_Tot,ClAW_400_499_H_0,ClAW_400_499_H_1_19,ClAW_400_499_H_20_29,ClAW_400_499_H_30_34,ClAW_400_499_H_35_39,ClAW_400_499_H_40_44,ClAW_400_499_H_45_49,ClAW_400_499_H_50ov,ClAW_400_499_H_NS,ClAW_400_499_H_Tot,ClAW_500_649_H_0,ClAW_500_649_H_1_19,ClAW_500_649_H_20_29,ClAW_500_649_H_30_34,ClAW_500_649_H_35_39,ClAW_500_649_H_40_44,ClAW_500_649_H_45_49,ClAW_500_649_H_50ov,ClAW_500_649_H_NS,ClAW_500_649_H_Tot,ClAW_650_799_H_0,ClAW_650_799_H_1_19,ClAW_650_799_H_20_29,ClAW_650_799_H_30_34,ClAW_650_799_H_35_39,ClAW_650_799_H_40_44,ClAW_650_799_H_45_49,ClAW_650_799_H_50ov,ClAW_650_799_H_NS,ClAW_650_799_H_Tot,ClAW_800_999_H_0,ClAW_800_999_H_1_19,ClAW_800_999_H_20_29,ClAW_800_999_H_30_34,ClAW_800_999_H_35_39,ClAW_800_999_H_40_44,ClAW_800_999_H_45_49,ClAW_800_999_H_50ov,ClAW_800_999_H_NS,ClAW_800_999_H_Tot,ClAW_1000_1249_H_0,ClAW_1000_1249_H_1_19,ClAW_1000_1249_H_20_29,ClAW_1000_1249_H_30_34,ClAW_1000_1249_H_35_39,ClAW_1000_1249_H_40_44,ClAW_1000_1249_H_45_49,ClAW_1000_1249_H_50ov,ClAW_1000_1249_H_NS,ClAW_1000_1249_H_Tot,ClAW_1250_1499_H_0,ClAW_1250_1499_H_1_19,ClAW_1250_1499_H_20_29,ClAW_1250_1499_H_30_34,ClAW_1250_1499_H_35_39,ClAW_1250_1499_H_40_44,ClAW_1250_1499_H_45_49,ClAW_1250_1499_H_50ov,ClAW_1250_1499_H_NS,ClAW_1250_1499_H_Tot,ClAW_1500_1749_H_0,ClAW_1500_1749_H_1_19,ClAW_1500_1749_H_20_29,ClAW_1500_1749_H_30_34,ClAW_1500_1749_H_35_39,ClAW_1500_1749_H_40_44,ClAW_1500_1749_H_45_49,ClAW_1500_1749_H_50ov,ClAW_1500_1749_H_NS,ClAW_1500_1749_H_Tot,ClAW_1750_1999_H_0,ClAW_1750_1999_H_1_19,ClAW_1750_1999_H_20_29,ClAW_1750_1999_H_30_34,ClAW_1750_1999_H_35_39,ClAW_1750_1999_H_40_44,ClAW_1750_1999_H_45_49,ClAW_1750_1999_H_50ov,ClAW_1750_1999_H_NS,ClAW_1750_1999_H_Tot
213041571,0,0,0,0,4,0,0,3,0,6,0,0,0,4,6,4,0,0,0,14,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,29,34,18,31,12,3,6,0,151,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,7,0,3,3,0,0,0,0,0,0,8,0,0,0,0,3,6,0,0,0,9,0,0,0,0,5,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3
213041572,0,0,0,3,0,0,0,0,0,4,0,0,0,0,3,0,0,5,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,28,34,11,24,7,0,8,4,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,5,7,0,0,0,0,0,20,0,0,0,8,8,4,0,0,0,20,0,0,0,0,9,7,0,5,0,24,0,0,0,0,8,5,0,0,0,19,0,0,0,0,3,4,0,0,0,3,0,0,0,0,3,0,0,0,0,6
213041573,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,24,13,16,10,3,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,0,0,0,0,3,0,0,0,0,9,0,0,0,0,6,0,0,0,0,4,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0
213041574,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,12,16,11,9,6,7,4,4,3,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,6,0,3,3,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,4,0,0,6,0,0,0,0,0,0,5,0,3,7,0,0,0,0,0,0,10,0,3,4,0,10,0,0,0,0,19,0,0,0,0,5,4,0,0,0,14,0,0,0,6,7,7,0,6,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5
213041575,0,0,5,0,6,3,0,0,0,12,0,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,4,5,7,0,21,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,23,75,62,25,68,25,9,13,11,305,0,4,0,0,0,0,0,0,0,6,0,9,0,0,0,0,0,0,0,9,0,12,0,0,0,0,0,0,0,6,0,7,0,0,0,0,0,0,0,7,0,3,3,0,0,0,0,0,0,8,0,4,3,4,0,0,0,0,0,15,0,0,11,8,0,7,0,0,0,23,0,3,7,3,12,10,0,0,5,34,0,4,5,5,19,10,0,0,0,49,0,0,3,0,6,3,0,0,0,15,0,0,0,0,5,4,0,0,0,16,0,3,0,0,0,0,0,0,0,8
213041576,0,0,0,0,0,0,0,0,0,9,0,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,39,45,41,43,12,0,5,0,192,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,11,0,4,5,0,3,0,0,0,0,12,3,4,3,0,0,7,0,0,0,17,0,0,3,0,5,4,0,3,0,19,0,0,0,0,10,0,0,0,0,18,0,0,0,0,3,5,0,0,0,11,0,5,0,0,5,9,0,0,0,19,0,0,0,0,0,0,0,0,0,8
213041577,9,11,7,18,25,9,0,3,0,81,6,4,0,0,20,18,7,10,0,63,6,0,0,0,4,11,12,8,0,41,11,0,0,0,5,25,7,14,0,64,0,0,0,0,0,0,4,4,0,8,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,82,187,139,92,162,102,37,50,14,862,0,0,5,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,12,4,6,7,0,5,0,0,0,0,16,3,17,3,0,0,0,0,0,0,28,0,29,12,4,0,0,0,0,0,50,3,16,33,4,4,4,0,0,0,67,3,12,25,19,21,4,0,0,4,82,7,5,26,16,44,22,10,0,0,136,9,4,12,10,65,35,3,10,0,138,0,0,4,9,42,34,6,6,0,108,3,0,3,4,17,22,3,5,0,62,5,0,0,4,10,13,0,0,0,39
213041578,0,3,3,4,15,11,0,0,0,31,0,0,5,4,7,0,0,0,0,17,0,0,0,0,4,0,0,0,0,13,0,0,0,0,3,0,5,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,24,91,110,83,107,44,4,17,3,489,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,5,0,10,0,0,0,0,0,0,0,7,0,6,3,0,0,0,0,0,0,7,0,0,6,3,0,0,0,0,0,12,0,0,8,0,6,5,0,0,0,21,0,0,7,3,5,6,5,0,0,27,0,0,3,3,10,0,0,6,0,24,0,0,0,0,4,0,0,0,0,12,0,0,0,0,3,6,0,0,0,8,0,0,0,0,0,0,0,0,0,7
213051361,0,5,9,8,9,5,0,0,0,39,0,0,0,3,0,3,0,6,0,16,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,43,167,144,85,120,28,10,23,13,639,0,7,5,0,0,0,0,0,0,10,5,12,3,0,0,0,0,0,0,20,0,14,3,0,0,3,0,0,0,21,0,24,7,0,0,0,0,0,0,38,0,18,27,8,0,0,0,0,0,46,0,26,42,14,7,9,0,0,0,92,9,14,23,18,31,4,0,0,0,111,4,16,23,22,76,30,14,4,0,198,13,0,15,18,67,57,15,13,0,200,0,3,10,8,38,42,13,12,0,123,0,3,4,0,23,16,8,4,0,71,0,3,0,5,8,14,0,3,0,34
213051362,0,0,0,0,10,4,0,0,0,22,0,0,0,0,6,3,6,4,0,22,3,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,13,84,248,124,114,122,56,14,27,16,807,0,0,0,0,0,0,0,0,0,5,4,15,0,0,0,0,0,0,0,14,0,17,0,0,0,0,0,0,0,18,0,20,0,0,0,0,0,0,0,22,3,12,8,0,0,0,0,0,0,27,0,17,24,0,0,0,0,0,0,49,5,7,19,3,4,3,0,0,0,45,4,9,14,15,26,3,4,0,0,64,3,0,5,11,33,12,0,4,3,75,0,0,0,3,28,5,6,0,0,37,0,0,0,3,8,9,0,5,0,19,0,0,0,0,9,5,0,0,0,13
213051363,0,7,3,7,30,11,11,3,0,76,0,0,0,4,14,20,8,0,4,46,4,0,0,4,8,9,0,4,0,25,4,6,3,0,8,20,15,8,0,60,0,0,0,0,0,0,3,4,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,5,50,153,103,113,180,104,45,26,34,809,0,6,3,0,0,0,0,0,0,12,7,6,0,0,0,0,0,0,0,12,5,11,0,5,0,0,0,0,0,22,0,20,3,0,0,0,0,0,0,35,3,21,15,0,7,0,0,0,0,52,0,22,53,13,11,4,0,0,4,112,6,18,53,32,44,22,0,0,0,177,11,15,41,43,156,92,9,13,4,388,12,17,22,45,251,162,34,28,0,574,10,3,12,20,184,148,49,35,3,464,11,7,3,16,107,114,27,46,0,331,8,0,3,5,43,66,30,33,0,186
213051368,0,5,13,28,55,45,11,18,0,173,4,9,4,17,52,55,12,22,0,173,20,4,5,3,30,41,16,15,3,117,7,0,3,0,10,61,10,23,0,121,0,0,0,0,0,8,3,4,0,7,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,6,4,13,172,385,349,244,333,289,60,102,34,1967,0,7,0,0,0,0,0,0,0,6,3,8,0,0,0,0,0,0,0,14,0,29,4,0,0,0,0,0,0,35,8,37,9,3,0,0,0,0,0,50,6,31,20,6,0,0,0,0,0,58,3,44,62,11,5,3,0,0,4,130,9,22,68,42,25,16,0,0,0,187,15,15,56,61,88,41,4,0,0,281,12,21,28,36,106,70,13,12,4,297,5,8,9,21,90,58,9,13,0,226,0,3,7,12,49,44,8,7,0,133,3,6,0,4,37,20,3,8,0,86
213051464,0,0,3,0,0,0,3,3,0,16,0,6,0,0,3,3,0,0,0,13,0,0,0,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,84,64,43,73,34,8,6,0,356,0,0,4,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,4,0,10,0,0,0,0,0,0,0,13,0,9,3,0,0,0,0,0,0,15,0,3,3,0,0,0,0,0,0,12,0,4,7,4,4,0,0,0,0,28,0,9,0,0,9,9,0,0,0,26,0,0,6,0,14,5,0,0,0,34,0,6,0,3,9,3,0,0,0,17,0,0,4,0,4,11,0,3,0,17,0,0,0,0,3,3,0,0,0,12
213051466,0,0,0,0,4,3,0,0,0,14,0,0,0,3,6,0,0,4,0,11,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,32,52,62,50,68,28,11,11,5,312,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,11,0,3,4,0,0,0,0,0,0,12,0,5,4,4,0,0,0,0,0,14,0,0,6,0,6,0,0,0,0,19,0,4,5,4,11,6,0,3,0,28,0,0,0,0,15,3,0,0,0,23,0,0,4,0,0,4,0,0,0,10,0,0,0,0,3,9,3,3,0,15,0,0,0,0,7,5,0,0,0,7
213051467,0,0,8,3,15,0,0,0,0,28,0,0,0,4,9,3,0,0,0,22,0,0,0,0,0,4,0,0,0,10,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,39,151,134,68,118,37,3,12,12,571,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,15,0,12,0,0,0,0,0,0,0,16,0,15,3,0,0,0,0,0,0,21,0,7,4,0,0,0,0,0,0,16,0,10,15,0,0,0,0,0,0,30,4,4,15,3,7,0,0,0,0,32,0,4,10,15,9,4,0,0,0,47,0,0,0,13,16,6,3,0,0,47,0,4,0,4,11,8,5,0,0,24,0,0,5,3,12,8,0,3,0,25,0,0,0,0,0,0,0,3,0,11
213051468,0,0,0,5,11,4,4,4,0,21,0,3,0,0,3,4,0,0,0,10,0,0,0,0,3,0,0,0,0,3,0,0,0,0,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,25,82,60,63,90,20,12,14,4,363,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,6,0,0,0,0,0,0,3,0,4,3,0,0,0,0,0,0,9,0,3,7,0,0,0,0,0,0,11,0,3,11,0,0,4,0,0,0,23,6,5,6,0,7,0,0,0,0,20,0,4,4,5,12,7,0,0,0,29,3,0,0,4,15,5,0,3,0,28,0,0,0,9,5,7,4,3,0,25,0,0,0,0,7,3,0,0,0,16,0,0,0,0,4,0,0,0,0,9
213051579,0,0,0,0,4,0,3,6,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,37,52,39,38,9,3,13,4,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,3,6,0,0,0,0,0,0,8,0,0,8,4,7,0,0,0,0,13,3,0,0,0,6,6,0,0,0,12,0,3,0,0,6,7,0,0,0,18,0,0,0,0,6,4,0,0,0,12,0,0,0,0,0,4,0,0,0,10,0,0,0,0,3,0,0,5,0,4
213051580,0,0,4,0,8,6,0,3,0,27,0,0,0,9,6,0,0,5,0,16,5,0,3,0,8,0,5,0,0,16,4,0,4,0,4,3,8,7,0,28,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,65,195,151,64,99,50,17,25,7,685,0,4,0,0,0,0,0,0,0,8,3,9,0,0,0,0,0,0,0,11,4,18,0,0,0,0,0,0,0,19,0,26,3,0,0,0,0,0,0,31,0,11,14,0,0,0,0,0,0,28,0,18,22,8,6,0,0,0,0,56,4,8,24,12,15,8,0,0,0,73,0,7,10,13,19,14,0,0,0,61,0,6,4,5,34,15,6,0,0,76,3,0,6,8,18,17,4,5,0,55,0,0,7,0,9,12,8,0,0,36,0,0,0,0,5,9,0,3,0,18
213051581,0,4,0,0,3,3,0,0,0,15,0,0,0,0,3,0,0,0,0,6,0,0,0,6,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,54,61,60,77,20,0,9,4,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,6,4,0,0,0,0,0,0,4,0,0,6,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,4,0,0,4,3,0,4,0,0,0,15,0,0,0,3,3,0,0,0,0,21,0,0,4,0,7,11,0,0,0,22,0,0,4,0,7,3,0,0,0,11,0,0,0,0,3,3,0,0,0,5,0,0,0,0,0,0,0,0,0,6
213051582,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,13,23,19,36,16,0,7,9,123,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,9,0,0,0,0,0,3,0,0,0,9,0,0,0,0,6,4,4,0,0,14,0,0,0,4,3,0,0,0,0,6,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3
213051583,0,0,3,4,3,9,0,4,0,31,0,0,0,0,3,11,0,4,0,22,0,0,0,0,5,3,0,9,0,19,0,0,0,0,0,3,4,9,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,28,108,136,88,137,55,14,37,10,615,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,7,0,7,3,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,4,0,10,9,5,0,0,0,0,0,19,0,10,13,4,4,0,0,0,0,33,0,7,9,10,10,5,0,0,0,37,0,8,13,8,14,7,0,0,0,53,0,0,8,0,24,6,0,0,0,47,0,0,6,0,5,9,0,0,0,27,0,0,4,0,11,8,0,0,0,24,0,0,0,6,0,3,0,0,0,6
213051584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,5,0,3,0,3,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,7,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0
213051585,0,0,0,0,0,5,0,0,0,6,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,6,0,0,3,0,0,0,4,0,18,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,46,44,29,52,31,4,17,0,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,5,0,5,3,0,0,0,0,0,0,12,0,5,5,5,3,0,0,0,0,14,0,0,0,0,5,4,0,0,0,9,0,0,0,0,9,4,0,0,0,11,0,0,0,0,7,4,0,0,0,16,0,0,0,0,4,5,0,0,0,5,0,0,0,0,0,0,0,0,0,4
213051586,13,3,5,0,74,26,4,15,4,154,12,3,6,0,99,34,11,17,0,177,0,0,0,4,41,4,4,14,0,69,0,0,0,0,17,12,11,14,0,61,0,0,0,0,3,0,0,0,0,6,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,3,0,0,6,12,46,60,51,35,330,108,42,80,22,772,0,3,0,0,0,3,0,0,0,3,0,3,5,0,0,0,0,0,0,10,0,9,0,0,0,0,0,0,0,12,0,14,6,0,0,0,0,0,0,24,0,15,21,0,3,0,0,0,3,39,0,14,18,6,7,7,0,0,0,57,0,12,29,18,23,13,0,0,0,96,3,11,14,21,90,66,8,10,0,235,3,12,10,21,137,101,20,10,4,313,0,6,3,9,89,86,26,30,0,257,3,3,0,3,80,69,13,34,0,210,3,3,0,0,31,32,10,26,0,97
213051587,0,0,0,0,0,0,0,3,0,8,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,42,38,26,46,14,4,12,5,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,10,0,4,3,0,0,0,0,0,0,4,0,4,3,0,0,0,0,0,0,9,0,3,6,4,8,0,0,0,0,23,0,3,0,4,15,0,0,0,0,22,0,0,3,0,12,11,0,4,0,29,0,0,3,0,8,11,3,3,0,32,0,0,0,0,6,4,0,0,0,14,0,0,0,0,0,0,0,0,0,0
213051588,0,0,0,3,8,4,0,4,0,16,0,4,0,6,0,7,0,0,0,14,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,19,92,82,61,89,43,4,17,11,420,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,7,3,0,0,0,0,0,0,7,0,3,5,3,0,0,0,0,0,14,0,4,4,3,5,5,0,0,0,11,0,0,4,0,6,8,0,0,0,16,0,5,0,9,13,9,0,0,0,28,0,0,3,0,5,11,0,0,0,26,0,0,0,0,10,0,0,6,0,15,0,0,0,0,0,0,0,0,0,3
