POW_SA2_CODE_2021,LE_IDNS_PINS_Mng,LE_IDNS_PINS_Pro,LE_IDNS_PINS_TecTW,LE_IDNS_PINS_CoPSW,LE_IDNS_PINS_ClAW,LE_IDNS_PINS_SWks,LE_IDNS_PINS_MaOpDv,LE_IDNS_PINS_Lab,LE_IDNS_PINS_IDNS,LE_IDNS_PINS_Tot,LE_IDNS_Tot_Mng,LE_IDNS_Tot_Pro,LE_IDNS_Tot_TecTW,LE_IDNS_Tot_CoPSW,LE_IDNS_Tot_ClAW,LE_IDNS_Tot_SWks,LE_IDNS_Tot_MaOpDv,LE_IDNS_Tot_Lab,LE_IDNS_Tot_IDNS,LE_IDNS_Tot_Tot,Tot_NNI_Mng,Tot_NNI_Pro,Tot_NNI_TecTW,Tot_NNI_CoPSW,Tot_NNI_ClAW,Tot_NNI_SWks,Tot_NNI_MaOpDv,Tot_NNI_Lab,Tot_NNI_IDNS,Tot_NNI_Tot,Tot_1_149_Mng,Tot_1_149_Pro,Tot_1_149_TecTW,Tot_1_149_CoPSW,Tot_1_149_ClAW,Tot_1_149_SWks,Tot_1_149_MaOpDv,Tot_1_149_Lab,Tot_1_149_IDNS,Tot_1_149_Tot,Tot_150_299_Mng,Tot_150_299_Pro,Tot_150_299_TecTW,Tot_150_299_CoPSW,Tot_150_299_ClAW,Tot_150_299_SWks,Tot_150_299_MaOpDv,Tot_150_299_Lab,Tot_150_299_IDNS,Tot_150_299_Tot,Tot_300_399_Mng,Tot_300_399_Pro,Tot_300_399_TecTW,Tot_300_399_CoPSW,Tot_300_399_ClAW,Tot_300_399_SWks,Tot_300_399_MaOpDv,Tot_300_399_Lab,Tot_300_399_IDNS,Tot_300_399_Tot,Tot_400_499_Mng,Tot_400_499_Pro,Tot_400_499_TecTW,Tot_400_499_CoPSW,Tot_400_499_ClAW,Tot_400_499_SWks,Tot_400_499_MaOpDv,Tot_400_499_Lab,Tot_400_499_IDNS,Tot_400_499_Tot,Tot_500_649_Mng,Tot_500_649_Pro,Tot_500_649_TecTW,Tot_500_649_CoPSW,Tot_500_649_ClAW,Tot_500_649_SWks,Tot_500_649_MaOpDv,Tot_500_649_Lab,Tot_500_649_IDNS,Tot_500_649_Tot,Tot_650_799_Mng,Tot_650_799_Pro,Tot_650_799_TecTW,Tot_650_799_CoPSW,Tot_650_799_ClAW,Tot_650_799_SWks,Tot_650_799_MaOpDv,Tot_650_799_Lab,Tot_650_799_IDNS,Tot_650_799_Tot,Tot_800_999_Mng,Tot_800_999_Pro,Tot_800_999_TecTW,Tot_800_999_CoPSW,Tot_800_999_ClAW,Tot_800_999_SWks,Tot_800_999_MaOpDv,Tot_800_999_Lab,Tot_800_999_IDNS,Tot_800_999_Tot,Tot_1000_1249_Mng,Tot_1000_1249_Pro,Tot_1000_1249_TecTW,Tot_1000_1249_CoPSW,Tot_1000_1249_ClAW,Tot_1000_1249_SWks,Tot_1000_1249_MaOpDv,Tot_1000_1249_Lab,Tot_1000_1249_IDNS,Tot_1000_1249_Tot,Tot_1250_1499_Mng,Tot_1250_1499_Pro,Tot_1250_1499_TecTW,Tot_1250_1499_CoPSW,Tot_1250_1499_ClAW,Tot_1250_1499_SWks,Tot_1250_1499_MaOpDv,Tot_1250_1499_Lab,Tot_1250_1499_IDNS,Tot_1250_1499_Tot,Tot_1500_1749_Mng,Tot_1500_1749_Pro,Tot_1500_1749_TecTW,Tot_1500_1749_CoPSW,Tot_1500_1749_ClAW,Tot_1500_1749_SWks,Tot_1500_1749_MaOpDv,Tot_1500_1749_Lab,Tot_1500_1749_IDNS,Tot_1500_1749_Tot,Tot_1750_1999_Mng,Tot_1750_1999_Pro,Tot_1750_1999_TecTW,Tot_1750_1999_CoPSW,Tot_1750_1999_ClAW,Tot_1750_1999_SWks,Tot_1750_1999_MaOpDv,Tot_1750_1999_Lab,Tot_1750_1999_IDNS,Tot_1750_1999_Tot,Tot_2000_2999_Mng,Tot_2000_2999_Pro,Tot_2000_2999_TecTW,Tot_2000_2999_CoPSW,Tot_2000_2999_ClAW,Tot_2000_2999_SWks,Tot_2000_2999_MaOpDv,Tot_2000_2999_Lab,Tot_2000_2999_IDNS,Tot_2000_2999_Tot,Tot_3000_3499_Mng,Tot_3000_3499_Pro,Tot_3000_3499_TecTW,Tot_3000_3499_CoPSW,Tot_3000_3499_ClAW,Tot_3000_3499_SWks,Tot_3000_3499_MaOpDv,Tot_3000_3499_Lab,Tot_3000_3499_IDNS,Tot_3000_3499_Tot,Tot_3500mo_Mng,Tot_3500mo_Pro,Tot_3500mo_TecTW,Tot_3500mo_CoPSW,Tot_3500mo_ClAW,Tot_3500mo_SWks,Tot_3500mo_MaOpDv,Tot_3500mo_Lab,Tot_3500mo_IDNS,Tot_3500mo_Tot,Tot_PINS_Mng,Tot_PINS_Pro,Tot_PINS_TecTW,Tot_PINS_CoPSW,Tot_PINS_ClAW,Tot_PINS_SWks,Tot_PINS_MaOpDv,Tot_PINS_Lab,Tot_PINS_IDNS,Tot_PINS_Tot,Tot_Tot_Mng,Tot_Tot_Pro,Tot_Tot_TecTW,Tot_Tot_CoPSW,Tot_Tot_ClAW,Tot_Tot_SWks,Tot_Tot_MaOpDv,Tot_Tot_Lab,Tot_Tot_IDNS,Tot_Tot_Tot
207011152,0,0,0,0,7,0,0,0,10,26,26,44,16,18,27,16,9,9,21,197,7,12,5,0,3,3,0,0,0,34,7,16,4,21,14,5,0,4,0,70,9,31,3,32,8,22,0,10,0,115,18,26,7,35,20,26,0,14,4,166,7,40,22,52,38,35,0,22,3,222,17,60,36,69,61,44,13,30,8,333,34,98,49,92,80,64,12,40,9,472,69,182,90,99,126,73,19,26,13,696,104,349,123,83,288,73,18,34,15,1088,102,429,108,53,216,69,19,20,7,1019,155,516,75,24,140,46,16,12,9,991,138,413,54,8,80,33,23,7,10,775,479,904,73,14,112,78,16,13,8,1701,187,194,7,0,28,24,3,0,4,453,528,398,11,0,48,34,0,0,7,1025,11,24,3,3,13,3,0,0,25,83,1873,3689,674,591,1275,632,153,237,121,9248
207011154,0,0,0,3,0,0,0,0,0,9,0,15,6,9,5,0,0,0,3,42,0,5,0,0,4,0,0,0,0,6,0,3,0,9,0,0,0,3,0,17,0,5,5,10,10,7,0,0,0,33,0,12,5,20,8,3,0,5,0,54,5,16,10,33,9,9,0,3,0,81,6,21,11,42,33,9,0,6,0,125,5,35,24,62,28,11,0,5,4,176,17,58,42,37,45,12,0,11,9,234,28,84,29,35,48,8,5,4,5,245,23,88,24,27,42,10,0,8,4,221,40,101,20,11,30,11,0,0,9,227,29,78,12,5,14,3,0,0,0,150,70,152,18,3,21,10,0,6,5,283,33,32,3,4,3,0,0,0,0,78,75,74,6,0,3,0,0,0,0,154,3,5,0,6,3,0,0,0,7,22,350,777,199,294,302,89,8,51,42,2111
207011155,0,0,0,0,0,0,0,0,9,10,15,29,7,24,17,13,0,8,19,127,9,11,0,5,6,0,0,0,3,28,0,9,7,10,8,4,0,4,0,42,7,21,4,25,28,16,4,0,0,113,8,29,13,22,29,15,0,7,5,124,22,43,7,42,32,17,0,8,0,170,23,69,23,72,54,22,4,19,15,299,33,79,40,85,65,18,4,27,4,357,40,141,58,119,85,30,8,30,4,511,76,193,73,116,107,46,3,10,7,632,56,261,53,58,72,25,4,7,3,551,67,250,50,36,54,21,0,6,5,479,84,209,30,19,28,17,0,4,8,390,206,388,24,23,49,27,0,6,5,719,69,63,3,0,10,3,0,5,3,161,184,196,10,0,21,12,0,0,11,428,7,4,4,4,4,3,0,0,17,43,890,1966,388,638,647,270,27,129,88,5039
207011519,0,0,0,0,0,3,0,0,3,10,18,33,11,20,8,13,5,6,7,123,3,11,3,4,3,4,0,0,0,27,0,14,0,6,3,3,0,9,0,42,10,36,4,20,5,20,0,6,0,101,15,39,8,22,8,32,0,11,0,131,9,31,15,33,12,26,0,12,0,145,25,112,20,57,32,26,5,36,3,317,34,78,28,47,37,23,5,22,0,281,56,172,47,46,77,36,8,22,7,462,77,319,52,56,128,49,4,14,3,705,70,325,30,31,125,27,3,8,8,626,91,385,56,18,102,28,5,8,14,695,96,333,31,19,55,13,0,0,5,554,236,684,40,13,54,44,6,0,5,1084,77,147,8,0,8,12,0,0,4,262,194,272,9,3,20,30,0,0,7,527,7,16,0,0,8,9,0,0,10,46,985,2974,362,366,682,389,48,155,66,6010
207011520,0,3,0,0,0,3,0,0,3,8,19,29,12,12,12,19,0,12,24,138,8,11,3,6,7,3,0,0,8,37,0,18,7,10,4,5,0,4,0,55,4,25,5,26,9,8,0,14,9,104,4,32,15,44,12,16,0,18,0,139,7,31,12,39,25,21,3,16,3,160,18,71,25,55,43,35,4,25,6,288,41,84,40,107,42,35,6,28,8,391,63,148,73,102,97,39,10,38,16,576,83,275,116,94,143,56,13,28,14,823,109,344,73,47,132,41,7,14,8,774,137,436,79,43,78,32,3,5,7,817,101,311,40,21,42,20,0,5,6,550,367,847,75,17,84,44,4,11,17,1463,123,194,11,6,15,14,0,0,4,369,388,280,19,5,30,33,4,3,7,763,15,20,3,0,0,5,0,0,11,58,1459,3138,603,604,763,405,59,215,130,7365
207011521,0,3,0,0,0,0,0,0,5,11,18,31,4,13,15,3,4,10,18,112,7,3,0,0,0,0,0,4,4,17,4,17,0,12,5,8,0,3,0,47,9,16,4,30,11,6,0,7,0,95,10,27,5,38,18,8,0,9,0,110,5,43,16,39,15,9,0,24,5,152,10,54,22,55,44,11,0,21,7,225,14,80,27,81,52,16,3,26,8,298,38,141,45,101,82,22,10,25,4,473,53,240,79,105,120,24,8,23,8,647,53,290,65,62,123,29,0,14,11,640,79,430,38,55,90,19,0,3,8,728,75,406,37,29,48,16,0,12,7,618,214,980,58,63,101,27,4,7,11,1461,94,139,8,0,20,9,0,3,4,281,221,207,0,4,25,10,0,0,11,481,3,20,4,0,8,0,0,0,16,47,885,3093,410,667,746,204,38,175,98,6323
207011522,0,0,0,0,0,0,0,0,9,12,8,28,3,13,12,15,8,8,18,114,11,0,0,4,5,0,0,0,6,20,0,9,3,4,0,8,0,5,0,33,9,21,4,19,7,9,0,15,0,94,7,8,10,26,7,13,3,9,4,88,8,24,12,32,15,25,0,19,4,134,18,40,12,49,20,35,5,38,3,221,20,65,24,85,42,22,15,28,3,304,26,69,56,90,33,11,11,28,11,337,44,151,68,102,52,24,16,21,9,484,34,173,35,64,37,12,19,8,5,395,43,173,42,47,33,11,22,5,3,381,35,139,38,21,29,3,17,4,3,286,86,210,52,21,37,15,18,4,7,438,30,44,8,5,9,0,0,0,0,97,77,130,7,4,13,9,0,0,4,242,5,13,3,7,0,0,0,0,8,44,452,1272,372,573,335,199,131,177,69,3588
207021156,0,0,0,0,0,0,0,0,5,3,11,7,7,3,7,8,0,13,6,60,4,0,0,4,0,3,0,0,0,14,4,5,0,14,3,0,0,7,0,33,0,7,8,16,6,10,0,4,0,55,14,15,8,12,14,9,3,6,0,80,8,8,11,21,8,12,4,7,0,76,6,26,15,36,28,15,4,14,0,151,12,42,31,60,25,16,6,16,0,208,29,50,37,48,29,10,12,29,0,246,45,71,51,46,37,9,10,24,5,294,43,82,36,9,34,9,6,10,0,234,26,106,42,11,20,4,6,15,4,220,21,61,25,5,14,3,0,11,0,148,57,140,23,6,13,4,5,0,0,251,18,24,0,5,3,0,0,0,0,49,27,53,3,4,0,0,0,0,0,94,0,0,3,3,0,0,0,3,5,23,311,710,289,302,237,96,63,145,28,2175
207021157,0,0,0,0,0,0,0,0,8,14,26,19,16,13,27,37,6,19,29,192,9,7,3,0,5,8,0,0,0,39,4,16,0,9,5,33,0,7,7,86,14,28,5,42,24,79,0,22,0,224,13,25,21,61,32,120,9,28,9,312,12,41,26,67,20,144,8,38,6,351,47,59,44,110,64,189,7,47,6,566,51,66,64,99,74,168,9,31,5,566,110,125,107,112,92,130,22,30,19,738,144,157,145,95,125,88,19,28,14,811,105,181,102,44,81,59,7,11,13,606,103,199,77,36,70,33,5,10,6,534,68,150,43,26,30,26,7,5,5,353,184,251,62,27,63,37,3,0,7,635,57,57,8,3,13,12,0,3,0,155,166,109,16,5,13,16,0,4,0,323,4,11,3,5,3,8,0,0,12,43,1088,1477,721,738,712,1151,93,272,104,6356
207021159,0,4,0,0,0,0,0,0,4,8,6,13,10,21,10,9,6,3,12,80,3,4,0,3,6,0,0,0,0,19,4,4,0,9,3,0,0,0,0,24,11,11,5,16,18,3,0,9,0,74,10,15,0,27,9,8,0,6,0,65,11,17,9,33,15,8,0,5,0,101,15,19,22,57,27,4,0,12,0,158,27,46,29,77,19,15,4,19,7,241,20,52,34,111,40,9,3,17,6,287,32,81,44,84,39,9,9,21,0,314,31,87,27,35,20,8,0,8,0,221,29,74,22,19,22,3,0,7,7,181,28,53,9,11,10,0,0,3,4,119,48,88,19,20,12,12,0,5,0,212,13,16,8,0,0,0,0,0,5,44,43,39,3,3,8,0,0,0,3,103,0,0,5,4,0,0,0,0,5,26,315,613,236,505,241,83,26,118,41,2177
207021160,0,0,0,3,0,0,0,0,5,11,7,13,5,31,10,0,0,4,13,86,6,9,0,0,0,0,0,0,3,18,3,5,5,8,7,3,0,5,0,35,3,10,9,21,7,11,0,4,4,65,4,11,12,29,13,8,0,10,4,82,7,24,7,34,13,17,0,8,0,107,11,26,15,73,14,10,0,20,0,171,13,41,18,73,26,12,5,14,3,208,20,55,32,98,35,6,6,19,4,276,20,114,40,88,37,14,8,7,7,333,28,97,20,47,25,5,0,8,5,228,25,114,14,71,24,4,0,0,4,260,16,97,12,67,15,5,0,0,0,209,74,155,14,249,18,7,0,7,0,532,39,30,4,47,0,0,0,0,6,116,59,66,6,28,6,3,0,0,0,159,4,8,3,11,4,0,0,0,5,34,333,846,205,932,238,107,20,100,49,2836
207021424,0,0,0,0,0,5,0,0,0,0,7,7,3,17,3,7,0,4,11,64,5,3,0,0,0,3,0,3,0,12,0,8,5,10,3,15,0,3,0,38,7,16,7,7,6,19,0,7,0,69,9,15,11,15,5,13,3,6,7,91,8,19,3,34,17,17,8,12,5,124,16,20,20,53,23,21,5,9,7,176,15,36,21,49,27,26,9,7,4,186,21,38,28,59,21,27,3,15,4,219,25,56,34,56,36,20,7,22,5,263,23,73,19,20,26,11,6,10,4,178,33,60,17,16,25,4,0,10,5,164,13,60,9,4,8,5,0,0,0,107,42,87,11,9,9,8,0,0,5,165,10,22,0,0,0,3,0,0,0,43,24,30,3,0,8,4,0,0,0,72,0,5,4,0,0,3,0,0,8,16,261,545,185,336,226,197,40,111,48,1939
207021425,0,0,0,0,0,0,0,0,3,12,8,34,10,14,17,13,15,3,16,118,7,4,0,5,3,0,0,0,0,24,3,15,0,8,0,3,0,5,0,43,10,12,5,14,12,12,4,9,6,79,8,17,14,32,7,21,0,11,4,117,14,23,15,42,11,24,8,11,4,148,21,51,30,64,24,27,10,17,6,237,28,64,42,52,41,29,11,15,6,296,16,99,40,63,42,23,19,12,5,319,31,142,59,65,56,39,58,13,7,473,36,178,42,27,31,26,51,10,8,407,29,175,20,28,35,22,41,4,7,352,29,116,20,18,16,12,22,0,0,235,52,199,17,33,26,20,3,0,3,351,21,30,0,3,8,0,0,0,0,72,32,68,4,3,7,13,0,0,0,127,3,14,8,4,0,0,0,4,4,41,333,1209,319,461,331,277,224,105,50,3314
207031161,0,0,0,4,0,0,0,0,5,14,15,37,18,11,18,14,6,6,27,160,11,7,3,0,0,3,3,3,4,36,0,8,5,9,7,6,3,9,0,52,7,26,0,28,17,15,0,4,0,113,9,35,12,32,30,20,0,10,12,158,18,47,19,59,23,24,10,15,3,221,24,82,46,92,51,40,10,37,9,389,40,106,66,113,99,40,23,17,4,500,60,174,123,126,128,45,27,38,6,719,91,238,148,91,171,63,42,38,17,900,80,312,97,51,96,35,6,14,5,702,92,317,76,24,66,38,0,13,12,636,72,227,45,18,36,26,0,6,0,428,218,399,93,21,65,14,0,3,16,833,66,91,19,4,17,3,0,0,0,209,115,139,11,6,14,17,0,0,0,309,7,8,5,7,8,5,3,0,17,67,909,2230,769,683,832,406,129,201,107,6259
207031162,0,0,0,0,0,0,0,0,0,3,3,9,0,9,6,5,3,3,4,31,4,4,0,0,0,0,0,0,0,15,0,5,0,3,3,0,0,0,0,21,4,11,4,3,3,5,0,0,0,35,5,6,4,18,3,7,0,4,3,60,7,17,9,28,13,6,0,6,0,84,5,13,13,40,11,0,0,8,0,95,5,36,19,41,20,3,0,10,0,136,19,42,23,40,16,7,7,14,0,161,26,73,28,50,23,0,5,7,5,220,10,52,8,24,9,0,0,0,0,104,9,58,15,19,16,3,0,4,0,124,9,35,9,6,9,4,0,0,0,59,40,62,7,10,4,0,0,0,0,122,11,19,3,0,0,0,0,0,0,38,10,26,0,0,3,0,0,0,0,42,0,0,0,3,0,0,0,0,5,12,161,471,137,288,132,41,20,50,22,1322
207031163,0,3,4,6,0,0,0,0,20,30,19,122,40,48,45,24,12,27,50,392,12,25,4,8,10,10,3,6,12,76,3,30,7,17,21,16,4,3,4,110,11,93,16,54,33,42,5,18,11,275,25,76,19,88,54,60,4,35,14,372,30,117,46,106,59,72,8,26,9,471,44,177,66,164,150,89,12,76,14,793,59,272,92,197,283,103,21,82,18,1137,105,508,173,284,394,116,23,83,32,1713,148,939,214,298,452,97,30,76,30,2282,154,972,123,175,330,70,26,39,21,1905,155,1130,88,126,259,36,19,18,22,1849,170,914,61,88,150,20,7,19,9,1446,494,1485,115,105,173,40,26,15,20,2473,146,245,12,10,18,8,0,0,4,456,239,528,9,9,20,8,0,9,8,832,7,46,15,11,10,0,0,0,35,135,1808,7548,1061,1755,2404,780,188,505,263,16315
207031164,0,0,0,0,0,0,0,0,0,0,12,13,3,3,4,3,0,8,0,54,0,5,0,0,4,5,0,3,0,15,0,12,4,8,0,4,0,5,0,35,5,18,5,15,7,6,0,8,0,61,3,21,9,18,16,4,0,8,4,74,6,25,10,25,17,0,3,7,0,92,14,30,16,33,24,11,0,15,0,141,17,46,19,30,23,5,3,12,0,160,27,45,40,36,44,14,32,15,5,255,31,99,48,35,52,8,10,13,5,304,23,95,31,19,23,10,3,4,6,213,33,98,41,29,16,4,0,3,0,223,13,71,21,4,12,3,0,0,3,131,54,141,31,5,13,0,0,3,0,255,21,30,3,0,6,0,0,0,0,58,28,64,0,0,8,3,0,0,0,111,0,7,5,0,5,0,0,0,4,12,265,806,278,252,276,72,65,100,38,2153
207031165,0,0,0,0,0,0,0,0,9,5,15,29,14,17,18,6,3,8,17,127,10,7,4,3,0,5,0,3,0,34,3,19,0,10,11,3,0,9,6,61,3,43,7,22,20,14,6,5,4,116,14,56,10,24,12,9,4,13,8,143,0,63,7,25,20,8,0,24,7,160,26,144,26,46,38,18,11,26,4,344,20,135,30,57,59,21,4,24,4,356,33,164,68,65,135,38,17,22,11,543,61,276,102,69,95,28,3,12,13,660,71,321,95,32,114,16,4,13,3,685,72,386,90,43,126,20,3,6,5,757,77,400,63,21,56,7,0,0,10,631,234,934,87,23,70,17,0,11,7,1378,63,147,23,5,12,9,0,3,0,251,129,198,20,3,8,6,0,0,0,363,3,7,0,3,5,0,0,0,13,41,816,3307,631,438,785,226,60,167,80,6508
207031166,0,3,0,0,0,0,0,0,5,17,4,22,11,9,14,14,4,7,10,95,3,6,0,0,0,0,0,0,3,15,0,3,0,7,0,9,0,0,4,30,9,23,6,9,4,24,0,7,0,87,0,19,11,15,8,26,0,17,5,106,5,18,12,24,17,35,5,8,0,136,25,30,25,45,43,38,5,15,5,226,21,52,35,46,49,33,7,20,6,274,33,83,63,49,70,39,14,21,12,372,65,142,50,62,126,38,4,10,7,505,54,172,42,39,106,22,4,3,3,445,50,256,38,35,118,9,0,4,0,514,59,208,33,26,117,5,0,0,7,448,246,379,37,85,123,8,0,3,11,894,84,63,7,20,21,3,0,0,3,200,133,61,3,13,10,3,0,0,0,220,0,8,4,0,9,0,0,0,15,44,775,1536,367,470,828,286,48,123,79,4507
207031167,0,0,0,0,0,0,0,0,4,11,11,8,0,9,10,7,0,0,17,63,0,3,0,0,0,0,0,0,3,12,3,9,3,7,5,3,0,0,0,26,4,14,7,11,0,4,0,0,0,40,9,18,10,15,7,4,0,7,0,67,3,14,12,34,4,4,0,0,0,68,8,37,14,49,15,6,4,10,0,142,11,38,14,54,20,0,0,8,3,151,23,64,27,74,25,9,3,13,4,233,24,128,32,96,78,5,3,0,4,370,19,126,18,51,37,13,4,4,0,279,37,145,21,38,31,3,5,7,0,277,35,120,21,16,21,0,0,0,0,225,105,165,35,11,22,3,0,0,6,350,19,54,7,0,5,3,0,0,0,86,61,70,11,0,7,0,0,0,8,152,6,9,3,7,0,0,0,0,13,33,365,1019,234,457,275,62,13,51,40,2518
208011168,6,0,0,0,0,0,0,0,5,10,9,18,5,6,8,6,0,5,7,56,4,3,3,4,0,3,0,0,0,21,8,7,5,8,4,0,0,4,0,27,4,12,3,10,12,9,0,7,0,54,5,6,8,19,5,9,0,5,0,61,3,9,10,16,5,3,0,5,0,52,5,32,18,25,20,8,0,5,0,117,13,41,23,42,16,12,0,4,0,155,28,52,43,40,29,9,4,4,4,205,34,62,40,34,28,11,0,8,3,224,25,118,34,16,15,7,0,4,4,229,28,86,20,6,18,4,0,0,7,169,23,67,19,5,8,3,0,0,0,126,42,128,18,8,15,7,0,5,0,232,30,30,3,5,10,4,0,0,0,78,70,96,0,0,10,4,0,0,5,185,4,0,3,3,4,0,0,0,5,26,319,762,251,232,209,84,9,54,32,1956
208011169,3,10,3,0,0,0,0,0,14,24,29,62,28,28,21,33,9,16,23,252,16,15,5,8,3,3,0,0,6,51,0,26,0,18,9,3,0,4,0,61,7,27,8,42,27,23,0,12,4,151,10,38,21,49,25,26,8,15,0,189,14,45,38,65,50,48,7,29,10,307,28,69,52,126,63,75,9,47,3,472,44,100,65,156,73,68,7,37,7,560,66,179,155,154,95,60,16,48,15,786,127,314,176,159,124,59,9,23,11,1002,101,295,115,76,84,45,6,22,10,759,101,320,95,40,69,45,4,0,5,675,90,262,47,20,48,27,0,11,5,516,175,572,70,13,61,48,0,4,12,949,63,115,10,5,14,24,0,0,6,243,264,375,23,10,37,54,0,6,28,796,9,28,10,4,3,6,4,8,20,100,1123,2769,902,930,804,615,80,258,135,7613
208011170,0,0,0,0,0,0,0,0,4,5,11,14,4,7,7,3,0,8,13,67,5,0,3,5,3,4,0,0,4,23,5,5,0,4,4,0,0,3,0,15,4,11,6,18,10,7,0,12,0,70,3,17,8,18,7,13,5,5,0,68,8,15,6,42,8,8,0,13,3,97,3,34,11,68,21,13,3,8,0,162,15,48,21,86,23,11,4,11,0,222,26,84,35,107,37,18,7,21,8,338,45,99,56,100,34,9,6,8,13,376,37,137,32,41,26,17,0,9,5,295,38,156,34,33,21,4,0,3,0,302,31,128,14,21,14,6,0,0,0,222,68,248,20,28,21,4,0,6,3,393,37,56,0,0,6,8,0,0,0,109,72,127,3,0,18,8,0,0,4,239,3,10,0,0,0,4,0,0,4,32,403,1184,258,567,259,127,25,97,50,2962
208011171,3,0,0,0,0,0,0,0,7,11,16,14,13,9,14,11,16,14,14,117,4,0,3,5,0,4,0,0,6,24,0,5,6,4,4,0,0,0,0,25,0,10,0,20,9,6,0,11,0,68,4,20,7,19,18,7,4,8,0,79,3,26,16,41,19,3,5,7,6,121,14,33,28,49,34,19,7,8,9,191,21,42,50,85,51,15,23,25,3,306,33,93,102,89,66,17,41,46,10,487,56,137,130,97,119,26,45,45,6,661,79,147,129,37,72,27,37,30,4,552,103,159,84,31,39,16,31,19,8,482,75,113,60,16,16,10,13,4,3,317,215,223,74,16,30,37,3,3,8,615,70,36,11,3,9,13,0,5,5,147,155,85,7,4,9,13,0,3,0,283,6,13,3,4,4,0,0,0,10,42,839,1139,700,518,490,226,213,215,72,4413
208011172,0,0,0,0,0,0,0,0,4,9,11,21,4,5,10,10,0,12,9,86,7,7,0,0,3,0,0,0,0,15,4,11,0,11,4,5,0,3,0,43,4,19,4,16,4,14,0,5,0,73,5,19,7,22,22,13,0,7,3,93,9,14,16,25,24,14,0,6,0,109,20,38,28,50,37,22,0,20,0,217,25,50,49,62,37,25,0,12,4,274,37,71,62,67,35,23,9,15,6,321,48,112,68,71,40,10,5,14,7,375,57,118,48,47,26,12,0,4,3,314,42,139,26,25,28,14,6,4,9,294,32,109,22,13,7,7,0,4,4,194,96,213,23,15,22,20,0,0,4,388,35,52,6,0,6,5,0,6,0,111,120,156,12,4,11,9,0,0,0,314,5,11,5,3,4,0,0,0,3,34,553,1153,357,427,324,200,19,100,50,3181
208011173,4,4,4,0,0,0,0,0,5,17,21,24,14,29,12,6,0,5,15,132,4,5,3,4,3,0,0,0,0,24,0,15,3,13,8,0,0,0,0,41,0,22,13,29,8,10,0,14,0,93,11,24,12,43,12,12,0,5,0,111,9,45,14,40,30,17,0,8,0,162,21,63,25,80,35,23,0,24,6,271,25,60,43,100,44,18,7,24,3,319,30,120,68,121,57,24,5,22,6,459,57,199,83,107,75,15,4,19,4,560,58,215,59,61,54,21,0,14,5,488,43,210,49,55,40,15,0,7,8,414,56,214,23,45,33,12,0,5,0,385,124,262,33,63,29,23,7,3,8,552,39,62,10,4,12,7,9,0,3,142,122,152,8,3,13,10,0,0,3,309,14,7,5,11,3,0,0,0,12,53,622,1664,451,772,442,197,37,151,58,4382
208021174,0,3,0,3,0,0,0,0,9,22,22,41,15,19,20,16,0,8,21,159,9,6,0,0,5,0,0,0,3,33,3,12,3,12,0,8,0,5,0,47,5,25,12,25,21,20,5,8,0,118,15,24,11,28,27,21,0,16,6,142,12,34,30,42,19,26,3,16,0,192,23,64,41,61,30,37,10,17,0,289,29,72,51,94,61,42,9,25,0,387,47,102,120,107,87,42,12,28,9,553,63,197,106,107,124,42,12,20,20,684,59,225,70,44,109,28,4,12,6,563,67,215,42,26,59,19,0,8,4,440,56,158,44,20,38,21,3,3,5,348,134,266,36,14,39,29,0,4,6,546,32,62,8,4,7,6,0,0,0,118,93,127,4,6,13,17,0,0,0,273,5,14,0,7,3,0,0,0,15,45,664,1600,587,591,652,362,52,165,86,4758
208021176,0,0,0,0,0,0,0,0,5,5,13,16,11,13,8,6,4,13,8,83,10,5,3,4,6,0,0,4,0,23,0,14,0,8,0,3,0,9,0,38,4,19,5,16,11,21,4,6,0,86,7,17,8,25,10,15,0,12,0,93,13,20,20,36,9,21,7,20,0,150,12,28,27,58,21,28,7,26,0,218,20,41,50,58,21,36,6,20,3,261,34,64,66,89,62,31,9,17,7,375,37,77,83,95,62,22,14,21,7,428,39,111,69,40,28,22,3,0,7,318,36,105,61,18,26,13,4,5,6,259,39,83,40,7,13,0,0,3,0,192,69,104,26,5,13,6,4,5,9,239,20,28,3,0,4,3,0,0,3,57,55,61,3,0,7,5,0,0,3,125,9,9,8,4,0,4,0,0,9,37,407,768,463,458,295,235,61,144,53,2897
208021177,0,0,5,3,0,3,0,0,18,25,14,57,25,25,12,12,4,14,38,195,10,9,4,6,6,3,0,0,7,44,0,14,3,7,7,3,0,6,3,50,9,29,5,33,8,13,0,13,3,117,12,49,13,47,17,8,0,10,6,163,7,55,9,44,23,13,3,16,7,185,16,102,24,111,43,26,7,42,17,379,25,139,36,133,71,14,10,31,0,463,45,196,57,162,82,22,8,39,10,628,74,237,93,141,104,22,6,34,8,715,61,304,74,80,83,12,6,22,13,656,93,305,44,51,99,24,0,13,10,637,62,351,29,15,40,14,0,3,8,526,205,699,37,18,41,12,0,17,18,1045,63,119,15,5,4,16,0,0,3,229,139,275,3,3,13,19,0,4,12,463,11,38,12,9,9,3,0,6,23,103,829,2921,468,865,664,215,48,258,143,6413
