POW_SA2_CODE_2021,P_EWFT_35_39_ES_NS,P_EWFT_35_39_Tot,P_EWFT_40_44_E,P_EWFT_40_44_OM_IE,P_EWFT_40_44_OM_UIE,P_EWFT_40_44_CFW,P_EWFT_40_44_ES_NS,P_EWFT_40_44_Tot,P_EWFT_45_49_E,P_EWFT_45_49_OM_IE,P_EWFT_45_49_OM_UIE,P_EWFT_45_49_CFW,P_EWFT_45_49_ES_NS,P_EWFT_45_49_Tot,P_EWFT_50_54_E,P_EWFT_50_54_OM_IE,P_EWFT_50_54_OM_UIE,P_EWFT_50_54_CFW,P_EWFT_50_54_ES_NS,P_EWFT_50_54_Tot,P_EWFT_55_59_E,P_EWFT_55_59_OM_IE,P_EWFT_55_59_OM_UIE,P_EWFT_55_59_CFW,P_EWFT_55_59_ES_NS,P_EWFT_55_59_Tot,P_EWFT_60_64_E,P_EWFT_60_64_OM_IE,P_EWFT_60_64_OM_UIE,P_EWFT_60_64_CFW,P_EWFT_60_64_ES_NS,P_EWFT_60_64_Tot,P_EWFT_65_69_E,P_EWFT_65_69_OM_IE,P_EWFT_65_69_OM_UIE,P_EWFT_65_69_CFW,P_EWFT_65_69_ES_NS,P_EWFT_65_69_Tot,P_EWFT_70_74_E,P_EWFT_70_74_OM_IE,P_EWFT_70_74_OM_UIE,P_EWFT_70_74_CFW,P_EWFT_70_74_ES_NS,P_EWFT_70_74_Tot,P_EWFT_75ov_E,P_EWFT_75ov_OM_IE,P_EWFT_75ov_OM_UIE,P_EWFT_75ov_CFW,P_EWFT_75ov_ES_NS,P_EWFT_75ov_Tot,P_EWFT_Tot_E,P_EWFT_Tot_OM_IE,P_EWFT_Tot_OM_UIE,P_EWFT_Tot_CFW,P_EWFT_Tot_ES_NS,P_EWFT_Tot_Tot,P_EWPT_15_19_E,P_EWPT_15_19_OM_IE,P_EWPT_15_19_OM_UIE,P_EWPT_15_19_CFW,P_EWPT_15_19_ES_NS,P_EWPT_15_19_Tot,P_EWPT_20_24_E,P_EWPT_20_24_OM_IE,P_EWPT_20_24_OM_UIE,P_EWPT_20_24_CFW,P_EWPT_20_24_ES_NS,P_EWPT_20_24_Tot,P_EWPT_25_29_E,P_EWPT_25_29_OM_IE,P_EWPT_25_29_OM_UIE,P_EWPT_25_29_CFW,P_EWPT_25_29_ES_NS,P_EWPT_25_29_Tot,P_EWPT_30_34_E,P_EWPT_30_34_OM_IE,P_EWPT_30_34_OM_UIE,P_EWPT_30_34_CFW,P_EWPT_30_34_ES_NS,P_EWPT_30_34_Tot,P_EWPT_35_39_E,P_EWPT_35_39_OM_IE,P_EWPT_35_39_OM_UIE,P_EWPT_35_39_CFW,P_EWPT_35_39_ES_NS,P_EWPT_35_39_Tot,P_EWPT_40_44_E,P_EWPT_40_44_OM_IE,P_EWPT_40_44_OM_UIE,P_EWPT_40_44_CFW,P_EWPT_40_44_ES_NS,P_EWPT_40_44_Tot,P_EWPT_45_49_E,P_EWPT_45_49_OM_IE,P_EWPT_45_49_OM_UIE,P_EWPT_45_49_CFW,P_EWPT_45_49_ES_NS,P_EWPT_45_49_Tot,P_EWPT_50_54_E,P_EWPT_50_54_OM_IE,P_EWPT_50_54_OM_UIE,P_EWPT_50_54_CFW,P_EWPT_50_54_ES_NS,P_EWPT_50_54_Tot,P_EWPT_55_59_E,P_EWPT_55_59_OM_IE,P_EWPT_55_59_OM_UIE,P_EWPT_55_59_CFW,P_EWPT_55_59_ES_NS,P_EWPT_55_59_Tot,P_EWPT_60_64_E,P_EWPT_60_64_OM_IE,P_EWPT_60_64_OM_UIE,P_EWPT_60_64_CFW,P_EWPT_60_64_ES_NS,P_EWPT_60_64_Tot,P_EWPT_65_69_E,P_EWPT_65_69_OM_IE,P_EWPT_65_69_OM_UIE,P_EWPT_65_69_CFW,P_EWPT_65_69_ES_NS,P_EWPT_65_69_Tot,P_EWPT_70_74_E,P_EWPT_70_74_OM_IE,P_EWPT_70_74_OM_UIE,P_EWPT_70_74_CFW,P_EWPT_70_74_ES_NS,P_EWPT_70_74_Tot,P_EWPT_75ov_E,P_EWPT_75ov_OM_IE,P_EWPT_75ov_OM_UIE,P_EWPT_75ov_CFW,P_EWPT_75ov_ES_NS,P_EWPT_75ov_Tot,P_EWPT_Tot_E,P_EWPT_Tot_OM_IE,P_EWPT_Tot_OM_UIE,P_EWPT_Tot_CFW,P_EWPT_Tot_ES_NS,P_EWPT_Tot_Tot,P_EAFW_E,P_EAFW_OM_IE,P_EAFW_OM_UIE,P_EAFW_CFW,P_EAFW_ES_NS,P_EAFW_Tot,P_H_NS_E,P_H_NS_OM_IE,P_H_NS_OM_UIE,P_H_NS_CFW,P_H_NS_ES_NS,P_H_NS_Tot,P_Tot_E,P_Tot_OM_IE,P_Tot_OM_UIE,P_Tot_CFW,P_Tot_ES_NS,P_Tot_Tot
213031352,5,458,332,57,28,4,0,419,336,54,29,0,0,428,288,71,24,8,3,390,224,45,22,0,0,289,137,26,13,0,3,187,54,13,5,0,0,71,9,3,0,0,0,15,0,0,0,0,0,0,2745,374,202,18,12,3349,305,0,7,0,0,311,329,0,12,0,0,347,226,6,26,0,0,254,174,15,31,0,0,224,160,24,20,0,0,211,138,22,37,0,0,197,103,23,29,5,0,158,134,15,28,5,0,186,104,12,11,3,0,132,82,11,17,3,0,109,43,9,14,0,0,59,15,6,0,0,0,19,4,0,7,0,0,11,1811,133,234,30,11,2221,212,10,34,4,5,265,73,7,4,0,7,95,4835,528,476,55,31,5926
213041353,0,381,324,62,27,4,0,416,336,58,24,8,3,423,300,68,24,8,0,396,214,40,26,0,0,273,147,27,8,4,3,189,42,20,8,5,0,79,10,6,4,3,0,29,0,5,0,5,0,13,2733,429,212,39,27,3439,416,0,6,0,0,422,274,6,8,4,0,281,187,6,25,6,0,219,198,14,24,6,0,246,232,12,28,7,0,278,183,13,40,11,0,248,154,24,24,0,0,211,189,27,28,6,0,246,196,13,31,15,0,251,135,15,14,8,0,181,72,13,10,3,0,105,18,7,8,0,0,34,9,3,4,5,0,21,2263,154,244,73,13,2743,287,14,26,9,3,340,114,17,11,5,12,163,5394,613,501,131,59,6690
213041358,0,219,169,28,19,0,0,214,154,20,10,0,0,187,126,14,12,4,0,161,92,7,9,0,0,114,63,0,3,0,0,63,16,5,0,0,0,20,5,0,0,0,0,5,0,0,0,0,0,0,1438,126,107,11,10,1683,403,0,0,0,0,404,312,0,8,0,0,314,165,3,4,0,0,176,154,12,14,7,0,183,162,10,23,7,0,204,129,13,12,8,0,158,136,10,4,5,5,153,107,8,10,0,0,124,88,5,8,0,0,97,73,10,17,0,0,93,25,5,7,3,0,43,12,0,0,0,0,19,5,0,0,0,0,5,1771,72,105,26,0,1978,262,12,14,11,0,296,70,8,6,7,7,101,3545,214,232,54,18,4059
213041359,3,1335,889,100,32,3,9,1033,808,92,27,14,6,953,716,65,23,4,0,812,491,49,9,7,3,559,305,30,7,4,3,350,97,15,0,0,0,113,16,3,0,0,0,16,4,0,0,0,0,0,7488,657,228,47,40,8464,312,0,0,0,0,315,450,5,7,3,4,479,384,14,20,0,4,431,328,40,41,9,0,421,266,54,32,12,0,368,193,30,23,14,4,259,182,24,18,0,3,235,132,24,3,3,0,168,120,7,7,0,3,144,103,12,0,0,0,118,38,10,0,5,0,57,14,6,4,0,0,21,3,0,0,0,0,3,2527,227,169,68,22,3017,385,12,18,6,7,429,215,23,18,3,20,279,10608,921,437,128,84,12185
213041360,0,136,99,41,21,4,0,166,87,19,21,0,0,135,66,22,8,0,0,95,38,14,8,0,0,59,28,9,6,6,0,39,13,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,703,145,92,14,4,956,227,0,0,0,0,230,99,3,11,0,0,116,49,0,6,0,0,56,67,5,9,3,0,82,61,13,20,4,0,95,70,18,27,9,0,130,83,8,24,8,0,126,59,13,16,3,0,90,52,8,14,9,0,81,30,3,6,0,0,41,12,0,3,0,0,15,3,0,4,0,0,6,0,0,0,0,0,4,813,89,129,34,4,1069,62,5,11,4,0,86,33,0,5,7,3,46,1612,241,233,52,13,2153
213041461,0,44,24,10,9,0,0,38,20,5,4,0,0,27,17,4,0,0,0,23,20,0,0,0,0,23,7,0,0,0,0,9,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,196,38,27,5,0,266,125,0,0,0,0,127,50,0,0,0,0,57,24,0,0,0,0,27,29,5,3,0,0,40,18,0,0,5,3,27,33,3,7,0,0,38,20,4,0,0,0,28,24,3,6,4,0,33,9,0,8,0,0,15,12,0,4,0,0,19,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,344,12,28,12,7,401,22,4,7,0,0,32,15,3,0,0,8,23,580,54,63,15,8,724
213041462,0,49,31,7,4,0,0,41,21,11,7,0,0,36,9,5,0,0,0,17,4,0,0,0,0,12,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,39,28,3,4,252,19,0,0,0,0,19,16,0,4,0,0,17,8,0,0,0,0,12,14,6,3,0,0,24,22,6,5,0,0,37,20,6,10,0,0,33,23,7,0,0,0,27,11,3,8,0,0,20,0,0,0,0,0,9,0,0,0,0,0,7,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,135,25,38,6,0,201,17,4,3,0,0,27,0,3,0,0,0,9,335,72,69,7,8,489
213041463,0,244,147,53,15,4,0,222,133,45,21,11,0,206,94,32,13,4,0,145,59,22,4,0,0,95,43,13,7,0,0,61,14,6,0,0,0,22,5,0,5,0,0,4,0,0,0,0,0,0,1196,245,123,22,5,1590,367,0,0,6,0,374,259,5,8,0,4,272,136,4,23,0,0,158,127,12,10,0,0,147,148,20,15,9,0,197,111,24,19,8,0,165,108,19,32,0,0,163,94,10,23,5,0,130,58,10,13,3,0,84,51,4,12,3,0,77,30,4,5,0,0,39,11,5,3,0,0,12,5,4,0,0,0,6,1498,116,164,45,5,1824,178,7,19,0,0,207,31,8,8,3,0,49,2902,373,304,72,14,3666
213041571,0,42,25,4,5,0,0,38,17,10,6,0,0,33,28,5,0,5,0,39,26,0,3,4,0,32,20,3,0,0,0,25,4,0,0,0,0,6,0,0,0,0,0,5,0,0,0,0,0,0,218,51,31,5,5,314,3,0,0,0,0,9,13,0,3,0,0,16,24,0,3,0,0,28,27,7,12,3,0,40,23,0,7,0,0,36,21,0,12,5,0,39,16,4,6,0,0,26,14,3,8,6,0,31,20,4,0,0,0,22,4,4,3,0,0,12,3,0,4,0,0,11,3,0,0,0,0,4,0,0,0,0,0,0,173,31,54,10,0,271,15,0,3,0,0,17,14,0,0,0,0,13,416,82,97,15,3,616
213041572,0,101,88,12,0,0,0,102,78,4,0,3,0,86,86,3,0,0,0,90,61,4,0,0,0,65,30,0,0,0,0,32,9,0,0,0,0,13,3,0,0,0,0,3,0,0,0,0,0,0,630,72,37,5,6,751,42,0,0,0,0,42,41,0,0,0,0,46,35,5,10,0,0,48,45,9,0,0,3,64,33,4,3,4,5,56,24,6,6,0,0,32,23,3,3,0,0,30,17,0,3,0,0,20,17,3,0,0,0,16,13,0,5,0,0,17,8,0,0,0,0,5,0,0,3,0,0,4,0,0,0,0,0,3,303,37,32,10,3,389,37,4,7,4,0,42,21,3,3,0,5,32,985,115,72,15,16,1208
213041573,0,31,14,0,0,0,0,20,16,10,0,0,0,20,12,8,3,0,0,21,12,3,3,0,0,11,6,5,0,0,0,9,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,140,40,19,0,0,189,9,0,0,0,0,9,15,0,0,0,0,12,11,0,0,0,0,15,10,0,6,0,0,15,10,3,0,0,0,20,8,5,9,0,0,18,12,0,6,0,0,16,12,4,5,0,0,17,0,0,0,0,0,9,3,0,6,0,0,5,3,0,0,0,0,8,3,0,0,0,0,3,0,0,0,0,0,0,98,15,26,5,0,145,14,0,4,0,0,18,3,0,0,0,0,3,252,50,46,5,4,356
213041574,0,97,49,21,19,0,0,86,43,5,9,0,0,64,26,5,9,0,0,41,20,3,5,0,0,21,17,3,8,0,0,21,3,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,411,91,82,4,5,597,9,0,0,0,0,9,41,0,4,0,0,40,30,4,3,0,0,35,23,4,15,0,0,44,23,17,18,0,0,58,26,7,8,0,0,43,12,10,10,0,0,29,9,3,6,0,0,22,5,0,3,3,0,9,5,9,6,0,0,21,0,0,0,0,0,3,4,0,0,0,0,3,0,0,0,0,0,0,186,43,81,10,3,322,30,5,11,0,0,42,18,4,0,0,0,25,640,137,179,17,6,985
213041575,0,77,68,26,11,0,0,105,53,25,18,0,0,99,64,22,12,0,0,99,27,21,8,3,0,58,15,9,8,0,0,29,0,0,0,0,0,0,3,4,0,0,0,3,0,0,0,0,0,0,535,139,83,11,5,776,79,0,0,0,0,84,65,0,4,0,0,72,45,7,4,0,0,55,41,3,15,3,0,60,35,8,7,0,0,47,43,9,10,3,0,66,50,8,9,3,0,73,34,12,11,6,0,62,26,11,10,10,0,57,24,11,6,0,0,43,8,4,3,0,0,13,3,0,3,0,0,6,0,0,0,0,0,0,456,68,90,27,3,643,55,6,18,0,4,82,25,0,5,5,5,36,1068,216,195,40,18,1534
213041576,0,69,63,17,4,0,0,78,53,20,10,0,0,82,52,16,12,0,0,88,38,8,9,0,0,62,19,6,10,7,0,36,7,3,5,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,449,103,81,12,5,641,18,0,0,0,0,18,25,0,0,3,0,30,20,0,4,0,0,30,40,3,5,0,0,52,32,3,13,3,0,55,32,0,9,0,0,50,29,10,16,0,0,51,29,10,13,7,0,52,23,4,9,0,0,37,22,4,6,0,0,43,8,0,3,3,0,18,7,0,3,0,0,11,0,0,0,0,0,6,287,57,76,25,5,444,33,5,11,6,0,53,12,0,3,0,3,20,780,165,173,40,13,1161
213041577,9,410,297,46,19,0,0,365,294,54,18,9,7,378,276,39,11,3,0,327,222,48,12,0,0,278,111,16,3,3,0,140,54,8,11,5,0,73,13,5,0,0,0,17,4,0,0,0,0,6,2751,313,116,26,19,3224,408,0,0,0,0,408,294,7,8,0,0,310,183,0,8,5,0,196,201,9,13,0,0,229,197,16,15,0,3,234,165,17,10,0,0,194,152,12,11,0,0,179,103,14,11,0,0,128,106,7,7,3,0,129,100,9,3,4,0,119,58,3,3,0,0,63,22,4,5,0,0,38,11,0,0,0,0,9,2004,102,103,21,11,2237,291,10,19,7,9,328,105,19,3,6,8,135,5153,443,236,53,46,5930
213041578,0,167,98,10,6,0,0,116,95,8,9,0,0,114,73,8,10,0,3,93,56,6,3,3,0,68,33,3,6,0,0,40,15,0,0,0,0,18,6,0,5,0,0,9,0,0,0,0,0,0,885,90,79,10,6,1068,116,0,0,0,0,116,97,0,4,0,0,96,76,0,9,0,0,88,114,6,4,0,0,128,110,7,15,4,0,127,66,3,17,0,0,88,71,0,12,5,0,89,59,3,12,0,0,70,53,7,0,0,0,64,35,0,7,0,0,49,23,0,0,0,0,30,0,0,0,0,0,4,3,0,0,0,0,3,815,40,84,14,6,962,71,0,8,0,0,85,28,0,0,0,7,35,1799,129,173,24,23,2151
213051361,5,610,422,59,26,7,0,512,417,84,38,5,0,544,336,84,23,5,0,453,305,65,21,8,0,402,188,42,14,0,0,254,55,10,3,0,0,74,9,6,4,6,0,18,0,5,0,0,0,9,3910,497,220,48,10,4686,529,0,0,4,0,539,459,5,12,0,0,479,315,10,3,0,0,335,238,16,25,6,0,285,246,23,30,10,0,309,183,28,15,12,6,248,174,30,18,5,0,235,138,21,27,7,0,194,124,22,18,7,0,170,127,21,20,4,0,173,57,4,11,10,0,81,19,4,4,0,0,35,4,3,0,0,0,10,2615,186,191,70,16,3083,284,26,25,10,5,354,129,12,8,4,17,171,6940,725,450,137,46,8297
213051362,4,231,179,27,17,0,0,215,158,21,17,0,0,202,125,27,13,0,3,165,101,10,15,4,0,126,54,15,8,0,0,85,19,3,3,0,0,30,3,0,0,0,0,7,0,0,0,0,0,0,1502,157,108,12,9,1788,539,0,0,0,0,545,559,4,12,0,0,579,242,3,20,4,0,272,185,8,15,0,0,211,202,16,26,0,0,248,139,15,19,11,0,182,127,8,14,0,0,159,150,9,7,0,0,175,131,13,14,4,0,160,105,8,9,0,0,123,42,6,12,0,0,60,8,0,0,0,0,15,3,0,3,0,0,9,2439,98,163,25,5,2728,421,3,25,10,5,458,76,8,3,0,19,106,4439,258,297,48,28,5076
213051363,6,2189,1903,120,26,7,9,2068,1825,110,29,4,3,1978,1833,116,25,3,12,1989,1596,93,27,3,5,1719,906,56,14,0,3,984,283,33,6,0,0,320,47,15,0,0,0,61,5,9,0,0,0,15,14865,779,236,26,54,15966,271,0,3,3,3,283,622,6,18,3,0,652,514,6,26,0,5,551,414,26,31,0,3,471,412,30,22,16,4,492,373,37,20,7,0,441,313,9,20,10,4,352,294,26,14,0,0,342,239,16,10,9,0,271,197,25,14,0,0,244,101,15,3,4,0,131,30,19,0,0,0,49,10,10,4,5,0,24,3792,233,189,48,23,4286,606,17,14,9,8,666,376,18,13,12,23,448,19647,1051,461,102,108,21361
213051368,6,983,732,70,34,5,0,848,727,82,21,5,0,833,638,68,14,5,3,726,480,73,29,6,3,591,254,55,16,5,4,341,112,29,14,5,0,165,20,14,5,0,0,35,4,6,4,0,0,15,5936,545,217,47,18,6764,380,0,3,0,0,383,508,0,11,0,6,525,473,12,20,4,5,512,515,7,28,6,4,555,553,18,30,7,3,610,463,16,33,10,0,527,440,25,33,9,0,504,375,26,27,6,0,438,341,20,18,4,3,379,290,14,9,7,0,324,115,12,8,10,5,151,44,7,11,4,0,65,8,3,3,4,3,27,4511,173,229,74,22,5004,603,16,32,13,7,660,181,23,13,11,18,243,11229,752,488,138,64,12674
213051464,0,166,82,42,30,6,0,159,101,27,10,0,0,142,67,24,8,8,0,98,37,23,6,0,0,68,27,7,3,3,0,46,11,11,3,0,0,27,8,7,0,0,0,10,0,0,0,0,0,0,658,196,112,15,3,993,42,0,0,0,0,43,63,6,6,0,0,75,48,3,12,0,0,59,49,11,27,8,0,93,79,27,24,8,0,145,49,17,31,3,0,97,36,21,14,3,0,77,34,12,12,4,0,60,12,11,16,3,0,39,22,5,5,4,0,30,14,9,8,0,0,24,7,6,0,0,0,13,0,0,0,0,0,3,446,122,153,44,0,763,53,8,18,7,0,82,24,3,0,0,0,29,1182,330,284,64,9,1866
213051466,0,225,112,53,29,4,0,203,75,25,14,0,0,115,66,8,11,0,0,87,33,7,0,3,0,44,15,9,6,0,0,25,7,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,742,180,104,20,5,1047,78,0,3,0,0,84,71,0,9,0,0,78,44,0,10,0,0,54,56,6,22,7,0,92,68,31,37,13,0,150,67,16,25,12,4,129,39,13,10,4,0,72,22,3,6,3,0,39,24,4,14,3,0,40,19,6,4,0,0,28,7,0,4,4,0,21,4,0,3,0,0,5,0,0,0,0,0,0,512,83,141,50,6,781,65,5,19,4,0,89,24,0,4,5,0,37,1338,271,269,74,6,1961
213051467,0,168,110,23,9,0,0,143,110,14,14,0,5,138,111,10,10,3,0,134,103,12,10,0,0,124,68,8,13,0,0,82,28,5,3,0,0,35,4,0,0,0,0,3,0,0,0,0,0,0,1044,119,87,11,5,1275,80,0,0,0,0,80,114,0,10,0,0,120,106,3,15,0,0,124,114,6,9,0,0,128,114,10,8,3,3,141,91,14,8,0,0,117,87,4,9,0,0,106,80,4,20,0,0,107,58,10,11,4,0,84,64,8,19,7,0,95,26,0,3,0,0,34,3,0,6,0,0,8,5,0,3,0,0,8,947,60,123,17,6,1153,125,11,18,4,6,157,42,0,9,0,3,54,2158,192,233,31,23,2634
213051468,0,182,100,26,14,6,0,150,87,22,15,0,0,124,86,11,8,5,0,102,58,11,12,0,0,83,35,10,4,3,0,50,23,3,4,0,0,34,0,0,0,0,0,0,0,4,0,0,0,0,879,153,125,18,6,1172,76,0,0,0,0,80,100,4,10,0,0,110,61,3,12,4,0,85,70,4,23,6,0,102,65,16,28,3,0,113,39,15,24,0,0,71,40,9,11,0,3,61,51,3,8,3,0,69,39,9,13,4,0,55,26,4,10,7,0,39,17,6,7,0,0,29,7,0,0,0,0,8,4,0,0,0,0,5,588,59,149,36,4,835,66,11,22,0,0,100,30,4,10,0,5,45,1570,225,297,54,17,2159
213051579,0,116,65,14,6,0,0,91,67,8,4,0,0,84,28,3,4,0,0,34,32,9,3,0,0,40,14,4,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,477,71,53,3,0,611,11,0,0,0,0,11,25,0,3,0,0,28,16,0,6,0,0,23,27,7,10,3,0,53,44,8,10,8,0,69,30,4,18,4,0,56,26,0,6,0,0,36,22,3,4,0,0,28,24,5,0,0,0,26,5,0,0,0,0,6,9,0,0,0,0,9,0,0,0,0,0,3,0,0,0,0,0,0,244,28,56,16,0,347,24,0,8,0,0,41,16,9,4,0,3,29,768,106,124,23,3,1026
213051580,3,330,224,74,24,6,0,323,183,46,21,7,0,253,134,44,20,0,0,198,88,37,8,3,0,136,63,15,7,0,0,86,18,5,7,0,0,27,4,3,0,0,0,5,0,0,0,0,0,0,1769,328,106,22,12,2234,665,4,4,0,0,673,425,4,12,0,0,443,203,3,13,0,0,222,176,15,15,3,0,207,205,23,25,7,3,267,137,21,29,7,0,193,140,24,13,5,0,182,100,18,18,7,0,144,85,5,13,4,0,107,91,3,10,5,0,106,19,3,8,0,0,35,12,3,0,0,0,15,0,0,0,0,0,9,2272,116,161,45,8,2602,279,10,16,6,0,311,63,7,11,0,5,86,4389,465,288,72,29,5240
213051581,0,93,71,12,11,0,0,93,52,7,4,3,0,63,42,6,4,0,3,55,27,6,6,0,0,35,17,3,5,0,0,24,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,435,68,54,8,3,562,69,0,0,0,0,70,52,3,3,0,0,56,38,4,11,0,0,48,50,3,10,9,0,65,77,14,10,9,0,98,64,4,4,3,5,86,28,7,13,0,0,49,22,5,9,0,0,35,13,4,6,0,0,24,11,0,9,0,0,20,4,0,0,0,0,7,4,0,0,0,0,6,3,0,0,0,0,3,435,46,64,21,4,572,40,4,9,5,0,56,12,0,0,0,3,22,926,119,128,31,10,1205
213051582,0,84,31,16,19,0,0,67,7,3,5,0,0,15,14,7,3,0,0,25,6,0,0,0,0,11,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,81,59,5,5,395,81,0,0,0,0,81,63,0,4,0,0,62,36,3,8,0,3,55,34,7,18,4,0,61,34,14,12,6,0,70,15,6,16,0,0,39,9,9,10,0,0,22,7,0,0,0,0,9,0,0,0,4,0,5,3,0,5,6,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,284,45,74,13,5,418,15,0,11,5,0,31,24,0,9,0,3,33,565,130,152,25,10,878
213051583,0,349,175,64,30,3,0,272,115,24,26,3,0,171,98,13,9,0,4,123,58,10,12,6,0,74,40,3,4,0,0,52,20,6,0,0,0,22,4,0,0,0,0,4,0,0,0,0,0,0,1364,227,159,17,5,1771,278,0,3,4,0,293,234,3,8,0,0,248,179,5,23,0,0,209,160,14,33,3,3,207,171,33,36,14,4,258,99,23,34,9,0,175,90,12,18,8,0,128,74,10,13,3,0,103,46,6,16,6,0,76,38,0,8,3,0,42,21,0,0,0,0,17,3,0,0,0,0,8,0,0,0,0,0,0,1394,120,191,52,11,1763,161,7,27,0,7,203,83,7,5,5,3,99,2999,356,384,74,29,3834
213051584,0,59,24,17,9,0,0,46,14,3,0,0,0,21,10,10,0,0,0,20,13,0,0,0,0,11,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,63,32,7,0,298,19,0,0,0,0,22,38,0,6,0,0,45,31,10,12,0,0,51,16,11,8,0,0,31,7,19,10,0,0,45,10,0,5,0,0,14,0,3,4,0,0,12,0,0,0,0,0,0,3,0,0,0,0,6,3,3,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,44,58,9,0,241,24,3,4,0,0,33,16,0,0,0,3,22,351,114,100,11,9,590
213051585,0,110,64,10,19,0,0,93,45,9,6,0,0,63,32,8,0,0,0,35,28,8,3,0,0,38,18,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,481,65,60,5,0,615,46,0,0,0,0,46,65,0,4,0,0,68,45,3,5,0,0,54,46,3,15,0,0,65,54,9,20,0,0,75,33,5,23,0,0,57,25,3,7,0,0,42,22,0,6,0,0,30,21,0,3,0,0,25,11,3,5,0,0,21,4,0,3,0,0,6,3,0,0,0,0,6,0,0,3,0,0,7,366,27,86,5,4,490,39,5,11,3,0,63,15,0,0,0,6,17,895,94,162,18,9,1182
213051586,13,1448,1086,80,22,3,3,1199,1012,53,12,0,6,1081,903,35,7,0,0,953,710,31,6,0,9,765,460,13,7,0,0,482,126,6,5,0,0,140,15,0,4,0,0,15,0,0,0,0,0,6,8678,426,147,28,34,9322,119,0,0,0,0,123,440,4,15,3,6,465,480,19,25,3,3,539,333,26,21,7,6,394,292,35,28,7,3,363,194,16,21,9,0,238,176,18,13,9,0,211,159,11,4,0,0,177,131,8,6,5,0,147,87,8,0,0,0,91,37,5,4,0,0,47,8,0,3,0,0,15,0,0,0,0,0,4,2452,155,147,41,15,2807,312,13,17,4,5,351,255,19,11,7,15,314,11697,616,322,84,77,12792
213051587,0,172,72,19,5,0,0,93,52,11,6,0,0,66,61,5,4,0,0,68,33,0,7,0,0,38,21,4,5,0,0,30,5,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,639,94,56,9,6,797,60,0,4,0,0,67,76,0,0,0,0,76,73,9,11,0,0,94,53,5,8,4,0,65,54,20,17,0,0,93,35,10,11,0,0,51,18,6,7,6,0,35,26,4,3,0,0,34,14,0,4,0,0,21,5,0,3,0,0,13,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,420,52,77,9,0,559,40,5,13,0,0,59,34,4,0,0,3,47,1133,158,140,19,10,1464
213051588,0,226,133,24,17,0,0,180,114,14,19,0,0,147,86,4,12,0,0,103,80,5,8,0,0,85,29,3,0,0,0,31,10,0,6,0,0,13,0,0,0,0,0,0,4,0,0,0,0,4,978,101,109,8,3,1198,50,0,0,0,0,51,74,0,7,0,0,87,61,0,23,0,0,91,75,10,32,0,3,127,77,20,41,8,0,151,77,16,20,6,0,122,58,9,12,7,0,88,33,12,8,0,0,47,28,5,4,0,0,35,25,0,6,0,0,27,10,0,3,0,0,16,4,0,0,0,0,9,0,0,0,0,0,0,582,77,161,23,8,848,59,6,19,7,0,93,39,4,13,0,6,61,1658,183,291,34,24,2193
213051589,0,78,41,10,10,0,0,57,28,3,8,0,0,39,29,9,5,0,0,39,17,8,0,0,0,28,8,0,3,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,315,53,47,6,0,416,56,0,0,0,0,57,40,0,3,0,0,48,25,3,8,0,0,39,31,3,6,0,0,38,21,7,7,4,0,42,29,0,6,0,0,40,14,0,6,0,0,22,7,6,3,0,0,15,11,0,4,0,0,14,3,0,3,0,0,4,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,242,24,47,13,0,327,16,0,8,0,0,22,6,6,4,3,0,17,580,72,102,20,0,786
