POW_SA2_CODE_2021,CoPSW_PINS_A_65_74,CoPSW_PINS_A_75ov,CoPSW_PINS_Tot,CoPSW_Tot_A_15_19,CoPSW_Tot_A_20_24,CoPSW_Tot_A_25_34,CoPSW_Tot_A_35_44,CoPSW_Tot_A_45_54,CoPSW_Tot_A_55_64,CoPSW_Tot_A_65_74,CoPSW_Tot_A_75ov,CoPSW_Tot_Tot,ClAW_NNI_A_15_19,ClAW_NNI_A_20_24,ClAW_NNI_A_25_34,ClAW_NNI_A_35_44,ClAW_NNI_A_45_54,ClAW_NNI_A_55_64,ClAW_NNI_A_65_74,ClAW_NNI_A_75ov,ClAW_NNI_Tot,ClAW_1_149_A_15_19,ClAW_1_149_A_20_24,ClAW_1_149_A_25_34,ClAW_1_149_A_35_44,ClAW_1_149_A_45_54,ClAW_1_149_A_55_64,ClAW_1_149_A_65_74,ClAW_1_149_A_75ov,ClAW_1_149_Tot,ClAW_150_299_A_15_19,ClAW_150_299_A_20_24,ClAW_150_299_A_25_34,ClAW_150_299_A_35_44,ClAW_150_299_A_45_54,ClAW_150_299_A_55_64,ClAW_150_299_A_65_74,ClAW_150_299_A_75ov,ClAW_150_299_Tot,ClAW_300_399_A_15_19,ClAW_300_399_A_20_24,ClAW_300_399_A_25_34,ClAW_300_399_A_35_44,ClAW_300_399_A_45_54,ClAW_300_399_A_55_64,ClAW_300_399_A_65_74,ClAW_300_399_A_75ov,ClAW_300_399_Tot,ClAW_400_499_A_15_19,ClAW_400_499_A_20_24,ClAW_400_499_A_25_34,ClAW_400_499_A_35_44,ClAW_400_499_A_45_54,ClAW_400_499_A_55_64,ClAW_400_499_A_65_74,ClAW_400_499_A_75ov,ClAW_400_499_Tot,ClAW_500_649_A_15_19,ClAW_500_649_A_20_24,ClAW_500_649_A_25_34,ClAW_500_649_A_35_44,ClAW_500_649_A_45_54,ClAW_500_649_A_55_64,ClAW_500_649_A_65_74,ClAW_500_649_A_75ov,ClAW_500_649_Tot,ClAW_650_799_A_15_19,ClAW_650_799_A_20_24,ClAW_650_799_A_25_34,ClAW_650_799_A_35_44,ClAW_650_799_A_45_54,ClAW_650_799_A_55_64,ClAW_650_799_A_65_74,ClAW_650_799_A_75ov,ClAW_650_799_Tot,ClAW_800_999_A_15_19,ClAW_800_999_A_20_24,ClAW_800_999_A_25_34,ClAW_800_999_A_35_44,ClAW_800_999_A_45_54,ClAW_800_999_A_55_64,ClAW_800_999_A_65_74,ClAW_800_999_A_75ov,ClAW_800_999_Tot,ClAW_1000_1249_A_15_19,ClAW_1000_1249_A_20_24,ClAW_1000_1249_A_25_34,ClAW_1000_1249_A_35_44,ClAW_1000_1249_A_45_54,ClAW_1000_1249_A_55_64,ClAW_1000_1249_A_65_74,ClAW_1000_1249_A_75ov,ClAW_1000_1249_Tot,ClAW_1250_1499_A_15_19,ClAW_1250_1499_A_20_24,ClAW_1250_1499_A_25_34,ClAW_1250_1499_A_35_44,ClAW_1250_1499_A_45_54,ClAW_1250_1499_A_55_64,ClAW_1250_1499_A_65_74,ClAW_1250_1499_A_75ov,ClAW_1250_1499_Tot,ClAW_1500_1749_A_15_19,ClAW_1500_1749_A_20_24,ClAW_1500_1749_A_25_34,ClAW_1500_1749_A_35_44,ClAW_1500_1749_A_45_54,ClAW_1500_1749_A_55_64,ClAW_1500_1749_A_65_74,ClAW_1500_1749_A_75ov,ClAW_1500_1749_Tot,ClAW_1750_1999_A_15_19,ClAW_1750_1999_A_20_24,ClAW_1750_1999_A_25_34,ClAW_1750_1999_A_35_44,ClAW_1750_1999_A_45_54,ClAW_1750_1999_A_55_64,ClAW_1750_1999_A_65_74,ClAW_1750_1999_A_75ov,ClAW_1750_1999_Tot,ClAW_2000_2999_A_15_19,ClAW_2000_2999_A_20_24,ClAW_2000_2999_A_25_34,ClAW_2000_2999_A_35_44,ClAW_2000_2999_A_45_54,ClAW_2000_2999_A_55_64,ClAW_2000_2999_A_65_74,ClAW_2000_2999_A_75ov,ClAW_2000_2999_Tot,ClAW_3000_3499_A_15_19,ClAW_3000_3499_A_20_24,ClAW_3000_3499_A_25_34,ClAW_3000_3499_A_35_44,ClAW_3000_3499_A_45_54,ClAW_3000_3499_A_55_64,ClAW_3000_3499_A_65_74,ClAW_3000_3499_A_75ov,ClAW_3000_3499_Tot,ClAW_3500mo_A_15_19,ClAW_3500mo_A_20_24,ClAW_3500mo_A_25_34,ClAW_3500mo_A_35_44,ClAW_3500mo_A_45_54,ClAW_3500mo_A_55_64,ClAW_3500mo_A_65_74,ClAW_3500mo_A_75ov,ClAW_3500mo_Tot,ClAW_PINS_A_15_19,ClAW_PINS_A_20_24,ClAW_PINS_A_25_34,ClAW_PINS_A_35_44,ClAW_PINS_A_45_54,ClAW_PINS_A_55_64,ClAW_PINS_A_65_74,ClAW_PINS_A_75ov,ClAW_PINS_Tot,ClAW_Tot_A_15_19,ClAW_Tot_A_20_24,ClAW_Tot_A_25_34,ClAW_Tot_A_35_44,ClAW_Tot_A_45_54,ClAW_Tot_A_55_64,ClAW_Tot_A_65_74,ClAW_Tot_A_75ov,ClAW_Tot_Tot,SW_NNI_A_15_19,SW_NNI_A_20_24,SW_NNI_A_25_34,SW_NNI_A_35_44,SW_NNI_A_45_54,SW_NNI_A_55_64,SW_NNI_A_65_74,SW_NNI_A_75ov,SW_NNI_Tot,SW_1_149_A_15_19,SW_1_149_A_20_24,SW_1_149_A_25_34,SW_1_149_A_35_44,SW_1_149_A_45_54,SW_1_149_A_55_64,SW_1_149_A_65_74,SW_1_149_A_75ov,SW_1_149_Tot,SW_150_299_A_15_19,SW_150_299_A_20_24,SW_150_299_A_25_34,SW_150_299_A_35_44,SW_150_299_A_45_54,SW_150_299_A_55_64,SW_150_299_A_65_74,SW_150_299_A_75ov,SW_150_299_Tot,SW_300_399_A_15_19,SW_300_399_A_20_24,SW_300_399_A_25_34,SW_300_399_A_35_44,SW_300_399_A_45_54,SW_300_399_A_55_64,SW_300_399_A_65_74,SW_300_399_A_75ov
210041539,0,0,4,4,18,16,13,15,0,0,0,70,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,3,3,0,0,0,8,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,5,0,0,4,3,3,0,0,0,12,0,0,0,3,6,3,0,0,8,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,19,15,14,3,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0
210041540,0,0,4,88,158,239,135,156,106,22,0,909,0,0,0,3,3,0,0,0,14,0,0,0,0,0,0,0,0,6,0,6,0,5,0,6,6,0,24,3,7,3,7,4,4,8,0,32,0,0,7,12,5,9,4,0,33,0,5,8,14,17,16,4,0,66,3,12,11,12,20,22,7,0,79,0,14,24,30,31,21,7,0,134,0,12,19,36,36,24,6,0,131,0,0,18,18,25,16,4,0,89,0,0,12,12,17,22,4,0,71,0,0,3,8,10,3,3,0,32,0,0,5,14,10,8,0,0,39,0,0,0,0,4,0,0,0,6,0,0,0,0,0,3,0,0,5,0,0,3,3,0,4,0,0,10,10,62,119,178,197,149,41,0,774,11,0,3,0,0,0,0,0,10,185,16,3,3,0,3,0,0,213,98,32,8,5,7,8,0,0,166,32,37,10,14,12,14,5,0
210041541,0,0,0,20,20,45,38,45,28,7,0,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,11,0,0,0,0,0,4,0,0,6,0,0,0,0,0,0,0,0,7,0,0,3,0,5,0,0,5,14,0,0,0,4,0,6,3,0,15,0,0,3,5,10,0,0,0,17,0,0,10,0,5,3,0,0,16,0,0,0,4,0,0,0,0,8,0,0,3,3,3,6,0,0,15,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,27,27,37,24,14,5,134,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210051242,0,0,11,47,165,526,457,379,259,51,3,1881,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,13,0,12,6,4,0,4,0,0,21,0,3,3,4,4,3,6,0,22,4,8,8,8,9,5,0,0,45,3,14,16,18,15,14,7,0,86,0,16,30,23,25,24,0,0,114,0,15,31,49,44,26,7,0,174,0,24,69,62,72,51,9,0,281,0,11,51,50,54,55,4,0,228,0,4,35,36,49,38,0,0,168,0,0,20,27,25,21,4,0,101,0,0,15,26,20,13,0,0,72,0,0,0,8,7,6,4,0,18,0,0,0,4,10,9,0,0,14,0,0,0,0,3,4,0,0,3,18,102,280,319,337,258,41,4,1362,0,0,0,0,0,0,0,0,5,82,13,0,0,0,0,0,0,98,91,46,7,6,3,3,3,0,151,23,29,12,7,3,7,0,0
210051243,0,0,7,35,114,188,207,163,91,19,0,818,0,0,3,0,3,0,5,0,13,5,5,0,3,0,0,0,0,20,10,9,14,13,5,4,0,0,53,9,5,12,17,4,8,3,0,65,0,6,16,28,14,14,3,0,89,4,21,31,43,55,27,14,0,188,3,25,46,63,63,73,16,0,289,0,48,127,107,117,69,16,4,484,0,22,156,173,173,121,25,0,677,0,10,76,100,113,91,7,0,392,0,0,45,75,73,65,6,0,264,0,0,9,40,44,27,7,0,133,0,0,18,48,55,34,7,0,170,0,0,0,9,7,9,0,0,23,0,0,3,9,3,8,0,0,27,0,3,3,4,5,6,0,0,24,35,163,573,725,739,564,108,11,2920,13,3,0,3,0,0,0,0,23,109,3,0,4,0,0,0,0,118,63,36,8,10,6,8,0,0,134,37,29,13,5,12,11,6,0
210051245,0,0,3,47,71,161,150,135,97,19,0,674,0,0,0,0,0,0,0,0,8,5,0,0,0,0,0,0,0,7,5,5,0,3,0,0,0,0,13,0,0,9,0,4,3,0,0,21,0,5,0,11,4,8,0,0,25,0,12,9,6,6,8,5,0,50,0,6,12,20,11,12,4,0,60,6,13,13,13,14,15,3,0,77,0,6,33,22,30,20,0,0,110,0,0,17,20,12,24,7,0,81,0,0,15,18,10,16,5,0,52,0,0,5,6,9,8,0,0,38,0,0,4,12,16,8,0,0,44,0,0,0,3,6,0,0,0,10,0,0,0,0,0,0,0,0,5,0,0,4,0,0,4,0,0,7,16,48,127,129,124,136,28,0,604,5,0,0,0,0,0,0,0,5,44,0,0,0,0,0,0,0,48,20,14,0,0,3,5,0,0,38,10,12,5,5,3,10,0,0
210051246,0,0,0,19,35,102,102,75,43,5,0,386,0,0,0,4,0,0,0,0,3,0,0,0,0,5,0,0,0,7,3,8,0,5,0,4,0,0,18,3,6,0,3,0,0,0,0,25,0,0,6,3,3,0,0,0,22,0,0,11,10,4,0,3,0,29,0,5,0,7,8,7,0,0,27,0,4,9,11,13,4,0,0,47,0,5,9,12,18,7,3,0,55,0,4,4,16,10,12,0,0,41,0,0,0,4,10,10,0,0,23,0,0,5,10,9,3,0,0,30,0,0,0,0,5,4,0,0,11,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,10,36,47,95,77,60,14,0,341,0,0,0,0,0,0,0,0,0,16,3,0,0,0,0,0,0,24,19,4,0,3,0,0,0,0,31,6,11,4,4,3,9,0,0
210051247,0,0,0,0,16,28,58,48,40,3,0,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,4,4,0,0,0,0,0,12,0,0,0,0,0,5,0,0,4,0,0,5,0,0,4,0,0,9,0,0,3,5,3,0,0,0,14,0,0,7,0,0,0,0,0,12,0,0,0,0,4,5,0,0,10,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,19,15,15,16,3,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
210051248,0,0,16,43,278,575,457,516,294,28,0,2204,0,3,5,0,0,0,0,0,15,0,3,0,0,0,0,5,0,9,3,5,4,0,0,3,0,0,20,3,9,6,8,3,0,0,0,33,0,14,10,8,3,11,0,0,51,0,14,36,28,22,7,0,0,107,4,18,37,41,37,18,3,0,167,3,51,110,115,82,81,15,0,449,0,39,221,155,141,130,24,0,711,0,25,127,142,133,113,19,0,561,0,0,78,122,127,111,15,0,458,0,0,50,73,78,52,10,0,263,0,0,35,72,89,63,8,0,262,0,0,9,13,17,12,0,0,42,0,0,3,8,16,11,0,0,34,0,0,4,0,4,5,0,0,13,19,197,737,780,745,614,98,6,3193,3,0,0,5,0,0,0,0,10,57,7,3,0,0,0,0,0,63,20,10,8,3,6,0,0,0,50,0,15,15,9,3,3,0,0
210051250,0,0,0,13,23,40,28,51,26,5,0,177,0,0,0,0,4,0,0,0,10,6,0,0,0,0,0,0,0,9,5,6,3,0,0,5,0,0,23,0,0,6,3,0,6,0,0,18,0,3,0,7,6,5,4,0,27,0,3,6,15,9,7,0,0,46,0,11,19,13,22,11,7,0,75,0,25,31,23,18,22,7,0,118,0,14,37,44,37,23,4,0,159,0,5,45,48,32,26,3,0,161,0,0,16,24,24,17,4,0,86,0,0,5,13,15,3,0,0,38,0,0,4,19,24,14,0,0,79,0,0,0,3,0,5,0,0,7,0,0,0,6,0,10,0,0,14,0,0,0,3,0,4,0,0,11,5,83,181,219,201,144,32,0,869,0,0,0,0,0,0,0,0,4,8,3,0,0,0,0,0,0,8,10,6,0,0,0,0,0,0,15,0,5,0,0,0,0,0,0
210051441,0,0,3,12,29,51,44,31,26,6,0,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,4,0,3,0,0,0,5,0,0,16,0,4,7,5,3,5,0,0,18,0,3,7,7,6,6,0,0,21,0,4,6,7,5,3,0,0,27,0,0,5,6,4,4,0,0,23,0,0,0,5,8,0,0,0,18,0,0,0,0,6,0,0,0,7,0,0,0,0,4,4,0,0,4,0,0,0,5,0,3,0,0,7,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,17,31,34,36,29,6,0,161,0,0,0,0,0,0,0,0,6,30,3,0,0,0,0,0,0,40,29,3,0,0,0,4,0,0,42,14,5,0,0,0,0,0,0
210051442,0,0,0,14,41,42,73,47,25,4,0,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,0,0,0,5,3,0,0,0,5,4,0,4,0,0,4,0,0,10,0,0,8,6,3,0,0,0,15,0,0,6,0,3,0,0,0,15,0,3,9,7,10,3,0,0,24,0,0,9,0,4,3,0,0,18,0,0,0,5,0,0,0,0,7,0,0,0,5,5,3,6,0,16,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,31,36,31,14,3,0,131,0,0,0,0,0,0,0,0,4,20,0,0,0,0,0,0,0,18,17,4,0,0,0,0,0,0,25,7,3,4,4,0,0,0,0
210051443,0,0,7,18,86,234,207,142,79,10,0,770,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,14,0,3,0,9,0,4,0,0,18,0,0,10,3,4,3,0,0,30,0,0,6,12,7,4,0,0,28,0,11,13,14,10,18,0,0,64,4,5,23,23,15,13,0,0,83,0,5,20,31,27,14,0,0,100,0,5,10,18,16,9,3,0,54,0,0,8,9,17,8,4,0,39,0,0,0,9,5,7,0,0,18,0,0,3,8,4,10,0,0,28,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,0,0,4,0,4,0,0,0,8,7,36,110,133,104,77,11,4,490,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,8,3,4,0,0,0,0,0,0,8,0,3,3,0,3,3,0,0
210051445,0,0,0,11,34,125,106,35,15,0,0,333,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,9,0,0,3,0,5,0,0,0,9,0,4,3,3,4,4,0,0,17,0,0,9,10,3,3,0,0,21,0,6,17,7,6,0,0,0,35,0,0,19,10,0,7,0,0,33,0,0,10,10,8,5,0,0,25,0,0,4,9,5,3,0,0,20,0,0,5,0,0,0,0,0,8,0,0,3,4,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,14,76,56,29,23,0,0,214,0,0,0,0,0,0,0,0,5,30,0,0,0,0,0,0,0,31,12,4,0,0,0,0,0,0,15,3,0,3,0,0,0,0,0
210051542,0,0,0,0,9,17,43,18,5,0,0,97,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,4,0,0,5,5,0,0,0,0,9,0,0,0,0,0,0,0,0,11,0,0,0,6,5,0,0,0,10,0,0,6,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,21,16,5,6,0,0,54,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210051543,0,0,4,51,100,154,141,78,23,3,0,548,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,7,5,0,0,0,0,0,0,11,3,0,0,5,0,0,0,0,9,0,0,4,0,5,3,0,0,18,0,0,10,9,0,0,0,0,22,0,4,4,7,5,0,0,0,17,0,3,12,6,10,3,0,0,32,0,5,15,10,11,6,0,0,40,0,0,7,9,3,0,0,0,18,0,0,8,4,6,0,0,0,16,0,0,0,0,0,0,0,0,7,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,24,54,54,34,21,7,0,204,6,0,0,0,0,0,0,0,9,119,10,0,4,0,0,0,0,142,87,36,0,0,4,5,0,0,133,31,22,17,5,3,3,0,0
210051544,0,0,7,17,44,98,79,89,42,6,0,379,0,0,0,0,4,0,0,0,10,0,0,0,0,0,0,0,0,3,6,3,0,0,0,3,3,0,15,0,0,8,7,3,3,3,0,22,0,4,3,7,9,8,0,0,28,4,15,21,11,14,5,5,0,81,4,20,30,28,22,12,0,0,121,4,21,67,37,40,27,3,0,196,3,6,65,57,56,43,9,0,239,0,0,38,37,37,23,6,0,129,0,4,21,28,38,18,5,0,108,0,0,3,11,11,7,3,0,40,0,0,4,8,12,8,0,0,34,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,0,6,0,0,0,9,15,89,254,239,258,162,33,0,1054,3,0,0,0,0,0,0,0,0,53,3,0,0,0,0,0,0,67,47,19,3,7,0,0,0,0,82,16,14,5,3,5,6,0,0
210051545,0,0,4,10,12,49,64,66,22,5,0,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,4,4,0,0,0,0,9,0,0,0,4,0,0,0,0,9,0,0,0,3,0,0,0,0,9,0,0,0,3,0,5,0,0,14,0,0,5,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,19,22,11,6,3,0,69,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,23,21,0,0,0,0,0,0,0,26,3,0,0,0,0,0,0,0
211011251,0,0,9,48,89,140,114,117,89,16,0,623,0,0,3,5,0,0,0,0,11,0,4,5,3,0,0,4,0,18,5,9,6,8,7,3,0,0,37,3,10,3,5,11,3,3,0,35,4,11,8,12,22,12,7,3,74,6,9,11,21,28,24,10,6,122,0,11,27,45,42,46,7,0,187,0,20,38,46,56,71,11,0,247,0,17,63,74,86,82,15,0,342,0,4,56,55,73,68,7,0,260,0,4,27,48,49,60,15,3,202,0,0,21,22,21,18,5,0,80,0,0,17,33,35,17,4,0,108,0,0,0,4,12,5,0,0,24,0,0,0,7,13,9,0,0,23,0,0,3,3,5,4,0,0,19,16,104,279,384,449,434,98,12,1779,0,0,0,7,0,0,0,0,9,23,8,3,0,3,0,0,0,38,22,16,4,3,4,3,3,0,59,11,13,4,0,4,11,4,0
211011254,0,0,9,51,87,129,91,77,63,15,0,511,0,4,5,0,0,0,0,0,12,8,4,0,3,0,0,0,0,14,5,4,5,0,3,8,3,0,30,3,8,11,17,5,3,10,4,50,0,12,13,12,11,8,5,0,58,3,16,26,41,30,21,6,0,140,7,22,43,43,34,29,17,0,191,12,40,115,98,91,80,24,8,472,0,51,169,164,148,127,18,0,679,0,3,101,129,133,89,18,0,484,0,5,55,65,104,54,13,0,291,0,0,27,41,42,29,0,0,144,0,0,19,47,56,24,10,0,159,0,0,0,5,7,5,0,0,25,0,0,0,8,12,11,0,0,33,0,0,0,3,3,10,0,0,15,36,168,592,678,692,496,119,18,2788,5,0,4,0,0,0,0,0,6,88,8,0,0,0,0,0,0,104,65,17,3,5,10,0,0,0,98,14,18,3,3,3,3,7,0
211011255,0,0,0,4,3,14,19,13,18,7,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,5,3,4,0,0,4,0,0,0,6,3,5,0,0,14,0,0,0,5,6,4,0,0,14,0,0,0,0,5,3,0,0,10,0,0,0,4,3,0,0,0,12,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,3,27,30,32,7,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
211011256,0,0,5,74,96,151,102,104,76,10,0,618,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,13,0,0,0,3,7,0,0,0,15,0,5,3,9,6,7,4,0,28,5,6,9,4,4,0,3,0,32,3,4,4,9,13,11,4,0,52,0,0,15,9,13,21,4,0,71,0,16,27,21,25,33,0,0,124,0,5,27,29,38,32,6,0,142,0,5,21,34,30,33,3,0,127,0,0,7,15,27,10,5,0,64,0,0,7,6,15,8,0,0,38,0,0,8,13,9,14,0,0,47,0,0,3,6,3,0,0,0,11,0,0,0,3,9,0,0,0,11,0,0,0,0,3,0,0,0,7,15,57,130,157,204,167,31,0,761,6,0,0,0,0,0,0,0,3,149,14,5,4,0,0,0,0,169,78,20,6,4,0,9,7,0,127,20,16,0,0,4,10,0,0
211011257,0,0,0,17,10,16,20,22,20,3,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,3,0,0,0,11,0,0,4,0,0,3,0,0,14,0,0,5,0,6,0,0,0,11,0,0,4,6,6,3,0,0,19,0,3,0,10,4,3,5,0,27,0,4,16,16,20,12,8,0,74,0,10,24,25,35,24,0,0,112,0,4,10,21,27,12,5,0,74,0,0,9,10,10,3,3,0,39,0,0,4,5,3,4,0,0,20,0,0,0,5,5,5,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,3,0,27,90,106,128,86,21,0,453,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,16,6,0,0,0,0,0,0,0,6,0,3,0,0,3,0,0,0
211011258,0,0,6,13,32,37,36,29,22,0,0,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,6,0,0,0,0,0,3,0,0,11,0,0,0,0,9,4,0,0,16,0,6,5,5,5,3,0,0,24,0,0,5,4,0,0,3,0,19,0,7,9,9,15,5,3,0,53,0,9,10,16,12,14,4,0,64,0,3,6,11,7,10,0,0,34,0,0,5,3,9,7,0,0,27,0,0,4,0,0,3,0,0,16,0,0,4,5,4,5,0,0,22,0,0,0,0,0,4,0,0,6,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,27,59,61,65,68,16,5,304,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,21,13,3,0,0,0,0,0,0,22,4,6,0,0,0,0,0,0
211011259,0,0,5,35,98,164,157,182,136,45,4,822,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,0,0,5,3,4,0,4,0,0,0,0,23,0,9,8,4,0,9,0,0,33,0,6,6,7,9,10,5,0,41,0,4,9,9,16,26,7,0,67,0,8,12,13,22,25,6,0,89,0,10,13,14,28,17,12,0,87,0,10,23,5,14,40,6,0,100,0,0,8,8,10,15,3,0,45,0,0,3,4,17,12,3,0,46,0,0,0,3,10,0,0,0,17,0,0,0,5,6,3,3,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,6,47,82,78,141,173,49,5,587,4,0,0,0,0,0,0,0,4,70,4,0,0,0,0,0,0,83,31,17,0,0,0,0,0,0,56,14,7,0,5,3,6,0,0
211011260,0,0,10,161,225,282,299,293,203,31,0,1499,0,0,0,0,0,0,0,0,3,4,8,7,3,6,3,0,0,20,4,4,0,0,0,5,6,0,16,0,5,5,6,5,10,7,0,34,3,4,4,14,10,4,3,0,43,6,7,9,18,23,22,8,0,91,0,12,15,18,23,24,0,0,90,3,29,52,34,43,26,7,0,194,0,24,63,44,51,39,10,0,231,0,8,33,28,41,33,5,0,149,0,7,16,22,33,32,0,0,111,0,0,8,11,15,4,0,0,49,0,0,4,13,15,10,3,0,39,0,0,0,6,0,3,0,0,7,0,0,0,0,0,5,0,0,6,0,0,0,0,0,3,0,0,4,23,104,223,210,265,209,59,5,1083,12,3,0,0,0,0,0,0,15,159,19,4,5,0,3,0,0,185,103,76,8,3,0,4,0,0,204,40,63,17,12,8,10,5,0
211011446,0,0,6,135,146,219,194,207,144,43,0,1085,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,4,0,16,0,4,4,6,7,8,0,0,33,0,3,8,8,0,8,0,0,39,0,0,8,3,6,9,6,0,29,0,3,3,18,16,22,15,0,83,0,11,20,19,30,27,15,3,115,0,15,22,31,29,28,10,0,128,0,7,33,19,38,43,10,0,155,0,7,22,20,31,21,5,0,100,0,0,9,17,23,13,0,0,72,0,4,3,7,3,10,0,0,34,0,5,4,3,11,7,0,0,25,0,0,0,0,0,0,0,0,9,0,0,0,5,4,6,0,0,8,0,0,0,0,4,0,0,0,6,15,54,131,159,207,209,60,8,841,0,0,0,0,0,0,0,0,3,110,8,0,0,0,0,0,0,118,42,21,9,4,6,9,0,0,83,27,23,7,5,11,10,0,0
