POW_SA2_CODE_2021,TYP_lthc_arth_A_15_24,TYP_ltch_arth_A_25_34,TYP_lthc_arth_A_35_34,TYP_lthc_arth_A_45_54,TYP_lthc_arth_A_55_64,TYP_lthc_arth_A_65_74,TYP_lthc_arth_A_75ov,TYP_lthc_arth_A_tot,TYP_lthc_asth_A_15_24,TYP_lthc_asth_A_25_34,TYP_lthc_asth_A_35_34,TYP_lthc_asth_A_45_54,TYP_lthc_asth_A_55_64,TYP_lthc_asth_A_65_74,TYP_lthc_asth_A_75ov,TYP_lthc_asth_A_tot,TYP_lthc_canc_A_15_24,TYP_lthc_canc_A_25_34,TYP_lthc_canc_A_35_34,TYP_lthc_canc_A_45_54,TYP_lthc_canc_A_55_64,TYP_lthc_canc_A_65_74,TYP_lthc_canc_A_75ov,TYP_lthc_canc_A_tot,TYP_lthc_demen_A_15_24,TYP_lthc_demen_A_25_34,TYP_lthc_demen_A_35_34,TYP_lthc_demen_A_45_54,TYP_lthc_demen_A_55_64,TYP_lthc_demen_A_65_74,TYP_lthc_demen_A_75ov,TYP_lthc_demen_A_tot,TYP_lthc_diab_A_15_24,TYP_lthc_diab_A_25_34,TYP_lthc_diab_A_35_34,TYP_lthc_diab_A_45_54,TYP_lthc_diab_A_55_64,TYP_lthc_diab_A_65_74,TYP_lthc_diab_A_75ov,TYP_lthc_diab_A_tot,TYP_lthc_hear_A_15_24,TYP_lthc_hear_A_25_34,TYP_lthc_hear_A_35_34,TYP_lthc_hear_A_45_54,TYP_lthc_hear_A_55_64,TYP_lthc_hear_A_65_74,TYP_lthc_hear_A_75ov,TYP_lthc_hear_A_tot,TYP_lthc_kidn_A_15_24,TYP_lthc_kidn_A_25_34,TYP_lthc_kidn_A_35_34,TYP_lthc_kidn_A_45_54,TYP_lthc_kidn_A_55_64,TYP_lthc_kidn_A_65_74,TYP_lthc_kidn_A_75ov,TYP_lthc_kidn_A_tot,TYP_lthc_lung_A_15_24,TYP_lthc_lung_A_25_34,TYP_lthc_lung_A_35_34,TYP_lthc_lung_A_45_54,TYP_lthc_lung_A_55_64,TYP_lthc_lung_A_65_74,TYP_lthc_lung_A_75ov,TYP_lthc_lung_A_tot,TYP_lthc_ment_A_15_24,TYP_lthc_ment_A_25_34,TYP_lthc_ment_A_35_34,TYP_lthc_ment_A_45_54,TYP_lthc_ment_A_55_64,TYP_lthc_ment_A_65_74,TYP_lthc_ment_A_75ov,TYP_lthc_ment_A_tot,TYP_lthc_stro_A_15_24,TYP_lthc_stro_A_25_34,TYP_lthc_stro_A_35_34,TYP_lthc_stro_A_45_54,TYP_lthc_stro_A_55_64,TYP_lthc_stro_A_65_74,TYP_lthc_stro_A_75ov,TYP_lthc_stro_A_tot,TYP_lthc_AO_lthc_A_15_24,TYP_lthc_AO_lthc_A_25_34,TYP_lthc_AO_lthc_A_35_34,TYP_lthc_AO_lthc_A_45_54,TYP_lthc_AO_lthc_A_55_64,TYP_lthc_AO_lthc_A_65_74,TYP_lthc_AO_lthc_A_75ov,TYP_lthc_AO_lthc_A_tot,TYP_lthc_NO_lthc_A_15_24,TYP_lthc_NO_lthc_A_25_34,TYP_lthc_NO_lthc_A_35_34,TYP_lthc_NO_lthc_A_45_54,TYP_lthc_NO_lthc_A_55_64,TYP_lthc_NO_lthc_A_65_74,TYP_lthc_NO_lthc_A_75ov,TYP_lthc_NO_lthc_A_tot,TYP_lthc_NS_A_15_24,TYP_lthc_NS_A_25_34,TYP_lthc_NS_A_35_34,TYP_lthc_NS_A_45_54,TYP_lthc_NS_A_55_64,TYP_lthc_NS_A_65_74,TYP_lthc_NS_A_75ov,TYP_lthc_NS_A_tot,TYP_lthc_Tot_A_15_24,TYP_lthc_Tot_A_25_34,TYP_lthc_Tot_A_35_34,TYP_lthc_Tot_A_45_54,TYP_lthc_Tot_A_55_64,TYP_lthc_Tot_A_65_74,TYP_lthc_Tot_A_75ov,TYP_lthc_Tot_A_tot,CNT_lthc_NONE_A_15_24,CNT_lthc_NONE_A_25_34,CNT_lthc_NONE_A_35_34,CNT_lthc_NONE_A_45_54,CNT_lthc_NONE_A_55_64,CNT_lthc_NONE_A_65_74,CNT_lthc_NONE_A_75ov,CNT_lthc_NONE_A_tot,CNT_lthc_ONE_A_15_24,CNT_lthc_ONE_A_25_34,CNT_lthc_ONE_A_35_34,CNT_lthc_ONE_A_45_54,CNT_lthc_ONE_A_55_64,CNT_lthc_ONE_A_65_74,CNT_lthc_ONE_A_75ov,CNT_lthc_ONE_A_tot,CNT_lthc_TWO_A_15_24,CNT_lthc_TWO_A_25_34,CNT_lthc_TWO_A_35_34,CNT_lthc_TWO_A_45_54,CNT_lthc_TWO_A_55_64,CNT_lthc_TWO_A_65_74,CNT_lthc_TWO_A_75ov,CNT_lthc_TWO_A_tot,CNT_lthc_THREEmo_A_15_24,CNT_lthc_THREEmo_A_25_34,CNT_lthc_THREEmo_A_35_34,CNT_lthc_THREEmo_A_45_54,CNT_lthc_THREEmo_A_55_64,CNT_lthc_THREEmo_A_65_74,CNT_lthc_THREEmo_A_75ov,CNT_lthc_THREEmo_A_tot,CNT_lthc_ONEmo_Tot_A_15_24,CNT_lthc_ONEmo_Tot_A_25_34,CNT_lthc_ONEmo_Tot_A_35_34,CNT_lthc_ONEmo_Tot_A_45_54,CNT_lthc_ONEmo_Tot_A_55_64,CNT_lthc_ONEmo_Tot_A_65_74,CNT_lthc_ONEmo_Tot_A_75ov,CNT_lthc_ONEmo_Tot_A_tot,CNT_lthc_NS_A_15_24,CNT_lthc_NS_Tot_A_25_34,CNT_lthc_NS_Tot_A_35_34,CNT_lthc_NS_Tot_A_45_54,CNT_lthc_NS_Tot_A_55_64,CNT_lthc_NS_Tot_A_65_74,CNT_lthc_NS_Tot_A_75ov,CNT_lthc_NS_Tot_A_tot,CNT_lthc_Tot_A_15_24,CNT_lthc_Tot_A_25_34,CNT_lthc_Tot_A_35_34,CNT_lthc_Tot_A_45_54,CNT_lthc_Tot_A_55_64,CNT_lthc_Tot_A_65_74,CNT_lthc_Tot_A_75ov,CNT_lthc_Tot_A_tot
211011448,3,11,25,74,132,59,12,315,103,126,88,103,76,25,3,518,3,0,11,23,39,36,4,116,0,0,0,0,0,0,0,0,9,15,32,43,56,32,6,194,0,0,10,17,41,28,4,102,0,4,3,5,6,4,0,24,0,3,4,7,16,10,0,45,114,155,105,88,68,18,0,547,0,3,0,4,13,3,0,23,45,70,77,111,81,37,5,418,754,832,753,749,519,106,8,3722,37,39,27,34,40,9,4,183,1033,1180,1050,1145,933,272,29,5638,787,863,806,817,565,126,8,3967,183,244,181,238,231,85,10,1169,25,30,36,43,69,42,10,254,0,3,4,13,24,12,4,60,206,280,217,299,324,140,18,1483,37,39,27,34,40,9,4,183,1033,1180,1050,1145,933,272,29,5638
211011449,0,0,3,4,10,3,0,34,4,6,10,9,9,0,0,32,0,0,0,5,5,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,14,0,0,3,0,3,3,0,14,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,5,9,15,12,16,8,0,0,62,0,0,0,0,0,0,0,0,0,5,11,13,11,5,0,43,57,59,94,84,63,14,0,367,0,3,7,9,3,0,0,20,74,90,133,134,98,39,8,569,53,65,102,92,66,20,4,401,13,19,24,29,19,9,0,111,0,0,3,9,12,9,0,28,0,0,0,0,0,0,0,6,13,21,28,37,29,16,4,143,0,3,7,9,3,0,0,20,74,90,133,134,98,39,8,569
211021261,0,3,17,35,51,41,7,161,26,52,55,55,41,19,0,254,0,3,0,20,27,22,6,83,0,0,0,0,0,0,0,0,4,8,8,28,36,23,4,110,0,0,4,9,19,23,7,64,0,0,0,0,5,3,0,10,0,0,0,5,3,0,0,17,24,50,38,54,32,16,0,208,0,0,0,4,6,5,0,12,10,40,44,55,50,31,8,236,237,366,395,461,344,85,20,1914,11,16,20,13,19,8,3,88,302,503,560,683,570,215,46,2874,244,387,428,499,381,100,26,2061,36,82,99,133,134,74,7,570,3,9,15,31,28,24,8,123,0,0,0,4,9,12,0,28,41,102,109,167,170,107,17,718,11,16,20,13,19,8,3,88,302,503,560,683,570,215,46,2874
211021262,0,6,6,34,51,43,11,151,44,25,29,44,32,19,4,194,4,3,9,14,16,11,4,65,0,0,0,0,0,0,0,0,0,0,0,10,23,17,5,60,0,0,3,5,14,16,4,50,0,0,0,3,0,7,0,7,0,0,0,5,8,0,3,20,53,41,38,32,30,6,0,204,0,0,0,5,0,3,0,12,21,21,10,51,51,13,7,164,352,246,267,378,313,80,21,1654,19,10,11,21,15,5,6,89,466,336,355,557,501,176,48,2438,357,261,273,409,346,82,16,1753,71,54,59,102,109,55,14,459,19,10,13,17,23,25,9,112,0,4,0,3,4,7,0,25,90,70,74,124,141,86,21,597,19,10,11,21,15,5,6,89,466,336,355,557,501,176,48,2438
211031263,9,31,51,148,199,77,18,530,139,215,200,157,125,36,0,874,8,7,6,40,69,38,0,165,0,0,0,0,4,0,0,3,13,9,45,87,136,58,4,356,7,8,5,44,103,40,9,217,0,3,9,5,8,6,0,39,0,0,5,7,30,10,5,59,164,198,177,178,99,12,0,833,6,0,0,10,8,7,0,35,73,105,122,150,147,35,4,639,1083,1469,1466,1423,967,184,17,6606,62,53,84,76,71,18,0,361,1485,1989,2052,2151,1713,415,50,9859,1135,1531,1538,1521,1058,196,16,7005,252,348,361,447,421,147,19,2000,32,51,54,80,118,43,9,383,4,7,12,24,35,13,5,106,293,406,428,552,579,205,30,2491,62,53,84,76,71,18,0,361,1485,1989,2052,2151,1713,415,50,9859
211031265,0,9,9,31,72,27,3,149,29,38,52,61,40,11,0,238,0,3,5,9,21,20,3,63,0,0,0,0,0,0,0,0,0,3,5,17,24,7,0,61,0,0,9,11,28,22,3,75,0,0,0,0,4,0,0,9,0,0,0,6,7,4,0,15,33,36,47,47,35,8,0,205,0,0,0,4,3,0,0,9,9,25,46,27,52,14,3,172,189,262,306,326,228,51,6,1364,15,17,10,17,12,4,0,71,260,367,454,495,437,136,20,2171,193,276,330,338,254,59,7,1458,45,60,91,100,120,47,7,475,7,18,22,36,37,19,5,138,0,0,0,4,16,3,0,24,53,78,108,140,170,70,11,635,15,17,10,17,12,4,0,71,260,367,454,495,437,136,20,2171
211031266,13,38,84,195,288,137,22,778,357,342,305,257,186,41,6,1491,6,12,17,79,102,33,9,262,0,0,0,0,0,0,0,0,19,36,77,130,152,66,6,488,12,15,20,47,108,67,15,284,6,11,14,20,17,3,0,71,7,13,5,16,32,17,4,96,472,381,297,270,158,28,5,1617,3,6,0,4,26,5,0,47,207,212,226,247,212,49,9,1164,2630,2504,2177,1957,1345,277,34,10911,115,90,85,108,94,17,3,511,3637,3420,3068,3030,2364,590,74,16187,2751,2621,2326,2109,1468,297,30,11606,666,591,532,630,581,179,16,3202,105,104,104,141,171,71,15,714,0,11,20,35,50,28,8,154,771,708,657,813,799,276,43,4065,115,90,85,108,94,17,3,511,3637,3420,3068,3030,2364,590,74,16187
211031267,4,24,32,98,157,56,7,388,80,139,135,134,106,43,5,642,4,3,17,27,62,35,9,148,0,0,0,0,0,0,0,0,3,13,28,52,77,39,7,219,0,6,5,12,47,27,5,113,0,0,3,4,7,3,0,22,0,0,4,8,15,17,0,42,107,162,140,133,94,17,3,666,0,0,6,6,4,8,4,22,49,112,92,128,132,39,3,548,620,959,950,891,644,136,16,4211,24,34,44,40,45,10,0,191,858,1347,1352,1396,1162,318,41,6475,649,1030,1001,973,709,154,18,4542,159,232,244,292,302,98,17,1338,20,54,53,71,72,43,5,324,0,4,5,13,37,17,3,82,176,288,304,385,413,156,21,1747,24,34,44,40,45,10,0,191,858,1347,1352,1396,1162,318,41,6475
211031268,0,7,8,12,33,30,6,88,31,29,31,29,22,16,0,166,0,0,5,8,12,9,0,35,0,0,0,0,0,0,0,0,0,0,4,5,13,4,0,37,0,0,0,3,10,13,3,31,0,0,0,0,0,0,0,4,0,0,0,0,0,7,0,7,31,37,28,28,18,5,0,141,0,0,0,0,0,0,0,4,13,10,24,21,26,9,0,110,179,168,209,214,158,52,4,982,16,8,8,16,3,5,0,54,257,240,301,318,265,111,18,1500,191,174,226,226,174,56,4,1050,49,46,53,67,57,38,9,313,6,9,10,10,26,10,5,72,0,4,0,0,0,5,0,12,53,58,66,81,86,52,12,404,16,8,8,16,3,5,0,54,257,240,301,318,265,111,18,1500
211031450,0,13,29,50,110,51,4,252,57,128,82,82,64,19,3,432,3,3,15,23,39,19,4,105,0,0,0,0,0,0,0,0,3,15,24,34,51,24,3,148,5,0,7,9,36,24,4,90,8,0,0,0,5,0,0,21,3,0,7,5,14,5,3,33,88,127,99,102,53,15,0,476,0,0,4,3,0,3,0,13,29,55,76,77,78,23,0,344,485,625,624,524,400,101,11,2763,20,38,24,31,29,9,0,148,659,934,895,839,733,227,31,4317,501,653,665,563,443,119,14,2955,123,197,162,194,189,61,14,939,16,38,37,44,55,31,7,219,4,4,11,7,21,10,0,53,144,240,203,246,264,104,19,1215,20,38,24,31,29,9,0,148,659,934,895,839,733,227,31,4317
211031451,0,14,16,40,75,41,8,185,71,62,58,53,50,13,0,313,0,0,4,17,22,12,0,64,0,0,0,0,0,0,0,0,0,7,23,25,37,7,4,105,0,3,4,10,13,12,4,52,0,0,3,8,6,0,0,18,0,0,0,10,8,6,0,23,84,76,70,70,41,11,0,356,0,0,0,4,10,3,0,19,38,34,36,72,52,6,0,243,564,444,380,407,298,64,9,2174,31,23,16,22,18,4,0,109,760,618,575,652,523,151,24,3300,592,466,399,453,321,74,9,2317,118,104,128,140,128,50,10,682,22,29,23,28,35,16,3,153,0,0,4,15,18,6,0,41,137,135,158,183,180,71,17,878,31,23,16,22,18,4,0,109,760,618,575,652,523,151,24,3300
211031452,0,9,20,39,52,16,5,143,37,63,46,44,39,6,0,249,0,0,3,16,20,3,0,48,0,0,0,0,0,0,0,0,0,4,10,25,34,3,0,85,0,0,5,16,24,7,4,63,3,5,0,0,3,0,0,11,0,0,6,3,3,4,0,19,33,62,61,59,22,4,0,239,0,0,0,0,0,3,0,11,22,30,32,47,42,12,0,178,283,459,413,405,271,67,5,1901,13,15,14,15,22,3,0,86,381,603,575,612,464,123,18,2784,293,474,435,434,291,75,5,2012,68,98,94,120,112,40,8,543,5,19,22,35,29,9,6,126,0,0,6,4,3,0,0,17,72,115,119,160,154,46,8,684,13,15,14,15,22,3,0,86,381,603,575,612,464,123,18,2784
211041269,3,11,22,46,93,37,12,228,108,84,93,83,61,21,3,461,0,4,8,19,28,12,9,81,0,0,0,0,0,0,0,0,7,8,23,44,50,20,6,159,0,3,0,15,32,20,6,72,0,0,4,11,4,0,0,15,0,0,0,5,15,4,0,28,120,119,78,88,62,11,0,472,0,0,3,6,3,0,0,14,53,48,69,89,90,25,0,377,756,664,781,726,476,110,3,3519,31,24,23,29,37,8,0,159,1050,915,1037,1061,821,225,32,5137,787,696,825,792,523,124,3,3752,207,153,159,190,189,60,20,983,15,31,27,45,49,20,9,199,4,3,6,3,19,11,0,45,230,188,188,243,258,90,27,1221,31,24,23,29,37,8,0,159,1050,915,1037,1061,821,225,32,5137
211041270,0,12,44,88,141,58,13,367,64,143,141,124,101,25,0,603,3,8,8,22,48,31,7,128,0,0,0,0,0,0,0,4,0,16,34,60,91,37,10,244,0,0,9,26,50,38,17,134,0,0,6,4,8,7,4,32,0,0,3,7,11,8,0,36,87,182,136,146,68,7,0,630,0,0,4,3,11,7,0,23,31,81,117,146,121,30,10,535,685,1197,1211,1081,682,178,13,5051,34,33,41,29,34,3,0,177,883,1580,1665,1602,1190,359,42,7324,708,1237,1298,1190,755,197,18,5399,125,244,270,309,310,112,15,1383,22,58,41,72,81,31,11,306,0,0,12,14,17,15,4,62,140,304,326,386,408,156,28,1747,34,33,41,29,34,3,0,177,883,1580,1665,1602,1190,359,42,7324
211041271,8,17,30,95,129,74,6,350,97,122,110,111,102,34,3,583,0,4,12,29,42,32,3,131,0,0,0,0,0,0,0,0,0,9,30,86,99,52,5,283,4,0,12,25,50,48,4,146,0,8,10,5,7,6,0,29,5,3,0,9,7,8,3,36,109,139,114,123,69,14,0,571,0,6,3,7,19,5,0,39,53,78,86,120,128,34,5,503,752,1080,1147,1089,670,170,15,4929,41,36,33,56,54,10,0,226,1017,1439,1523,1613,1198,377,38,7205,783,1130,1215,1160,748,188,17,5236,176,241,239,328,296,115,9,1398,25,27,35,61,72,48,4,270,0,4,6,8,27,20,4,71,196,270,276,395,392,180,20,1738,41,36,33,56,54,10,0,226,1017,1439,1523,1613,1198,377,38,7205
211041272,0,6,21,40,56,16,6,138,29,43,56,54,35,9,3,230,0,0,9,17,19,14,3,59,0,0,0,0,0,0,0,0,0,5,4,28,28,22,0,99,0,0,0,12,15,12,3,43,0,0,0,0,6,0,0,7,0,0,0,5,3,6,0,13,31,50,55,48,31,4,0,214,0,0,3,3,4,0,5,15,16,36,33,50,48,16,3,203,239,432,484,435,262,71,11,1940,14,15,18,15,13,0,0,72,319,562,647,653,464,141,24,2815,251,451,511,468,295,83,11,2069,50,87,109,132,127,42,4,557,5,7,13,32,23,11,4,102,0,0,3,0,4,6,0,20,57,97,124,171,157,60,16,672,14,15,18,15,13,0,0,72,319,562,647,653,464,141,24,2815
211041273,3,4,7,35,56,32,4,139,48,51,39,39,31,19,0,232,0,0,0,14,22,12,4,53,0,0,0,0,0,0,0,0,4,0,6,24,29,25,8,93,0,0,0,8,12,20,6,42,0,3,0,0,6,0,0,15,0,0,0,3,11,3,0,13,43,49,36,45,36,13,0,230,0,0,0,6,6,6,0,8,20,27,37,36,41,12,5,173,391,348,370,362,258,75,7,1812,16,7,17,17,16,6,0,75,509,474,488,536,438,163,24,2631,403,361,396,384,283,80,7,1919,84,93,63,107,97,50,13,505,13,10,12,22,30,18,0,106,0,0,0,3,12,12,4,38,90,97,75,136,138,77,18,640,16,7,17,17,16,6,0,75,509,474,488,536,438,163,24,2631
211051274,3,3,20,30,55,28,4,147,33,42,49,57,38,7,0,230,0,0,8,10,18,15,7,53,0,0,0,0,0,0,0,0,5,3,8,16,31,16,5,72,0,0,5,10,12,7,3,42,0,0,3,0,3,3,0,13,0,0,0,5,5,6,0,16,59,63,56,53,29,3,0,264,0,0,0,0,5,5,0,4,26,17,31,46,36,23,0,179,255,288,352,321,207,59,0,1482,19,11,18,14,15,4,0,83,379,407,504,508,383,143,14,2330,273,298,366,346,222,71,0,1573,73,90,96,122,106,46,3,539,7,14,16,21,29,14,4,106,0,0,3,9,15,3,3,35,84,106,117,148,143,65,7,674,19,11,18,14,15,4,0,83,379,407,504,508,383,143,14,2330
211051275,5,10,15,43,85,29,6,191,123,85,60,66,47,15,0,405,0,4,4,25,40,17,8,98,0,0,0,0,0,0,0,3,5,10,16,13,42,11,6,107,0,3,5,15,24,15,7,67,0,3,0,3,10,3,0,23,0,0,3,3,6,0,0,17,113,83,84,72,40,3,0,398,0,0,0,3,0,3,3,14,62,46,49,52,43,17,5,282,873,531,424,473,320,76,4,2697,39,29,16,29,21,3,0,139,1176,751,633,733,582,162,26,4075,908,563,452,511,343,83,3,2866,204,129,141,151,159,54,15,858,21,28,20,40,40,18,8,165,0,6,6,7,16,4,3,40,230,163,161,201,213,74,17,1062,39,29,16,29,21,3,0,139,1176,751,633,733,582,162,26,4075
211051276,3,23,41,86,158,58,14,383,77,103,110,93,83,30,4,497,4,3,7,27,43,28,8,121,0,0,0,0,0,0,0,0,3,12,10,29,58,27,4,138,0,3,4,14,38,22,11,93,4,3,3,6,6,0,0,18,0,3,4,10,16,9,3,43,104,122,135,109,79,10,4,558,0,0,0,5,5,3,6,22,44,80,70,76,88,26,0,390,623,650,545,595,479,119,19,3031,31,33,26,24,33,3,0,150,856,938,868,951,916,273,45,4845,650,685,592,639,530,134,17,3254,156,183,190,220,241,88,16,1095,14,33,47,58,89,26,6,288,0,5,8,16,22,17,3,70,176,219,253,291,351,130,28,1447,31,33,26,24,33,3,0,150,856,938,868,951,916,273,45,4845
211051277,3,13,25,60,86,35,9,226,49,104,88,83,54,23,0,399,0,0,8,28,16,16,0,73,0,0,0,0,0,0,0,0,7,12,22,54,56,16,0,169,0,3,9,23,48,26,0,107,0,4,5,6,6,0,0,23,0,0,4,13,10,8,0,30,83,92,95,91,37,3,0,397,0,0,0,4,5,4,0,11,25,61,44,72,51,24,0,271,469,627,673,631,444,91,13,2934,32,22,31,38,30,5,0,150,646,880,930,984,729,194,18,4381,479,661,700,681,471,103,11,3109,123,169,163,193,169,52,4,873,12,28,38,52,53,17,0,206,0,0,4,19,15,10,0,49,134,193,203,264,232,86,6,1123,32,22,31,38,30,5,0,150,646,880,930,984,729,194,18,4381
211051278,14,34,67,165,263,88,20,639,187,231,217,209,135,41,6,1030,0,4,17,45,72,35,7,183,0,0,0,0,0,0,0,4,9,14,24,67,126,46,0,298,4,12,14,35,97,50,5,211,3,3,7,7,11,4,4,43,0,4,6,19,16,13,4,61,221,250,228,198,113,11,3,1032,0,0,5,8,5,7,0,32,94,125,159,167,164,45,0,756,1350,1395,1345,1359,974,247,21,6685,72,42,85,78,70,16,0,364,1872,1977,2006,2131,1769,488,47,10287,1405,1473,1436,1464,1070,268,25,7138,340,375,400,458,456,146,10,2182,50,84,72,108,130,40,8,494,3,3,10,21,47,20,5,113,392,460,485,589,630,209,25,2786,72,42,85,78,70,16,0,364,1872,1977,2006,2131,1769,488,47,10287
211051279,4,0,10,30,48,28,8,129,37,39,38,59,37,11,6,221,0,4,0,13,18,13,0,55,0,0,0,0,0,0,0,0,6,3,6,26,34,18,0,94,0,0,4,7,18,12,0,42,0,0,0,3,4,4,0,13,0,0,0,0,5,3,4,14,41,52,48,49,32,5,0,228,0,7,0,6,4,0,0,13,15,20,18,37,45,19,4,161,250,283,290,327,220,60,14,1438,9,11,13,26,19,6,0,92,345,398,408,521,405,155,24,2254,264,296,305,349,249,72,17,1543,63,66,73,113,90,55,4,467,11,16,16,23,32,18,4,120,0,3,0,11,14,3,0,30,79,91,85,150,134,76,4,617,9,11,13,26,19,6,0,92,345,398,408,521,405,155,24,2254
211051280,0,5,5,16,28,15,7,82,15,36,38,33,18,9,0,150,0,0,4,0,11,5,6,24,0,0,0,0,0,0,0,0,0,4,0,4,20,15,0,38,0,0,0,5,14,0,7,24,0,0,0,3,4,0,0,10,0,0,0,6,0,4,3,10,30,40,30,22,20,0,0,140,0,0,0,0,3,3,0,6,4,15,18,24,27,4,0,96,110,185,207,184,154,32,0,869,13,6,16,18,10,7,0,64,169,262,304,280,267,79,14,1371,116,189,214,190,168,38,0,921,35,49,63,60,70,23,8,310,3,17,6,7,17,11,3,68,0,0,0,3,8,0,6,17,45,65,70,75,89,38,11,391,13,6,16,18,10,7,0,64,169,262,304,280,267,79,14,1371
211051281,3,11,32,67,85,36,10,233,67,76,99,80,53,21,4,396,5,4,3,19,29,14,9,82,0,0,0,0,0,0,0,0,0,14,17,37,54,17,6,147,0,3,8,13,23,18,9,59,0,0,3,7,7,3,0,24,0,0,0,5,7,6,4,26,83,120,103,70,47,17,0,437,0,0,0,10,7,4,0,19,35,48,46,56,66,24,0,277,526,561,545,492,305,99,12,2538,41,25,19,29,30,7,4,143,726,793,799,781,589,204,28,3927,548,582,570,521,337,104,12,2677,126,157,162,177,161,60,5,844,19,31,31,46,38,23,3,194,0,4,13,15,20,10,8,61,143,191,204,236,220,93,15,1101,41,25,19,29,30,7,4,143,726,793,799,781,589,204,28,3927
211051282,0,3,11,19,52,38,8,134,38,28,35,44,26,12,0,189,0,0,0,12,11,15,7,43,0,0,0,0,0,0,0,0,3,0,3,6,21,10,0,48,0,0,3,3,10,17,7,39,0,0,0,0,0,0,0,5,0,0,0,3,9,3,0,21,52,48,53,41,34,14,3,246,0,0,0,5,9,0,0,11,25,22,36,42,35,23,0,186,278,197,237,300,192,84,9,1295,19,4,14,16,25,0,4,77,399,282,362,460,362,172,33,2062,289,207,252,331,208,81,10,1389,78,59,83,87,97,60,11,482,7,12,9,20,24,13,0,95,0,0,0,4,9,10,3,22,89,72,95,109,124,84,16,597,19,4,14,16,25,0,4,77,399,282,362,460,362,172,33,2062
211051283,0,7,18,28,63,25,3,150,44,52,58,46,36,8,0,243,0,0,4,12,19,6,0,51,0,0,0,0,0,0,0,3,0,0,13,20,19,14,0,64,0,0,0,5,9,9,0,33,0,0,0,0,5,0,0,9,0,0,3,0,11,3,0,22,51,57,65,62,46,11,0,294,0,3,0,0,0,0,0,9,25,33,42,45,48,15,3,206,320,308,276,268,206,37,10,1429,24,16,17,23,12,0,0,95,447,455,468,453,377,105,13,2316,336,329,312,294,233,44,10,1557,73,86,109,108,87,44,4,502,12,24,25,19,26,12,3,125,0,0,4,11,20,4,0,36,88,107,134,140,134,58,6,665,24,16,17,23,12,0,0,95,447,455,468,453,377,105,13,2316
211051284,3,0,16,31,59,21,0,132,34,43,29,37,33,10,0,187,0,0,3,19,20,11,0,52,0,0,0,0,0,0,0,0,0,0,4,15,29,8,0,57,0,0,0,3,11,8,0,29,0,0,0,5,0,0,0,7,0,0,0,3,4,4,0,16,44,51,48,41,30,4,0,219,0,0,0,5,0,0,0,7,20,26,20,41,34,10,4,151,210,188,248,233,143,33,3,1067,10,5,16,15,4,0,0,52,305,292,356,383,326,90,10,1765,225,198,257,256,171,41,4,1160,57,68,71,81,111,32,7,426,12,20,13,26,28,10,0,112,0,0,0,7,9,4,0,19,72,84,82,113,152,41,10,555,10,5,16,15,4,0,0,52,305,292,356,383,326,90,10,1765
211051285,0,7,13,37,44,19,10,126,33,45,31,45,25,7,0,176,0,0,5,4,13,14,0,38,0,0,0,0,0,0,0,0,4,8,3,16,19,13,0,55,0,0,0,10,22,16,4,44,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,9,43,38,42,48,24,8,0,192,0,0,0,0,0,0,0,4,7,20,16,29,29,13,3,119,271,252,237,272,182,47,23,1280,11,14,9,19,10,10,0,71,362,348,339,416,323,114,38,1938,282,255,246,286,195,60,21,1343,69,58,79,86,75,40,6,411,3,13,3,24,29,10,0,86,0,0,0,3,10,4,0,25,72,74,86,115,107,55,10,522,11,14,9,19,10,10,0,71,362,348,339,416,323,114,38,1938
211051286,0,13,28,73,97,64,11,284,48,73,72,89,63,21,0,370,3,6,3,23,36,28,8,109,0,0,0,0,0,4,6,5,3,7,11,22,46,22,4,116,0,4,3,14,36,27,10,85,0,3,0,0,7,4,0,20,0,0,0,10,30,12,5,62,67,99,95,85,65,17,0,428,0,0,0,0,4,7,3,14,26,44,49,52,64,32,4,276,367,423,457,529,381,106,6,2268,22,19,22,30,19,15,0,130,511,626,687,844,694,266,27,3659,380,443,491,558,423,120,9,2423,97,127,144,198,169,81,15,828,18,33,21,45,53,37,4,213,0,4,5,12,27,14,0,65,112,159,179,253,251,128,22,1105,22,19,22,30,19,15,0,130,511,626,687,844,694,266,27,3659
212011289,4,13,23,62,108,36,16,258,62,69,72,97,46,14,0,358,0,4,8,14,34,14,5,82,0,0,0,0,0,0,0,0,5,6,13,29,40,14,4,105,0,3,0,8,22,15,11,56,0,0,0,0,3,0,0,13,0,4,0,5,8,7,0,29,93,76,74,66,43,5,0,364,0,0,3,4,0,0,0,15,37,37,41,47,69,16,4,253,536,418,460,494,317,99,15,2339,43,18,26,25,20,10,4,140,737,609,678,754,619,196,38,3625,561,442,486,519,355,103,13,2484,113,129,132,143,187,63,12,780,22,20,24,49,48,18,5,185,3,0,0,15,10,3,0,40,137,153,163,202,247,83,22,1008,43,18,26,25,20,10,4,140,737,609,678,754,619,196,38,3625
