POW_SA2_CODE_2021,Pro_300_399_H_0,Pro_300_399_H_1_19,Pro_300_399_H_20_29,Pro_300_399_H_30_34,Pro_300_399_H_35_39,Pro_300_399_H_40_44,Pro_300_399_H_45_49,Pro_300_399_H_50ov,Pro_300_399_H_NS,Pro_300_399_H_Tot,Pro_400_499_H_0,Pro_400_499_H_1_19,Pro_400_499_H_20_29,Pro_400_499_H_30_34,Pro_400_499_H_35_39,Pro_400_499_H_40_44,Pro_400_499_H_45_49,Pro_400_499_H_50ov,Pro_400_499_H_NS,Pro_400_499_H_Tot,Pro_500_649_H_0,Pro_500_649_H_1_19,Pro_500_649_H_20_29,Pro_500_649_H_30_34,Pro_500_649_H_35_39,Pro_500_649_H_40_44,Pro_500_649_H_45_49,Pro_500_649_H_50ov,Pro_500_649_H_NS,Pro_500_649_H_Tot,Pro_650_799_H_0,Pro_650_799_H_1_19,Pro_650_799_H_20_29,Pro_650_799_H_30_34,Pro_650_799_H_35_39,Pro_650_799_H_40_44,Pro_650_799_H_45_49,Pro_650_799_H_50ov,Pro_650_799_H_NS,Pro_650_799_H_Tot,Pro_800_999_H_0,Pro_800_999_H_1_19,Pro_800_999_H_20_29,Pro_800_999_H_30_34,Pro_800_999_H_35_39,Pro_800_999_H_40_44,Pro_800_999_H_45_49,Pro_800_999_H_50ov,Pro_800_999_H_NS,Pro_800_999_H_Tot,Pro_1000_1249_H_0,Pro_1000_1249_H_1_19,Pro_1000_1249_H_20_29,Pro_1000_1249_H_30_34,Pro_1000_1249_H_35_39,Pro_1000_1249_H_40_44,Pro_1000_1249_H_45_49,Pro_1000_1249_H_50ov,Pro_1000_1249_H_NS,Pro_1000_1249_H_Tot,Pro_1250_1499_H_0,Pro_1250_1499_H_1_19,Pro_1250_1499_H_20_29,Pro_1250_1499_H_30_34,Pro_1250_1499_H_35_39,Pro_1250_1499_H_40_44,Pro_1250_1499_H_45_49,Pro_1250_1499_H_50ov,Pro_1250_1499_H_NS,Pro_1250_1499_H_Tot,Pro_1500_1749_H_0,Pro_1500_1749_H_1_19,Pro_1500_1749_H_20_29,Pro_1500_1749_H_30_34,Pro_1500_1749_H_35_39,Pro_1500_1749_H_40_44,Pro_1500_1749_H_45_49,Pro_1500_1749_H_50ov,Pro_1500_1749_H_NS,Pro_1500_1749_H_Tot,Pro_1750_1999_H_0,Pro_1750_1999_H_1_19,Pro_1750_1999_H_20_29,Pro_1750_1999_H_30_34,Pro_1750_1999_H_35_39,Pro_1750_1999_H_40_44,Pro_1750_1999_H_45_49,Pro_1750_1999_H_50ov,Pro_1750_1999_H_NS,Pro_1750_1999_H_Tot,Pro_2000_2999_H_0,Pro_2000_2999_H_1_19,Pro_2000_2999_H_20_29,Pro_2000_2999_H_30_34,Pro_2000_2999_H_35_39,Pro_2000_2999_H_40_44,Pro_2000_2999_H_45_49,Pro_2000_2999_H_50ov,Pro_2000_2999_H_NS,Pro_2000_2999_H_Tot,Pro_3000_3499_H_0,Pro_3000_3499_H_1_19,Pro_3000_3499_H_20_29,Pro_3000_3499_H_30_34,Pro_3000_3499_H_35_39,Pro_3000_3499_H_40_44,Pro_3000_3499_H_45_49,Pro_3000_3499_H_50ov,Pro_3000_3499_H_NS,Pro_3000_3499_H_Tot,Pro_3500mo_H_0,Pro_3500mo_H_1_19,Pro_3500mo_H_20_29,Pro_3500mo_H_30_34,Pro_3500mo_H_35_39,Pro_3500mo_H_40_44,Pro_3500mo_H_45_49,Pro_3500mo_H_50ov,Pro_3500mo_H_NS,Pro_3500mo_H_Tot,Pro_PINS_H_0,Pro_PINS_H_1_19,Pro_PINS_H_20_29,Pro_PINS_H_30_34,Pro_PINS_H_35_39,Pro_PINS_H_40_44,Pro_PINS_H_45_49,Pro_PINS_H_50ov,Pro_PINS_H_NS,Pro_PINS_H_Tot,Pro_Tot_H_0,Pro_Tot_H_1_19,Pro_Tot_H_20_29,Pro_Tot_H_30_34,Pro_Tot_H_35_39,Pro_Tot_H_40_44,Pro_Tot_H_45_49,Pro_Tot_H_50ov,Pro_Tot_H_NS,Pro_Tot_H_Tot,TaTW_NNI_H_0,TaTW_NNI_H_1_19,TaTW_NNI_H_20_29,TaTW_NNI_H_30_34,TaTW_NNI_H_35_39,TaTW_NNI_H_40_44,TaTW_NNI_H_45_49,TaTW_NNI_H_50ov,TaTW_NNI_H_NS,TaTW_NNI_H_Tot,TaTW_1_149_H_0,TaTW_1_149_H_1_19,TaTW_1_149_H_20_29,TaTW_1_149_H_30_34,TaTW_1_149_H_35_39,TaTW_1_149_H_40_44,TaTW_1_149_H_45_49,TaTW_1_149_H_50ov,TaTW_1_149_H_NS,TaTW_1_149_H_Tot,TaTW_150_299_H_0,TaTW_150_299_H_1_19,TaTW_150_299_H_20_29,TaTW_150_299_H_30_34,TaTW_150_299_H_35_39,TaTW_150_299_H_40_44,TaTW_150_299_H_45_49,TaTW_150_299_H_50ov,TaTW_150_299_H_NS,TaTW_150_299_H_Tot,TaTW_300_399_H_0,TaTW_300_399_H_1_19,TaTW_300_399_H_20_29,TaTW_300_399_H_30_34,TaTW_300_399_H_35_39,TaTW_300_399_H_40_44,TaTW_300_399_H_45_49,TaTW_300_399_H_50ov,TaTW_300_399_H_NS,TaTW_300_399_H_Tot,TaTW_400_499_H_0,TaTW_400_499_H_1_19,TaTW_400_499_H_20_29,TaTW_400_499_H_30_34,TaTW_400_499_H_35_39,TaTW_400_499_H_40_44,TaTW_400_499_H_45_49,TaTW_400_499_H_50ov,TaTW_400_499_H_NS,TaTW_400_499_H_Tot,TaTW_500_649_H_0,TaTW_500_649_H_1_19,TaTW_500_649_H_20_29,TaTW_500_649_H_30_34,TaTW_500_649_H_35_39,TaTW_500_649_H_40_44,TaTW_500_649_H_45_49,TaTW_500_649_H_50ov,TaTW_500_649_H_NS,TaTW_500_649_H_Tot
206071140,0,14,3,0,0,0,0,0,0,19,0,11,0,0,0,0,0,7,0,21,0,12,6,0,0,4,0,3,0,29,0,12,15,7,3,6,0,3,0,48,0,9,18,5,6,6,0,6,0,47,4,13,17,17,18,23,7,7,0,107,4,5,7,10,24,30,6,16,0,104,3,4,14,15,28,35,4,11,0,109,0,5,3,13,15,23,3,10,0,75,0,5,8,12,19,45,16,20,0,126,0,6,5,7,5,7,0,6,0,31,0,3,10,10,9,18,5,27,0,74,0,0,4,0,0,0,0,0,3,5,11,132,98,86,128,187,49,110,10,822,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,6,0,10,0,0,0,0,0,5,0,12,0,9,3,0,6,9,0,0,0,30
206071141,9,35,4,0,4,0,0,0,0,52,11,32,23,0,5,12,0,4,0,82,16,52,39,7,7,9,4,0,0,141,12,62,62,21,26,15,3,8,0,209,14,50,74,51,77,60,14,18,0,361,11,36,92,65,180,158,37,25,3,611,25,21,58,76,218,215,55,42,7,723,25,14,28,66,239,255,62,79,0,759,17,9,14,27,156,170,45,64,3,502,47,29,33,51,229,336,95,175,4,998,13,14,9,8,32,68,18,54,0,215,26,11,16,19,21,80,29,88,0,300,4,0,0,0,9,5,0,7,6,19,246,397,467,400,1202,1386,376,557,29,5062,0,0,0,0,4,3,0,0,0,8,0,6,0,0,0,0,0,0,0,10,0,11,0,0,0,0,0,0,0,15,3,14,0,0,0,0,0,0,0,28,8,15,4,0,5,3,0,0,0,30,3,13,29,7,12,11,4,5,0,89
206071142,0,36,10,0,0,0,0,3,0,53,0,54,9,6,0,4,0,3,0,84,14,70,37,8,9,3,0,4,0,135,19,79,69,24,26,25,5,7,0,251,28,111,127,87,59,55,13,12,0,491,39,61,173,192,153,162,15,27,0,833,38,50,124,196,210,249,52,45,3,972,62,27,79,200,284,300,52,63,3,1069,37,18,37,120,213,259,71,82,9,847,61,36,50,109,266,471,137,211,7,1360,15,9,10,10,29,75,31,63,0,249,18,20,37,28,52,123,52,206,3,538,0,0,0,8,7,10,0,3,8,37,353,637,775,984,1302,1742,428,731,40,6994,0,0,0,0,0,0,0,0,0,3,4,5,0,0,0,0,0,0,0,9,0,14,0,0,0,0,0,0,0,14,4,18,4,0,3,0,0,0,0,32,3,19,7,9,4,3,0,0,0,47,9,27,33,8,10,11,0,4,0,96
206071143,0,18,0,0,0,0,0,3,0,25,0,18,9,3,0,0,0,3,0,37,6,26,14,4,4,5,0,0,0,50,5,20,19,7,6,5,3,3,0,74,3,27,29,11,17,11,3,7,0,106,13,9,27,27,31,31,3,4,0,143,8,16,17,23,44,32,5,12,0,164,3,13,12,16,46,50,14,26,0,186,6,11,13,11,23,24,8,18,0,108,4,15,11,24,31,56,23,42,0,204,0,0,3,9,3,13,9,15,0,53,0,4,11,16,10,23,12,26,0,96,0,0,0,0,0,4,0,3,5,10,53,198,170,159,216,255,76,168,12,1288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,7,0,6,0,0,0,0,0,0,0,5,0,5,5,3,3,0,0,0,0,20,4,4,14,0,3,0,0,0,0,28
206071145,0,9,7,0,0,0,0,0,0,22,0,9,7,0,4,0,0,0,0,24,0,20,13,3,0,3,0,0,0,45,8,22,13,14,6,10,0,0,0,62,7,13,29,10,16,14,0,10,0,94,7,15,32,28,44,29,6,7,0,166,12,13,22,31,52,43,5,15,0,209,15,16,22,31,56,60,12,21,0,243,9,7,6,15,40,49,8,18,0,152,9,6,10,29,75,102,39,46,0,315,0,0,4,5,5,12,4,9,0,41,0,6,10,12,7,25,12,27,0,90,0,0,3,0,0,0,0,0,3,11,74,155,180,184,296,356,88,153,6,1493,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,8,0,8,10,0,8,0,3,0,0,30
206071517,0,34,10,0,5,4,0,3,0,57,3,29,17,3,0,7,0,0,0,56,11,57,49,4,11,8,0,0,0,138,11,42,63,22,31,29,6,8,0,206,11,44,75,34,100,89,17,25,4,399,17,46,77,54,362,313,47,57,8,989,58,28,70,83,509,460,97,91,5,1404,29,22,48,77,509,518,115,153,13,1486,29,24,27,69,377,432,98,119,4,1177,74,48,61,108,897,1214,270,425,13,3116,18,9,14,25,158,226,78,131,3,667,13,21,22,38,130,289,113,328,5,963,0,0,5,0,11,13,0,0,7,48,305,466,545,525,3103,3621,848,1347,74,10824,0,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,12,5,13,0,0,0,5,0,0,0,16,7,13,9,0,0,3,0,0,3,34,3,15,20,3,0,3,0,0,0,47,14,23,31,15,6,11,0,0,0,106
206071518,4,29,7,0,4,0,0,0,0,41,5,23,7,6,0,0,0,0,0,47,5,42,25,9,10,3,0,4,0,94,12,33,50,18,22,12,3,7,0,163,19,44,80,73,65,47,11,14,0,353,29,46,98,117,158,134,25,26,7,635,41,30,94,115,268,182,23,34,5,795,37,31,58,105,310,191,46,52,0,831,29,19,29,49,284,176,46,58,4,695,29,37,39,69,352,287,98,125,5,1042,5,8,8,10,31,69,26,49,0,203,9,12,34,33,56,136,44,172,0,495,0,0,3,7,3,13,0,3,8,38,234,378,547,608,1560,1264,329,546,35,5490,0,0,0,0,0,0,0,0,0,10,0,3,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,15,3,13,0,0,0,0,0,0,0,27,0,22,3,6,4,0,0,3,0,37,0,18,18,4,9,9,0,0,3,65
207011146,0,11,5,0,0,0,0,0,0,18,0,12,0,0,0,0,0,0,0,14,3,15,6,0,0,0,0,0,0,30,4,21,10,0,0,3,0,0,0,34,3,11,15,7,7,5,0,3,0,53,3,13,14,12,16,9,0,3,0,65,0,3,15,5,17,22,6,7,0,87,3,0,13,6,14,19,5,14,0,76,0,0,4,11,18,16,0,0,3,60,5,6,7,7,27,27,11,12,0,103,0,0,0,5,4,11,3,0,0,21,0,0,10,3,8,16,11,19,0,70,0,0,3,0,0,0,0,0,0,7,30,131,110,61,110,130,33,68,4,670,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,5,0,11,3,0,0,0,0,0,0,15,0,6,10,0,4,7,0,4,0,34
207011147,0,22,0,3,0,4,0,0,0,31,3,16,3,0,0,0,0,0,0,24,0,29,14,4,5,0,0,6,0,53,0,16,15,9,4,0,0,0,0,52,0,24,29,9,24,17,3,0,0,97,5,24,34,16,43,33,4,9,0,165,0,17,21,24,38,35,7,14,0,152,5,18,16,21,41,50,10,16,0,183,9,6,10,8,25,38,7,24,0,126,9,17,22,15,44,90,30,83,0,317,0,3,9,0,4,14,7,12,0,57,0,6,13,12,18,32,14,52,0,150,0,0,0,0,0,0,0,0,3,14,38,254,187,117,250,309,82,223,4,1471,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,3,9,0,0,0,0,0,0,0,12,0,8,0,0,0,0,0,0,0,11,3,3,8,3,0,0,0,0,0,17,0,6,9,5,3,8,0,0,0,35
207011148,0,20,4,0,0,4,0,0,0,30,0,9,9,0,0,0,0,3,0,22,4,18,12,3,3,0,0,0,0,37,5,21,21,7,5,7,0,0,0,63,4,23,17,11,12,13,0,4,0,88,0,20,17,20,29,23,6,5,0,123,4,13,20,14,36,35,19,20,0,157,6,12,14,6,34,44,18,26,0,164,3,3,7,5,17,30,9,21,0,97,5,10,15,0,39,37,23,56,0,178,0,0,5,0,5,14,5,12,0,44,0,12,4,10,8,31,7,24,0,107,0,0,6,0,0,0,0,0,0,9,35,191,163,79,194,240,94,172,6,1176,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,10,0,0,0,0,0,0,0,13,0,5,4,0,0,0,0,0,0,13,4,7,3,0,4,0,0,0,0,15,0,4,15,3,6,3,0,0,0,38
207011149,0,24,3,0,0,0,0,0,0,34,0,36,13,4,3,5,0,0,0,59,6,43,22,5,3,6,0,5,3,85,3,37,26,10,15,6,0,3,0,110,8,33,48,19,29,21,0,9,0,163,8,24,43,36,75,47,5,10,0,250,13,29,45,41,87,80,30,16,3,340,19,16,32,42,123,104,26,23,3,384,5,22,19,35,103,86,20,41,0,326,20,29,33,47,180,202,53,101,0,664,0,5,4,4,25,46,21,28,0,141,3,12,23,19,41,67,15,80,0,263,0,0,0,0,0,4,0,4,5,18,99,379,323,267,682,668,187,307,18,2918,0,0,0,0,4,0,0,0,0,10,3,6,0,0,0,0,0,0,0,15,0,11,0,0,0,0,0,3,0,22,4,14,5,0,0,0,0,0,0,25,3,12,8,4,0,0,0,4,0,31,7,15,21,5,0,11,0,3,0,58
207011150,0,19,0,3,0,3,0,0,0,32,0,17,0,4,0,0,0,0,3,29,0,27,20,8,0,0,0,0,0,64,3,42,27,14,5,0,0,0,0,93,7,30,35,11,11,22,0,6,0,125,13,23,34,33,41,63,9,11,0,227,8,20,37,35,79,118,19,20,0,337,7,11,31,26,68,139,32,51,4,363,13,14,24,23,63,165,33,44,0,374,31,14,31,45,90,480,94,167,0,951,5,13,5,10,19,162,25,66,0,298,8,13,14,15,26,138,40,149,0,401,0,0,4,0,4,4,0,3,6,25,103,268,258,229,408,1305,259,518,18,3371,0,0,0,0,0,0,0,0,4,7,0,3,0,0,0,0,0,0,0,6,0,6,4,0,0,0,0,0,0,13,0,11,0,0,0,4,0,0,0,14,3,4,3,0,0,0,0,0,0,11,0,10,11,0,0,4,3,0,0,30
207011152,0,20,13,0,0,3,0,0,0,36,0,31,11,3,0,0,0,0,0,50,0,31,18,0,0,6,0,0,0,65,3,26,28,10,12,19,0,0,0,103,10,30,36,20,56,30,6,11,0,199,15,26,46,26,102,109,19,22,0,360,8,15,33,33,128,156,37,40,0,459,11,26,32,39,138,194,42,59,4,543,10,14,16,30,129,163,23,48,0,435,20,29,35,52,175,379,103,149,8,945,3,13,11,15,16,81,14,48,0,198,4,16,17,15,37,118,44,143,0,409,0,0,3,0,6,7,0,0,4,24,100,321,300,248,803,1275,302,527,28,3899,0,0,3,0,0,0,0,5,0,6,0,5,0,0,0,0,0,0,0,8,0,7,0,0,0,0,0,0,0,10,0,9,3,0,0,3,0,0,0,16,4,8,10,3,0,6,0,0,0,33,0,16,13,10,0,9,0,0,0,49
207011154,0,13,0,3,0,0,0,0,0,20,0,9,5,0,0,0,0,0,0,15,0,11,7,0,0,0,0,0,0,25,0,10,4,0,5,4,0,0,0,38,0,13,15,13,12,10,0,0,0,64,0,14,14,12,18,18,0,6,0,91,5,10,7,15,19,23,5,6,0,89,0,5,9,11,32,31,7,5,0,103,0,8,4,0,17,24,10,9,0,78,4,5,8,12,24,54,22,31,0,163,0,6,3,0,6,8,5,11,0,34,0,7,3,6,5,17,9,28,0,74,0,0,0,0,0,0,0,0,0,5,22,128,95,68,152,204,62,98,10,826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,9,0,9,6,0,0,0,0,0,0,14,0,0,4,5,0,0,4,0,0,17
207011155,6,17,10,0,0,5,0,0,0,34,0,24,11,0,3,6,0,0,0,50,3,32,13,9,3,0,0,5,0,81,5,31,26,6,3,6,4,0,0,87,0,26,41,18,26,20,0,8,0,151,3,21,37,29,55,42,3,10,0,202,9,21,21,37,69,69,15,30,0,270,9,12,23,27,72,66,23,28,0,254,0,15,9,15,50,70,10,36,0,210,8,21,15,26,76,102,40,119,0,401,0,3,6,5,4,18,5,24,0,67,0,17,17,7,18,38,23,77,0,202,0,5,5,0,0,5,0,0,0,4,52,298,244,187,380,442,140,348,8,2098,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,8,0,3,4,0,0,0,0,0,0,8,0,0,7,0,0,0,0,0,5,15,3,3,0,0,0,0,0,0,0,10,4,7,7,0,0,6,0,3,4,38
207011519,0,38,7,0,0,0,0,0,0,50,0,28,6,0,3,0,0,0,0,41,10,61,12,12,3,16,3,0,0,123,0,30,27,8,14,14,0,0,0,93,5,46,51,22,35,23,7,0,3,183,7,34,64,26,90,63,27,17,0,333,8,27,45,38,94,79,24,31,0,340,16,13,28,32,115,136,22,16,6,389,12,13,15,27,99,117,26,32,3,339,13,15,10,26,157,298,55,127,0,702,0,6,6,0,26,56,14,38,0,150,6,16,13,15,19,80,34,105,0,281,4,0,0,0,0,7,0,3,0,14,90,377,298,219,664,879,205,374,18,3115,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,6,0,4,9,0,0,0,0,0,0,18,6,3,8,0,0,0,0,0,0,19,0,3,20,5,3,6,3,0,0,39
207011520,0,24,8,0,0,3,0,0,0,44,0,23,7,5,0,0,0,0,0,37,7,38,18,3,9,5,0,5,0,85,8,37,19,4,9,9,0,7,0,95,5,20,46,18,21,37,3,8,5,160,8,22,49,32,90,58,19,15,0,292,9,12,26,25,130,109,8,27,3,348,21,20,22,45,125,164,30,27,0,451,9,10,14,28,102,103,13,41,0,323,24,15,27,29,195,308,89,182,0,871,0,5,6,12,38,67,29,45,0,201,5,11,11,17,26,82,25,120,0,302,0,0,3,0,6,5,0,5,0,20,102,304,262,222,747,945,223,482,14,3314,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,5,0,10,4,0,0,0,0,0,0,17,3,10,3,0,0,0,0,0,0,21,0,6,11,0,0,0,0,0,0,20,0,12,14,0,5,11,0,3,0,44
207011521,6,30,3,0,0,0,0,0,0,40,0,32,3,5,3,0,0,0,0,45,4,34,16,3,0,0,0,0,0,67,9,30,29,12,6,8,0,0,0,90,4,32,58,24,17,11,0,0,0,155,7,27,55,35,50,42,10,16,9,247,11,15,46,44,86,66,21,15,0,303,12,17,42,51,131,126,18,45,0,442,20,15,18,36,103,121,33,82,0,420,26,32,24,36,181,303,132,273,0,998,3,3,6,10,14,45,18,44,0,140,4,10,20,10,19,48,22,83,0,211,0,5,0,0,0,0,0,8,0,20,102,325,319,271,614,780,262,562,18,3244,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,10,3,5,4,0,0,0,0,0,0,11,0,5,3,0,0,0,0,0,0,19,0,10,6,3,0,4,0,3,0,32
207011522,0,12,0,0,0,0,0,0,0,19,3,15,4,0,0,0,0,0,0,22,5,27,9,4,3,3,0,0,0,50,5,27,25,5,8,7,0,8,0,74,4,20,19,12,8,12,0,3,0,78,10,14,47,29,23,21,4,10,0,154,10,19,26,31,41,40,7,5,0,179,10,12,17,21,34,60,12,9,0,181,4,8,15,16,27,54,11,20,0,146,3,13,13,22,34,72,11,47,0,219,0,3,5,3,11,15,3,9,0,50,0,9,13,5,15,30,14,45,0,133,0,3,5,0,0,0,0,3,3,18,58,216,195,152,201,324,64,155,3,1371,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,10,0,4,4,0,0,0,0,0,0,13,0,8,5,0,0,4,0,0,0,15,0,9,4,0,0,6,0,0,0,22
207021156,0,16,0,0,0,0,0,0,0,20,0,3,3,0,0,0,0,0,0,12,0,13,11,0,6,0,0,0,0,27,0,12,17,5,3,3,0,3,0,49,5,13,11,7,5,7,0,3,0,52,3,12,12,11,13,14,3,5,0,73,3,6,14,5,25,22,0,9,3,84,3,6,6,3,23,39,7,13,0,104,6,0,0,4,19,18,3,14,0,63,4,4,0,4,27,42,25,40,0,145,0,5,0,0,4,9,5,7,0,24,0,3,9,0,3,14,11,20,0,56,0,0,0,0,0,0,0,0,0,6,27,94,94,51,125,173,56,116,11,748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,10,0,7,5,0,0,0,0,0,0,14,0,3,4,3,3,0,0,0,0,20,0,6,8,0,0,0,0,0,0,25
207021157,0,25,6,0,0,0,0,0,0,32,3,14,8,3,0,5,0,0,4,42,7,26,11,7,5,3,0,0,3,65,0,17,22,10,16,11,0,0,0,73,3,21,29,21,32,16,5,0,4,129,0,13,37,12,56,39,13,6,0,174,10,9,16,18,73,37,7,17,0,196,0,7,17,20,67,57,15,25,0,206,10,7,5,3,46,47,10,23,0,154,11,16,10,3,69,90,30,37,0,266,6,0,0,0,11,17,9,13,0,57,4,3,3,7,15,28,9,31,0,111,0,0,5,0,0,3,0,0,0,11,59,225,183,107,389,360,97,165,18,1612,0,0,0,0,0,3,0,0,0,6,3,8,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,13,4,17,14,4,0,4,0,0,0,40,4,19,12,0,5,5,0,0,0,51,0,14,23,3,17,9,4,0,3,75
207021159,0,10,4,0,3,0,0,0,0,11,0,6,5,0,0,0,0,6,0,18,0,13,3,5,0,0,0,0,0,22,3,14,13,3,3,5,0,3,0,47,0,10,18,8,16,5,0,0,0,60,0,13,23,12,20,12,8,10,0,94,5,12,16,12,22,11,6,4,0,86,5,5,7,10,17,5,10,10,0,77,0,3,11,0,19,14,3,5,0,50,6,6,5,9,26,21,7,16,0,98,0,0,7,0,3,6,4,4,0,16,0,6,5,11,4,13,6,10,0,43,0,0,0,0,0,3,0,0,0,0,19,107,107,64,143,104,43,78,5,664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,5,0,6,3,0,0,0,0,0,0,7,0,6,3,0,0,0,0,0,0,13,0,4,12,6,12,4,0,0,0,39
207021160,3,5,0,0,0,0,0,0,0,14,0,10,0,3,7,3,0,0,0,26,0,16,5,0,3,4,0,0,0,28,3,10,13,6,0,0,0,0,0,42,3,16,22,4,3,6,3,0,0,59,0,22,28,22,20,11,3,3,0,118,8,14,15,8,23,17,9,12,0,98,5,5,14,16,33,27,5,23,0,118,9,6,5,11,19,35,6,16,0,95,7,12,13,11,34,49,19,21,0,160,4,4,0,0,3,17,0,6,0,32,0,4,0,3,5,24,0,24,0,65,0,0,0,0,0,0,0,0,3,8,40,127,109,96,155,189,56,117,6,893,0,0,0,0,0,0,0,5,0,5,0,3,0,3,0,0,0,0,0,3,3,8,0,0,0,0,0,0,0,13,5,6,0,0,0,0,0,0,0,14,0,5,3,3,4,0,0,0,0,13,0,0,13,4,4,4,0,0,0,28
207021424,0,15,0,5,0,3,0,0,0,23,0,13,3,0,0,6,0,0,0,20,0,14,10,3,0,0,0,0,0,27,0,15,8,3,0,0,0,0,0,38,0,5,12,9,13,3,0,0,0,38,0,8,8,10,18,4,10,4,0,62,0,9,12,14,20,10,4,3,0,75,6,0,6,11,20,16,4,6,0,61,0,0,6,4,18,20,3,5,0,64,0,7,7,0,31,17,5,17,0,89,0,0,0,0,8,8,0,4,0,24,0,5,0,0,9,4,3,9,0,30,0,0,0,0,0,0,0,3,0,5,11,108,77,52,132,103,35,49,5,575,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,9,0,10,0,0,0,0,0,0,4,17,0,0,3,0,3,0,0,0,0,9,0,5,9,0,4,3,0,0,0,31
207021425,0,19,5,0,0,0,0,0,0,27,4,13,8,0,0,5,0,0,0,29,0,19,13,4,0,9,0,4,0,50,3,21,31,5,5,5,0,4,0,70,5,23,27,14,10,10,0,6,0,100,8,16,35,17,23,43,0,5,0,153,9,13,29,27,37,45,9,14,4,183,3,10,17,15,49,51,13,26,0,178,3,6,8,13,24,27,12,15,0,109,5,4,11,21,31,53,32,46,0,199,5,4,5,0,0,8,3,8,0,32,0,3,10,8,7,18,7,18,0,72,0,0,0,0,0,0,0,0,3,14,47,191,192,123,204,286,76,138,10,1264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,11,0,0,0,0,0,0,0,7,0,12,6,0,0,0,0,3,0,24,4,12,17,0,0,0,0,0,0,35,0,11,13,5,5,3,0,0,0,43
207031161,3,29,5,0,4,0,0,0,0,48,5,23,10,3,4,4,0,10,0,59,6,38,20,4,7,13,4,8,0,95,8,28,36,8,15,8,0,4,0,115,8,41,43,12,38,32,3,14,0,189,0,30,41,43,63,57,12,15,0,252,6,12,32,33,107,80,23,32,0,319,7,5,23,28,109,90,27,34,0,330,7,11,12,16,71,72,25,22,3,241,3,14,20,21,81,152,41,84,0,425,0,13,11,5,7,28,3,20,0,96,0,3,6,9,6,47,16,51,6,143,0,0,0,0,0,0,0,0,4,8,68,292,267,184,516,591,158,299,18,2395,0,4,0,0,0,0,0,0,0,3,5,3,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,15,3,8,10,0,0,0,0,0,0,22,9,7,12,0,0,3,0,0,0,30,4,9,21,8,8,12,0,0,3,70
207031162,3,3,0,0,0,0,0,0,0,9,0,10,0,0,0,0,0,0,0,17,0,4,6,0,0,0,0,0,0,15,3,17,8,3,0,0,0,0,0,39,0,13,12,7,9,0,0,5,0,43,0,11,9,7,10,17,0,0,0,75,0,4,0,18,12,11,4,8,0,54,4,5,6,6,21,13,6,8,0,58,3,0,0,6,11,8,7,6,0,40,3,0,0,0,14,17,8,21,0,66,0,0,0,0,4,10,0,0,0,19,0,0,3,5,0,6,0,8,0,26,0,0,0,0,0,0,0,0,0,0,20,99,68,62,86,84,28,57,0,506,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,4,0,5,0,0,0,0,0,0,0,3,0,4,0,3,0,0,0,0,0,9,3,3,8,0,0,0,0,0,0,20
