POW_SA2_CODE_2021,F_Tot_OM_UIE,F_Tot_CFW,F_Tot_ES_NS,F_Tot_Tot,P_NegNilInc_E,P_NegNilInc_OM_IE,P_NegNilInc_OM_UIE,P_NegNilInc_CFW,P_NegNilInc_ES_NS,P_NegNilInc_Tot,P_1_149_E,P_1_149_OM_IE,P_1_149_OM_UIE,P_1_149_CFW,P_1_149_ES_NS,P_1_149_Tot,P_150_299_E,P_150_299_OM_IE,P_150_299_OM_UIE,P_150_299_CFW,P_150_299_ES_NS,P_150_299_Tot,P_300_399_E,P_300_399_OM_IE,P_300_399_OM_UIE,P_300_399_CFW,P_300_399_ES_NS,P_300_399_Tot,P_400_499_E,P_400_499_OM_IE,P_400_499_OM_UIE,P_400_499_CFW,P_400_499_ES_NS,P_400_499_Tot,P_500_649_E,P_500_649_OM_IE,P_500_649_OM_UIE,P_500_649_CFW,P_500_649_ES_NS,P_500_649_Tot,P_650_799_E,P_650_799_OM_IE,P_650_799_OM_UIE,P_650_799_CFW,P_650_799_ES_NS,P_650_799_Tot,P_800_999_E,P_800_999_OM_IE,P_800_999_OM_UIE,P_800_999_CFW,P_800_999_ES_NS,P_800_999_Tot,P_1000_1249_E,P_1000_1249_OM_IE,P_1000_1249_OM_UIE,P_1000_1249_CFW,P_1000_1249_ES_NS,P_1000_1249_Tot,P_1250_1499_E,P_1250_1499_OM_IE,P_1250_1499_OM_UIE,P_1250_1499_CFW,P_1250_1499_ES_NS,P_1250_1499_Tot,P_1500_1749_E,P_1500_1749_OM_IE,P_1500_1749_OM_UIE,P_1500_1749_CFW,P_1500_1749_ES_NS,P_1500_1749_Tot,P_1750_1999_E,P_1750_1999_OM_IE,P_1750_1999_OM_UIE,P_1750_1999_CFW,P_1750_1999_ES_NS,P_1750_1999_Tot,P_2000_2999_E,P_2000_2999_OM_IE,P_2000_2999_OM_UIE,P_2000_2999_CFW,P_2000_2999_ES_NS,P_2000_2999_Tot,P_3000_3499_E,P_3000_3499_OM_IE,P_3000_3499_OM_UIE,P_3000_3499_CFW,P_3000_3499_ES_NS,P_3000_3499_Tot,P_3500mo_E,P_3500mo_OM_IE,P_3500mo_OM_UIE,P_3500mo_CFW,P_3500mo_ES_NS,P_3500mo_Tot,P_PersInc_NS_E,P_PersInc_NS_OM_IE,P_PersInc_NS_OM_UIE,P_PersInc_NS_CFW,P_PersInc_NS_ES_NS,P_PersInc_NS_Tot,P_Tot_E,P_Tot_OM_IE,P_Tot_OM_UIE,P_Tot_CFW,P_Tot_ES_NS,P_Tot_Tot
207011155,227,66,10,3675,19,10,3,16,0,46,197,3,9,5,0,221,212,7,23,5,0,246,181,21,17,11,0,228,206,18,32,0,0,256,330,40,48,13,0,423,389,48,39,15,0,487,544,54,44,10,0,659,638,56,44,11,6,750,523,61,39,4,0,626,444,63,31,5,0,542,349,40,29,7,3,431,579,129,47,15,0,774,103,59,15,0,0,178,204,189,46,11,4,457,38,10,0,0,3,56,4958,795,473,126,23,6377
207011519,142,39,7,3916,17,0,6,13,0,27,194,5,0,0,0,199,227,5,19,10,0,250,228,7,12,6,0,257,204,8,12,3,0,231,381,20,22,6,0,433,337,22,18,0,0,381,513,32,35,3,0,583,712,49,38,6,0,810,623,33,36,6,0,698,691,44,25,3,5,768,516,53,20,0,0,592,1047,68,32,0,0,1147,229,37,15,0,0,280,368,142,46,3,6,558,45,9,3,0,4,59,6334,536,316,66,17,7271
207011520,203,37,12,4410,19,8,0,11,0,45,167,0,15,0,0,177,189,10,28,5,0,223,232,6,20,6,3,261,225,15,18,6,0,265,377,17,25,0,0,418,456,38,38,7,5,543,656,43,45,9,0,743,915,33,42,8,0,1006,815,43,33,0,0,898,841,62,38,0,0,949,556,34,31,0,0,623,1421,99,43,0,3,1567,336,52,10,0,0,402,604,176,39,9,0,821,56,7,7,0,8,77,7855,648,427,75,31,9031
207011521,175,38,7,4348,17,6,0,9,0,26,159,3,9,9,0,178,165,12,18,4,0,200,151,9,18,0,0,183,193,8,20,4,0,224,266,22,33,3,5,329,349,24,26,7,3,401,505,25,39,5,0,579,687,34,39,8,0,768,681,35,24,3,4,747,739,53,31,3,3,835,581,51,27,6,3,667,1414,67,50,0,5,1536,224,51,15,4,0,291,326,133,40,5,0,511,50,4,0,5,3,58,6512,539,389,68,23,7535
207011522,200,47,3,2653,11,5,6,17,0,32,216,6,4,3,0,240,229,6,19,4,0,256,167,13,11,5,0,198,218,13,15,9,0,254,287,12,30,10,3,341,347,26,45,9,3,427,363,22,39,6,0,430,471,39,51,7,0,566,374,46,39,10,0,471,353,44,25,6,5,437,269,35,19,7,0,330,356,75,51,4,0,492,69,32,17,4,0,121,112,112,42,4,0,265,53,7,6,0,3,67,3896,500,415,86,20,4911
207021156,115,29,15,1491,8,0,5,5,0,21,142,3,8,6,0,152,112,4,8,3,6,130,111,11,14,8,0,146,105,8,19,9,0,134,176,12,28,8,0,218,239,25,28,4,0,294,279,21,27,3,0,337,326,43,21,0,3,399,229,38,23,0,0,292,198,42,25,0,0,256,120,21,19,0,0,165,212,57,17,3,0,287,37,13,3,0,0,58,54,37,14,0,0,107,20,0,0,0,4,27,2359,340,256,52,20,3028
207021157,227,80,24,5502,39,4,0,16,0,72,571,6,16,16,4,607,677,9,18,10,0,720,575,34,42,9,3,663,574,27,27,3,3,632,795,45,48,15,6,899,765,58,50,8,9,882,851,70,73,10,6,1010,937,66,69,16,3,1094,647,62,39,4,5,751,532,52,32,9,5,637,341,31,31,3,3,407,626,61,38,11,0,731,141,26,12,0,0,185,236,98,37,0,0,367,60,4,0,4,10,77,8357,643,550,137,45,9735
207021159,145,54,9,1596,3,4,0,13,0,27,81,3,17,3,0,108,105,10,21,5,0,141,74,16,12,7,0,111,103,15,19,6,0,147,180,18,29,14,0,240,208,51,39,6,3,304,285,46,41,6,0,373,277,60,44,3,0,382,202,36,30,9,0,266,138,37,22,5,0,204,75,38,22,4,0,138,155,57,25,5,0,239,24,12,12,4,0,50,40,55,11,0,0,119,23,4,4,5,0,32,1965,473,328,101,8,2883
207021160,121,48,6,2051,12,5,4,10,0,30,105,3,9,0,0,118,119,4,12,5,0,139,107,10,17,7,0,138,135,11,18,10,0,171,202,14,22,11,0,256,244,22,19,6,0,292,270,21,33,6,5,334,292,39,44,9,3,387,214,27,28,4,0,265,246,18,25,0,0,281,176,29,16,3,0,231,475,49,26,0,0,556,102,14,3,5,0,127,110,42,16,0,0,169,29,3,0,0,5,40,2834,311,298,84,13,3534
207021424,133,51,0,1635,16,7,4,5,0,35,194,0,8,13,0,214,153,7,20,4,0,186,145,12,20,9,0,195,144,22,25,10,0,193,209,23,32,15,0,272,203,29,32,5,0,264,222,29,22,4,0,280,254,37,29,4,0,325,175,30,20,0,0,229,141,30,17,6,0,199,83,23,15,0,0,124,133,30,20,5,0,193,28,17,3,0,0,50,33,27,16,0,0,74,19,0,0,0,4,29,2146,329,288,80,13,2853
207021425,167,49,15,2421,16,3,3,23,0,43,167,0,8,0,0,177,147,10,20,4,0,191,173,19,19,13,5,224,200,16,24,6,3,244,253,40,40,4,0,341,308,51,38,9,6,408,358,44,47,4,0,454,482,41,51,3,3,589,411,43,26,4,0,490,331,43,23,0,0,402,207,44,14,0,0,273,284,61,30,0,0,379,45,24,9,0,0,78,60,62,21,5,4,147,31,3,4,0,5,46,3483,515,374,93,28,4488
207031161,294,67,22,4333,26,6,3,16,0,53,277,10,15,0,0,304,252,12,26,5,4,294,254,18,32,13,0,318,264,23,37,15,0,340,454,36,49,12,3,555,606,56,45,8,9,726,808,69,73,11,6,970,971,74,68,11,6,1128,700,55,68,6,4,830,597,79,58,0,0,738,413,38,35,4,0,495,720,132,62,6,4,921,146,70,13,0,0,233,169,127,42,0,0,341,66,11,9,0,9,89,6716,820,628,125,41,8331
207031162,114,20,9,1029,9,0,5,4,0,20,70,0,12,3,0,79,49,3,13,7,0,67,67,11,13,4,0,93,82,5,14,0,4,105,102,12,23,0,0,138,147,12,24,0,0,187,164,10,27,4,0,202,183,34,36,7,3,256,92,12,13,0,6,120,99,14,25,0,0,135,42,11,11,0,0,67,89,37,15,0,0,138,19,16,0,0,0,38,15,16,8,0,0,42,11,0,0,0,3,20,1242,180,234,45,18,1718
207031163,292,94,34,11846,51,10,13,28,0,102,379,7,17,7,3,413,533,17,43,15,5,604,558,35,44,17,5,657,639,57,40,20,0,758,972,64,56,17,5,1117,1420,84,42,7,0,1557,1981,96,71,17,13,2172,2506,123,66,11,8,2711,2039,75,65,9,6,2197,1875,95,40,10,5,2026,1461,69,32,4,5,1571,2465,96,65,8,3,2640,394,50,27,3,4,478,650,135,76,0,0,856,138,15,5,6,10,171,18060,1019,694,177,75,20027
207031164,180,43,10,1436,9,0,0,17,0,18,92,5,8,10,6,115,64,12,14,8,0,102,80,15,19,9,0,127,80,3,31,6,0,129,123,26,47,8,3,206,160,28,39,10,0,238,262,45,34,9,0,352,267,48,43,7,5,376,188,32,28,0,0,246,171,47,31,7,0,246,110,22,13,0,0,150,174,57,39,0,3,271,30,19,6,0,0,58,45,51,26,0,0,121,14,3,0,0,0,22,1887,411,391,83,25,2791
207031165,121,34,11,4157,25,9,5,8,0,42,224,3,13,11,0,244,225,5,19,3,0,246,181,15,18,9,0,224,194,5,23,0,3,229,385,24,25,5,6,446,399,32,25,0,3,457,600,36,35,4,3,680,681,39,24,3,3,753,704,37,36,3,0,775,781,42,21,4,0,844,652,17,19,0,0,687,1359,61,28,6,0,1445,230,24,9,0,0,258,323,50,8,0,0,386,40,5,0,0,3,50,6989,399,301,59,32,7783
207031166,100,30,12,3279,17,0,0,8,0,26,239,0,16,5,0,256,224,6,5,7,0,244,196,3,10,3,0,216,208,23,9,3,6,243,299,18,24,6,3,346,316,26,21,5,0,367,440,22,20,6,5,496,548,41,33,8,0,632,479,21,24,0,0,525,568,14,20,0,0,603,486,14,10,0,0,507,925,33,17,3,0,980,198,8,7,0,0,209,206,23,13,0,0,237,35,7,0,0,5,51,5369,257,229,48,27,5932
207031167,131,29,3,1636,4,8,0,4,0,14,58,3,10,6,0,73,64,3,15,0,0,85,74,15,15,3,0,103,90,6,3,4,0,107,144,13,29,4,0,183,169,17,13,0,0,202,240,25,25,9,0,297,390,23,28,5,0,441,262,29,23,0,0,313,246,32,12,4,0,292,191,24,14,0,0,232,300,50,25,0,0,381,54,27,8,0,0,93,97,45,15,0,0,160,29,5,3,0,5,42,2414,314,240,44,11,3022
208011168,228,39,12,1499,6,3,5,8,0,29,140,0,7,5,0,162,87,10,19,6,0,121,79,5,21,6,0,107,78,13,14,0,0,106,139,12,28,6,0,178,159,29,35,5,0,223,179,41,46,0,0,267,170,56,43,5,0,273,161,52,39,4,0,261,116,51,26,0,0,195,73,35,31,3,0,141,153,59,37,0,3,257,44,26,10,0,0,81,90,80,28,5,0,209,26,0,3,3,0,31,1695,477,397,63,19,2651
208011169,401,118,21,5842,22,11,4,30,0,74,356,6,21,0,0,387,400,8,40,7,4,460,362,22,29,7,4,421,439,28,33,18,4,518,614,48,50,10,7,727,705,36,61,13,5,816,901,56,66,10,11,1045,1021,101,95,14,0,1235,734,100,75,14,0,931,593,102,81,9,3,785,411,117,49,12,3,592,714,221,103,10,6,1057,141,91,40,8,0,281,338,365,135,28,8,879,75,18,16,0,12,120,7829,1338,890,207,60,10327
208011170,211,53,0,2087,15,4,0,10,0,34,83,0,5,4,0,95,93,9,15,9,0,122,80,10,19,4,0,117,112,13,21,0,0,152,180,14,26,3,4,231,222,31,40,9,0,305,322,42,52,7,0,422,333,62,48,6,0,449,268,29,47,3,0,346,233,58,40,8,0,339,170,47,28,6,0,242,314,76,33,0,0,433,59,31,16,6,0,118,116,98,48,12,0,266,21,5,3,4,0,40,2627,541,440,87,6,3698
208011171,209,33,14,2628,20,0,0,16,0,41,121,7,10,3,0,137,139,5,11,6,4,162,136,13,16,0,0,165,148,16,23,6,3,203,266,20,36,3,3,328,413,36,45,7,0,494,621,47,65,3,6,745,785,65,50,3,0,905,590,71,38,3,4,703,490,84,35,0,0,612,299,42,31,5,0,377,521,146,42,4,3,717,110,45,12,0,0,171,160,136,22,3,0,324,44,8,0,0,3,56,4856,744,433,65,31,6134
208011172,286,58,8,2436,10,5,0,4,0,18,188,5,13,4,0,208,182,9,16,3,0,216,157,7,17,4,0,189,154,12,29,9,5,215,249,20,48,9,0,330,276,36,53,10,0,378,306,51,45,7,0,408,334,54,61,4,4,466,253,61,55,6,5,377,216,77,47,0,5,346,137,54,33,5,0,223,268,126,46,8,0,447,76,40,14,3,0,135,146,138,51,6,0,346,23,10,5,0,5,43,2968,702,548,95,27,4331
208011173,291,65,18,3379,22,7,0,13,0,41,239,5,14,4,0,262,195,4,13,9,0,224,167,10,16,11,0,196,216,20,29,14,0,276,312,28,50,12,5,410,344,35,55,0,0,437,466,52,58,4,8,586,550,55,57,9,4,673,435,62,57,4,0,558,359,76,28,3,0,472,336,69,31,6,0,440,430,116,54,9,0,604,88,58,8,3,0,166,157,130,46,9,0,344,40,11,4,4,10,67,4345,728,528,116,31,5742
208021174,335,60,19,3625,20,8,6,16,0,43,255,7,19,4,6,282,222,10,33,11,3,281,223,16,26,15,0,285,249,17,38,8,3,316,333,45,61,9,6,449,416,63,74,5,0,558,587,61,74,9,4,737,702,69,83,10,5,871,554,60,45,7,0,672,402,73,50,3,0,532,284,62,42,6,6,394,415,127,69,7,0,613,78,29,25,0,0,134,149,109,43,4,0,303,39,11,0,4,8,60,4929,759,683,117,34,6521
208021176,210,50,10,2055,13,6,0,17,0,39,108,0,22,3,0,136,175,6,19,5,0,205,152,12,20,3,0,186,173,21,35,5,0,238,244,27,36,0,0,311,287,28,48,8,0,365,408,32,43,0,0,490,412,50,51,5,0,527,303,34,32,12,0,380,207,44,43,6,0,291,147,43,20,3,0,216,182,62,21,3,0,266,43,16,5,0,0,62,58,53,20,0,0,130,27,7,4,6,7,40,2936,431,422,84,14,3892
208021177,380,77,15,4451,20,5,12,27,0,65,152,4,18,4,0,183,209,10,25,5,0,244,193,23,26,6,0,246,244,15,40,3,0,308,415,35,67,5,5,521,491,27,63,6,3,590,640,52,71,5,0,771,697,58,80,16,3,858,625,57,71,5,8,769,575,78,60,9,3,721,467,54,45,9,0,581,895,133,72,17,0,1113,161,55,28,3,0,253,263,154,75,18,0,504,61,24,11,5,13,118,6105,780,765,154,37,7839
208021178,316,43,15,3434,22,9,7,15,0,51,119,6,7,7,0,133,135,5,32,5,0,171,109,21,23,15,0,160,156,13,26,9,0,205,272,17,50,3,0,344,359,46,54,3,4,466,521,48,67,7,6,644,665,39,65,11,7,787,548,53,61,0,0,663,556,75,49,4,0,685,432,51,35,5,0,524,495,107,65,7,0,676,90,46,27,0,0,165,133,106,35,0,8,283,38,8,9,3,3,62,4643,658,616,85,35,6028
208021179,273,44,12,2802,26,4,6,7,0,38,257,9,20,7,0,283,212,11,9,6,0,235,181,9,26,12,4,222,242,14,26,3,0,292,331,18,35,5,3,393,362,34,43,7,0,443,442,37,62,6,6,543,521,38,52,6,0,626,331,41,54,3,3,425,278,50,45,3,0,371,182,54,37,0,0,279,283,114,53,3,3,452,60,36,17,0,0,117,94,95,44,5,0,236,39,5,8,0,9,59,3832,551,519,79,25,5016
208021180,73,7,5,889,10,0,0,4,0,14,64,0,7,0,5,70,48,0,11,0,0,59,32,6,6,0,0,51,42,3,5,3,0,56,82,6,16,3,0,115,96,6,15,0,0,117,135,11,15,5,0,166,154,23,15,0,0,188,108,11,19,0,0,134,91,16,15,3,0,123,62,20,9,0,0,90,125,25,17,0,0,168,13,5,3,0,0,30,18,10,4,0,0,41,9,0,0,0,0,9,1090,149,164,21,6,1432
208021181,102,19,4,815,8,3,0,3,0,14,45,3,7,3,0,55,45,5,7,0,0,64,53,9,9,0,0,77,58,9,12,5,0,82,91,8,16,0,0,124,99,15,20,0,3,139,139,17,24,3,0,182,143,35,28,3,0,204,93,14,14,6,0,121,89,19,22,4,0,129,52,20,16,0,0,92,58,31,23,0,0,115,12,14,9,0,0,38,19,23,9,0,0,57,6,3,0,0,0,13,1016,216,225,36,8,1498
208021182,166,25,8,1497,11,0,5,14,0,24,179,0,5,4,0,192,133,3,16,6,0,161,118,7,19,8,0,153,108,19,26,5,0,157,157,18,28,9,0,208,173,24,24,5,0,223,240,20,41,9,0,302,200,53,35,0,0,288,170,26,33,5,0,234,134,39,16,0,0,193,122,24,17,0,0,160,172,44,28,0,0,245,23,23,8,0,0,50,33,41,13,0,3,85,13,0,0,0,0,20,1977,337,312,52,15,2694
208021426,218,45,17,2950,12,0,3,19,0,33,164,0,6,3,0,179,139,3,26,4,0,168,107,15,25,9,4,154,167,15,37,4,0,224,240,30,33,10,0,310,302,29,27,8,6,368,455,30,53,6,4,546,573,36,41,6,3,656,484,35,34,0,0,553,434,46,28,3,0,516,349,33,24,0,0,410,615,57,34,3,4,717,140,27,17,0,0,180,221,55,42,0,0,323,33,3,14,0,0,53,4439,420,436,76,25,5399
208021427,136,29,3,1279,6,3,3,7,0,28,37,3,11,5,0,55,49,5,12,8,0,69,55,14,21,3,0,87,65,5,6,3,0,83,109,18,26,3,0,153,168,16,29,4,0,215,204,24,35,4,3,264,186,26,46,0,0,253,182,26,40,4,0,250,143,44,27,0,0,219,114,34,13,3,0,163,134,43,28,0,0,204,28,20,7,0,0,46,49,29,5,0,0,87,17,0,3,0,0,19,1536,287,300,49,8,2194
208031183,79,16,0,717,5,0,0,0,0,10,55,0,7,0,0,62,50,4,6,5,0,69,42,5,11,5,0,62,37,3,12,4,0,50,59,10,14,4,0,91,105,16,18,3,0,135,188,23,19,0,0,226,144,22,15,3,0,182,114,18,13,0,0,151,83,9,8,0,0,104,62,12,9,5,0,82,89,24,11,0,0,131,16,7,5,0,0,26,27,14,11,0,0,57,12,5,0,0,3,23,1087,156,158,37,7,1451
208031184,58,37,18,3929,40,6,4,18,0,66,156,0,3,0,0,159,164,9,10,5,5,189,179,9,11,5,5,212,226,13,8,12,3,263,463,33,24,4,6,523,872,38,29,6,10,959,1817,65,31,11,10,1929,2206,93,37,0,12,2356,1652,89,28,7,7,1783,1259,124,41,6,6,1432,746,91,15,6,3,856,1130,166,18,0,0,1322,182,66,9,0,0,261,301,159,10,0,0,467,111,12,6,0,13,148,11504,967,277,90,78,12916
208031185,102,29,6,1064,9,0,0,8,0,21,89,0,7,4,0,100,91,5,6,6,0,104,73,5,13,8,4,96,91,9,17,10,6,124,127,12,24,9,0,173,158,20,22,0,0,199,200,25,20,4,0,250,167,27,32,3,0,232,102,26,27,0,0,161,83,36,14,0,0,139,64,24,10,0,0,104,86,38,20,5,0,140,21,10,3,0,0,37,21,27,15,0,0,64,17,0,0,0,0,24,1397,278,231,54,14,1966
208031186,154,30,5,1464,5,0,6,7,0,20,61,5,5,0,0,69,70,3,15,0,0,92,79,6,26,4,0,114,91,8,20,7,0,123,192,11,25,0,7,234,207,15,35,3,8,268,262,25,37,5,0,326,236,37,34,0,3,310,170,21,23,4,0,220,151,33,24,5,0,206,90,11,8,0,0,113,164,27,21,0,0,221,49,12,0,3,0,66,50,18,9,0,0,79,25,4,3,0,4,32,1891,244,300,43,17,2496
208031187,66,16,3,787,9,0,0,3,0,16,104,0,4,0,0,106,79,0,6,0,0,89,48,4,9,5,4,70,51,4,3,0,0,60,105,6,19,4,0,134,148,10,15,0,0,181,180,14,14,0,0,211,172,15,18,6,0,213,155,8,14,0,0,170,108,17,13,0,0,138,76,11,6,0,0,94,112,16,8,0,0,144,26,4,0,0,0,37,45,11,9,0,0,63,18,0,0,3,3,23,1437,134,140,23,13,1752
208031188,363,79,33,7459,52,11,8,23,0,104,733,3,13,9,3,763,646,14,30,9,6,705,595,21,45,15,6,678,700,39,45,9,6,794,1012,44,61,14,4,1143,1171,82,71,20,4,1341,1613,112,99,13,14,1855,1557,155,97,17,5,1834,1155,124,76,6,0,1362,793,148,72,7,6,1028,492,112,44,8,5,655,830,197,64,10,4,1103,142,66,22,4,0,234,198,159,42,0,6,404,105,14,11,4,15,147,11803,1301,797,162,86,14147
208031189,177,22,0,1234,6,0,6,12,0,24,75,0,11,3,0,94,55,0,11,0,0,67,72,9,17,5,0,94,81,8,15,4,0,106,127,16,25,4,0,176,125,14,32,8,0,177,152,19,33,3,0,206,170,18,44,4,0,238,143,36,34,0,0,212,131,33,21,0,0,185,98,30,25,0,0,158,218,35,25,0,0,278,27,21,6,0,0,52,44,17,8,0,0,70,17,0,0,0,3,17,1542,255,313,51,4,2166
208031190,174,29,15,3075,12,0,0,15,0,34,284,0,10,4,0,298,249,12,18,5,0,282,217,22,19,3,0,262,255,8,22,4,5,296,345,24,45,10,3,428,413,32,47,0,5,496,547,36,29,7,4,625,565,42,43,5,3,655,439,52,38,0,4,531,350,47,34,3,0,430,242,30,18,7,0,295,480,92,34,3,3,608,73,18,5,0,0,95,121,56,8,0,0,188,42,6,3,0,5,56,4623,481,389,60,28,5584
208031191,212,94,33,7593,56,14,3,43,3,112,323,4,13,3,0,340,336,15,15,23,0,388,349,26,30,11,7,425,440,30,36,15,9,524,829,45,67,15,14,976,1292,85,54,15,8,1448,2050,117,88,15,13,2280,2599,136,84,25,9,2853,2064,118,56,11,10,2254,1580,130,54,13,4,1788,1114,127,51,5,0,1297,1769,256,46,12,3,2079,366,96,12,3,0,480,522,179,42,4,0,749,127,16,12,0,24,184,15812,1393,665,208,96,18187
208031192,8,0,3,1437,11,0,0,0,0,7,106,0,0,0,0,103,118,0,3,0,0,122,84,0,0,0,0,87,121,3,5,0,0,130,181,7,4,0,4,192,263,4,3,0,0,276,399,3,4,0,0,410,438,21,10,0,0,463,342,13,9,0,0,360,307,13,0,0,0,317,221,7,4,0,0,231,436,16,3,0,0,459,98,9,0,0,0,105,201,16,0,0,0,223,24,0,0,0,0,18,3338,104,44,3,12,3502
208031193,290,55,18,3422,21,3,3,16,0,48,215,6,16,3,0,244,212,9,31,7,0,257,195,12,25,9,0,244,240,16,39,15,5,308,411,35,63,9,4,523,574,61,54,11,4,707,843,66,79,4,9,1003,872,86,80,5,7,1057,624,74,72,12,3,780,494,112,54,3,0,673,310,66,34,3,3,412,460,118,55,3,0,638,73,62,10,4,4,157,114,77,15,3,0,214,61,7,11,0,5,89,5725,814,643,116,49,7346
208041194,422,96,28,6970,32,6,4,24,0,66,165,0,14,9,0,192,261,5,18,9,0,296,297,6,19,10,0,331,384,21,29,3,0,446,582,30,52,11,3,679,775,36,61,8,0,887,1044,56,52,10,5,1167,1357,77,84,16,3,1533,1132,72,77,0,4,1285,932,76,73,7,4,1090,716,62,51,0,0,837,1108,159,80,9,6,1366,195,82,26,8,0,306,340,319,204,19,5,887,89,14,3,4,8,121,9421,1022,847,161,36,11486
208041195,307,74,26,8458,61,11,4,25,0,94,808,9,13,4,0,836,813,12,31,7,3,870,766,20,25,10,7,824,850,24,43,9,3,925,1157,39,48,15,0,1258,1180,47,58,5,4,1292,1392,69,51,9,6,1523,1457,81,63,8,7,1614,880,73,61,7,7,1020,689,93,38,6,3,837,481,58,44,9,0,586,786,116,63,14,0,976,191,68,22,0,0,275,417,167,37,4,0,621,123,9,3,0,9,148,12058,887,592,132,42,13710
209011196,89,18,3,1116,6,0,0,8,0,14,50,0,7,4,0,57,52,4,4,4,0,64,49,9,12,8,0,81,94,6,23,0,0,123,135,10,24,9,0,181,196,20,28,3,0,248,218,18,31,4,3,271,307,29,25,4,3,367,234,26,19,0,0,288,186,31,12,0,0,234,141,17,5,3,0,164,203,43,13,0,0,254,25,15,6,0,0,47,30,15,10,0,0,54,20,0,4,0,4,34,1943,254,228,31,11,2472
209011197,243,37,19,4354,22,0,7,16,0,42,457,0,14,7,0,490,404,8,21,6,0,439,340,11,30,7,0,393,398,11,35,3,0,449,555,25,58,0,0,635,598,35,62,0,3,702,608,64,59,4,0,741,656,56,52,7,8,781,592,50,41,0,0,683,505,67,43,3,3,620,363,51,35,0,0,450,450,75,28,3,0,550,64,26,5,0,0,101,85,57,22,0,0,170,65,7,12,0,8,85,6171,523,519,73,29,7322
209011198,220,38,33,10588,38,0,0,17,0,60,277,9,8,4,4,296,300,3,12,5,7,324,340,6,32,4,3,384,443,16,18,7,3,492,764,25,64,7,5,865,1058,37,40,16,8,1159,1551,38,43,8,4,1655,2075,53,60,5,5,2187,1712,33,45,0,7,1804,1621,47,35,4,0,1705,1172,46,22,7,0,1249,1695,93,46,0,3,1835,321,39,19,0,0,379,640,93,64,0,8,811,136,8,3,0,9,153,14148,539,513,80,61,15349
209011199,176,28,19,3397,15,5,8,18,3,41,97,0,15,3,5,125,164,8,19,3,0,199,169,17,43,4,0,236,196,16,33,6,0,255,384,39,51,3,0,477,627,46,54,10,5,736,1007,64,52,4,10,1138,1202,83,63,8,3,1361,830,64,39,4,4,942,695,76,37,3,3,819,500,61,27,0,3,591,685,101,31,4,0,830,103,41,4,0,0,155,98,88,17,0,0,213,73,11,5,0,8,89,6848,724,512,70,40,8192
209011200,206,30,14,2484,9,0,0,12,0,20,133,3,17,9,0,156,180,10,13,5,0,211,138,14,26,4,0,179,194,5,23,3,0,225,247,13,31,10,0,306,329,15,44,4,6,398,368,47,38,4,4,448,388,40,42,0,3,474,312,42,31,0,0,390,248,46,33,0,0,334,191,30,18,0,0,238,334,64,44,6,0,448,58,36,9,5,0,110,73,91,38,4,5,205,22,0,0,0,0,33,3215,461,408,59,17,4162
209011201,108,17,3,861,5,0,0,5,0,10,73,0,7,5,0,83,39,0,6,0,0,53,39,4,14,4,0,56,47,3,17,4,0,66,59,16,15,0,0,85,65,12,16,0,0,98,87,17,16,4,0,128,101,25,21,0,0,146,105,23,25,3,0,160,100,7,15,0,0,122,82,32,10,0,0,118,114,51,28,0,0,187,19,33,11,0,0,61,40,55,18,7,0,125,6,0,0,0,4,14,976,286,211,33,4,1509
209011202,226,39,5,1969,17,4,5,15,0,37,136,0,12,3,0,153,119,5,28,0,0,147,126,10,25,3,0,166,145,11,31,4,0,192,228,27,37,5,0,298,276,34,46,7,0,362,296,38,55,4,0,386,266,58,57,6,0,388,224,42,39,4,0,315,197,43,42,4,0,283,130,33,18,4,0,185,145,67,28,3,0,239,28,21,11,0,0,60,35,47,19,0,0,102,23,5,3,0,0,35,2379,450,436,64,13,3348
209011203,140,23,0,1455,3,3,0,3,0,14,94,0,16,4,0,110,63,3,17,9,0,93,69,3,13,3,0,96,84,15,15,0,0,116,146,23,19,9,0,199,184,39,29,0,3,251,266,28,35,0,4,334,384,31,41,0,0,459,298,22,32,0,0,348,359,9,19,0,8,397,260,22,16,0,0,295,331,29,26,0,0,387,59,10,8,0,0,78,47,31,7,0,0,84,18,0,0,0,0,31,2672,270,296,36,18,3288
209011204,92,15,6,856,7,0,3,11,0,19,80,0,8,0,0,94,73,0,9,0,0,82,57,9,15,4,0,86,49,8,9,3,0,65,97,12,21,4,0,130,93,11,14,0,0,117,128,15,26,0,3,165,117,12,22,0,0,151,108,22,16,5,3,148,132,11,11,0,0,153,70,11,11,0,0,100,129,13,10,0,0,164,11,8,4,0,0,25,14,7,5,0,0,32,10,3,0,0,4,19,1176,134,176,24,11,1532
209021205,78,12,10,3743,13,0,3,6,0,21,133,0,10,0,0,144,140,6,12,0,6,164,151,15,10,3,3,185,130,8,13,9,0,162,295,12,20,4,5,331,317,23,21,9,0,369,417,27,22,0,0,464,587,23,17,0,0,630,651,27,10,0,4,690,742,13,8,0,0,774,638,15,15,0,0,665,1120,19,6,0,0,1151,162,9,0,0,0,177,245,17,3,0,0,268,39,8,0,3,6,62,5795,221,180,40,26,6259
