POW_SA2_CODE_2021,M_NegNilInc_E,M_NegNilInc_OM_IE,M_NegNilInc_OM_UIE,M_NegNilInc_CFW,M_NegNilInc_ES_NS,M_NegNilInc_Tot,M_1_149_E,M_1_149_OM_IE,M_1_149_OM_UIE,M_1_149_CFW,M_1_149_ES_NS,M_1_149_Tot,M_150_299_E,M_150_299_OM_IE,M_150_299_OM_UIE,M_150_299_CFW,M_150_299_ES_NS,M_150_299_Tot,M_300_399_E,M_300_399_OM_IE,M_300_399_OM_UIE,M_300_399_CFW,M_300_399_ES_NS,M_300_399_Tot,M_400_499_E,M_400_499_OM_IE,M_400_499_OM_UIE,M_400_499_CFW,M_400_499_ES_NS,M_400_499_Tot,M_500_649_E,M_500_649_OM_IE,M_500_649_OM_UIE,M_500_649_CFW,M_500_649_ES_NS,M_500_649_Tot,M_650_799_E,M_650_799_OM_IE,M_650_799_OM_UIE,M_650_799_CFW,M_650_799_ES_NS,M_650_799_Tot,M_800_999_E,M_800_999_OM_IE,M_800_999_OM_UIE,M_800_999_CFW,M_800_999_ES_NS,M_800_999_Tot,M_1000_1249_E,M_1000_1249_OM_IE,M_1000_1249_OM_UIE,M_1000_1249_CFW,M_1000_1249_ES_NS,M_1000_1249_Tot,M_1250_1499_E,M_1250_1499_OM_IE,M_1250_1499_OM_UIE,M_1250_1499_CFW,M_1250_1499_ES_NS,M_1250_1499_Tot,M_1500_1749_E,M_1500_1749_OM_IE,M_1500_1749_OM_UIE,M_1500_1749_CFW,M_1500_1749_ES_NS,M_1500_1749_Tot,M_1750_1999_E,M_1750_1999_OM_IE,M_1750_1999_OM_UIE,M_1750_1999_CFW,M_1750_1999_ES_NS,M_1750_1999_Tot,M_2000_2999_E,M_2000_2999_OM_IE,M_2000_2999_OM_UIE,M_2000_2999_CFW,M_2000_2999_ES_NS,M_2000_2999_Tot,M_3000_3499_E,M_3000_3499_OM_IE,M_3000_3499_OM_UIE,M_3000_3499_CFW,M_3000_3499_ES_NS,M_3000_3499_Tot,M_3500mo_E,M_3500mo_OM_IE,M_3500mo_OM_UIE,M_3500mo_CFW,M_3500mo_ES_NS,M_3500mo_Tot,M_PersInc_NS_E,M_PersInc_NS_OM_IE,M_PersInc_NS_OM_UIE,M_PersInc_NS_CFW,M_PersInc_NS_ES_NS,M_PersInc_NS_Tot,M_Tot_E,M_Tot_OM_IE,M_Tot_OM_UIE,M_Tot_CFW,M_Tot_ES_NS,M_Tot_Tot,F_NegNilInc_E,F_NegNilInc_OM_IE,F_NegNilInc_OM_UIE,F_NegNilInc_CFW,F_NegNilInc_ES_NS,F_NegNilInc_Tot,F_1_149_E,F_1_149_OM_IE,F_1_149_OM_UIE,F_1_149_CFW,F_1_149_ES_NS,F_1_149_Tot,F_150_299_E,F_150_299_OM_IE,F_150_299_OM_UIE,F_150_299_CFW,F_150_299_ES_NS,F_150_299_Tot,F_300_399_E,F_300_399_OM_IE,F_300_399_OM_UIE,F_300_399_CFW,F_300_399_ES_NS,F_300_399_Tot,F_400_499_E,F_400_499_OM_IE,F_400_499_OM_UIE,F_400_499_CFW,F_400_499_ES_NS,F_400_499_Tot,F_500_649_E,F_500_649_OM_IE,F_500_649_OM_UIE,F_500_649_CFW,F_500_649_ES_NS,F_500_649_Tot,F_650_799_E,F_650_799_OM_IE,F_650_799_OM_UIE,F_650_799_CFW,F_650_799_ES_NS,F_650_799_Tot,F_800_999_E,F_800_999_OM_IE,F_800_999_OM_UIE,F_800_999_CFW,F_800_999_ES_NS,F_800_999_Tot,F_1000_1249_E,F_1000_1249_OM_IE,F_1000_1249_OM_UIE,F_1000_1249_CFW,F_1000_1249_ES_NS,F_1000_1249_Tot,F_1250_1499_E,F_1250_1499_OM_IE,F_1250_1499_OM_UIE,F_1250_1499_CFW,F_1250_1499_ES_NS,F_1250_1499_Tot,F_1500_1749_E,F_1500_1749_OM_IE,F_1500_1749_OM_UIE,F_1500_1749_CFW,F_1500_1749_ES_NS,F_1500_1749_Tot,F_1750_1999_E,F_1750_1999_OM_IE,F_1750_1999_OM_UIE,F_1750_1999_CFW,F_1750_1999_ES_NS,F_1750_1999_Tot,F_2000_2999_E,F_2000_2999_OM_IE,F_2000_2999_OM_UIE,F_2000_2999_CFW,F_2000_2999_ES_NS,F_2000_2999_Tot,F_3000_3499_E,F_3000_3499_OM_IE,F_3000_3499_OM_UIE,F_3000_3499_CFW,F_3000_3499_ES_NS,F_3000_3499_Tot,F_3500mo_E,F_3500mo_OM_IE,F_3500mo_OM_UIE,F_3500mo_CFW,F_3500mo_ES_NS,F_3500mo_Tot,F_PersInc_NS_E,F_PersInc_NS_OM_IE,F_PersInc_NS_OM_UIE,F_PersInc_NS_CFW,F_PersInc_NS_ES_NS,F_PersInc_NS_Tot,F_Tot_E,F_Tot_OM_IE
211031267,10,0,0,7,0,13,74,0,0,4,0,76,45,3,4,4,0,53,32,0,9,0,0,41,44,3,12,4,0,60,71,16,15,4,0,110,96,14,29,5,0,146,160,32,30,4,0,234,276,30,29,5,0,340,201,25,29,0,0,251,200,42,22,0,0,259,157,24,17,0,0,198,269,43,21,0,4,334,41,20,11,0,0,69,82,25,15,0,0,120,20,3,0,0,6,36,1778,277,245,28,18,2346,15,0,0,11,0,26,106,0,10,4,0,119,120,0,19,0,0,150,119,5,28,7,0,156,170,5,18,0,0,195,257,19,26,5,0,301,368,8,26,6,3,415,480,10,28,0,0,519,568,15,21,0,0,609,450,17,14,0,3,483,348,8,15,0,0,370,241,5,7,0,4,261,338,16,10,4,0,362,43,3,3,0,0,52,58,18,12,0,0,75,33,6,0,0,0,36,3698,145
211031268,3,0,3,0,0,4,26,0,8,0,0,40,25,0,0,3,0,29,14,3,0,0,0,20,18,0,9,0,0,26,21,9,8,0,0,42,27,11,11,0,0,51,27,12,13,0,0,53,33,13,15,0,0,65,32,17,8,0,0,54,26,20,6,0,0,57,21,16,4,0,4,41,32,20,7,3,0,60,9,4,8,0,0,19,15,19,3,0,0,32,0,0,0,0,0,3,332,149,96,13,3,598,0,0,0,4,0,6,36,0,0,0,0,44,47,4,5,3,0,61,53,0,4,3,0,59,47,3,12,0,0,62,65,6,15,0,0,85,100,7,11,0,0,112,86,5,14,0,0,107,82,11,12,3,0,113,61,6,0,0,0,71,40,7,10,0,0,62,27,3,5,0,0,35,37,10,6,0,0,52,10,0,0,0,0,14,5,9,4,0,0,11,8,0,0,0,0,8,704,72
211031450,5,0,0,8,0,16,37,0,8,0,0,40,36,5,0,3,0,41,37,3,5,4,0,46,36,3,19,8,0,64,87,14,17,3,0,117,112,26,26,5,0,172,163,34,26,9,0,237,235,41,33,6,3,318,169,37,29,0,3,245,150,33,29,0,3,218,101,27,14,0,0,143,157,53,24,0,0,234,18,20,5,0,0,40,24,23,9,0,0,59,30,0,0,0,5,39,1398,333,243,45,13,2033,8,5,0,4,0,14,64,0,8,4,0,81,91,0,13,6,0,112,118,3,18,4,0,146,110,6,20,6,0,138,208,7,19,6,0,245,251,7,24,0,0,288,279,11,23,4,0,316,254,15,21,3,0,295,186,7,15,3,0,220,132,13,12,0,0,159,61,12,7,3,0,79,89,22,12,0,0,125,6,4,3,0,0,24,14,11,7,0,0,31,18,0,4,0,0,25,1896,130
211031451,0,3,0,5,0,9,90,0,7,0,0,99,69,0,3,0,0,77,32,6,3,0,0,53,47,5,14,3,0,67,66,8,13,0,3,88,83,11,16,0,0,111,76,15,14,0,3,112,126,26,13,5,0,171,112,24,25,0,0,158,68,21,15,0,0,105,44,15,10,0,0,65,77,20,13,0,0,119,14,12,6,0,0,34,22,23,12,0,0,55,4,0,0,0,0,8,939,192,161,21,8,1330,3,0,0,8,0,13,113,0,12,5,0,126,106,0,13,8,0,123,86,0,10,5,4,105,121,7,13,4,0,147,192,9,21,0,0,222,219,9,16,3,0,247,227,17,8,4,0,253,188,15,17,0,0,224,159,11,15,0,3,182,103,14,6,0,0,123,50,4,5,0,0,53,83,19,3,0,0,104,8,0,0,0,0,15,6,7,0,0,0,16,19,0,0,0,0,20,1675,112
211031452,0,0,0,7,0,6,26,0,0,0,0,26,20,0,0,0,0,22,10,0,0,0,0,17,19,3,0,0,0,31,50,6,9,0,0,65,109,10,7,0,0,127,242,12,11,0,0,272,283,18,7,0,0,316,196,17,7,0,0,218,157,24,8,0,0,191,103,16,10,0,0,123,157,33,10,0,0,199,21,13,0,0,0,40,46,31,13,0,0,93,12,0,6,0,0,20,1454,189,85,17,4,1753,0,0,0,4,0,7,31,0,4,0,0,36,25,0,3,0,0,31,25,3,3,0,0,36,57,7,5,0,0,68,69,5,4,0,0,81,104,5,4,0,0,113,158,7,8,0,0,175,165,0,4,0,0,176,93,6,9,0,0,107,60,7,0,0,0,71,33,3,6,0,0,45,47,7,3,0,0,55,9,0,0,0,0,12,10,3,0,0,0,17,8,0,0,0,0,9,881,67
211041269,7,0,0,12,0,20,112,0,0,0,0,118,121,3,0,0,4,126,71,9,9,6,0,90,66,13,12,4,0,84,101,14,14,0,0,132,109,16,16,5,0,152,140,24,13,3,0,182,164,21,12,4,0,202,131,17,13,0,4,164,135,15,13,0,0,158,107,15,9,0,0,130,263,19,5,0,0,291,67,6,3,0,0,80,128,21,6,0,0,152,15,0,0,0,0,17,1736,183,122,37,12,2093,9,0,0,5,0,17,185,0,5,4,0,197,174,0,19,0,0,193,149,4,8,3,0,174,156,4,3,0,0,167,261,7,13,0,0,284,317,12,0,4,0,334,329,14,17,0,0,362,387,13,7,0,0,411,258,4,4,0,0,263,205,3,9,0,0,218,143,3,5,0,0,149,125,7,9,0,0,143,35,6,4,0,0,42,37,11,4,0,0,56,20,0,0,0,0,28,2798,103
211041270,13,4,0,13,0,26,73,0,5,4,0,85,60,4,8,0,0,71,78,6,10,5,0,98,78,8,14,3,0,104,147,20,23,9,0,189,179,29,28,4,0,240,353,39,23,3,7,421,409,46,39,4,3,501,351,47,28,4,0,427,316,39,16,0,0,377,294,37,13,0,0,344,429,69,18,4,0,521,100,26,3,0,0,134,93,78,19,6,4,202,29,0,3,5,0,39,2997,463,257,47,14,3780,4,0,0,9,0,18,80,0,6,4,0,91,91,9,19,3,0,116,131,9,14,9,0,158,141,10,17,4,0,174,254,14,15,4,0,289,325,16,16,3,0,364,412,23,20,4,0,460,484,20,19,3,0,523,348,12,7,3,0,378,279,19,12,5,0,316,174,11,11,0,0,200,268,27,12,6,0,310,40,7,3,0,0,56,34,20,8,0,0,67,17,4,0,0,0,27,3081,204
211041271,13,5,0,4,0,23,113,0,0,3,0,122,91,5,4,3,0,100,81,10,7,6,3,97,95,9,9,4,0,122,170,12,24,0,0,201,239,33,21,0,0,294,390,30,16,0,0,441,538,41,25,3,3,609,375,49,13,5,0,442,369,38,16,0,5,430,258,44,7,0,0,312,499,73,16,4,0,588,70,23,0,0,0,99,102,56,16,0,0,166,35,4,7,0,0,53,3439,417,196,34,13,4099,8,3,0,8,0,20,111,0,8,3,0,126,148,4,9,9,4,166,123,3,12,7,0,147,151,6,16,6,0,175,259,7,22,7,0,290,324,8,18,4,0,354,377,9,14,0,0,405,416,22,11,0,0,458,279,18,16,0,0,307,199,15,3,0,0,221,131,12,3,0,0,141,162,20,11,3,0,195,22,5,0,0,0,33,16,14,0,0,0,29,25,0,0,0,0,29,2753,156
211041272,4,0,4,8,0,11,23,0,0,0,0,23,22,6,5,0,0,36,14,0,4,0,0,26,16,7,6,0,0,35,47,7,11,5,0,61,58,19,18,3,0,92,125,26,10,0,0,171,174,30,14,0,0,218,156,17,15,0,0,190,103,24,10,0,0,138,73,21,13,0,0,112,151,38,13,0,0,204,25,12,9,0,0,46,29,29,8,0,0,68,3,0,6,0,4,14,1033,246,146,26,6,1447,6,0,3,0,0,10,32,3,9,3,0,43,24,3,11,6,0,44,59,0,7,0,0,68,73,3,5,0,0,89,110,5,11,4,0,133,144,5,6,0,0,155,165,6,11,0,0,179,171,13,15,0,0,202,121,10,4,0,0,135,87,13,10,0,0,112,45,8,3,0,0,56,73,10,14,0,0,99,4,7,4,0,0,15,16,4,0,0,0,15,0,0,0,0,0,3,1145,89
211041273,4,0,3,3,0,9,55,0,0,0,0,57,41,3,8,0,0,51,42,7,9,0,0,48,46,4,13,5,0,67,51,3,11,4,0,69,78,17,12,0,0,101,58,10,12,7,0,87,67,28,14,3,0,118,71,12,15,0,0,101,54,17,9,0,0,84,46,0,6,0,0,58,105,20,11,0,0,138,20,5,7,0,0,28,18,10,5,0,0,31,3,0,0,0,0,8,757,136,136,20,4,1061,11,0,0,0,0,10,79,4,4,0,0,89,92,0,13,0,0,107,68,4,8,6,0,90,98,3,11,4,0,119,144,11,7,7,0,171,169,10,15,4,0,195,174,6,8,0,0,195,168,10,11,0,3,190,109,0,11,0,0,124,93,9,6,0,0,107,49,4,5,0,0,53,76,9,12,0,0,97,17,3,0,0,0,14,9,3,10,0,0,14,7,0,0,0,0,7,1353,78
211051274,4,0,0,5,0,6,29,0,7,0,0,41,18,0,4,0,0,27,27,5,5,3,4,35,19,4,6,6,0,33,31,8,13,3,0,57,68,8,10,5,0,90,85,15,13,3,0,117,84,20,15,0,0,126,64,17,17,3,0,108,50,24,21,3,0,100,42,19,17,5,0,76,84,32,15,0,0,135,22,5,4,0,0,33,26,17,8,0,0,52,7,3,4,0,0,15,674,179,162,35,13,1058,4,0,8,3,0,15,63,0,8,0,0,76,58,0,12,0,0,70,54,4,17,5,0,80,83,10,11,0,0,103,107,3,14,3,5,131,118,7,19,5,0,148,126,11,14,0,0,153,130,9,13,0,0,154,65,7,6,0,0,78,58,7,7,0,0,72,44,11,10,0,0,61,70,12,5,0,0,87,8,3,0,0,0,12,9,0,5,0,0,15,13,0,0,0,0,16,1000,90
211051275,0,0,3,0,0,10,108,0,0,0,0,111,117,5,3,0,0,126,58,3,0,4,0,70,64,6,3,0,0,73,106,7,15,0,0,126,136,16,11,0,5,156,166,23,19,0,0,216,198,19,24,0,0,244,157,33,13,0,0,201,103,26,17,0,0,152,66,18,8,0,0,94,135,21,20,0,0,182,36,20,4,0,0,54,19,21,10,0,0,46,21,0,4,0,9,34,1479,216,159,12,12,1886,0,0,0,7,0,10,191,0,7,5,0,199,165,4,9,0,0,186,159,3,16,6,0,183,155,4,14,0,0,173,241,14,11,7,4,269,218,13,11,4,4,250,224,14,17,3,0,256,197,16,14,0,0,224,119,13,3,0,0,138,90,4,6,0,0,104,45,10,3,0,0,64,57,5,0,0,0,66,4,4,0,0,0,11,5,10,4,0,0,18,28,0,4,0,6,31,1919,109
211051276,4,6,4,7,0,23,57,0,0,0,0,56,44,7,11,0,0,59,35,3,8,3,3,51,76,5,20,4,0,110,116,16,28,5,0,170,121,21,37,3,0,185,176,40,35,4,4,246,212,51,43,6,4,313,178,25,34,4,0,242,123,51,22,0,5,200,74,28,13,0,0,121,103,42,26,3,5,180,22,12,11,3,0,46,29,16,11,0,0,58,21,3,9,0,0,32,1391,325,298,45,24,2085,14,0,5,13,0,36,122,0,4,9,0,131,132,7,15,3,0,155,131,5,12,3,0,151,168,5,22,3,0,205,291,15,28,4,0,340,323,14,37,0,9,391,323,26,20,4,0,370,266,22,35,5,0,328,179,9,18,0,3,210,114,13,17,4,0,142,74,14,8,0,0,93,96,19,10,0,0,120,13,3,4,3,0,20,19,7,6,0,0,25,26,0,5,0,3,39,2273,158
211051277,4,0,4,6,0,19,41,0,0,0,0,46,27,4,0,0,0,30,28,0,4,0,3,41,51,3,0,0,0,57,65,3,12,0,0,85,171,9,13,0,3,201,431,22,21,6,0,477,454,35,18,0,3,516,300,31,14,0,0,351,260,41,15,0,0,313,178,20,12,0,0,206,227,34,17,0,0,282,41,5,3,0,0,54,61,22,4,0,0,85,34,0,0,0,0,40,2376,234,146,25,12,2784,4,0,0,3,0,16,48,3,3,7,0,60,43,5,6,0,0,54,61,6,4,0,0,67,78,3,8,0,0,85,120,3,9,7,0,138,171,13,11,4,0,198,236,14,13,3,0,265,239,10,12,0,0,266,127,13,5,0,3,145,102,4,4,0,0,116,56,0,3,0,0,65,66,6,0,0,0,76,7,6,6,0,0,13,7,4,5,0,0,13,12,0,0,0,0,14,1389,82
211051278,12,0,8,13,0,38,152,0,0,8,0,158,118,3,4,3,0,129,72,13,8,5,0,92,129,17,15,0,0,165,214,23,25,4,0,266,278,32,35,3,6,352,461,46,43,10,4,564,634,57,46,5,3,743,511,61,34,0,4,607,432,90,32,3,0,565,349,55,16,4,0,429,522,79,26,0,4,629,105,17,11,0,0,138,112,46,18,0,3,182,51,7,0,0,6,69,4158,541,338,63,31,5131,21,7,3,9,0,38,209,3,7,4,0,221,247,0,23,6,0,280,202,19,24,6,3,253,250,10,23,7,8,297,419,16,25,8,3,483,521,12,35,10,0,581,628,20,36,7,4,690,597,28,32,8,0,670,465,16,23,0,0,504,360,32,14,0,0,415,235,16,11,4,0,262,240,19,22,0,0,281,30,4,4,0,0,45,38,19,7,0,0,70,52,6,7,0,0,66,4525,231
211051279,0,0,0,0,0,7,39,0,0,0,0,36,28,0,0,0,0,37,22,5,7,5,0,36,27,3,11,0,0,46,38,4,9,4,0,61,63,12,17,3,0,93,150,9,25,14,0,193,125,28,21,4,3,180,97,25,13,7,0,144,66,31,10,0,0,104,38,21,7,0,0,73,48,26,5,0,0,85,0,18,5,0,0,27,15,17,6,0,0,34,14,5,3,0,0,24,774,202,144,35,9,1165,9,0,0,4,0,12,39,0,3,4,0,48,52,3,3,3,0,56,54,3,13,0,0,79,61,0,8,0,0,74,97,4,7,3,0,111,124,7,18,0,0,151,140,11,14,0,0,162,86,7,12,0,4,106,65,7,6,5,0,89,43,12,10,0,0,67,26,0,11,0,0,34,29,8,12,0,0,44,4,0,3,0,0,10,7,5,0,0,0,9,13,0,0,0,3,18,845,89
211051280,0,0,0,3,0,0,20,0,0,0,0,26,9,0,3,0,0,7,14,0,0,0,0,18,12,4,8,0,0,22,11,5,11,4,0,34,25,3,7,5,0,40,53,9,12,5,0,76,74,14,10,0,0,92,63,12,16,0,3,91,42,27,3,4,0,80,29,13,3,0,0,48,47,17,12,0,0,82,9,8,3,0,0,18,10,11,4,0,0,18,8,0,0,0,0,6,419,123,93,18,4,658,4,0,0,6,0,6,21,0,11,0,0,29,18,0,4,4,0,22,24,3,6,0,0,30,39,0,8,5,0,51,66,0,8,3,0,84,91,0,4,0,0,105,82,3,0,5,0,93,92,3,12,3,0,108,61,8,3,0,0,69,31,8,4,0,0,37,11,3,4,0,0,20,31,3,0,0,0,37,10,0,0,0,0,9,6,6,3,0,0,8,5,0,0,0,0,5,587,38
211051281,4,0,4,5,0,13,89,0,5,0,0,95,64,0,3,4,0,77,38,3,11,0,0,51,47,10,11,0,5,71,78,10,25,0,0,119,70,16,25,0,0,115,104,21,32,4,3,165,101,27,37,3,0,162,95,28,41,0,0,158,94,37,15,0,0,146,59,20,13,0,0,97,141,29,26,0,0,199,30,15,4,0,0,55,29,19,13,0,0,60,17,3,0,0,0,25,1062,242,259,23,15,1594,8,0,0,6,0,11,111,0,10,3,0,130,116,5,16,5,0,140,98,9,14,3,0,123,131,0,15,4,0,146,215,10,29,0,0,259,233,19,28,3,3,284,279,9,30,4,0,318,246,8,19,0,0,271,178,5,11,3,0,199,156,11,9,0,0,175,78,11,11,0,0,96,90,13,8,0,0,112,9,4,3,0,0,18,7,7,6,0,0,15,20,4,0,0,0,27,1972,110
211051282,3,0,0,3,0,9,50,3,5,3,0,60,30,6,3,0,0,45,28,0,6,4,0,41,25,11,18,3,3,58,45,10,20,7,0,76,49,17,21,4,0,87,60,20,21,3,0,106,64,25,18,4,0,107,48,14,16,0,0,82,32,24,18,4,0,68,27,10,5,4,0,46,32,29,18,3,0,78,13,10,6,0,0,28,11,13,4,0,0,28,8,0,0,0,0,8,521,187,188,40,8,938,4,0,3,13,0,18,75,5,8,4,0,85,62,0,10,6,0,85,57,5,19,4,0,79,66,6,20,5,0,95,99,3,20,4,0,135,96,10,17,8,0,132,87,9,22,3,0,119,74,18,28,3,0,127,35,6,12,0,3,50,37,15,15,0,0,70,14,9,10,0,0,31,38,12,7,0,0,57,8,6,5,0,0,19,9,3,6,0,0,18,8,0,5,0,0,13,774,102
211051283,5,0,0,0,0,0,48,0,3,0,0,50,36,0,4,0,0,46,33,5,5,0,0,42,47,0,9,0,0,57,49,6,10,0,0,65,58,12,17,3,0,88,85,13,25,0,0,124,116,27,25,0,0,168,80,19,19,0,0,119,36,20,14,0,0,76,33,19,9,0,0,58,65,19,13,0,0,107,3,3,4,0,0,11,7,10,3,0,0,21,4,0,0,0,0,6,690,155,176,7,7,1037,4,0,3,3,0,14,63,5,7,0,0,75,64,0,10,4,0,81,69,4,10,0,0,77,84,0,7,3,0,99,123,6,17,3,0,154,112,8,13,0,0,141,154,12,12,0,0,175,115,17,19,0,0,150,85,5,10,4,0,97,60,6,13,0,0,74,43,3,5,0,0,48,33,8,8,0,0,51,9,0,0,0,0,11,10,3,3,0,0,17,9,0,5,0,0,18,1035,70
211051284,0,0,0,0,0,5,40,3,0,0,0,42,21,4,10,0,0,32,22,6,6,0,0,36,25,0,5,5,0,33,30,3,15,0,4,53,28,8,6,0,0,41,32,5,14,0,0,57,40,18,24,0,0,87,32,15,16,0,0,68,39,16,15,0,0,72,24,13,9,0,0,41,39,24,9,0,0,66,11,6,0,0,0,20,12,19,7,0,0,37,9,0,3,0,0,9,393,140,146,13,3,699,5,0,0,3,0,10,58,0,6,3,0,72,71,4,19,3,0,91,65,3,8,0,0,73,44,8,11,7,0,62,92,8,20,0,0,122,84,7,24,0,0,118,79,4,22,6,0,104,107,9,23,0,0,131,57,3,16,0,0,78,54,6,11,0,0,75,35,3,6,0,0,49,31,10,11,0,0,50,4,5,4,0,0,12,8,7,0,0,0,15,5,0,0,0,0,8,797,77
211051285,5,0,0,0,0,6,25,0,0,5,0,32,21,0,4,4,0,28,22,0,5,0,0,25,31,4,9,0,0,44,52,5,11,8,0,68,59,7,12,0,0,90,98,9,13,9,0,133,104,25,22,4,0,162,75,20,14,0,0,107,46,44,9,3,0,104,30,15,6,4,0,60,35,31,11,0,0,80,11,7,4,0,0,17,9,12,9,0,0,33,16,4,0,0,0,23,622,192,145,38,7,1004,6,0,0,3,0,7,40,0,3,5,0,46,64,3,12,10,0,76,39,4,10,4,0,59,62,7,20,3,3,84,88,15,16,4,5,121,94,4,15,4,3,114,90,12,19,3,0,132,61,7,9,0,0,92,34,9,7,0,0,46,31,14,4,3,0,48,14,8,3,3,0,30,22,12,5,0,0,38,7,4,0,0,0,12,0,4,0,4,0,10,11,0,0,0,0,15,660,95
211051286,6,0,3,13,0,22,56,0,3,3,0,65,28,5,8,7,0,46,34,8,8,8,0,52,36,10,22,3,0,74,74,12,29,6,0,122,122,18,28,5,0,176,180,32,36,5,4,256,164,39,34,3,3,252,125,34,32,4,4,190,90,28,20,3,0,147,65,15,15,4,0,101,82,28,17,0,0,125,22,13,0,0,0,35,19,7,4,0,0,36,20,4,4,7,5,41,1122,262,263,66,25,1737,8,0,7,18,0,28,71,0,10,9,0,88,86,5,20,6,3,122,87,4,20,11,4,122,126,8,21,5,4,166,199,14,25,4,3,248,206,13,28,3,0,252,203,22,15,5,0,246,155,19,16,8,0,190,120,10,15,0,3,154,90,12,12,0,0,111,51,3,9,0,0,65,59,13,6,0,0,79,7,0,0,0,0,13,10,9,3,3,0,16,11,0,9,0,3,29,1485,128
212011289,4,4,3,4,0,12,75,0,5,0,0,79,60,5,3,4,0,72,30,4,11,3,0,56,44,7,11,7,0,72,75,13,16,6,4,111,74,15,28,3,0,120,132,26,36,3,4,198,115,41,26,6,3,199,79,41,36,0,0,156,79,40,26,0,6,150,58,36,12,4,0,107,87,45,21,4,0,157,10,16,0,0,0,38,21,27,11,0,0,58,13,7,0,0,7,22,959,330,245,53,26,1610,10,0,4,7,0,25,108,0,12,7,0,123,102,0,18,10,6,135,82,9,24,5,0,121,127,4,26,6,0,159,186,23,30,5,0,247,212,10,32,6,3,262,184,18,23,7,4,234,166,25,24,3,3,218,105,19,15,4,0,145,62,16,12,0,0,93,46,18,6,0,0,71,69,17,15,3,0,109,8,9,4,3,0,20,8,8,0,0,0,22,22,3,3,0,0,24,1502,187
212011546,5,5,4,5,0,13,144,0,0,0,0,146,86,0,10,0,0,92,44,8,7,4,0,64,61,7,15,4,0,81,69,7,20,0,3,108,89,27,13,3,0,135,125,33,29,4,0,199,190,39,42,7,5,278,174,43,45,4,0,267,152,44,16,0,0,217,136,31,20,0,0,188,208,47,18,0,0,276,32,22,3,0,0,62,44,39,12,0,0,93,26,0,0,0,8,30,1587,356,250,31,18,2249,4,0,3,11,0,16,196,4,14,5,0,221,162,5,19,3,0,189,107,7,21,0,0,141,137,9,25,4,0,172,220,14,28,0,7,258,294,17,28,7,0,349,336,11,24,4,3,377,338,17,17,5,4,381,262,13,12,4,0,297,204,13,20,0,0,237,124,6,6,0,0,139,165,17,16,4,0,194,23,10,0,0,0,34,12,12,9,0,0,35,17,0,0,0,3,24,2608,150
212011547,3,7,0,11,0,22,34,0,8,3,0,41,21,0,0,6,0,28,21,0,9,0,5,39,27,8,13,5,0,53,53,15,14,3,0,84,74,17,15,0,0,104,116,26,25,13,3,181,143,31,30,4,0,201,103,18,26,0,0,154,81,30,23,3,4,145,54,15,14,0,0,84,68,42,13,3,0,125,16,8,0,0,0,29,21,23,3,0,0,43,16,8,0,0,7,28,845,238,198,58,24,1358,3,4,4,21,0,30,57,0,8,5,0,65,55,3,10,3,0,71,58,5,8,5,0,74,88,13,10,3,6,114,132,11,14,8,5,167,166,18,8,8,0,199,143,19,15,6,6,186,121,11,13,6,0,150,83,12,5,0,0,95,61,4,6,3,0,81,31,5,0,5,0,35,30,12,12,0,0,55,3,4,0,0,0,12,6,7,4,4,0,18,8,0,0,0,6,15,1042,123
212011548,4,0,5,9,0,22,39,0,0,0,0,43,31,0,8,3,0,44,22,6,4,0,0,31,36,10,13,3,3,62,71,12,17,0,0,106,76,11,13,3,4,113,142,13,31,4,8,189,179,18,41,11,9,251,123,19,22,3,7,164,123,16,27,3,0,174,63,19,8,0,0,95,96,29,11,4,0,140,19,7,0,0,0,34,41,21,0,0,0,63,22,3,0,0,6,30,1073,194,218,61,29,1575,9,4,0,11,0,26,70,0,8,4,0,86,64,0,11,7,3,90,52,0,11,8,0,71,96,4,5,7,0,117,146,3,11,7,0,169,206,7,20,4,8,244,214,11,17,3,5,237,148,13,9,5,0,179,101,6,12,6,0,118,72,8,5,0,0,89,38,3,8,0,0,48,54,14,3,0,0,77,3,3,3,0,0,8,4,7,0,0,0,16,19,0,3,0,0,21,1297,86
212011549,0,0,0,5,0,0,86,0,4,0,0,90,44,0,0,0,0,41,26,4,8,4,3,45,30,0,0,0,0,27,34,7,8,4,0,53,37,4,17,5,0,67,53,7,18,3,0,85,57,21,24,3,0,100,35,16,16,0,0,68,28,20,18,0,0,66,21,5,8,0,0,32,30,14,11,0,0,55,6,0,9,0,0,9,7,4,5,0,0,19,10,0,0,0,0,10,501,112,145,22,6,775,0,0,3,4,0,11,127,0,9,5,0,136,66,0,4,0,0,69,45,3,9,4,0,67,70,4,12,5,0,94,122,3,14,0,0,143,141,6,17,3,0,157,146,11,21,0,0,173,93,3,10,0,0,107,57,6,9,0,0,78,36,0,5,0,0,46,28,0,7,0,0,35,26,6,0,0,0,30,0,0,0,0,0,0,4,0,4,0,0,10,8,0,0,0,0,14,988,43
