POW_SA2_CODE_2021,Ag_For_Fish_ATSI,Ag_For_Fish_Non_Indig,Ag_For_Fish_Indig_Status_NS,Ag_For_Fish_Tot,Min_ATSI,Min_Non_Indig,Min_Indig_Status_NS,Min_Total,Mnf_ATSI,Mnf_Non_Indig,Mnf_Indig_Status_NS,Mnf_Tot,EGWWS_ATSI,EGWWS_Non_Indig,EGWWS_Indig_Status_NS,EGWWS_Tot,Const_ATSI,Const_Non_Indig,Const_Indig_Status_NS,Const_Tot,WST_ATSI,WST_Non_Indig,WST_Indig_Status_NS,WST_Tot,RetT_ATSI,RetT_Non_Indig,RetT_Indig_Status_NS,RetT_Tot,AcFd_ATSI,AcFd_Non_Indig,AcFd_Indig_Status_NS,AcFd_Tot,TPW_ATSI,TPW_Non_Indig,TPW_Indig_Status_NS,TPW_Tot,IMT_ATSI,IMT_Non_Indig,IMT_Indig_Status_NS,IMT_Tot,FinIns_ATSI,FinIns_Non_Indig,FinIns_Indig_Status_NS,FinIns_Tot,RHRE_ATSI,RHRE_Non_Indig,RHRE_Indig_Status_NS,RHRE_Tot,ProSTS_ATSI,ProSTS_Non_Indig,ProSTS_Indig_Status_NS,ProSTS_Tot,AdSup_ATSI,AdSup_Non_Indig,AdSup_Indig_Status_NS,AdSup_Tot,PubAS_ATSI,PubAS_Non_Indig,PubAS_Indig_Status_NS,PubAS_Tot,EdTrn_ATSI,EdTrn_Non_Indig,EdTrn_Indig_Status_NS,EdTrn_Tot,HltHC_SA_ATSI,HltHC_SA_Non_Indig,HltHC_SA_Indig_Status_NS,HltHC_SA_Tot,ArtsR_ATSI,ArtsR_Non_Indig,ArtsR_Indig_Status_NS,ArtsR_Tot,OthSvs_ATSI,OthSvs_Non_Indig,OthSvs_Indig_Status_NS,OthSvs_Tot,IDNS_ATSI,IDNS_Non_Indig,IDNS_Indig_Status_NS,IDNS_Tot,Tot_ATSI,Tot_Non_Indig,Tot_Indig_Status_NS,Tot_Tot
213051361,0,67,0,67,0,9,0,9,3,709,0,716,0,27,0,27,5,868,3,878,4,365,0,368,17,2022,3,2045,5,585,0,586,3,618,5,628,0,41,0,41,0,54,3,57,0,40,0,40,0,183,0,189,0,145,0,145,5,192,0,196,3,625,0,627,0,499,0,496,0,65,0,65,0,626,0,634,0,458,5,465,54,8223,22,8297
213051362,0,0,0,0,0,0,0,0,0,63,0,66,0,0,0,0,4,130,0,135,0,29,0,29,17,1522,0,1537,3,642,0,645,0,98,5,104,0,60,0,60,0,91,0,90,0,44,0,44,0,121,0,123,0,92,0,95,0,103,0,108,0,709,4,710,4,740,0,751,0,189,0,188,0,203,0,210,7,165,5,179,48,5014,13,5076
213051363,0,160,0,163,0,35,0,35,10,3594,3,3610,4,428,3,433,24,2320,3,2350,7,1973,3,1985,4,1897,4,1903,0,418,0,421,28,4256,3,4293,3,234,0,232,0,134,0,134,7,344,0,348,3,473,0,479,8,782,3,792,17,950,0,972,6,611,0,614,0,371,0,371,0,34,0,36,4,517,4,525,15,1648,12,1677,137,21180,48,21361
213051368,0,779,4,781,0,4,0,4,6,293,0,297,3,75,0,83,12,703,3,721,0,126,0,126,6,632,0,640,4,868,5,875,0,220,0,227,0,33,0,37,0,178,0,186,0,246,0,246,5,646,3,652,0,279,0,286,9,1473,4,1487,5,1309,0,1322,23,3601,9,3633,0,278,0,276,6,332,0,338,3,452,11,459,100,12535,41,12674
213051464,0,5,0,5,0,0,0,0,0,26,0,26,0,8,0,8,0,179,0,179,0,31,0,31,0,96,0,96,0,111,0,111,0,75,0,76,0,17,0,17,0,90,0,90,0,38,0,38,0,243,0,243,0,67,0,67,0,97,0,101,0,352,0,351,0,241,0,241,0,37,0,37,0,57,0,57,0,78,4,84,5,1858,5,1866
213051466,0,5,0,5,0,0,0,0,0,61,0,61,0,5,0,5,3,94,0,103,0,22,0,22,0,175,0,174,0,163,0,163,0,79,0,79,0,26,0,26,0,74,0,74,0,65,0,65,0,223,0,223,0,82,0,82,0,47,0,47,0,474,0,477,4,187,0,189,0,25,0,25,5,56,0,61,0,75,0,75,11,1950,0,1961
213051467,0,3,0,3,0,0,0,0,0,27,0,27,0,4,0,4,3,174,0,178,0,26,0,26,4,178,0,183,4,113,0,117,0,83,0,83,0,21,0,21,0,25,0,28,0,19,0,19,3,133,0,139,0,75,0,77,0,34,0,34,0,738,6,745,7,740,0,749,3,27,0,23,0,88,0,88,0,90,4,93,26,2602,6,2634
213051468,3,57,0,59,0,35,0,35,0,59,0,61,0,47,0,47,8,478,4,490,0,18,0,18,0,110,0,108,0,130,0,135,0,99,0,99,0,21,0,21,0,36,0,36,0,26,0,26,0,102,0,101,0,87,0,87,5,55,0,59,3,292,0,301,0,267,0,272,3,91,0,90,0,65,0,67,0,61,0,61,24,2133,10,2159
213051579,0,3,0,3,0,0,0,0,0,6,0,6,0,7,0,7,0,67,0,65,0,9,0,9,0,21,0,21,0,9,0,9,0,35,0,35,0,20,0,20,0,47,0,47,0,9,0,9,0,92,0,94,0,37,0,37,0,36,0,35,0,400,0,399,3,142,0,145,0,5,0,5,0,18,0,18,0,48,0,54,9,1018,0,1026
213051580,0,17,0,17,0,3,0,3,0,122,0,123,0,13,0,13,3,474,0,479,0,48,0,48,12,1164,3,1182,10,720,0,729,0,91,0,92,0,39,0,39,0,151,0,149,0,219,0,223,5,251,0,257,0,141,0,141,3,117,0,119,0,676,3,679,0,487,0,492,0,81,0,84,0,187,0,195,0,188,0,190,38,5194,10,5240
213051581,0,0,0,0,0,0,0,0,0,13,0,13,0,0,0,0,0,64,0,64,0,9,0,9,0,112,0,110,0,81,0,81,0,36,0,36,0,3,0,3,0,32,0,32,0,12,0,12,0,98,0,98,0,23,0,23,0,14,0,14,3,306,0,311,0,283,0,286,5,46,0,49,0,18,0,18,0,45,0,45,12,1192,4,1205
213051582,0,7,0,12,0,0,0,0,0,7,0,7,0,3,0,3,0,197,0,201,0,0,0,0,0,100,0,103,0,98,0,98,0,131,0,131,0,5,0,5,0,23,0,23,0,11,0,11,3,35,0,39,0,24,0,24,0,13,0,13,0,36,0,36,0,79,0,79,0,29,0,27,0,23,0,23,0,39,0,38,7,876,3,878
213051583,0,4,0,4,0,0,0,0,0,17,0,17,0,13,0,13,0,216,0,216,0,19,0,19,3,668,0,671,10,361,0,367,0,275,0,275,0,30,0,30,0,73,0,76,0,94,0,94,0,179,0,179,0,91,0,91,0,143,0,139,4,997,0,1007,0,394,0,394,0,19,0,19,0,80,0,80,0,144,4,150,19,3809,9,3834
213051584,0,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,4,207,0,210,0,4,0,4,0,48,0,50,0,3,0,3,0,107,0,108,0,13,0,13,0,20,0,20,0,13,0,13,0,44,0,44,0,15,0,15,0,9,0,9,0,12,0,12,0,22,0,22,0,0,0,0,0,11,0,11,0,38,0,38,3,581,0,590
213051585,0,0,0,0,0,0,0,0,0,11,0,11,0,3,0,3,0,97,0,97,0,3,0,3,0,110,0,110,0,62,0,60,0,105,0,105,0,8,0,8,0,15,0,15,0,10,0,10,0,27,0,27,0,30,0,29,0,9,0,9,4,411,0,408,0,198,0,202,0,0,0,0,0,13,0,13,0,50,0,50,5,1176,0,1182
213051586,3,142,0,143,0,10,0,10,8,1526,0,1530,0,28,0,28,9,1194,4,1203,0,681,0,689,5,1412,4,1414,0,177,0,177,30,4479,9,4509,0,118,0,116,0,48,0,48,0,161,0,167,0,180,0,180,0,433,0,436,10,685,0,693,0,109,0,111,0,192,0,198,0,32,0,32,0,197,0,197,3,899,9,911,64,12707,25,12792
213051587,0,0,0,0,0,0,0,0,0,16,0,16,0,4,0,4,0,62,0,62,0,19,0,18,0,132,0,132,0,75,0,75,9,427,0,432,0,23,0,23,0,46,0,46,0,26,0,26,0,78,0,78,0,90,0,87,0,5,0,5,0,158,0,155,0,187,0,187,0,6,0,6,0,22,0,23,0,79,0,79,10,1454,0,1464
213051588,0,0,0,0,0,0,0,0,0,14,0,14,0,12,0,12,0,159,0,159,0,15,0,15,0,53,0,53,5,73,0,78,0,206,0,206,0,9,0,9,0,26,0,28,0,9,0,9,0,85,0,85,0,74,0,69,0,40,0,40,3,1002,0,1005,0,268,0,268,0,25,0,25,0,29,0,29,0,85,0,83,15,2183,0,2193
213051589,0,14,0,14,0,0,0,0,0,19,0,19,0,4,0,4,0,106,0,106,0,0,0,0,3,17,0,24,0,88,0,89,0,47,0,47,0,10,0,10,0,13,0,13,0,3,0,3,0,38,0,38,0,31,0,31,0,22,0,20,0,117,0,122,4,150,0,153,0,31,0,34,0,11,0,11,0,31,0,34,16,768,0,786
213051590,0,4,0,6,0,0,0,0,0,24,0,24,0,11,0,11,0,91,0,89,0,3,0,3,0,407,0,411,0,171,0,176,0,61,0,61,0,3,0,3,0,20,0,20,0,16,0,16,0,58,0,54,0,48,0,48,0,29,0,31,5,319,0,323,5,187,0,191,0,11,0,11,0,45,0,47,0,51,0,58,19,1576,5,1594
214011370,0,92,0,92,0,17,0,17,12,2399,5,2413,0,183,0,189,22,2701,8,2732,6,667,4,681,17,1576,0,1595,9,628,4,641,4,569,3,572,0,69,0,69,0,120,0,125,0,218,0,217,7,463,0,468,7,547,0,555,0,157,0,159,13,695,0,705,7,971,10,986,0,107,0,107,9,572,0,578,15,1181,11,1208,128,13935,37,14105
214011371,0,13,0,13,0,5,0,5,0,186,0,186,3,689,0,692,0,417,0,417,0,100,0,100,14,2465,4,2479,11,1143,3,1157,0,135,0,133,0,113,0,113,3,234,0,231,0,243,0,243,9,639,0,642,0,291,6,294,26,1401,5,1426,11,1006,0,1014,52,7152,16,7218,0,246,0,245,4,556,0,564,7,490,13,506,145,17503,45,17699
214011372,0,3,0,3,0,0,0,0,0,76,0,77,0,6,0,6,4,235,0,238,0,51,0,51,8,718,0,728,7,337,0,340,0,59,0,59,0,81,0,81,0,49,0,49,0,21,0,24,0,132,0,136,0,115,0,115,3,95,0,96,7,704,0,718,3,640,6,649,4,114,0,119,0,127,0,133,4,124,3,125,33,3701,8,3741
214011373,0,7,0,7,0,3,0,3,0,41,0,41,0,5,0,5,0,341,0,346,0,31,0,31,0,123,0,123,0,286,0,290,0,42,0,42,0,30,0,31,0,51,0,51,0,36,0,36,0,266,0,272,0,119,0,120,0,35,0,35,0,510,0,515,3,667,0,668,0,25,0,25,0,84,0,85,0,90,0,97,18,2786,9,2809
214011374,0,38,0,39,0,33,0,33,0,191,0,191,0,9,0,14,8,702,0,710,0,76,0,76,3,417,0,422,5,290,0,298,0,99,0,99,0,24,0,24,0,106,0,110,0,47,0,47,0,252,0,247,0,150,0,150,0,30,0,32,5,879,0,886,7,1514,0,1522,0,50,0,50,0,178,3,175,0,181,5,176,38,5261,11,5306
214011375,0,17,0,17,0,13,0,13,0,833,0,838,0,73,0,73,16,1101,5,1121,0,239,0,242,0,651,0,653,0,280,0,286,3,410,0,419,0,62,0,62,5,62,0,68,0,75,0,75,0,301,0,300,0,231,0,237,3,209,0,212,8,573,0,580,6,660,0,664,0,124,0,124,9,400,0,411,9,388,4,404,75,6714,17,6799
214011376,0,173,0,173,0,4,0,4,0,29,0,29,0,17,0,17,6,283,5,289,0,44,0,44,0,46,0,46,0,138,0,140,5,103,0,103,0,12,0,12,0,35,0,35,0,14,0,14,0,110,0,112,0,82,0,84,0,26,0,26,5,93,0,92,0,157,0,158,0,69,0,69,0,57,0,62,0,64,0,63,19,1557,9,1581
214021377,0,153,0,153,0,28,0,28,0,211,0,215,0,42,0,42,4,464,0,467,0,73,0,78,10,481,0,490,10,362,0,365,0,76,0,76,0,25,0,27,0,35,0,35,0,80,0,80,0,175,0,179,4,153,4,158,0,51,0,56,3,401,0,407,5,364,0,369,0,112,0,115,3,148,0,152,4,151,4,161,36,3594,18,3648
214021378,3,408,0,412,0,3,0,3,0,299,6,302,3,20,0,21,5,388,3,395,0,27,0,27,0,204,0,211,4,802,0,807,0,34,0,33,0,10,0,10,0,34,0,36,0,73,0,73,0,154,0,154,5,148,0,151,4,47,0,46,0,171,9,177,0,215,0,220,0,140,0,137,5,138,4,149,0,131,8,138,31,3458,28,3516
214021379,0,136,3,138,0,74,0,78,6,1150,5,1162,0,54,0,56,16,1083,0,1096,0,123,0,123,5,968,0,975,8,588,5,594,0,232,0,232,0,26,0,26,0,90,0,90,0,105,0,105,6,364,0,373,5,194,0,196,78,1937,5,2023,9,577,4,586,20,794,7,813,0,139,0,140,11,269,0,279,8,295,4,308,179,9180,32,9396
214021381,0,22,0,19,0,11,0,11,0,91,0,91,0,4,0,4,0,406,0,401,0,31,0,31,0,541,4,539,5,275,0,280,0,43,0,47,0,33,0,33,0,127,0,127,0,144,0,144,0,510,0,513,0,142,0,142,0,31,0,31,7,890,0,892,0,613,0,619,0,94,0,92,0,174,0,176,0,140,5,144,16,4317,12,4344
214021382,0,27,0,27,0,6,0,6,0,60,0,60,0,14,0,14,7,497,0,504,0,41,0,41,0,180,0,180,0,266,0,267,0,30,0,33,0,33,0,33,0,58,0,58,0,89,0,89,3,316,0,320,0,126,0,126,0,61,0,65,0,424,0,424,5,549,0,552,0,58,0,58,0,138,0,138,0,131,0,134,18,3094,6,3118
214021383,0,33,0,33,0,3,0,3,0,169,0,174,3,33,0,34,9,947,10,961,0,62,0,62,6,548,8,555,5,869,3,877,0,78,0,78,0,33,0,33,0,73,0,75,0,178,5,176,0,511,0,517,0,213,0,215,0,49,0,54,0,262,0,265,7,389,0,390,4,208,0,209,0,163,0,163,4,241,3,251,38,5070,23,5137
214021384,0,16,0,16,0,0,0,0,0,183,0,189,0,50,0,50,4,609,6,614,0,86,0,86,10,1120,5,1134,19,623,3,638,0,159,0,159,0,51,0,51,0,78,0,78,0,106,0,106,0,316,0,325,0,206,0,209,3,545,0,554,9,479,0,484,18,1665,9,1689,0,198,0,196,0,252,0,254,0,255,7,267,69,6995,33,7091
214021385,3,564,3,566,0,14,0,14,6,1241,3,1250,0,32,0,34,19,1118,0,1133,0,221,0,223,4,774,3,783,9,648,0,660,0,164,0,163,0,27,0,27,0,46,0,46,0,58,0,64,0,238,0,240,4,148,0,153,4,178,0,183,5,700,0,705,4,880,0,888,0,147,0,147,0,409,0,409,0,399,0,402,58,8008,18,8083
214021591,0,74,0,73,0,4,0,4,0,319,0,326,0,74,0,74,12,1069,3,1086,0,169,0,170,13,1499,0,1514,9,420,0,427,0,156,0,161,0,37,0,37,0,68,0,69,0,67,0,67,0,496,0,496,0,140,0,139,0,50,0,50,5,814,3,827,9,889,0,897,9,259,0,264,0,392,0,392,0,294,9,303,65,7296,22,7389
214021592,0,5,0,5,0,4,0,4,0,111,0,111,0,3,0,3,4,229,0,232,0,32,0,32,8,838,0,852,8,1048,4,1056,0,35,0,35,0,34,0,34,0,208,0,206,0,178,0,178,0,426,0,426,0,106,0,108,6,403,0,411,0,183,0,182,17,2349,3,2368,0,68,0,68,4,261,0,263,3,190,4,195,40,6706,17,6765
215011386,3,93,0,94,0,3,0,3,9,542,0,552,0,30,0,31,5,173,0,179,0,125,0,122,7,331,3,335,0,240,0,241,0,84,0,88,0,22,0,22,0,29,0,29,0,56,0,56,0,79,0,79,0,64,0,64,12,719,3,729,0,294,0,297,7,805,0,812,0,32,0,34,0,117,0,119,3,118,0,121,40,3963,17,4014
215011387,3,679,3,685,0,33,0,31,0,47,0,47,0,7,0,7,0,55,0,58,0,17,0,17,0,27,0,30,0,37,0,40,0,45,0,45,0,6,0,6,0,6,0,6,0,9,0,9,0,23,0,23,0,16,0,16,0,9,0,9,0,55,0,56,0,44,0,44,0,18,0,18,0,11,0,11,0,41,0,41,12,1175,3,1190
215011388,0,167,0,166,0,12,0,9,4,314,0,316,0,208,0,208,0,742,6,752,0,299,3,298,19,1059,10,1085,3,540,0,543,3,291,6,301,0,87,0,88,3,161,0,161,0,73,0,71,0,353,0,348,0,235,0,242,20,574,5,596,9,734,0,745,24,1772,4,1800,0,102,0,107,8,405,0,415,8,250,7,266,116,8366,39,8524
215011389,0,654,0,655,0,11,0,11,0,49,0,49,0,10,0,10,0,65,0,64,0,30,0,30,0,15,0,15,0,41,0,41,0,64,0,63,0,4,0,4,0,3,0,3,0,0,0,0,0,28,0,28,0,0,0,0,0,18,0,20,0,46,0,44,0,64,0,62,0,31,0,34,0,31,0,31,0,58,0,57,10,1220,8,1237
215011390,6,915,5,921,0,5,0,5,0,156,0,159,0,23,0,27,0,137,0,136,0,40,0,40,0,158,0,156,0,65,0,65,0,148,0,154,0,7,0,7,0,13,0,13,0,10,0,10,0,34,0,34,0,41,0,43,0,148,0,152,3,236,0,233,4,493,0,496,0,14,0,13,0,54,0,54,0,92,3,97,20,2780,10,2813
215011391,3,403,0,405,0,0,0,0,5,98,0,99,0,5,0,5,0,49,0,49,0,28,0,34,0,128,0,134,0,65,0,66,0,67,0,67,0,7,0,7,0,14,0,13,0,3,0,3,0,39,0,39,0,10,0,10,0,56,0,56,0,68,0,73,0,218,0,227,0,5,0,5,0,42,0,42,0,34,0,34,11,1356,0,1373
215011392,3,260,0,267,0,249,0,250,6,481,3,493,0,28,0,28,4,190,0,191,0,58,0,58,4,282,0,285,3,348,7,356,0,84,4,89,0,10,0,10,0,17,0,17,0,25,0,25,0,68,0,68,3,79,0,82,0,231,0,231,3,228,0,235,6,706,6,720,5,119,0,126,0,75,0,75,0,109,0,113,43,3651,23,3713
215011393,0,606,9,614,0,7,0,7,0,12,0,12,0,3,0,3,0,53,0,54,0,3,0,3,0,50,0,52,0,23,0,23,0,21,0,23,0,7,0,7,0,4,0,4,0,0,0,0,0,16,0,16,0,17,0,19,0,89,0,89,0,85,0,88,0,130,0,129,0,4,0,4,0,18,0,18,0,23,0,27,12,1168,7,1185
215011394,6,739,0,745,0,7,0,7,0,79,0,80,0,21,0,21,3,104,0,108,0,92,0,97,6,178,4,177,0,73,0,77,0,108,0,108,0,12,0,12,0,24,0,27,0,4,0,4,0,37,0,37,0,29,0,29,0,124,0,124,3,220,0,225,7,518,5,529,0,7,0,7,0,72,0,72,0,74,0,80,22,2520,10,2556
215021395,0,362,0,362,0,10,0,10,9,254,3,261,0,5,0,10,11,227,3,240,0,49,0,56,4,120,0,126,0,86,4,94,4,140,0,142,0,5,0,5,0,7,0,7,0,22,0,22,0,47,0,47,3,51,0,58,4,94,0,100,0,254,0,259,0,106,0,108,3,27,0,35,0,54,0,57,6,137,0,145,55,2054,20,2129
215021396,4,297,3,307,0,0,0,0,4,128,0,128,0,14,0,14,0,61,0,64,0,24,0,24,10,80,3,88,0,30,0,31,0,74,0,76,0,0,0,0,0,9,0,9,0,0,0,8,0,34,0,34,0,31,0,31,0,18,0,18,0,159,0,159,3,136,0,138,0,4,0,4,0,31,0,34,0,48,6,56,27,1172,9,1218
215021398,11,1100,8,1118,4,26,0,32,5,129,0,133,0,15,0,16,0,85,0,87,0,37,0,37,0,55,0,54,0,55,0,60,0,79,0,79,0,3,0,3,0,9,0,8,0,3,0,3,0,9,0,9,0,59,0,59,0,37,0,37,3,122,0,125,0,145,0,145,0,15,0,14,0,31,0,31,8,106,6,114,35,2107,16,2155
215021399,4,448,0,452,0,0,0,0,7,183,3,189,0,3,0,3,0,99,0,97,0,14,0,14,6,118,0,133,4,73,0,75,0,37,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,20,0,113,0,112,0,68,0,70,0,161,0,159,0,64,0,63,0,7,0,10,0,48,0,52,5,74,3,77,29,1527,9,1565
215021469,4,239,3,249,0,38,0,41,7,490,6,500,0,63,0,67,17,849,8,883,0,404,0,405,41,1179,4,1225,20,828,9,852,15,501,5,519,0,111,0,114,7,285,0,287,5,215,0,217,11,631,0,648,21,510,4,534,48,913,3,968,41,876,4,924,110,2757,9,2881,7,128,6,135,21,577,0,596,29,529,13,570,409,12111,69,12598
215021470,0,158,0,159,0,3,0,3,0,77,0,78,4,211,0,214,0,217,0,222,0,75,0,80,31,1076,7,1125,19,467,0,493,3,115,0,119,0,28,0,28,0,26,0,26,0,15,0,15,0,110,0,113,3,113,0,116,0,82,0,82,3,441,0,452,16,520,6,543,0,21,0,21,7,153,0,154,9,179,0,194,114,4099,28,4231
215031400,6,814,0,816,0,12,0,10,5,105,0,107,0,14,0,14,0,118,0,123,0,70,0,74,6,189,0,197,0,134,4,135,5,113,0,117,0,8,0,8,0,21,0,21,0,5,0,5,0,49,0,49,0,19,0,19,0,139,0,136,0,246,0,247,0,307,3,310,0,32,0,32,0,77,0,77,4,90,4,94,30,2548,14,2593
215031401,8,874,0,885,0,42,0,42,0,119,0,116,0,37,0,37,0,175,0,175,0,50,0,52,0,142,0,142,0,54,0,55,0,63,0,63,0,0,0,0,0,12,0,12,0,10,0,10,0,39,0,41,0,19,0,17,0,37,0,37,0,110,0,114,3,184,0,190,0,12,0,12,0,73,3,74,0,101,6,103,14,2141,13,2167
215031402,0,82,0,82,0,5,0,5,4,149,0,152,0,40,0,39,0,88,3,91,0,43,0,43,7,198,3,211,4,79,0,84,0,43,0,43,0,8,0,8,0,29,0,29,0,9,0,9,0,70,0,70,4,35,0,37,3,222,0,229,0,130,0,134,9,292,0,301,0,4,0,4,0,70,0,70,0,78,0,85,41,1663,9,1711
215031403,0,447,9,454,0,0,0,0,0,41,0,44,0,14,0,14,3,55,0,57,0,22,0,23,8,113,4,123,5,53,0,60,0,53,0,53,0,0,0,0,0,11,0,17,0,3,0,0,0,14,0,14,3,81,0,85,5,27,0,33,8,112,0,119,14,120,0,133,6,11,0,15,6,36,0,39,3,110,4,116,61,1322,12,1392
215031404,0,189,0,190,0,0,0,0,6,536,3,553,4,70,0,74,14,495,0,515,4,226,0,236,27,715,6,744,10,403,0,418,0,252,0,254,0,40,0,40,0,114,0,114,0,54,0,52,6,224,0,231,0,126,0,132,7,384,0,397,25,657,0,693,39,1117,5,1161,9,63,0,69,3,279,0,282,6,284,12,304,164,6241,39,6447
215031405,16,1275,11,1299,0,9,0,9,4,160,0,162,0,5,0,5,0,97,0,97,0,122,0,126,0,40,0,40,0,45,6,46,0,54,0,53,0,0,0,0,0,4,0,4,0,0,0,0,0,17,0,17,3,55,0,58,0,8,0,10,3,79,0,80,0,74,0,74,0,9,0,9,5,40,0,39,3,148,4,152,36,2235,16,2286
216011406,4,144,0,151,0,3,0,3,12,816,8,834,5,80,0,85,18,809,4,828,0,213,0,211,23,1110,8,1137,22,784,7,816,6,206,0,210,0,44,0,44,4,142,0,142,0,98,0,102,0,292,0,287,7,197,0,209,21,389,0,410,16,629,0,645,69,1766,5,1842,6,85,0,89,15,421,5,438,7,308,7,329,229,8534,51,8813
216011407,13,685,10,716,0,0,0,0,3,429,0,435,0,28,0,28,3,205,0,210,0,49,0,49,6,353,3,362,0,152,0,157,4,208,0,211,0,9,0,9,0,60,0,60,0,41,0,41,5,187,0,189,0,62,0,66,5,73,0,76,3,317,0,327,5,627,0,634,0,36,0,39,6,184,0,186,0,171,4,180,59,3877,32,3967
216011408,8,533,0,544,0,0,0,0,0,44,0,44,0,12,0,12,0,79,0,79,0,21,0,19,0,44,0,44,0,24,0,29,0,38,0,38,0,0,0,0,0,5,0,5,0,0,0,0,0,13,0,13,0,5,0,8,0,7,0,7,0,37,0,40,0,25,0,27,0,3,0,3,0,21,0,21,0,35,6,37,11,946,3,967
216011409,3,278,0,279,0,0,0,0,0,90,0,90,0,8,0,9,0,128,0,130,0,32,0,35,0,131,0,134,0,41,0,41,0,47,0,47,0,0,0,0,0,12,0,12,0,15,0,15,0,33,0,33,0,16,0,16,0,19,0,19,0,98,0,106,6,210,0,216,0,5,0,5,4,62,0,67,0,49,0,58,15,1281,6,1305
216011410,0,428,3,433,0,15,0,14,3,346,3,351,0,16,0,16,0,35,0,33,0,20,0,20,0,58,4,56,0,40,0,39,4,45,0,51,0,0,0,0,0,6,0,3,0,0,0,0,0,24,0,24,0,24,0,24,0,20,0,20,0,98,0,98,4,90,0,97,0,11,0,11,0,20,0,20,0,59,3,68,21,1365,13,1392
216021411,3,301,3,308,0,6,0,6,13,527,7,545,0,55,0,55,13,311,0,319,0,79,0,85,9,400,4,408,3,146,0,149,0,136,0,138,0,11,0,11,0,37,0,37,0,37,0,37,4,105,0,108,0,99,0,97,4,197,0,203,7,261,0,267,11,403,0,413,0,10,0,14,9,152,0,157,7,133,0,142,79,3396,18,3490
216021412,3,348,3,353,0,19,0,19,0,43,0,43,0,0,0,0,0,76,0,76,0,8,0,8,0,11,0,11,0,32,0,32,0,13,0,13,0,0,0,0,0,0,0,0,0,6,0,6,0,10,0,10,0,7,0,7,0,4,0,4,0,25,0,27,0,12,0,14,0,4,0,4,0,13,0,13,0,35,0,35,3,675,3,677
216021413,19,1254,9,1276,0,3,0,6,13,578,10,598,0,30,0,35,8,249,0,255,4,52,0,51,3,263,0,268,0,158,0,159,6,270,0,281,0,22,0,17,0,34,0,36,0,18,0,18,4,89,4,92,0,44,0,44,0,53,0,53,8,369,0,374,11,465,0,476,5,31,0,34,7,131,0,137,9,165,3,177,99,4270,26,4388
216021414,0,56,0,61,0,4,0,4,0,112,4,112,0,9,0,9,4,312,0,318,0,44,0,44,5,453,4,461,7,295,6,307,0,86,0,87,0,14,0,17,0,62,0,62,0,40,0,37,0,106,0,106,0,67,0,67,4,34,0,36,3,268,0,276,8,614,0,625,0,21,0,21,0,128,0,123,5,67,5,74,41,2792,18,2847
216031415,0,36,0,35,0,0,0,0,3,77,0,77,0,3,0,3,3,76,3,81,0,21,0,21,4,199,0,209,6,178,0,182,0,112,0,114,0,4,0,6,0,15,0,15,0,29,0,29,0,36,0,36,3,52,0,59,6,46,0,48,0,200,0,204,37,277,0,318,0,22,0,22,6,244,0,256,9,65,0,79,90,1686,8,1785
216031416,0,266,0,269,0,9,0,9,29,1378,0,1409,11,426,0,441,27,1238,4,1265,9,417,4,427,18,798,0,813,22,613,0,630,0,349,3,358,0,88,0,92,6,299,0,306,0,124,0,128,9,715,3,728,7,357,0,367,24,521,0,545,36,1385,0,1421,93,4174,18,4285,8,71,0,74,15,539,4,560,22,668,16,706,350,14426,56,14831
216031418,0,498,0,503,0,27,0,27,5,214,0,218,0,12,0,12,3,104,0,103,0,13,0,13,0,19,0,19,0,19,0,19,7,153,0,154,0,4,0,4,0,0,0,0,0,0,0,0,0,45,0,45,0,36,0,37,0,14,0,13,0,116,0,113,0,23,0,23,0,6,0,6,0,29,0,29,0,74,0,73,18,1409,5,1428
216031419,17,1163,0,1182,0,0,0,0,12,715,0,727,0,299,3,300,4,218,0,222,0,37,0,37,0,167,4,171,0,75,0,74,0,130,0,139,0,0,0,0,0,12,0,12,0,8,0,8,7,122,0,126,0,127,0,131,8,227,0,237,0,158,0,160,3,231,0,239,0,27,0,29,3,114,3,120,10,160,4,171,71,3984,18,4079
216031593,0,46,0,46,0,0,0,0,0,65,0,63,0,8,0,8,0,368,0,374,0,32,0,32,15,333,0,349,3,170,3,172,0,54,0,54,0,59,3,67,0,4,0,4,0,26,0,26,0,68,0,68,0,31,0,31,0,12,0,12,0,131,0,131,6,151,0,151,0,54,0,61,0,92,0,92,0,86,3,92,32,1790,9,1830
216031594,0,290,4,295,0,0,0,0,9,307,0,307,0,47,0,47,17,454,0,470,3,144,0,146,44,1457,12,1509,24,590,0,618,8,423,0,434,4,55,0,60,0,76,0,80,4,84,0,87,6,231,0,233,4,185,0,195,33,568,4,602,26,595,0,624,16,708,3,729,7,74,0,83,12,354,0,362,9,285,7,301,221,6927,24,7172
217011420,18,1008,10,1037,0,8,0,8,6,124,0,126,0,6,0,6,0,135,0,140,0,68,0,68,9,175,0,180,0,92,4,97,0,94,0,94,0,0,0,0,0,14,0,14,0,8,0,14,0,50,0,52,0,45,0,45,10,154,0,165,7,166,0,175,23,318,0,346,0,39,0,41,7,73,0,81,4,119,7,130,83,2711,22,2815
