POW_SA2_CODE_2021,IE_Mng_OMEs_Nil_e,IE_Mng_OMEs_1_19_e,IE_Mng_OMEs_20mo_e,IE_Mng_OMEs_NE_NS,IE_Mng_Tot,IE_Pro_OMEs_Nil_e,IE_Pro_OMEs_1_19_e,IE_Pro_OMEs_20mo_e,IE_Pro_OMEs_NE_NS,IE_Pro_Tot,IE_TecTW_OMEs_Nil_e,IE_TecTW_OMEs_1_19_e,IE_TecTW_OMEs_20mo_e,IE_TecTW_OMEs_NE_NS,IE_TecTW_Tot,IE_CoPSW_OMEs_Nil_e,IE_CoPSW_OMEs_1_19_e,IE_CoPSW_OMEs_20mo_e,IE_CoPSW_OMEs_NE_NS,IE_CoPSW_Tot,IE_ClAW_OMEs_Nil_e,IE_ClAW_OMEs_1_19_e,IE_ClAW_OMEs_20mo_e,IE_ClAW_OMEs_NE_NS,IE_ClAW_Tot,IE_SWs_OMEs_Nil_e,IE_SWs_OMEs_1_19_e,IE_SWs_OMEs_20mo_e,IE_SWs_OMEs_NE_NS,IE_SWs_Tot,IE_MaOpD_OMEs_Nil_e,IE_MaOpD_OMEs_1_19_e,IE_MaOpD_OMEs_20mo_e,IE_MaOpD_OMEs_NE_NS,IE_MaOpD_Tot,IE_Lab_OMEs_Nil_e,IE_Lab_OMEs_1_19_e,IE_Lab_OMEs_20mo_e,IE_Lab_OMEs_NE_NS,IE_Lab_Tot,IE_IDNS_OMEs_Nil_e,IE_IDNS_OMEs_1_19_e,IE_IDNS_OMEs_20mo_e,IE_IDNS_OMEs_NE_NS,IE_IDNS_Tot,IE_Tot_OMEs_Nil_e,IE_Tot_OMEs_1_19_e,IE_Tot_OMEs_20mo_e,IE_Tot_OMEs_NE_NS,IE_Tot_Tot,UIE_Mng_OMEs_Nil_e,UIE_Mng_OMEs_1_19_e,UIE_Mng_OMEs_20mo_e,UIE_Mng_OMEs_NE_NS,UIE_Mng_Tot,UIE_Pro_OMEs_Nil_e,UIE_Pro_OMEs_1_19_e,UIE_Pro_OMEs_20mo_e,UIE_Pro_OMEs_NE_NS,UIE_Pro_Tot,UIE_TecTW_OMEs_Nil_e,UIE_TecTW_OMEs_1_19_e,UIE_TecTW_OMEs_20mo_e,UIE_TecTW_OMEs_NE_NS,UIE_TecTW_Tot,UIE_CoPSW_OMEs_Nil_e,UIE_CoPSW_OMEs_1_19_e,UIE_CoPSW_OMEs_20mo_e,UIE_CoPSW_OMEs_NE_NS,UIE_CoPSW_Tot,UIE_ClAW_OMEs_Nil_e,UIE_ClAW_OMEs_1_19_e,UIE_ClAW_OMEs_20mo_e,UIE_ClAW_OMEs_NE_NS,UIE_ClAW_Tot,UIE_SWs_OMEs_Nil_e,UIE_SWs_OMEs_1_19_e,UIE_SWs_OMEs_20mo_e,UIE_SWs_OMEs_NE_NS,UIE_SWs_Tot,UIE_MaOpD_OMEs_Nil_e,UIE_MaOpD_OMEs_1_19_e,UIE_MaOpD_OMEs_20mo_e,UIE_MaOpD_OMEs_NE_NS,UIE_MaOpD_Tot,UIE_Lab_OMEs_Nil_e,UIE_Lab_OMEs_1_19_e,UIE_Lab_OMEs_20mo_e,UIE_Lab_OMEs_NE_NS,UIE_Lab_Tot,UIE_IDNS_OMEs_Nil_e,UIE_IDNS_OMEs_1_19_e,UIE_IDNS_OMEs_20mo_e,UIE_IDNS_OMEs_NE_NS,UIE_IDNS_Tot,UIE_Tot_OMEs_Nil_e,UIE_Tot_OMEs_1_19_e,UIE_Tot_OMEs_20mo_e,UIE_Tot_OMEs_NE_NS,UIE_Tot_Tot,Tot_Mng_OMEs_Nil_e,Tot_Mng_OMEs_1_19_e,Tot_Mng_OMEs_20mo_e,Tot_Mng_OMEs_NE_NS,Tot_Mng_Tot,Tot_Pro_OMEs_Nil_e,Tot_Pro_OMEs_1_19_e,Tot_Pro_OMEs_20mo_e,Tot_Pro_OMEs_NE_NS,Tot_Pro_Tot,Tot_TecTW_OMEs_Nil_e,Tot_TecTW_OMEs_1_19_e,Tot_TecTW_OMEs_20mo_e,Tot_TecTW_OMEs_NE_NS,Tot_TecTW_Tot,Tot_CoPSW_OMEs_Nil_e,Tot_CoPSW_OMEs_1_19_e,Tot_CoPSW_OMEs_20mo_e,Tot_CoPSW_OMEs_NE_NS,Tot_CoPSW_Tot,Tot_ClAW_OMEs_Nil_e,Tot_ClAW_OMEs_1_19_e,Tot_ClAW_OMEs_20mo_e,Tot_ClAW_OMEs_NE_NS,Tot_ClAW_Tot,Tot_SWs_OMEs_Nil_e,Tot_SWs_OMEs_1_19_e,Tot_SWs_OMEs_20mo_e,Tot_SWs_OMEs_NE_NS,Tot_SWs_Tot,Tot_MaOpD_OMEs_Nil_e,Tot_MaOpD_OMEs_1_19_e,Tot_MaOpD_OMEs_20mo_e,Tot_MaOpD_OMEs_NE_NS,Tot_MaOpD_Tot,Tot_Lab_OMEs_Nil_e,Tot_Lab_OMEs_1_19_e,Tot_Lab_OMEs_20mo_e,Tot_Lab_OMEs_NE_NS,Tot_Lab_Tot,Tot_IDNS_OMEs_Nil_e,Tot_IDNS_OMEs_1_19_e,Tot_IDNS_OMEs_20mo_e,Tot_IDNS_OMEs_NE_NS,Tot_IDNS_Tot,Tot_Tot_OMEs_Nil_e,Tot_Tot_OMEs_1_19_e,Tot_Tot_OMEs_20mo_e,Tot_Tot_OMEs_NE_NS,Tot_Tot_Tot
202021027,17,72,15,4,104,47,33,3,0,82,10,26,3,0,40,0,7,0,0,8,11,15,0,0,27,3,11,0,0,16,3,9,0,0,10,5,0,0,0,7,0,0,0,0,3,98,176,24,4,309,44,50,0,0,97,218,16,0,0,243,121,30,0,5,146,62,0,0,0,62,14,3,0,0,19,16,0,0,0,22,11,0,0,0,14,35,7,0,0,41,4,0,0,0,4,518,108,4,5,635,62,121,14,4,199,267,53,7,0,324,125,53,3,5,184,65,8,0,0,74,21,20,0,0,45,24,16,0,0,37,11,5,0,0,26,38,10,0,6,49,3,0,0,0,4,616,287,31,8,944
202021028,37,64,5,0,100,27,29,0,0,58,12,9,0,0,19,0,0,0,0,0,4,10,0,0,20,0,0,0,0,0,0,5,0,0,4,4,7,0,0,12,3,0,0,0,5,86,127,5,7,220,91,41,0,3,128,102,7,0,0,113,79,14,0,0,90,31,0,0,0,31,17,3,0,0,17,8,6,0,0,13,11,0,0,0,15,30,8,0,0,43,6,0,0,0,3,370,78,0,0,451,124,97,5,5,228,132,39,0,0,163,87,21,0,0,108,31,0,0,0,31,24,16,0,0,39,11,4,0,0,17,10,6,0,0,15,33,12,0,0,56,10,3,0,0,10,456,203,3,6,675
202021029,6,27,4,0,41,13,7,0,0,16,9,3,0,0,13,0,0,0,0,0,0,6,0,0,8,0,4,0,0,4,0,0,0,0,3,4,0,0,0,6,0,0,0,0,0,35,61,7,0,97,37,10,0,3,60,24,4,0,0,24,26,10,0,0,36,0,0,0,0,0,6,0,0,0,14,8,0,0,0,6,0,0,0,0,4,15,3,0,0,17,0,0,0,0,0,115,29,0,5,152,46,40,4,7,98,28,11,3,0,39,37,8,0,0,50,0,0,0,0,0,6,9,0,0,20,8,5,0,0,11,6,4,0,0,9,19,6,0,0,24,0,0,0,0,0,152,94,7,4,256
202021030,32,101,14,0,146,39,32,7,0,81,21,29,0,0,53,5,7,0,0,8,16,21,7,0,35,0,19,0,0,18,10,3,0,0,14,9,4,0,0,11,0,0,0,0,0,127,210,33,0,374,73,38,3,6,115,116,15,0,0,131,103,34,0,0,139,45,6,0,0,50,19,3,0,0,16,7,3,0,0,10,9,0,0,0,9,22,0,0,0,24,0,3,0,0,5,395,100,3,7,500,107,136,21,6,262,162,47,7,0,211,123,64,0,0,188,47,12,0,0,59,35,20,7,0,56,13,22,0,0,34,14,5,0,0,23,32,4,0,0,32,5,6,0,0,9,526,309,37,7,880
202021031,25,58,7,0,89,47,30,0,0,77,14,20,0,0,36,9,3,0,0,13,14,12,3,0,22,3,5,3,0,9,3,0,0,0,3,5,8,0,0,9,8,4,0,0,12,119,139,16,0,271,26,11,0,0,42,92,14,0,0,104,44,10,0,0,56,23,3,0,0,26,12,0,0,0,14,9,3,0,0,10,7,0,0,0,7,19,0,0,0,22,7,0,0,0,7,245,42,0,0,288,50,70,9,0,133,138,42,0,0,188,60,27,0,0,96,32,4,0,0,38,22,11,3,0,33,8,10,3,0,20,10,0,0,0,12,25,11,0,0,31,10,4,0,0,14,363,181,16,0,558
202031032,17,33,7,0,53,3,3,0,0,7,10,10,4,0,21,0,0,0,0,0,5,10,0,0,16,0,0,0,0,0,0,6,0,0,5,5,0,0,0,5,0,0,0,0,0,38,63,10,0,112,62,36,0,0,93,10,0,0,0,9,32,3,0,0,38,11,0,0,0,11,0,0,0,0,4,3,0,0,0,3,3,0,0,0,3,4,0,0,0,8,0,0,0,0,4,133,39,0,0,171,77,65,7,0,150,11,9,0,0,16,43,15,4,0,62,11,0,0,0,11,11,11,0,0,23,3,0,0,0,7,6,6,0,0,10,9,0,0,0,9,0,0,0,0,4,172,107,10,0,286
202031033,73,102,7,3,193,0,10,0,0,10,0,7,0,0,10,0,0,0,0,0,4,9,0,0,11,0,7,0,0,8,5,6,0,0,14,5,5,0,0,11,0,0,0,0,0,97,146,9,3,260,212,109,0,3,321,19,3,0,0,15,30,8,0,0,41,0,0,0,0,0,9,3,0,0,14,11,0,0,0,11,9,0,0,0,9,15,0,0,0,15,0,0,0,0,0,309,122,0,3,437,290,210,7,8,512,19,8,0,0,26,33,17,0,0,49,0,0,0,0,0,11,10,0,0,22,8,7,0,0,16,16,8,0,0,22,19,4,0,0,27,7,0,0,0,7,403,271,9,10,692
203011034,13,35,6,0,59,14,17,0,0,24,16,28,0,0,45,0,0,0,0,8,9,22,3,0,34,0,7,0,0,6,7,6,0,0,19,0,7,0,0,11,0,5,0,0,5,67,122,12,0,200,11,12,0,0,22,28,3,0,0,33,48,8,0,0,60,18,0,0,0,20,12,0,0,0,12,0,0,0,0,0,3,0,0,0,3,10,0,0,0,10,4,0,0,0,5,133,28,0,0,167,23,41,6,0,77,36,21,0,0,65,64,37,0,0,107,16,4,0,0,20,18,22,3,0,42,4,10,0,0,7,16,6,0,0,20,11,13,0,0,21,6,5,0,0,11,197,155,11,0,367
203011035,33,59,0,0,91,15,5,0,0,24,13,11,0,0,32,6,0,0,0,8,7,16,0,0,22,0,0,0,0,0,7,0,0,0,12,3,5,0,0,10,3,3,0,0,6,87,110,6,5,202,61,34,0,0,94,35,3,0,0,35,55,0,0,0,59,10,0,0,0,10,9,0,0,0,9,9,0,0,0,10,3,0,0,0,3,21,4,0,0,24,4,3,0,0,6,202,41,0,5,246,94,88,0,0,183,48,7,0,0,59,68,16,0,4,90,18,0,0,0,14,14,16,0,0,33,9,0,0,0,8,8,4,0,0,14,22,11,0,0,31,3,9,0,0,11,286,151,6,4,452
203011036,41,38,5,0,87,17,13,0,0,25,16,17,0,0,34,0,0,0,0,0,10,12,0,0,26,0,6,0,0,4,4,8,0,0,10,8,4,0,0,7,0,0,0,0,0,88,101,13,0,205,93,32,0,0,131,27,0,0,0,35,58,15,0,0,69,19,0,0,0,21,10,5,0,0,12,3,4,0,0,4,10,0,0,0,11,22,0,0,0,21,5,0,0,0,7,245,61,0,0,306,140,71,5,0,222,46,20,4,0,60,67,26,0,0,98,19,0,0,0,21,15,20,0,0,31,3,9,0,0,11,13,10,0,0,18,25,6,0,0,33,5,0,0,0,7,336,157,9,0,508
203021037,23,58,16,0,99,38,59,6,0,105,15,35,4,0,59,5,14,0,0,17,7,18,0,0,23,0,13,0,0,15,0,0,0,0,3,5,5,0,0,16,0,8,0,0,5,108,196,27,3,333,22,21,0,0,45,127,23,0,0,147,89,26,0,0,110,61,10,0,0,71,16,4,0,0,17,12,0,0,0,11,13,0,0,0,13,32,7,0,0,35,6,0,0,0,4,361,88,0,0,450,45,78,16,0,140,172,76,7,0,250,104,61,4,0,165,62,19,0,0,86,23,18,0,0,39,9,10,0,0,22,14,0,0,0,16,39,12,0,0,52,6,6,0,0,8,470,281,27,3,784
203021039,54,336,118,0,507,93,224,43,0,363,69,130,6,0,208,12,31,7,0,49,34,73,10,0,121,12,51,3,0,68,25,15,3,0,38,12,26,3,0,41,4,18,7,0,23,307,909,199,4,1417,66,59,11,0,134,292,147,8,3,450,165,55,0,0,218,85,16,0,0,107,27,19,0,0,46,20,12,0,0,28,40,0,0,0,40,51,17,0,4,65,23,0,0,0,27,766,321,28,8,1125,117,395,128,0,644,388,378,48,3,815,233,189,6,0,429,90,51,12,0,159,64,95,10,0,164,33,63,5,0,98,67,15,3,0,76,61,35,6,4,104,25,17,7,0,52,1073,1232,227,7,2541
203021040,35,106,28,0,167,45,93,12,0,150,34,54,6,0,87,3,13,0,0,17,8,30,0,0,42,10,17,3,0,25,4,0,0,0,3,10,7,0,0,21,0,5,4,0,9,157,324,50,3,529,28,18,0,0,47,176,21,0,0,198,117,30,0,0,152,70,10,0,0,76,12,3,0,0,20,10,8,0,0,12,29,0,0,0,26,30,3,0,0,33,7,0,0,0,7,475,89,0,0,572,63,126,28,0,217,221,117,14,0,347,151,86,6,0,244,73,19,0,0,96,21,31,0,0,57,19,20,3,0,40,30,3,0,0,32,38,11,0,0,48,7,5,4,0,20,631,418,52,3,1098
203021042,41,55,3,0,106,74,73,4,0,147,31,44,0,0,70,9,0,0,0,10,18,26,0,0,43,0,6,0,0,13,10,0,0,0,12,8,0,0,0,14,3,7,0,0,13,195,214,18,0,426,37,10,0,0,48,143,24,0,0,168,93,20,0,0,110,52,7,0,0,52,24,0,0,0,30,13,0,0,0,17,19,0,0,0,19,33,3,0,0,33,6,4,0,0,9,417,68,0,0,484,79,65,3,0,155,214,101,4,0,316,119,61,0,0,179,54,10,0,0,61,38,29,0,0,74,16,9,0,0,31,32,0,0,0,32,43,5,0,0,46,10,7,0,0,23,606,284,16,0,914
203021043,23,78,23,0,120,20,26,6,0,42,36,56,0,0,91,3,3,3,0,12,18,27,3,0,54,6,7,3,0,11,32,19,0,0,55,11,14,0,0,18,6,3,3,0,15,143,236,35,0,417,43,22,0,0,75,67,5,0,0,74,109,30,0,0,138,40,3,0,0,49,23,7,0,0,33,3,0,0,0,7,24,0,0,0,27,38,4,0,0,38,9,0,0,0,9,368,73,0,0,444,69,100,25,0,191,90,31,6,0,122,140,84,0,0,224,46,12,3,0,62,43,35,3,0,80,10,9,3,0,19,54,19,0,0,74,48,17,0,0,61,14,3,3,0,22,510,308,36,4,856
203021044,8,20,0,0,37,16,16,0,0,35,15,19,0,0,32,0,3,0,0,9,7,10,0,0,15,5,5,0,0,4,0,0,0,0,3,9,10,0,0,15,0,3,0,0,3,64,84,7,0,149,21,12,0,0,31,50,4,0,0,57,47,21,0,0,69,31,0,0,0,30,8,0,0,0,8,8,6,0,0,10,7,0,0,0,9,15,5,0,0,20,4,0,0,0,4,200,37,4,0,238,32,33,5,0,68,66,19,5,0,86,67,37,0,0,99,34,5,0,0,36,16,10,0,0,19,8,8,0,0,17,16,4,0,0,11,31,8,0,0,35,4,3,0,0,6,260,121,9,0,394
203021045,21,107,24,0,147,10,27,3,0,39,34,64,7,0,100,0,0,3,0,12,5,32,0,0,43,7,12,0,0,22,10,20,0,0,34,8,19,5,0,25,0,4,0,0,9,95,292,45,0,435,26,19,5,0,43,54,7,0,0,63,101,27,0,0,126,30,4,0,0,36,15,6,0,0,18,6,3,0,0,11,18,11,0,0,33,35,10,0,0,45,10,0,0,0,8,297,80,6,5,378,42,126,24,0,197,63,33,3,0,100,132,85,7,0,228,36,3,3,0,43,21,35,0,0,60,17,15,0,0,34,36,29,5,0,70,41,31,5,0,72,11,4,0,0,21,391,371,51,5,813
203021046,26,135,20,0,181,51,78,6,0,142,13,50,5,0,70,3,5,0,0,8,13,16,6,0,32,7,16,4,0,32,0,4,0,0,3,8,4,0,0,11,0,5,0,0,3,128,314,44,4,488,30,21,0,0,56,113,18,0,0,137,98,19,0,0,114,48,4,0,0,54,11,7,0,0,20,8,3,0,0,13,11,0,0,0,11,19,0,0,0,19,0,0,0,0,0,346,78,0,3,421,60,155,26,0,237,172,98,6,0,277,110,76,5,0,190,51,14,0,0,62,22,27,6,0,53,15,25,4,0,42,7,5,0,0,11,21,4,0,0,29,5,5,0,0,4,466,397,42,4,915
203021047,35,197,58,0,290,17,35,5,0,60,44,83,7,5,134,6,7,0,0,11,26,60,4,0,92,9,23,0,0,34,25,15,10,0,49,12,20,0,0,31,3,7,0,0,8,178,442,91,4,708,25,18,0,0,44,67,10,0,0,77,97,28,0,0,125,23,4,0,0,29,28,9,0,0,32,9,0,0,0,14,71,9,0,0,82,33,19,0,0,50,0,0,0,0,4,361,102,3,0,466,59,214,59,0,330,84,47,8,0,144,144,115,7,4,267,32,6,0,0,38,50,70,4,0,122,20,23,0,0,44,101,14,10,0,124,47,36,0,0,85,7,6,0,0,15,539,535,94,7,1172
203021485,6,9,0,0,18,11,4,0,0,14,10,18,0,0,28,0,0,0,0,0,7,4,0,0,6,5,0,0,0,9,0,0,0,0,3,7,7,0,0,6,0,0,0,0,5,39,48,3,0,94,10,5,0,0,13,27,4,0,0,32,34,12,0,0,48,24,0,0,0,22,9,0,0,0,8,0,0,0,0,0,15,0,0,0,15,11,0,0,0,11,0,0,0,0,0,126,20,0,0,145,12,10,0,0,24,39,6,0,0,46,43,28,0,0,75,22,3,0,0,31,10,9,0,0,15,5,0,0,0,7,15,0,0,0,14,15,7,0,0,24,0,0,0,0,5,167,71,5,0,241
203021486,13,70,27,0,105,15,18,5,0,40,24,32,6,0,57,4,5,0,0,6,0,18,5,0,23,0,3,0,0,3,6,8,4,0,14,7,13,0,0,18,0,0,4,0,3,71,166,43,0,276,16,14,0,0,36,25,0,0,0,25,48,13,0,0,65,24,0,0,0,24,6,0,0,0,13,3,3,0,0,14,26,0,0,0,24,27,3,0,0,37,3,3,0,0,4,188,44,3,0,235,34,78,28,0,143,42,18,5,0,66,75,47,6,0,125,30,5,0,0,28,14,17,5,0,29,3,6,0,0,16,32,8,4,0,43,33,19,0,0,56,6,3,4,0,8,263,205,47,0,513
203021487,24,84,20,0,127,33,38,5,0,76,29,79,0,0,117,11,11,0,0,19,17,20,0,0,44,0,11,0,0,19,12,15,3,0,27,9,11,0,0,24,0,3,0,0,9,136,282,32,0,458,36,16,0,0,55,123,10,0,0,131,110,25,0,0,131,55,9,0,0,64,14,7,0,0,22,15,4,0,0,21,22,0,0,0,27,29,6,0,0,39,8,5,0,0,11,418,81,0,0,504,61,101,19,0,183,155,50,5,0,210,135,102,0,0,246,65,19,0,0,84,38,30,0,0,66,19,14,0,0,34,37,10,3,0,55,44,25,0,0,63,8,7,0,0,19,559,362,40,6,961
203021488,12,36,9,0,55,4,7,5,0,10,13,19,0,0,32,0,0,0,0,0,6,7,0,0,14,0,6,0,0,9,12,3,0,0,21,4,5,0,0,8,0,0,0,0,0,57,84,18,0,154,12,11,0,0,21,10,0,0,0,17,18,10,0,0,30,18,4,0,0,22,9,0,0,0,5,5,0,0,0,5,24,0,0,0,24,14,0,0,0,19,5,0,0,0,5,115,34,0,0,146,25,42,9,0,75,16,11,5,0,28,30,32,0,0,60,17,4,0,0,24,16,10,0,0,25,8,6,0,0,12,33,3,0,0,41,21,12,0,0,27,5,0,0,0,3,163,115,18,0,296
203031048,20,42,5,0,61,32,21,0,0,56,28,33,0,0,62,0,10,0,0,11,5,12,0,0,21,0,12,0,0,12,6,3,0,0,7,7,12,0,0,19,3,4,0,0,12,99,151,7,0,261,26,14,5,0,37,73,14,4,0,87,100,19,0,0,118,44,8,0,0,46,14,0,0,0,11,13,6,0,0,16,9,0,0,0,11,37,9,0,0,42,4,0,0,0,6,314,61,3,0,379,43,55,3,0,102,105,40,4,0,144,129,53,0,0,180,46,15,0,0,55,20,13,0,0,36,13,15,0,0,22,10,7,0,0,15,46,16,0,0,61,3,6,0,0,12,414,216,13,0,638
203031049,26,74,20,3,126,27,24,0,0,57,18,25,0,0,50,0,0,0,0,0,9,10,7,0,23,9,13,5,0,22,5,0,0,0,5,7,8,0,0,10,0,0,0,0,4,106,162,24,7,291,30,29,0,0,60,88,5,4,0,99,71,9,0,3,83,23,0,0,0,22,11,0,0,0,10,7,3,0,0,10,0,4,0,0,4,21,3,0,0,27,5,0,0,0,4,252,58,3,7,317,61,100,18,3,185,114,34,4,4,153,92,39,0,3,129,23,3,0,0,26,17,14,7,0,34,10,13,5,0,35,7,4,0,0,11,21,14,0,0,35,4,8,0,0,9,360,218,32,11,609
203031051,10,47,8,0,60,15,18,0,0,35,13,12,0,0,27,0,0,0,0,3,9,12,3,0,20,4,0,0,0,6,0,0,0,0,0,3,11,0,0,18,0,0,0,0,7,58,105,8,0,168,33,14,0,0,47,47,5,0,0,55,60,6,0,4,73,25,0,0,0,25,10,0,0,0,16,0,3,0,0,0,5,0,0,0,5,15,7,0,0,23,0,0,0,0,0,206,38,0,0,248,45,60,8,0,107,66,21,0,0,84,69,21,0,4,96,25,0,0,0,30,21,12,3,0,38,5,3,0,0,12,5,0,0,0,5,20,15,0,0,37,5,0,0,0,7,264,139,8,0,418
203031052,4,54,7,0,72,41,22,0,0,67,9,20,0,0,37,4,5,0,0,11,4,11,4,0,20,3,6,0,0,4,0,3,0,0,3,0,4,0,0,7,0,0,0,0,0,79,116,15,0,215,35,17,0,4,54,61,3,0,0,63,45,12,0,0,60,10,3,0,0,10,9,0,0,0,5,6,5,0,0,9,0,0,0,0,0,15,0,0,0,15,7,0,0,0,7,181,44,0,4,231,39,73,10,4,122,98,24,4,0,125,59,36,0,4,91,17,5,0,0,22,10,8,4,0,25,9,6,0,0,16,0,3,0,0,3,17,3,0,0,26,7,0,0,0,8,258,162,22,0,444
203031053,96,199,35,0,328,105,124,6,0,236,50,99,6,0,154,11,14,0,0,28,37,42,3,0,81,6,28,0,0,39,11,3,0,0,19,13,20,0,0,37,8,9,5,0,20,343,536,53,0,930,67,32,0,0,99,301,23,0,0,319,185,36,0,0,226,89,9,0,0,101,36,12,0,0,48,34,4,0,0,34,11,0,0,0,14,47,11,0,0,59,4,0,0,0,11,773,134,0,0,905,161,232,33,0,425,409,145,6,0,556,242,136,6,0,383,107,25,0,0,126,76,52,3,0,133,37,29,0,0,74,20,9,0,0,27,59,38,0,0,96,11,9,5,0,25,1117,667,54,0,1837
203031489,18,51,5,0,77,41,23,0,0,66,18,21,3,0,41,6,5,0,0,6,12,11,0,0,27,6,5,5,0,15,3,0,0,0,8,6,3,0,0,10,0,0,0,0,3,115,129,12,0,253,24,11,0,0,43,72,7,0,0,83,75,16,0,0,96,30,5,0,0,30,15,8,0,0,16,6,0,0,0,4,9,0,0,0,7,11,4,0,0,14,8,0,0,0,8,250,46,0,4,302,45,61,5,0,120,121,32,0,0,151,96,33,3,0,139,34,9,0,0,41,23,17,0,0,40,15,6,5,0,24,5,4,0,0,17,18,4,0,0,21,10,0,0,0,6,363,172,12,4,555
203031490,45,127,14,0,188,65,71,3,0,141,33,60,0,0,96,6,4,0,0,15,26,29,0,0,68,19,11,3,0,29,0,0,0,0,3,7,5,0,0,17,3,3,0,0,11,211,325,19,3,557,41,24,0,0,61,163,27,5,0,187,123,33,0,0,152,70,3,0,0,77,28,0,0,0,29,3,3,0,0,8,7,0,0,0,7,34,7,0,0,41,10,0,0,0,13,475,93,9,5,577,88,146,14,0,246,223,102,9,0,329,154,93,0,3,252,73,12,0,0,87,60,31,3,0,95,19,13,3,0,34,12,0,0,0,9,41,9,0,0,53,14,4,0,0,21,686,417,26,5,1139
204011054,25,63,17,4,94,17,12,0,0,27,17,29,0,0,45,4,4,0,0,9,11,20,0,0,30,7,12,0,0,12,0,6,0,0,9,5,4,0,0,6,0,0,0,0,0,80,141,19,4,238,70,39,0,0,109,25,3,0,0,34,70,13,0,0,84,19,3,0,0,21,5,5,0,0,11,7,0,0,0,14,11,0,0,0,11,33,4,0,0,33,13,0,0,0,11,250,68,0,6,325,92,100,17,3,205,40,19,0,0,57,86,45,0,0,129,19,9,0,0,24,17,22,0,0,39,11,13,0,0,24,16,6,0,0,17,33,10,0,0,43,9,0,0,0,11,330,212,20,8,569
204011055,32,53,0,0,90,15,19,0,0,39,10,9,0,0,22,0,0,0,0,3,10,11,0,0,16,6,4,0,0,8,9,3,0,0,13,0,0,0,0,4,5,0,0,0,3,88,108,6,0,202,108,50,0,5,167,31,11,0,0,38,48,19,0,0,66,7,0,0,0,11,6,6,0,0,19,0,0,0,0,4,7,0,0,0,8,27,10,0,0,39,0,4,0,0,8,240,101,3,10,352,143,107,4,5,255,41,30,3,0,75,61,25,0,0,86,9,6,0,0,13,13,18,0,0,31,7,8,0,0,14,14,6,0,0,21,30,12,0,0,38,5,3,0,0,12,328,203,10,10,546
204011056,19,57,5,0,91,27,21,0,0,52,35,46,0,0,84,0,0,3,0,8,15,32,0,0,42,5,4,4,0,10,19,10,0,0,31,8,19,0,0,30,4,0,0,0,6,136,198,18,6,352,42,13,0,0,51,46,7,0,0,59,100,27,0,0,127,39,0,0,0,40,13,3,0,0,17,8,0,0,0,5,9,0,0,0,12,37,8,0,0,42,8,0,0,0,8,292,63,0,0,356,65,68,5,0,147,74,28,9,0,107,132,74,0,0,209,41,4,3,0,47,21,34,0,0,62,9,8,4,0,15,26,11,0,5,43,45,24,0,0,68,6,0,0,0,13,421,262,19,9,708
204011057,31,122,21,0,175,27,43,0,0,66,7,29,3,0,49,4,6,0,0,13,17,19,0,0,38,5,14,0,0,25,9,12,0,0,21,9,11,0,0,18,0,0,0,0,0,112,254,31,5,398,96,54,0,5,155,48,14,3,0,70,95,32,0,6,132,18,9,0,0,21,19,6,0,0,25,16,6,0,0,30,23,4,0,0,26,30,5,0,0,42,9,0,0,0,6,354,130,9,4,499,131,173,21,3,328,72,58,4,0,135,106,63,0,3,180,20,13,4,0,34,37,26,0,0,66,24,20,3,0,46,29,13,0,0,42,35,16,0,0,56,9,7,0,0,10,465,383,35,14,895
204011058,19,57,0,0,80,5,15,0,0,24,10,11,0,0,22,0,0,0,0,0,3,8,0,0,12,0,6,0,0,9,3,0,0,0,0,6,3,0,0,13,0,0,0,0,3,43,108,6,3,156,50,24,0,3,75,13,3,0,0,17,27,10,0,0,37,7,0,0,0,10,0,0,0,0,6,3,0,0,0,3,7,0,0,0,7,8,0,0,0,11,0,0,0,0,0,125,41,0,4,170,69,85,0,3,155,17,16,0,0,39,34,20,0,0,61,7,0,0,0,10,4,8,0,0,19,7,6,0,0,14,5,0,0,0,9,18,4,0,0,20,4,0,0,0,6,169,146,6,8,328
204011059,7,44,6,0,55,8,12,3,0,20,4,27,0,0,31,3,0,0,0,5,0,6,0,0,9,0,7,3,0,11,0,8,0,0,8,3,0,0,0,8,0,0,0,0,0,31,105,9,4,148,11,11,0,0,24,22,4,0,0,26,36,17,0,0,52,28,0,0,0,28,7,3,0,0,8,3,6,0,0,12,0,0,0,0,4,6,8,0,0,15,0,0,0,0,0,122,47,3,0,176,16,58,7,0,84,26,18,3,0,49,42,37,0,0,80,29,0,0,0,32,10,10,0,0,25,3,9,3,0,17,10,9,0,0,12,9,10,0,0,20,0,0,0,0,0,152,151,13,4,321
204011060,19,9,3,0,38,3,11,0,0,15,12,9,0,0,19,0,0,0,0,5,4,4,0,0,10,0,0,0,0,0,6,4,0,0,11,0,3,0,0,8,0,0,0,0,0,50,42,0,0,99,50,17,0,0,67,12,0,0,0,17,18,3,0,0,22,5,0,0,0,7,3,0,0,0,6,5,0,0,0,5,11,0,0,0,11,11,0,0,0,12,3,0,0,0,3,116,24,0,0,139,67,26,3,0,104,16,14,0,0,30,30,10,0,0,43,6,0,0,0,10,3,6,0,0,16,3,0,0,0,3,6,4,0,0,17,17,5,0,0,19,6,0,0,0,6,163,72,9,0,238
