POW_SA2_CODE_2021,M_Tot_H_0,M_Tot_H_1_19,M_Tot_H_20_29,M_Tot_H_30_34,M_Tot_H_35_39,M_Tot_H_40_44,M_Tot_H_45_49,M_Tot_H_50ov,M_Tot_H_NS,M_Tot_H_Tot,F_AgFF_H_0,F_AgFF_H_1_19,F_AgFF_H_20_29,F_AgFF_H_30_34,F_AgFF_H_35_39,F_AgFF_H_40_44,F_AgFF_H_45_49,F_AgFF_H_50ov,F_AgFF_H_NS,F_AgFF_H_Tot,F_Min_H_0,F_Min_H_1_19,F_Min_H_20_29,F_Min_H_30_34,F_Min_H_35_39,F_Min_H_40_44,F_Min_H_45_49,F_Min_H_50ov,F_Min_H_NS,F_Min_H_Tot,F_Mnf_H_0,F_Mnf_H_1_19,F_Mnf_H_20_29,F_Mnf_H_30_34,F_Mnf_H_35_39,F_Mnf_H_40_44,F_Mnf_H_45_49,F_Mnf_H_50ov,F_Mnf_H_NS,F_Mnf_H_Tot,F_EGWWS_H_0,F_EGWWS_H_1_19,F_EGWWS_H_20_29,F_EGWWS_H_30_34,F_EGWWS_H_35_39,F_EGWWS_H_40_44,F_EGWWS_H_45_49,F_EGWWS_H_50ov,F_EGWWS_H_NS,F_EGWWS_H_Tot,F_Const_H_0,F_Const_H_1_19,F_Const_H_20_29,F_Const_H_30_34,F_Const_H_35_39,F_Const_H_40_44,F_Const_H_45_49,F_Const_H_50ov,F_Const_H_NS,F_Const_H_Tot,F_WST_H_0,F_WST_H_1_19,F_WST_H_20_29,F_WST_H_30_34,F_WST_H_35_39,F_WST_H_40_44,F_WST_H_45_49,F_WST_H_50ov,F_WST_H_NS,F_WST_H_Tot,F_RetT_H_0,F_RetT_H_1_19,F_RetT_H_20_29,F_RetT_H_30_34,F_RetT_H_35_39,F_RetT_H_40_44,F_RetT_H_45_49,F_RetT_H_50ov,F_RetT_H_NS,F_RetT_H_Tot,F_AcFd_H_0,F_AcFd_H_1_19,F_AcFd_H_20_29,F_AcFd_H_30_34,F_AcFd_H_35_39,F_AcFd_H_40_44,F_AcFd_H_45_49,F_AcFd_H_50ov,F_AcFd_H_NS,F_AcFd_H_Tot,F_TPW_H_0,F_TPW_H_1_19,F_TPW_H_20_29,F_TPW_H_30_34,F_TPW_H_35_39,F_TPW_H_40_44,F_TPW_H_45_49,F_TPW_H_50ov,F_TPW_H_NS,F_TPW_H_Tot,F_IMT_H_0,F_IMT_H_1_19,F_IMT_H_20_29,F_IMT_H_30_34,F_IMT_H_35_39,F_IMT_H_40_44,F_IMT_H_45_49,F_IMT_H_50ov,F_IMT_H_NS,F_IMT_H_Tot,F_FinIns_H_0,F_FinIns_H_1_19,F_FinIns_H_20_29,F_FinIns_H_30_34,F_FinIns_H_35_39,F_FinIns_H_40_44,F_FinIns_H_45_49,F_FinIns_H_50ov,F_FinIns_H_NS,F_FinIns_H_Tot,F_RHRE_H_0,F_RHRE_H_1_19,F_RHRE_H_20_29,F_RHRE_H_30_34,F_RHRE_H_35_39,F_RHRE_H_40_44,F_RHRE_H_45_49,F_RHRE_H_50ov,F_RHRE_H_NS,F_RHRE_H_Tot,F_ProSTS_H_0,F_ProSTS_H_1_19,F_ProSTS_H_20_29,F_ProSTS_H_30_34,F_ProSTS_H_35_39,F_ProSTS_H_40_44,F_ProSTS_H_45_49,F_ProSTS_H_50ov,F_ProSTS_H_NS,F_ProSTS_H_Tot,F_AdSup_H_0,F_AdSup_H_1_19,F_AdSup_H_20_29,F_AdSup_H_30_34,F_AdSup_H_35_39,F_AdSup_H_40_44,F_AdSup_H_45_49,F_AdSup_H_50ov,F_AdSup_H_NS,F_AdSup_H_Tot,F_PubAS_H_0,F_PubAS_H_1_19,F_PubAS_H_20_29,F_PubAS_H_30_34,F_PubAS_H_35_39,F_PubAS_H_40_44,F_PubAS_H_45_49,F_PubAS_H_50ov,F_PubAS_H_NS,F_PubAS_H_Tot,F_EdTrn_H_0,F_EdTrn_H_1_19,F_EdTrn_H_20_29,F_EdTrn_H_30_34,F_EdTrn_H_35_39,F_EdTrn_H_40_44,F_EdTrn_H_45_49,F_EdTrn_H_50ov,F_EdTrn_H_NS,F_EdTrn_H_Tot,F_HltHC_SA_H_0,F_HltHC_SA_H_1_19,F_HltHC_SA_H_20_29,F_HltHC_SA_H_30_34,F_HltHC_SA_H_35_39,F_HltHC_SA_H_40_44,F_HltHC_SA_H_45_49,F_HltHC_SA_H_50ov,F_HltHC_SA_H_NS,F_HltHC_SA_H_Tot,F_ArtsR_H_0,F_ArtsR_H_1_19,F_ArtsR_H_20_29,F_ArtsR_H_30_34,F_ArtsR_H_35_39,F_ArtsR_H_40_44,F_ArtsR_H_45_49,F_ArtsR_H_50ov,F_ArtsR_H_NS,F_ArtsR_H_Tot,F_OthSvs_H_0,F_OthSvs_H_1_19,F_OthSvs_H_20_29,F_OthSvs_H_30_34,F_OthSvs_H_35_39,F_OthSvs_H_40_44,F_OthSvs_H_45_49,F_OthSvs_H_50ov,F_OthSvs_H_NS,F_OthSvs_H_Tot
207011150,77,338,221,181,442,1454,336,867,50,3966,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,3,22,7,0,9,5,3,6,0,49,0,0,0,0,0,0,0,0,0,5,4,10,12,7,14,14,3,10,0,64,0,3,7,3,0,7,0,0,0,13,31,102,61,34,38,208,55,88,4,623,7,53,17,4,8,7,0,0,0,101,0,0,0,0,0,6,0,0,0,5,0,4,0,3,4,0,0,0,0,17,4,9,17,5,18,25,4,8,0,92,0,7,7,9,13,10,0,9,0,62,64,95,113,96,155,595,142,291,7,1562,0,14,16,12,11,10,0,3,0,68,0,8,8,0,7,8,0,0,0,35,9,71,49,31,36,22,19,17,0,245,35,191,195,159,177,91,17,33,3,906,3,0,0,0,0,6,0,3,0,13,15,29,20,8,9,13,0,3,4,97
207011152,171,495,407,274,1080,1740,438,1011,83,5688,0,5,0,5,3,7,4,0,0,14,0,0,0,0,4,5,0,0,0,7,0,16,16,5,22,31,7,14,0,121,5,3,3,3,15,13,0,0,0,40,0,7,23,12,27,31,12,23,0,135,7,23,16,14,48,49,9,17,0,179,74,204,132,99,153,395,82,106,4,1248,38,157,68,12,31,24,9,11,0,352,9,5,9,3,12,19,0,6,0,67,7,13,7,0,7,9,0,0,0,34,17,39,51,41,141,150,32,35,0,512,5,16,22,11,24,29,3,6,0,118,16,104,101,75,149,147,36,57,0,692,4,25,31,14,36,21,4,15,0,158,4,3,4,4,11,19,3,4,0,63,33,151,84,70,118,94,22,64,5,638,38,178,195,123,223,130,31,76,5,1006,9,23,10,6,8,10,0,8,0,65,13,37,38,15,21,15,6,3,3,151
207011154,40,186,119,75,218,326,94,189,23,1264,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,10,0,4,7,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,9,8,5,10,14,5,0,0,46,0,0,3,4,3,0,0,3,0,10,0,35,19,5,8,4,3,3,0,77,14,47,24,4,9,8,0,4,0,102,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,3,4,8,12,4,9,13,0,3,0,53,0,0,6,4,14,12,0,3,0,44,8,22,38,18,47,53,13,15,0,211,0,14,12,5,6,7,3,3,0,50,4,0,0,3,4,0,0,4,0,19,13,66,45,26,42,29,13,21,0,250,12,139,100,56,63,44,12,16,3,454,0,7,4,0,0,10,0,0,0,26,4,17,16,4,10,5,3,3,0,62
207011155,70,402,275,182,466,647,181,431,44,2707,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,23,7,4,14,4,0,0,0,64,0,0,3,0,0,0,0,0,0,3,0,16,12,0,19,22,0,0,9,72,0,14,7,5,20,21,3,3,0,72,17,108,48,28,39,36,12,18,0,305,15,61,26,4,15,12,5,0,3,148,0,3,0,4,0,0,0,0,0,12,0,3,9,10,6,5,4,3,0,43,4,12,27,16,35,23,12,11,0,143,3,27,27,13,28,42,6,5,0,168,25,68,59,43,89,93,22,23,3,424,7,31,17,8,17,16,0,0,0,97,0,4,10,4,6,7,0,8,0,35,36,171,134,80,86,96,47,147,0,804,35,225,199,141,213,97,27,41,6,989,8,14,6,3,4,9,0,0,0,41,7,43,28,11,19,3,4,8,0,129
207011519,110,437,318,168,687,903,214,476,50,3356,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,22,4,0,9,12,0,5,0,56,0,0,0,0,3,3,0,0,0,4,0,14,4,7,5,8,0,3,0,40,7,0,0,0,9,17,10,4,0,55,17,139,51,21,86,81,21,24,3,432,15,151,57,16,29,19,3,7,3,298,0,5,0,3,0,6,0,3,0,20,3,15,10,7,3,5,0,5,0,49,7,11,10,8,14,15,0,8,0,78,6,7,15,11,54,49,11,12,3,166,13,51,64,48,148,119,28,45,3,533,5,35,41,6,14,13,6,6,0,124,0,3,3,3,7,3,0,0,0,19,55,164,124,96,274,261,69,111,5,1152,30,110,104,73,117,89,18,31,6,573,8,31,12,3,3,6,0,4,0,63,18,35,21,9,19,12,0,5,0,127
207011520,168,510,352,198,936,1245,354,788,80,4621,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,23,12,12,51,44,10,37,6,198,0,3,0,0,12,7,0,0,0,28,0,4,19,15,15,38,4,29,0,134,3,5,0,0,8,15,0,8,0,46,22,99,52,32,76,64,17,29,5,396,20,110,50,21,24,32,4,22,0,281,0,0,4,5,12,6,3,4,0,33,0,6,3,0,12,18,0,6,0,51,0,11,22,18,40,34,3,17,0,151,4,17,15,10,36,25,11,14,0,120,24,58,61,60,161,206,35,45,4,657,10,36,26,10,34,35,6,16,0,166,4,9,14,10,11,7,3,5,0,61,34,130,91,79,155,148,56,109,4,793,48,152,165,112,216,146,37,49,9,937,6,11,9,0,6,4,6,4,0,44,13,42,30,9,20,14,6,3,0,138
207011521,102,324,243,169,685,846,243,534,40,3192,0,0,0,0,0,5,0,5,0,8,0,0,0,0,0,0,0,0,0,0,0,5,6,8,9,11,0,0,0,32,0,0,0,0,0,0,0,0,0,4,5,8,7,3,3,7,0,0,0,35,3,7,11,18,41,32,8,15,0,134,29,34,28,22,63,50,20,25,0,268,18,50,23,4,14,8,0,3,0,132,0,14,9,14,72,41,4,7,0,168,0,9,6,0,6,4,0,0,0,17,6,9,22,16,40,30,10,12,0,137,4,10,15,12,24,17,4,10,0,94,12,48,41,25,62,56,14,17,0,287,6,18,15,4,9,11,0,4,0,73,20,18,23,23,93,58,23,21,0,277,84,271,220,126,243,276,125,291,6,1638,44,155,183,104,116,131,28,37,3,803,7,6,5,4,0,4,6,4,0,33,16,29,23,11,6,6,0,6,0,105
207011522,105,432,251,159,353,492,125,302,44,2263,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6,27,11,0,7,9,0,4,0,50,0,0,0,0,0,0,0,0,0,0,0,9,12,3,6,14,3,4,0,50,0,6,0,0,7,3,0,5,0,22,27,111,63,24,34,29,10,11,0,309,10,137,44,22,13,20,0,4,0,251,4,3,5,3,11,22,0,3,3,59,0,0,0,3,5,6,0,3,0,23,0,13,16,19,14,18,0,4,0,80,0,3,8,0,3,3,0,0,0,19,9,35,32,9,36,51,7,16,0,196,0,28,20,0,15,8,0,6,0,75,0,0,0,0,9,4,0,5,0,25,17,66,41,8,30,33,11,25,0,235,58,196,231,159,188,169,40,45,10,1089,0,9,3,0,0,0,0,0,0,18,5,17,8,6,6,0,3,0,4,59
207021156,72,242,132,100,272,348,95,250,25,1534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,9,8,4,0,3,0,39,0,0,0,0,0,0,0,0,0,3,4,13,16,4,6,14,4,5,0,62,0,5,5,4,7,10,0,0,0,27,12,64,32,14,21,19,6,12,0,173,21,53,19,4,17,8,3,4,0,125,0,7,3,0,0,3,0,0,0,14,0,0,0,0,3,0,0,0,0,9,0,4,8,5,11,8,0,7,0,40,0,6,0,0,0,5,0,0,0,14,6,22,17,3,20,12,0,3,0,83,0,5,10,3,3,5,4,0,0,37,0,4,0,0,5,3,0,0,0,16,23,66,52,47,61,50,23,33,4,370,13,80,68,30,39,29,6,12,0,279,9,28,14,8,4,3,5,3,0,72,9,26,33,6,15,6,0,3,0,93
207021157,242,810,462,226,880,801,247,489,80,4235,0,4,0,0,3,4,0,0,0,6,0,0,0,0,0,0,0,0,0,5,10,33,7,11,26,11,8,0,0,114,0,0,0,0,0,0,0,0,0,5,0,21,20,13,35,37,6,8,0,138,14,24,18,6,21,4,4,9,0,98,283,813,404,129,254,98,19,25,6,2031,83,292,118,30,40,20,6,13,7,613,0,10,5,3,0,4,0,3,0,21,11,24,23,0,15,3,0,0,0,74,10,23,33,20,28,28,3,4,0,146,6,10,20,10,24,27,4,8,0,113,9,48,36,15,93,55,13,30,4,312,3,27,22,8,25,8,0,0,0,88,22,57,62,36,82,45,6,11,3,324,16,92,72,42,83,64,23,44,0,429,33,159,118,57,115,56,11,20,4,578,3,22,4,9,10,3,0,0,0,53,24,51,48,18,32,28,4,7,3,218
207021159,55,202,156,103,223,264,87,168,25,1289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,5,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,17,8,5,11,5,7,5,0,58,0,10,7,0,9,3,0,6,0,29,0,27,17,11,12,6,5,4,0,75,11,66,25,10,9,3,0,3,3,123,0,0,3,0,0,4,0,0,0,16,0,3,0,0,3,0,0,3,0,10,0,0,11,8,8,8,0,11,0,42,0,10,7,0,5,4,0,0,0,30,6,36,28,9,21,19,0,9,0,129,4,9,3,4,7,0,0,6,0,38,0,0,0,0,0,0,0,0,0,7,17,57,46,22,62,26,20,23,0,270,29,102,151,88,112,32,16,24,3,562,8,14,4,0,5,0,0,3,0,39,8,20,22,14,5,9,3,3,0,78
207021160,120,210,155,93,210,332,116,215,28,1488,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,17,6,0,0,0,3,0,0,37,0,0,0,0,0,0,0,0,0,4,0,9,11,0,4,3,0,0,0,33,4,3,0,0,0,0,0,0,0,14,12,47,32,19,19,5,0,0,0,133,13,49,27,5,6,7,0,0,0,103,0,0,0,3,0,0,0,0,0,11,0,3,0,0,0,3,0,0,0,9,0,4,3,5,0,9,0,3,0,24,0,3,0,3,0,0,0,0,0,7,3,27,16,11,11,15,0,3,0,94,0,18,3,3,0,7,5,0,0,40,0,0,5,0,0,3,0,0,0,10,18,71,49,40,62,26,17,31,0,323,91,139,224,141,170,157,63,72,12,1065,4,21,6,4,5,3,0,0,0,45,14,13,5,9,5,3,0,0,0,39
207021424,58,267,157,98,205,243,58,100,27,1214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,14,4,5,3,4,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,11,10,0,0,8,0,0,0,29,0,3,3,6,3,3,0,0,0,15,25,193,79,27,37,25,10,10,4,399,16,57,20,7,8,11,4,3,0,124,6,3,0,0,0,0,0,0,0,12,0,0,7,0,3,0,0,0,0,18,0,5,12,5,11,8,0,0,0,47,5,4,8,10,19,11,4,0,0,51,0,20,22,9,10,24,0,3,0,93,5,12,0,0,6,0,0,0,0,30,0,12,5,3,10,9,0,5,0,46,7,72,49,15,30,19,15,16,0,229,11,75,85,62,89,23,10,18,0,384,0,4,0,0,0,0,0,0,0,15,11,20,14,4,8,9,4,0,0,59
207021425,80,326,238,135,311,537,162,232,35,2070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,5,0,3,8,0,3,0,37,0,0,0,0,0,0,0,0,0,0,0,10,0,8,7,5,0,0,0,31,0,3,3,3,3,3,0,0,0,18,14,110,59,20,39,30,3,3,3,277,23,107,39,13,19,11,6,11,0,224,0,10,4,3,13,19,0,0,0,48,0,5,4,0,0,3,0,4,0,16,0,13,12,4,19,21,3,4,0,90,5,10,12,12,29,25,10,0,0,111,0,30,39,18,44,45,8,11,0,193,0,13,6,0,10,4,0,0,0,40,4,3,7,8,5,18,0,0,0,42,22,96,72,38,74,68,29,39,0,437,34,145,187,105,114,74,12,13,4,689,0,3,0,0,0,0,0,0,0,7,11,20,26,8,9,7,0,5,0,89
207031161,124,515,344,226,808,1140,266,506,67,4002,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,10,36,23,10,54,37,8,5,0,177,0,3,4,0,3,0,4,0,0,13,6,17,21,15,18,18,3,5,0,94,0,5,9,6,32,34,9,11,0,110,20,109,75,27,57,39,3,7,3,351,25,145,34,12,12,19,3,10,0,261,0,3,10,6,6,0,0,0,0,30,0,3,3,4,9,0,4,0,0,20,3,10,20,9,14,23,0,3,0,85,8,23,16,12,51,30,5,10,0,157,11,58,78,73,125,97,12,33,4,489,4,25,15,10,16,3,0,7,0,78,4,12,4,10,23,12,0,0,0,67,31,139,111,46,120,66,47,63,3,629,43,196,229,152,235,172,35,65,13,1133,5,29,14,8,4,0,0,4,0,66,39,57,68,52,103,64,13,21,0,413
207031162,30,121,86,58,106,151,36,98,12,690,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,8,7,8,0,5,0,0,0,32,0,0,0,3,0,4,0,0,0,10,4,15,9,9,4,3,0,0,0,47,5,27,12,0,6,5,4,4,0,55,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,9,0,4,6,0,9,10,0,0,0,28,0,0,3,0,0,0,0,0,0,4,7,22,9,4,7,12,0,6,0,65,3,11,7,0,3,0,0,0,0,22,0,0,0,0,3,0,0,0,0,5,18,64,40,29,38,22,12,24,0,251,25,106,91,56,82,29,6,11,0,406,0,0,0,0,0,3,0,0,0,14,3,15,8,8,6,7,0,0,0,45
207031163,289,938,778,563,1997,2072,489,892,155,8184,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,25,12,19,38,28,6,9,0,139,0,0,0,0,0,3,0,0,0,7,4,13,15,7,11,19,5,4,0,84,5,9,17,15,36,29,7,7,0,130,64,220,157,58,127,67,10,27,3,726,43,191,129,40,62,31,4,16,0,530,3,8,8,4,10,3,0,7,0,44,0,25,22,13,28,10,0,0,0,99,8,17,39,21,80,74,9,21,0,266,14,20,33,15,72,43,11,17,0,219,20,76,99,49,180,155,20,40,3,638,6,55,57,27,73,42,5,4,0,276,79,87,134,116,458,249,72,87,6,1275,61,299,176,90,150,110,50,85,0,1024,374,598,992,1143,1000,997,216,273,25,5604,31,63,24,14,46,23,4,14,0,212,21,64,69,25,33,32,3,5,0,244
207031164,40,199,139,92,247,357,79,181,23,1361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,4,9,3,7,0,0,42,0,0,0,0,0,0,0,0,0,0,0,11,9,6,5,3,0,3,0,37,0,11,8,3,11,8,0,0,0,38,4,25,12,7,8,10,0,6,0,74,4,31,9,9,7,6,0,3,0,65,0,8,5,0,4,4,0,6,0,18,0,0,0,0,5,5,0,0,0,14,3,8,0,0,3,10,0,0,0,25,0,6,3,5,0,0,0,0,0,15,0,35,32,13,16,28,0,7,0,142,0,16,9,4,8,0,0,0,0,40,3,3,5,0,8,5,0,0,0,28,16,95,69,43,55,42,19,33,0,383,15,101,78,53,49,35,6,18,0,361,0,12,6,0,0,0,0,0,0,14,0,20,12,9,24,6,0,7,3,85
207031165,122,435,250,135,919,1011,241,467,47,3622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,12,6,20,10,0,4,0,69,0,0,0,0,0,0,0,4,0,8,5,15,16,7,27,13,7,7,0,96,10,15,31,14,37,56,20,27,0,207,8,45,25,9,28,17,3,4,0,156,17,121,25,5,5,13,0,3,0,186,0,10,0,0,3,0,4,0,0,26,0,3,4,0,8,4,0,3,0,25,3,0,5,4,18,23,0,0,0,60,0,4,0,3,15,12,0,4,0,36,4,15,23,7,27,19,4,3,0,100,3,41,26,5,30,4,6,0,4,121,4,8,5,3,7,3,3,4,0,34,104,478,280,158,523,464,136,237,12,2391,18,64,86,58,83,43,10,19,0,383,0,10,0,0,6,0,0,0,0,21,4,34,22,17,19,16,3,0,0,116
207031166,142,362,201,100,656,632,223,308,34,2650,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,12,4,0,0,4,3,0,0,29,0,0,0,0,0,0,0,0,0,0,0,7,6,0,10,9,7,6,0,40,4,4,5,0,17,21,4,5,0,69,21,207,84,29,43,27,6,4,4,437,20,102,45,7,17,5,0,5,0,199,0,4,3,6,14,12,0,0,0,44,43,19,31,17,60,62,88,26,0,360,0,6,3,8,22,24,3,3,0,70,0,11,8,11,8,7,0,5,0,48,3,21,26,18,36,45,7,5,0,152,5,13,14,7,35,18,0,5,0,88,29,23,25,20,136,70,36,31,0,365,10,80,51,38,66,48,26,37,0,361,34,83,68,44,86,57,32,31,4,433,0,5,4,0,3,0,0,0,0,21,20,50,79,58,138,86,17,28,3,484
207031167,38,175,129,100,310,318,79,207,24,1388,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,5,12,5,14,12,5,13,0,62,0,0,0,0,0,3,0,0,0,11,5,24,19,6,13,13,3,6,0,84,13,44,18,3,12,0,0,0,0,93,0,0,0,0,0,4,0,3,0,10,0,0,3,0,4,0,0,4,0,10,0,4,5,12,6,8,0,8,0,43,0,3,3,0,4,5,0,0,0,21,0,29,28,16,17,34,0,9,0,130,0,8,7,0,5,6,0,0,0,29,0,4,0,3,4,7,0,0,0,16,21,99,65,59,150,84,25,57,0,552,15,87,87,65,96,42,19,10,9,431,0,3,0,0,0,0,0,0,0,10,7,16,7,5,4,10,0,3,0,57
208011168,42,213,128,82,163,278,78,159,6,1153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,0,3,8,0,3,0,35,0,0,0,0,0,0,0,0,0,3,0,14,8,4,0,5,0,0,0,36,0,3,5,0,3,5,0,0,0,16,3,65,24,10,3,11,7,11,5,130,25,69,32,10,15,11,3,6,3,173,0,0,0,0,0,3,0,0,0,7,0,3,0,3,0,4,5,3,0,20,3,9,7,3,8,11,3,7,0,46,0,8,3,4,6,9,0,8,0,38,4,47,38,22,21,28,0,12,0,184,0,13,12,0,3,6,0,3,0,40,0,7,4,0,6,5,0,4,0,23,17,76,51,27,43,37,23,28,6,303,11,69,53,32,66,35,8,15,4,287,0,13,7,4,7,0,0,6,0,24,11,29,11,10,7,8,0,0,0,87
208011169,202,756,487,308,667,992,261,730,87,4486,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,0,3,6,31,7,3,8,7,6,3,0,86,0,0,0,0,0,0,0,0,0,10,3,34,18,13,10,25,4,9,0,114,0,10,11,3,12,9,0,0,0,53,77,279,156,55,103,51,25,29,7,783,68,194,114,38,36,29,11,10,9,512,0,25,15,5,6,5,4,3,0,61,7,15,8,3,12,11,4,3,0,61,13,22,42,14,27,42,15,26,0,196,9,24,25,17,40,44,10,25,4,189,21,89,87,49,62,103,21,61,0,489,6,49,23,19,20,14,3,13,0,150,4,15,11,10,6,3,0,5,0,45,56,227,142,87,131,149,55,146,11,1008,77,295,349,259,303,154,37,58,8,1542,4,33,16,10,6,4,4,4,0,77,34,83,36,25,31,15,3,5,0,247
208011170,49,240,156,100,288,373,111,273,22,1607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,4,4,5,0,4,0,20,0,0,0,0,4,0,0,0,0,0,0,11,8,0,8,3,0,0,0,35,0,4,0,3,6,3,4,0,0,28,3,33,19,17,28,9,7,5,0,121,10,46,13,3,4,11,3,3,0,98,0,0,0,0,0,4,0,7,0,8,0,9,7,3,0,3,0,0,0,14,0,12,7,0,0,11,0,7,0,35,0,8,9,5,0,8,0,4,0,31,11,39,43,18,44,59,5,18,0,239,0,15,13,6,12,6,0,5,0,57,0,6,5,0,9,8,0,4,0,29,28,119,99,65,84,96,31,73,3,599,30,120,131,90,126,51,16,34,0,607,0,18,12,0,4,4,3,4,0,41,14,11,5,4,3,3,0,5,0,45
208011171,98,299,266,171,724,1038,305,557,48,3509,0,0,7,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,7,31,23,4,66,57,8,22,0,212,0,3,0,0,5,3,0,0,0,6,5,22,33,18,26,20,3,10,0,133,5,13,13,10,42,16,3,12,0,126,5,53,35,27,33,28,4,13,4,203,11,35,26,7,10,4,0,4,4,105,3,6,5,0,5,6,7,0,0,41,0,0,5,3,11,0,5,0,0,29,4,14,19,9,47,38,10,16,0,164,4,5,5,4,0,10,0,3,0,29,8,51,45,18,44,48,8,26,0,252,4,8,10,7,16,14,0,6,0,71,0,10,3,3,9,6,3,3,0,36,10,68,47,40,43,33,7,30,0,283,27,116,120,91,136,70,14,29,7,620,15,33,9,7,5,5,0,3,0,81,7,26,21,5,12,5,0,0,0,82
208011172,66,342,214,120,269,407,122,311,42,1892,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,19,8,8,12,10,0,6,0,69,0,0,0,0,0,0,0,0,0,0,3,17,6,5,5,7,0,8,0,56,0,8,3,0,9,7,4,0,0,30,21,119,56,29,35,16,5,18,0,305,15,95,43,8,14,9,3,0,0,202,0,0,0,0,0,0,0,0,0,13,0,0,0,0,4,0,0,5,0,12,0,8,9,4,16,14,3,6,0,54,5,10,3,6,7,11,0,0,0,53,10,66,36,34,36,32,12,28,0,254,0,21,10,7,4,17,3,4,0,66,0,0,0,3,5,3,0,0,0,14,16,82,60,30,64,46,23,48,0,365,31,135,153,85,130,56,22,32,8,645,7,21,5,0,4,8,0,0,0,52,27,47,43,16,19,17,3,4,0,174
208011173,121,417,230,151,350,556,130,368,36,2359,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,20,9,3,11,5,0,0,0,51,0,0,0,0,0,0,0,0,0,4,0,13,15,5,0,15,0,0,0,48,0,4,0,4,4,4,4,0,0,17,19,79,39,19,27,21,5,16,0,228,36,122,49,18,16,16,3,5,6,269,0,0,0,7,3,5,0,0,0,12,0,5,0,5,0,6,0,6,0,21,0,10,12,6,3,16,5,6,0,67,3,9,12,11,13,22,0,16,0,88,9,68,46,30,41,42,11,22,0,263,3,27,13,8,6,11,0,5,0,74,23,31,55,37,108,55,20,17,4,357,19,98,66,42,54,58,20,41,3,402,56,227,268,194,173,150,23,35,8,1139,15,38,11,8,12,6,0,7,0,98,14,32,31,19,18,6,0,3,0,127
208021174,108,473,292,188,537,646,199,418,43,2897,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,29,14,6,5,3,0,4,0,68,0,0,0,0,4,4,0,0,0,5,0,25,15,8,13,11,3,0,5,73,0,16,8,8,11,4,4,3,0,51,28,133,95,42,60,44,12,20,7,433,27,138,62,24,36,15,4,18,5,328,0,4,10,5,8,12,0,8,0,37,0,0,7,3,8,7,3,3,0,38,3,11,20,8,22,24,0,7,0,98,0,14,9,3,26,28,0,3,0,79,10,63,57,31,59,70,13,27,0,333,7,19,12,8,8,9,9,8,0,69,16,15,30,24,64,33,12,13,0,222,25,116,84,75,87,64,34,70,5,561,44,184,191,124,197,102,21,34,8,904,6,14,8,0,4,4,0,3,0,31,31,48,36,12,15,20,5,8,0,162
