POW_SA2_CODE_2021,M_EWFT_15_19_E,M_EWFT_15_19_OM_IE,M_EWFT_15_19_OM_UIE,M_EWFT_15_19_CFW,M_EWFT_15_19_ES_NS,M_EWFT_15_19_Tot,M_EWFT_20_24_E,M_EWFT_20_24_OM_IE,M_EWFT_20_24_OM_UIE,M_EWFT_20_24_CFW,M_EWFT_20_24_ES_NS,M_EWFT_20_24_Tot,M_EWFT_25_29_E,M_EWFT_25_29_OM_IE,M_EWFT_25_29_OM_UIE,M_EWFT_25_29_CFW,M_EWFT_25_29_ES_NS,M_EWFT_25_29_Tot,M_EWFT_30_34_E,M_EWFT_30_34_OM_IE,M_EWFT_30_34_OM_UIE,M_EWFT_30_34_CFW,M_EWFT_30_34_ES_NS,M_EWFT_30_34_Tot,M_EWFT_35_39_E,M_EWFT_35_39_OM_IE,M_EWFT_35_39_OM_UIE,M_EWFT_35_39_CFW,M_EWFT_35_39_ES_NS,M_EWFT_35_39_Tot,M_EWFT_40_44_E,M_EWFT_40_44_OM_IE,M_EWFT_40_44_OM_UIE,M_EWFT_40_44_CFW,M_EWFT_40_44_ES_NS,M_EWFT_40_44_Tot,M_EWFT_45_49_E,M_EWFT_45_49_OM_IE,M_EWFT_45_49_OM_UIE,M_EWFT_45_49_CFW,M_EWFT_45_49_ES_NS,M_EWFT_45_49_Tot,M_EWFT_50_54_E,M_EWFT_50_54_OM_IE,M_EWFT_50_54_OM_UIE,M_EWFT_50_54_CFW,M_EWFT_50_54_ES_NS,M_EWFT_50_54_Tot,M_EWFT_55_59_E,M_EWFT_55_59_OM_IE,M_EWFT_55_59_OM_UIE,M_EWFT_55_59_CFW,M_EWFT_55_59_ES_NS,M_EWFT_55_59_Tot,M_EWFT_60_64_E,M_EWFT_60_64_OM_IE,M_EWFT_60_64_OM_UIE,M_EWFT_60_64_CFW,M_EWFT_60_64_ES_NS,M_EWFT_60_64_Tot,M_EWFT_65_69_E,M_EWFT_65_69_OM_IE,M_EWFT_65_69_OM_UIE,M_EWFT_65_69_CFW,M_EWFT_65_69_ES_NS,M_EWFT_65_69_Tot,M_EWFT_70_74_E,M_EWFT_70_74_OM_IE,M_EWFT_70_74_OM_UIE,M_EWFT_70_74_CFW,M_EWFT_70_74_ES_NS,M_EWFT_70_74_Tot,M_EWFT_75ov_E,M_EWFT_75ov_OM_IE,M_EWFT_75ov_OM_UIE,M_EWFT_75ov_CFW,M_EWFT_75ov_ES_NS,M_EWFT_75ov_Tot,M_EWFT_Tot_E,M_EWFT_Tot_OM_IE,M_EWFT_Tot_OM_UIE,M_EWFT_Tot_CFW,M_EWFT_Tot_ES_NS,M_EWFT_Tot_Tot,M_EWPT_15_19_E,M_EWPT_15_19_OM_IE,M_EWPT_15_19_OM_UIE,M_EWPT_15_19_CFW,M_EWPT_15_19_ES_NS,M_EWPT_15_19_Tot,M_EWPT_20_24_E,M_EWPT_20_24_OM_IE,M_EWPT_20_24_OM_UIE,M_EWPT_20_24_CFW,M_EWPT_20_24_ES_NS,M_EWPT_20_24_Tot,M_EWPT_25_29_E,M_EWPT_25_29_OM_IE,M_EWPT_25_29_OM_UIE,M_EWPT_25_29_CFW,M_EWPT_25_29_ES_NS,M_EWPT_25_29_Tot,M_EWPT_30_34_E,M_EWPT_30_34_OM_IE,M_EWPT_30_34_OM_UIE,M_EWPT_30_34_CFW,M_EWPT_30_34_ES_NS,M_EWPT_30_34_Tot,M_EWPT_35_39_E,M_EWPT_35_39_OM_IE,M_EWPT_35_39_OM_UIE,M_EWPT_35_39_CFW,M_EWPT_35_39_ES_NS,M_EWPT_35_39_Tot,M_EWPT_40_44_E,M_EWPT_40_44_OM_IE,M_EWPT_40_44_OM_UIE,M_EWPT_40_44_CFW,M_EWPT_40_44_ES_NS,M_EWPT_40_44_Tot,M_EWPT_45_49_E,M_EWPT_45_49_OM_IE,M_EWPT_45_49_OM_UIE,M_EWPT_45_49_CFW,M_EWPT_45_49_ES_NS,M_EWPT_45_49_Tot,M_EWPT_50_54_E,M_EWPT_50_54_OM_IE,M_EWPT_50_54_OM_UIE,M_EWPT_50_54_CFW,M_EWPT_50_54_ES_NS,M_EWPT_50_54_Tot,M_EWPT_55_59_E,M_EWPT_55_59_OM_IE,M_EWPT_55_59_OM_UIE,M_EWPT_55_59_CFW,M_EWPT_55_59_ES_NS,M_EWPT_55_59_Tot,M_EWPT_60_64_E,M_EWPT_60_64_OM_IE,M_EWPT_60_64_OM_UIE,M_EWPT_60_64_CFW,M_EWPT_60_64_ES_NS,M_EWPT_60_64_Tot,M_EWPT_65_69_E,M_EWPT_65_69_OM_IE,M_EWPT_65_69_OM_UIE,M_EWPT_65_69_CFW,M_EWPT_65_69_ES_NS,M_EWPT_65_69_Tot,M_EWPT_70_74_E,M_EWPT_70_74_OM_IE,M_EWPT_70_74_OM_UIE,M_EWPT_70_74_CFW,M_EWPT_70_74_ES_NS,M_EWPT_70_74_Tot,M_EWPT_75ov_E,M_EWPT_75ov_OM_IE,M_EWPT_75ov_OM_UIE,M_EWPT_75ov_CFW,M_EWPT_75ov_ES_NS,M_EWPT_75ov_Tot,M_EWPT_Tot_E,M_EWPT_Tot_OM_IE,M_EWPT_Tot_OM_UIE,M_EWPT_Tot_CFW,M_EWPT_Tot_ES_NS,M_EWPT_Tot_Tot,M_EAFW_E,M_EAFW_OM_IE,M_EAFW_OM_UIE,M_EAFW_CFW,M_EAFW_ES_NS,M_EAFW_Tot,M_H_NS_E,M_H_NS_OM_IE,M_H_NS_OM_UIE,M_H_NS_CFW,M_H_NS_ES_NS,M_H_NS_Tot,M_Tot_E,M_Tot_OM_IE,M_Tot_OM_UIE,M_Tot_CFW,M_Tot_ES_NS,M_Tot_Tot,F_EWFT_15_19_E,F_EWFT_15_19_OM_IE,F_EWFT_15_19_OM_UIE,F_EWFT_15_19_CFW,F_EWFT_15_19_ES_NS,F_EWFT_15_19_Tot,F_EWFT_20_24_E,F_EWFT_20_24_OM_IE,F_EWFT_20_24_OM_UIE,F_EWFT_20_24_CFW,F_EWFT_20_24_ES_NS,F_EWFT_20_24_Tot,F_EWFT_25_29_E,F_EWFT_25_29_OM_IE
211011446,42,0,0,0,0,42,134,4,9,0,0,147,223,8,21,0,0,256,258,39,31,0,0,325,213,54,21,3,0,284,172,48,22,0,0,254,208,40,19,4,0,278,169,40,21,0,0,238,164,31,28,4,0,228,94,47,17,0,0,160,37,22,9,0,0,70,10,6,5,4,0,26,4,0,0,0,0,7,1738,343,210,15,8,2309,168,0,6,0,0,174,127,0,4,0,0,135,53,4,10,0,0,66,54,3,13,0,0,73,38,6,24,3,0,69,22,7,9,5,0,47,27,10,11,0,0,48,24,18,20,0,0,64,36,6,12,0,3,54,39,10,13,3,0,68,37,8,17,6,0,72,21,13,5,0,0,42,8,6,4,0,0,13,649,100,152,20,11,925,109,9,18,4,0,142,43,6,8,0,7,58,2536,451,384,42,14,3430,22,0,0,0,0,22,118,0,0,0,0,124,196,3
211011447,9,0,0,0,0,9,50,0,5,0,0,50,80,3,6,0,0,99,59,11,13,0,0,80,49,15,6,3,0,72,51,24,3,0,0,82,53,23,11,0,0,89,59,20,9,0,0,92,43,19,6,0,0,69,28,14,9,0,0,52,5,10,5,0,0,28,0,3,0,0,0,6,0,3,0,0,0,3,488,148,78,13,7,729,47,0,0,0,0,49,52,0,3,0,0,55,39,0,6,0,0,37,23,5,0,0,0,27,14,5,11,0,0,22,12,3,4,0,0,21,9,4,10,0,0,19,15,10,3,0,0,30,15,3,7,0,0,28,14,4,9,3,0,26,13,3,9,0,0,18,9,0,4,3,0,18,6,3,6,0,0,12,254,41,73,5,3,372,32,5,9,0,0,43,8,0,0,0,3,10,773,196,157,22,4,1153,8,0,0,0,0,8,52,0,0,0,0,52,90,0
211011448,41,0,0,0,0,40,173,0,0,0,0,175,177,8,18,0,0,203,183,28,13,0,0,231,137,34,17,0,0,189,127,36,11,0,0,178,126,34,12,0,0,170,145,42,16,0,0,211,112,41,23,0,0,179,74,32,18,0,0,121,32,17,12,0,3,60,0,5,0,0,0,4,0,0,0,0,0,8,1322,275,143,9,5,1758,150,3,0,0,0,150,137,0,4,3,0,141,57,5,9,0,0,71,38,0,6,0,0,49,36,6,3,0,0,44,27,4,8,0,0,37,25,10,7,0,0,50,24,10,11,0,0,47,26,8,11,7,0,48,33,14,5,0,0,54,23,6,12,0,0,41,12,9,3,4,0,21,3,0,0,4,0,10,582,68,88,23,0,763,81,8,7,3,0,105,19,0,4,4,0,27,2009,356,246,40,9,2650,11,0,0,0,0,11,87,0,0,0,0,87,145,0
211011449,4,0,0,0,0,4,9,0,0,0,0,9,9,0,0,0,0,17,9,0,0,0,0,12,15,7,4,0,0,24,6,11,5,0,0,26,9,6,0,0,0,20,4,11,3,0,0,13,6,3,3,0,0,14,5,7,6,0,0,10,0,3,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,76,43,29,4,0,151,8,0,0,0,0,11,4,0,0,0,0,4,4,0,3,0,0,8,0,0,0,0,0,3,3,0,7,0,0,8,3,4,6,0,0,6,3,0,5,0,0,11,4,0,0,0,0,6,0,0,3,0,0,6,0,0,3,0,0,7,0,0,7,0,0,4,0,0,3,0,0,3,0,0,0,0,0,4,42,10,23,0,0,81,8,3,6,0,0,17,0,0,0,0,0,0,127,57,59,7,0,257,0,0,0,0,0,0,7,0,0,0,0,7,16,0
211021261,12,0,0,0,0,10,26,0,6,0,0,36,60,4,4,0,0,74,55,3,10,0,0,67,47,13,11,0,0,73,47,23,12,0,0,82,57,32,7,0,0,93,55,44,11,3,0,109,50,38,18,5,0,110,25,23,8,0,0,54,8,6,3,0,0,27,4,0,5,0,0,13,0,0,0,3,0,8,449,205,89,18,0,754,35,0,3,0,0,34,42,0,6,0,0,48,35,4,8,0,0,47,10,3,10,0,0,29,19,3,6,0,0,25,8,9,7,0,0,19,13,3,6,3,0,26,12,9,6,3,0,29,17,8,8,3,0,40,19,14,11,5,0,48,10,15,20,4,0,46,5,11,0,0,0,18,3,8,9,4,0,19,230,82,98,31,3,439,26,0,5,6,0,34,15,3,0,0,0,20,712,293,200,47,3,1249,0,0,0,0,0,0,31,0,0,0,0,29,68,0
211021262,23,0,0,0,0,23,57,0,0,0,0,58,31,3,4,0,0,44,33,6,0,0,0,48,31,20,8,0,0,57,28,13,6,0,0,51,40,36,10,0,0,87,37,44,10,0,0,98,40,27,14,0,0,78,20,23,11,3,0,57,4,17,3,0,0,28,0,3,4,0,0,11,0,9,0,0,0,8,345,211,72,12,5,635,42,0,4,0,0,46,53,0,3,0,0,61,24,0,6,0,0,27,20,0,4,0,0,26,12,3,5,0,0,23,5,6,3,0,0,15,11,4,3,0,0,9,10,3,9,0,0,25,9,13,12,4,0,37,7,8,14,3,0,33,6,6,7,0,0,26,3,7,6,0,0,24,5,6,3,3,0,12,212,66,81,14,3,375,48,8,4,5,0,67,9,5,0,0,0,17,616,286,160,34,12,1099,0,0,0,0,0,0,24,0,4,0,0,26,40,0
211031263,77,0,0,0,0,77,399,0,4,0,0,404,565,19,10,0,0,597,563,39,25,0,0,633,541,44,25,3,0,608,542,70,22,0,0,641,546,82,15,0,0,645,508,78,23,0,3,614,457,94,27,0,0,579,328,58,20,0,0,404,114,28,8,0,0,150,20,13,0,0,0,34,3,10,0,0,0,12,4665,546,166,17,18,5417,184,0,0,0,0,187,190,0,4,0,0,197,75,4,3,4,3,86,57,3,4,0,0,69,46,7,8,4,0,69,39,8,9,3,0,64,44,10,10,0,0,68,49,11,11,0,0,78,42,9,16,0,0,73,56,16,8,0,0,83,30,11,9,0,0,53,20,9,3,0,0,35,6,8,0,3,0,20,856,97,99,27,12,1078,136,10,10,3,3,160,88,12,5,0,18,127,5745,664,282,45,46,6782,14,0,0,0,0,14,128,0,0,0,0,128,174,0
211031265,14,0,0,0,0,14,44,0,3,0,0,45,47,10,4,0,0,56,36,14,3,0,0,53,43,17,3,0,0,67,44,14,8,0,0,67,37,18,8,0,0,69,44,14,21,0,0,79,32,25,16,0,0,72,22,24,4,0,0,49,8,15,0,0,0,19,5,3,0,0,0,13,4,3,0,0,0,3,367,159,74,6,0,606,32,0,3,0,0,36,24,0,0,0,0,27,15,0,3,0,0,17,8,3,3,4,0,18,5,3,6,0,0,18,5,7,7,0,0,16,5,3,4,0,0,9,6,4,5,0,0,22,0,13,8,4,0,20,10,7,13,0,0,35,9,3,12,0,0,21,3,5,3,0,0,20,0,3,0,0,0,4,139,43,63,10,0,263,11,11,8,0,0,37,12,0,3,0,3,16,535,216,152,19,6,916,5,0,0,0,0,5,27,0,0,0,0,33,52,0
211031266,74,0,0,0,0,74,362,9,0,0,0,374,546,22,9,0,0,575,552,47,19,3,0,624,516,65,26,4,5,619,458,88,29,3,4,584,462,93,27,0,0,583,391,91,27,0,0,512,350,75,31,0,4,462,233,59,12,0,0,308,82,29,21,0,0,120,17,16,3,6,0,41,0,0,0,0,0,5,4041,588,212,23,19,4886,385,0,3,3,0,395,466,4,12,0,0,482,214,8,13,0,0,239,123,10,14,0,0,146,108,12,12,0,0,133,72,15,17,3,0,102,72,12,10,3,0,106,59,13,11,0,0,82,73,8,19,0,0,102,74,19,7,3,0,101,63,11,12,6,0,84,22,6,10,0,0,37,8,7,3,9,0,27,1735,124,148,24,8,2035,300,21,11,4,0,337,81,10,9,4,10,115,6163,737,376,56,33,7370,36,0,0,0,0,37,292,0,3,0,0,300,447,4
211031267,19,0,0,0,0,19,77,0,4,0,0,84,152,3,10,0,5,168,146,9,9,0,0,166,151,32,17,0,0,207,143,38,20,3,0,198,143,21,16,5,0,187,126,20,21,5,0,169,123,28,16,0,0,169,86,23,13,0,0,116,32,10,6,0,0,46,4,6,0,0,0,15,0,0,0,0,0,6,1195,203,126,11,10,1552,91,0,0,0,0,91,93,0,5,0,0,100,60,0,7,0,0,69,35,0,10,0,0,48,32,6,9,0,0,48,34,6,8,0,0,45,22,3,10,0,0,41,27,6,10,0,0,44,30,14,13,3,0,52,28,8,11,4,0,54,32,6,13,0,0,52,11,6,8,3,0,31,4,0,3,0,0,18,503,68,106,9,5,688,53,10,10,0,0,72,27,3,0,0,3,32,1778,277,245,28,18,2346,16,0,0,0,0,16,132,0,0,0,0,134,213,0
211031268,7,0,0,0,0,7,16,0,0,0,0,16,21,0,0,0,0,27,17,10,7,0,0,30,30,3,4,0,0,41,20,14,9,0,0,37,20,19,5,0,0,41,19,14,10,0,0,41,8,15,8,0,0,39,8,7,4,0,0,24,0,14,0,0,0,16,0,5,0,0,0,7,0,0,0,0,0,0,170,107,40,3,0,326,47,0,0,0,0,50,22,0,0,0,0,28,16,0,3,0,0,14,9,0,4,0,0,12,9,6,7,0,0,14,4,0,4,0,0,13,5,8,6,4,0,10,3,6,5,0,0,16,10,4,4,0,0,21,9,5,4,0,0,20,5,7,4,0,0,22,4,4,9,0,0,12,0,5,0,4,0,5,147,38,44,10,0,241,15,4,11,0,0,26,0,3,0,0,0,7,332,149,96,13,3,598,0,0,0,0,0,0,15,0,0,0,0,15,25,0
211031450,20,0,0,0,0,20,108,0,5,0,0,114,115,9,11,0,0,136,148,19,15,0,0,177,119,47,17,0,0,188,93,36,9,0,0,137,104,19,15,3,0,144,93,32,23,0,0,150,80,36,21,6,0,136,57,27,15,3,0,101,17,14,4,0,0,46,7,0,0,5,0,9,0,4,0,0,0,4,965,243,141,14,3,1371,59,0,0,4,0,64,68,0,0,0,0,74,41,5,7,0,0,48,28,9,5,0,0,44,16,13,17,3,0,40,21,3,5,0,0,31,14,13,8,3,0,42,19,5,8,3,0,36,17,12,9,0,0,33,20,10,17,0,0,48,29,6,7,7,0,44,5,0,7,3,0,17,3,5,3,3,0,13,336,77,95,19,3,533,65,3,7,3,4,85,34,4,4,0,4,43,1398,333,243,45,13,2033,6,0,0,0,0,6,64,0,11,0,0,72,109,4
211031451,15,0,0,0,0,15,57,0,0,0,0,55,58,3,9,0,0,73,63,13,11,4,0,89,55,13,7,0,0,80,42,24,9,0,0,81,52,21,13,0,0,86,49,30,11,0,0,96,52,16,14,0,0,84,27,14,7,0,0,50,10,0,3,0,0,19,6,4,0,0,0,7,0,5,0,0,0,0,488,139,87,3,7,730,144,0,3,0,0,143,94,0,0,0,0,95,40,5,7,4,0,50,25,0,0,0,0,30,12,0,5,0,0,23,13,10,7,0,0,27,13,3,4,0,0,22,21,0,8,0,0,25,11,4,3,0,0,26,15,5,9,0,0,30,14,3,4,3,0,25,6,3,3,0,0,11,0,6,0,4,0,12,407,51,66,10,0,529,37,6,8,3,5,50,12,3,4,0,0,18,939,192,161,21,8,1330,7,0,0,0,0,7,74,0,0,0,0,78,82,0
211031452,27,0,0,0,0,27,127,0,0,0,0,127,145,3,3,0,0,153,161,15,6,0,0,185,138,23,6,0,0,170,115,17,4,4,0,140,147,19,10,0,0,172,141,26,9,0,0,175,113,18,8,0,0,149,79,16,4,0,0,106,22,12,0,0,0,29,4,0,0,0,0,3,5,0,0,0,0,0,1210,161,58,12,3,1445,31,0,0,0,0,35,40,0,0,0,0,36,18,0,0,0,0,26,15,0,0,0,0,15,8,3,4,0,0,21,13,0,4,0,0,15,20,0,0,0,0,18,4,0,5,0,0,16,15,5,3,0,0,19,14,6,0,0,0,24,21,3,4,0,0,27,5,3,0,0,0,12,4,4,0,0,0,7,214,26,23,3,0,265,23,0,0,0,0,27,15,0,0,5,3,22,1454,189,85,17,4,1753,3,0,0,0,0,3,60,0,0,0,0,60,74,0
211041269,11,0,0,0,0,11,47,0,0,0,0,51,104,5,0,0,0,113,104,13,0,0,0,122,123,19,11,0,0,153,166,12,5,3,0,188,149,16,3,4,0,167,129,11,5,3,0,150,107,17,6,0,0,138,62,11,6,0,0,85,16,8,0,0,0,27,0,0,0,0,0,3,4,0,0,0,0,4,1014,126,41,18,10,1207,165,0,0,0,0,165,170,0,0,0,0,172,65,5,5,0,0,71,42,0,5,0,0,48,19,8,12,0,0,36,26,5,8,0,0,43,22,6,10,0,0,38,28,8,5,0,0,39,31,7,12,0,0,56,16,5,4,4,4,35,17,6,4,0,0,29,13,3,5,0,0,17,4,7,0,0,0,14,620,53,74,16,3,764,76,5,10,0,0,97,23,0,0,3,7,29,1736,183,122,37,12,2093,5,0,0,0,0,5,67,0,0,0,0,70,138,3
211041270,25,0,0,0,0,25,169,3,0,0,0,172,283,7,16,3,0,314,278,38,9,0,0,320,328,44,11,0,0,392,265,54,11,0,4,331,245,64,9,0,0,320,205,47,24,0,0,282,207,46,14,0,0,274,139,24,13,0,4,178,51,20,10,5,0,83,4,13,3,0,0,27,3,0,0,0,0,8,2204,365,119,16,8,2713,106,0,0,6,0,112,158,0,10,3,0,163,71,6,3,0,0,83,52,8,11,0,0,73,46,4,9,4,0,63,36,5,7,5,0,57,26,8,10,0,0,47,37,7,15,0,0,60,40,13,20,0,0,76,38,10,11,0,0,65,31,10,11,0,0,54,17,3,9,3,0,36,14,7,6,0,0,26,669,85,123,32,3,906,80,9,14,3,0,105,43,8,0,4,0,57,2997,463,257,47,14,3780,8,0,0,0,0,8,89,0,0,0,0,89,196,0
211041271,24,0,0,0,0,24,165,5,0,0,0,165,265,9,11,0,0,285,317,23,15,0,0,354,330,57,10,0,0,402,257,48,9,6,3,320,282,43,9,4,0,342,277,45,16,3,0,342,230,54,13,0,4,294,145,31,12,0,0,181,64,9,12,0,0,79,13,10,5,0,0,27,0,3,0,0,0,3,2364,333,108,19,6,2821,141,0,4,0,0,140,185,0,3,0,0,191,84,5,11,0,0,99,50,6,8,0,0,66,47,14,4,0,0,68,49,5,4,0,0,61,46,13,6,0,0,60,57,7,7,0,0,75,56,6,6,0,0,72,66,9,5,0,0,77,55,3,6,0,0,69,37,5,6,0,0,48,9,0,0,3,0,9,879,72,77,15,4,1036,143,10,10,5,5,167,57,9,9,0,4,78,3439,417,196,34,13,4099,6,0,0,0,0,6,88,0,0,0,0,90,167,0
211041272,13,0,0,0,0,13,65,0,0,0,0,67,99,3,4,0,0,106,110,21,4,0,0,131,101,24,6,4,0,131,80,23,18,0,0,112,84,20,6,0,0,116,84,30,10,3,0,128,88,25,10,0,0,125,42,8,9,0,0,62,9,15,4,0,0,29,3,3,0,0,0,6,0,0,0,0,0,0,762,183,72,14,0,1025,36,0,4,0,0,36,47,0,3,0,0,49,36,0,3,0,0,38,14,0,5,0,0,20,12,10,3,0,0,23,13,7,5,0,0,26,10,7,9,0,0,29,14,7,8,0,0,35,15,0,4,3,0,24,13,5,5,0,0,32,20,9,4,0,0,25,13,3,0,4,0,18,0,3,0,0,0,13,229,56,55,13,0,359,27,3,9,0,0,37,13,6,4,0,0,30,1033,246,146,26,6,1447,4,0,0,0,0,4,36,0,0,0,0,36,70,0
211041273,4,0,0,0,0,4,38,0,3,0,0,46,41,0,0,0,0,50,52,5,6,0,0,58,41,15,3,0,0,66,45,10,0,0,0,59,46,20,7,0,0,72,53,7,8,0,0,67,30,9,6,3,0,50,19,10,8,0,0,34,10,4,7,0,0,20,3,5,0,0,0,9,0,0,4,0,0,4,384,84,59,13,6,541,103,0,0,0,0,107,77,4,5,0,0,87,24,0,4,0,0,29,23,0,9,0,0,35,17,3,0,5,0,25,10,8,7,0,0,28,11,6,6,0,0,32,6,4,6,0,0,17,13,3,11,0,0,30,8,5,3,0,0,17,13,3,6,0,0,26,12,5,9,0,0,24,9,0,0,0,0,10,324,53,73,8,0,460,36,0,0,0,0,41,22,0,0,0,0,24,757,136,136,20,4,1061,8,0,0,0,0,8,26,0,4,0,0,31,55,0
211051274,7,0,0,0,0,7,47,0,0,0,0,49,51,0,5,3,0,59,54,6,7,0,0,70,64,21,3,0,0,94,36,17,7,0,0,58,54,21,7,0,0,82,33,27,13,0,0,77,30,18,3,7,0,61,33,13,8,0,0,56,6,9,3,0,0,19,5,3,0,0,0,9,0,0,0,0,0,0,426,124,71,16,4,640,38,0,0,0,0,38,33,0,4,3,0,44,23,0,4,0,0,32,22,0,4,0,0,24,11,12,7,0,0,30,11,5,8,0,0,23,8,3,10,3,0,28,12,6,4,0,0,23,0,4,5,5,0,21,6,7,13,0,0,31,13,5,10,3,0,28,14,0,0,0,0,18,0,3,5,0,0,7,193,45,80,20,0,342,44,4,15,0,0,64,10,0,6,5,0,12,674,179,162,35,13,1058,4,0,0,0,0,5,27,0,0,0,0,27,45,0
211051275,25,0,0,0,0,25,133,3,5,0,0,138,120,0,11,0,0,133,112,17,6,0,0,137,82,20,6,0,0,107,85,26,11,0,0,121,78,25,11,0,4,113,85,19,15,0,0,117,64,20,6,0,6,94,44,9,7,0,3,68,12,5,4,0,0,21,3,9,0,0,0,15,0,0,6,0,0,6,843,156,77,6,8,1089,192,0,0,0,0,194,135,0,0,0,0,136,55,0,0,0,0,62,11,6,6,0,0,29,23,5,3,0,0,29,15,3,8,0,0,27,14,4,3,0,0,26,7,12,7,0,0,26,21,9,9,0,0,35,31,5,4,0,0,44,17,6,5,0,0,30,4,0,8,0,0,15,3,3,5,0,0,12,538,53,65,12,0,667,76,11,11,0,0,94,28,0,3,0,3,39,1479,216,159,12,12,1886,9,0,0,0,0,9,67,0,0,0,0,73,84,4
211051276,41,0,0,0,0,41,75,0,5,0,0,81,118,6,16,0,0,145,114,22,16,0,0,152,84,17,21,3,0,127,86,31,14,0,0,127,84,34,8,0,0,127,90,37,18,5,0,149,68,33,26,3,0,141,48,27,11,0,0,88,8,12,7,3,0,36,6,8,7,0,0,19,0,3,4,0,0,5,816,238,154,19,11,1238,79,0,0,0,0,79,75,4,3,0,0,81,47,0,12,0,0,59,35,3,3,0,0,41,22,7,9,4,0,32,25,8,9,0,0,41,21,11,12,0,0,41,22,9,23,0,0,52,28,10,14,6,0,55,30,5,18,3,0,57,24,8,8,4,0,48,15,10,8,0,0,29,5,0,8,0,3,21,425,66,113,27,9,639,127,10,19,0,0,164,28,7,7,0,4,46,1391,325,298,45,24,2085,12,0,0,0,0,15,72,0,0,0,0,74,95,4
211051277,56,0,0,0,0,56,159,0,7,0,0,169,205,7,3,0,0,216,235,19,9,0,0,260,218,23,18,0,0,257,224,26,7,0,0,253,253,32,13,0,0,297,235,27,13,0,0,278,185,27,13,4,0,227,143,16,9,0,0,171,39,7,0,0,0,49,8,3,5,3,0,16,0,0,0,3,0,3,1959,197,92,11,3,2256,62,0,0,0,0,66,55,0,3,0,0,58,23,0,5,0,0,25,28,0,3,3,0,38,19,0,4,0,0,26,18,3,7,0,0,34,25,3,6,3,0,36,25,0,5,3,0,33,19,3,5,0,0,31,26,0,9,3,0,44,15,0,0,0,0,22,10,0,3,4,0,21,7,0,3,0,0,10,333,30,44,10,7,429,58,3,3,4,0,69,22,0,0,0,5,37,2376,234,146,25,12,2784,19,0,0,0,0,21,79,0,4,0,0,82,93,0
211051278,88,0,0,0,0,88,294,5,8,0,0,303,331,24,18,0,0,379,354,20,22,0,5,404,320,66,14,0,3,410,294,57,28,0,0,383,327,47,22,5,0,401,289,76,15,0,0,390,307,53,21,5,0,392,227,45,14,4,3,293,58,21,20,0,0,97,20,4,6,7,0,43,3,0,0,0,0,8,2924,437,187,24,16,3587,235,0,4,4,0,244,207,3,6,0,0,207,79,4,6,0,0,93,71,10,10,5,0,85,48,6,10,0,0,70,44,12,7,0,0,59,54,14,14,0,0,75,48,12,9,0,0,69,51,8,15,6,0,79,57,9,23,0,3,93,45,21,21,4,0,94,37,3,13,0,0,52,6,4,4,0,0,20,974,90,132,31,11,1243,185,14,10,3,0,214,71,3,0,3,8,88,4158,541,338,63,31,5131,29,0,0,0,0,32,154,0,3,0,0,158,239,4
211051279,25,0,0,0,0,25,54,0,0,0,0,53,63,5,4,0,0,75,65,15,5,3,0,90,55,10,5,0,0,72,61,19,12,0,0,89,51,31,12,0,0,98,53,22,14,3,0,92,46,21,15,4,5,79,32,17,5,0,0,53,17,12,9,3,0,40,0,8,7,0,0,13,4,0,0,0,0,3,529,160,85,20,7,801,48,0,0,0,0,48,38,0,0,0,0,39,10,0,0,0,0,16,7,0,0,5,0,12,8,4,3,0,0,20,5,0,3,0,0,12,11,7,0,0,0,22,9,5,11,0,0,17,8,0,3,4,0,23,22,9,8,5,0,40,10,3,6,0,0,17,0,4,5,4,4,15,6,0,5,0,0,9,194,29,49,13,3,292,40,6,7,0,0,53,14,3,4,3,0,26,774,202,144,35,9,1165,4,0,0,0,0,4,29,0,0,0,0,27,36,0
211051280,10,0,0,0,0,10,33,0,0,0,0,33,29,6,4,0,0,38,37,9,5,0,0,55,42,9,0,0,0,51,32,18,12,0,0,57,27,13,3,0,0,50,40,10,6,0,0,58,28,12,8,0,0,52,26,11,4,0,0,41,7,8,4,0,0,23,0,0,0,0,0,9,0,0,0,0,0,0,321,98,46,9,0,472,20,0,0,0,0,24,13,0,0,0,0,13,9,0,0,0,0,12,8,0,5,0,0,12,3,0,6,0,0,13,4,4,5,0,0,11,0,6,3,0,0,11,5,0,0,0,0,12,7,3,5,0,0,16,3,4,5,0,0,20,0,0,0,3,0,7,0,0,3,4,0,8,4,0,5,0,0,6,77,19,45,11,0,154,16,3,3,0,0,22,6,0,0,0,0,14,419,123,93,18,4,658,3,0,0,0,0,3,23,0,0,0,0,23,30,0
