POW_SA2_CODE_2021,Tot_800_999_H_0,Tot_800_999_H_1_19,Tot_800_999_H_20_29,Tot_800_999_H_30_34,Tot_800_999_H_35_39,Tot_800_999_H_40_44,Tot_800_999_H_45_49,Tot_800_999_H_50ov,Tot_800_999_H_NS,Tot_800_999_H_Tot,Tot_1000_1249_H_0,Tot_1000_1249_H_1_19,Tot_1000_1249_H_20_29,Tot_1000_1249_H_30_34,Tot_1000_1249_H_35_39,Tot_1000_1249_H_40_44,Tot_1000_1249_H_45_49,Tot_1000_1249_H_50ov,Tot_1000_1249_H_NS,Tot_1000_1249_H_Tot,Tot_1250_1499_H_0,Tot_1250_1499_H_1_19,Tot_1250_1499_H_20_29,Tot_1250_1499_H_30_34,Tot_1250_1499_H_35_39,Tot_1250_1499_H_40_44,Tot_1250_1499_H_45_49,Tot_1250_1499_H_50ov,Tot_1250_1499_H_NS,Tot_1250_1499_H_Tot,Tot_1500_1749_H_0,Tot_1500_1749_H_1_19,Tot_1500_1749_H_20_29,Tot_1500_1749_H_30_34,Tot_1500_1749_H_35_39,Tot_1500_1749_H_40_44,Tot_1500_1749_H_45_49,Tot_1500_1749_H_50ov,Tot_1500_1749_H_NS,Tot_1500_1749_H_Tot,Tot_1750_1999_H_0,Tot_1750_1999_H_1_19,Tot_1750_1999_H_20_29,Tot_1750_1999_H_30_34,Tot_1750_1999_H_35_39,Tot_1750_1999_H_40_44,Tot_1750_1999_H_45_49,Tot_1750_1999_H_50ov,Tot_1750_1999_H_NS,Tot_1750_1999_H_Tot,Tot_2000_2999_H_0,Tot_2000_2999_H_1_19,Tot_2000_2999_H_20_29,Tot_2000_2999_H_30_34,Tot_2000_2999_H_35_39,Tot_2000_2999_H_40_44,Tot_2000_2999_H_45_49,Tot_2000_2999_H_50ov,Tot_2000_2999_H_NS,Tot_2000_2999_H_Tot,Tot_3000_3499_H_0,Tot_3000_3499_H_1_19,Tot_3000_3499_H_20_29,Tot_3000_3499_H_30_34,Tot_3000_3499_H_35_39,Tot_3000_3499_H_40_44,Tot_3000_3499_H_45_49,Tot_3000_3499_H_50ov,Tot_3000_3499_H_NS,Tot_3000_3499_H_Tot,Tot_3500mo_H_0,Tot_3500mo_H_1_19,Tot_3500mo_H_20_29,Tot_3500mo_H_30_34,Tot_3500mo_H_35_39,Tot_3500mo_H_40_44,Tot_3500mo_H_45_49,Tot_3500mo_H_50ov,Tot_3500mo_H_NS,Tot_3500mo_H_Tot,Tot_PINS_H_0,Tot_PINS_H_1_19,Tot_PINS_H_20_29,Tot_PINS_H_30_34,Tot_PINS_H_35_39,Tot_PINS_H_40_44,Tot_PINS_H_45_49,Tot_PINS_H_50ov,Tot_PINS_H_NS,Tot_PINS_H_Tot,Tot_Tot_H_0,Tot_Tot_H_1_19,Tot_Tot_H_20_29,Tot_Tot_H_30_34,Tot_Tot_H_35_39,Tot_Tot_H_40_44,Tot_Tot_H_45_49,Tot_Tot_H_50ov,Tot_Tot_H_NS,Tot_Tot_H_Tot
213021343,45,95,196,183,681,391,62,63,33,1744,67,75,138,128,662,542,124,155,24,1910,44,29,61,77,404,482,130,161,14,1399,34,26,28,45,290,358,101,207,19,1101,18,16,23,20,183,257,89,219,8,849,36,18,29,31,263,388,175,376,14,1332,4,8,3,5,40,93,41,123,3,331,11,11,12,11,61,87,43,193,6,439,5,4,7,6,14,24,5,11,44,116,493,1389,1275,774,2962,2800,802,1587,221,12309
213021344,30,67,90,65,120,101,8,21,17,515,26,48,72,55,136,158,20,36,13,563,12,20,31,35,117,145,45,56,9,468,10,22,30,28,144,146,45,87,3,518,21,14,12,22,80,126,53,84,0,413,24,26,30,40,160,274,135,234,4,922,9,0,8,8,32,65,26,103,0,256,8,8,15,8,31,94,41,147,0,335,0,6,0,4,3,12,0,4,28,57,235,672,574,385,917,1216,383,810,95,5283
213021345,0,8,20,11,9,6,0,0,0,52,5,0,10,4,17,9,0,0,0,40,0,0,4,6,9,7,0,11,0,36,0,4,3,0,7,4,6,7,0,39,0,0,0,0,6,9,3,3,0,19,0,0,0,0,9,5,11,8,0,38,0,0,0,0,0,3,0,5,0,3,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,4,21,65,76,31,63,56,31,38,9,390
213021346,27,64,141,101,181,167,20,52,10,765,33,69,94,113,229,218,49,75,12,895,28,30,69,56,156,224,40,84,8,683,24,32,49,46,143,221,54,116,9,697,12,14,17,33,79,124,39,92,3,420,37,29,28,28,137,238,90,221,5,812,5,7,10,4,15,54,16,61,3,173,5,8,14,20,17,88,21,135,3,321,4,12,6,4,12,10,0,8,21,75,366,1134,967,546,1132,1482,367,906,107,7009
213031347,27,76,180,144,348,184,21,35,24,1040,27,54,102,97,339,219,44,70,17,969,27,24,44,50,201,178,44,57,4,631,11,27,25,36,143,134,44,71,0,492,12,13,16,24,93,107,33,51,0,343,14,11,13,16,106,136,41,116,7,456,0,5,5,3,18,26,7,30,0,89,0,6,4,10,11,24,13,53,0,114,0,3,6,6,8,7,3,3,32,72,285,1201,1091,607,1481,1136,275,536,141,6746
213031348,65,163,306,249,441,240,28,65,31,1588,90,125,280,326,600,410,71,109,39,2050,84,75,183,292,600,472,89,139,14,1936,81,37,110,225,556,488,111,187,12,1806,60,30,52,134,448,438,72,182,6,1425,77,42,60,102,510,747,211,418,20,2186,14,9,16,21,71,128,54,137,6,458,23,9,33,30,88,204,92,286,8,768,3,13,5,3,18,19,6,5,70,146,791,1947,1916,1727,3639,3375,766,1628,290,16081
213031349,46,114,110,110,305,89,12,21,17,815,40,52,82,69,285,141,22,28,7,724,16,25,41,24,134,82,18,24,0,361,4,12,11,20,75,78,18,36,4,266,3,7,12,10,50,54,7,23,3,165,6,5,8,14,44,88,29,55,5,257,0,6,0,4,14,19,6,12,0,53,0,7,3,4,10,30,9,42,4,110,7,6,6,7,5,5,4,5,32,70,736,1874,1006,479,1130,650,138,272,122,6411
213031350,9,26,44,29,39,29,3,7,4,179,3,13,41,25,49,40,10,13,0,197,4,9,11,17,31,30,14,13,0,128,0,9,7,10,22,29,12,18,0,105,3,3,3,12,21,29,12,10,0,89,0,5,10,13,20,42,18,23,0,119,0,0,4,5,6,10,0,14,0,40,0,3,0,5,4,14,10,15,0,57,4,0,4,0,0,6,0,3,3,16,73,298,261,149,232,252,80,130,13,1487
213031351,27,56,111,76,383,218,38,48,22,975,28,32,63,73,353,323,79,100,17,1062,16,24,27,37,251,227,55,109,6,750,16,23,14,23,134,176,67,125,7,586,19,6,12,14,83,131,57,91,0,414,10,12,13,11,92,183,65,172,4,561,0,3,5,4,13,21,19,32,0,101,5,0,5,3,6,32,12,57,0,130,3,10,4,4,8,19,3,3,22,64,204,575,592,365,1523,1428,422,776,125,6012
213031352,28,82,83,75,167,109,8,27,4,579,20,52,89,72,210,203,38,68,15,766,24,25,48,59,178,175,40,60,12,618,12,34,30,41,151,157,42,93,4,567,14,16,18,23,79,126,34,76,0,393,9,14,16,32,126,209,74,185,6,671,0,7,8,7,21,37,18,76,0,176,3,9,7,3,25,75,29,160,0,315,0,3,4,4,6,5,0,0,27,53,265,1016,730,467,1081,1181,292,802,95,5926
213041353,31,80,152,128,227,153,30,48,27,866,35,52,96,87,266,218,50,83,18,903,24,25,55,55,201,158,47,88,12,668,19,26,23,44,115,150,46,128,11,562,6,10,8,20,78,94,43,62,8,329,19,13,15,26,82,160,56,168,10,534,0,3,5,6,5,27,8,38,0,98,3,5,9,5,17,26,12,54,0,140,0,7,11,0,18,10,3,5,21,74,340,1242,924,579,1218,1144,322,742,163,6690
213041358,23,39,87,77,147,61,8,18,7,472,20,30,48,51,147,96,17,17,3,436,17,13,22,31,104,98,24,29,7,348,14,5,14,20,73,83,23,50,3,289,5,11,8,11,33,65,9,45,4,199,4,6,3,6,46,80,21,60,3,241,0,0,3,0,6,9,5,11,0,28,3,0,5,3,3,16,0,16,7,46,5,4,4,8,6,3,5,3,15,51,296,959,643,376,696,575,133,280,101,4059
213041359,50,103,199,162,592,389,64,61,32,1654,71,87,156,129,643,692,157,196,44,2172,54,37,79,68,412,587,165,236,21,1662,42,17,39,48,271,506,131,264,21,1332,24,18,19,21,147,373,118,183,9,915,32,20,26,19,165,395,124,335,16,1119,3,7,10,3,25,44,24,81,3,210,0,8,3,8,23,59,25,112,3,247,3,6,0,5,13,30,9,12,56,130,429,1124,1187,704,2682,3351,863,1572,279,12185
213041360,10,24,47,43,66,23,4,12,5,237,6,22,29,23,55,46,17,19,9,221,0,6,16,14,43,51,13,27,3,173,15,10,9,19,43,53,15,28,6,192,6,0,6,7,20,40,14,32,0,114,5,3,4,5,25,53,20,53,0,166,0,0,4,0,5,12,6,9,0,37,0,0,0,0,8,16,3,8,0,44,0,5,0,5,7,4,0,0,9,23,86,496,362,203,329,324,97,203,46,2153
213041461,0,7,12,13,23,12,0,8,3,87,6,3,5,9,31,11,4,9,0,75,0,0,5,8,4,11,5,6,5,39,0,0,0,0,7,20,11,3,0,39,0,0,0,0,11,0,4,7,0,29,0,3,0,0,5,7,3,4,0,22,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,3,0,7,0,6,3,0,0,0,0,0,0,9,32,225,111,66,110,81,27,46,23,724
213041462,0,6,8,4,13,4,0,3,0,53,0,3,9,5,18,15,0,6,0,65,6,0,7,3,18,12,5,8,0,54,0,0,3,0,12,13,0,4,0,47,3,0,6,0,0,13,0,0,0,25,0,0,3,0,4,23,6,14,0,49,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,0,3,0,12,0,0,0,0,0,3,0,0,3,8,27,82,78,42,90,102,23,37,9,489
213041463,21,46,75,70,110,79,9,15,0,427,15,35,67,53,102,92,17,17,6,410,13,23,18,29,97,89,17,36,9,321,9,16,12,18,66,91,24,35,0,279,8,13,7,12,27,53,18,37,0,179,8,7,9,6,50,96,32,71,0,285,0,5,3,6,9,23,9,13,0,62,3,0,6,8,9,20,9,18,0,76,0,8,8,3,7,5,0,4,8,42,207,918,586,324,547,587,153,300,49,3666
213041571,0,6,11,12,18,11,3,7,5,71,0,5,13,10,32,22,0,9,5,94,3,0,4,14,12,15,0,5,0,59,0,0,5,8,17,19,4,5,0,65,0,0,0,5,5,13,0,6,0,31,0,0,3,0,11,10,5,21,0,49,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,7,17,100,108,65,113,111,26,65,13,616
213041572,5,6,23,17,79,35,4,10,4,188,6,4,15,21,69,58,8,13,4,205,0,5,5,5,43,26,11,16,6,110,0,4,5,0,24,29,16,29,0,107,3,0,3,4,22,17,4,13,0,67,0,0,4,0,15,30,15,44,0,102,0,0,0,0,3,0,7,6,0,16,0,0,0,0,3,6,7,11,0,22,0,0,0,0,4,0,0,0,4,13,42,171,139,79,296,239,68,151,32,1208
213041573,0,0,5,7,12,5,5,0,0,44,5,7,3,7,15,14,4,0,0,54,4,0,6,0,16,7,0,8,0,48,0,3,0,0,4,11,0,0,0,24,0,0,0,0,6,5,4,5,0,21,0,5,0,0,10,6,0,13,0,34,0,0,0,0,0,7,0,4,0,18,0,4,0,4,0,3,0,3,0,15,0,0,0,0,0,0,0,0,0,5,18,59,45,41,59,67,22,43,3,356
213041574,3,12,21,9,23,26,3,10,0,99,4,12,17,13,34,53,15,15,5,162,4,0,14,12,29,39,15,18,3,140,3,0,8,3,18,24,14,12,0,78,0,3,0,0,9,20,8,12,3,56,4,0,0,0,11,33,18,42,0,110,0,0,0,0,5,5,0,5,0,12,0,0,3,0,0,11,0,4,0,19,0,0,0,0,0,0,0,0,0,10,42,119,141,63,164,236,69,125,25,985
213041575,9,24,30,23,61,28,5,4,0,185,0,11,26,14,70,55,9,18,3,205,7,10,21,7,41,43,4,13,3,153,9,0,14,4,24,37,6,19,4,114,5,5,5,4,22,22,7,23,0,93,8,8,5,0,23,40,16,30,4,134,4,0,0,0,3,6,4,7,0,26,0,0,4,0,0,12,5,17,0,34,0,6,3,4,4,8,0,4,10,26,82,303,220,117,292,292,58,133,36,1534
213041576,6,17,21,26,40,29,3,11,0,154,9,15,16,7,46,34,8,14,3,161,3,0,13,8,30,39,14,14,0,128,0,9,4,5,21,29,5,21,0,108,3,5,5,9,19,13,15,17,0,83,3,0,3,3,21,28,9,32,0,100,0,0,0,0,0,0,0,5,0,9,0,0,3,0,0,0,0,8,0,18,4,0,0,0,0,4,0,0,4,8,53,192,148,106,217,214,59,149,20,1161
213041577,34,68,104,95,281,169,35,33,12,835,37,40,71,62,319,202,47,51,9,827,18,22,33,51,199,175,43,63,10,619,19,7,18,23,122,153,37,63,9,451,8,6,9,13,80,90,36,46,6,303,16,4,4,10,69,136,39,101,3,388,0,0,0,4,12,15,7,19,4,71,9,0,0,5,7,44,10,35,7,117,9,8,9,4,11,16,5,6,31,90,328,1075,736,424,1329,1146,287,467,135,5930
213041578,13,19,62,42,83,54,5,14,0,293,3,17,39,31,82,60,15,15,6,265,7,15,15,14,72,80,27,29,0,255,0,3,7,18,41,48,13,24,4,159,0,6,6,0,28,29,12,16,3,116,5,0,0,5,35,27,23,29,0,131,0,0,0,0,0,4,3,10,0,28,0,0,0,5,0,6,4,5,0,17,0,5,0,0,3,7,0,0,8,27,85,392,360,203,440,352,107,169,35,2151
213051361,41,102,131,137,551,271,55,54,21,1360,40,57,94,91,459,356,101,107,26,1330,15,35,41,52,244,230,77,106,16,810,9,25,23,21,152,153,52,91,12,542,3,16,13,12,80,100,29,67,6,330,12,15,11,12,88,116,47,135,8,442,0,4,5,3,17,20,7,32,0,84,4,10,10,7,14,40,17,50,0,145,0,18,5,0,18,8,4,3,38,108,354,1403,1057,616,2005,1532,425,728,171,8297
213051362,40,67,111,90,181,83,14,12,8,610,29,39,63,63,198,108,29,31,7,561,6,11,23,23,128,96,16,28,3,341,13,13,10,21,72,75,22,42,6,272,9,7,4,6,45,43,15,24,3,152,11,9,9,7,42,60,34,45,0,210,0,0,5,0,8,9,4,14,0,45,0,0,4,10,9,18,3,23,0,67,3,6,10,0,3,7,0,0,24,50,458,1446,860,430,826,559,157,246,106,5076
213051363,87,173,292,311,1171,753,123,124,57,3093,103,135,203,235,1442,1140,265,288,42,3849,67,69,85,126,948,986,296,356,40,2976,66,42,42,83,618,796,271,444,33,2394,49,26,21,29,341,550,177,380,30,1604,73,26,42,40,383,777,354,761,12,2468,8,12,10,9,54,151,68,206,3,522,9,21,12,10,36,138,90,314,6,644,11,0,11,8,46,41,11,26,93,249,666,1499,1584,1206,5642,5649,1697,2976,448,21361
213051368,68,156,299,223,440,239,32,67,27,1556,75,125,243,258,497,384,78,104,31,1792,55,70,123,170,465,358,77,150,16,1484,39,37,71,148,364,321,85,151,19,1218,64,23,33,83,299,268,78,141,8,995,50,21,47,63,313,411,129,255,4,1296,0,8,12,13,40,59,18,57,4,213,10,11,10,17,39,93,33,118,0,330,9,9,19,9,13,28,3,13,52,154,660,1860,1790,1357,2734,2345,572,1110,243,12674
213051464,11,32,47,34,70,37,6,7,4,238,9,21,27,16,83,59,6,17,3,249,4,10,15,15,34,42,15,22,3,154,4,11,14,17,40,51,12,18,3,166,4,5,6,4,22,31,8,15,0,100,7,3,3,13,30,60,12,35,5,170,3,0,3,0,6,29,6,14,0,62,0,3,0,0,12,35,7,30,5,89,0,0,0,3,4,4,0,0,6,25,82,341,255,164,345,382,78,189,29,1866
213051466,9,18,34,33,66,38,5,11,4,208,8,12,35,24,71,51,25,11,5,238,7,3,15,4,69,60,14,20,0,193,3,3,9,5,47,51,23,37,5,187,4,0,8,4,36,33,6,15,4,115,0,0,11,3,27,66,14,38,5,169,3,3,0,3,10,21,3,13,5,59,0,0,0,3,5,24,3,21,4,59,0,7,0,0,0,4,0,0,3,24,89,315,308,161,388,390,93,177,37,1961
213051467,14,28,66,46,106,45,10,6,8,337,11,25,46,37,103,56,16,18,3,321,13,10,28,26,79,57,23,17,5,256,17,5,17,22,82,63,14,29,0,253,7,6,8,9,35,41,15,25,0,151,3,4,5,7,41,44,24,72,5,208,3,0,4,0,7,8,5,9,0,30,0,0,0,3,6,12,11,23,0,59,0,6,7,0,5,5,0,0,11,29,157,469,442,246,535,379,131,227,54,2634
213051468,16,33,43,45,76,51,10,9,4,285,6,14,26,32,96,56,17,20,7,282,4,9,17,20,57,62,22,35,3,233,13,14,6,9,35,51,16,39,0,182,3,3,0,0,22,35,19,25,3,110,8,4,12,7,25,58,34,53,4,203,0,0,0,3,7,4,6,22,0,46,0,0,0,3,0,11,4,14,0,35,3,3,0,4,0,7,0,3,9,24,100,354,280,201,401,404,128,241,45,2159
213051579,9,12,20,18,31,21,0,5,4,116,5,3,13,8,44,30,6,7,0,120,7,3,12,7,46,36,16,7,0,133,0,0,4,3,37,36,8,19,0,115,0,0,0,4,20,19,6,8,0,54,3,5,3,0,23,46,9,18,7,114,0,0,0,0,3,10,0,3,0,18,0,0,0,0,0,16,0,4,0,21,0,0,0,0,4,4,0,0,3,12,41,135,129,77,245,231,47,92,29,1026
213051580,27,70,86,71,172,104,14,23,4,558,16,41,57,54,186,129,23,37,13,548,19,20,43,34,122,143,26,36,8,445,11,9,23,20,85,100,36,52,0,338,11,5,7,7,58,76,20,43,0,230,14,12,10,8,52,99,38,95,5,337,4,4,0,3,14,21,11,22,0,77,0,9,6,10,10,30,3,37,0,103,4,4,0,0,10,7,0,3,19,52,311,1437,789,377,862,806,191,378,86,5240
213051581,8,12,27,35,45,14,0,3,0,150,5,8,23,18,44,32,8,19,4,156,3,10,15,12,28,26,6,9,4,109,7,5,3,6,29,23,6,21,0,98,6,0,3,7,15,12,0,13,0,60,0,0,0,0,24,28,6,25,0,97,0,4,0,0,0,8,4,0,0,15,0,0,0,0,0,9,0,4,0,27,0,4,0,3,0,0,0,4,4,14,56,219,211,134,225,186,45,100,22,1205
213051582,8,16,19,16,43,28,0,6,4,132,0,14,18,4,32,36,4,11,4,119,0,5,9,6,25,18,10,6,0,88,3,3,0,4,11,10,4,5,6,46,4,0,0,0,4,9,0,8,0,36,0,0,0,0,9,17,7,15,0,47,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,12,0,4,0,0,0,0,0,0,7,11,31,209,150,62,156,157,28,63,33,878
213051583,20,51,84,61,136,62,15,21,17,459,21,39,65,35,164,98,19,18,14,464,14,10,34,20,125,93,31,37,5,373,14,0,16,18,80,79,21,45,4,286,9,6,5,16,40,46,15,38,0,180,9,7,7,11,58,86,26,74,4,287,3,0,0,3,9,9,3,7,0,39,0,4,3,4,3,15,6,11,4,53,0,4,5,3,3,5,0,3,18,39,203,767,657,334,750,567,156,289,99,3834
213051584,11,3,22,7,17,14,4,5,4,89,4,9,15,3,14,17,3,12,0,81,0,4,4,11,10,22,3,10,3,66,0,9,3,0,15,12,5,7,4,54,0,0,0,5,6,10,0,9,0,38,0,4,0,0,7,16,5,12,0,55,0,0,0,0,3,4,0,5,0,10,0,0,0,0,0,4,0,4,0,14,0,0,0,0,3,0,0,0,0,7,33,91,103,42,90,121,30,59,22,590
213051585,3,11,17,18,42,30,7,6,3,147,9,9,13,13,50,28,3,7,5,146,0,0,7,9,34,37,9,11,5,106,5,9,4,3,31,39,6,13,3,113,5,5,0,3,17,17,8,9,0,62,6,0,0,3,12,29,11,22,0,83,0,0,0,0,0,3,0,4,0,11,0,5,0,0,4,7,0,8,0,23,0,4,0,3,4,0,0,0,0,10,63,209,182,97,241,223,55,92,17,1182
213051586,53,123,226,187,939,513,79,69,39,2229,61,94,159,185,954,755,165,156,48,2586,41,44,72,86,601,543,189,226,33,1837,41,27,36,46,431,455,157,248,12,1455,14,21,13,26,206,248,79,213,9,833,18,14,13,16,173,296,134,303,13,987,0,0,0,4,27,52,21,83,0,191,0,3,10,0,21,62,35,80,0,220,0,0,0,4,20,24,3,14,63,137,351,856,1139,817,3791,3196,892,1434,314,12792
213051587,0,27,38,26,97,39,3,8,4,250,4,12,23,23,77,63,16,14,5,240,0,3,15,12,39,43,14,20,7,150,3,4,5,3,26,43,3,28,0,119,0,0,4,0,3,21,4,25,0,62,6,4,4,3,18,31,3,31,0,95,0,0,0,0,4,3,0,9,6,15,0,0,0,5,0,7,0,11,0,36,0,0,0,0,0,0,0,0,11,19,59,221,220,121,315,283,54,146,47,1464
213051588,11,34,54,30,63,46,5,14,7,260,9,19,43,35,104,62,10,10,12,316,7,7,23,27,90,67,15,16,7,252,9,4,14,16,76,76,21,17,0,235,0,5,8,8,43,51,11,24,0,146,3,4,0,6,42,60,30,70,3,220,0,0,0,0,3,4,0,9,0,17,0,6,0,0,0,11,4,6,0,26,0,3,0,0,4,3,0,0,8,19,93,326,332,187,486,424,108,184,61,2193
213051589,5,6,25,14,36,24,4,3,4,115,3,3,8,7,43,23,0,8,4,109,0,3,3,6,28,17,0,10,0,82,0,0,4,5,14,26,7,11,0,73,0,0,0,4,10,14,5,4,0,38,0,0,0,0,17,22,6,9,0,48,0,0,0,0,4,8,0,6,0,15,0,0,0,0,0,0,0,4,0,8,0,0,0,4,0,3,0,0,0,10,22,133,112,81,165,148,28,75,17,786
213051590,8,18,36,31,65,24,6,8,0,197,4,11,18,14,57,24,11,12,3,165,5,4,10,13,37,28,4,16,3,130,3,6,5,4,24,22,15,15,0,90,0,0,0,0,13,16,8,15,0,55,0,0,5,4,15,18,10,10,0,69,0,0,0,0,0,5,0,5,0,9,0,5,0,0,3,6,5,8,0,28,0,3,0,0,0,5,0,0,6,22,79,399,317,160,274,180,56,100,29,1594
214011370,72,110,225,242,775,516,88,78,29,2129,62,76,152,168,782,668,140,184,20,2236,43,38,61,81,499,550,131,180,14,1592,23,27,51,57,285,432,119,207,16,1213,21,22,26,29,172,261,90,178,10,816,21,23,20,30,174,349,146,352,10,1119,6,10,13,13,24,58,20,83,0,234,6,5,17,13,27,81,33,143,4,319,11,9,19,7,26,31,9,24,48,177,556,1801,1541,1071,3298,3284,823,1512,221,14105
214011371,124,231,443,371,534,237,35,64,34,2076,136,154,368,429,634,408,75,80,23,2306,98,80,211,309,471,474,82,111,20,1860,86,50,141,299,477,518,101,143,9,1828,70,26,76,170,315,479,95,137,8,1377,104,38,61,118,312,665,193,278,7,1783,15,5,19,16,42,81,36,84,3,298,18,19,30,38,75,145,82,158,0,570,14,23,16,16,19,22,4,17,59,193,1294,2937,2626,2212,3233,3230,738,1142,281,17699
214011372,29,57,91,72,134,70,11,20,11,494,13,25,60,70,134,77,17,32,6,437,15,23,33,25,87,94,26,33,9,342,12,5,19,15,61,66,26,34,0,232,6,7,8,12,29,54,12,32,0,163,9,9,14,4,42,85,32,67,0,250,0,0,5,0,5,8,10,13,0,36,4,0,5,0,6,7,6,15,0,47,3,4,5,4,6,4,0,0,19,49,246,845,664,340,600,518,162,298,68,3741
214011373,8,34,72,62,94,40,13,15,5,338,19,40,54,54,104,59,8,13,5,356,11,26,24,31,71,60,11,42,0,268,0,16,17,26,45,54,19,38,0,223,3,3,9,15,33,42,20,26,0,158,5,4,12,13,38,75,26,56,0,232,0,3,3,7,3,19,11,17,0,53,0,4,13,0,13,30,3,34,5,97,3,3,0,0,3,3,0,0,5,29,127,614,436,302,478,433,118,268,35,2809
214011374,34,60,140,128,176,117,15,30,16,716,26,48,92,108,177,151,28,61,8,705,19,27,68,65,123,116,35,71,6,529,8,26,31,65,126,128,46,72,7,521,9,13,11,31,67,86,27,67,3,310,16,17,17,18,81,103,50,132,4,446,0,0,3,5,9,16,4,17,0,60,7,9,3,6,15,26,10,49,0,124,0,8,7,6,11,12,0,6,21,71,272,975,775,603,941,849,238,553,93,5306
214011375,37,63,115,117,312,206,27,49,19,942,38,62,84,97,351,290,66,98,14,1091,30,29,47,53,226,240,66,119,0,819,21,12,27,43,135,206,60,120,15,636,12,11,15,20,77,127,38,84,0,389,15,22,14,14,77,146,68,167,5,530,5,3,3,4,9,28,17,38,4,103,5,14,0,8,15,31,12,64,0,148,3,4,6,0,15,14,0,5,22,80,323,899,791,552,1451,1464,386,823,116,6799
214011376,7,32,28,30,67,42,4,3,6,211,10,14,32,25,73,51,9,22,5,237,11,15,19,12,32,31,19,11,3,148,4,3,9,11,26,38,5,19,0,111,3,7,4,13,19,31,5,21,0,98,0,4,5,7,11,38,9,43,0,126,0,0,3,0,4,9,0,6,0,30,0,0,0,4,4,9,4,31,0,51,3,0,3,0,4,8,4,0,8,27,75,281,216,143,315,295,69,166,29,1581
214021377,27,60,72,54,116,77,15,32,8,474,23,27,51,48,124,113,23,42,6,461,14,25,29,30,88,88,34,46,0,353,3,18,16,22,71,87,29,59,3,308,5,7,22,12,31,57,14,37,0,179,13,12,19,16,42,68,30,66,0,264,0,4,9,0,10,13,8,17,0,56,3,8,10,4,7,25,7,29,0,85,0,6,3,5,5,6,0,0,13,34,284,781,499,305,586,605,169,357,51,3648
214021378,27,62,80,58,105,78,7,22,3,450,18,55,64,76,127,111,18,23,10,508,20,37,46,28,74,94,14,35,7,358,9,25,19,17,63,69,18,55,4,278,10,12,13,19,34,42,19,25,9,177,12,17,19,13,30,78,28,56,9,261,5,13,8,0,3,19,4,4,0,56,5,22,26,15,3,30,20,34,0,155,0,0,7,0,3,9,0,3,8,36,335,695,497,302,547,609,149,300,80,3516
214021379,47,98,146,136,320,266,61,124,23,1207,55,62,133,131,352,408,85,166,21,1416,27,42,50,81,233,265,104,124,12,944,25,28,39,55,196,264,83,142,7,846,25,19,21,34,129,184,91,147,11,663,47,30,23,31,189,336,189,285,7,1139,7,3,5,14,17,37,39,58,0,189,4,11,5,8,28,52,25,76,0,204,0,5,8,6,24,10,6,13,33,115,462,1362,1005,727,1720,1976,708,1260,170,9396
214021381,15,59,102,79,85,62,14,24,6,452,19,53,78,74,90,117,15,29,4,477,12,31,39,36,60,76,19,37,3,313,12,25,41,34,68,91,21,57,0,347,12,11,31,16,43,71,26,55,3,278,14,21,31,27,41,138,79,137,0,494,3,12,7,3,11,39,6,31,0,111,5,19,21,8,17,78,25,92,0,262,0,19,5,6,4,4,0,7,13,66,217,989,699,404,506,743,221,510,56,4344
214021382,16,55,62,57,77,62,6,20,4,366,12,47,52,42,81,67,16,27,12,342,11,26,16,31,61,66,12,21,5,242,13,25,28,19,60,78,27,38,3,283,3,14,14,9,31,52,14,40,0,182,12,19,24,14,33,106,28,78,4,317,0,4,6,7,11,12,5,19,0,59,0,9,10,5,12,39,14,39,5,137,3,11,6,0,0,0,6,4,14,38,180,700,457,294,428,546,138,315,64,3118
214021383,62,128,102,84,137,115,19,23,10,685,56,66,76,78,133,137,37,40,5,619,33,48,46,46,117,131,39,41,6,506,15,35,34,33,67,106,42,41,6,376,11,14,18,15,31,90,26,37,0,237,17,32,23,24,51,129,34,80,4,391,0,9,7,3,10,26,0,31,0,87,10,19,23,11,19,42,10,66,0,211,0,3,4,4,0,7,0,0,22,55,513,1094,764,431,681,905,233,400,110,5137
214021384,54,96,185,159,246,143,18,38,14,948,55,61,120,123,296,184,35,68,19,958,37,39,51,89,186,173,50,55,11,686,31,29,38,67,130,151,37,55,8,549,18,11,15,22,86,104,46,52,9,363,18,25,19,32,91,129,39,92,3,453,3,3,8,8,11,12,5,20,0,78,8,8,16,13,10,30,10,54,4,152,6,14,12,9,14,9,4,8,29,90,525,1438,1141,746,1263,1053,273,482,172,7091
214021385,56,105,155,139,449,247,28,68,13,1260,40,69,106,100,397,323,59,105,17,1223,20,29,42,64,166,220,60,106,8,708,19,16,32,28,115,176,59,108,8,560,13,12,24,20,61,103,38,87,8,358,15,21,18,18,71,175,70,161,3,557,0,5,4,0,11,22,14,29,0,79,3,4,7,8,13,33,13,62,3,140,6,12,8,4,12,24,0,5,38,117,408,1515,1060,641,1588,1533,381,812,144,8083
