POW_SA2_CODE_2021,F_EWFT_25_29_OM_UIE,F_EWFT_25_29_CFW,F_EWFT_25_29_ES_NS,F_EWFT_25_29_Tot,F_EWFT_30_34_E,F_EWFT_30_34_OM_IE,F_EWFT_30_34_OM_UIE,F_EWFT_30_34_CFW,F_EWFT_30_34_ES_NS,F_EWFT_30_34_Tot,F_EWFT_35_39_E,F_EWFT_35_39_OM_IE,F_EWFT_35_39_OM_UIE,F_EWFT_35_39_CFW,F_EWFT_35_39_ES_NS,F_EWFT_35_39_Tot,F_EWFT_40_44_E,F_EWFT_40_44_OM_IE,F_EWFT_40_44_OM_UIE,F_EWFT_40_44_CFW,F_EWFT_40_44_ES_NS,F_EWFT_40_44_Tot,F_EWFT_45_49_E,F_EWFT_45_49_OM_IE,F_EWFT_45_49_OM_UIE,F_EWFT_45_49_CFW,F_EWFT_45_49_ES_NS,F_EWFT_45_49_Tot,F_EWFT_50_54_E,F_EWFT_50_54_OM_IE,F_EWFT_50_54_OM_UIE,F_EWFT_50_54_CFW,F_EWFT_50_54_ES_NS,F_EWFT_50_54_Tot,F_EWFT_55_59_E,F_EWFT_55_59_OM_IE,F_EWFT_55_59_OM_UIE,F_EWFT_55_59_CFW,F_EWFT_55_59_ES_NS,F_EWFT_55_59_Tot,F_EWFT_60_64_E,F_EWFT_60_64_OM_IE,F_EWFT_60_64_OM_UIE,F_EWFT_60_64_CFW,F_EWFT_60_64_ES_NS,F_EWFT_60_64_Tot,F_EWFT_65_69_E,F_EWFT_65_69_OM_IE,F_EWFT_65_69_OM_UIE,F_EWFT_65_69_CFW,F_EWFT_65_69_ES_NS,F_EWFT_65_69_Tot,F_EWFT_70_74_E,F_EWFT_70_74_OM_IE,F_EWFT_70_74_OM_UIE,F_EWFT_70_74_CFW,F_EWFT_70_74_ES_NS,F_EWFT_70_74_Tot,F_EWFT_75ov_E,F_EWFT_75ov_OM_IE,F_EWFT_75ov_OM_UIE,F_EWFT_75ov_CFW,F_EWFT_75ov_ES_NS,F_EWFT_75ov_Tot,F_EWFT_Tot_E,F_EWFT_Tot_OM_IE,F_EWFT_Tot_OM_UIE,F_EWFT_Tot_CFW,F_EWFT_Tot_ES_NS,F_EWFT_Tot_Tot,F_EWPT_15_19_E,F_EWPT_15_19_OM_IE,F_EWPT_15_19_OM_UIE,F_EWPT_15_19_CFW,F_EWPT_15_19_ES_NS,F_EWPT_15_19_Tot,F_EWPT_20_24_E,F_EWPT_20_24_OM_IE,F_EWPT_20_24_OM_UIE,F_EWPT_20_24_CFW,F_EWPT_20_24_ES_NS,F_EWPT_20_24_Tot,F_EWPT_25_29_E,F_EWPT_25_29_OM_IE,F_EWPT_25_29_OM_UIE,F_EWPT_25_29_CFW,F_EWPT_25_29_ES_NS,F_EWPT_25_29_Tot,F_EWPT_30_34_E,F_EWPT_30_34_OM_IE,F_EWPT_30_34_OM_UIE,F_EWPT_30_34_CFW,F_EWPT_30_34_ES_NS,F_EWPT_30_34_Tot,F_EWPT_35_39_E,F_EWPT_35_39_OM_IE,F_EWPT_35_39_OM_UIE,F_EWPT_35_39_CFW,F_EWPT_35_39_ES_NS,F_EWPT_35_39_Tot,F_EWPT_40_44_E,F_EWPT_40_44_OM_IE,F_EWPT_40_44_OM_UIE,F_EWPT_40_44_CFW,F_EWPT_40_44_ES_NS,F_EWPT_40_44_Tot,F_EWPT_45_49_E,F_EWPT_45_49_OM_IE,F_EWPT_45_49_OM_UIE,F_EWPT_45_49_CFW,F_EWPT_45_49_ES_NS,F_EWPT_45_49_Tot,F_EWPT_50_54_E,F_EWPT_50_54_OM_IE,F_EWPT_50_54_OM_UIE,F_EWPT_50_54_CFW,F_EWPT_50_54_ES_NS,F_EWPT_50_54_Tot,F_EWPT_55_59_E,F_EWPT_55_59_OM_IE,F_EWPT_55_59_OM_UIE,F_EWPT_55_59_CFW,F_EWPT_55_59_ES_NS,F_EWPT_55_59_Tot,F_EWPT_60_64_E,F_EWPT_60_64_OM_IE,F_EWPT_60_64_OM_UIE,F_EWPT_60_64_CFW,F_EWPT_60_64_ES_NS,F_EWPT_60_64_Tot,F_EWPT_65_69_E,F_EWPT_65_69_OM_IE,F_EWPT_65_69_OM_UIE,F_EWPT_65_69_CFW,F_EWPT_65_69_ES_NS,F_EWPT_65_69_Tot,F_EWPT_70_74_E,F_EWPT_70_74_OM_IE,F_EWPT_70_74_OM_UIE,F_EWPT_70_74_CFW,F_EWPT_70_74_ES_NS,F_EWPT_70_74_Tot,F_EWPT_75ov_E,F_EWPT_75ov_OM_IE,F_EWPT_75ov_OM_UIE,F_EWPT_75ov_CFW,F_EWPT_75ov_ES_NS,F_EWPT_75ov_Tot,F_EWPT_Tot_E,F_EWPT_Tot_OM_IE,F_EWPT_Tot_OM_UIE,F_EWPT_Tot_CFW,F_EWPT_Tot_ES_NS,F_EWPT_Tot_Tot,F_EAFW_E,F_EAFW_OM_IE,F_EAFW_OM_UIE,F_EAFW_CFW,F_EAFW_ES_NS,F_EAFW_Tot,F_H_NS_E,F_H_NS_OM_IE,F_H_NS_OM_UIE,F_H_NS_CFW,F_H_NS_ES_NS,F_H_NS_Tot,F_Tot_E,F_Tot_OM_IE,F_Tot_OM_UIE,F_Tot_CFW,F_Tot_ES_NS,F_Tot_Tot,P_EWFT_15_19_E,P_EWFT_15_19_OM_IE,P_EWFT_15_19_OM_UIE,P_EWFT_15_19_CFW,P_EWFT_15_19_ES_NS,P_EWFT_15_19_Tot,P_EWFT_20_24_E,P_EWFT_20_24_OM_IE,P_EWFT_20_24_OM_UIE,P_EWFT_20_24_CFW,P_EWFT_20_24_ES_NS,P_EWFT_20_24_Tot,P_EWFT_25_29_E,P_EWFT_25_29_OM_IE,P_EWFT_25_29_OM_UIE,P_EWFT_25_29_CFW,P_EWFT_25_29_ES_NS,P_EWFT_25_29_Tot,P_EWFT_30_34_E,P_EWFT_30_34_OM_IE,P_EWFT_30_34_OM_UIE,P_EWFT_30_34_CFW,P_EWFT_30_34_ES_NS,P_EWFT_30_34_Tot,P_EWFT_35_39_E,P_EWFT_35_39_OM_IE,P_EWFT_35_39_OM_UIE,P_EWFT_35_39_CFW
205051099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205051100,0,0,0,36,41,0,0,0,0,42,41,3,0,0,0,41,23,0,0,0,0,27,31,3,8,0,0,48,39,4,3,0,0,46,24,0,9,0,0,37,20,4,0,0,0,26,3,0,3,0,0,7,0,0,0,0,0,0,0,0,5,4,0,4,326,17,26,12,3,385,11,0,0,0,0,11,11,0,0,0,0,11,17,0,0,0,0,13,18,0,6,0,0,21,18,6,7,0,0,29,15,0,3,4,0,19,21,0,0,0,0,22,14,4,0,0,0,23,24,0,7,3,0,37,17,0,9,0,0,31,6,0,6,5,0,11,6,0,4,0,0,10,0,0,3,0,0,3,170,14,47,8,6,244,27,0,3,0,4,37,3,0,0,0,3,8,531,31,75,26,9,672,19,0,0,0,0,19,181,0,0,0,0,185,183,0,0,0,0,190,217,3,3,0,0,228,224,6,7,0
205051101,0,0,0,84,44,0,6,3,0,58,45,3,3,3,0,58,61,12,11,0,0,93,81,3,8,0,0,102,61,6,3,3,0,82,47,12,11,5,0,73,29,0,15,5,0,49,11,4,7,0,0,21,0,0,0,6,0,11,0,0,3,5,0,6,549,46,77,29,7,713,97,0,0,0,0,101,72,0,0,0,0,76,67,0,4,0,0,74,72,0,19,3,0,90,86,11,16,0,6,115,62,4,8,4,0,77,70,6,12,4,0,92,77,0,7,5,0,92,71,5,12,3,0,93,85,4,9,3,0,102,34,5,13,7,0,58,10,3,6,4,0,20,0,0,0,3,0,12,799,39,113,34,11,1000,124,0,13,3,3,149,20,0,5,0,11,38,1494,88,216,69,34,1897,96,0,5,0,0,99,168,3,7,0,0,178,260,6,27,0,0,300,197,15,22,6,0,241,143,18,24,5
205051102,0,0,0,30,23,0,4,0,0,26,23,0,8,0,3,35,31,4,7,0,0,40,28,0,4,0,0,41,41,6,7,0,0,58,21,0,5,0,0,28,23,0,7,0,0,34,8,3,5,4,0,17,0,0,6,0,0,6,0,0,0,0,0,0,246,22,49,9,7,333,16,0,0,0,0,15,11,0,0,0,0,13,15,0,4,0,0,27,21,0,0,0,0,26,19,0,3,0,0,22,27,0,0,0,0,31,16,0,4,6,0,21,21,3,4,3,0,29,15,0,0,4,0,27,21,0,3,3,0,32,11,0,5,5,0,19,3,0,0,3,0,10,3,0,0,0,0,4,215,7,25,24,4,275,26,0,4,0,0,39,6,0,0,3,5,18,499,28,78,43,13,658,22,0,0,0,0,22,67,0,0,0,0,71,88,3,6,0,0,104,70,6,13,0,0,85,80,3,19,0
205051103,7,0,0,198,164,3,4,0,5,173,144,11,8,4,0,164,162,11,11,0,0,185,203,14,10,3,3,230,201,16,11,0,0,231,168,13,6,4,0,188,118,6,10,0,0,135,30,4,0,0,0,41,5,0,0,0,0,9,0,4,0,0,0,3,1581,76,70,13,10,1758,241,0,0,0,0,243,171,0,0,0,0,171,161,3,15,0,0,184,215,5,13,5,0,234,240,8,25,4,0,271,197,7,10,0,8,215,213,9,10,3,0,235,218,7,10,0,0,241,189,4,17,5,0,213,190,4,11,4,5,217,80,4,14,3,0,98,19,0,0,0,0,24,4,0,0,0,0,9,2142,47,129,27,14,2360,307,8,15,8,0,335,56,0,7,5,4,69,4081,127,221,47,41,4520,143,0,0,0,0,146,323,0,10,0,4,340,412,12,17,0,3,443,386,18,15,0,3,424,360,26,26,6
205051104,0,0,0,21,26,0,0,0,0,29,21,6,5,0,0,30,32,4,6,0,0,39,26,0,6,6,0,40,40,4,11,0,3,62,33,5,6,0,0,48,17,0,9,10,0,35,11,0,3,0,0,20,0,0,6,9,0,11,0,0,3,0,0,4,258,21,50,24,11,366,31,0,0,0,0,30,26,0,0,0,0,26,27,5,0,3,0,35,37,0,4,0,0,42,29,0,0,4,0,28,23,0,7,0,0,36,38,0,5,0,0,46,33,0,6,0,0,49,41,0,8,3,0,58,57,0,10,3,0,70,21,9,11,4,0,42,9,0,6,0,0,16,0,0,4,5,0,14,372,21,62,19,5,482,33,0,9,6,3,52,9,0,0,0,0,16,670,46,123,49,24,905,20,0,0,0,0,16,51,0,0,0,0,54,58,0,9,0,0,71,75,10,5,0,0,88,57,18,10,0
206011106,15,0,0,125,103,5,7,0,0,119,52,14,16,0,0,81,50,14,15,0,0,80,32,9,7,0,0,53,44,3,0,0,0,48,22,5,14,0,0,41,15,4,0,0,0,26,10,0,0,0,0,12,0,0,0,0,0,5,0,0,0,0,0,0,485,62,77,9,0,633,69,0,0,0,0,75,107,4,5,0,0,112,95,0,12,0,0,109,85,6,21,0,4,106,64,9,18,0,0,99,67,6,18,0,0,99,38,5,10,0,0,57,59,12,14,3,0,92,42,5,9,0,0,57,19,3,12,4,0,46,7,0,3,0,0,17,3,0,4,0,0,8,0,0,3,0,0,4,678,52,124,22,4,877,52,4,5,0,0,74,17,0,3,0,4,23,1226,125,213,28,8,1602,4,0,0,0,0,4,96,0,0,0,0,96,219,11,29,0,0,262,222,37,30,0,0,290,144,52,41,0
206011107,7,0,0,67,59,3,8,0,0,75,21,0,12,0,0,39,24,9,8,0,0,35,25,0,13,0,0,36,28,7,9,0,0,48,17,3,0,0,0,28,15,0,0,0,0,18,5,0,0,0,0,7,3,0,0,0,0,5,0,0,0,0,0,0,272,37,63,6,0,377,26,0,0,0,0,23,73,0,11,0,0,86,40,0,15,0,0,57,49,3,11,0,0,67,38,6,15,0,0,54,42,3,19,0,0,61,53,8,12,0,0,75,28,4,6,5,0,34,29,3,3,0,0,43,23,6,7,0,0,36,9,0,7,0,0,19,4,0,3,0,0,9,0,0,0,0,0,0,419,32,109,5,3,570,39,0,3,0,0,49,14,0,0,0,3,16,744,64,181,17,3,1006,4,0,0,0,0,4,33,0,6,0,0,44,93,6,10,0,0,114,99,12,21,0,0,132,64,14,23,0
206011109,0,0,0,38,42,0,5,0,0,46,34,3,9,0,0,43,28,0,7,0,0,32,24,3,3,0,0,31,34,0,3,0,0,39,15,4,0,0,0,20,10,3,0,0,0,21,0,0,4,0,0,6,4,0,0,0,0,3,0,0,0,0,0,0,265,18,23,3,0,308,38,0,3,0,0,42,39,0,4,0,0,45,32,0,3,0,0,32,39,0,4,4,0,48,40,4,4,0,0,50,30,6,5,0,0,39,29,5,9,0,0,45,31,4,11,0,0,42,31,9,9,0,0,40,18,9,6,0,0,28,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,321,31,61,4,0,423,11,3,10,4,0,34,4,0,0,0,0,6,607,52,88,15,4,766,8,0,0,0,0,8,46,0,0,0,0,46,63,9,9,0,0,74,56,11,16,0,0,84,58,12,8,3
206011495,16,0,0,177,131,10,18,0,0,162,83,18,10,0,0,116,75,13,10,0,0,103,75,13,14,0,0,104,59,13,9,0,0,86,74,12,6,0,0,89,45,11,7,0,0,55,17,4,6,0,0,23,3,0,0,0,0,3,0,0,0,0,0,0,814,95,91,11,8,1013,49,0,0,0,0,47,139,0,13,0,0,146,139,0,18,0,0,157,114,13,25,0,0,153,100,6,20,0,6,126,62,8,20,3,0,98,76,9,14,0,0,94,64,6,12,0,0,86,54,0,9,3,0,65,42,0,15,0,0,61,25,0,7,0,0,35,6,0,4,0,0,11,4,0,4,0,0,6,879,41,151,16,3,1097,111,6,7,6,0,130,26,0,0,0,0,31,1827,142,254,31,10,2263,14,0,0,0,0,14,154,4,7,0,0,161,327,18,26,0,4,374,279,39,48,4,0,368,227,48,26,9
206011496,11,0,0,255,216,12,24,4,0,252,158,16,17,0,0,200,145,19,15,0,0,182,121,19,13,0,0,152,123,21,17,0,0,156,95,10,4,0,0,116,74,3,0,0,3,88,27,0,0,0,0,28,7,0,0,0,0,8,0,0,0,0,0,0,1293,117,122,3,5,1538,202,0,0,0,0,210,367,0,3,0,0,372,287,3,19,0,0,300,185,11,37,4,0,232,188,10,28,4,0,228,118,12,22,5,0,158,134,5,20,7,4,172,116,5,12,6,0,135,120,12,7,0,0,139,75,3,10,4,0,91,50,5,4,0,0,61,19,0,5,0,0,21,0,0,0,3,0,4,1851,68,172,36,3,2133,223,0,26,8,0,260,45,6,9,0,5,56,3413,186,320,45,20,3986,30,0,0,0,0,30,231,4,4,0,0,241,521,28,26,0,3,571,503,44,62,0,0,614,409,68,50,0
206011497,7,0,0,205,182,4,6,0,0,196,174,4,12,0,0,196,153,16,15,0,0,180,167,10,11,3,0,194,158,9,9,0,0,182,113,8,9,0,0,133,74,3,3,0,0,86,26,0,0,0,0,29,7,0,0,0,0,8,3,0,0,0,0,3,1344,62,70,12,0,1487,120,0,0,0,0,120,198,0,0,0,0,208,157,3,11,4,0,170,129,6,21,0,0,153,170,5,25,0,0,211,173,4,6,3,0,194,176,7,21,0,0,201,170,3,11,7,0,187,138,15,13,3,0,170,106,4,3,0,0,115,39,6,6,0,0,47,14,3,3,0,0,19,8,0,0,0,0,13,1602,63,126,22,0,1809,185,8,16,4,4,216,51,0,5,0,0,57,3181,131,213,36,5,3567,13,0,0,0,0,13,167,3,6,0,0,174,370,3,17,0,0,388,382,18,30,0,0,442,341,39,32,0
206011498,3,0,0,80,78,0,7,0,0,88,49,7,5,0,0,60,62,3,8,0,0,66,52,9,4,0,0,62,62,3,0,0,0,64,58,0,9,0,0,73,36,0,0,0,0,37,13,0,0,0,0,12,0,0,0,0,0,3,0,0,0,0,0,0,513,26,40,0,0,586,52,0,3,0,0,57,66,0,0,0,0,66,33,0,9,0,0,43,62,0,9,0,0,68,72,6,11,0,0,88,61,8,10,0,0,81,66,3,17,0,0,85,57,4,7,0,0,67,55,3,10,0,0,67,46,5,0,0,0,52,23,0,5,4,0,32,8,3,0,0,0,11,3,0,0,0,0,4,603,31,87,11,4,727,59,6,13,0,0,77,17,0,0,0,0,20,1181,60,146,16,7,1410,6,0,0,0,0,6,49,0,4,0,0,60,125,3,14,0,0,147,116,6,20,0,0,152,100,15,14,0
206021110,3,0,0,142,117,8,3,3,0,129,102,13,5,0,0,128,73,11,8,0,0,91,74,11,7,0,0,100,80,24,13,0,0,115,54,8,9,0,0,62,36,8,5,0,0,48,12,3,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,752,81,56,9,0,905,104,0,0,0,0,103,137,0,13,0,0,149,82,0,8,0,0,93,87,4,10,0,0,102,68,10,15,0,0,94,61,10,16,0,0,93,83,8,21,0,0,116,68,10,18,0,0,97,53,13,12,0,0,82,51,8,14,0,0,70,18,5,4,0,0,25,10,5,3,6,0,19,0,5,0,0,0,5,829,65,133,11,5,1038,96,4,9,3,0,110,17,0,3,0,5,29,1689,151,202,27,10,2080,34,0,0,0,0,34,170,4,0,0,0,176,334,5,8,0,0,354,331,17,16,3,0,374,312,42,20,0
206021112,11,0,0,168,144,9,20,0,0,173,110,8,8,4,0,121,122,9,16,0,0,146,100,12,16,0,0,130,111,12,5,0,0,130,110,8,6,0,0,122,65,5,3,0,0,74,30,5,3,0,0,37,3,5,0,0,0,5,0,0,0,0,0,0,1001,82,85,5,3,1179,84,0,4,0,0,88,147,4,4,0,0,153,148,0,13,0,0,165,118,4,28,0,0,154,126,9,30,0,0,173,120,8,29,6,0,157,127,12,24,3,0,163,122,7,32,3,0,167,102,8,21,4,0,134,76,9,11,3,0,93,49,6,12,0,0,66,8,3,4,0,0,14,7,0,0,0,0,9,1238,69,205,30,9,1542,127,3,13,0,3,156,29,0,0,0,4,38,2394,155,310,35,13,2912,21,0,0,0,0,21,147,8,3,0,0,156,312,17,22,0,0,349,344,48,52,0,0,448,254,49,35,3
206021499,8,0,0,120,127,9,19,0,0,159,91,12,9,0,0,106,69,9,15,0,0,90,83,12,11,0,0,110,74,13,9,0,0,100,60,6,6,0,0,76,22,5,4,0,0,23,15,4,4,0,0,22,0,0,0,0,0,3,0,0,0,0,0,0,713,70,81,6,0,868,87,0,0,0,0,87,126,0,3,0,0,128,95,0,14,0,0,110,81,9,17,0,0,112,87,4,21,0,0,111,78,0,22,3,0,109,47,7,20,0,0,86,65,13,28,5,0,105,64,11,16,5,0,90,58,0,11,0,0,81,17,4,12,0,0,30,13,0,0,3,0,20,0,0,0,3,0,3,822,54,175,15,4,1070,96,0,22,4,0,121,14,3,0,0,6,23,1645,124,278,26,8,2081,15,0,0,0,0,15,97,0,3,0,0,99,224,9,12,0,0,250,247,31,33,0,0,319,172,28,22,4
206021500,11,0,0,126,113,11,15,0,0,137,64,9,11,0,0,82,56,14,16,0,0,89,62,8,15,0,0,81,66,14,18,0,0,93,52,3,9,0,0,59,32,0,6,0,0,38,11,0,4,0,0,12,9,0,5,0,0,7,0,0,0,0,0,0,622,54,99,5,0,786,61,0,0,0,0,63,142,0,4,0,0,146,114,0,18,0,0,126,74,4,13,5,0,96,70,5,18,0,0,95,51,11,21,0,0,83,65,12,15,3,3,91,61,10,13,0,0,86,37,3,13,0,0,53,44,0,8,0,0,58,18,0,12,0,0,28,5,0,3,0,0,10,0,0,0,0,0,6,736,46,140,12,4,940,98,0,23,0,0,122,20,0,0,0,3,21,1471,109,265,23,7,1869,6,0,0,0,0,8,104,0,3,0,0,104,215,9,19,0,0,237,220,25,35,5,0,280,121,22,27,0
206031113,5,0,0,89,59,5,10,0,0,77,40,6,3,0,0,55,36,13,6,0,0,61,61,8,13,0,0,85,43,5,9,0,0,60,29,12,0,0,0,43,19,4,3,0,0,27,12,0,4,0,0,15,5,0,0,0,0,3,0,0,0,0,0,0,430,62,58,11,0,557,89,0,0,0,0,89,103,0,5,0,0,109,71,0,8,0,0,82,52,0,15,0,0,69,60,7,15,5,0,80,66,10,12,4,0,97,56,8,14,0,0,73,46,10,7,0,0,63,41,10,11,0,0,64,45,5,5,0,0,54,17,0,5,0,3,28,8,0,4,0,0,10,0,0,0,0,0,0,655,52,93,19,3,815,73,4,12,0,0,89,6,0,0,0,0,14,1166,115,160,26,5,1476,9,0,0,0,0,6,74,0,0,0,0,80,135,6,12,0,0,160,132,25,20,4,0,183,101,26,13,3
206031115,0,5,0,97,79,4,3,0,0,84,90,0,3,0,0,105,63,3,7,0,0,82,72,6,7,0,0,87,76,0,7,0,0,80,50,0,0,0,0,48,37,3,3,5,0,49,14,0,0,0,0,14,4,0,0,0,0,7,0,0,0,0,0,0,623,31,30,9,0,694,89,0,0,0,0,91,86,0,3,0,0,90,48,0,5,0,0,47,65,0,6,0,0,70,82,0,7,0,0,82,57,3,9,0,0,70,60,4,3,0,0,67,62,3,9,0,0,67,48,7,0,0,0,57,32,0,6,0,0,39,21,0,0,0,0,26,13,0,0,0,0,16,0,0,0,0,0,0,649,24,51,0,8,730,82,0,7,0,0,88,18,0,0,0,0,25,1374,50,94,8,6,1534,12,0,0,0,0,12,81,0,0,0,0,89,158,6,5,0,0,173,194,15,16,0,0,226,203,15,11,3
206031116,6,0,0,277,262,7,9,0,0,280,205,14,5,0,0,224,202,10,6,3,0,222,232,21,11,5,0,264,210,18,6,3,0,240,197,16,12,5,0,234,85,14,11,0,0,111,18,0,0,0,0,24,8,0,0,0,0,6,0,0,0,0,0,0,1843,109,84,13,3,2045,250,0,0,0,0,249,340,0,12,0,0,352,221,0,16,5,0,240,199,3,18,3,0,228,168,13,27,4,0,218,191,10,11,9,0,218,186,17,27,0,0,228,187,13,12,0,0,212,144,8,13,0,0,174,119,5,3,5,0,136,54,4,14,7,0,73,15,5,3,0,0,29,5,0,0,0,0,4,2077,83,164,28,3,2359,288,7,27,0,4,327,50,0,4,4,5,65,4251,200,279,47,19,4794,25,0,0,0,0,25,257,4,3,0,0,267,493,22,17,3,0,532,517,28,20,3,0,570,433,54,25,3
206031501,0,0,0,119,81,0,10,0,0,86,61,9,7,0,0,77,87,5,10,0,0,104,83,11,8,0,0,103,90,15,9,0,0,122,61,6,6,0,0,79,26,3,0,0,0,35,7,0,0,0,0,13,0,0,0,0,0,8,0,0,0,0,0,0,696,57,56,6,0,817,161,0,0,3,0,165,126,0,4,0,0,131,64,3,8,0,0,73,73,0,7,4,0,86,82,5,5,12,0,102,84,10,11,3,0,115,91,11,15,3,0,119,94,14,16,8,0,134,76,17,14,6,0,107,53,10,4,5,0,68,37,3,4,0,0,43,7,3,3,0,0,18,3,0,0,0,0,8,952,86,99,37,4,1164,102,4,13,0,3,127,26,0,0,3,3,34,1775,147,171,46,9,2149,15,0,0,0,0,18,124,0,10,0,0,133,214,4,3,0,0,228,185,18,15,0,0,220,141,45,18,0
206031502,9,0,0,149,148,5,5,0,0,158,80,8,7,0,0,104,85,18,7,0,0,110,96,14,4,4,0,119,110,10,7,3,0,129,88,12,11,0,0,102,41,4,0,0,0,51,15,3,0,0,0,24,3,3,0,0,0,3,5,0,0,0,0,5,862,77,53,10,4,1007,110,0,0,0,0,108,141,0,0,0,0,147,76,0,13,0,0,92,97,0,20,0,0,124,86,11,6,6,0,109,77,6,20,5,0,111,93,10,8,4,0,120,83,13,7,3,0,111,55,7,16,5,0,83,53,7,12,7,0,74,35,3,12,0,0,44,4,4,4,0,0,11,0,0,0,0,0,0,913,70,115,26,3,1128,129,4,17,8,5,152,21,0,3,3,4,27,1921,157,186,46,6,2314,17,0,0,0,0,16,135,0,4,0,0,136,253,9,17,0,0,282,244,38,22,0,0,303,152,48,19,0
206041117,9,0,0,781,872,13,12,0,0,900,727,21,11,5,0,757,601,22,10,0,0,629,538,10,6,0,0,566,509,15,14,0,3,550,407,13,13,0,0,437,228,8,9,0,0,244,75,5,0,0,0,78,15,0,3,0,0,24,0,0,0,0,0,3,4954,120,88,13,9,5189,151,0,0,0,0,158,568,0,10,5,0,582,452,4,17,0,0,478,485,6,15,0,0,516,482,10,17,0,0,506,430,9,14,5,4,461,309,8,21,0,0,343,273,18,20,5,0,305,251,10,3,6,0,275,197,0,3,5,0,212,90,9,4,0,0,104,53,0,4,0,0,58,12,5,0,0,0,18,3751,78,147,33,8,4022,519,3,10,3,9,552,91,8,3,0,12,108,9318,214,253,53,39,9874,19,0,0,0,0,23,396,4,10,0,0,412,1329,20,27,4,0,1376,1611,60,39,0,8,1713,1450,82,28,8
206041118,11,0,0,4160,4883,17,7,0,4,4908,4942,38,13,3,0,5000,3874,37,26,3,3,3940,3091,19,18,0,8,3140,2258,19,18,4,3,2300,1374,16,8,0,4,1401,654,6,3,0,0,668,155,9,0,0,0,160,33,3,0,5,0,35,3,0,0,0,0,3,27004,177,105,21,24,27324,154,0,0,0,0,154,668,4,15,0,0,690,646,11,14,5,0,679,967,15,27,10,0,1013,1371,19,23,5,4,1414,1099,19,8,9,0,1131,639,18,15,9,0,676,428,5,11,3,5,459,277,17,11,8,3,308,222,3,8,9,0,239,80,9,6,4,0,94,26,4,0,4,0,29,13,0,0,0,4,10,6583,115,136,55,18,6907,2351,19,18,12,22,2423,401,14,8,15,35,490,36341,317,269,110,100,37144,84,0,0,0,0,82,3363,0,3,0,0,3369,8834,30,31,5,3,8905,11482,84,37,4,5,11619,13218,182,44,11
206041119,4,0,0,1052,1161,3,7,4,0,1173,942,13,12,6,0,970,834,13,8,0,0,852,780,19,19,0,0,811,683,9,11,0,0,704,547,10,14,0,0,576,309,6,6,3,0,332,105,7,5,0,0,112,30,3,0,0,0,34,9,0,0,0,0,7,6776,77,83,6,8,6957,71,0,0,0,0,72,326,0,0,0,0,330,354,0,3,0,0,356,425,5,4,0,0,431,602,4,14,0,0,621,440,4,17,0,5,467,319,6,10,8,0,346,264,8,11,3,0,292,237,4,13,0,0,258,266,13,11,0,0,297,131,6,10,0,0,151,51,3,3,0,0,60,12,4,4,0,0,23,3506,56,106,12,4,3701,859,4,11,0,0,879,87,3,0,0,9,98,11228,147,208,28,29,11629,29,0,0,0,0,29,539,0,0,0,0,544,1782,7,15,0,4,1802,2144,17,15,4,4,2179,1933,39,23,8
206041120,0,0,0,59,50,3,0,0,0,51,40,0,4,0,0,45,34,0,0,0,0,34,24,0,0,0,0,26,27,0,0,0,0,28,39,0,0,0,0,39,12,0,0,0,0,12,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,312,4,8,0,0,322,26,0,0,0,0,26,50,0,0,0,0,50,15,0,0,0,0,15,15,5,0,0,0,16,31,0,0,0,0,33,19,0,4,0,0,24,20,0,0,0,0,20,17,0,0,0,0,17,15,0,0,0,0,15,17,0,0,0,0,20,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,214,6,3,4,0,232,48,0,3,0,5,50,6,0,0,0,0,6,582,5,20,4,4,613,5,0,0,0,0,5,54,0,5,0,0,60,102,0,0,0,0,102,106,3,3,0,0,110,103,3,5,0
