POW_SA2_CODE_2021,AGFF_Bf_91,AGFF_91_95,AGFF_96_00,AGFF_01_05,AGFF_06_10,AGFF_11_15,AGFF_16_20,AGFF_2021,AGFF_NS,AGFF_Tot,Min_Bf_91,Min_91_95,Min_96_00,Min_01_05,Min_06_10,Min_11_15,Min_16_20,Min_2021,Min_NS,Min_Tot,Mnf_Bf_91,Mnf_91_95,Mnf_96_00,Mnf_01_05,Mnf_06_10,Mnf_11_15,Mnf_16_20,Mnf_2021,Mnf_NS,Mnf_Tot,EGWWS_Bf_91,EGWWS_91_95,EGWWS_96_00,EGWWS_01_05,EGWWS_06_10,EGWWS_11_15,EGWWS_16_20,EGWWS_2021,EGWWS_NS,EGWWS_Tot,Const_Bf_91,Const_91_95,Const_96_00,Const_01_05,Const_06_10,Const_11_15,Const_16_20,Const_2021,Const_NS,Const_Tot,WST_Bf_91,WST_91_95,WST_96_00,WST_01_05,WST_06_10,WST_11_15,WST_16_20,WST_2021,WST_NS,WST_Tot,RetT_Bf_91,RetT_91_95,RetT_96_00,RetT_01_05,RetT_06_10,RetT_11_15,RetT_16_20,RetT_2021,RetT_NS,RetT_Tot,AcFd_Bf_91,AcFd_91_95,AcFd_96_00,AcFd_01_05,AcFd_06_10,AcFd_11_15,AcFd_16_20,AcFd_2021,AcFd_NS,AcFd_Tot,TPW_Bf_91,TPW_91_95,TPW_96_00,TPW_01_05,TPW_06_10,TPW_11_15,TPW_16_20,TPW_2021,TPW_NS,TPW_Tot,IMT_Bf_91,IMT_91_95,IMT_96_00,IMT_01_05,IMT_06_10,IMT_11_15,IMT_16_20,IMT_2021,IMT_NS,IMT_Tot,FinIns_Bf_91,FinIns_91_95,FinIns_96_00,FinIns_01_05,FinIns_06_10,FinIns_11_15,FinIns_16_20,FinIns_2021,FinIns_NS,FinIns_Tot,RHRE_Bf_91,RHRE_91_95,RHRE_96_00,RHRE_01_05,RHRE_06_10,RHRE_11_15,RHRE_16_20,RHRE_2021,RHRE_NS,RHRE_Tot,ProSTS_Bf_91,ProSTS_91_95,ProSTS_96_00,ProSTS_01_05,ProSTS_06_10,ProSTS_11_15,ProSTS_16_20,ProSTS_2021,ProSTS_NS,ProSTS_Tot,AdSup_Bf_91,AdSup_91_95,AdSup_96_00,AdSup_01_05,AdSup_06_10,AdSup_11_15,AdSup_16_20,AdSup_2021,AdSup_NS,AdSup_Tot,PubAS_Bf_91,PubAS_91_95,PubAS_96_00,PubAS_01_05,PubAS_06_10,PubAS_11_15,PubAS_16_20,PubAS_2021,PubAS_NS,PubAS_Tot,EducTraining_Bf_91,EducTraining_91_95,EducTraining_96_00,EducTraining_01_05,EducTraining_06_10,EducTraining_11_15,EducTraining_16_20,EducTraining_2021,EducTraining_NS,EducTraining_Tot,HlthCareSocAssist_Bf_91,HlthCareSocAssist_91_95,HlthCareSocAssist_96_00,HlthCareSocAssist_01_05,HlthCareSocAssist_06_10,HlthCareSocAssist_11_15,HlthCareSocAssist_16_20,HlthCareSocAssist_2021,HlthCareSocAssist_NS,HlthCareSocAssist_Tot,ArtsRecreation_Bf_91,ArtsRecreation_91_95,ArtsRecreation_96_00,ArtsRecreation_01_05,ArtsRecreation_06_10,ArtsRecreation_11_15,ArtsRecreation_16_20,ArtsRecreation_2021,ArtsRecreation_NS,ArtsRecreation_Tot,OthServices_Bf_91,OthServices_91_95,OthServices_96_00,OthServices_01_05,OthServices_06_10,OthServices_11_15,OthServices_16_20,OthServices_2021,OthServices_NS,OthServices_Tot,ID_NS_Bf_91,ID_NS_91_95,ID_NS_96_00,ID_NS_01_05,ID_NS_06_10,ID_NS_11_15,ID_NS_16_20,ID_NS_2021,ID_NS_NS,ID_NS_Tot
202011024,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,12,0,0,0,0,0,0,0,0,0,0,4,0,0,3,3,0,3,0,0,14,0,0,0,0,0,0,4,0,0,4,0,0,0,0,6,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,6,0,0,0,5,0,0,0,0,10,0,0,0,6,3,0,0,0,0,10,4,0,7,3,7,3,4,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,8
202011025,5,0,0,0,0,4,3,0,0,13,4,3,0,0,0,0,0,0,0,10,3,0,0,4,8,14,7,0,0,43,4,0,3,0,4,0,0,0,0,11,6,0,0,0,3,3,0,0,0,17,0,0,0,0,0,0,0,0,0,8,12,0,3,12,16,15,14,0,0,65,4,0,0,3,8,6,3,0,0,25,4,0,6,0,8,3,7,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,8,0,0,16,3,0,0,0,0,4,4,0,0,11,0,0,0,3,0,0,0,0,0,11,3,0,4,7,12,5,4,0,0,27,4,5,3,4,10,13,8,0,0,42,6,0,0,0,0,0,0,0,0,8,0,0,3,0,3,3,0,0,0,15,0,0,0,0,5,3,4,0,0,20
202021026,6,3,0,3,20,17,11,0,0,61,0,0,0,0,0,0,0,0,0,0,16,9,6,19,146,98,115,0,11,419,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,6,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,5,0,0,0,0,0,6,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,5,3,0,0,0,11,4,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,3,0,0,0,10,3,5,0,0,23
202021027,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,55,12,18,25,53,28,56,0,4,251,0,0,0,0,0,0,0,0,0,0,10,0,4,4,4,0,0,0,5,32,4,0,5,0,0,0,0,0,0,11,12,5,3,10,3,5,3,0,0,52,10,0,4,8,7,6,16,0,3,58,8,0,5,0,0,0,0,0,0,15,4,0,0,0,0,0,0,0,0,10,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,6,0,3,0,0,3,0,0,0,26,9,0,4,0,4,0,6,0,4,21,31,6,12,9,7,9,3,0,0,76,17,0,0,0,3,5,0,0,0,39,44,7,11,13,23,10,10,0,7,121,9,0,0,0,0,0,4,0,0,23,9,3,3,0,0,0,0,0,0,18,16,4,5,8,11,7,5,0,0,51
202021028,13,0,0,0,0,4,0,0,0,27,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,11,0,6,0,4,4,0,0,0,20,0,0,0,0,0,0,0,0,0,0,9,4,0,4,4,3,0,0,0,22,6,0,3,4,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,3,0,4,0,0,0,21,3,0,5,6,0,6,0,0,0,16,7,0,0,0,0,0,0,0,0,6,16,0,4,0,0,0,0,0,0,24,8,0,0,4,3,0,0,0,0,22,4,0,0,0,0,0,0,0,0,11,4,0,0,0,0,0,0,0,0,3,3,0,0,4,0,0,0,0,0,12
202021029,6,0,7,0,0,5,4,0,0,20,0,5,0,7,0,0,7,0,0,29,13,0,0,0,0,5,4,0,0,22,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,12,0,0,0,0,0,0,0,0,0,7,10,0,0,0,8,5,0,0,0,19,4,0,0,0,9,4,3,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,3,0,0,0,22,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
202021030,4,0,0,0,4,0,5,0,0,12,0,0,0,0,0,0,0,0,0,0,18,4,6,9,7,22,87,0,3,155,3,0,0,0,0,0,0,0,0,4,20,0,7,5,4,4,8,0,0,50,6,0,3,4,0,0,3,0,0,15,24,3,8,10,25,5,8,0,0,79,19,0,6,9,20,8,13,0,0,74,11,0,3,0,7,0,0,0,0,26,3,0,0,0,4,0,0,0,0,12,4,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,11,3,8,4,9,0,0,0,0,36,4,4,3,5,0,3,11,0,0,31,40,5,9,8,13,15,10,0,0,90,22,0,7,4,14,7,3,0,0,57,44,3,3,5,24,30,19,0,3,137,7,0,3,0,3,4,0,0,0,24,9,0,0,0,5,6,0,0,0,14,10,0,0,5,4,0,7,0,0,31
202021031,11,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,6,0,8,4,3,7,0,0,0,35,0,0,0,0,0,0,0,0,0,0,6,0,3,4,6,0,0,0,0,21,0,0,0,0,0,0,5,0,0,4,12,0,0,0,5,3,0,0,4,37,7,4,3,4,17,3,4,0,0,40,4,0,0,0,4,0,0,0,0,10,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,0,0,0,6,0,0,0,0,10,21,6,0,3,6,5,0,0,0,45,5,0,0,0,0,3,0,0,0,10,5,0,3,3,0,0,0,0,0,14,17,4,5,5,3,0,0,0,0,35,27,3,8,10,19,32,17,0,0,116,3,0,0,6,0,0,0,0,0,5,11,0,0,0,3,3,5,0,0,25,5,0,0,5,0,0,3,0,0,13
202031032,3,0,0,3,6,8,10,0,0,27,10,5,3,5,5,9,8,0,0,50,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,7,0,0,0,4,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,5,0,0,10,0,0,0,0,5,0,0,0,0,7
202031033,20,5,0,0,12,14,28,4,3,91,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,10,4,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,6,8,0,4,3,7,7,6,0,0,26,3,0,6,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,3,0,0,0,13,10,0,0,0,0,0,0,0,0,6,6,0,0,3,7,12,7,0,0,28,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,7,3,3,0,0,11
203011034,4,0,0,0,0,3,6,0,0,19,0,0,0,0,0,0,0,0,0,0,5,0,4,0,14,11,11,0,0,31,0,0,0,0,0,0,0,0,0,0,10,5,5,0,0,9,8,0,0,27,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,9,7,0,0,19,5,0,0,0,0,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,4,0,0,7,12,7,0,0,5,7,0,0,0,26,10,0,0,0,0,0,4,0,0,12,8,4,8,0,15,13,10,0,0,55,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,6,0,0,0,5,0,0,5,0,0,9
203011035,22,4,0,0,13,20,16,0,0,79,3,0,0,0,0,0,0,0,0,3,0,0,0,0,4,4,9,0,0,19,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,5,0,0,0,15,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,15,5,0,0,0,0,4,0,0,0,13,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,12,0,5,0,3,3,0,0,0,22,5,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,11,0,0,0,0,3,3,0,0,0,7
203011036,30,4,3,5,5,4,6,0,0,62,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,3,0,0,0,17,0,0,0,0,0,0,0,0,0,0,4,0,0,4,5,0,7,0,0,14,3,0,0,0,4,5,0,0,0,10,7,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,7,3,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,3,12,0,0,7,5,3,3,0,0,30,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3
203021037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,14,0,0,0,0,0,0,0,0,0,4,14,3,3,4,7,0,8,0,3,37,3,0,0,0,0,0,0,0,0,5,21,3,0,12,32,21,17,0,0,109,25,3,7,16,38,28,45,0,0,154,0,0,0,4,7,3,11,0,0,18,4,0,0,0,0,0,3,0,0,7,7,0,0,0,4,0,0,0,0,7,6,0,0,0,0,5,0,0,0,11,12,3,3,0,8,5,4,0,0,47,6,0,0,0,0,0,6,0,0,21,9,0,0,0,3,0,0,0,0,16,29,3,8,5,17,8,9,0,0,78,74,11,21,26,91,60,60,0,8,353,3,0,0,0,4,0,0,0,0,13,3,0,0,0,16,5,14,0,0,47,4,0,0,0,3,0,9,0,5,21
203021039,7,4,0,6,10,9,14,0,0,48,0,0,0,0,0,0,0,0,0,0,122,32,40,45,100,113,107,0,16,567,21,8,11,8,29,25,24,4,0,124,86,12,18,19,45,61,68,0,7,324,18,8,6,4,11,17,20,0,0,86,108,15,20,36,76,68,102,8,7,434,74,15,25,54,109,152,232,0,9,664,73,6,12,9,30,33,37,0,0,199,21,0,0,8,6,11,9,0,0,56,94,19,18,40,59,53,33,0,6,322,14,5,4,9,10,10,7,0,0,53,128,18,33,43,64,72,77,0,11,445,42,6,19,10,27,32,62,0,7,194,213,38,48,77,122,103,68,0,0,684,136,18,30,34,74,80,65,0,3,448,516,94,131,172,363,292,247,7,23,1851,24,0,3,3,7,10,8,0,0,61,39,3,15,16,48,38,45,0,0,192,51,5,12,24,52,70,62,0,24,298
203021040,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,0,0,4,7,6,7,0,0,30,0,0,0,0,0,0,0,0,0,0,14,0,6,7,5,12,8,0,0,44,4,0,0,0,0,0,0,0,0,3,34,0,0,11,17,16,30,0,0,120,13,3,8,10,31,34,74,0,4,187,5,4,0,0,8,8,17,0,0,39,5,0,0,0,0,0,0,0,0,5,9,3,0,7,6,5,0,0,0,27,7,0,0,10,0,0,0,0,0,17,23,0,7,3,6,17,21,0,0,87,4,0,0,0,11,6,7,0,0,33,3,0,0,0,4,0,0,0,0,11,32,6,5,11,16,18,7,0,4,90,69,14,10,11,41,50,38,0,3,226,0,0,0,4,4,0,0,0,0,6,12,0,0,8,8,16,9,0,0,48,5,0,0,0,7,8,13,0,0,30
203021042,5,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,40,4,10,13,14,31,98,3,0,216,0,0,0,0,0,0,0,0,0,4,22,0,0,10,10,23,14,0,0,80,7,0,0,0,9,0,0,0,0,13,11,3,4,8,14,0,16,0,5,44,3,3,5,7,10,12,25,0,0,67,3,0,0,0,4,0,15,0,0,32,0,0,0,0,0,0,4,0,0,3,3,0,0,0,0,0,0,0,0,6,3,0,0,0,4,0,0,0,0,11,23,4,9,5,12,3,11,0,0,66,7,3,7,3,7,12,17,0,0,58,4,0,0,0,0,8,0,0,0,19,100,25,38,72,123,159,129,3,6,657,92,10,36,39,108,84,82,3,0,453,0,0,0,0,0,0,0,0,0,3,9,0,5,0,4,0,3,0,0,18,0,0,3,0,7,19,9,0,5,45
203021043,23,8,13,12,22,11,11,0,0,92,4,0,3,0,0,0,0,0,0,10,43,6,10,22,74,76,45,0,5,276,0,0,0,0,0,0,0,0,0,6,42,9,14,21,40,59,39,0,0,237,15,8,4,20,28,18,14,0,3,110,33,5,10,22,38,49,70,0,5,223,4,4,6,3,27,22,23,0,4,93,34,4,0,11,24,23,23,0,3,122,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,10,4,0,0,4,5,0,0,0,0,12,16,4,4,4,5,5,5,0,0,47,15,3,4,0,7,12,13,0,0,52,71,15,14,20,24,34,15,3,0,191,12,0,9,0,15,8,10,0,0,49,26,6,3,20,39,20,29,0,0,143,3,0,0,0,0,0,4,0,0,14,7,5,0,4,6,9,5,0,0,36,13,0,8,0,19,24,27,0,9,101
203021044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,10,0,3,6,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,23,0,3,7,19,15,10,0,0,74,3,0,0,0,9,4,11,0,0,33,5,0,0,0,4,0,0,0,0,12,0,0,0,0,3,0,5,0,0,6,0,0,0,0,4,0,0,0,0,4,4,0,0,0,0,0,0,0,0,11,7,0,0,0,3,0,0,0,0,19,3,0,0,0,0,3,3,0,0,13,0,0,0,0,0,6,0,0,0,4,5,0,0,0,3,0,0,0,0,16,28,0,9,7,13,17,37,0,0,110,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,4,0,0,16,0,0,0,0,0,4,3,0,0,15
203021045,0,0,0,0,5,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,27,7,4,3,16,8,13,0,0,76,7,0,0,0,3,3,0,0,0,15,22,3,4,6,13,14,17,0,4,90,14,0,0,0,0,5,3,0,0,26,28,6,0,8,12,12,18,0,0,97,3,0,3,10,21,7,10,0,0,51,14,0,0,0,5,6,11,0,0,38,0,0,0,0,0,0,0,0,0,4,6,0,6,0,0,4,0,0,0,11,4,0,0,0,0,0,0,0,0,4,24,5,9,6,9,11,13,0,0,74,4,0,0,0,0,0,3,0,0,18,8,0,0,0,0,0,0,0,0,8,12,4,0,0,3,6,7,0,3,40,52,13,4,15,41,57,53,0,4,247,6,0,0,0,0,0,0,0,0,9,8,4,4,0,3,19,11,0,0,46,5,0,6,0,6,3,8,0,0,33
203021046,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,12,0,0,0,6,4,5,0,0,22,0,0,0,0,0,0,0,0,0,0,14,0,4,5,8,6,6,0,0,43,11,0,0,0,0,3,0,0,0,15,15,4,3,6,8,4,3,0,0,43,12,0,4,6,10,14,27,0,0,74,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,7,6,0,5,4,4,0,0,0,0,19,3,0,0,0,5,0,0,0,0,11,23,0,4,3,15,8,16,0,0,74,6,0,0,4,6,0,5,0,0,26,8,0,0,0,0,0,3,0,0,15,56,9,4,16,26,11,3,0,0,134,17,4,5,13,13,14,8,0,3,69,10,0,0,0,4,0,0,0,0,15,9,0,0,0,6,10,8,0,5,44,8,3,0,3,9,3,10,0,0,35
203021047,4,0,0,5,11,0,4,0,0,25,0,0,0,0,0,0,0,0,0,0,72,11,16,17,35,44,48,0,4,252,14,0,0,10,17,13,12,0,0,63,55,5,14,12,28,24,26,0,0,160,26,0,0,3,14,6,15,0,0,65,71,17,21,37,46,78,64,0,5,338,18,0,5,3,13,17,9,0,0,72,65,8,10,11,88,57,61,0,5,297,0,0,0,3,8,3,3,0,0,20,5,0,0,3,0,0,0,0,0,8,8,0,0,8,0,5,7,0,0,21,33,11,4,16,31,36,39,0,0,170,18,0,4,3,7,14,20,0,0,67,20,0,3,3,9,6,5,0,0,47,62,5,14,18,26,23,19,0,0,172,138,17,40,58,100,78,69,0,0,497,3,0,0,3,0,0,0,0,0,8,24,9,3,4,15,21,36,0,0,112,43,0,4,7,21,30,24,0,7,133
203021485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,9,0,3,0,8,8,16,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,6,0,0,16,0,0,0,0,0,3,10,0,0,18,0,0,0,0,9,0,4,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,8,0,0,15,0,0,0,0,0,3,11,0,0,16,0,0,0,0,0,0,0,0,0,0,5,0,6,6,7,7,0,0,0,21,19,6,3,10,29,30,36,0,0,135,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,3,0,0,0,6,4,0,0,0,0,3,0,0,0,11
203021486,7,5,0,8,9,6,12,0,0,48,0,0,0,0,0,0,0,0,0,0,50,12,7,12,27,29,35,0,3,167,9,0,0,3,7,0,7,0,0,31,45,6,6,13,12,28,31,0,3,139,41,7,9,11,22,21,27,0,0,125,21,4,5,8,14,20,42,0,0,117,14,0,3,9,23,15,42,0,0,108,15,5,3,3,11,18,7,0,0,55,3,0,0,0,0,4,8,0,0,13,3,0,0,0,5,0,0,0,0,10,3,0,0,0,0,0,0,0,0,11,8,0,4,5,9,4,7,0,0,38,14,0,3,6,5,7,5,0,0,45,29,0,4,0,9,7,0,0,0,47,34,10,7,16,24,26,14,4,0,130,25,11,5,15,28,18,20,0,0,123,6,0,0,0,0,0,0,0,0,9,12,6,3,0,9,10,7,0,0,53,22,8,7,0,11,12,22,0,4,82
203021487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,3,0,8,3,0,0,0,30,0,0,0,0,0,0,0,0,0,0,21,11,12,0,23,25,28,0,0,118,6,0,0,0,0,5,0,0,0,12,53,11,14,23,61,34,45,0,7,246,6,0,6,9,31,35,66,0,0,152,7,0,0,7,19,4,21,0,0,53,0,0,4,0,9,3,3,0,0,18,6,0,0,0,0,0,0,0,0,9,5,0,0,0,0,3,0,0,0,9,5,3,0,4,0,11,6,0,0,41,19,0,0,3,0,10,14,0,0,41,16,0,0,5,4,3,3,0,0,31,23,0,6,0,19,15,7,0,0,71,58,3,6,27,76,89,107,0,3,373,0,0,0,4,0,6,3,0,0,19,7,0,0,5,11,0,10,0,4,36,11,4,5,0,5,7,24,0,3,58
203021488,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,38,4,12,13,30,27,17,0,3,136,0,0,0,0,0,0,0,0,0,0,20,4,0,9,7,18,17,0,0,79,3,0,0,0,9,0,8,0,0,18,11,6,0,9,23,14,19,0,0,75,9,0,3,6,21,26,14,0,0,76,13,0,0,0,10,16,13,0,3,55,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,15,0,0,0,8,7,6,0,0,34,3,0,0,4,3,3,0,0,0,16,16,0,0,3,8,3,6,0,0,39,32,4,10,17,29,36,31,0,0,158,0,0,0,0,3,0,0,0,0,6,9,0,0,0,0,14,4,0,0,34,18,0,0,3,6,7,8,0,0,40
203031048,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,17,0,0,0,6,4,4,0,0,27,0,0,0,0,0,0,0,0,0,0,11,0,0,0,3,10,8,0,3,31,0,0,0,0,0,0,0,0,0,3,23,0,3,7,11,13,10,0,0,69,6,0,4,5,11,9,8,0,0,41,9,0,0,0,0,0,3,0,0,16,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,10,6,0,0,3,0,0,0,0,0,10,11,0,3,3,7,6,4,0,0,33,6,0,0,5,0,0,3,0,0,17,12,0,0,3,0,3,0,0,0,20,23,0,0,6,11,11,6,0,4,62,17,0,4,5,17,12,18,0,0,71,0,3,0,0,0,4,0,0,0,6,7,0,4,0,3,4,0,0,0,18,12,0,0,0,5,4,0,0,0,19
203031049,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,5,0,0,11,0,0,0,0,0,0,0,0,0,0,8,0,0,0,6,4,0,0,0,21,0,0,0,0,0,0,0,0,0,3,9,0,0,0,3,0,0,0,0,18,19,0,4,7,26,54,76,0,5,191,9,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,8,5,4,0,3,0,5,4,0,0,21,4,0,0,3,4,0,0,0,0,9,0,0,0,3,0,0,0,0,0,14,3,0,4,0,0,0,0,0,0,16,19,0,5,5,11,8,4,0,0,52,3,0,4,4,0,0,0,0,0,13,3,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,6,0,0,10
203031051,10,0,0,0,0,0,5,0,0,17,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,9,4,0,0,23,0,0,0,0,0,0,0,0,0,0,15,0,0,0,5,0,9,0,0,26,0,0,0,0,0,0,0,0,0,5,6,0,0,0,3,0,0,0,0,13,6,0,0,4,8,9,13,0,0,48,0,0,0,0,0,0,0,0,0,10,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,4,15,0,6,0,6,0,0,0,0,30,3,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,11,19,0,0,0,3,6,9,0,0,44,0,0,0,0,0,0,0,0,0,4,8,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,14
203031052,7,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,7,6,0,0,3,3,4,0,0,23,0,0,0,0,0,0,0,0,0,0,5,4,0,5,0,0,6,0,0,18,9,0,0,8,9,11,26,0,0,73,3,0,0,0,0,3,3,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,3,4,0,0,21,0,0,0,0,0,0,4,0,0,3,23,0,0,3,4,0,0,0,0,36,12,0,0,0,0,5,0,0,0,23,16,5,4,4,24,13,17,0,0,74,8,0,0,3,0,0,0,0,0,13,4,0,0,0,0,4,0,0,0,6,3,0,0,0,6,0,3,0,0,10
