POW_SA2_CODE_2021,SG_300_399_Mng,SG_300_399_Pro,SG_300_399_TecTW,SG_300_399_CoPSW,SG_300_399_ClAW,SG_300_399_SWks,SG_300_399_MaOpDv,SG_300_399_Lab,SG_300_399_IDNS,SG_300_399_Tot,SG_400_499_Mng,SG_400_499_Pro,SG_400_499_TecTW,SG_400_499_CoPSW,SG_400_499_ClAW,SG_400_499_SWks,SG_400_499_MaOpDv,SG_400_499_Lab,SG_400_499_IDNS,SG_400_499_Tot,SG_500_649_Mng,SG_500_649_Pro,SG_500_649_TecTW,SG_500_649_CoPSW,SG_500_649_ClAW,SG_500_649_SWks,SG_500_649_MaOpDv,SG_500_649_Lab,SG_500_649_IDNS,SG_500_649_Tot,SG_650_799_Mng,SG_650_799_Pro,SG_650_799_TecTW,SG_650_799_CoPSW,SG_650_799_ClAW,SG_650_799_SWks,SG_650_799_MaOpDv,SG_650_799_Lab,SG_650_799_IDNS,SG_650_799_Tot,SG_800_999_Mng,SG_800_999_Pro,SG_800_999_TecTW,SG_800_999_CoPSW,SG_800_999_ClAW,SG_800_999_SWks,SG_800_999_MaOpDv,SG_800_999_Lab,SG_800_999_IDNS,SG_800_999_Tot,SG_1000_1249_Mng,SG_1000_1249_Pro,SG_1000_1249_TecTW,SG_1000_1249_CoPSW,SG_1000_1249_ClAW,SG_1000_1249_SWks,SG_1000_1249_MaOpDv,SG_1000_1249_Lab,SG_1000_1249_IDNS,SG_1000_1249_Tot,SG_1250_1499_Mng,SG_1250_1499_Pro,SG_1250_1499_TecTW,SG_1250_1499_CoPSW,SG_1250_1499_ClAW,SG_1250_1499_SWks,SG_1250_1499_MaOpDv,SG_1250_1499_Lab,SG_1250_1499_IDNS,SG_1250_1499_Tot,SG_1500_1749_Mng,SG_1500_1749_Pro,SG_1500_1749_TecTW,SG_1500_1749_CoPSW,SG_1500_1749_ClAW,SG_1500_1749_SWks,SG_1500_1749_MaOpDv,SG_1500_1749_Lab,SG_1500_1749_IDNS,SG_1500_1749_Tot,SG_1750_1999_Mng,SG_1750_1999_Pro,SG_1750_1999_TecTW,SG_1750_1999_CoPSW,SG_1750_1999_ClAW,SG_1750_1999_SWks,SG_1750_1999_MaOpDv,SG_1750_1999_Lab,SG_1750_1999_IDNS,SG_1750_1999_Tot,SG_2000_2999_Mng,SG_2000_2999_Pro,SG_2000_2999_TecTW,SG_2000_2999_CoPSW,SG_2000_2999_ClAW,SG_2000_2999_SWks,SG_2000_2999_MaOpDv,SG_2000_2999_Lab,SG_2000_2999_IDNS,SG_2000_2999_Tot,SG_3000_3499_Mng,SG_3000_3499_Pro,SG_3000_3499_TecTW,SG_3000_3499_CoPSW,SG_3000_3499_ClAW,SG_3000_3499_SWks,SG_3000_3499_MaOpDv,SG_3000_3499_Lab,SG_3000_3499_IDNS,SG_3000_3499_Tot,SG_3500mo_Mng,SG_3500mo_Pro,SG_3500mo_TecTW,SG_3500mo_CoPSW,SG_3500mo_ClAW,SG_3500mo_SWks,SG_3500mo_MaOpDv,SG_3500mo_Lab,SG_3500mo_IDNS,SG_3500mo_Tot,SG_PINS_Mng,SG_PINS_Pro,SG_PINS_TecTW,SG_PINS_CoPSW,SG_PINS_ClAW,SG_PINS_SWks,SG_PINS_MaOpDv,SG_PINS_Lab,SG_PINS_IDNS,SG_PINS_Tot,SG_Tot_Mng,SG_Tot_Pro,SG_Tot_TecTW,SG_Tot_CoPSW,SG_Tot_ClAW,SG_Tot_SWks,SG_Tot_MaOpDv,SG_Tot_Lab,SG_Tot_IDNS,SG_Tot_Tot,LG_NNI_Mng,LG_NNI_Pro,LG_NNI_TecTW,LG_NNI_CoPSW,LG_NNI_ClAW,LG_NNI_SWks,LG_NNI_MaOpDv,LG_NNI_Lab,LG_NNI_IDNS,LG_NNI_Tot,LG_1_149_Mng,LG_1_149_Pro,LG_1_149_TecTW,LG_1_149_CoPSW,LG_1_149_ClAW,LG_1_149_SWks,LG_1_149_MaOpDv,LG_1_149_Lab,LG_1_149_IDNS,LG_1_149_Tot,LG_150_299_Mng,LG_150_299_Pro,LG_150_299_TecTW,LG_150_299_CoPSW,LG_150_299_ClAW,LG_150_299_SWks,LG_150_299_MaOpDv,LG_150_299_Lab,LG_150_299_IDNS,LG_150_299_Tot,LG_300_399_Mng,LG_300_399_Pro,LG_300_399_TecTW,LG_300_399_CoPSW,LG_300_399_ClAW,LG_300_399_SWks,LG_300_399_MaOpDv,LG_300_399_Lab,LG_300_399_IDNS,LG_300_399_Tot,LG_400_499_Mng,LG_400_499_Pro,LG_400_499_TecTW,LG_400_499_CoPSW,LG_400_499_ClAW,LG_400_499_SWks,LG_400_499_MaOpDv,LG_400_499_Lab,LG_400_499_IDNS,LG_400_499_Tot,LG_500_649_Mng,LG_500_649_Pro,LG_500_649_TecTW,LG_500_649_CoPSW,LG_500_649_ClAW,LG_500_649_SWks,LG_500_649_MaOpDv,LG_500_649_Lab,LG_500_649_IDNS,LG_500_649_Tot
206041118,0,8,0,5,0,0,0,0,0,15,0,3,0,0,11,0,0,0,0,23,0,9,0,8,25,0,0,0,3,42,3,14,4,8,38,0,0,3,0,71,5,40,6,27,85,0,0,3,4,167,23,101,12,89,266,8,0,0,9,516,40,185,21,291,239,12,8,4,19,810,73,272,35,416,191,8,12,7,15,1030,109,377,35,472,161,20,10,12,23,1210,438,699,95,1516,204,15,76,14,36,3084,211,135,14,220,37,0,41,4,7,670,313,143,15,61,37,4,7,3,10,593,4,3,0,7,4,0,0,0,4,28,1216,1989,244,3111,1299,83,152,47,130,8262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
206041119,0,6,0,3,3,0,0,3,0,13,0,10,0,4,15,0,0,3,0,25,0,33,10,11,30,0,0,5,0,83,8,44,0,24,42,0,0,5,0,115,10,88,13,16,63,3,8,6,8,217,34,169,9,30,113,4,14,0,7,388,46,229,29,36,196,0,6,3,10,547,91,481,47,55,277,3,11,3,27,1007,164,538,20,75,217,0,10,0,30,1054,737,966,39,169,284,6,4,0,30,2241,232,150,7,25,35,0,0,0,9,460,394,172,0,17,33,0,0,0,11,627,0,7,0,0,8,0,0,0,5,28,1731,2887,181,469,1324,21,52,31,140,6829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3
206041120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,0,3,0,0,0,0,9,0,0,3,0,0,0,0,0,0,6,0,9,0,0,0,0,0,0,0,11,0,5,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,5,0,6,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206041121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,8,0,4,0,3,0,0,0,0,0,10,0,0,0,3,0,0,0,0,0,8,0,5,0,3,6,0,3,0,0,17,0,9,0,0,0,0,0,0,0,12,0,13,0,0,0,0,0,0,0,14,4,10,0,3,0,0,0,0,0,16,5,11,0,0,0,0,0,0,0,16,3,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,17,73,3,20,10,0,3,0,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
206041124,3,45,7,10,22,0,0,6,7,100,0,44,11,37,43,0,0,17,0,159,3,124,31,68,114,0,3,16,4,358,10,245,49,101,141,0,6,64,0,625,16,477,76,190,227,5,21,69,16,1092,32,1214,119,252,333,6,36,59,13,2079,40,1480,90,143,232,0,20,19,3,2035,53,1737,69,97,107,0,9,7,11,2089,85,1564,34,59,67,0,4,3,4,1826,219,2086,35,47,56,0,0,3,5,2447,72,405,0,5,6,0,0,0,3,486,87,1006,12,0,9,0,0,0,5,1117,0,24,9,8,4,0,0,0,7,55,609,10502,556,1061,1381,17,106,275,71,14577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206041125,0,15,0,11,9,0,0,0,0,37,4,25,0,17,27,0,0,3,0,77,0,53,5,18,42,6,0,7,0,135,3,92,10,26,67,0,5,9,0,213,0,203,26,44,101,0,17,9,0,398,17,569,54,47,179,0,33,0,3,898,16,649,40,27,124,0,7,7,6,877,17,769,24,18,54,0,9,0,4,897,47,647,17,3,24,0,3,0,8,744,103,914,4,14,38,0,0,0,4,1076,25,167,3,3,0,0,0,0,0,199,51,481,3,0,0,0,0,0,3,543,0,11,0,0,3,0,0,0,0,22,291,4617,193,238,691,8,71,34,27,6166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206041127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,3,0,18,0,0,7,6,5,0,0,0,0,16,0,6,14,0,8,0,4,6,0,36,0,0,5,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,4,11,34,19,16,0,3,17,5,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206041503,4,18,0,5,16,0,0,0,0,37,0,19,0,6,12,0,0,0,4,45,4,21,3,8,27,4,0,0,3,67,10,53,6,8,59,0,0,0,0,137,27,97,15,8,155,13,0,5,12,330,56,236,27,23,317,3,0,8,20,686,114,499,50,90,494,9,3,3,31,1295,192,919,57,180,736,6,0,7,53,2151,417,1150,72,113,659,15,4,3,61,2503,1810,2480,66,190,785,19,4,3,97,5455,697,470,7,23,142,3,5,7,14,1356,1054,427,9,17,111,4,3,0,15,1641,14,16,0,4,9,0,0,0,6,41,4401,6424,323,670,3527,78,24,34,316,15796,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,6,0,0,0,0,7,0,0,0,0,7,0,4,0,0,6,0,0,4,0,16
206041504,0,0,0,0,4,0,0,0,0,7,0,6,0,0,4,0,0,0,0,11,0,15,5,3,9,0,0,0,0,31,8,15,3,10,11,0,0,0,0,41,3,40,13,10,32,0,0,0,0,109,15,58,14,14,70,0,0,0,5,176,11,86,20,17,73,3,0,4,3,220,19,170,12,47,89,0,0,4,10,356,41,131,0,29,57,0,0,0,7,268,140,168,0,36,72,0,0,0,9,431,31,28,0,5,4,0,0,0,0,65,57,49,0,0,7,0,0,0,0,121,3,0,0,3,0,0,0,0,0,3,330,781,83,175,436,10,5,11,36,1861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,6,0,0,0,0,3,0,0,0,9,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,10,4,0,0,0,0,9
206041505,0,6,0,0,10,0,0,3,0,20,0,11,0,3,12,0,0,0,0,33,8,27,0,6,47,4,0,4,7,104,10,62,3,11,75,4,0,3,5,166,11,91,9,39,210,6,4,6,5,379,43,207,17,49,448,4,3,3,17,795,71,328,28,40,432,8,14,3,18,938,88,510,33,71,322,5,23,3,22,1074,129,583,27,51,256,12,30,3,17,1107,466,1097,64,127,293,6,79,4,26,2163,217,232,11,27,61,0,22,0,4,584,378,514,11,7,48,5,8,0,5,981,3,6,3,0,12,0,0,0,4,35,1422,3694,202,435,2234,56,195,47,130,8413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
206041506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,0,11,8,0,0,0,4,27,0,12,0,3,11,0,0,0,0,25,0,13,0,5,18,0,0,0,0,40,6,32,6,6,32,0,0,0,0,79,8,39,3,14,35,0,0,0,0,99,7,55,0,20,26,0,0,0,0,114,14,51,0,16,12,0,0,0,0,94,43,83,3,50,23,0,0,0,3,197,13,7,0,8,3,0,0,0,0,32,14,8,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,3,105,307,17,144,161,0,0,3,10,738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6
206041507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,9,0,3,0,0,0,0,12,0,9,4,6,4,3,0,0,0,22,0,0,0,3,0,5,0,0,0,12,0,0,16,0,5,0,0,0,0,27,0,3,6,6,9,0,0,0,0,31,9,15,3,11,0,0,0,0,0,42,3,14,0,3,8,0,0,0,0,25,13,15,3,0,3,0,0,0,0,35,3,0,0,0,0,0,0,0,0,9,6,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,32,65,41,31,34,14,0,3,0,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206041508,0,0,3,6,0,0,0,5,0,21,0,3,4,5,8,3,0,4,0,22,5,4,5,4,3,0,0,6,3,35,4,5,3,6,18,4,0,3,0,48,3,9,0,8,14,0,0,3,0,45,9,21,13,11,30,6,0,4,0,94,24,25,13,17,24,3,0,0,0,104,29,33,15,46,26,4,0,0,3,164,21,39,9,17,7,3,3,7,0,105,53,62,6,51,24,3,0,3,0,210,12,12,6,10,5,0,0,0,0,39,33,18,0,5,4,0,0,0,0,61,0,0,0,0,0,0,0,0,0,4,188,239,85,196,170,26,8,35,20,967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206041509,0,4,0,3,0,0,0,0,0,9,0,3,0,3,4,3,0,0,0,17,7,18,8,4,5,9,0,3,0,46,0,28,3,7,3,8,0,5,0,54,5,27,6,12,18,4,0,8,3,79,14,56,25,8,34,9,0,3,4,149,13,79,29,11,39,7,0,0,5,182,28,92,20,7,36,4,0,0,0,186,27,98,16,13,20,0,0,0,0,172,60,81,0,39,10,0,0,0,0,198,15,8,0,3,0,0,0,0,0,34,28,37,0,4,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,4,199,537,110,114,161,44,9,20,12,1206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206041510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,8,0,5,3,0,0,0,0,18,0,6,0,9,9,0,0,0,0,21,0,7,0,38,9,0,0,0,0,58,0,13,0,59,9,0,0,0,0,82,3,8,0,64,6,0,0,0,0,91,7,9,0,59,3,0,0,0,0,82,20,15,5,71,4,0,0,0,0,110,3,0,0,5,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,7,41,72,11,319,55,0,0,5,0,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206051128,0,10,0,8,0,0,0,0,0,14,0,0,0,4,5,0,0,0,0,13,0,13,0,11,8,0,0,0,0,30,0,13,0,12,7,0,0,0,0,36,3,20,0,13,9,0,0,4,0,48,5,33,6,6,12,0,0,0,0,67,7,77,0,8,11,0,0,0,0,110,0,67,0,8,5,0,0,0,0,85,5,42,0,0,3,0,0,0,0,62,34,63,0,13,12,0,0,0,0,114,3,0,0,0,0,0,0,0,0,9,5,3,0,4,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,76,355,10,106,73,0,0,5,3,626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206051129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,10,0,3,3,9,0,0,0,0,0,13,0,3,0,0,0,0,0,0,0,12,0,9,0,0,0,0,0,0,0,13,0,28,0,0,0,0,0,0,0,31,0,31,0,0,0,0,0,0,0,38,0,17,0,0,0,0,0,0,0,19,3,24,0,0,5,0,0,0,0,33,3,4,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,17,121,7,12,14,0,3,4,3,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206051130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,4,0,0,0,0,13,0,4,0,6,5,0,0,0,0,9,0,9,0,11,4,0,0,0,0,23,0,11,0,6,5,0,0,0,0,28,0,13,0,6,7,0,0,0,0,30,0,24,0,3,0,0,0,0,3,31,0,14,0,0,4,0,0,3,0,31,13,21,0,4,4,0,0,0,0,48,0,3,4,0,0,0,0,0,0,8,10,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,28,104,9,45,36,0,0,14,9,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206051134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,4,5,0,0,0,0,14,0,5,0,13,4,0,0,0,0,20,0,0,0,32,0,0,0,0,0,33,0,6,0,21,0,0,0,0,0,27,3,7,0,25,0,0,0,0,4,34,0,0,0,3,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,28,6,107,5,0,0,0,5,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206051511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,11,0,3,0,4,3,0,0,0,0,19,0,6,5,6,3,0,11,4,0,38,3,10,0,4,11,0,13,4,0,42,0,13,4,12,21,0,24,9,0,81,3,20,6,8,11,0,44,5,0,98,15,21,25,60,9,0,26,13,3,170,8,3,4,7,0,0,0,0,0,27,5,9,0,10,0,0,0,0,0,24,0,0,0,3,0,0,0,0,0,3,44,85,41,117,62,7,113,41,8,516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
206051512,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,3,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,5,0,0,8,0,0,0,0,11,0,10,0,8,8,0,0,0,0,21,0,8,0,15,12,0,0,0,0,44,0,7,5,36,7,0,0,0,0,54,0,6,0,29,0,0,0,0,0,39,10,10,0,37,5,0,0,0,0,64,0,6,0,3,0,0,0,0,0,10,10,0,0,4,0,0,0,0,0,16,0,0,0,3,0,0,0,0,0,3,28,64,8,137,35,5,0,6,5,279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206051513,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,6,0,0,0,6,12,0,14,0,0,5,0,0,0,0,15,0,10,0,6,3,0,0,0,0,23,0,17,0,0,0,0,0,0,0,17,0,12,0,6,3,0,0,0,0,20,0,16,0,12,0,0,0,0,0,26,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,78,5,32,14,0,0,0,4,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,9,0,0,0,7,0,0,0,0,0,9
206051514,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,8,0,4,0,0,0,0,0,0,0,6,0,5,0,5,0,0,0,0,0,11,0,6,0,0,5,0,0,0,0,11,0,13,0,4,9,0,0,0,0,25,10,17,0,0,6,0,0,0,0,34,5,28,0,0,0,0,0,0,0,46,3,33,0,0,4,0,0,0,0,35,13,40,5,0,5,0,0,0,0,59,3,5,0,0,0,0,0,0,0,15,7,12,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,3,40,167,5,23,30,5,0,5,0,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
206061135,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,3,0,0,3,0,7,0,0,0,0,10,0,0,25,0,5,4,0,0,0,15,0,0,29,0,8,0,0,0,0,31,0,0,44,3,7,3,0,0,0,51,0,0,68,13,11,21,0,4,0,54,3,0,97,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,7,0,0,8,16,39,38,16,12,0,177,3,3,303,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,9
206061136,0,7,0,4,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,18,0,7,0,3,3,0,0,6,0,21,0,6,5,0,9,0,3,0,0,26,0,13,3,10,9,0,0,0,0,31,5,25,0,21,7,0,0,0,0,58,7,33,0,41,0,0,0,0,0,87,9,34,0,44,0,0,0,0,4,89,22,31,0,86,0,0,0,0,0,136,3,5,0,10,0,0,0,0,0,14,4,16,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,3,48,182,13,222,29,0,3,6,7,507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4
206061138,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,7,0,9,0,0,3,0,0,0,0,12,0,10,0,0,0,0,0,0,0,13,0,18,0,0,0,0,0,0,0,16,0,5,0,0,0,0,0,0,0,7,3,6,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,9,50,3,13,3,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206061515,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,0,7,0,3,0,0,3,0,0,0,0,5,0,4,0,0,3,0,0,0,0,19,0,25,0,0,0,0,0,0,0,33,0,11,0,0,3,0,0,0,0,19,0,26,0,0,0,0,0,0,0,27,3,22,0,0,0,0,0,0,0,28,3,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,13,110,8,12,21,0,0,0,0,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206061516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,10,0,8,0,0,4,0,0,0,0,14,0,15,3,3,6,0,0,0,0,26,0,22,0,0,3,0,0,0,0,26,0,16,0,0,0,0,0,0,0,21,5,12,0,0,0,0,0,0,0,24,0,18,0,0,0,0,0,0,0,24,0,12,0,0,0,0,0,0,0,14,0,6,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,11,113,5,13,18,6,6,0,4,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
