POW_SA2_CODE_2021,P_Pakistan_E,P_Pakistan_OM_IE,P_Pakistan_OM_UIE,P_Pakistan_CFW,P_Pakistan_ES_NS,P_Pakistan_Tot,P_Philippines_E,P_Philippines_OM_IE,P_Philippines_OM_UIE,P_Philippines_CFW,P_Philippines_ES_NS,P_Philippines_Tot,P_Poland_E,P_Poland_OM_IE,P_Poland_OM_UIE,P_Poland_CFW,P_Poland_ES_NS,P_Poland_Tot,P_Singapore_E,P_Singapore_OM_IE,P_Singapore_OM_UIE,P_Singapore_CFW,P_Singapore_ES_NS,P_Singapore_Tot,P_SthAfrica_E,P_SthAfrica_OM_IE,P_SthAfrica_OM_UIE,P_SthAfrica_CFW,P_SthAfrica_ES_NS,P_SthAfrica_Tot,P_SriLanka_E,P_SriLanka_OM_IE,P_SriLanka_OM_UIE,P_SriLanka_CFW,P_SriLanka_ES_NS,P_SriLanka_Tot,P_Taiwan_E,P_Taiwan_OM_IE,P_Taiwan_OM_UIE,P_Taiwan_CFW,P_Taiwan_ES_NS,P_Taiwan_Tot,P_Thailand_E,P_Thailand_OM_IE,P_Thailand_OM_UIE,P_Thailand_CFW,P_Thailand_ES_NS,P_Thailand_Tot,P_UK_E,P_UK_OM_IE,P_UK_OM_UIE,P_UK_CFW,P_UK_ES_NS,P_UK_Tot,P_USA_E,P_USA_OM_IE,P_USA_OM_UIE,P_USA_CFW,P_USA_ES_NS,P_USA_Tot,P_Vietnam_E,P_Vietnam_OM_IE,P_Vietnam_OM_UIE,P_Vietnam_CFW,P_Vietnam_ES_NS,P_Vietnam_Tot,P_Elsewhere_E,P_Elsewhere_OM_IE,P_Elsewhere_OM_UIE,P_Elsewhere_CFW,P_Elsewhere_ES_NS,P_Elsewhere_Tot,P_COB_NS_E,P_COB_NS_OM_IE,P_COB_NS_OM_UIE,P_COB_NS_CFW,P_COB_NS_ES_NS,P_COB_NS_Tot,P_Tot_E,P_Tot_OM_IE,P_Tot_OM_UIE,P_Tot_CFW,P_Tot_ES_NS,P_Tot_Tot
213051368,70,10,8,0,0,87,422,5,7,5,0,436,24,4,0,0,0,29,46,0,3,0,0,59,81,8,3,0,0,94,115,8,4,3,0,133,15,0,0,0,0,16,124,0,0,0,0,130,360,23,17,5,0,407,44,5,4,0,0,50,166,12,14,4,8,201,1028,44,33,10,6,1129,31,0,0,0,4,36,11229,752,488,138,64,12674
213051464,15,3,9,0,0,26,27,9,7,0,0,40,0,4,0,0,0,5,4,3,6,0,0,9,19,10,14,0,0,38,14,0,4,0,0,20,5,0,0,0,0,4,8,0,0,0,0,5,49,8,15,3,0,73,4,4,0,0,0,7,15,6,8,4,0,23,106,34,28,5,0,172,0,0,0,0,0,3,1182,330,284,64,9,1866
213051466,16,10,11,4,0,39,33,0,3,0,0,41,4,0,0,0,0,3,14,3,4,0,0,21,14,5,8,4,0,26,11,7,5,0,0,19,3,0,3,0,0,8,7,0,0,0,0,3,50,5,8,0,0,67,5,0,0,0,0,5,17,0,0,0,0,16,69,16,22,4,0,107,9,0,0,0,0,9,1338,271,269,74,6,1961
213051467,21,4,7,0,0,40,60,6,3,0,0,73,7,0,0,0,0,11,5,0,0,0,0,5,26,0,4,0,0,26,16,0,0,0,0,20,3,0,0,0,0,3,16,0,4,0,0,19,65,5,10,0,0,81,11,0,0,0,0,12,16,8,5,0,0,33,175,8,22,0,3,220,3,0,0,0,0,11,2158,192,233,31,23,2634
213051468,15,3,4,0,0,19,26,0,5,0,0,34,0,0,0,0,0,4,3,0,0,0,0,3,5,0,0,0,0,5,19,0,3,0,0,31,0,0,0,0,0,0,8,0,3,0,0,12,39,7,3,0,0,53,3,0,0,0,0,5,12,3,0,0,0,12,99,15,23,5,0,140,3,0,4,0,0,11,1570,225,297,54,17,2159
213051579,5,4,0,0,0,8,27,4,5,0,0,31,0,0,0,0,0,0,6,0,0,0,0,6,4,0,0,0,0,4,11,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,24,4,0,0,0,0,9,0,0,0,0,0,4,57,16,5,4,3,83,3,0,0,0,0,0,768,106,124,23,3,1026
213051580,34,9,5,0,0,48,118,3,4,0,0,127,5,0,0,0,0,9,37,5,0,0,0,43,48,8,7,0,0,65,45,6,3,0,0,54,8,3,0,0,0,12,23,0,0,0,0,26,139,9,16,5,0,168,16,0,0,0,0,12,79,12,7,0,0,95,247,43,30,6,0,328,15,0,0,0,0,16,4389,465,288,72,29,5240
213051581,14,3,6,0,0,22,27,4,0,0,0,28,0,0,0,0,0,6,9,0,0,0,0,6,13,0,4,0,0,14,13,0,7,0,0,17,4,0,0,0,0,9,7,0,0,0,0,9,27,5,0,0,0,39,6,0,0,0,0,6,5,0,3,0,0,10,65,6,14,6,0,89,0,0,0,0,3,5,926,119,128,31,10,1205
213051582,15,7,24,0,0,47,18,0,3,0,0,19,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,11,0,3,0,0,18,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,0,0,11,0,0,0,0,0,0,6,0,7,0,0,8,49,14,10,0,3,79,0,0,0,0,0,0,565,130,152,25,10,878
213051583,49,6,20,3,0,83,87,7,14,3,0,115,5,0,0,0,0,5,13,0,0,0,0,18,13,0,0,0,0,13,24,8,19,3,0,48,3,0,0,0,0,6,6,0,3,0,0,6,49,0,9,0,0,58,6,0,0,0,0,3,40,11,9,6,0,53,195,14,36,7,4,256,8,0,0,0,0,11,2999,356,384,74,29,3834
213051584,0,4,4,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,31,3,9,0,0,44,4,0,0,0,0,4,351,114,100,11,9,590
213051585,18,7,17,4,0,44,22,0,0,0,0,22,0,0,0,0,0,0,4,0,0,0,0,4,6,0,0,0,0,6,17,0,4,0,0,28,0,0,0,0,0,0,3,0,0,6,0,9,25,3,4,0,0,30,7,0,0,0,0,7,5,0,5,0,0,12,97,9,17,0,0,125,3,0,0,0,0,5,895,94,162,18,9,1182
213051586,117,20,18,5,5,163,530,4,4,0,0,537,23,0,0,0,0,32,38,0,0,0,0,35,54,0,0,0,0,54,190,11,9,0,0,216,14,0,0,0,0,14,45,0,3,0,0,48,236,0,3,0,0,243,28,0,0,0,0,28,468,28,10,0,0,509,1306,50,33,11,14,1406,45,0,0,0,6,57,11697,616,322,84,77,12792
213051587,21,6,0,0,0,30,34,6,5,0,0,43,0,0,0,0,0,6,5,0,0,0,0,9,3,0,0,0,0,0,15,3,0,0,0,22,0,0,0,0,0,0,7,0,0,0,0,7,17,0,0,0,0,15,0,0,0,0,0,0,17,0,3,0,0,20,126,16,15,0,5,162,4,0,0,0,0,3,1133,158,140,19,10,1464
213051588,46,11,30,0,0,88,47,4,3,0,0,61,3,0,0,0,0,3,16,0,0,0,0,20,18,0,3,0,0,18,23,4,9,0,0,40,5,0,0,0,0,5,3,0,0,0,0,3,37,0,4,0,0,43,4,0,0,0,0,4,16,0,0,0,0,19,165,26,50,5,0,247,4,0,0,0,0,9,1658,183,291,34,24,2193
213051589,5,3,4,0,0,11,19,0,3,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,7,7,0,4,0,0,12,0,0,0,0,0,0,12,0,0,0,0,15,14,0,3,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,54,10,23,3,0,88,0,0,0,0,0,0,580,72,102,20,0,786
213051590,10,0,0,0,0,15,37,0,3,0,0,37,0,0,0,0,0,0,6,0,0,0,0,6,5,0,0,0,0,5,23,0,3,0,0,20,0,0,0,0,0,0,20,0,0,0,0,18,27,4,15,0,0,42,3,0,0,0,0,3,10,3,0,0,0,11,84,3,20,7,0,113,0,0,0,0,0,3,1274,122,162,23,10,1594
214011370,38,0,0,0,0,41,230,3,4,0,0,240,22,0,4,0,0,25,14,0,0,0,0,17,103,16,6,5,0,129,247,16,3,4,0,273,13,5,4,0,0,17,33,4,0,0,0,39,514,85,39,5,4,646,27,7,3,0,0,38,177,7,3,0,0,196,640,71,47,6,3,770,47,3,8,0,3,58,11796,1366,741,132,71,14105
214011371,46,0,0,0,0,50,207,4,7,0,0,222,34,7,4,0,0,41,44,0,0,0,0,43,161,17,0,0,0,177,201,16,3,0,0,220,16,3,3,0,0,16,55,5,3,0,0,62,1022,45,61,5,10,1135,60,4,3,0,0,65,110,10,16,6,0,144,656,40,50,10,16,767,67,0,3,0,6,80,15964,708,807,117,106,17699
214011372,6,0,0,0,0,6,68,0,0,0,0,62,6,0,0,0,0,11,7,0,0,0,0,7,11,0,0,0,0,13,41,5,0,0,0,41,3,0,0,0,0,3,8,0,0,0,0,12,153,11,15,3,0,184,6,0,5,0,0,8,13,0,7,0,0,26,125,18,34,3,0,177,12,0,3,0,0,19,3134,209,324,54,19,3741
214011373,4,0,0,0,0,3,31,0,0,0,0,29,0,0,0,0,0,3,0,0,0,0,0,0,20,4,7,0,0,28,24,0,0,0,0,26,6,0,0,0,0,6,4,0,0,0,0,6,138,36,43,10,0,227,9,3,3,0,0,18,3,0,0,0,0,9,90,20,15,7,0,129,3,0,0,0,0,3,1964,358,398,78,18,2809
214011374,4,0,0,0,0,10,126,0,0,0,0,127,4,0,0,0,0,5,9,4,0,0,0,9,30,3,4,0,0,37,40,0,0,0,0,43,11,0,3,0,0,7,18,0,0,0,0,16,191,40,43,7,0,275,11,3,4,0,0,18,12,4,4,0,0,17,139,19,17,3,6,175,9,5,0,0,0,13,4125,494,546,101,39,5306
214011375,16,0,0,0,0,17,53,0,0,0,0,57,6,0,3,0,0,15,10,6,0,0,0,13,48,3,0,0,0,55,73,0,6,0,0,80,0,0,0,0,0,3,24,0,3,6,0,26,305,50,32,5,4,405,23,5,4,0,0,27,30,3,3,5,0,37,197,31,21,9,0,254,21,9,3,0,0,34,5399,757,510,100,36,6799
214011376,0,0,0,0,0,0,14,0,4,0,0,11,0,0,0,0,0,4,4,0,0,0,0,0,16,8,3,0,0,22,27,4,3,0,0,38,0,0,0,0,0,4,11,0,0,0,0,13,53,19,22,4,0,102,3,0,0,0,0,10,4,0,0,0,0,5,62,3,9,0,3,80,5,0,0,0,0,5,1087,213,243,26,8,1581
214021377,12,0,0,0,0,12,19,0,4,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,17,3,4,0,0,21,8,0,0,0,0,8,0,0,0,0,0,0,3,0,0,0,0,6,134,40,28,4,0,206,11,3,0,0,0,14,0,0,0,0,0,0,74,13,10,0,3,99,23,5,3,5,8,41,2665,444,396,80,60,3648
214021378,0,0,0,0,0,0,19,0,0,0,0,16,4,0,0,0,0,4,5,0,0,0,0,8,7,3,5,0,0,16,16,0,0,0,0,18,5,0,0,0,0,5,21,0,3,0,0,23,141,32,27,4,4,210,14,0,3,0,0,25,3,0,3,0,0,6,103,13,12,8,3,133,23,5,6,4,4,44,2510,396,396,147,63,3516
214021379,10,0,0,0,0,14,92,4,0,0,0,94,10,0,0,0,0,10,5,0,0,0,0,0,39,0,3,0,0,43,33,5,3,0,0,39,0,0,0,0,0,0,11,0,0,0,0,16,479,42,58,7,0,584,27,0,0,0,0,34,18,0,0,0,0,18,157,9,17,5,4,186,44,7,4,6,3,65,7934,639,639,117,63,9396
214021381,0,0,0,0,0,0,14,0,0,0,0,19,7,0,4,0,0,11,4,0,0,0,0,3,21,10,4,0,0,41,21,4,4,0,0,27,3,0,0,0,0,3,7,3,0,0,0,12,221,105,70,15,0,412,18,11,7,0,0,43,13,0,3,0,0,17,85,21,29,6,0,142,12,3,8,0,0,28,2892,746,587,94,29,4344
214021382,0,0,0,0,0,0,16,0,0,0,0,16,0,0,4,0,0,5,0,0,0,0,0,0,12,5,7,0,0,23,14,0,0,0,0,15,0,0,0,0,0,0,3,0,0,0,0,9,152,58,67,13,6,283,6,4,0,0,0,13,7,0,0,0,0,7,53,10,12,0,0,79,16,0,0,0,3,20,1899,550,540,108,23,3118
214021383,0,0,0,0,0,0,24,0,0,0,3,27,3,0,0,0,0,3,5,0,0,0,0,8,11,0,4,0,0,22,18,0,0,0,0,21,3,0,0,0,0,3,17,0,7,0,0,20,155,28,41,7,3,237,13,4,4,0,0,21,6,0,3,0,0,5,80,19,23,5,0,128,46,11,13,5,4,80,3380,713,783,131,127,5137
214021384,5,0,0,0,0,5,64,0,0,0,0,70,9,0,0,0,0,8,7,0,0,0,0,7,16,8,0,0,0,22,22,0,0,0,0,25,0,0,0,0,0,0,15,8,0,0,0,24,342,24,40,3,3,411,9,0,0,0,0,7,16,7,0,0,0,26,138,5,12,0,4,165,71,6,9,3,7,91,5752,573,571,91,109,7091
214021385,14,0,0,0,0,14,128,0,0,0,0,128,7,0,3,0,0,12,3,0,0,0,0,9,38,8,9,0,0,55,43,0,3,0,0,50,33,0,0,0,3,28,70,0,7,0,0,76,290,61,59,11,7,431,9,0,4,0,0,21,61,0,8,6,0,72,431,20,16,10,3,484,31,0,8,3,4,41,6330,827,702,173,57,8083
214021591,4,0,0,0,0,4,77,5,0,0,0,84,5,0,3,0,0,10,7,0,0,0,0,9,35,4,6,0,0,40,35,0,0,0,0,35,4,0,0,0,0,4,16,0,0,0,0,20,415,66,54,4,4,549,25,5,4,0,0,35,19,5,0,3,0,25,143,27,26,4,4,195,29,0,0,0,0,36,5975,745,527,87,44,7389
214021592,4,0,0,0,0,6,90,0,3,0,0,100,5,0,0,0,0,4,9,0,0,0,0,4,43,0,0,0,0,43,37,4,4,0,0,52,3,0,0,0,0,8,24,4,0,0,0,25,471,65,42,9,5,588,30,0,3,0,0,34,25,0,0,0,0,22,175,25,17,4,6,229,33,7,3,0,0,39,5575,600,463,85,56,6765
215011386,21,0,0,0,0,16,50,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0,12,6,0,0,0,0,12,24,0,0,0,0,31,3,0,0,0,0,4,65,8,0,0,0,73,3,0,0,0,0,7,3,0,0,0,0,8,81,3,0,0,0,91,48,0,0,4,3,58,3608,155,166,53,34,4014
215011387,0,0,0,0,0,0,8,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,5,0,0,16,3,0,3,0,0,9,0,0,0,0,0,0,3,0,0,0,0,7,15,5,0,8,0,27,554,185,258,167,30,1190
215011388,6,0,0,0,0,8,74,0,0,0,0,77,0,5,0,0,0,12,0,0,0,0,0,4,24,0,4,0,0,34,20,0,0,0,0,20,0,0,0,0,0,0,17,4,0,0,0,18,88,4,9,5,0,110,15,0,0,0,0,16,5,0,5,0,0,14,97,3,4,0,0,104,89,11,10,3,0,108,7414,487,434,102,89,8524
215011389,0,0,0,0,0,0,6,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,3,10,0,0,0,0,10,16,0,0,5,0,20,0,0,0,0,0,3,0,0,0,0,0,0,27,0,0,0,0,29,7,5,0,4,0,17,598,163,265,173,34,1237
215011390,0,5,0,0,0,5,26,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,10,5,0,0,0,0,5,0,0,0,0,0,0,39,0,0,0,0,39,27,0,7,0,0,39,0,0,0,0,0,0,0,0,0,0,0,10,88,0,0,6,0,98,21,0,0,11,0,30,1899,205,462,207,42,2813
215011391,0,0,0,0,0,0,16,0,0,0,0,16,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,3,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,11,13,0,0,0,0,22,938,144,176,96,23,1373
215011392,6,0,0,0,0,3,70,0,0,0,0,70,0,0,0,0,0,0,3,0,0,0,0,3,6,0,0,0,0,10,10,0,0,0,0,13,73,3,0,0,10,87,7,0,4,0,0,13,49,7,7,4,0,70,6,0,0,0,0,4,0,0,0,0,0,3,72,3,13,0,0,90,38,0,3,0,3,48,3061,200,305,87,69,3713
215011393,0,0,0,0,0,0,10,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,4,0,0,22,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0,9,10,4,6,4,0,21,619,85,283,173,25,1185
215011394,0,0,0,0,0,0,11,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,25,0,0,0,0,29,3,0,0,0,0,5,0,0,0,0,0,0,22,0,0,0,0,29,22,3,6,4,4,43,1762,270,306,179,46,2556
215021395,0,0,0,0,0,0,22,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,0,0,0,0,6,6,0,0,0,0,6,14,0,0,0,0,16,15,0,7,6,0,24,0,0,0,0,0,0,16,0,0,0,0,14,54,0,3,0,5,60,11,4,0,3,7,30,1570,176,217,127,41,2129
215021396,0,0,0,0,0,0,21,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,5,0,0,0,0,5,17,0,0,0,0,18,4,4,0,0,0,7,0,0,0,0,0,0,12,0,0,0,0,9,27,5,0,6,0,33,15,6,0,0,3,15,914,99,120,63,26,1218
215021398,0,0,0,0,0,0,11,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,15,3,0,0,0,0,3,11,0,0,0,0,11,11,0,0,0,0,17,13,0,4,0,0,18,0,0,0,0,0,6,13,0,0,0,0,13,77,3,4,0,0,84,25,6,14,3,4,51,1513,191,259,152,47,2155
215021399,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,19,3,0,0,0,23,7,0,6,0,0,13,20,0,0,0,0,24,0,0,0,0,0,0,9,0,0,0,0,9,24,5,0,3,0,37,14,0,4,0,4,20,1165,115,172,96,21,1565
215021469,9,0,0,0,0,15,128,0,0,0,0,132,0,0,0,0,0,0,6,0,0,0,0,12,40,0,5,0,0,41,25,0,0,0,0,22,18,0,0,0,0,19,19,0,0,0,0,29,192,6,10,4,3,218,17,0,0,0,0,27,45,3,4,5,0,58,218,9,13,0,0,243,116,8,4,3,14,141,11044,745,568,115,128,12598
215021470,3,0,0,0,0,0,47,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,13,11,0,0,0,0,11,10,0,0,0,0,10,12,0,0,0,0,11,64,0,0,0,5,68,0,0,0,0,0,0,20,3,0,0,0,25,63,9,4,0,0,74,39,3,4,0,4,49,3671,222,208,83,57,4231
215031400,0,0,0,0,0,0,23,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,7,5,0,0,0,0,5,3,0,0,0,0,3,3,0,0,0,0,3,22,0,5,0,0,24,5,0,0,0,0,5,0,0,0,0,0,0,11,5,0,0,0,11,25,0,13,9,3,38,1707,292,295,238,54,2593
215031401,0,0,0,0,0,0,30,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0,4,0,0,16,0,6,0,0,0,5,0,0,0,0,0,0,8,0,0,0,0,9,24,3,4,3,3,36,1313,259,338,201,58,2167
215031402,0,0,0,0,0,0,19,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,8,6,0,0,0,18,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,24,4,0,0,0,28,4,0,0,0,0,4,0,0,3,0,0,3,16,0,0,0,0,17,25,5,3,0,3,36,1409,117,125,35,24,1711
215031403,0,0,0,0,0,0,10,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,6,0,0,0,0,6,27,0,0,0,8,36,8,0,0,0,0,8,0,0,0,0,0,0,27,4,0,0,4,41,124,0,0,5,0,131,13,0,0,6,0,18,1067,126,84,82,33,1392
215031404,20,4,0,0,0,17,81,0,0,0,0,81,0,0,0,0,0,0,9,0,0,0,0,9,12,3,0,0,0,15,10,0,0,0,0,13,0,0,0,0,0,0,7,0,0,0,0,7,65,0,8,0,6,72,3,3,0,0,0,3,67,0,3,4,3,75,89,3,0,0,0,91,54,0,6,6,5,74,5497,422,351,79,94,6447
215031405,3,0,0,0,0,8,23,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,25,5,0,0,0,0,5,19,0,0,0,0,21,42,0,0,0,0,41,19,0,0,8,0,25,0,0,0,0,0,0,22,0,0,0,4,24,110,3,0,0,0,112,21,0,4,6,6,45,1563,233,235,205,47,2286
216011406,6,0,0,0,0,6,81,0,0,0,0,85,0,0,0,0,0,0,5,0,0,0,0,5,19,0,0,0,0,20,27,0,0,0,0,24,4,0,0,0,0,4,3,0,0,0,0,3,110,9,12,4,0,133,13,0,0,0,0,15,16,0,7,0,0,30,58,8,4,0,0,69,97,6,6,0,5,109,7485,572,551,120,86,8813
216011407,0,0,0,0,0,0,63,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,5,0,4,0,0,10,9,0,0,0,0,7,7,0,0,0,0,11,41,4,3,7,0,51,0,0,0,0,0,0,4,0,0,0,0,4,28,5,5,0,0,41,49,8,12,5,13,75,3076,301,377,134,84,3967
216011408,0,0,0,0,0,0,9,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,8,0,0,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,14,4,7,4,4,30,466,141,226,100,31,967
216011409,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,3,0,0,0,26,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,8,16,0,0,0,0,17,961,104,147,68,23,1305
216011410,0,0,0,0,0,0,14,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,4,0,0,0,0,3,19,0,6,3,0,32,0,0,0,0,0,3,0,0,0,0,0,0,18,5,0,0,0,23,17,0,3,3,0,23,927,130,204,100,35,1392
216021411,0,0,0,0,0,0,32,0,0,0,0,28,3,0,0,0,0,3,0,0,0,0,0,0,8,0,0,0,0,8,8,0,0,0,0,10,11,0,0,0,0,11,5,0,0,0,0,11,43,0,6,0,0,51,0,0,0,0,0,3,0,0,0,0,0,4,24,0,0,0,0,26,25,0,4,0,3,37,2936,265,165,79,43,3490
216021412,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,7,3,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,8,0,5,5,0,14,336,105,133,82,17,677
216021413,8,5,0,0,0,13,54,4,0,0,0,59,3,0,0,0,0,3,0,0,0,0,0,3,9,3,0,0,0,16,13,0,0,0,0,13,38,0,0,0,0,38,18,0,0,0,0,19,56,8,10,6,0,86,0,0,0,0,0,3,10,0,0,0,0,10,49,5,0,3,0,56,40,12,19,3,4,77,3177,373,526,229,85,4388
216021414,0,0,0,0,0,0,32,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,4,37,4,3,0,5,47,3,0,0,0,0,3,0,0,4,0,0,4,25,8,5,0,0,33,33,0,3,0,0,37,2323,242,198,55,26,2847
216031415,5,0,0,0,0,5,30,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,7,0,0,0,0,15,22,0,3,0,0,24,0,0,0,0,0,0,3,0,3,0,0,6,75,3,3,0,9,86,16,0,0,0,0,14,1518,111,99,25,27,1785
216031416,41,4,0,0,0,49,257,0,0,0,0,264,10,0,0,0,0,8,14,0,0,0,0,14,45,3,0,0,0,46,75,10,4,0,0,86,20,0,0,0,0,27,28,0,4,0,0,33,219,19,17,0,0,258,26,0,0,0,0,27,10,0,5,0,0,15,344,18,17,4,5,388,118,5,4,6,3,134,13190,882,518,127,111,14831
216031418,3,0,0,0,0,3,22,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,8,0,0,0,0,0,0,11,0,0,0,0,14,11,0,5,0,0,22,3,0,0,0,0,6,0,0,0,0,0,0,25,0,4,0,0,33,13,3,0,0,4,27,920,176,195,111,29,1428
216031419,8,0,0,0,0,8,56,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,46,0,0,0,0,49,10,0,0,0,0,17,61,0,9,4,0,79,6,3,0,0,0,8,8,0,0,0,0,8,80,8,5,3,0,93,20,7,6,8,4,46,3125,304,391,188,68,4079
216031593,4,0,0,0,0,6,15,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,5,14,3,3,0,0,25,5,0,0,0,0,5,4,0,0,0,0,4,23,3,0,0,0,32,12,0,0,0,0,9,1401,209,169,30,20,1830
216031594,16,4,3,0,0,19,73,0,6,0,0,83,0,0,0,0,0,0,5,0,0,0,0,5,19,0,0,0,0,21,13,0,0,0,0,18,19,5,0,0,0,25,14,3,5,0,0,19,97,6,5,0,0,106,10,0,0,0,0,10,3,0,0,0,0,9,207,7,10,10,3,240,55,5,6,0,3,65,6215,453,325,115,69,7172
217011420,0,0,0,0,0,0,22,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,7,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,5,46,0,7,7,0,62,0,0,0,0,0,0,0,0,0,0,0,5,17,0,0,0,0,19,28,5,14,8,11,58,1747,219,533,244,72,2815
217011421,3,0,0,0,0,3,22,0,0,0,0,22,4,0,0,0,0,4,3,0,0,0,0,3,25,5,0,0,0,30,8,0,0,0,0,9,4,0,0,0,0,4,4,0,9,0,0,11,99,4,7,0,5,113,15,3,0,0,0,17,4,3,0,0,0,7,47,0,3,0,0,51,47,0,6,6,5,65,4548,255,366,64,81,5315
217011422,0,0,0,0,0,0,43,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,22,0,9,0,0,31,6,0,0,0,0,6,3,0,0,0,0,3,6,0,5,0,0,8,86,4,11,0,0,107,7,0,0,0,0,8,3,0,0,5,0,9,50,6,4,0,3,61,58,0,0,0,0,60,4709,222,307,75,64,5369
217011423,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,12,8,7,0,46,4,0,4,0,0,9,0,0,0,0,0,0,19,0,0,3,0,23,21,3,4,10,8,40,1169,229,611,335,68,2406
