POW_SA2_CODE_2021,AgFF_AgFF_nfd_M,AgFF_AgFF_nfd_F,AgFF_AgFF_nfd_P,AgFF_Agriculture_M,AgFF_Agriculture_F,AgFF_Agriculture_P,AgFF_Aquaculture_M,AgFF_Aquaculture_F,AgFF_Aquaculture_P,AgFF_Forestry_logging_M,AgFF_Forestry_logging_F,AgFF_Forestry_logging_P,AgFF_Fishing_hunt_trap_M,AgFF_Fishing_hunt_trap_F,AgFF_Fishing_hunt_trap_P,AgFF_AgFF_support_Svs_M,AgFF_AgFF_support_Svs_F,AgFF_AgFF_support_Svs_P,AgFF_Tot_M,AgFF_Tot_F,AgFF_Tot_P,Min_Min_nfd_M,Min_Min_nfd_F,Min_Min_nfd_P,Min_Coal_min_M,Min_Coal_min_F,Min_Coal_min_P,Min_Oil_gas_extrac_M,Min_Oil_gas_extrac_F,Min_Oil_gas_extrac_P,Min_Metal_ore_min_M,Min_Metal_ore_min_F,Min_Metal_ore_min_P,Min_NonMet_minral_min_quar_M,Min_NonMet_minral_min_quar_F,Min_NonMet_minral_min_quar_P,Min_Expl_oth_min_supt_Svs_M,Min_Expl_oth_min_supt_Svs_F,Min_Expl_oth_min_supt_Svs_P,Min_Tot_M,Min_Tot_F,Min_Tot_P,Mnf_Mnf_nfd_M,Mnf_Mnf_nfd_F,Mnf_Mnf_nfd_P,Mnf_Food_pdt_mnf_M,Mnf_Food_pdt_mnf_F,Mnf_Food_pdt_mnf_P,Mnf_Beverag_tobac_pdt_mnf_M,Mnf_Beverag_tobac_pdt_mnf_F,Mnf_Beverag_tobac_pdt_mnf_P,Mnf_Tex_leath_clo_footw_mnf_M,Mnf_Tex_leath_clo_footw_mnf_F,Mnf_Tex_leath_clo_footw_mnf_P,Mnf_Wood_pdt_mnf_M,Mnf_Wood_pdt_mnf_F,Mnf_Wood_pdt_mnf_P,Mnf_Pul_pap_cvertd_pap_mnf_M,Mnf_Pul_pap_cvertd_pap_mnf_F,Mnf_Pul_pap_cvertd_pap_mnf_P,Mnf_Print_inc_repdtn_RM_mnf_M,Mnf_Print_inc_repdtn_RM_mnf_F,Mnf_Print_inc_repdtn_RM_mnf_P,Mnf_Petroleum_coal_pdt_mnf_M,Mnf_Petroleum_coal_pdt_mnf_F,Mnf_Petroleum_coal_pdt_mnf_P,Mnf_Bas_che_and_chem_pr_mnf_M,Mnf_Bas_che_and_chem_pr_mnf_F,Mnf_Bas_che_and_chem_pr_mnf_P,Mnf_Polym_pd_rubber_pd_mnf_M,Mnf_Polym_pd_rubber_pd_mnf_F,Mnf_Polym_pd_rubber_pd_mnf_P,Mnf_NonMet_mineral_pdt_mnf_M,Mnf_NonMet_mineral_pdt_mnf_F,Mnf_NonMet_mineral_pdt_mnf_P,Mnf_Pri_met_and_met_pr_mnf_M,Mnf_Pri_met_and_met_pr_mnf_F,Mnf_Pri_met_and_met_pr_mnf_P,Mnf_Fab_metal_pdt_mnf_M,Mnf_Fab_metal_pdt_mnf_F,Mnf_Fab_metal_pdt_mnf_P,Mnf_Transpt_equip_mnf_M,Mnf_Transpt_equip_mnf_F,Mnf_Transpt_equip_mnf_P,Mnf_Machin_and_equip_mnf_M,Mnf_Machin_and_equip_mnf_F,Mnf_Machin_and_equip_mnf_P,Mnf_Furnitur_and_oth_mnf_M,Mnf_Furnitur_and_oth_mnf_F,Mnf_Furnitur_and_oth_mnf_P,Mnf_Tot_M,Mnf_Tot_F,Mnf_Tot_P,EGWWS_EGWWS_nfd_M,EGWWS_EGWWS_nfd_F,EGWWS_EGWWS_nfd_P,EGWWS_ElecSup_M,EGWWS_ElecSup_F,EGWWS_ElecSup_P,EGWWS_GasSup_M,EGWWS_GasSup_F,EGWWS_GasSup_P,EGWWS_WatSup_SDS_M,EGWWS_WatSup_SDS_F,EGWWS_WatSup_SDS_P,EGWWS_WasteCTDS_M,EGWWS_WasteCTDS_F,EGWWS_WasteCTDS_P,EGWWS_Tot_M,EGWWS_Tot_F,EGWWS_Tot_P,Const_Const_nfd_M,Const_Const_nfd_F,Const_Const_nfd_P,Const_Blding_Const_M,Const_Blding_Const_F,Const_Blding_Const_P,Const_HeavyCivl_eng_Const_M,Const_HeavyCivl_eng_Const_F,Const_HeavyCivl_eng_Const_P,Const_Const_Svs_M,Const_Const_Svs_F,Const_Const_Svs_P,Const_Tot_M,Const_Tot_F,Const_Tot_P,WST_WST_nfd_M,WST_WST_nfd_F,WST_WST_nfd_P,WST_Basic_matl_W_M,WST_Basic_matl_W_F,WST_Basic_matl_W_P,WST_Machin_and_equip_W_M,WST_Machin_and_equip_W_F,WST_Machin_and_equip_W_P,WST_MotV_and_motV_partsW_M,WST_MotV_and_motV_partsW_F,WST_MotV_and_motV_partsW_P,WST_GrocLiq_and_tob_pdtW_M,WST_GrocLiq_and_tob_pdtW_F,WST_GrocLiq_and_tob_pdtW_P,WST_Oth_gds_W_M,WST_Oth_gds_W_F,WST_Oth_gds_W_P,WST_Comm_based_W_M,WST_Comm_based_W_F,WST_Comm_based_W_P,WST_Tot_M,WST_Tot_F,WST_Tot_P,RetT_RetT_nfd_M,RetT_RetT_nfd_F,RetT_RetT_nfd_P,RetT_MotV_and_motV_partsR_M,RetT_MotV_and_motV_partsR_F,RetT_MotV_and_motV_partsR_P,RetT_Fuel_ret_M,RetT_Fuel_ret_F,RetT_Fuel_ret_P,RetT_Food_ret_M,RetT_Food_ret_F,RetT_Food_ret_P,RetT_Oth_store_based_ret_M,RetT_Oth_store_based_ret_F,RetT_Oth_store_based_ret_P,RetT_NonSR_and_RCB_buy_sell_M,RetT_NonSR_and_RCB_buy_sell_F,RetT_NonSR_and_RCB_buy_sell_P,RetT_Tot_M,RetT_Tot_F,RetT_Tot_P,AcFd_AcFd_nfd_M,AcFd_AcFd_nfd_F,AcFd_AcFd_nfd_P,AcFd_Accomm_M,AcFd_Accomm_F,AcFd_Accomm_P,AcFd_FoodBev_Svs_M,AcFd_FoodBev_Svs_F,AcFd_FoodBev_Svs_P,AcFd_Tot_M,AcFd_Tot_F,AcFd_Tot_P,TPW_TPW_nfd_M,TPW_TPW_nfd_F,TPW_TPW_nfd_P,TPW_RoadTspt_M,TPW_RoadTspt_F,TPW_RoadTspt_P,TPW_RailTspt_M,TPW_RailTspt_F,TPW_RailTspt_P,TPW_WaterTspt_M,TPW_WaterTspt_F,TPW_WaterTspt_P,TPW_Air_space_tspt_M,TPW_Air_space_tspt_F,TPW_Air_space_tspt_P,TPW_Oth_tspt_M,TPW_Oth_tspt_F
213031352,0,0,0,11,4,11,0,0,0,0,0,0,0,0,0,3,0,5,15,6,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,5,0,5,15,3,25,155,76,240,7,0,7,3,11,22,3,0,9,0,0,0,8,0,7,0,0,0,19,10,24,27,3,33,127,32,157,4,0,4,11,3,12,4,3,7,12,3,19,7,0,10,418,158,579,4,0,4,58,14,67,4,0,4,0,0,0,9,4,15,80,18,93,49,11,59,139,19,166,227,45,272,274,31,307,687,107,802,0,4,8,23,4,27,26,11,38,5,0,5,58,34,90,10,11,15,0,0,0,120,61,180,13,8,18,0,6,6,16,0,14,135,131,268,74,117,186,3,4,4,241,261,499,0,0,0,10,12,21,306,332,636,312,347,663,19,5,24,118,14,129,6,0,0,8,0,10,0,0,0,0,0
213041353,3,3,4,113,64,182,0,0,0,0,0,0,0,0,0,19,10,29,133,87,219,0,0,4,17,0,24,0,0,0,4,0,3,45,3,42,4,0,4,70,7,79,25,7,32,82,50,129,3,0,0,3,4,10,4,0,4,0,0,0,8,8,12,3,0,8,7,3,8,6,0,6,32,4,34,17,5,12,5,3,6,3,0,4,14,0,14,12,3,16,216,87,303,0,0,0,4,4,3,0,0,0,9,0,9,42,9,45,51,11,66,36,9,48,105,29,132,51,13,67,481,87,562,673,132,810,5,0,0,34,10,39,0,0,0,0,0,5,5,3,10,6,0,10,0,0,0,53,13,67,6,10,16,11,14,27,19,24,37,183,259,437,49,156,205,0,0,0,261,460,723,0,0,0,5,12,18,210,287,498,210,305,515,9,11,18,174,50,221,13,11,23,0,0,0,0,0,0,0,0
213041358,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,0,9,13,34,51,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,29,44,66,0,0,0,0,0,0,0,0,0,0,4,4,8,0,3,9,4,13,13,0,13,46,9,53,8,6,11,151,27,176,212,41,252,0,0,0,0,0,0,0,3,3,0,0,0,4,6,7,3,0,4,0,0,0,8,12,15,3,18,22,5,0,5,10,4,10,191,295,485,155,473,629,0,3,7,367,786,1149,0,0,0,0,0,0,157,232,385,160,232,387,5,5,4,49,17,68,0,0,0,0,0,0,0,0,0,0,0
213041359,4,0,4,123,67,192,0,0,0,0,0,0,0,0,0,4,6,8,130,71,204,0,0,0,0,0,0,0,0,0,0,0,0,32,13,42,0,0,0,39,13,49,70,34,104,32,30,65,15,9,21,3,12,12,40,7,46,91,3,93,18,10,31,0,0,0,0,8,9,28,7,33,48,8,52,100,15,111,13,8,17,36,5,46,31,14,39,48,9,53,576,172,751,0,0,0,12,0,14,0,0,0,12,0,14,84,12,95,113,17,130,96,20,119,413,119,534,124,22,149,1185,133,1318,1822,296,2122,12,9,22,54,23,75,216,138,355,66,20,85,96,53,148,29,28,58,0,0,0,482,269,747,21,18,39,146,53,204,32,26,55,74,70,150,236,216,459,160,139,294,675,515,1191,0,0,0,4,5,13,134,163,295,141,165,309,68,18,83,394,40,435,16,6,23,0,0,0,0,0,0,0,0
213041360,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,4,6,7,9,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,10,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,40,12,52,14,5,15,122,37,161,178,58,233,0,0,3,0,0,4,4,0,4,0,0,0,0,0,0,0,0,3,0,0,0,16,4,18,0,0,4,0,0,0,6,5,9,146,147,288,12,32,49,0,0,0,160,191,350,0,0,0,0,0,0,87,109,199,90,108,199,0,0,0,52,13,68,0,0,0,0,0,6,0,0,0,0,0
213041461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,11,0,12,3,5,8,35,3,40,58,7,66,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,3,0,3,0,0,0,3,5,4,0,0,0,0,0,0,0,0,0,43,49,94,9,25,35,0,0,0,53,74,128,0,0,0,0,0,0,64,83,153,68,83,151,3,0,4,13,0,13,0,0,0,0,0,0,0,0,0,0,0
213041462,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,9,5,15,0,0,0,21,0,23,32,11,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,3,0,0,0,3,4,8,0,0,0,0,0,0,6,9,9,6,9,9,5,0,5,21,3,23,0,0,0,0,0,0,0,0,0,0,0
213041463,0,0,0,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,19,32,53,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,3,3,11,7,20,0,0,0,0,0,0,0,0,0,9,0,9,0,0,0,4,0,4,40,47,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,6,59,28,87,4,7,9,113,28,142,188,57,245,0,0,3,0,0,3,4,0,4,6,0,6,0,0,4,0,3,3,0,0,0,12,6,13,5,6,6,3,0,6,4,6,10,137,176,317,75,158,231,0,0,0,226,353,582,0,0,0,17,28,46,234,266,498,248,299,549,9,3,10,65,12,75,4,0,4,0,0,0,0,0,0,0,0
213041571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,11,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,7,0,0,0,0,0,7,0,6,6,0,7,63,25,89,76,27,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,3,10,3,0,0,0,0,0,0,0,0,0,0,0,0,6,8,0,0,0,5,9,15,0,0,0,0,0,0,0,0,0,0,0,3,5,0,3,27,8,33,0,0,0,0,0,0,0,0,0,0,0
213041572,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,8,0,13,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,0,0,8,0,6,15,6,26,53,60,112,0,0,0,22,5,31,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,7,38,0,0,4,0,0,7,0,0,0,6,0,6,0,0,0,133,88,221,0,0,0,0,0,0,0,0,0,0,0,0,11,0,9,10,0,9,17,5,21,41,12,55,51,3,56,162,35,192,272,44,317,0,0,0,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,9,0,0,0,0,0,0,0,0,0,35,46,79,3,12,14,0,0,0,41,60,102,0,0,0,0,0,0,23,29,52,23,34,57,0,0,0,64,9,73,4,3,8,0,0,0,0,0,0,0,0
213041573,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,9,5,9,6,0,12,47,16,60,63,22,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,4,3,4,0,0,0,7,10,14,0,0,0,0,0,0,6,12,23,11,12,26,0,0,5,4,0,4,0,0,0,0,0,0,0,0,0,0,0
213041574,0,0,0,6,0,6,0,0,0,3,0,3,0,0,0,0,0,0,4,5,7,0,0,0,0,0,0,0,0,0,3,0,3,18,5,14,0,0,0,15,5,20,0,0,0,0,0,3,3,9,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,13,19,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,3,5,6,19,0,23,64,17,81,36,0,36,215,17,232,340,35,373,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,5,3,9,3,0,7,0,0,4,0,0,0,5,3,7,3,7,14,0,0,0,10,15,28,0,0,0,3,0,3,13,18,28,16,19,31,0,0,4,44,9,46,5,0,5,0,0,0,0,0,0,0,0
213041575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,8,3,16,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,11,0,11,5,0,7,22,8,32,11,0,11,175,37,215,216,44,261,0,0,3,0,0,5,0,0,0,0,0,0,0,0,5,3,3,3,0,0,0,6,3,13,3,0,3,4,0,5,0,0,0,6,3,15,19,20,37,4,0,4,33,32,65,0,0,0,0,0,0,67,79,146,67,80,143,3,0,4,41,6,44,0,4,5,0,0,0,0,0,0,0,0
213041576,0,0,0,25,21,43,0,0,0,0,0,0,0,0,0,0,0,0,25,21,43,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,5,5,13,3,14,3,3,6,0,0,3,0,5,3,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,15,12,25,0,0,0,0,0,0,0,0,0,3,0,3,4,0,7,10,0,9,10,0,10,27,9,33,13,3,23,145,25,173,204,37,240,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,6,4,9,0,0,0,0,0,0,3,3,0,5,4,6,12,7,23,0,0,0,16,18,30,0,0,0,3,0,0,3,12,14,6,10,17,0,0,0,43,9,47,0,0,0,0,0,0,0,0,0,0,0
213041577,0,0,0,6,6,7,0,0,0,3,0,8,0,0,3,5,3,9,15,8,24,5,0,0,0,0,0,0,0,0,0,0,0,5,4,6,0,0,0,7,0,11,17,3,18,22,30,48,0,0,0,3,8,6,20,4,25,0,0,0,8,0,12,0,0,0,0,0,0,4,0,4,8,0,8,17,4,19,12,5,11,27,5,28,4,4,7,13,3,14,140,66,202,0,0,0,0,0,0,3,0,3,3,0,6,32,4,36,39,3,49,21,6,23,97,21,119,73,10,82,358,49,402,547,78,629,0,0,3,42,9,47,15,0,20,20,9,30,4,7,9,3,6,9,0,0,0,90,28,119,11,9,21,133,42,177,19,14,35,83,133,217,204,333,534,0,0,0,457,530,985,0,0,0,0,3,8,264,336,596,270,336,604,8,5,11,50,10,57,0,0,0,0,0,0,0,0,0,0,0
213041578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,7,0,0,3,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,0,5,0,0,0,0,0,0,0,0,0,21,10,32,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,4,0,4,14,0,9,50,4,56,14,0,13,146,23,159,219,24,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,7,13,0,0,0,3,0,8,6,0,5,78,94,174,11,34,47,0,0,0,100,132,235,0,0,0,0,0,0,64,104,172,64,107,169,3,0,0,37,6,42,3,4,7,0,0,0,0,0,0,0,0
213051361,0,0,0,38,24,62,0,0,0,0,0,0,0,0,0,4,3,8,44,30,67,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,0,0,0,6,3,9,42,21,61,69,64,138,0,0,4,100,132,233,17,3,24,4,0,10,9,6,19,4,0,4,3,0,6,27,11,33,28,8,33,27,4,27,36,3,41,38,0,37,14,10,20,29,7,37,438,274,716,0,0,0,3,0,3,0,0,0,9,4,14,7,4,8,17,10,27,36,10,42,118,25,146,36,11,42,563,81,650,752,127,878,12,3,15,77,25,102,76,30,104,50,20,66,21,13,37,16,19,43,0,0,0,257,113,368,20,12,33,371,123,489,21,13,31,185,235,422,529,527,1059,6,0,6,1129,919,2045,0,0,0,9,7,10,246,329,573,245,337,586,15,10,23,262,60,321,0,0,0,5,0,5,0,0,0,0,0
213051362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,23,32,0,0,0,0,12,14,0,0,0,0,0,0,3,3,7,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,8,5,0,0,3,22,37,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,20,5,28,0,0,0,85,10,103,117,16,135,4,0,4,0,0,0,0,0,0,6,3,10,0,0,4,4,7,17,0,0,0,15,17,29,9,25,34,5,4,9,14,3,12,175,220,393,266,820,1082,0,3,3,459,1079,1537,0,0,0,4,4,3,240,397,645,244,402,645,0,3,7,46,0,49,0,0,0,0,0,0,0,0,0,0,0
213051363,0,0,0,83,26,106,0,0,0,0,0,0,5,0,5,35,10,45,125,38,163,6,0,11,0,0,0,4,0,4,4,0,4,13,0,13,3,0,3,33,0,35,160,42,206,703,286,984,8,4,14,82,41,114,30,11,39,91,21,113,15,8,23,31,8,31,476,238,713,212,82,290,137,20,162,475,28,512,128,26,159,48,8,51,105,25,134,50,14,58,2747,864,3610,5,0,8,48,7,54,14,0,14,28,0,31,263,55,321,358,76,433,139,17,156,415,54,470,562,106,665,953,102,1052,2062,291,2350,44,28,70,322,95,417,197,39,241,223,48,270,620,173,793,133,53,185,4,0,5,1543,442,1985,32,30,61,84,20,99,27,21,48,510,214,728,469,488,961,4,6,14,1127,778,1903,0,0,0,3,10,17,183,213,405,195,226,421,195,59,259,1629,201,1833,25,8,36,63,17,80,3,0,6,0,0
213051368,3,5,8,433,229,660,31,9,38,0,0,0,0,0,0,50,26,74,517,267,781,0,0,0,0,0,0,0,0,0,6,0,6,3,0,3,0,0,0,6,0,4,11,3,17,17,33,53,16,7,29,0,3,3,13,0,12,5,0,5,13,5,18,0,0,0,15,11,25,0,0,0,29,3,38,12,0,12,20,4,23,12,4,15,5,4,13,29,6,35,203,96,297,0,0,0,6,4,10,0,0,0,39,16,57,12,0,12,62,15,83,28,0,28,148,38,182,50,15,61,382,67,439,610,108,721,0,0,0,28,12,43,10,7,20,5,5,8,31,13,45,14,4,19,0,0,0,84,43,126,9,3,12,7,7,11,9,7,15,148,149,302,108,190,300,0,3,3,284,356,640,0,0,0,45,59,97,354,424,778,393,484,875,11,9,14,120,17,139,0,6,3,0,0,0,0,0,0,0,0
213051464,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,6,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,6,8,10,16,17,26,0,0,0,3,3,10,0,0,0,3,0,0,0,0,0,5,3,8,3,3,9,38,11,48,8,0,13,97,15,117,145,36,179,0,0,0,3,0,11,0,0,6,0,0,0,0,4,4,0,3,10,0,0,0,14,18,31,5,5,10,5,3,3,3,0,3,6,9,17,22,33,58,4,5,3,42,55,96,0,0,0,29,19,46,29,31,64,58,54,111,0,6,3,46,0,46,0,0,0,0,0,0,0,0,0,0,0
213051466,0,0,0,8,0,5,0,0,0,0,0,0,0,0,0,0,0,0,8,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,9,27,38,4,0,4,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,24,37,61,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,5,4,0,7,20,5,31,4,0,4,52,5,59,78,20,103,5,0,3,0,3,3,4,0,4,0,0,0,7,4,11,0,0,0,0,0,0,9,12,22,3,3,6,0,0,0,0,0,0,59,78,132,14,12,24,0,3,3,78,97,174,0,0,0,6,12,12,73,79,148,76,86,163,5,0,10,37,6,41,0,0,0,0,0,0,0,0,0,0,0
213051467,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,13,12,27,0,0,0,0,0,0,0,0,0,0,0,4,6,0,6,3,3,4,6,0,8,30,0,26,4,0,7,119,17,129,159,19,178,0,0,0,8,0,15,0,0,6,0,0,0,0,0,6,0,0,5,0,0,0,21,11,26,0,4,3,8,0,8,0,0,0,18,50,75,30,60,89,0,0,0,58,117,183,0,0,0,5,0,0,48,64,113,50,60,117,9,0,7,44,0,42,5,3,11,0,0,0,0,0,0,0,0
213051468,0,0,0,40,22,59,0,0,0,0,0,0,0,0,0,0,0,0,40,22,59,0,0,0,0,0,0,0,0,0,0,0,0,33,0,32,0,0,0,35,0,35,6,0,6,3,12,8,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,5,0,5,3,0,4,0,0,0,4,0,4,18,0,14,0,0,0,37,21,61,0,0,0,7,3,12,0,0,0,13,3,13,14,3,14,31,10,47,28,6,32,75,23,105,35,11,43,276,32,307,419,71,490,0,0,0,11,0,9,4,0,4,0,0,0,0,0,0,4,0,3,0,0,0,14,0,18,0,3,3,6,0,7,16,12,26,26,28,46,18,10,22,0,0,3,55,56,108,0,0,0,0,0,3,49,76,126,55,79,135,3,4,6,64,5,66,0,0,0,0,0,0,0,0,0,0,0
213051579,0,0,0,4,4,5,0,0,0,0,0,0,0,0,0,0,0,0,5,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,6,0,0,0,6,5,9,0,0,0,0,0,0,0,0,0,6,0,7,4,0,4,13,0,13,3,0,3,50,3,50,67,5,65,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,5,4,9,0,5,5,0,0,0,0,0,0,5,3,5,8,7,7,0,0,0,5,12,21,0,0,0,0,0,0,3,3,9,4,3,9,0,0,0,25,0,29,0,0,0,0,0,0,0,0,0,0,0
213051580,0,0,0,4,0,8,0,0,0,6,0,6,0,0,0,0,0,0,12,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,12,6,15,15,44,61,0,0,0,0,0,0,8,0,9,11,6,7,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,3,3,0,8,0,0,0,0,0,3,57,68,123,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,13,0,13,4,4,10,155,66,225,10,0,7,202,40,242,366,109,479,8,0,8,0,4,3,5,7,13,0,0,0,0,5,3,9,6,14,0,0,0,30,17,48,9,20,27,0,0,3,3,0,3,250,287,535,171,437,608,0,0,0,437,744,1182,0,0,0,19,18,35,313,379,695,330,393,729,7,0,7,34,3,36,0,0,0,0,0,0,0,0,0,0,0
