POW_SA2_CODE_2021,Mng_NNI_A_15_19,Mng_NNI_A_20_24,Mng_NNI_A_25_34,Mng_NNI_A_35_44,Mng_NNI_A_45_54,Mng_NNI_A_55_64,Mng_NNI_A_65_74,Mng_NNI_A_75ov,Mng_NNI_Tot,Mng_1_149_A_15_19,Mng_1_149_A_20_24,Mng_1_149_A_25_34,Mng_1_149_A_35_44,Mng_1_149_A_45_54,Mng_1_149_A_55_64,Mng_1_149_A_65_74,Mng_1_149_A_75ov,Mng_1_149_Tot,Mng_150_299_A_15_19,Mng_150_299_A_20_24,Mng_150_299_A_25_34,Mng_150_299_A_35_44,Mng_150_299_A_45_54,Mng_150_299_A_55_64,Mng_150_299_A_65_74,Mng_150_299_A_75ov,Mng_150_299_Tot,Mng_300_399_A_15_19,Mng_300_399_A_20_24,Mng_300_399_A_25_34,Mng_300_399_A_35_44,Mng_300_399_A_45_54,Mng_300_399_A_55_64,Mng_300_399_A_65_74,Mng_300_399_A_75ov,Mng_300_399_Tot,Mng_400_499_A_15_19,Mng_400_499_A_20_24,Mng_400_499_A_25_34,Mng_400_499_A_35_44,Mng_400_499_A_45_54,Mng_400_499_A_55_64,Mng_400_499_A_65_74,Mng_400_499_A_75ov,Mng_400_499_Tot,Mng_500_649_A_15_19,Mng_500_649_A_20_24,Mng_500_649_A_25_34,Mng_500_649_A_35_44,Mng_500_649_A_45_54,Mng_500_649_A_55_64,Mng_500_649_A_65_74,Mng_500_649_A_75ov,Mng_500_649_Tot,Mng_650_799_A_15_19,Mng_650_799_A_20_24,Mng_650_799_A_25_34,Mng_650_799_A_35_44,Mng_650_799_A_45_54,Mng_650_799_A_55_64,Mng_650_799_A_65_74,Mng_650_799_A_75ov,Mng_650_799_Tot,Mng_800_999_A_15_19,Mng_800_999_A_20_24,Mng_800_999_A_25_34,Mng_800_999_A_35_44,Mng_800_999_A_45_54,Mng_800_999_A_55_64,Mng_800_999_A_65_74,Mng_800_999_A_75ov,Mng_800_999_Tot,Mng_1000_1249_A_15_19,Mng_1000_1249_A_20_24,Mng_1000_1249_A_25_34,Mng_1000_1249_A_35_44,Mng_1000_1249_A_45_54,Mng_1000_1249_A_55_64,Mng_1000_1249_A_65_74,Mng_1000_1249_A_75ov,Mng_1000_1249_Tot,Mng_1250_1499_A_15_19,Mng_1250_1499_A_20_24,Mng_1250_1499_A_25_34,Mng_1250_1499_A_35_44,Mng_1250_1499_A_45_54,Mng_1250_1499_A_55_64,Mng_1250_1499_A_65_74,Mng_1250_1499_A_75ov,Mng_1250_1499_Tot,Mng_1500_1749_A_15_19,Mng_1500_1749_A_20_24,Mng_1500_1749_A_25_34,Mng_1500_1749_A_35_44,Mng_1500_1749_A_45_54,Mng_1500_1749_A_55_64,Mng_1500_1749_A_65_74,Mng_1500_1749_A_75ov,Mng_1500_1749_Tot,Mng_1750_1999_A_15_19,Mng_1750_1999_A_20_24,Mng_1750_1999_A_25_34,Mng_1750_1999_A_35_44,Mng_1750_1999_A_45_54,Mng_1750_1999_A_55_64,Mng_1750_1999_A_65_74,Mng_1750_1999_A_75ov,Mng_1750_1999_Tot,Mng_2000_2999_A_15_19,Mng_2000_2999_A_20_24,Mng_2000_2999_A_25_34,Mng_2000_2999_A_35_44,Mng_2000_2999_A_45_54,Mng_2000_2999_A_55_64,Mng_2000_2999_A_65_74,Mng_2000_2999_A_75ov,Mng_2000_2999_Tot,Mng_3000_3499_A_15_19,Mng_3000_3499_A_20_24,Mng_3000_3499_A_25_34,Mng_3000_3499_A_35_44,Mng_3000_3499_A_45_54,Mng_3000_3499_A_55_64,Mng_3000_3499_A_65_74,Mng_3000_3499_A_75ov,Mng_3000_3499_Tot,Mng_3500mo_A_15_19,Mng_3500mo_A_20_24,Mng_3500mo_A_25_34,Mng_3500mo_A_35_44,Mng_3500mo_A_45_54,Mng_3500mo_A_55_64,Mng_3500mo_A_65_74,Mng_3500mo_A_75ov,Mng_3500mo_Tot,Mng_PINS_A_15_19,Mng_PINS_A_20_24,Mng_PINS_A_25_34,Mng_PINS_A_35_44,Mng_PINS_A_45_54,Mng_PINS_A_55_64,Mng_PINS_A_65_74,Mng_PINS_A_75ov,Mng_PINS_Tot,Mng_Tot_A_15_19,Mng_Tot_A_20_24,Mng_Tot_A_25_34,Mng_Tot_A_35_44,Mng_Tot_A_45_54,Mng_Tot_A_55_64,Mng_Tot_A_65_74,Mng_Tot_A_75ov,Mng_Tot_Tot,Pro_NNI_A_15_19,Pro_NNI_A_20_24,Pro_NNI_A_25_34,Pro_NNI_A_35_44,Pro_NNI_A_45_54,Pro_NNI_A_55_64,Pro_NNI_A_65_74,Pro_NNI_A_75ov,Pro_NNI_Tot,Pro_1_149_A_15_19,Pro_1_149_A_20_24,Pro_1_149_A_25_34,Pro_1_149_A_35_44,Pro_1_149_A_45_54,Pro_1_149_A_55_64,Pro_1_149_A_65_74,Pro_1_149_A_75ov,Pro_1_149_Tot,Pro_150_299_A_15_19,Pro_150_299_A_20_24,Pro_150_299_A_25_34,Pro_150_299_A_35_44,Pro_150_299_A_45_54,Pro_150_299_A_55_64,Pro_150_299_A_65_74,Pro_150_299_A_75ov,Pro_150_299_Tot,Pro_300_399_A_15_19,Pro_300_399_A_20_24,Pro_300_399_A_25_34,Pro_300_399_A_35_44,Pro_300_399_A_45_54,Pro_300_399_A_55_64,Pro_300_399_A_65_74,Pro_300_399_A_75ov,Pro_300_399_Tot,Pro_400_499_A_15_19,Pro_400_499_A_20_24,Pro_400_499_A_25_34,Pro_400_499_A_35_44,Pro_400_499_A_45_54,Pro_400_499_A_55_64,Pro_400_499_A_65_74,Pro_400_499_A_75ov,Pro_400_499_Tot,Pro_500_649_A_15_19,Pro_500_649_A_20_24
213021344,0,0,5,0,4,0,0,0,5,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,9,0,0,0,0,3,0,4,0,11,0,0,7,0,0,0,0,0,9,0,4,9,9,5,0,0,0,20,0,0,3,9,11,8,4,0,37,0,0,26,14,15,9,0,0,65,0,0,16,18,17,8,4,0,63,0,0,12,19,22,6,4,0,68,0,0,7,21,20,7,0,0,57,0,4,24,61,36,37,0,0,166,0,0,10,26,22,14,0,0,72,0,0,9,54,50,19,5,0,148,0,0,0,0,0,0,0,0,3,0,16,131,223,199,130,23,7,733,0,0,3,0,0,0,0,0,6,4,0,0,0,0,3,0,0,9,0,4,4,3,5,0,0,0,13,0,0,4,3,4,7,0,0,13,0,4,4,11,8,3,3,0,31,0,0
213021345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,4,0,6,0,0,0,3,0,0,4,0,6,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,4,3,0,0,0,8,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,15,9,7,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,3,0,5,0,0
213021346,0,0,0,3,6,0,0,0,5,0,0,0,4,0,0,0,0,3,0,0,0,4,0,0,0,0,4,0,0,0,3,0,0,0,0,20,0,3,0,5,13,0,0,0,23,0,0,6,6,4,9,0,5,26,0,8,0,8,7,15,3,0,42,0,12,9,14,15,7,4,0,60,0,8,15,19,28,18,5,0,91,0,0,22,24,18,8,8,0,84,0,0,16,28,34,23,4,0,106,0,0,11,16,21,21,0,0,61,0,0,26,55,53,37,14,0,177,0,0,7,15,13,17,4,0,54,0,0,4,38,37,31,6,0,127,0,0,0,0,0,0,0,0,4,5,30,128,230,254,198,51,10,897,0,0,0,0,0,0,0,0,3,11,3,0,0,3,0,0,0,13,0,3,4,4,4,0,0,0,15,0,8,6,9,0,0,3,6,30,0,3,0,5,0,8,0,0,25,0,5
213031347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,3,0,0,0,0,11,0,4,0,3,3,4,0,0,17,0,0,0,5,0,6,0,0,18,0,0,3,4,6,6,0,0,22,0,3,11,14,9,12,3,0,50,0,10,24,16,10,8,6,0,70,0,3,31,22,25,21,3,0,107,0,7,23,21,23,9,8,0,85,0,0,22,24,25,12,3,0,84,0,0,18,17,13,11,5,0,73,0,0,15,57,43,19,6,0,140,0,0,3,4,14,14,5,0,36,0,0,4,10,29,16,4,6,68,0,0,0,3,0,0,0,0,6,8,29,169,207,189,137,46,5,787,0,0,0,0,0,0,0,0,6,4,11,3,0,0,0,0,0,22,0,5,5,3,0,0,0,0,17,0,6,3,14,9,5,0,0,37,0,3,5,8,0,6,6,0,24,0,0
213031348,0,0,4,6,0,0,0,0,10,3,0,0,0,0,4,0,0,8,0,3,0,0,0,7,0,0,9,0,0,3,0,7,3,0,0,19,0,0,5,7,4,6,0,0,32,0,3,6,13,14,17,4,0,59,0,11,13,13,13,11,4,0,70,0,7,28,38,21,15,3,0,112,0,6,58,45,33,30,8,0,179,0,5,47,38,46,20,5,3,174,0,4,54,71,42,27,10,0,206,0,0,44,60,57,36,3,0,199,0,0,57,178,148,88,12,0,476,0,0,12,35,57,27,7,0,139,0,0,15,71,95,57,10,0,252,0,0,0,3,5,3,0,0,10,4,51,351,581,533,351,68,5,1946,4,0,8,7,5,0,3,0,23,12,19,8,5,4,3,0,0,50,11,11,11,4,5,3,0,0,49,0,11,12,8,12,13,0,0,59,0,4,27,17,11,5,6,0,74,0,15
213031349,0,0,4,0,0,0,0,0,4,3,0,0,0,0,0,0,0,9,0,4,0,0,0,0,0,0,7,0,0,6,0,5,0,0,0,11,0,4,3,4,4,0,0,0,18,0,6,8,6,0,0,0,0,28,0,17,20,7,14,0,0,0,61,4,28,61,26,23,10,0,0,155,0,23,87,34,22,15,0,0,181,0,7,37,24,13,12,0,0,92,0,6,27,28,15,8,0,0,79,0,0,15,20,7,7,0,0,44,0,0,19,29,27,8,0,0,82,0,0,0,8,4,3,0,0,21,0,0,5,13,16,3,0,0,41,0,7,0,0,0,0,0,0,6,9,100,294,198,148,70,10,0,824,0,0,0,0,0,0,0,0,0,3,6,0,0,3,0,0,0,12,0,0,0,0,4,0,0,0,11,0,0,5,0,0,0,0,0,17,0,0,0,4,0,0,0,0,3,0,4
213031350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,9,0,0,0,0,3,0,0,0,5,0,4,6,6,6,4,0,0,25,0,0,13,0,3,5,3,0,29,0,0,5,12,0,0,0,0,18,0,0,4,5,6,3,0,0,18,0,0,0,7,10,4,0,0,19,0,0,4,14,5,0,0,0,23,0,0,0,7,3,3,0,0,16,0,0,5,13,9,3,0,0,23,0,0,0,0,0,0,0,0,0,3,5,39,72,48,33,4,0,207,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,6,0,0,10,0,4,4,0,0,17,0,3
213031351,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,3,0,0,8,0,0,5,4,0,3,0,0,13,0,8,4,3,8,0,0,0,24,0,0,6,8,8,0,5,0,31,0,9,10,14,13,8,3,0,56,0,4,27,15,20,8,5,0,83,0,0,26,21,19,3,0,0,68,0,0,14,21,22,9,9,0,79,0,0,11,30,16,19,8,0,83,0,0,26,63,55,43,8,0,194,0,0,3,10,9,14,4,0,48,0,0,0,13,30,14,0,0,72,0,0,0,3,0,3,0,0,9,0,24,135,217,209,140,41,3,780,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,0,0,0,3,5,7,0,0,16,0,3,3,0,0,0,0,0,10,0,0
213031352,0,0,0,4,7,0,0,0,11,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,7,0,0,4,7,5,0,0,0,12,0,3,5,4,4,0,3,0,14,0,4,7,9,10,0,4,0,32,0,4,3,4,8,6,3,0,28,0,3,16,9,10,4,5,0,52,0,0,26,21,27,12,0,0,81,0,0,23,23,16,7,9,0,79,0,0,15,28,27,14,0,0,85,0,0,17,24,16,20,4,0,86,0,0,35,56,49,26,9,0,173,0,0,8,19,28,12,0,0,70,0,0,8,38,58,31,0,0,139,0,0,0,0,5,0,0,0,9,5,24,166,248,252,130,34,0,861,0,0,0,0,0,0,0,0,4,3,6,0,0,7,0,0,0,12,0,0,3,4,0,3,3,0,16,0,8,0,0,3,0,0,0,21,0,3,7,6,4,0,0,0,29,4,0
213041353,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,6,0,0,0,3,0,6,0,0,11,0,3,5,0,0,0,3,0,13,0,0,0,6,0,0,0,0,12,0,0,9,12,7,0,4,0,35,0,3,7,3,14,8,3,0,42,0,3,20,13,14,9,0,3,58,0,6,20,14,18,15,5,0,74,0,0,4,15,22,19,0,0,64,0,0,18,16,20,9,4,0,67,0,0,11,8,14,11,0,0,41,0,0,12,32,29,23,3,0,108,0,0,6,14,13,8,0,0,35,0,0,0,10,20,12,6,0,41,0,0,0,0,0,0,0,0,8,3,27,113,145,170,117,44,6,625,0,0,3,0,0,0,0,0,0,7,0,4,4,0,0,0,0,11,0,0,4,5,0,5,0,0,15,0,4,8,4,0,3,0,0,26,0,0,8,4,4,0,0,0,27,0,0
213041358,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,10,0,3,0,3,0,0,4,0,11,0,0,0,0,3,0,0,0,3,0,0,0,6,3,0,0,0,14,0,6,12,0,8,4,0,0,31,0,11,22,10,7,4,0,0,52,0,10,12,19,0,6,0,0,51,0,0,12,13,13,0,0,0,45,0,0,8,8,7,3,0,0,33,0,0,5,10,12,3,0,0,23,0,0,4,11,13,9,0,0,37,0,0,6,5,0,0,0,0,8,0,0,3,3,4,5,0,0,13,0,0,0,0,0,0,0,0,3,5,31,84,93,79,35,10,0,345,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,8,0,3,4,0,0,0,0,0,12,0,3
213041359,0,0,0,5,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,14,0,0,5,4,0,0,0,0,10,0,0,9,4,5,0,0,0,16,0,7,7,6,4,5,0,0,32,0,4,13,22,8,4,0,0,49,0,14,16,31,18,11,4,0,89,0,10,39,48,30,15,4,0,144,0,11,39,40,42,10,4,0,141,0,0,39,51,28,18,0,0,143,0,0,29,45,41,15,0,0,144,0,0,58,112,90,40,9,0,302,0,0,15,34,26,8,0,0,80,0,0,4,45,58,27,4,0,137,0,0,0,3,3,3,0,0,10,4,48,289,435,345,163,29,0,1319,0,0,0,0,0,0,0,0,0,5,0,3,5,0,0,0,0,12,0,0,3,0,0,0,0,0,9,0,3,5,4,3,0,0,0,17,0,6,0,0,0,3,0,0,10,0,3
213041360,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,7,0,0,4,0,0,0,0,0,6,0,0,0,5,0,4,0,0,11,0,0,0,3,4,0,0,0,18,0,0,0,6,8,0,0,0,22,0,0,10,9,13,0,0,0,32,0,0,4,5,4,3,0,0,16,0,0,4,11,3,0,0,0,15,0,0,4,0,4,0,0,0,7,0,0,4,11,14,5,0,0,33,0,0,0,8,3,0,0,0,9,0,0,0,8,5,5,0,0,19,0,0,0,0,0,0,0,0,3,4,8,36,79,60,20,10,0,211,0,0,0,0,0,0,0,0,8,6,3,0,3,0,0,0,0,9,0,4,0,3,5,0,0,0,12,0,0,0,0,0,0,0,0,8,0,0,0,0,5,0,0,0,7,0,0
213041461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,6,0,0,0,0,0,4,0,0,0,3,0,0,0,0,12,0,0,4,0,0,0,0,0,10,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,10,26,9,9,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
213041462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,3,4,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8,16,9,4,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,5,0,0
213041463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,3,3,6,0,0,0,8,0,0,0,8,8,0,0,0,21,4,0,3,9,3,0,0,0,19,0,0,10,18,4,3,0,0,41,0,4,10,12,15,4,0,0,45,0,0,8,13,9,4,0,0,37,0,0,11,10,8,4,0,0,38,0,0,3,7,3,9,0,0,23,0,0,9,26,20,0,0,0,52,0,0,0,10,7,4,0,0,20,0,0,0,9,9,5,0,0,29,0,0,0,0,4,0,0,0,4,3,9,63,131,98,31,10,0,353,0,0,0,0,0,0,0,0,0,7,0,6,4,0,0,0,0,13,0,7,0,12,4,3,0,0,22,0,3,4,8,3,0,0,0,18,0,0,8,4,7,0,0,0,15,0,0
213041571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,4,0,0,0,0,0,3,0,0,5,0,0,0,0,0,4,0,0,0,0,0,6,0,0,10,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,7,0,0,0,0,3,0,0,0,4,0,0,0,5,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,9,9,16,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0
213041572,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,4,0,0,0,8,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,8,0,0,0,0,3,4,0,0,13,0,0,5,4,0,0,0,0,13,0,0,7,5,4,0,0,0,17,0,0,0,3,8,5,0,0,12,0,0,0,12,8,10,0,0,29,0,0,0,5,0,0,0,0,4,0,0,0,0,3,6,0,0,15,0,0,0,0,0,0,0,0,0,3,0,20,36,44,21,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213041573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,11,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,9,17,13,5,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213041574,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,8,0,0,0,0,0,11,0,0,0,0,0,0,0,0,4,0,4,0,6,4,4,0,0,19,0,0,4,3,0,4,0,0,11,0,0,4,5,0,0,0,0,6,0,0,0,3,0,0,0,0,3,0,0,8,9,8,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,4,29,32,19,13,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,3,4,0,0,0,0,9,0,0
213041575,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,3,0,0,0,7,0,3,0,0,5,4,0,0,13,0,0,7,3,6,0,0,0,17,0,5,10,4,4,4,0,0,23,0,0,3,3,4,4,0,0,11,0,0,7,7,0,0,0,0,9,0,0,7,14,8,4,0,0,26,0,0,0,0,3,7,0,0,7,0,0,0,0,9,0,0,0,4,0,0,0,0,0,0,0,0,0,3,12,23,40,35,23,0,0,128,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,5,0,5,0,0,10,0,0,0,0,0,0,0,0,0,0,0
213041576,0,0,0,0,6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,3,0,0,3,0,0,0,4,4,0,0,0,10,0,0,5,4,0,4,0,0,11,0,0,3,5,6,3,0,0,17,0,0,0,3,7,0,0,0,8,0,0,0,5,4,6,0,0,10,0,0,0,0,4,3,0,0,7,0,0,0,7,3,0,0,0,19,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,3,14,27,36,34,0,0,114,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213041577,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,8,0,0,0,3,4,3,0,0,9,0,3,0,5,7,0,0,0,16,0,7,0,14,4,0,0,0,25,0,3,3,5,5,5,0,0,25,0,7,13,18,14,10,7,0,63,0,9,21,19,20,8,4,0,73,0,4,28,17,18,11,4,0,84,0,0,18,19,13,11,0,0,59,0,0,4,13,14,3,0,0,39,0,0,9,33,30,16,0,0,94,0,0,0,0,7,5,0,0,15,0,0,0,11,13,14,4,0,41,0,0,0,0,4,0,0,0,5,10,31,104,161,147,82,26,0,562,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,8,3,7,0,0,0,0,0,0,16,0,3,0,3,0,0,0,0,12,0,7,0,0,0,4,0,0,19,0,0
213041578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,5,0,0,0,6,0,5,0,0,0,3,0,0,13,0,0,6,0,3,0,0,0,11,0,0,11,5,5,0,0,0,19,0,0,8,0,5,3,0,0,13,0,0,7,6,0,6,0,0,15,0,0,0,5,5,3,0,0,13,0,0,3,6,0,0,0,0,14,0,0,0,8,7,0,0,0,17,0,0,0,4,0,0,0,0,11,0,0,0,4,5,4,0,0,8,0,0,0,0,0,0,0,0,0,0,6,32,41,31,27,11,0,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,0,3,0,4,0,0,0,0,12,0,0,0,0,3,0,0,0,7,0,0
213051361,0,0,0,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,4,0,3,3,0,0,0,0,15,0,0,0,0,6,5,0,0,21,0,5,3,4,6,0,5,0,19,5,3,6,13,12,0,3,0,47,0,9,7,15,11,11,5,0,61,0,10,33,24,24,12,3,0,112,0,10,26,49,33,24,0,0,148,0,9,27,31,32,11,5,0,110,0,0,19,36,30,13,6,0,100,0,0,10,22,20,15,0,0,62,0,0,22,34,47,20,6,0,133,0,0,7,12,4,11,0,0,33,0,0,7,16,22,14,0,3,60,0,0,3,0,0,3,5,0,8,14,50,177,273,249,141,38,6,935,0,0,4,0,0,0,0,0,3,12,3,10,0,0,0,0,0,23,5,4,0,0,0,0,0,0,13,3,3,4,5,0,0,0,0,16,0,4,6,5,3,0,0,0,20,4,3
213051362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,0,6,0,4,0,3,0,0,0,0,11,0,4,5,9,0,0,0,0,20,0,5,9,4,5,0,3,0,22,0,12,13,7,6,0,5,0,45,0,13,26,17,14,9,0,0,81,0,18,31,36,22,9,4,0,105,0,0,17,17,10,6,0,0,51,0,0,9,18,13,8,0,0,48,0,0,7,6,9,0,5,0,21,0,0,7,14,10,6,4,0,40,0,0,4,6,6,0,0,0,14,0,0,0,0,5,0,0,0,12,0,0,0,0,0,0,0,0,0,4,54,128,139,103,46,19,0,480,0,0,0,0,0,0,0,0,3,4,5,0,0,0,0,0,0,11,0,3,3,3,0,4,0,0,19,0,7,5,3,3,6,0,0,23,0,0,0,4,5,5,0,0,16,0,5
213051363,0,0,0,4,9,0,0,0,8,0,0,0,0,0,0,0,0,3,0,0,0,3,0,4,0,0,5,0,0,0,10,0,0,0,0,14,0,0,0,4,3,0,0,0,14,0,0,0,7,10,3,3,0,31,0,3,16,13,9,12,3,0,61,4,10,38,38,30,12,3,0,134,0,10,51,58,40,17,7,0,188,0,12,53,67,49,46,11,0,240,0,3,75,113,96,65,15,0,362,0,0,60,78,87,63,9,0,289,0,0,92,217,253,147,14,0,724,0,0,10,63,91,49,14,0,228,0,0,16,103,154,86,27,3,381,0,0,0,4,3,8,0,3,23,6,40,422,777,823,507,103,14,2701,0,0,0,0,0,0,0,0,5,5,5,0,0,0,0,0,0,11,0,0,0,3,0,0,0,0,10,0,5,3,4,0,0,0,0,17,0,5,4,3,4,0,0,0,21,0,10
