POW_SA2_CODE_2021,Tot_16_Other_FT,Tot_16_Other_PT,Tot_16_Other_NS,Tot_16_Other_Tot,Tot_16_Not_Stated,Tot_16_Tot,Tot_17_TertVE_TPTP_FT,Tot_17_TertVE_TPTP_PT,Tot_17_TertVE_TPTP_NS,Tot_17_TertVE_TPTP_Tot,Tot_17_TertUni_or_OHE_FT,Tot_17_TertUni_or_OHE_PT,Tot_17_TertUni_or_OHE_NS,Tot_17_TertUni_or_OHE_Tot,Tot_17_Other_FT,Tot_17_Other_PT,Tot_17_Other_NS,Tot_17_Other_Tot,Tot_17_Not_Stated,Tot_17_Tot,Tot_18_TertVE_TPTP_FT,Tot_18_TertVE_TPTP_PT,Tot_18_TertVE_TPTP_NS,Tot_18_TertVE_TPTP_Tot,Tot_18_TertUni_or_OHE_FT,Tot_18_TertUni_or_OHE_PT,Tot_18_TertUni_or_OHE_NS,Tot_18_TertUni_or_OHE_Tot,Tot_18_Other_FT,Tot_18_Other_PT,Tot_18_Other_NS,Tot_18_Other_Tot,Tot_18_Not_Stated,Tot_18_Tot,Tot_19_TertVE_TPTP_FT,Tot_19_TertVE_TPTP_PT,Tot_19_TertVE_TPTP_NS,Tot_19_TertVE_TPTP_Tot,Tot_19_TertUni_or_OHE_FT,Tot_19_TertUni_or_OHE_PT,Tot_19_TertUni_or_OHE_NS,Tot_19_TertUni_or_OHE_Tot,Tot_19_Other_FT,Tot_19_Other_PT,Tot_19_Other_NS,Tot_19_Other_Tot,Tot_19_Not_Stated,Tot_19_Tot,Tot_20_24_TertVE_TPTP_FT,Tot_20_24_TertVE_TPTP_PT,Tot_20_24_TertVE_TPTP_NS,Tot_20_24_TertVE_TPTP_Tot,Tot_20_24_TertUni_or_OHE_FT,Tot_20_24_TertUni_or_OHE_PT,Tot_20_24_TertUni_or_OHE_NS,Tot_20_24_TertUni_or_OHE_Tot,Tot_20_24_Other_FT,Tot_20_24_Other_PT,Tot_20_24_Other_NS,Tot_20_24_Other_Tot,Tot_20_24_Not_Stated,Tot_20_24_Tot,Tot_25_29_TertVE_TPTP_FT,Tot_25_29_TertVE_TPTP_PT,Tot_25_29_TertVE_TPTP_NS,Tot_25_29_TertVE_TPTP_Tot,Tot_25_29_TertUni_or_OHE_FT,Tot_25_29_TertUni_or_OHE_PT,Tot_25_29_TertUni_or_OHE_NS,Tot_25_29_TertUni_or_OHE_Tot,Tot_25_29_Other_FT,Tot_25_29_Other_PT,Tot_25_29_Other_NS,Tot_25_29_Other_Tot,Tot_25_29_Not_Stated,Tot_25_29_Tot,Tot_30ov_TertVE_TPTP_FT,Tot_30ov_TertVE_TPTP_PT,Tot_30ov_TertVE_TPTP_NS,Tot_30ov_TertVE_TPTP_Tot,Tot_30ov_TertUni_or_OHE_FT,Tot_30ov_TertUni_or_OHE_PT,Tot_30ov_TertUni_or_OHE_NS,Tot_30ov_TertUni_or_OHE_Tot,Tot_30ov_Other_FT,Tot_30ov_Other_PT,Tot_30ov_Other_NS,Tot_30ov_Other_Tot,Tot_30ov_Not_Stated,Tot_30ov_Tot,Tot_Tot_TertVE_TPTP_FT,Tot_Tot_TertVE_TPTP_PT,Tot_Tot_TertVE_TPTP_NS,Tot_Tot_TertVE_TPTP_Tot,Tot_Tot_TertUni_or_OHE_FT,Tot_Tot_TertUni_or_OHE_PT,Tot_Tot_TertUni_or_OHE_NS,Tot_Tot_TertUni_or_OHE_Tot,Tot_Tot_Other_FT,Tot_Tot_Other_PT,Tot_Tot_Other_NS,Tot_Tot_Other_Tot,Tot_Tot_Not_Stated,Tot_Tot_Tot
210031535,5,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,5,0,0,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,15,19,0,24,45,16,0,55,3,4,0,8,0,98,14,15,0,26,31,9,0,38,4,14,0,15,0,75,10,23,0,38,29,42,0,65,12,17,0,25,3,136,35,59,0,93,98,68,0,166,25,30,0,59,8,326
210031536,9,0,0,9,0,9,0,0,0,0,0,0,0,0,8,0,0,8,0,11,0,0,0,0,9,0,0,9,3,0,0,3,0,12,0,3,0,3,11,0,0,11,0,0,0,0,0,17,13,3,0,13,40,10,0,47,7,0,0,7,0,65,3,9,0,8,18,8,0,30,9,0,0,9,0,48,10,16,0,28,11,16,0,30,5,9,0,20,3,74,22,34,0,57,85,31,0,120,50,13,0,62,3,242
210031537,17,0,0,17,0,23,0,0,0,0,0,0,0,0,19,0,0,19,0,19,0,0,0,0,6,0,0,6,4,0,0,10,0,14,4,0,0,3,16,0,0,16,0,0,0,0,0,20,9,3,0,14,29,8,0,38,4,0,0,5,0,52,6,3,0,10,4,0,0,8,4,0,0,5,0,21,4,11,0,16,5,13,0,25,0,8,0,8,0,43,16,25,0,42,55,27,0,81,59,11,0,77,0,193
210031538,10,0,0,10,0,10,0,0,0,0,0,0,0,0,19,0,0,19,0,16,0,3,0,4,10,0,0,9,0,0,0,3,0,16,0,0,0,0,10,0,0,10,0,0,0,0,0,10,11,8,0,13,58,6,0,68,3,0,0,7,0,91,4,5,0,12,23,3,0,29,0,0,0,7,4,40,6,23,0,33,21,33,0,51,7,11,0,21,5,107,21,37,0,64,127,47,0,170,50,16,0,71,4,312
210041240,12,0,0,12,0,13,0,0,0,0,0,0,0,0,15,0,0,15,0,15,0,0,0,0,5,0,0,5,3,0,0,4,0,16,5,3,0,10,10,0,0,10,0,0,0,0,0,15,10,20,0,29,30,7,0,36,0,0,0,4,0,71,3,9,0,14,5,14,0,23,0,3,0,3,0,37,7,25,0,25,13,29,0,38,6,6,0,11,4,81,15,64,0,79,70,50,0,113,41,10,0,55,4,257
210041539,5,0,0,5,0,5,0,0,0,0,0,0,0,0,4,0,0,4,0,4,0,0,0,0,0,0,0,0,4,0,0,4,0,5,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,8,0,9,6,0,0,8,0,0,0,0,0,15,0,0,0,4,0,0,0,0,0,0,0,0,0,4,4,0,0,6,3,8,0,12,0,5,0,10,3,26,7,18,0,19,16,6,0,20,13,3,0,21,3,72
210041540,148,0,0,148,0,150,0,3,0,7,0,0,0,0,131,0,0,131,0,134,7,10,0,19,45,5,0,52,56,0,0,56,0,128,11,25,0,32,69,4,0,74,0,0,0,3,0,111,31,55,0,92,242,41,0,283,9,9,0,17,0,394,16,38,0,59,35,26,0,60,11,10,0,16,0,133,19,79,0,102,34,55,0,90,8,13,0,21,5,219,94,218,0,314,426,127,0,553,441,37,0,481,7,1353
210041541,11,0,0,11,0,11,0,0,0,0,0,0,0,0,10,0,0,10,0,10,0,0,0,0,4,0,0,4,4,0,0,4,0,10,0,5,0,5,0,0,0,7,0,0,0,0,0,6,3,12,0,15,15,4,0,20,0,4,0,4,0,29,8,3,0,10,11,3,0,14,0,0,0,0,0,21,8,14,0,16,7,7,0,16,0,0,0,7,0,39,16,36,0,44,34,17,0,52,30,9,0,40,6,138
210051242,50,0,0,50,0,54,0,0,0,4,0,0,0,0,67,0,0,67,0,73,5,0,0,9,56,3,0,59,25,0,0,25,0,94,12,9,0,20,77,5,0,83,8,0,0,6,0,114,43,43,0,87,292,41,4,343,25,7,0,33,0,465,28,37,0,65,83,63,0,147,24,11,0,35,3,247,57,151,5,205,79,214,3,292,24,63,0,85,17,599,154,237,3,395,593,325,9,925,243,84,0,330,22,1674
210051243,83,0,0,83,0,86,0,12,0,13,0,0,0,0,88,0,0,90,0,102,8,27,0,32,55,4,0,54,49,4,0,54,0,143,19,32,0,49,98,8,0,116,4,4,0,9,0,173,141,144,0,284,358,89,0,437,37,26,0,65,10,798,89,117,0,203,95,62,3,158,46,49,0,94,10,473,81,263,4,349,95,159,4,257,68,129,0,198,58,864,336,595,3,942,707,322,3,1028,431,209,3,648,76,2700
210051245,56,0,0,56,0,56,0,0,0,0,0,0,0,0,29,0,0,29,0,31,6,7,0,12,16,0,0,15,30,0,0,30,0,51,7,6,0,10,31,0,0,31,0,3,0,3,0,43,20,20,0,40,92,17,0,113,9,3,0,12,0,166,12,14,0,24,28,17,0,36,3,5,0,7,0,73,21,39,0,61,26,46,0,73,14,31,0,43,13,189,57,88,0,143,191,79,0,271,174,43,0,213,13,644
210051246,14,0,0,14,0,16,0,0,0,0,0,0,0,0,14,0,0,14,0,14,0,3,0,3,8,0,0,10,12,0,0,12,0,25,5,5,0,8,34,0,0,34,0,0,0,0,0,45,14,20,0,33,72,8,0,75,0,6,0,5,0,117,3,11,0,13,10,3,0,16,0,5,0,5,0,36,10,41,0,55,10,32,0,46,9,19,0,29,0,130,35,82,0,119,137,48,0,184,62,28,0,91,0,391
210051247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,6,3,0,11,15,0,0,16,4,0,0,4,0,25,0,5,0,6,7,3,0,12,4,0,0,3,0,26,6,8,0,17,3,9,0,13,10,4,0,16,7,44,11,17,0,32,29,12,0,44,26,6,0,33,7,113
210051248,33,0,0,33,0,33,0,0,0,0,0,0,0,0,43,0,0,43,0,42,5,4,0,10,29,6,0,26,24,0,0,24,0,61,0,9,0,9,57,7,0,71,9,3,0,7,0,89,41,38,0,82,255,59,0,317,16,13,0,32,5,426,32,48,0,77,67,65,0,130,18,22,0,40,4,253,57,163,0,220,66,152,0,218,42,68,0,107,30,577,130,269,0,395,474,291,0,762,194,108,0,302,39,1499
210051250,14,0,0,14,0,14,0,0,0,0,0,0,0,0,13,0,0,15,0,15,3,3,0,7,11,0,0,10,8,0,0,8,0,25,0,13,0,16,9,0,0,9,0,0,0,0,0,27,9,43,0,55,70,7,0,77,9,3,0,8,0,139,7,11,0,25,18,9,0,26,6,9,0,17,0,67,16,40,0,58,22,23,0,49,5,15,0,19,3,130,46,108,0,159,124,47,0,170,65,24,0,93,4,421
210051441,31,0,0,31,0,34,0,0,0,3,0,0,0,0,35,0,0,35,0,42,6,0,0,6,10,0,0,14,15,0,0,15,0,23,0,3,0,4,12,0,0,19,0,0,0,0,0,29,8,9,0,12,51,5,0,61,0,0,0,10,0,79,7,0,0,7,10,3,0,14,3,0,0,0,0,25,0,24,0,28,3,8,0,16,5,14,0,20,0,56,17,34,0,60,91,26,0,114,108,18,0,132,4,300
210051442,8,0,0,8,0,8,0,0,0,0,0,0,0,0,20,0,0,20,0,18,0,0,0,0,10,0,0,10,5,0,0,9,0,21,3,0,0,3,18,0,0,13,0,0,0,0,0,21,13,7,0,21,72,8,0,78,3,0,0,6,0,106,4,9,0,18,9,4,0,15,0,0,0,0,0,38,8,22,0,31,17,21,0,42,6,8,0,7,0,85,34,34,0,68,125,39,0,165,57,13,0,69,5,302
210051443,7,0,0,7,0,13,0,0,0,5,0,0,0,0,7,0,0,7,0,13,0,4,0,13,4,0,0,7,5,0,0,5,0,21,0,0,0,8,16,0,0,16,0,0,0,0,0,21,38,30,0,70,70,13,0,85,13,8,0,26,3,180,16,21,0,38,39,21,0,57,10,6,0,21,5,115,32,58,0,93,25,36,0,62,10,27,0,44,12,205,89,120,4,215,158,62,0,225,64,43,6,110,14,572
210051445,20,0,0,20,0,21,0,0,0,0,0,0,0,0,24,0,0,24,0,25,0,0,0,4,5,0,0,5,14,0,0,14,0,24,3,4,0,8,12,0,0,14,0,0,0,0,0,20,27,18,0,39,30,7,0,42,10,4,0,16,0,97,14,7,0,24,12,3,0,15,12,6,0,13,0,56,19,38,0,58,13,28,0,34,10,23,0,35,4,133,58,75,0,138,75,36,0,116,114,33,0,146,3,401
210051542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,4,3,0,0,3,8,0,0,11,0,0,0,0,0,20,0,3,0,8,0,0,0,0,0,0,0,4,0,11,3,7,0,17,7,0,0,8,10,9,0,16,0,41,9,17,0,25,21,3,0,23,14,5,0,23,7,73
210051543,101,0,0,101,0,105,6,0,0,6,0,0,0,0,79,0,0,79,0,80,5,0,0,14,52,4,0,49,43,0,0,42,0,107,10,0,0,11,61,5,0,62,0,0,0,0,0,77,20,12,0,39,175,21,0,197,10,4,0,13,0,243,7,5,0,22,32,10,0,43,0,6,0,10,0,73,22,33,0,57,18,14,0,33,6,17,0,31,4,124,75,58,0,136,330,57,0,386,299,28,0,329,10,863
210051544,63,0,0,63,0,60,0,3,0,4,0,0,0,0,64,0,0,64,0,74,7,10,0,15,23,0,0,23,20,0,0,20,0,62,12,9,0,17,41,0,0,50,3,3,0,5,0,71,47,37,0,81,176,24,0,197,18,13,0,32,0,314,29,23,0,53,54,22,0,78,20,15,0,31,4,163,28,79,3,108,32,44,0,74,28,30,0,60,19,267,118,160,0,284,330,92,0,418,240,57,0,303,25,1028
210051545,34,0,0,32,0,32,0,0,0,5,0,0,0,0,20,0,0,20,0,20,0,0,0,3,5,0,0,11,7,0,0,3,0,16,0,0,0,0,13,0,0,16,0,0,0,0,0,18,9,3,0,7,21,0,0,24,0,0,0,4,0,39,0,0,0,0,9,0,0,5,3,0,0,3,0,12,9,16,0,24,7,13,0,18,9,13,0,16,0,61,19,28,0,44,62,13,0,76,70,16,0,83,0,206
211011251,38,0,0,38,0,42,0,4,0,4,0,0,0,0,32,0,0,32,0,35,5,24,0,26,18,0,0,19,29,0,0,29,0,76,4,30,0,36,46,5,0,48,0,0,0,0,0,84,37,107,0,141,168,47,0,215,13,7,0,20,3,382,22,69,0,90,42,41,0,82,7,21,0,30,0,204,43,129,0,172,53,92,0,140,14,47,0,59,23,399,116,354,4,470,323,188,3,513,141,73,0,218,28,1226
211011254,70,0,0,70,0,73,5,4,0,8,0,0,0,0,95,0,0,95,0,109,7,10,0,15,32,3,0,38,50,0,0,50,0,108,7,12,0,21,86,0,0,90,0,5,0,5,0,114,65,94,0,155,280,77,0,354,6,8,0,18,0,536,31,51,0,83,63,55,0,116,15,18,0,38,0,233,42,156,0,195,65,170,0,235,22,67,4,92,20,539,149,328,0,481,534,305,0,835,313,97,4,412,28,1756
211011255,4,0,0,4,0,4,0,0,0,0,0,0,0,0,7,0,0,7,0,7,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,6,7,0,0,7,0,0,0,0,0,10,4,7,0,8,8,3,0,13,4,5,0,4,0,24,0,3,0,4,8,0,0,5,0,0,0,0,0,12,0,8,0,8,4,8,0,12,4,4,0,10,4,30,5,14,0,18,25,12,0,34,25,5,0,38,4,94
211011256,117,0,0,117,0,117,3,0,0,6,0,0,0,0,117,0,0,117,0,121,4,4,0,7,30,0,0,30,44,0,0,44,0,86,14,8,0,14,70,6,0,72,8,0,0,8,0,95,23,39,0,63,186,22,0,205,5,5,0,6,0,276,15,19,0,36,21,18,0,38,3,9,0,14,0,87,20,60,0,86,23,46,0,65,9,24,0,27,4,181,72,141,0,219,325,93,0,419,342,33,0,377,4,1014
211011257,25,0,0,25,0,25,0,3,0,3,0,0,0,0,10,0,0,10,0,13,5,3,0,10,4,0,0,4,7,0,0,7,0,22,3,7,0,11,12,0,0,11,0,0,0,0,0,25,9,34,0,41,39,5,0,47,3,8,0,9,0,93,4,16,0,16,3,3,0,11,0,6,0,7,0,34,12,27,0,41,9,22,0,36,0,18,0,25,7,98,34,84,0,117,74,33,0,108,72,27,0,96,6,333
211011258,21,0,0,21,0,20,0,0,0,3,0,0,0,0,16,0,0,16,0,20,0,4,0,5,8,0,0,8,11,0,0,11,0,23,0,4,0,6,19,0,0,19,0,0,0,0,0,27,19,14,0,38,60,11,0,71,3,3,0,14,0,111,7,13,0,19,15,10,0,25,4,0,0,3,0,43,0,23,0,22,15,18,0,26,0,13,0,18,0,72,28,56,0,83,106,40,0,153,70,22,0,89,0,332
211011259,58,0,0,58,0,56,0,0,0,0,0,0,0,0,69,0,0,69,0,63,0,5,0,7,21,0,0,22,23,0,0,21,0,52,0,10,0,13,27,4,0,35,0,0,0,0,0,50,19,25,0,43,139,27,0,164,6,8,0,14,0,224,7,9,0,21,41,35,0,79,7,3,0,8,0,106,13,53,0,68,32,93,0,124,0,22,3,25,5,224,48,109,0,155,264,156,0,419,189,32,3,225,7,806
211011260,102,0,0,102,0,99,6,0,0,6,0,0,0,0,129,0,0,134,0,134,11,0,0,13,77,0,0,78,70,0,0,67,0,164,16,6,0,30,138,3,0,141,0,0,0,0,0,164,36,39,0,76,422,80,0,503,5,4,0,14,3,594,14,26,0,45,65,49,0,115,5,16,0,21,0,169,36,95,0,130,49,131,0,177,7,42,0,51,17,374,117,172,0,287,743,262,0,1010,386,65,0,450,15,1762
211011446,102,0,0,102,0,103,0,6,0,10,0,0,0,0,71,0,0,71,0,84,5,13,0,23,21,0,0,21,48,0,0,48,0,90,12,21,0,35,61,4,0,63,0,0,0,4,0,102,24,38,0,61,167,36,0,203,8,9,0,22,3,289,18,22,0,42,42,23,0,65,6,4,0,14,0,116,23,99,0,117,45,69,0,117,15,32,0,45,7,288,86,200,0,286,326,134,0,460,314,50,0,369,12,1128
211011447,18,0,0,18,0,18,0,0,0,0,0,0,0,0,28,0,0,28,0,28,0,7,0,3,8,0,0,5,8,0,0,8,0,19,5,4,0,7,16,0,0,17,0,0,0,0,0,29,19,19,0,45,65,19,0,82,4,0,0,3,0,131,3,15,0,22,26,17,0,45,0,10,0,5,0,70,8,38,0,51,8,25,0,33,0,12,0,12,5,99,38,88,0,127,130,60,0,191,74,24,0,96,5,416
211011448,56,0,0,56,0,60,6,6,0,4,0,0,0,0,73,0,0,76,0,84,3,4,0,13,25,0,0,25,56,0,0,56,0,91,3,9,0,16,46,4,0,48,0,0,0,3,0,64,33,59,0,92,137,10,0,144,0,7,0,3,4,248,8,26,0,38,36,20,0,60,4,4,0,11,0,101,9,61,0,71,18,53,0,76,7,23,0,32,9,184,66,165,0,237,263,93,0,352,239,34,0,278,9,876
211011449,3,0,0,3,0,3,0,0,0,0,0,0,0,0,5,0,0,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,5,5,0,0,7,0,0,0,0,0,8,3,3,0,7,7,0,0,8,0,0,0,0,0,20,0,0,0,3,3,0,0,3,0,0,0,0,0,7,0,13,0,13,0,6,0,6,0,3,0,6,0,30,11,20,0,28,15,15,0,35,15,3,0,16,0,79
211021261,18,0,0,18,0,18,0,0,0,0,0,0,0,0,26,0,0,26,0,26,0,0,0,0,7,0,0,7,7,0,0,7,0,19,4,3,0,9,17,0,0,19,0,0,0,0,0,23,8,13,0,19,68,13,0,74,4,0,0,7,0,101,4,12,0,13,19,14,0,30,0,0,0,4,0,51,12,23,0,36,18,46,0,67,4,18,0,21,3,129,19,51,0,73,123,74,0,193,68,22,0,89,9,370
211021262,28,0,0,28,0,28,3,3,0,6,0,0,0,0,40,0,0,40,0,50,0,3,0,7,13,0,0,13,31,0,0,32,0,51,7,11,0,11,20,0,0,20,0,0,0,0,0,35,4,22,0,26,89,20,0,111,0,0,0,6,0,139,0,10,0,14,17,3,0,24,0,0,0,4,0,38,6,25,0,41,3,16,0,22,0,20,0,22,0,83,27,72,0,99,145,40,0,189,129,26,0,153,0,436
211031263,98,0,0,98,0,98,3,5,0,6,0,0,0,0,105,0,0,105,0,113,0,11,0,13,18,3,0,18,48,0,0,43,0,80,6,23,0,28,48,4,0,48,0,6,0,6,0,78,34,99,0,131,155,32,0,191,3,9,0,18,3,344,14,53,0,73,26,37,0,64,4,10,0,11,0,152,23,110,4,131,36,56,0,88,11,52,0,61,22,306,84,305,4,390,281,127,0,407,326,77,0,404,29,1231
211031265,11,0,0,11,0,11,0,0,0,0,0,0,0,0,21,0,0,21,0,21,0,0,0,0,7,0,0,7,10,0,0,10,0,16,0,6,0,5,5,0,0,7,0,0,0,0,0,19,3,18,0,23,34,10,0,53,0,0,0,3,0,75,3,13,0,18,6,6,0,13,0,0,0,3,0,34,9,34,0,41,9,41,0,50,3,4,0,5,4,102,25,65,0,91,65,59,0,123,63,10,0,71,4,292
211031266,203,0,0,203,0,206,5,0,0,3,0,0,0,0,263,0,0,263,0,265,20,16,0,34,107,8,0,115,162,0,0,162,0,319,24,39,0,58,216,21,0,234,4,0,0,10,4,303,98,145,0,245,781,160,0,940,20,16,0,41,4,1241,45,68,0,113,109,76,0,189,14,16,0,34,8,332,65,186,0,252,72,185,0,257,10,75,0,86,20,615,261,452,3,713,1291,446,3,1738,799,111,0,912,31,3400
211031267,46,0,0,46,0,52,0,0,0,3,0,0,0,0,50,0,0,50,0,54,3,6,0,12,23,0,0,20,28,0,0,28,0,63,7,3,0,5,40,6,0,44,0,0,0,0,0,54,36,29,0,65,155,19,0,174,11,9,0,16,0,256,14,17,0,33,33,53,0,86,3,6,0,11,0,126,30,73,0,100,33,146,0,183,10,33,0,43,16,340,80,133,0,216,285,226,0,509,181,46,0,221,21,974
211031268,26,0,0,26,0,26,0,0,0,0,0,0,0,0,30,0,0,30,0,32,0,0,0,0,4,0,0,4,8,0,0,8,0,15,0,5,0,8,14,0,0,11,0,3,0,5,0,29,4,10,0,16,43,4,0,50,0,3,0,6,0,73,0,9,0,13,9,7,0,13,0,5,0,5,0,31,0,13,0,15,9,25,0,36,0,16,0,14,0,70,8,42,0,50,85,39,0,122,75,24,0,101,3,279
211031450,27,0,0,27,0,27,0,0,0,3,0,0,0,0,28,0,0,28,0,33,3,0,0,6,16,0,0,18,30,0,0,32,0,49,7,8,0,11,30,0,0,32,0,0,0,0,0,43,16,46,0,65,106,24,0,129,5,5,0,13,0,201,6,17,0,26,23,14,0,37,0,8,0,9,0,68,15,60,0,73,22,47,0,69,7,25,0,29,14,183,45,140,0,183,191,88,0,278,104,36,0,143,13,622
211031451,69,0,0,69,0,69,0,0,0,0,0,0,0,0,77,0,0,77,0,78,0,6,0,10,35,0,0,33,27,0,0,29,0,73,4,6,0,13,35,4,0,38,0,0,0,7,0,58,24,34,0,54,92,15,0,107,3,11,0,14,0,176,8,14,0,23,29,18,0,44,5,5,0,4,0,74,15,50,0,67,21,35,0,53,0,15,0,17,5,137,57,107,0,166,209,66,0,277,251,24,0,274,4,728
211031452,13,0,0,13,0,14,0,0,0,0,0,0,0,0,29,0,0,29,0,26,0,3,0,3,0,0,0,0,9,0,0,10,0,15,0,7,0,10,5,0,0,4,0,0,0,0,0,20,6,33,3,42,37,7,0,41,6,3,0,8,0,93,5,16,0,18,10,10,0,17,0,4,0,0,0,39,3,41,0,44,6,23,0,35,0,11,0,17,3,92,18,98,3,121,63,34,0,99,63,20,0,84,3,308
211041269,73,0,0,73,0,80,5,0,0,5,0,0,0,0,82,0,0,82,0,90,0,0,0,6,56,7,0,62,56,0,0,56,0,125,6,0,0,6,76,6,0,79,0,0,0,0,0,90,20,16,0,36,264,53,0,321,5,8,0,16,3,371,9,9,0,22,56,27,0,88,5,8,0,14,3,117,25,62,0,89,29,74,0,99,8,27,0,33,10,236,66,92,0,153,491,165,0,655,275,43,0,321,17,1148
211041270,32,0,0,32,0,39,0,0,0,0,0,0,0,0,38,0,0,38,0,37,0,0,0,6,21,0,0,24,21,0,0,21,0,43,6,8,0,14,48,3,0,56,0,0,0,0,0,65,12,46,0,58,200,48,0,247,8,3,0,10,0,317,17,19,0,37,31,22,0,59,8,7,0,13,0,108,14,113,0,132,60,109,3,170,3,38,0,45,8,353,62,186,0,249,362,182,0,550,123,52,0,176,13,988
211041271,63,0,0,63,0,63,0,4,0,3,0,0,0,0,71,0,0,71,0,76,5,7,0,5,28,0,0,28,35,0,0,36,0,72,0,4,0,6,68,4,0,65,4,0,0,3,0,82,26,37,0,64,224,46,0,266,6,6,0,13,4,346,21,22,0,51,45,19,0,67,3,8,0,9,3,119,36,91,0,124,38,76,0,120,8,36,0,43,14,302,81,173,0,250,401,146,0,547,222,53,0,273,18,1089
211041272,16,0,0,16,0,16,0,0,0,0,0,0,0,0,16,0,0,16,0,15,5,0,0,3,4,0,0,4,10,0,0,10,0,21,5,5,0,3,14,4,0,15,0,0,0,0,0,20,7,15,0,19,63,15,0,78,4,0,0,4,0,100,11,8,0,22,24,6,0,27,0,0,0,0,0,53,6,32,0,35,15,24,0,41,5,10,0,20,3,104,29,57,0,87,120,48,0,171,51,17,0,68,4,335
211041273,36,0,0,36,0,36,0,0,0,0,0,0,0,0,46,0,0,46,0,47,0,0,0,0,26,0,0,26,24,0,0,24,0,51,0,5,0,8,41,4,0,45,0,0,0,0,0,51,3,11,0,19,116,22,0,137,0,0,0,0,0,158,4,3,0,9,20,6,0,20,0,0,0,0,0,31,11,33,0,41,19,35,5,54,3,17,0,16,4,121,25,55,0,81,219,67,5,280,149,18,0,169,4,527
211051274,25,0,0,25,0,25,0,5,0,4,0,0,0,0,26,0,0,26,0,28,4,5,0,6,15,0,0,10,17,0,0,22,0,40,3,8,0,13,17,0,0,24,3,0,0,5,0,33,0,19,0,19,54,16,0,75,0,0,0,5,0,93,4,3,0,9,16,11,0,23,0,3,0,7,0,33,9,30,0,38,12,53,0,66,0,6,0,6,7,121,23,68,0,87,108,87,0,197,83,12,0,99,6,393
211051275,102,0,0,102,0,110,0,8,0,4,0,0,0,0,118,0,0,118,0,123,8,11,0,14,31,0,0,30,63,0,0,63,0,104,7,10,0,17,79,3,0,86,6,0,0,5,0,108,22,49,0,78,182,33,0,221,0,4,0,4,0,295,10,22,0,32,22,11,0,32,4,11,0,9,0,77,10,54,0,65,16,42,0,60,3,24,0,24,4,157,61,156,0,220,328,96,0,424,346,36,0,383,5,1030
211051276,52,0,0,55,0,62,0,9,0,6,0,0,0,0,62,0,0,66,0,72,0,11,0,13,18,4,0,19,27,0,0,31,0,59,4,14,0,23,25,0,0,21,0,0,0,0,0,47,21,37,0,60,97,29,0,123,0,4,0,4,0,185,13,22,0,32,30,20,0,51,0,9,0,7,0,94,15,69,0,84,17,78,0,94,3,33,0,37,10,223,54,162,0,221,185,124,0,309,196,42,0,240,10,776
211051277,27,0,0,27,0,25,0,4,0,4,0,0,0,0,28,0,0,29,0,29,0,11,0,11,12,0,0,12,22,0,0,22,0,40,5,14,0,19,17,0,0,17,0,0,0,3,0,36,5,42,0,45,65,19,0,79,3,7,0,7,0,137,4,21,0,25,6,17,0,25,4,4,0,3,7,55,9,57,0,70,16,35,0,51,6,14,0,19,6,148,28,149,0,176,115,67,0,176,104,24,0,132,8,493
211051278,119,0,0,119,0,126,5,15,0,22,0,0,0,0,159,0,0,163,0,185,7,13,0,19,33,5,0,39,89,0,0,88,0,147,12,27,0,37,64,9,0,68,0,8,0,5,0,112,41,79,0,118,222,57,0,278,4,16,0,18,3,419,18,37,0,54,40,31,0,72,4,6,0,11,3,139,19,88,0,113,43,133,0,178,4,35,0,37,19,341,104,268,0,366,400,233,0,634,449,61,0,511,22,1541
211051279,19,0,0,19,0,23,0,0,0,0,0,0,0,0,28,0,0,28,0,29,7,0,0,7,6,0,0,6,16,0,0,16,0,32,3,4,0,9,16,3,0,19,0,0,0,0,0,28,8,20,0,33,32,16,0,52,0,0,0,0,0,83,4,8,0,12,8,7,0,10,0,0,0,0,0,20,4,30,0,36,6,23,0,29,0,12,0,13,7,85,22,74,0,96,68,46,0,117,80,11,0,94,7,311
211051280,6,0,0,6,0,8,4,0,0,0,0,0,0,0,11,0,0,11,0,17,0,3,0,3,0,0,0,0,10,0,0,10,0,11,0,4,0,7,3,0,0,3,0,0,0,0,0,9,4,11,0,11,15,3,0,17,0,0,0,3,0,31,0,8,0,9,8,0,0,7,0,0,0,0,0,18,5,17,0,22,5,17,0,16,0,10,0,8,0,53,15,40,0,59,26,20,0,46,42,13,0,50,0,160
